r,season,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050
p65,wint,8032.524039999998,8083.3354,8134.14676,8414.403505,8694.66025,8693.22266,8691.78507,8831.73185,8971.67863,9143.099325,9314.52002,9414.0959,9513.67178,9624.331125,9734.99047,9820.445955,9905.901440000001,10010.051755,10114.202070000001,10203.052034999999,10291.902,10379.283925,10466.66585,10566.10415,10665.54245,10778.993484999999,10892.44452,11014.433645,11136.422770000001,11246.953989999998,11357.48521,11461.92052,11566.35583,11676.542245,11786.72866,11919.45676,12052.18486,12173.468089999997,12294.75132,12420.394945,12546.03857
p66,fall,3869.75564,3765.42601,3661.0963799999995,3701.50735,3741.91832,3745.3243850000003,3748.73045,3749.0194049999996,3749.30836,3791.9246450000005,3834.5409299999997,3859.261235,3883.9815399999998,3920.97496,3957.96838,3989.688625,4021.40887,4060.083615,4098.75836,4132.418125,4166.077890000001,4197.729370000001,4229.380850000001,4265.94543,4302.51001,4343.61661,4384.72321,4429.324375,4473.92554,4514.794540000001,4555.663540000001,4597.46737,4639.2712,4685.877915,4732.48463,4782.92489,4833.36515,4886.0173,4938.66945,4994.86241,5051.05537
p66,spri,3702.78824,3602.9602549999995,3503.1322700000005,3541.79956,3580.46685,3583.7264549999995,3586.98606,3587.2625700000003,3587.5390799999996,3628.3160299999995,3669.09298,3692.746615,3716.40025,3751.7986200000005,3787.19699,3817.54809,3847.8991899999996,3884.90613,3921.9130700000005,3954.1199549999997,3986.32684,4016.61263,4046.8984200000004,4081.885235,4116.87205,4156.2056699999985,4195.53929,4238.2149,4280.89051,4319.997145,4359.1037799999995,4399.1033050000015,4439.10283,4483.700095,4528.2973600000005,4576.55924,4624.8211200000005,4675.200014999999,4725.57891,4779.350864999999,4833.1228200000005
p66,summ,4085.9676200000004,3975.8094100000003,3865.6512,3908.319705,3950.98821,3954.58483,3958.18145,3958.486915,3958.79238,4003.78837,4048.78436,4074.885285,4100.98621,4140.048375,4179.11054,4212.60245,4246.09436,4286.93011,4327.76586,4363.3065000000015,4398.84714,4432.26674,4465.68634,4504.2935849999985,4542.90083,4586.3047799999995,4629.708729999999,4676.80156,4723.89439,4767.0476850000005,4810.20098,4854.34141,4898.4818399999995,4947.6923000000015,4996.90276,5050.1595,5103.416240000001,5159.010700000002,5214.60516,5273.9408,5333.27644
p66,wint,3112.7179100000003,3028.79904,2944.88017,2977.38207,3009.88397,3012.626405,3015.3688399999996,3015.60316,3015.83748,3050.11521,3084.3929399999997,3104.2763600000003,3124.15978,3153.919375,3183.67897,3209.1938149999996,3234.70866,3265.81383,3296.9190000000003,3323.996175,3351.07335,3376.533925,3401.9945,3431.40185,3460.8092,3493.87609,3526.94298,3562.817655,3598.69233,3631.5684850000002,3664.4446399999997,3698.069755,3731.69487,3769.18137,3806.66787,3847.24133,3887.81479,3930.1696850000003,3972.52458,4017.72554,4062.9265
p67,fall,15800.8361,15900.78585,16000.7356,16552.041100000002,17103.3466,17100.517,17097.6874,17372.9758,17648.264199999998,17985.46925,18322.6743,18518.54715,18714.42,18932.1121,19149.8042,19317.89065,19485.9771,19690.85725,19895.7374,20070.509250000006,20245.2811,20417.1819,20589.0827,20784.68185,20980.281000000003,21203.44955,21426.6181,21666.58835,21906.5586,22123.9899,22341.4212,22546.84955,22752.2779,22969.03865,23185.7994,23446.87505,23707.9507,23946.53165,24185.1126,24432.26725,24679.4219
p67,spri,14358.7005,14449.53645,14540.3724,15041.34845,15542.3245,15539.7579,15537.1913,15787.34915,16037.507,16343.944350000002,16650.3817,16828.37365,17006.3656,17204.1869,17402.0082,17554.76495,17707.5217,17893.6996,18079.8775,18238.69755,18397.5176,18553.71985,18709.9221,18887.676,19065.4299,19268.2312,19471.0325,19689.09655,19907.1606,20104.7367,20302.3128,20488.9997,20675.6866,20872.6557,21069.6248,21306.89135,21544.1579,21760.9564,21977.7549,22202.351,22426.9471
p67,summ,16210.0788,16312.62415,16415.1695,16980.7488,17546.3281,17543.421199999993,17540.5143,17822.9292,18105.3441,18451.2923,18797.2405,18998.17795,19199.1154,19422.44255,19645.7697,19818.2271,19990.6845,20200.86845,20411.0524,20590.3439,20769.6354,20945.98435,21122.3333,21323.0008,21523.6683,21752.6124,21981.5565,22227.74385,22473.9312,22696.9937,22920.0562,23130.81015,23341.5641,23563.93285,23786.3016,24054.14555,24321.9895,24566.7496,24811.5097,25065.07005,25318.6304
p67,wint,10915.8017,10984.85215,11053.9026,11434.75505,11815.6075,11813.65775,11811.708,12001.886600000002,12192.0652,12425.01535,12657.9655,12793.2835,12928.6015,13078.990000000002,13229.3785,13345.50605,13461.6336,13603.1725,13744.7114,13865.44445,13986.1775,14104.92875,14223.68,14358.81085,14493.9417,14648.1208,14802.2999,14968.0794,15133.8589,15284.06175,15434.2646,15576.1906,15718.1166,15867.85105,16017.5855,16197.94955,16378.3136,16543.143,16707.9724,16878.71635,17049.4603
p68,fall,567.655813,567.4662695000001,567.2767259999999,576.3145049999999,585.3522839999998,578.1334669999999,570.9146499999998,574.6802495000001,578.4458490000001,581.1052755000002,583.7647019999999,585.6746800000002,587.584658,592.3642269999999,597.143796,601.3656440000001,605.587492,610.1821625,614.776833,618.1934565,621.6100799999999,624.5271540000001,627.4442280000002,630.939439,634.43465,638.785025,643.1354,647.92601,652.71662,657.1892600000001,661.6619000000002,666.28065,670.8994,675.94312,680.98684,686.181235,691.37563,696.7962150000002,702.2168,708.1183000000002,714.0198
p68,spri,470.564443,470.407608,470.25077300000004,477.74255750000003,485.23434199999997,479.24985999999996,473.265378,476.3871495,479.508921,481.713429,483.917937,485.501635,487.085333,491.047201,495.00906900000007,498.50937400000004,502.009679,505.817919,509.626159,512.458851,515.2915429999999,517.7092299999999,520.126917,523.0246394999999,525.922362,529.5282405,533.1341189999998,537.105591,541.077063,544.7845565,548.49205,552.320545,556.14904,560.33007,564.5111,568.8175349999999,573.12397,577.6171400000002,582.1103099999999,587.00224,591.89417
p68,summ,634.2193570000001,634.0085644999998,633.797772,643.8944475000002,653.991123,645.92517,637.8592170000002,642.0676535,646.2760900000001,649.24654,652.21699,654.3516265000002,656.486263,661.8259065000001,667.16555,671.8832725,676.600995,681.734025,686.8670549999998,690.6841695,694.5012839999999,697.7600974999999,701.018911,704.9248305,708.83075,713.6906799999998,718.55061,723.9033599999999,729.2561099999998,734.2529099999998,739.2497099999999,744.41029,749.57087,755.2054800000002,760.84009,766.64472,772.44935,778.5053949999998,784.5614400000001,791.1544700000001,797.7475000000002
p68,wint,494.71570199999996,494.55088350000005,494.386065,502.26258099999995,510.139097,503.8473245,497.555552,500.8382475,504.12094299999995,506.438137,508.75533099999996,510.42048600000004,512.085641,516.2503184999999,520.414996,524.0949734999998,527.774951,531.7791884999998,535.783426,538.7613385,541.739251,544.2808605,546.8224700000001,549.8686945000001,552.914919,556.7061715,560.497424,564.6723344999999,568.847245,572.745491,576.643737,580.669208,584.694679,589.0897075,593.484736,598.012742,602.540748,607.2642585,611.9877690000001,617.1305639999999,622.273359
p69,fall,817.477389,817.205019,816.932649,829.9476500000002,842.9626509999999,832.5658595,822.1690679999999,827.5934990000002,833.01793,836.846537,840.6751439999999,843.4268470000001,846.17855,853.06061,859.9426699999999,866.02403,872.1053899999998,878.7203999999998,885.3354099999999,890.2561099999999,895.1768099999998,899.3772949999999,903.5777800000001,908.6119,913.6460199999999,919.9105900000001,926.17516,933.074485,939.97381,946.4152849999999,952.85676,959.507305,966.15785,973.4213699999999,980.68489,988.166115,995.64734,1003.45275,1011.25816,1019.757285,1028.25641
p69,spri,700.5246599999999,700.29209,700.05952,711.21281,722.3661,713.4564799999999,704.5468599999999,709.1946,713.84234,717.12319,720.40404,722.762565,725.12109,731.01843,736.9157700000001,742.126905,747.3380400000001,753.007955,758.67787,762.8941,767.11033,770.7098100000002,774.30929,778.62315,782.93701,788.30462,793.67223,799.5847200000002,805.49721,811.01685,816.5364900000001,822.236635,827.93678,834.16039,840.3839999999999,846.79581,853.2076199999998,859.8957949999998,866.5839699999999,873.8669950000002,881.1500199999999
p69,summ,945.238498,944.923803,944.609108,959.6584839999999,974.70786,962.6866949999999,950.6655300000001,956.93619,963.20685,967.634835,972.0628199999999,975.24455,978.42628,986.38398,994.3416800000001,1001.373075,1008.40447,1016.054275,1023.7040800000001,1029.39321,1035.08234,1039.93919,1044.79604,1050.617405,1056.43877,1063.681755,1070.92474,1078.9025,1086.88026,1094.3280849999999,1101.77591,1109.46729,1117.15867,1125.5564450000004,1133.9542199999999,1142.6046,1151.2549800000002,1160.28009,1169.3052,1179.132575,1188.95995
p69,wint,722.513189,722.2725955000002,722.0320019999999,733.53538,745.038758,735.849793,726.6608279999998,731.45426,736.2476919999998,739.6321125,743.016533,745.447992,747.879451,753.9621025,760.044754,765.419308,770.793862,776.6413325,782.4888030000001,786.838047,791.187291,794.899536,798.6117810000002,803.0609405,807.5101,813.047338,818.584576,824.681957,830.7793379999999,836.4723065000002,842.165275,848.0442439999998,853.923213,860.3427824999999,866.762352,873.3742619999999,879.986172,886.884539,893.782906,901.2946945,908.806483
p7,fall,239.871354,243.720715,247.57007599999997,246.902347,246.234618,248.1382035,250.04178900000002,253.88712400000003,257.732459,262.73302,267.733581,269.6802645,271.626948,274.83752250000003,278.04809700000004,280.74175549999995,283.43541400000004,286.34164849999996,289.247883,291.8730115,294.49814,297.0856185,299.67309700000004,302.8048755,305.936654,309.63990349999995,313.343153,317.333644,321.324135,325.3019535,329.27977200000004,333.4186355,337.557499,342.0380385,346.518578,351.33628050000004,356.153983,361.2163095,366.278636,371.660318,377.042
p7,spri,179.453993,182.333728,185.213463,184.7140075,184.214552,185.63862350000002,187.062695,189.939464,192.816233,196.5574015,200.29856999999998,201.75476200000003,203.210954,205.6129085,208.014863,210.0300785,212.045294,214.219581,216.39386800000003,218.3577465,220.321625,222.257262,224.192899,226.53578,228.878661,231.64934649999998,234.420032,237.40564550000002,240.391259,243.3669025,246.342546,249.43884900000003,252.535152,255.8873175,259.239483,262.84375450000005,266.44802599999997,270.2351315,274.022237,278.048556,282.074875
p7,summ,312.455312,317.46951,322.48370800000004,321.6138965,320.744085,323.2236335,325.703182,330.712117,335.721052,342.234916,348.74877999999995,351.2844455,353.820111,358.0020695,362.18402799999996,365.692762,369.201496,372.98727149999996,376.773047,380.1924565,383.611866,386.98205900000005,390.352252,394.4315755,398.510899,403.3347775,408.158656,413.357083,418.55551,423.73663,428.91775,434.309225,439.7007,445.537,451.3733,457.64887000000004,463.92444000000006,470.51825499999995,477.11207,484.12222,491.13237000000004
p7,wint,179.358632,182.2369355,185.115239,184.6160595,184.11688,185.5401345,186.96338899999998,189.8386555,192.713922,196.4530055,200.19208899999998,201.647646,203.103203,205.5038205,207.904438,209.918508,211.93257799999998,214.1057445,216.278911,218.2417225,220.204534,222.139209,224.073884,226.415506,228.75712799999997,231.5262985,234.295469,237.27949449999997,240.26352000000003,243.2375295,246.21153900000002,249.30631400000001,252.401089,255.7515065,259.101924,262.704137,266.30635,270.0914505,273.87655099999995,277.9007535,281.924956
p70,fall,5185.07696,5183.35031,5181.62366,5264.177285,5346.73091,5280.78558,5214.84025,5249.24255,5283.64485,5307.930579999999,5332.21631,5349.66936,5367.12241,5410.774915,5454.42742,5492.994795000001,5531.56217,5573.5293999999985,5615.49663,5646.70648,5677.91633,5704.559679999999,5731.20303,5763.12702,5795.05101,5834.788695,5874.526379999999,5918.286735000001,5962.04709,6002.898265,6043.74944,6085.94035,6128.13126,6174.198435,6220.26561,6267.726554999998,6315.1875,6364.6905000000015,6414.1935,6468.0967500000015,6522.0
p70,spri,4482.29756,4480.804515,4479.3114700000015,4550.6759999999995,4622.040529999999,4565.036995,4508.033460000001,4537.76973,4567.505999999999,4588.502315,4609.49863,4624.58499,4639.671350000001,4677.40712,4715.14289,4748.484175,4781.82546,4818.1034949999985,4854.38153,4881.359864999999,4908.3382,4931.3700549999985,4954.4019100000005,4982.00266,5009.60341,5043.951405,5078.2994,5116.127549999998,5153.9557,5189.273499999998,5224.5913,5261.06095,5297.5306,5337.358850000001,5377.1871,5418.2021,5459.2171,5502.0161,5544.8151,5591.4176,5638.0201
p70,summ,6009.527929999999,6007.523740000001,6005.51955,6101.19586,6196.8721700000015,6120.4514450000015,6044.030720000001,6083.895049999999,6123.75938,6151.913154999999,6180.06693,6200.290335000001,6220.5137399999985,6271.113904999999,6321.71407,6366.40999,6411.10591,6459.74303,6508.38015,6544.55197,6580.72379,6611.602035,6642.48028,6679.487085,6716.493890000001,6762.547360000001,6808.600829999999,6859.325855,6910.05088,6957.39223,7004.73358,7053.6319349999985,7102.530290000001,7155.923495,7209.3167,7264.31685,7319.316999999999,7376.69795,7434.078899999998,7496.55615,7559.0334
p70,wint,4556.93541,4555.421085,4553.90676,4626.455835000002,4699.0049100000015,4641.049730000002,4583.09455,4613.326155,4643.557760000001,4664.9042899999995,4686.25082,4701.58641,4716.9220000000005,4755.2882850000005,4793.654570000001,4827.54955,4861.44453,4898.328979999999,4935.21343,4962.638215,4990.063,5013.48167,5036.90034,5064.964215,5093.02809,5127.946535,5162.864979999999,5201.32326,5239.78154,5275.68559,5311.58964,5348.668665,5385.74769,5426.234085,5466.72048,5508.423905,5550.127329999999,5593.64293,5637.15853,5684.529170000001,5731.89981
p71,fall,369.98517799999996,369.2367055,368.488233,366.906781,365.325329,361.396296,357.467263,355.265607,353.063951,356.89281850000003,360.721686,360.768658,360.81563,362.8374435,364.85925699999996,366.80002950000005,368.740802,371.05091699999997,373.36103199999997,374.953389,376.545746,378.016466,379.487186,381.343364,383.199542,385.4288125,387.65808300000003,390.0514275,392.444772,394.461559,396.478346,398.68618599999996,400.894026,403.316406,405.738786,408.3182875,410.897789,413.6370185,416.376248,419.358982,422.341716
p71,spri,330.05279,329.384877,328.716964,327.3065085,325.896053,322.390857,318.88566099999997,316.92158,314.95749900000004,318.3731855,321.788872,321.83078900000004,321.872706,323.6763335,325.479961,327.211251,328.942541,331.003381,333.064221,334.4846715,335.905122,337.21715,338.529178,340.184998,341.840818,343.829483,345.818148,347.953086,350.088024,351.8872815,353.68653900000004,355.656011,357.62548300000003,359.786527,361.947571,364.2486185,366.549666,368.993175,371.43668399999996,374.0974905,376.758297
p71,summ,429.31588700000003,428.4473565,427.578826,425.743894,423.90896200000003,419.3496445,414.790327,412.235726,409.681125,414.12399550000004,418.566866,418.6216355,418.676405,421.0221655,423.36792599999995,425.62008399999996,427.87224199999997,430.55274699999995,433.23325199999994,435.0809125,436.92857300000003,438.635201,440.341829,442.4957055,444.649582,447.2362155,449.822849,452.60001100000005,455.377173,457.717503,460.057833,462.619659,465.18148499999995,467.992351,470.803217,473.7963685,476.78952000000004,479.96798099999995,483.146442,486.60752,490.06859800000007
p71,wint,350.704399,349.9949165000001,349.285434,347.786387,346.2873400000001,342.5629705,338.838601,336.7516935,334.664786,338.2941125,341.92343900000003,341.9679475000001,342.0124560000001,343.92899050000005,345.845525,347.6851880000001,349.52485099999996,351.71450350000003,353.904156,355.4135805,356.923005,358.3170695,359.71113399999996,361.470658,363.23018199999996,365.34325,367.456318,369.72490750000003,371.99349700000005,373.905139,375.816781,377.9092875,380.001794,382.298222,384.59465,387.0400165,389.485383,392.081327,394.677271,397.505312,400.333353
p72,fall,7522.82215,7507.607359999999,7492.39257,7460.243095000001,7428.093620000001,7348.201825,7268.31003,7223.545795,7178.7815599999985,7256.62737,7334.47318,7335.43102,7336.388859999999,7377.497135,7418.605409999999,7458.065309999999,7497.52521,7544.495795000001,7591.46638,7623.844315,7656.22225,7686.127525,7716.0328,7753.7798,7791.5268,7836.8488,7882.1708,7930.83095,7979.4911,8020.5051,8061.5191,8106.4083,8151.2975,8200.5477,8249.7979,8302.2528,8354.7077,8410.40485,8466.101999999999,8526.74445,8587.3869
p72,spri,6509.6039,6496.4325149999995,6483.26113,6455.441129999998,6427.62113,6358.48754,6289.35395,6250.61887,6211.88379,6279.24891,6346.61403,6347.44356,6348.27309,6383.84462,6419.41615,6453.5613250000015,6487.7065,6528.35275,6568.999,6597.0164,6625.0338,6650.9074,6676.781,6709.4424,6742.1038,6781.31675,6820.5297,6862.645500000001,6904.7613,6940.2458000000015,6975.7303,7014.5727000000015,7053.4151,7096.04075,7138.6664,7184.05185,7229.4373,7277.6271,7325.816900000002,7378.2927,7430.7685
p72,summ,8717.75046,8700.10851,8682.466559999999,8645.20612,8607.945679999999,8515.363089999999,8422.780499999999,8370.909155,8319.03781,8409.255799999999,8499.47379,8500.5816,8501.689409999999,8549.324665,8596.959920000001,8642.686095000001,8688.41227,8742.844700000001,8797.27713,8834.80484,8872.33255,8906.982124999999,8941.6317,8985.37235,9029.113000000001,9081.6367,9134.1604,9190.55215,9246.9439,9294.46395,9341.984,9393.9999,9446.0158,9503.10075,9560.1857,9620.9647,9681.7437,9746.28155,9810.8194,9881.0998,9951.3802
p72,wint,6681.827920000001,6668.311040000001,6654.79416,6626.229810000002,6597.66546,6526.7047649999995,6455.744070000001,6415.986755,6376.22944,6445.37454,6514.51964,6515.3730799999985,6516.22652,6552.741195000001,6589.25587,6624.3028,6659.34973,6701.068895,6742.788059999999,6771.542390000001,6800.29672,6826.86805,6853.43938,6886.955359999999,6920.471340000001,6960.73347,7000.9956,7044.21917,7087.44274,7123.862115000001,7160.28149,7200.153560000002,7240.02563,7283.7773,7327.52897,7374.11155,7420.69413,7470.167805,7519.641479999999,7573.50489,7627.3683
p73,fall,521.79221,520.736801,519.681392,517.4512139999998,515.221036,509.67947649999996,504.137917,501.03323450000005,497.92855199999997,503.328228,508.727904,508.7942795,508.860655,511.71162950000013,514.5626040000002,517.3001059999999,520.037608,523.295439,526.55327,528.7986695000001,531.044069,533.1185095000002,535.19295,537.8108454999998,540.4287410000001,543.5726609999998,546.7165809999999,550.0915620000002,553.466543,556.311398,559.156253,562.269669,565.3830849999998,568.7993664999998,572.2156480000001,575.853699,579.49175,583.3552285000002,587.218707,591.42489,595.631073
p73,spri,464.206827,463.2676575,462.32848800000005,460.344292,458.360096,453.4301915,448.500287,445.7380915,442.975896,447.779753,452.58360999999996,452.6425705,452.70153099999993,455.2384685,457.775406,460.2102735,462.645141,465.54344800000007,468.441755,470.439627,472.437499,474.2829415,476.128384,478.457391,480.786398,483.583411,486.380424,489.3831255,492.38582699999995,494.916194,497.446561,500.21662050000003,502.98668,506.02618,509.06568,512.30219,515.5387,518.9749899999998,522.41128,526.1539,529.89652
p73,summ,605.3535059999999,604.1291605,602.904815,600.317223,597.7296309999999,591.300998,584.8723650000002,581.270004,577.667643,583.9321035,590.196564,590.2737105,590.350857,593.659028,596.967199,600.142366,603.317533,607.0969265,610.87632,613.481608,616.086896,618.493339,620.8997820000001,623.9369334999999,626.974085,630.6215554999999,634.2690259999998,638.1853404999998,642.1016549999999,645.400862,648.700069,652.3121954999998,655.924322,659.8883754999998,663.852429,668.0727195000001,672.29301,676.774349,681.2556880000002,686.1357889999999,691.01589
p73,wint,496.333408,495.3294805,494.325553,492.204183,490.082813,484.8117415,479.54067,476.587137,473.633604,478.76997750000004,483.906351,483.96957249999997,484.032794,486.744991,489.457188,492.060883,494.664578,497.763395,500.862212,502.997921,505.13363,507.10668,509.07973,511.56979400000006,514.059858,517.0507514999998,520.041645,523.252203,526.462761,529.1680144999999,531.8732679999998,534.8352534999998,537.797239,541.0472185,544.2971980000001,547.7579814999998,551.2187650000001,554.8931024999998,558.56744,562.5689485,566.570457
p74,fall,365.65292900000003,364.913205,364.173481,362.6106065,361.047732,357.1645705,353.281409,351.1056225,348.92983599999997,352.71381549999995,356.497795,356.5442085,356.590622,358.5887400000001,360.586858,362.505029,364.4232,366.706237,368.989274,370.5629465,372.136619,373.5902205,375.04382200000003,376.878181,378.71254,380.9156665,383.11879300000004,385.48413500000004,387.849477,389.8427445,391.83601200000004,394.017856,396.1997,398.593894,400.988088,403.537333,406.086578,408.7937105,411.500843,414.44903500000004,417.397227
p74,spri,301.68296000000004,301.0727275,300.46249500000005,299.173055,297.88361499999996,294.6797840000001,291.475953,289.680635,287.885317,291.007402,294.129487,294.16778250000004,294.206078,295.854716,297.503354,299.0858295,300.668305,302.55192,304.435535,305.7339285000001,307.032322,308.23165400000005,309.43098599999996,310.944473,312.45796,314.2756315000001,316.093303,318.0448340000001,319.99636499999997,321.6409215,323.28547799999996,325.0856845,326.885891,328.861069,330.836247,332.93959049999995,335.042934,337.276493,339.51005200000003,341.94202599999994,344.374
p74,summ,437.830084,436.9443615,436.05863899999997,434.1872875,432.315936,427.66631849999993,423.01670099999996,420.4113485,417.805996,422.33685099999997,426.86770599999994,426.92339,426.979074,429.371683,431.764292,434.0608755,436.357459,439.09118499999994,441.82491100000004,443.709346,445.593781,447.33424400000007,449.07470700000005,451.2711925,453.467678,456.10570199999995,458.743726,461.5760645,464.408403,466.7945175,469.180632,471.79364100000004,474.40665,477.27334249999996,480.14003499999995,483.192439,486.24484299999995,489.48633949999993,492.727836,496.25776849999994,499.787701
p74,wint,287.318066,286.7368005,286.155535,284.9275535,283.69957200000005,280.648347,277.597122,275.88725150000005,274.177381,277.15074300000003,280.124105,280.160659,280.197213,281.76727650000004,283.33734,284.84446749999995,286.35159500000003,288.1455565,289.939518,291.176106,292.412694,293.5547805,294.696867,296.1384065,297.579946,299.3109545,301.041963,302.9006235,304.759284,306.325542,307.8918,309.6062859999999,311.32077200000003,313.2018925,315.083013,317.086238,319.08946299999997,321.2166185,323.343774,325.6601540000001,327.97653399999996
p75,fall,1854.67575,1850.92407,1847.17239,1839.24436,1831.31633,1811.620385,1791.9244399999998,1780.888355,1769.8522699999999,1789.045235,1808.2382,1808.4742399999998,1808.71028,1818.845465,1828.98065,1838.709895,1848.43914,1860.01873,1871.5983199999998,1879.58037,1887.56242,1894.9357149999998,1902.3090100000002,1911.6131300000002,1920.91725,1932.091865,1943.26648,1955.265135,1967.2637899999997,1977.3729399999997,1987.4820899999997,1998.5496449999998,2009.6172,2021.7600149999998,2033.90283,2046.8339600000002,2059.76509,2073.49631,2087.22753,2102.1795850000003,2117.13164
p75,spri,1530.22063,1527.12519,1524.02975,1517.4889050000002,1510.94806,1494.69746,1478.44686,1469.34141,1460.23596,1476.07155,1491.90714,1492.101795,1492.29645,1500.65823,1509.02001,1517.04632,1525.0726300000001,1534.6270000000002,1544.18137,1550.7673,1557.3532300000002,1563.436505,1569.51978,1577.196805,1584.87383,1594.093645,1603.3134599999996,1613.211995,1623.1105300000002,1631.45212,1639.79371,1648.924435,1658.05516,1668.075075,1678.0949899999998,1688.7630649999999,1699.43114,1710.75968,1722.0882199999999,1734.42521,1746.7622
p75,summ,2220.8015,2216.30902,2211.81654,2202.32442,2192.8323,2169.24755,2145.6628,2132.4474649999997,2119.23213,2142.21457,2165.1970100000003,2165.47924,2165.76147,2177.897145,2190.03282,2201.68277,2213.33272,2227.19817,2241.06362,2250.62178,2260.17994,2269.007935,2277.83593,2288.977675,2300.11942,2313.500215,2326.88101,2341.2469100000003,2355.61281,2367.717955,2379.8231,2393.0759900000007,2406.32888,2420.868555,2435.40823,2450.89214,2466.37605,2482.817515,2499.25898,2517.163025,2535.06707
p75,wint,1461.55606,1458.5992500000002,1455.64244,1449.39494,1443.14744,1427.6265050000002,1412.10557,1403.4088800000002,1394.71219,1409.83646,1424.96073,1425.1470000000002,1425.3332699999999,1433.31992,1441.30657,1448.97346,1456.64035,1465.7660449999996,1474.89174,1481.181985,1487.47223,1493.282525,1499.0928199999998,1506.4251800000004,1513.75754,1522.5633599999999,1531.3691800000001,1540.823605,1550.2780300000002,1558.245565,1566.2131,1574.9344999999996,1583.6559,1593.225085,1602.7942699999999,1612.9838550000002,1623.17344,1633.99487,1644.8163,1656.598295,1668.38029
p76,fall,2025.9428,2021.844525,2017.74625,2009.086505,2000.42676,1978.91205,1957.3973399999998,1945.3421399999997,1933.28694,1954.2524050000002,1975.21787,1975.47531,1975.73275,1986.8029600000002,1997.8731699999998,2008.501305,2019.12944,2031.77933,2044.42922,2053.1484,2061.86758,2069.921155,2077.97473,2088.13825,2098.30177,2110.50815,2122.71453,2135.820025,2148.92552,2159.96866,2171.0118,2183.10227,2195.19274,2208.456545,2221.72035,2235.84592,2249.97149,2264.97023,2279.96897,2296.30206,2312.63515
p76,spri,1671.5096199999998,1668.128725,1664.74783,1657.603365,1650.4589,1632.7087800000002,1614.95866,1605.0111900000004,1595.0637199999999,1612.36129,1629.65886,1629.871865,1630.08487,1639.219275,1648.3536800000002,1657.120955,1665.88823,1676.3245000000004,1686.7607699999999,1693.955605,1701.15044,1707.794385,1714.4383300000002,1722.8241850000002,1731.2100400000004,1741.281065,1751.3520899999999,1762.164755,1772.97742,1782.0887300000002,1791.20004,1801.17392,1811.1478,1822.09287,1833.03794,1844.6917600000002,1856.3455800000002,1868.720455,1881.09533,1894.57076,1908.0461899999998
p76,summ,2425.8489600000003,2420.94232,2416.03568,2405.666075,2395.29647,2369.53537,2343.77427,2329.33835,2314.90243,2340.006645,2365.1108600000002,2365.4187850000003,2365.7267100000004,2378.98346,2392.24021,2404.96589,2417.69157,2432.837915,2447.98426,2458.4242050000007,2468.86415,2478.5077300000007,2488.15131,2500.32152,2512.49173,2527.107255,2541.72278,2557.41575,2573.1087199999997,2586.3318050000003,2599.55489,2614.0306,2628.50631,2644.38965,2660.27299,2677.18612,2694.09925,2712.05843,2730.0176100000003,2749.574365,2769.13112
p76,wint,1591.91901,1588.6989950000002,1585.47898,1578.6743700000004,1571.86976,1554.964575,1538.0593900000001,1528.586215,1519.1130400000004,1535.58643,1552.05982,1552.262665,1552.46551,1561.164695,1569.86388,1578.2140949999998,1586.56431,1596.50404,1606.4437699999999,1613.2945550000002,1620.14534,1626.474595,1632.80385,1640.7892849999996,1648.77472,1658.3671949999996,1667.95967,1678.2571899999996,1688.5547100000001,1697.2328850000001,1705.91106,1715.4103350000003,1724.9096100000004,1735.3326149999998,1745.75562,1756.853995,1767.95237,1779.7379649999998,1791.52356,1804.35784,1817.19212
p77,fall,483.346554,482.368517,481.39047999999997,479.324866,477.25925199999995,472.1261035,466.992955,464.1167115,461.24046799999996,466.24252649999994,471.244585,471.30579450000005,471.367004,474.00828600000006,476.649568,479.1853745,481.72118099999994,484.739119,487.75705700000003,489.8370375,491.917018,493.8383355,495.759653,498.18447199999997,500.60929100000004,503.52174800000006,506.43420499999996,509.56085199999995,512.687499,515.322051,517.956603,520.8407405,523.724878,526.8898740000001,530.0548699999998,533.42479,536.79471,540.373175,543.95164,547.8480599999999,551.74448
p77,spri,392.074598,391.281717,390.488836,388.813144,387.137452,382.973704,378.809956,376.476516,374.14307599999995,378.2008685,382.25866099999996,382.3082205,382.35778,384.5004485,386.643117,388.6999475,390.756778,393.2043805,395.65198300000003,397.3398165,399.02765,400.5861175,402.144585,404.111744,406.07890299999997,408.440808,410.802713,413.33895,415.87518700000004,418.012409,420.14963099999994,422.4896725,424.82971399999997,427.39680899999996,429.963904,432.69731449999995,435.430725,438.33327,441.23581500000006,444.3962275,447.55664
p77,summ,573.601549,572.44053,571.2795110000001,568.828017,566.376523,560.285462,554.194401,550.7806989999998,547.366997,553.30296,559.238923,559.3117345000002,559.384546,562.51891,565.653274,568.6627525,571.672231,575.2533495,578.834468,581.303126,583.771784,586.051682,588.33158,591.2093514999999,594.087123,597.54309,600.999057,604.709826,608.4205949999998,611.5471934999998,614.6737919999998,618.096446,621.5191,625.27517,629.03124,633.02984,637.02844,641.2755050000002,645.52257,650.1466350000002,654.7707
