*r,szn,t,MWh
p12,wint,2040,922.4887418
p12,wint,2042,1110.131948
p12,wint,2044,1311.888798
p12,wint,2046,1523.5546
p12,wint,2048,1740.240825
p12,wint,2050,1956.37049
p12,spri,2012,0.396195054
p12,spri,2014,1.633413689
p12,spri,2016,4.218582273
p12,spri,2018,8.896775851
p12,spri,2020,16.69507402
p12,spri,2022,28.48630527
p12,spri,2024,46.52032917
p12,spri,2026,71.9034463
p12,spri,2028,106.7396759
p12,spri,2030,154.6463779
p12,spri,2032,238.7023226
p12,spri,2034,352.531232
p12,spri,2036,501.7785807
p12,spri,2038,690.8638881
p12,spri,2040,922.4887418
p12,spri,2042,1110.131948
p12,spri,2044,1311.888798
p12,spri,2046,1523.5546
p12,spri,2048,1740.240825
p12,spri,2050,1956.37049
p13,summ,2012,0.990338422
p13,summ,2014,4.082919057
p13,summ,2016,10.54486691
p13,summ,2018,22.23858898
p13,summ,2020,41.73139747
p13,summ,2022,71.20503486
p13,summ,2024,116.2833028
p13,summ,2026,179.731536
p13,summ,2028,266.8089901
p13,summ,2030,386.5577029
p13,summ,2032,596.665908
p13,summ,2034,881.1953121
p13,summ,2036,1254.257475
p13,summ,2038,1726.899532
p13,summ,2040,2305.874433
p13,summ,2042,2774.911779
p13,summ,2044,3279.227919
p13,summ,2046,3808.312708
p13,summ,2048,4349.946665
p13,summ,2050,4890.18943
p13,fall,2012,0.990338422
p13,fall,2014,4.082919057
p13,fall,2016,10.54486691
p13,fall,2018,22.23858898
p13,fall,2020,41.73139747
p13,fall,2022,71.20503486
p13,fall,2024,116.2833028
p13,fall,2026,179.731536
p13,fall,2028,266.8089901
p13,fall,2030,386.5577029
p13,fall,2032,596.665908
p13,fall,2034,881.1953121
p13,fall,2036,1254.257475
p13,fall,2038,1726.899532
p13,fall,2040,2305.874433
p13,fall,2042,2774.911779
p13,fall,2044,3279.227919
p13,fall,2046,3808.312708
p13,fall,2048,4349.946665
p13,fall,2050,4890.18943
p13,wint,2012,0.990338422
p13,wint,2014,4.082919057
p13,wint,2016,10.54486691
p13,wint,2018,22.23858898
p13,wint,2020,41.73139747
p13,wint,2022,71.20503486
p13,wint,2024,116.2833028
p13,wint,2026,179.731536
p13,wint,2028,266.8089901
p13,wint,2030,386.5577029
p13,wint,2032,596.665908
p13,wint,2034,881.1953121
p13,wint,2036,1254.257475
p13,wint,2038,1726.899532
p13,wint,2040,2305.874433
p13,wint,2042,2774.911779
p13,wint,2044,3279.227919
p13,wint,2046,3808.312708
p13,wint,2048,4349.946665
p13,wint,2050,4890.18943
p13,spri,2012,0.990338422
p13,spri,2014,4.082919057
p13,spri,2016,10.54486691
p13,spri,2018,22.23858898
p13,spri,2020,41.73139747
p13,spri,2022,71.20503486
p13,spri,2024,116.2833028
p13,spri,2026,179.731536
p13,spri,2028,266.8089901
p13,spri,2030,386.5577029
p13,spri,2032,596.665908
p13,spri,2034,881.1953121
p13,spri,2036,1254.257475
p13,spri,2038,1726.899532
p13,spri,2040,2305.874433
p13,spri,2042,2774.911779
p13,spri,2044,3279.227919
p13,spri,2046,3808.312708
p13,spri,2048,4349.946665
p13,spri,2050,4890.18943
p14,summ,2012,0.134038212
p14,summ,2014,0.54001415
p14,summ,2016,1.365213973
p14,summ,2018,2.822737835
p14,summ,2020,5.200126491
p14,summ,2022,8.721563055
p14,summ,2024,14.01539433
p14,summ,2026,21.33838472
p14,summ,2028,31.23013021
p14,summ,2030,44.64698356
p14,summ,2032,68.05104
p14,summ,2034,99.31392538
p14,summ,2036,139.7748445
p14,summ,2038,190.4035917
p14,summ,2040,251.6740791
p14,summ,2042,299.9647448
p14,summ,2044,351.2423529
p14,summ,2046,404.3660538
p14,summ,2048,458.0384801
p14,summ,2050,510.8423295
p14,fall,2012,0.134038212
p14,fall,2014,0.54001415
p14,fall,2016,1.365213973
p14,fall,2018,2.822737835
p14,fall,2020,5.200126491
p14,fall,2022,8.721563055
p14,fall,2024,14.01539433
p14,fall,2026,21.33838472
p14,fall,2028,31.23013021
p14,fall,2030,44.64698356
p14,fall,2032,68.05104
p14,fall,2034,99.31392538
p14,fall,2036,139.7748445
p14,fall,2038,190.4035917
p14,fall,2040,251.6740791
p14,fall,2042,299.9647448
p14,fall,2044,351.2423529
p14,fall,2046,404.3660538
p14,fall,2048,458.0384801
p14,fall,2050,510.8423295
p14,wint,2012,0.134038212
p14,wint,2014,0.54001415
p14,wint,2016,1.365213973
p14,wint,2018,2.822737835
p14,wint,2020,5.200126491
p14,wint,2022,8.721563055
p14,wint,2024,14.01539433
p14,wint,2026,21.33838472
p14,wint,2028,31.23013021
p14,wint,2030,44.64698356
p14,wint,2032,68.05104
p14,wint,2034,99.31392538
p14,wint,2036,139.7748445
p14,wint,2038,190.4035917
p14,wint,2040,251.6740791
p14,wint,2042,299.9647448
p14,wint,2044,351.2423529
p14,wint,2046,404.3660538
p14,wint,2048,458.0384801
p14,wint,2050,510.8423295
p14,spri,2012,0.134038212
p14,spri,2014,0.54001415
p14,spri,2016,1.365213973
p14,spri,2018,2.822737835
p14,spri,2020,5.200126491
p14,spri,2022,8.721563055
p14,spri,2024,14.01539433
p14,spri,2026,21.33838472
p14,spri,2028,31.23013021
p14,spri,2030,44.64698356
p14,spri,2032,68.05104
p14,spri,2034,99.31392538
p14,spri,2036,139.7748445
p14,spri,2038,190.4035917
p14,spri,2040,251.6740791
p14,spri,2042,299.9647448
p14,spri,2044,351.2423529
p14,spri,2046,404.3660538
p14,spri,2048,458.0384801
p14,spri,2050,510.8423295
p15,summ,2012,0.387515437
p15,summ,2014,1.561225086
p15,summ,2016,3.946945279
p15,summ,2018,8.160765999
p15,summ,2020,15.03399109
p15,summ,2022,25.21475227
p15,summ,2024,40.51965156
p15,summ,2026,61.69101584
p15,summ,2028,90.28886126
p15,summ,2030,129.0780819
p15,summ,2032,196.7411237
p15,summ,2034,287.1246828
p15,summ,2036,404.1005101
p15,summ,2038,550.4723599
p15,summ,2040,727.6103514
p15,summ,2042,867.2226165
p15,summ,2044,1015.470376
p15,summ,2046,1169.055341
p15,summ,2048,1324.226717
p15,summ,2050,1476.886965
p15,fall,2012,0.387515437
p15,fall,2014,1.561225086
p15,fall,2016,3.946945279
p15,fall,2018,8.160765999
p15,fall,2020,15.03399109
p15,fall,2022,25.21475227
p15,fall,2024,40.51965156
p15,fall,2026,61.69101584
p15,fall,2028,90.28886126
p15,fall,2030,129.0780819
p15,fall,2032,196.7411237
p15,fall,2034,287.1246828
p15,fall,2036,404.1005101
p15,fall,2038,550.4723599
p15,fall,2040,727.6103514
p15,fall,2042,867.2226165
p15,fall,2044,1015.470376
p15,fall,2046,1169.055341
p15,fall,2048,1324.226717
p15,fall,2050,1476.886965
p15,wint,2012,0.387515437
p15,wint,2014,1.561225086
p15,wint,2016,3.946945279
p15,wint,2018,8.160765999
p15,wint,2020,15.03399109
p15,wint,2022,25.21475227
p15,wint,2024,40.51965156
p15,wint,2026,61.69101584
p15,wint,2028,90.28886126
p15,wint,2030,129.0780819
p15,wint,2032,196.7411237
p15,wint,2034,287.1246828
p15,wint,2036,404.1005101
p15,wint,2038,550.4723599
p15,wint,2040,727.6103514
p15,wint,2042,867.2226165
p15,wint,2044,1015.470376
p15,wint,2046,1169.055341
p15,wint,2048,1324.226717
p15,wint,2050,1476.886965
p15,spri,2012,0.387515437
p15,spri,2014,1.561225086
p15,spri,2016,3.946945279
p15,spri,2018,8.160765999
p15,spri,2020,15.03399109
p15,spri,2022,25.21475227
p15,spri,2024,40.51965156
p15,spri,2026,61.69101584
p15,spri,2028,90.28886126
p15,spri,2030,129.0780819
p15,spri,2032,196.7411237
p15,spri,2034,287.1246828
p15,spri,2036,404.1005101
p15,spri,2038,550.4723599
p15,spri,2040,727.6103514
p15,spri,2042,867.2226165
p15,spri,2044,1015.470376
p15,spri,2046,1169.055341
p15,spri,2048,1324.226717
p15,spri,2050,1476.886965
p16,summ,2012,0.213804266
p16,summ,2014,0.861376222
p16,summ,2016,2.177651925
p16,summ,2018,4.502547295
p16,summ,2020,8.294718404
p16,summ,2022,13.91175959
p16,summ,2024,22.35594643
p16,summ,2026,34.03684366
p16,summ,2028,49.8151605
p16,summ,2030,71.21637462
p16,summ,2032,108.5481699
p16,summ,2034,158.4155782
p16,summ,2036,222.9547641
p16,summ,2038,303.712646
p16,summ,2040,401.4451609
p16,summ,2042,478.4735706
p16,summ,2044,560.26645
p16,summ,2046,645.0040309
p16,summ,2048,730.6168835
p16,summ,2050,814.8442695
p16,fall,2012,0.213804266
p16,fall,2014,0.861376222
p16,fall,2016,2.177651925
p16,fall,2018,4.502547295
p16,fall,2020,8.294718404
p16,fall,2022,13.91175959
p16,fall,2024,22.35594643
p16,fall,2026,34.03684366
p16,fall,2028,49.8151605
p16,fall,2030,71.21637462
p16,fall,2032,108.5481699
p16,fall,2034,158.4155782
p16,fall,2036,222.9547641
p16,fall,2038,303.712646
p16,fall,2040,401.4451609
p16,fall,2042,478.4735706
p16,fall,2044,560.26645
p16,fall,2046,645.0040309
p16,fall,2048,730.6168835
p16,fall,2050,814.8442695
p16,wint,2012,0.213804266
p16,wint,2014,0.861376222
p16,wint,2016,2.177651925
p16,wint,2018,4.502547295
p16,wint,2020,8.294718404
p16,wint,2022,13.91175959
p16,wint,2024,22.35594643
p16,wint,2026,34.03684366
p16,wint,2028,49.8151605
p16,wint,2030,71.21637462
p16,wint,2032,108.5481699
p16,wint,2034,158.4155782
p16,wint,2036,222.9547641
p16,wint,2038,303.712646
p16,wint,2040,401.4451609
p16,wint,2042,478.4735706
p16,wint,2044,560.26645
p16,wint,2046,645.0040309
p16,wint,2048,730.6168835
p16,wint,2050,814.8442695
p16,spri,2012,0.213804266
p16,spri,2014,0.861376222
p16,spri,2016,2.177651925
p16,spri,2018,4.502547295
p16,spri,2020,8.294718404
p16,spri,2022,13.91175959
p16,spri,2024,22.35594643
p16,spri,2026,34.03684366
p16,spri,2028,49.8151605
p16,spri,2030,71.21637462
p16,spri,2032,108.5481699
p16,spri,2034,158.4155782
p16,spri,2036,222.9547641
p16,spri,2038,303.712646
p16,spri,2040,401.4451609
p16,spri,2042,478.4735706
p16,spri,2044,560.26645
p16,spri,2046,645.0040309
p16,spri,2048,730.6168835
p16,spri,2050,814.8442695
p17,summ,2012,0.176390091
p17,summ,2014,0.697909888
p17,summ,2016,1.733900641
p17,summ,2018,3.525394031
p17,summ,2020,6.390185144
p17,summ,2022,10.55139601
p17,summ,2024,16.70162578
p17,summ,2026,25.05995186
p17,summ,2028,36.16233169
p17,summ,2030,50.99687746
p17,summ,2032,76.70679875
p17,summ,2034,110.5203496
p17,summ,2036,153.6228104
p17,summ,2038,206.7591792
p17,summ,2040,270.1081534
p17,summ,2042,318.296946
p17,summ,2044,368.6087209
p17,summ,2046,419.8269369
p17,summ,2048,470.6047448
p17,summ,2050,519.5516975
p17,fall,2012,0.176390091
p17,fall,2014,0.697909888
p17,fall,2016,1.733900641
p17,fall,2018,3.525394031
p17,fall,2020,6.390185144
p17,fall,2022,10.55139601
p17,fall,2024,16.70162578
p17,fall,2026,25.05995186
p17,fall,2028,36.16233169
p17,fall,2030,50.99687746
p17,fall,2032,76.70679875
p17,fall,2034,110.5203496
p17,fall,2036,153.6228104
p17,fall,2038,206.7591792
p17,fall,2040,270.1081534
p17,fall,2042,318.296946
p17,fall,2044,368.6087209
p17,fall,2046,419.8269369
p17,fall,2048,470.6047448
p17,fall,2050,519.5516975
p17,wint,2012,0.176390091
p17,wint,2014,0.697909888
p17,wint,2016,1.733900641
p17,wint,2018,3.525394031
p17,wint,2020,6.390185144
p17,wint,2022,10.55139601
p17,wint,2024,16.70162578
p17,wint,2026,25.05995186
p17,wint,2028,36.16233169
p17,wint,2030,50.99687746
p17,wint,2032,76.70679875
p17,wint,2034,110.5203496
p17,wint,2036,153.6228104
p17,wint,2038,206.7591792
p17,wint,2040,270.1081534
p17,wint,2042,318.296946
p17,wint,2044,368.6087209
p17,wint,2046,419.8269369
p17,wint,2048,470.6047448
p17,wint,2050,519.5516975
p17,spri,2012,0.176390091
p17,spri,2014,0.697909888
p17,spri,2016,1.733900641
p17,spri,2018,3.525394031
p17,spri,2020,6.390185144
p17,spri,2022,10.55139601
p17,spri,2024,16.70162578
p17,spri,2026,25.05995186
p17,spri,2028,36.16233169
p17,spri,2030,50.99687746
p17,spri,2032,76.70679875
p17,spri,2034,110.5203496
p17,spri,2036,153.6228104
p17,spri,2038,206.7591792
p17,spri,2040,270.1081534
p17,spri,2042,318.296946
p17,spri,2044,368.6087209
p17,spri,2046,419.8269369
p17,spri,2048,470.6047448
p17,spri,2050,519.5516975
p18,summ,2012,0.16027371
p18,summ,2014,0.634143372
p18,summ,2016,1.575477892
p18,summ,2018,3.203286409
p18,summ,2020,5.806327757
p18,summ,2022,9.587337792
p18,summ,2024,15.17563438
p18,summ,2026,22.7702783
p18,summ,2028,32.85825771
p18,summ,2030,46.33740313
p18,summ,2032,69.69826457
p18,summ,2034,100.4223444
p18,summ,2036,139.5866267
p18,summ,2038,187.8680405
p18,summ,2040,245.428956
p18,summ,2042,289.214843
p18,summ,2044,334.9297398
p18,summ,2046,381.4682583
p18,summ,2048,427.6066078
p18,summ,2050,472.0813834
p18,fall,2012,0.16027371
p18,fall,2014,0.634143372
p18,fall,2016,1.575477892
p18,fall,2018,3.203286409
p18,fall,2020,5.806327757
p18,fall,2022,9.587337792
p18,fall,2024,15.17563438
p18,fall,2026,22.7702783
p18,fall,2028,32.85825771
p18,fall,2030,46.33740313
p18,fall,2032,69.69826457
p18,fall,2034,100.4223444
p18,fall,2036,139.5866267
p18,fall,2038,187.8680405
p18,fall,2040,245.428956
p18,fall,2042,289.214843
p18,fall,2044,334.9297398
p18,fall,2046,381.4682583
p18,fall,2048,427.6066078
p18,fall,2050,472.0813834
p18,wint,2012,0.16027371
p18,wint,2014,0.634143372
p18,wint,2016,1.575477892
p18,wint,2018,3.203286409
p18,wint,2020,5.806327757
p18,wint,2022,9.587337792
p18,wint,2024,15.17563438
p18,wint,2026,22.7702783
p18,wint,2028,32.85825771
p18,wint,2030,46.33740313
p18,wint,2032,69.69826457
p18,wint,2034,100.4223444
p18,wint,2036,139.5866267
p18,wint,2038,187.8680405
p18,wint,2040,245.428956
p18,wint,2042,289.214843
p18,wint,2044,334.9297398
p18,wint,2046,381.4682583
p18,wint,2048,427.6066078
p18,wint,2050,472.0813834
p18,spri,2012,0.16027371
p18,spri,2014,0.634143372
p18,spri,2016,1.575477892
p18,spri,2018,3.203286409
p18,spri,2020,5.806327757
p18,spri,2022,9.587337792
p18,spri,2024,15.17563438
p18,spri,2026,22.7702783
p18,spri,2028,32.85825771
p18,spri,2030,46.33740313
p18,spri,2032,69.69826457
p18,spri,2034,100.4223444
p18,spri,2036,139.5866267
p18,spri,2038,187.8680405
p18,spri,2040,245.428956
p18,spri,2042,289.214843
p18,spri,2044,334.9297398
p18,spri,2046,381.4682583
p18,spri,2048,427.6066078
p18,spri,2050,472.0813834
p19,summ,2012,0.004207694
p19,summ,2014,0.016648278
p19,summ,2016,0.041361301
p19,summ,2018,0.084096446
p19,summ,2020,0.152434552
p19,summ,2022,0.25169808
p19,summ,2024,0.398408621
p19,summ,2026,0.597792155
p19,summ,2028,0.862633668
p19,summ,2030,1.216504063
p19,summ,2032,1.829800902
p19,summ,2034,2.63640562
p19,summ,2036,3.664592468
p19,summ,2038,4.932132988
p19,summ,2040,6.443289912
p19,summ,2042,7.592808569
p19,summ,2044,8.792969864
p19,summ,2046,10.01475384
p19,summ,2048,11.22603212
p19,summ,2050,12.39363629
p19,fall,2012,0.004207694
p19,fall,2014,0.016648278
p19,fall,2016,0.041361301
p19,fall,2018,0.084096446
p19,fall,2020,0.152434552
p19,fall,2022,0.25169808
p19,fall,2024,0.398408621
p19,fall,2026,0.597792155
p19,fall,2028,0.862633668
p19,fall,2030,1.216504063
p19,fall,2032,1.829800902
p19,fall,2034,2.63640562
p19,fall,2036,3.664592468
p19,fall,2038,4.932132988
p19,fall,2040,6.443289912
p19,fall,2042,7.592808569
p19,fall,2044,8.792969864
p19,fall,2046,10.01475384
p19,fall,2048,11.22603212
p19,fall,2050,12.39363629
p19,wint,2012,0.004207694
p19,wint,2014,0.016648278
p19,wint,2016,0.041361301
p19,wint,2018,0.084096446
p19,wint,2020,0.152434552
p19,wint,2022,0.25169808
p19,wint,2024,0.398408621
p19,wint,2026,0.597792155
p19,wint,2028,0.862633668
p19,wint,2030,1.216504063
p19,wint,2032,1.829800902
p19,wint,2034,2.63640562
p19,wint,2036,3.664592468
p19,wint,2038,4.932132988
p19,wint,2040,6.443289912
p19,wint,2042,7.592808569
p19,wint,2044,8.792969864
p19,wint,2046,10.01475384
p19,wint,2048,11.22603212
p19,wint,2050,12.39363629
p19,spri,2012,0.004207694
p19,spri,2014,0.016648278
p19,spri,2016,0.041361301
p19,spri,2018,0.084096446
p19,spri,2020,0.152434552
p19,spri,2022,0.25169808
p19,spri,2024,0.398408621
p19,spri,2026,0.597792155
p19,spri,2028,0.862633668
p19,spri,2030,1.216504063
p19,spri,2032,1.829800902
p19,spri,2034,2.63640562
p19,spri,2036,3.664592468
p19,spri,2038,4.932132988
p19,spri,2040,6.443289912
p19,spri,2042,7.592808569
p19,spri,2044,8.792969864
p19,spri,2046,10.01475384
p19,spri,2048,11.22603212
p19,spri,2050,12.39363629
p20,summ,2012,0.082079722
p20,summ,2014,0.324758886
p20,summ,2016,0.806837172
p20,summ,2018,1.640474017
p20,summ,2020,2.973549226
p20,summ,2022,4.909888326
p20,summ,2024,7.771778953
p20,summ,2026,11.66116455
p20,summ,2028,16.82744255
p20,summ,2030,23.73041189
p20,summ,2032,35.69402716
p20,summ,2034,51.4285099
p20,summ,2036,71.48540749
p20,summ,2038,96.21139035
p20,summ,2040,125.6896119
p20,summ,2042,148.1133357
p20,summ,2044,171.5249483
p20,summ,2046,195.3583558
p20,summ,2048,218.986828
p20,summ,2050,241.763347
p20,fall,2012,0.082079722
p20,fall,2014,0.324758886
p20,fall,2016,0.806837172
p20,fall,2018,1.640474017
p20,fall,2020,2.973549226
p20,fall,2022,4.909888326
p20,fall,2024,7.771778953
p20,fall,2026,11.66116455
p20,fall,2028,16.82744255
p20,fall,2030,23.73041189
p20,fall,2032,35.69402716
p20,fall,2034,51.4285099
p20,fall,2036,71.48540749
p20,fall,2038,96.21139035
p20,fall,2040,125.6896119
p20,fall,2042,148.1133357
p20,fall,2044,171.5249483
p20,fall,2046,195.3583558
p20,fall,2048,218.986828
p20,fall,2050,241.763347
p20,wint,2012,0.082079722
p20,wint,2014,0.324758886
p20,wint,2016,0.806837172
p20,wint,2018,1.640474017
p20,wint,2020,2.973549226
p20,wint,2022,4.909888326
p20,wint,2024,7.771778953
p20,wint,2026,11.66116455
p20,wint,2028,16.82744255
p20,wint,2030,23.73041189
p20,wint,2032,35.69402716
p20,wint,2034,51.4285099
p20,wint,2036,71.48540749
p20,wint,2038,96.21139035
p20,wint,2040,125.6896119
p20,wint,2042,148.1133357
p20,wint,2044,171.5249483
p20,wint,2046,195.3583558
p20,wint,2048,218.986828
p20,wint,2050,241.763347
p20,spri,2012,0.082079722
p20,spri,2014,0.324758886
p20,spri,2016,0.806837172
p20,spri,2018,1.640474017
p20,spri,2020,2.973549226
p20,spri,2022,4.909888326
p20,spri,2024,7.771778953
p20,spri,2026,11.66116455
p20,spri,2028,16.82744255
p20,spri,2030,23.73041189
p20,spri,2032,35.69402716
p20,spri,2034,51.4285099
p20,spri,2036,71.48540749
p20,spri,2038,96.21139035
p20,spri,2040,125.6896119
p20,spri,2042,148.1133357
p20,spri,2044,171.5249483
p20,spri,2046,195.3583558
p20,spri,2048,218.986828
p20,spri,2050,241.763347
p21,summ,2012,0.089342848
p21,summ,2014,0.351740878
p21,summ,2016,0.868487813
p21,summ,2018,1.752887967
p21,summ,2020,3.150303707
p21,summ,2022,5.151554225
p21,summ,2024,8.066051147
p21,summ,2026,11.95778797
p21,summ,2028,17.02827323
p21,summ,2030,23.66928341
p21,summ,2032,35.04773065
p21,summ,2034,49.64973114
p21,summ,2036,67.76549994
p21,summ,2038,89.43972609
p21,summ,2040,114.42143
p21,summ,2042,131.8558181
p21,summ,2044,149.0971986
p21,summ,2046,165.557524
p21,summ,2048,180.6267461
p21,summ,2050,193.7608767
p21,fall,2012,0.089342848
p21,fall,2014,0.351740878
p21,fall,2016,0.868487813
p21,fall,2018,1.752887967
p21,fall,2020,3.150303707
p21,fall,2022,5.151554225
p21,fall,2024,8.066051147
p21,fall,2026,11.95778797
p21,fall,2028,17.02827323
p21,fall,2030,23.66928341
p21,fall,2032,35.04773065
p21,fall,2034,49.64973114
p21,fall,2036,67.76549994
p21,fall,2038,89.43972609
p21,fall,2040,114.42143
p21,fall,2042,131.8558181
p21,fall,2044,149.0971986
p21,fall,2046,165.557524
p21,fall,2048,180.6267461
p21,fall,2050,193.7608767
p21,wint,2012,0.089342848
p21,wint,2014,0.351740878
p21,wint,2016,0.868487813
p21,wint,2018,1.752887967
p21,wint,2020,3.150303707
p21,wint,2022,5.151554225
p21,wint,2024,8.066051147
p21,wint,2026,11.95778797
p21,wint,2028,17.02827323
p21,wint,2030,23.66928341
p21,wint,2032,35.04773065
p21,wint,2034,49.64973114
p21,wint,2036,67.76549994
p21,wint,2038,89.43972609
p21,wint,2040,114.42143
p21,wint,2042,131.8558181
p21,wint,2044,149.0971986
p21,wint,2046,165.557524
p21,wint,2048,180.6267461
p21,wint,2050,193.7608767
p21,spri,2012,0.089342848
p21,spri,2014,0.351740878
p21,spri,2016,0.868487813
p21,spri,2018,1.752887967
p21,spri,2020,3.150303707
p21,spri,2022,5.151554225
p21,spri,2024,8.066051147
p21,spri,2026,11.95778797
p21,spri,2028,17.02827323
p21,spri,2030,23.66928341
p21,spri,2032,35.04773065
p21,spri,2034,49.64973114
p21,spri,2036,67.76549994
p21,spri,2038,89.43972609
p21,spri,2040,114.42143
p21,spri,2042,131.8558181
p21,spri,2044,149.0971986
p21,spri,2046,165.557524
p21,spri,2048,180.6267461
p21,spri,2050,193.7608767
p22,summ,2012,0.016548655
p22,summ,2014,0.0651517
p22,summ,2016,0.160866879
p22,summ,2018,0.324681144
p22,summ,2020,0.583519444
p22,summ,2022,0.954203891
p22,summ,2024,1.494045691
p22,summ,2026,2.214898128
p22,summ,2028,3.154085906
p22,summ,2030,4.384176375
p22,summ,2032,6.491765301
p22,summ,2034,9.196441418
p22,summ,2036,12.55196022
p22,summ,2038,16.56659931
p22,summ,2040,21.19387061
p22,summ,2042,24.42317972
p22,summ,2044,27.61673873
p22,summ,2046,30.66562569
p22,summ,2048,33.45684359
p22,summ,2050,35.88963145
p22,fall,2012,0.016548655
p22,fall,2014,0.0651517
p22,fall,2016,0.160866879
p22,fall,2018,0.324681144
p22,fall,2020,0.583519444
p22,fall,2022,0.954203891
p22,fall,2024,1.494045691
p22,fall,2026,2.214898128
p22,fall,2028,3.154085906
p22,fall,2030,4.384176375
p22,fall,2032,6.491765301
p22,fall,2034,9.196441418
p22,fall,2036,12.55196022
p22,fall,2038,16.56659931
p22,fall,2040,21.19387061
p22,fall,2042,24.42317972
p22,fall,2044,27.61673873
p22,fall,2046,30.66562569
p22,fall,2048,33.45684359
p22,fall,2050,35.88963145
p22,wint,2012,0.016548655
p22,wint,2014,0.0651517
p22,wint,2016,0.160866879
p22,wint,2018,0.324681144
p22,wint,2020,0.583519444
p22,wint,2022,0.954203891
p22,wint,2024,1.494045691
p22,wint,2026,2.214898128
p22,wint,2028,3.154085906
p22,wint,2030,4.384176375
p22,wint,2032,6.491765301
p22,wint,2034,9.196441418
p22,wint,2036,12.55196022
p22,wint,2038,16.56659931
p22,wint,2040,21.19387061
p22,wint,2042,24.42317972
p22,wint,2044,27.61673873
p22,wint,2046,30.66562569
p22,wint,2048,33.45684359
p22,wint,2050,35.88963145
p22,spri,2012,0.016548655
p22,spri,2014,0.0651517
p22,spri,2016,0.160866879
p22,spri,2018,0.324681144
p22,spri,2020,0.583519444
p22,spri,2022,0.954203891
p22,spri,2024,1.494045691
p22,spri,2026,2.214898128
p22,spri,2028,3.154085906
p22,spri,2030,4.384176375
p22,spri,2032,6.491765301
p22,spri,2034,9.196441418
p22,spri,2036,12.55196022
p22,spri,2038,16.56659931
p22,spri,2040,21.19387061
p22,spri,2042,24.42317972
p22,spri,2044,27.61673873
p22,spri,2046,30.66562569
p22,spri,2048,33.45684359
p22,spri,2050,35.88963145
p23,summ,2012,0.023529267
p23,summ,2014,0.092634221
p23,summ,2016,0.228724315
p23,summ,2018,0.461639293
p23,summ,2020,0.829661681
p23,summ,2022,1.356709554
p23,summ,2024,2.124269332
