r,2010,2012,2014,2016,2018,2020,2022,2024,2026,2028,2030,2032,2034,2036,2038,2040,2042,2044,2046,2048,2050
p18031,0.00075,0.0015,0.003,0.008,0.028,0.063,0.116,0.120568426,0.129257856,0.148845065,0.204968964,0.335538222,0.497,0.659,0.914,1.27,1.901,2.867,3.355,3.9,4.464
p18037,0.002,0.004,0.008,0.016,0.06,0.129,0.222,0.237049786,0.261694183,0.333543321,0.520136297,0.888124271,1.346,1.899,2.68,3.718,5.44,7.908,9.144,10.484,11.921
p18041,0.00675,0.0135,0.027,0.114,0.413,0.815,1.717,1.756416306,1.824442846,1.937158765,2.177519751,2.811655265,3.155,3.357,3.665,4.081,4.984,6.32,7.121,7.991,8.802
p18043,0.0085,0.017,0.034,0.061,0.232,0.523,0.917,0.990091565,1.110346169,1.39284214,1.861250435,3.05085083,4.355,5.538,7.12,9.179,12.769,17.49,20.102,22.935,25.773
p18047,0.00125,0.0025,0.005,0.014,0.071,0.119,0.176,0.182896171,0.193886783,0.218378526,0.269986001,0.531545698,0.825,1.072,1.431,1.911,2.791,3.92,4.633,5.45,6.248
p18051,0.006,0.012,0.024,0.063,0.327,0.539,0.763,0.794934198,0.85606842,0.969122613,1.226507835,2.174907815,3.078,3.599,4.316,5.228,7.055,9.371,10.868,12.475,13.925
p18055,0.00875,0.0175,0.035,0.123,0.534,1.061,2.315,2.447130339,2.683689738,3.032310775,3.523041823,4.278942869,4.77,5.518,6.456,7.547,9.134,10.948,11.995,13.112,14.202
p18061,0.00575,0.0115,0.023,0.073,0.23,0.387,0.547,0.561971477,0.589076784,1.662284302,2.802344497,4.566863456,5.872,6.249,7.054,7.964,10.246,13.303,15.275,17.351,19.201
p18065,0.0025,0.005,0.01,0.018,0.077,0.155,0.235,0.24726745,0.271229598,0.307468273,0.424263717,0.708727597,1.016,1.208,1.522,1.953,2.704,3.866,4.613,5.52,6.496
p18071,0.0015,0.003,0.006,0.017,0.055,0.117,0.233,0.245223917,0.272289089,0.377001734,0.580745399,1.025440243,1.633,2.371,3.407,4.746,7.015,9.804,11.138,12.547,13.981
p18077,0.0015,0.003,0.006,0.017,0.075,0.133,0.219,0.22785389,0.244742333,0.288998447,0.4253657,0.720908853,1.082,1.442,1.957,2.638,3.882,5.577,6.351,7.217,8.059
p18079,0.00175,0.0035,0.007,0.019,0.082,0.159,0.258,0.267702776,0.285002977,0.335716241,0.46724108,0.758560007,1.081,1.357,1.764,2.276,3.194,4.333,4.93,5.595,6.238
p18081,0.01325,0.0265,0.053,0.114,0.447,1.003,1.77,1.929094814,2.153944429,2.721583122,3.78861989,5.613344049,7.375,8.994,11.19,14.047,18.413,24.101,28.328,33.181,38.168
p18083,0.0035,0.007,0.014,0.031,0.143,0.249,0.379,0.396445333,0.425915229,0.524760338,0.783510396,1.343260275,1.96,2.528,3.339,4.423,6.336,8.84,10.239,11.798,13.37
p18093,0.01225,0.0245,0.049,0.196,0.856,1.801,4.077,4.173915421,4.353446954,4.598986568,5.016229709,5.737371379,6.127,6.627,7.375,8.365,9.829,11.652,12.942,14.334,15.729
p18101,0.001,0.002,0.004,0.01,0.05,0.082,0.123,0.12772079,0.135614799,0.154277367,0.201663013,0.344397317,0.504,0.642,0.84,1.1,1.557,2.191,2.519,2.884,3.243
p18105,0.02525,0.0505,0.101,0.331,1.385,2.313,3.49,3.591508618,3.774965076,5.445339164,7.16068995,11.72058264,15.261,16.232,17.559,19.282,25.529,33.203,39.257,45.451,50.085
p18109,0.005,0.01,0.02,0.055,0.289,0.472,0.685,0.706040528,0.744821905,0.812672325,0.954317866,1.556985941,2.227,2.729,3.442,4.405,6.155,9.039,10.471,12.084,13.806
p18115,0.00025,0.0005,0.001,0.003,0.01,0.022,0.042,0.042914185,0.049796059,0.06518762,0.101382499,0.177181899,0.272,0.38,0.529,0.72,1.023,1.381,1.572,1.772,1.964
p18117,0.00425,0.0085,0.017,0.064,0.199,0.321,0.456,0.468990741,0.502198553,0.570391672,0.722901294,1.003292505,1.304,1.67,2.17,2.812,3.815,5.102,5.807,6.536,7.268
p18119,0.00175,0.0035,0.007,0.024,0.08,0.135,0.205,0.212527395,0.230968955,0.315073495,0.449609341,0.797318547,1.119,1.374,1.713,2.14,2.874,3.827,4.41,5.048,5.68
p18123,0.00025,0.0005,0.001,0.004,0.013,0.029,0.059,0.061305979,0.065688418,0.084743906,0.132238042,0.253591593,0.436,0.662,0.992,1.442,2.228,3.314,3.835,4.437,5.093
p18125,0.00075,0.0015,0.003,0.006,0.023,0.05,0.084,0.086850137,0.093235174,0.124942938,0.203866981,0.368759828,0.568,0.808,1.154,1.605,2.314,3.174,3.7,4.282,4.873
p18129,0.00225,0.0045,0.009,0.031,0.082,0.143,0.226,0.235006254,0.258515711,0.4628321,0.749348902,1.365408012,1.995,2.478,3.168,4.093,5.751,7.894,9.25,10.73,12.18
p18137,0.00175,0.0035,0.007,0.015,0.06,0.125,0.197,0.204353264,0.217195577,0.249885875,0.349328826,0.593559363,0.874,1.145,1.541,2.077,3.022,4.302,5.04,5.839,6.637
p18139,0.0005,0.001,0.002,0.006,0.019,0.041,0.081,0.085828371,0.093235174,0.117337715,0.165297552,0.273524557,0.426,0.61,0.872,1.211,1.803,2.569,2.902,3.266,3.639
p18143,0.001,0.002,0.004,0.009,0.036,0.078,0.134,0.137938453,0.148328687,0.180352414,0.246844344,0.369867215,0.516,0.672,0.895,1.188,1.728,2.49,2.859,3.286,3.729
p18145,0.0025,0.005,0.01,0.02,0.077,0.156,0.259,0.269746309,0.288181448,0.3313704,0.429773635,0.708727597,1.096,1.508,2.095,2.89,4.265,6.336,7.344,8.478,9.608
p18147,0.0025,0.005,0.01,0.03,0.126,0.214,0.318,0.332074054,0.358107829,0.406336163,0.532258117,0.963426578,1.415,1.713,2.141,2.678,3.606,4.778,5.446,6.168,6.786
p18153,0.00125,0.0025,0.005,0.012,0.051,0.092,0.158,0.165526144,0.179053915,0.252058796,0.385694288,0.655573028,0.975,1.318,1.796,2.403,3.407,4.606,5.238,5.881,6.52
p18155,0.0005,0.001,0.002,0.004,0.013,0.03,0.056,0.05824068,0.063569437,0.086916826,0.145461846,0.263558075,0.414,0.601,0.866,1.216,1.761,2.512,2.931,3.406,3.9
p18161,0.00025,0.0005,0.001,0.004,0.017,0.029,0.045,0.047001251,0.049796059,0.053236556,0.065017037,0.094127884,0.133,0.188,0.266,0.373,0.56,0.846,0.978,1.124,1.283
p18163,0.0605,0.121,0.242,0.866,3.892,7.38,12.619,12.97643228,13.96408636,15.39079701,18.93758953,28.86736095,36.387,40.264,45.867,52.194,66.308,82.285,93.95,105.692,115.338
p18173,0.0085,0.017,0.034,0.091,0.404,0.696,1.043,1.097377029,1.189807965,1.420003649,1.809457202,2.911320084,4.107,5.135,6.595,8.468,11.823,16.26,18.681,21.418,23.966
p18175,0.00375,0.0075,0.015,0.048,0.201,0.328,0.467,0.48329547,0.511733969,0.569305212,0.694249718,0.949030548,1.251,1.662,2.242,3.002,4.208,5.808,6.669,7.629,8.662
p18177,0.00275,0.0055,0.011,0.026,0.106,0.217,0.358,0.372944707,0.398368473,0.436757052,0.64686442,1.101849937,1.664,2.263,3.127,4.322,6.528,10.033,11.445,13.01,14.706
p21027,0.0005,0.001,0.002,0.007,0.117,0.158,0.182,0.18596147,0.192827293,0.1999087,0.206070948,0.212618279,0.2,0.208,0.217,0.225,0.253,0.461,1.002,1.873,2.003
p21033,0.0005,0.001,0.002,0.009,0.069,0.111,0.245,0.250332749,0.259575202,0.271615082,0.277699887,0.289027973,0.273,0.276,0.28,0.282,0.347,0.649,0.966,1.45,1.572
p21055,0.00075,0.0015,0.003,0.017,0.088,0.128,0.199,0.203331498,0.210838633,0.218378526,0.223702687,0.230336469,0.215,0.217,0.22,0.222,0.234,0.555,0.905,1.355,1.432
p21059,0.00275,0.0055,0.011,0.038,0.139,0.381,1.272,1.29968676,1.347672067,1.474326665,1.508615657,1.667724628,1.666,1.688,1.711,1.728,1.936,3.001,4.134,8.067,8.139
p21085,0.0005,0.001,0.002,0.009,0.026,0.059,0.176,0.179830872,0.186470349,0.195562859,0.202764997,0.210403505,0.199,0.205,0.211,0.214,0.25,0.304,1.239,2.206,2.222
p21091,0.0005,0.001,0.002,0.009,0.147,0.198,0.232,0.237049786,0.245801824,0.254231717,0.258966165,0.263558075,0.242,0.244,0.246,0.248,0.255,0.326,0.436,0.712,0.75
p21101,0.002,0.004,0.008,0.032,0.461,0.685,1.05,1.072854637,1.11246515,1.150561487,1.173612619,1.203729529,1.141,1.151,1.161,1.169,1.253,1.922,2.656,5.262,5.296
p21107,0.00075,0.0015,0.003,0.013,0.026,0.075,0.263,0.268724542,0.278646033,0.471523782,0.482668852,0.852687891,1.12,1.132,1.145,1.157,1.62,4.287,7.573,10.989,12.379
p21149,0.0005,0.001,0.002,0.006,0.047,0.074,0.138,0.141003752,0.146209705,0.152104446,0.156481682,0.16278587,0.154,0.156,0.158,0.159,0.171,0.295,0.435,0.721,0.728
p21177,0.00025,0.0005,0.001,0.005,0.015,0.032,0.089,0.090937203,0.094294665,0.09995435,0.103586466,0.110738687,0.109,0.119,0.129,0.136,0.23,0.805,2.586,4.469,4.498
p21183,0.0005,0.001,0.002,0.007,0.019,0.061,0.216,0.220701525,0.228849974,0.239021272,0.246844344,0.259128528,0.25,0.257,0.263,0.269,0.294,0.725,1.21,2.559,2.786
p21225,0.0005,0.001,0.002,0.008,0.038,0.076,0.211,0.215592694,0.223552521,0.236848351,0.245742361,0.261343302,0.252,0.255,0.259,0.261,0.28,0.713,1.189,1.948,1.957
p21233,0.00025,0.0005,0.001,0.006,0.023,0.049,0.134,0.136916687,0.141971743,0.148845065,0.154277715,0.16278587,0.155,0.159,0.162,0.164,0.178,0.322,0.485,0.781,0.789
p21001,0.00025,0.0005,0.001,0.002,0.044,0.054,0.048,0.049044783,0.05085555,0.052150096,0.052895217,0.05315457,0.048,0.048,0.049,0.049,0.051,0.061,0.072,0.083,0.089
p21005,0.00025,0.0005,0.001,0.002,0.009,0.015,0.036,0.036783588,0.038141662,0.040199032,0.04187538,0.044295475,0.042,0.045,0.049,0.053,0.062,0.091,0.12,0.145,0.156
p21009,0.0005,0.001,0.002,0.006,0.019,0.04,0.105,0.107285464,0.111246515,0.117337715,0.123422172,0.138423359,0.144,0.155,0.168,0.181,0.276,0.391,0.505,0.61,0.639
p21011,0,0,0,0.001,0.001,0.003,0.01,0.010217663,0.010594906,0.010864603,0.011019837,0.013288642,0.013,0.016,0.019,0.02,0.026,0.034,0.043,0.052,0.057
p21013,0.00025,0.0005,0.001,0.002,0.005,0.013,0.041,0.041892419,0.043439115,0.045631334,0.048487282,0.052047183,0.051,0.057,0.064,0.072,0.09,0.177,0.261,0.341,0.362
p21015,0.00075,0.0015,0.003,0.01,0.027,0.061,0.19,0.194135601,0.201303218,0.211859764,0.222600703,0.238088177,0.236,0.259,0.29,0.321,0.387,1.35,2.223,2.985,3.058
p21017,0,0,0,0.002,0.003,0.009,0.027,0.027587691,0.028606247,0.030420889,0.03305951,0.03543638,0.037,0.042,0.048,0.053,0.067,0.124,0.181,0.234,0.248
p21021,0.00225,0.0045,0.009,0.062,0.623,0.772,0.603,0.616125092,0.638872843,0.655135578,0.665598142,0.669969057,0.608,0.61,0.614,0.617,0.626,0.645,0.666,1.218,1.229
p21023,0,0,0,0.001,0.003,0.006,0.017,0.017370027,0.018011341,0.018469826,0.019835706,0.022147737,0.023,0.026,0.029,0.033,0.043,0.052,0.063,0.074,0.081
p21029,0.0005,0.001,0.002,0.005,0.023,0.041,0.091,0.092980735,0.096413646,0.101040811,0.105790433,0.114060848,0.114,0.129,0.15,0.176,0.265,0.381,0.512,0.645,0.712
p21037,0.00175,0.0035,0.007,0.019,0.197,0.272,0.337,0.34433525,0.357048339,0.370482972,0.381286353,0.393122339,0.37,0.384,0.404,0.425,0.475,0.597,0.731,0.866,0.925
p21041,0.00025,0.0005,0.001,0.005,0.129,0.163,0.187,0.191070302,0.198124746,0.204254542,0.208274915,0.210403505,0.193,0.196,0.199,0.202,0.215,0.25,0.284,0.314,0.321
p21045,0,0,0,0.001,0.025,0.033,0.033,0.033718289,0.03496319,0.035853191,0.037467445,0.037651154,0.035,0.037,0.038,0.04,0.044,0.052,0.061,0.072,0.08
p21049,0.00025,0.0005,0.001,0.004,0.01,0.024,0.07,0.071523642,0.074164343,0.078225144,0.082648776,0.089698337,0.089,0.099,0.111,0.122,0.15,0.208,0.271,0.332,0.357
p21051,0.00025,0.0005,0.001,0.006,0.012,0.033,0.098,0.100133099,0.103830081,0.109732493,0.114606303,0.122919943,0.121,0.127,0.135,0.14,0.161,0.188,0.214,0.241,0.251
p21061,0.00025,0.0005,0.001,0.003,0.007,0.017,0.048,0.049044783,0.05085555,0.053236556,0.055099184,0.058691504,0.057,0.06,0.064,0.068,0.08,0.096,0.114,0.515,0.525
p21063,0,0,0,0.002,0.007,0.013,0.029,0.029631223,0.030725228,0.03150735,0.03305951,0.03543638,0.034,0.036,0.039,0.042,0.049,0.059,0.069,0.08,0.085
p21065,0.00025,0.0005,0.001,0.003,0.008,0.018,0.054,0.055175381,0.057212493,0.059755318,0.061711086,0.065335825,0.064,0.067,0.071,0.074,0.083,0.113,0.146,0.174,0.18
p21067,0.0025,0.005,0.01,0.03,0.105,0.211,0.538,0.549710281,0.570005953,0.600812561,0.633640616,0.678828152,0.675,0.744,0.829,0.916,1.214,2.205,3.175,4.056,4.27
p21069,0,0,0,0.001,0.004,0.007,0.027,0.027587691,0.028606247,0.029334429,0.030855543,0.031006832,0.031,0.032,0.034,0.036,0.042,0.054,0.063,0.072,0.076
p21073,0.00075,0.0015,0.003,0.007,0.03,0.055,0.142,0.145090818,0.150447668,0.157536748,0.164195568,0.173859739,0.169,0.183,0.199,0.215,0.328,0.52,0.71,0.879,0.914
p21077,0,0,0,0.001,0.002,0.004,0.012,0.012261196,0.012713887,0.013037524,0.013223804,0.014396029,0.016,0.018,0.02,0.023,0.031,0.042,0.055,0.068,0.075
p21079,0,0,0,0.001,0.036,0.044,0.035,0.035761821,0.037082172,0.038026111,0.038569429,0.03875854,0.035,0.035,0.035,0.036,0.036,0.039,0.042,0.048,0.054
p21081,0.00025,0.0005,0.001,0.002,0.005,0.013,0.037,0.037805354,0.039201153,0.041285492,0.044079347,0.046510249,0.047,0.053,0.06,0.067,0.084,0.111,0.142,0.175,0.192
p21087,0,0,0,0.001,0.011,0.013,0.012,0.012261196,0.012713887,0.013037524,0.013223804,0.014396029,0.014,0.014,0.014,0.015,0.019,0.024,0.03,0.097,0.104
p21089,0.002,0.004,0.008,0.023,0.136,0.216,0.438,0.447533649,0.464056891,0.481301925,0.491484721,0.504968413,0.471,0.476,0.485,0.493,0.525,0.652,0.782,0.887,0.902
p21093,0.001,0.002,0.004,0.012,0.049,0.09,0.218,0.222745058,0.230968955,0.243367113,0.257864181,0.282383652,0.291,0.321,0.359,0.396,0.729,1.092,1.446,2.599,2.672
p21095,0.00025,0.0005,0.001,0.004,0.008,0.022,0.071,0.072545409,0.075223834,0.104300191,0.130034074,0.165000644,0.177,0.187,0.199,0.21,0.246,0.356,0.479,0.606,0.622
p21097,0,0,0,0,0.001,0.001,0.003,0.003065299,0.003178472,0.003259381,0.003305951,0.003322161,0.003,0.003,0.003,0.004,0.004,0.039,0.071,0.098,0.105
p21099,0.00025,0.0005,0.001,0.002,0.006,0.014,0.039,0.039848887,0.041320134,0.043458413,0.045181331,0.048725022,0.052,0.057,0.064,0.071,0.1,0.135,0.172,0.206,0.215
p21103,0.00025,0.0005,0.001,0.005,0.107,0.139,0.135,0.137938453,0.143031234,0.147758605,0.152073748,0.156141549,0.147,0.153,0.158,0.164,0.178,0.216,0.254,0.29,0.3
p21109,0.00025,0.0005,0.001,0.003,0.007,0.017,0.047,0.048023017,0.049796059,0.053236556,0.055099184,0.057584117,0.057,0.061,0.065,0.069,0.08,0.1,0.119,0.139,0.145
p21111,0.012,0.024,0.048,0.134,0.607,1.08,2.757,2.817009747,2.921015637,3.054039982,3.170407046,3.328804934,3.212,3.393,3.603,3.785,4.29,7.509,10.593,13.342,13.719
p21113,0,0,0,0,0.003,0.003,0.008,0.008174131,0.008475925,0.008691683,0.008815869,0.008859095,0.01,0.01,0.011,0.012,0.02,0.15,0.273,0.376,0.396
p21115,0.002,0.004,0.008,0.035,0.999,1.25,1.04,1.062636974,1.101870244,1.132091662,1.151572945,1.163863601,1.061,1.065,1.071,1.077,1.097,1.125,1.156,1.183,1.196
p21117,0.001,0.002,0.004,0.017,0.037,0.095,0.275,0.280985738,0.29135992,0.307468273,0.321779234,0.34328993,0.34,0.371,0.408,0.446,0.539,0.784,1.038,1.271,1.356
p21121,0.00125,0.0025,0.005,0.019,0.064,0.133,0.374,0.382140604,0.396249492,0.413941385,0.4253657,0.440739975,0.418,0.423,0.431,0.437,0.473,0.503,0.536,0.572,0.584
p21123,0,0,0,0.001,0.003,0.008,0.024,0.024522392,0.025427775,0.028247969,0.029753559,0.036543767,0.041,0.045,0.052,0.057,0.082,0.11,0.14,0.28,0.29
p21125,0.00075,0.0015,0.003,0.011,0.023,0.063,0.188,0.192092068,0.199184236,0.208600383,0.217090785,0.229229082,0.224,0.237,0.25,0.262,0.3,0.433,0.567,0.684,0.713
p21129,0,0,0,0.002,0.004,0.01,0.034,0.034740055,0.036022681,0.036939651,0.038569429,0.040973314,0.04,0.042,0.044,0.046,0.051,0.064,0.078,0.092,0.096
p21135,0,0,0,0.001,0.003,0.005,0.016,0.016348261,0.01695185,0.017383365,0.018733723,0.019932964,0.02,0.022,0.025,0.029,0.036,0.052,0.072,0.093,0.103
p21137,0.00025,0.0005,0.001,0.001,0.01,0.015,0.029,0.029631223,0.030725228,0.03150735,0.031957527,0.032114219,0.031,0.033,0.035,0.037,0.046,0.061,0.08,0.279,0.292
p21151,0.00025,0.0005,0.001,0.005,0.015,0.031,0.083,0.084806605,0.087937721,0.092349128,0.098076547,0.10630914,0.108,0.122,0.137,0.153,0.191,0.422,0.652,0.865,0.917
p21153,0.0005,0.001,0.002,0.007,0.017,0.043,0.128,0.130786089,0.135614799,0.142326303,0.146563829,0.153926775,0.148,0.151,0.155,0.158,0.179,0.215,0.25,0.277,0.283
p21155,0.0005,0.001,0.002,0.005,0.142,0.175,0.146,0.149177883,0.15468563,0.158623208,0.160889617,0.161678483,0.149,0.149,0.15,0.15,0.154,0.16,0.167,0.174,0.182
p21161,0.00025,0.0005,0.001,0.003,0.033,0.045,0.059,0.060284213,0.062509947,0.06518762,0.068322988,0.07087276,0.068,0.072,0.077,0.081,0.098,0.155,0.211,0.263,0.275
p21163,0.00075,0.0015,0.003,0.021,0.109,0.144,0.152,0.155308481,0.161042574,0.168401351,0.174113421,0.182718834,0.179,0.187,0.196,0.206,0.232,0.264,0.299,0.337,0.354
p21165,0,0,0,0,0.001,0.002,0.005,0.005108832,0.005297453,0.005432302,0.006611902,0.006644321,0.007,0.008,0.01,0.011,0.015,0.019,0.024,0.029,0.033
p21167,0,0,0,0.001,0.005,0.01,0.025,0.025544158,0.026487265,0.028247969,0.029753559,0.031006832,0.033,0.036,0.04,0.043,0.056,0.1,0.144,0.185,0.197
p21173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001,0.001,0.002,0.004,0.007
p21175,0.0005,0.001,0.002,0.009,0.082,0.122,0.176,0.179830872,0.186470349,0.193389938,0.198357062,0.204866571,0.193,0.195,0.199,0.202,0.215,0.239,0.264,0.286,0.291
p21179,0.00025,0.0005,0.001,0.002,0.008,0.014,0.037,0.037805354,0.039201153,0.041285492,0.042977364,0.046510249,0.053,0.059,0.067,0.076,0.103,0.308,0.505,0.67,0.698
p21181,0,0,0,0,0,0,0.001,0.001021766,0.001059491,0.00108646,0.001101984,0.001107387,0.001,0.001,0.001,0.001,0.002,0.009,0.015,0.022,0.025
p21185,0.00075,0.0015,0.003,0.008,0.028,0.054,0.144,0.14713435,0.152566649,0.158623208,0.164195568,0.172752352,0.177,0.189,0.204,0.218,0.263,0.434,0.594,0.743,0.77
p21187,0.00025,0.0005,0.001,0.001,0.008,0.013,0.022,0.022478859,0.023308794,0.024988588,0.025345625,0.026577285,0.027,0.029,0.031,0.034,0.042,0.053,0.067,0.082,0.091
p21189,0,0,0,0.001,0.002,0.004,0.013,0.013282962,0.013773378,0.014123984,0.014325788,0.015503416,0.015,0.016,0.017,0.018,0.02,0.024,0.028,0.033,0.035
p21191,0,0,0,0.001,0.004,0.007,0.014,0.014304728,0.014832869,0.015210445,0.015427772,0.016610803,0.016,0.017,0.019,0.021,0.033,0.049,0.065,0.078,0.085
p21197,0,0,0,0.001,0.001,0.004,0.011,0.01123943,0.011654397,0.011951064,0.01212182,0.013288642,0.014,0.016,0.019,0.023,0.03,0.04,0.052,0.063,0.069
p21201,0,0,0,0,0,0.001,0.002,0.002043533,0.002118981,0.002172921,0.002203967,0.002214774,0.002,0.003,0.003,0.004,0.004,0.006,0.007,0.009,0.01
p21203,0.00025,0.0005,0.001,0.004,0.009,0.023,0.065,0.066414811,0.06886689,0.072792842,0.077138858,0.083054015,0.081,0.086,0.091,0.096,0.112,0.14,0.168,0.191,0.2
p21205,0.00025,0.0005,0.001,0.002,0.025,0.032,0.033,0.033718289,0.03496319,0.035853191,0.037467445,0.03875854,0.037,0.039,0.043,0.047,0.056,0.08,0.106,0.132,0.142
p21209,0.00025,0.0005,0.001,0.004,0.011,0.027,0.077,0.078676007,0.081580778,0.086916826,0.091464645,0.097450045,0.11,0.119,0.132,0.144,0.197,0.368,0.528,0.674,0.704
p21211,0.0015,0.003,0.006,0.014,0.145,0.2,0.253,0.258506879,0.268051127,0.279220304,0.290923691,0.30453139,0.293,0.307,0.324,0.338,0.382,0.483,0.579,0.668,0.688
p21215,0,0,0,0,0.001,0.001,0.004,0.004087065,0.004237962,0.004345841,0.005509918,0.005536934,0.005,0.006,0.008,0.009,0.012,0.022,0.033,0.044,0.05
p21217,0,0,0,0,0.002,0.002,0.006,0.006130598,0.006356944,0.006518762,0.006611902,0.006644321,0.007,0.007,0.007,0.008,0.024,0.06,0.1,0.137,0.145
p21223,0,0,0,0.001,0.003,0.007,0.021,0.021457093,0.022249303,0.022815667,0.025345625,0.027684672,0.028,0.031,0.035,0.038,0.046,0.057,0.069,0.299,0.304
p21229,0,0,0,0,0.001,0.003,0.009,0.009195897,0.009535416,0.009778143,0.011019837,0.012181256,0.012,0.014,0.017,0.02,0.034,0.05,0.068,0.084,0.092
p21235,0.00125,0.0025,0.005,0.021,0.408,0.531,0.522,0.53336202,0.553054103,0.579083355,0.593969203,0.625673582,0.595,0.601,0.605,0.608,0.646,0.685,0.724,0.76,0.773
p21237,0.00025,0.0005,0.001,0.003,0.007,0.018,0.052,0.053131849,0.055093512,0.057582397,0.059507119,0.062013665,0.06,0.061,0.063,0.064,0.07,0.079,0.09,0.101,0.103
p21239,0.00025,0.0005,0.001,0.003,0.013,0.024,0.059,0.060284213,0.062509947,0.06627408,0.068322988,0.073087533,0.071,0.078,0.085,0.092,0.116,0.178,0.239,0.297,0.313
p21019,0.0025,0.005,0.01,0.03,0.112,0.218,0.583,0.595689765,0.617683031,0.639925133,0.656782273,0.678828152,0.639,0.65,0.662,0.67,0.704,0.738,1.227,1.631,1.646
p21025,0.00075,0.0015,0.003,0.009,0.029,0.062,0.156,0.159395546,0.165280537,0.171660732,0.177419372,0.184933607,0.179,0.182,0.187,0.19,0.206,0.225,0.24,0.254,0.259
p21043,0.002,0.004,0.008,0.031,0.562,0.739,0.758,0.774498871,0.803093889,0.82788277,0.845221482,0.860439599,0.796,0.801,0.809,0.814,0.842,0.883,0.953,1.015,1.03
p21071,0.001,0.002,0.004,0.013,0.067,0.113,0.236,0.241136852,0.250039786,0.262923399,0.271087985,0.281276265,0.269,0.28,0.294,0.307,0.343,0.416,0.496,0.561,0.585
p21119,0.0005,0.001,0.002,0.008,0.03,0.058,0.133,0.135894921,0.140912252,0.146672144,0.152073748,0.159463709,0.155,0.16,0.165,0.169,0.182,0.2,0.22,0.24,0.249
p21127,0.00075,0.0015,0.003,0.009,0.05,0.085,0.169,0.172678508,0.179053915,0.185784716,0.190643177,0.19822225,0.188,0.191,0.194,0.197,0.21,0.227,0.25,0.27,0.278
p21131,0.0005,0.001,0.002,0.009,0.141,0.189,0.207,0.211505628,0.219314558,0.225983748,0.231416573,0.23698079,0.221,0.224,0.226,0.229,0.239,0.252,0.265,0.278,0.283
p21133,0.0015,0.003,0.006,0.019,0.156,0.229,0.326,0.333095821,0.345393942,0.358531908,0.368062549,0.380941084,0.358,0.363,0.37,0.374,0.399,0.426,0.455,0.479,0.489
p21159,0.0005,0.001,0.002,0.006,0.064,0.09,0.114,0.116481361,0.120781931,0.126029398,0.128932091,0.132886425,0.125,0.128,0.13,0.131,0.138,0.149,0.16,0.172,0.176
p21193,0.0015,0.003,0.006,0.019,0.276,0.371,0.411,0.419945958,0.435450644,0.447621655,0.456221243,0.465102486,0.431,0.436,0.441,0.445,0.458,0.479,0.538,0.591,0.601
p21195,0.0025,0.005,0.01,0.031,0.183,0.3,0.647,0.66108281,0.685490431,0.711631515,0.73061518,0.75745262,0.716,0.729,0.743,0.754,0.8,0.87,0.944,1.016,1.045
p39007,0.067,0.134,0.268,0.339,0.488,0.873,1.418,1.478495866,1.573343569,2.738966487,4.464135886,7.030799244,9.504,13.277,18.074,23.876,30.531,37.823,45.398,47.097,48.707
p39029,0.098,0.196,0.392,0.462,0.622,1.038,1.62,1.677740299,2.355247646,3.361508255,4.975456313,7.257813552,9.387,13.031,17.673,23.298,29.737,36.763,44.123,46.076,47.897
p39035,1.17125,2.3425,4.685,6.014,8.657,14.716,23.004,24.13003343,29.07983902,39.27010855,55.82098329,79.59232397,100.415,127.994,163.647,206.868,258.015,316.298,380.036,392.72,404.11
p39043,0.1275,0.255,0.51,0.791,1.434,2.462,3.367,3.463787828,3.921174781,5.131352129,6.838910715,9.227854796,11.283,15.022,19.768,25.473,31.971,38.983,46.27,47.257,48.475
p39051,0.04625,0.0925,0.185,0.213,0.28,0.455,0.695,0.71932349,0.825343192,1.303752394,1.993488476,2.982192844,3.929,5.52,7.53,9.948,12.723,15.729,18.858,19.525,20.132
p39055,0.08725,0.1745,0.349,0.493,0.671,1.06,1.587,1.65526144,3.016369792,4.992285207,7.887999178,11.29091654,14.457,20.018,27.099,35.669,45.662,56.615,68.069,70.145,72.066
p39085,0.21275,0.4255,0.851,1.009,1.367,2.293,3.579,3.71309881,4.145786792,5.269332591,8.001503497,11.89444238,15.557,21.473,28.921,37.868,48.062,59.098,70.391,72.656,74.86
p39093,0.2365,0.473,0.946,1.132,1.556,2.69,4.294,4.446727029,5.814484517,9.041522849,13.92576776,20.86316865,27.533,38.713,52.901,70.018,89.57,110.807,132.763,136.94,140.859
p39095,0.499,0.998,1.996,2.343,3.13,5.137,7.901,8.184348231,10.50061153,15.16807264,21.96363672,31.65908325,40.681,56.019,75.636,99.534,127.296,157.751,189.7,196.874,203.487
p39099,0.2625,0.525,1.05,1.277,1.754,2.904,4.459,4.75734399,6.41839417,9.750981443,14.59907979,21.52095645,27.78,37.798,50.559,65.998,83.694,103.017,123.284,127.112,130.737
p39103,0.13725,0.2745,0.549,0.652,0.889,1.523,2.416,2.498218655,3.397786415,4.86951519,6.97225074,10.46369854,13.815,19.474,26.69,35.425,45.464,56.355,67.912,70.227,72.458
p39123,0.038,0.076,0.152,0.218,0.353,0.667,1.115,1.234293716,1.715315312,2.640098597,3.982569018,5.832606649,7.386,10.051,13.468,17.65,22.532,27.849,33.502,34.618,35.669
