r,2010,2012,2014,2016,2018,2020,2022,2024,2026,2028,2030,2032,2034,2036,2038,2040,2042,2044,2046,2048,2050
p39149,0.03675,0.0735,0.147,0.21,0.311,0.527,0.832,0.912430049,1.49801423,2.253769903,3.4457002,5.420659169,7.298,9.994,13.432,17.648,22.514,27.808,33.312,34.093,35.018
p39157,0.06375,0.1275,0.255,0.31,0.434,0.772,1.249,1.284350025,1.899532895,2.805536221,4.111934978,5.993466482,7.791,10.859,14.831,19.73,25.454,31.815,38.705,39.583,40.34
p39159,0.0375,0.075,0.15,0.178,0.241,0.408,0.639,0.655968748,0.684382739,0.83090794,1.027433137,1.345765444,1.638,1.969,2.39,2.899,3.483,4.137,4.857,5.152,5.486
p39161,0.019,0.038,0.076,0.092,0.128,0.225,0.362,0.370898217,0.387746258,0.423600126,0.470218595,0.532998311,0.56,0.661,0.789,0.947,1.361,1.826,2.333,2.501,2.673
p39163,0.00425,0.0085,0.017,0.024,0.039,0.081,0.142,0.179829439,0.239428017,0.351913951,0.517570819,0.755265241,0.989,1.388,1.91,2.565,3.358,4.258,5.219,5.341,5.458
p39167,0.07,0.14,0.28,0.348,0.536,1.181,2.515,3.170515614,4.050147384,5.132078453,6.405764801,7.9828108,8.853,10.176,11.46,12.683,13.758,14.781,15.76,15.78,15.797
p39169,0.064,0.128,0.256,0.327,0.476,0.845,1.375,1.45498364,1.581708094,2.253769903,3.216647582,4.628902342,5.917,7.915,10.449,13.532,17.13,21.097,25.218,25.909,26.66
p39171,0.02375,0.0475,0.095,0.131,0.192,0.337,0.543,0.564010512,0.786086675,1.357692712,2.51297151,4.206484594,5.838,7.773,10.258,13.344,16.891,20.798,25.017,25.805,26.627
p39175,0.01675,0.0335,0.067,0.08,0.11,0.189,0.299,0.30754921,0.321003049,0.331277022,0.406348154,0.511988004,0.594,0.756,0.956,1.193,1.463,1.753,2.06,2.115,2.17
p39023,0.16225,0.3245,0.649,0.803,1.11,1.794,2.723,2.900771456,3.881700239,5.637140142,8.339497479,12.29655854,15.858,21.322,28.349,36.913,46.864,57.879,69.552,71.905,74.135
p39027,0.0265,0.053,0.106,0.135,0.195,0.351,0.573,0.593641499,0.743710035,1.001434145,1.974477615,3.610455362,5.279,7.277,9.814,12.857,16.338,20.118,24.111,25.022,26.057
p39047,0.01775,0.0355,0.071,0.087,0.124,0.226,0.372,0.385202832,0.568906394,1.026415691,1.695870344,2.731339891,3.777,5.452,7.575,10.16,13.163,16.414,19.782,20.249,20.698
p39057,0.13875,0.2775,0.555,0.681,0.951,1.639,2.598,2.741377181,3.315972093,4.820352206,7.784485366,12.15943864,16.151,22.698,30.938,40.886,52.285,64.672,77.488,79.233,80.995
p39097,0.02475,0.0495,0.099,0.124,0.176,0.314,0.511,0.536423041,0.683323323,1.202372666,1.95135211,3.028801604,4.08,5.77,7.916,10.509,13.501,16.77,20.195,20.883,21.564
p39109,0.082,0.164,0.328,0.394,0.544,0.937,1.495,1.554094183,1.973692016,2.93044395,5.315562436,8.792260516,12.345,17.855,24.796,33.185,42.888,53.454,64.42,65.968,67.493
p39113,0.62225,1.2445,2.489,2.941,3.943,6.448,9.907,10.27377844,12.40152374,17.09715279,26.46108344,40.18829379,53.548,74.215,100.495,132.139,168.365,207.772,248.602,255.333,261.846
p39135,0.0325,0.065,0.13,0.155,0.213,0.37,0.592,0.759166323,1.405845037,2.415606874,4.016129315,6.235637914,8.059,10.062,12.705,15.919,19.696,23.744,27.975,28.7,29.391
p39015,0.0215,0.043,0.086,0.11,0.163,0.313,0.532,0.552771172,0.740531787,1.362037329,2.459011999,4.050566001,5.688,8.343,11.741,15.876,20.712,26.026,31.584,32.525,33.442
p39017,0.29075,0.5815,1.163,1.432,2.003,3.445,5.46,5.737172147,6.794034834,10.60412316,17.23951314,27.10219004,36.704,51.628,70.528,93.467,119.815,148.476,178.004,182.354,186.493
p39025,0.13725,0.2745,0.549,0.659,0.912,1.594,2.566,2.662701801,3.407081869,5.978192551,9.741343549,15.15727769,20.537,29.226,40.324,53.782,69.402,86.424,104.078,106.625,109.108
p39061,0.848,1.696,3.392,3.966,5.303,8.812,13.686,14.13295906,16.13278691,24.08546872,37.54811112,57.11043726,76.115,107.445,147.19,195.271,250.72,311.435,374.217,383.588,392.653
p39165,0.15025,0.3005,0.601,0.814,1.213,2.089,3.319,3.533239766,4.164564312,5.822872505,8.307562258,12.19593023,16.614,21.927,28.67,36.816,46.689,57.773,69.383,72.227,75.018
p42003,4.37475,8.7495,17.499,23.984,41.622,62.825,102.469,121.7578128,152.2571493,192.0592111,244.9068032,314.2290435,359.736,421.112,485.554,551.614,618.021,683.62,748.634,812.703,813.87
p42005,0.13625,0.2725,0.545,0.715,1.123,1.579,2.152,2.21006293,2.315883385,2.413434565,3.577845941,5.89283817,8.787,12.567,16.806,21.351,26.03,30.678,35.367,39.938,40.414
p42007,0.47075,0.9415,1.883,2.796,5.462,9.612,15.862,17.96761749,21.53580853,26.85081723,34.05726113,43.41835202,48.937,55.898,63.103,70.354,77.564,84.678,91.673,98.597,98.707
p42019,0.463,0.926,1.852,2.467,3.459,4.62,6.045,6.284834528,6.627706522,8.034282395,10.50008035,15.06770743,18.819,21.579,24.646,27.935,31.473,35.452,39.376,43.385,44.772
p42051,0.2945,0.589,1.178,1.496,2.22,3.059,4.105,4.227013566,4.435774809,4.627016764,6.713003649,11.70384672,16.439,22.892,30.028,37.573,45.219,52.899,60.436,68.008,68.607
p42059,0.067,0.134,0.268,0.384,0.569,0.783,1.048,1.076933115,1.128278044,1.314246546,1.869862237,3.568434749,5.161,6.493,7.982,9.665,11.532,13.391,15.286,17.199,17.679
p42125,0.5595,1.119,2.238,2.95,4.139,5.551,7.288,7.494596206,8.252850672,9.124781181,14.51290602,25.7973394,35.148,44.053,54.316,65.08,76.76,88.276,99.32,110.3,111.548
p42129,1.029,2.058,4.116,5.343,7.416,9.944,13.061,13.4504246,14.88055719,16.94074659,22.19938329,38.49530538,53.212,69.588,87.733,106.947,126.528,146.338,166.375,186.712,189.476
p54001,0,0,0,0,0.015,0.062,0.271,0.284048772,0.301933561,0.556110935,0.983384557,1.565820764,2.107,2.873,3.743,4.686,5.672,6.659,6.833,7.002,7.183
p54003,0,0,0,0,0.088,0.374,1.569,1.655248242,2.250199593,3.791764207,6.786785021,11.09897105,15.301,20.953,27.483,34.618,42.211,49.875,51.031,52.366,53.761
p54007,0,0,0,0,0.016,0.072,0.299,0.325940858,0.367617353,0.595212485,1.029635566,1.631063295,2.187,2.922,3.762,4.679,5.644,6.617,6.878,7.155,7.472
p54009,0,0,0,0,0.017,0.071,0.31,0.323897341,0.346429033,0.678846356,1.284016118,2.13531066,2.98,4.227,5.704,7.361,9.147,10.971,11.23,11.514,11.773
p54013,0,0,0,0,0.008,0.045,0.16,0.168590099,0.181160137,0.322587788,0.557214542,0.91228964,1.233,1.616,2.07,2.583,3.145,3.719,3.88,4.034,4.191
p54015,0,0,0,0,0.009,0.037,0.161,0.168590099,0.228833857,0.40622166,0.660728706,1.015129563,1.348,1.845,2.42,3.055,3.731,4.432,4.543,4.645,4.759
p54017,0,0,0,0,0.006,0.025,0.11,0.115458674,0.123951672,0.198766213,0.360097145,0.591606009,0.824,1.181,1.618,2.128,2.702,3.316,3.47,3.622,3.78
p54021,0,0,0,0,0.006,0.024,0.104,0.110349883,0.120773424,0.183560055,0.316048564,0.506458976,0.687,0.949,1.266,1.624,2.016,2.43,2.519,2.605,2.7
p54023,0,0,0,0,0.01,0.042,0.181,0.188003504,0.201289041,0.374723189,0.655222633,1.04609212,1.422,1.994,2.676,3.446,4.286,5.151,5.285,5.419,5.57
p54025,0,0,0,0,0.064,0.374,1.277,1.32624211,1.634678894,2.87830855,4.979692011,8.107766835,10.821,13.223,15.917,18.841,21.886,24.916,25.7,26.577,27.626
p54027,0,0,0,0,0.029,0.13,0.554,0.585467434,0.661075587,1.126341874,1.815902726,2.788841784,3.689,4.888,6.317,7.936,9.673,11.453,11.9,12.397,12.917
p54029,0,0,0,0,0.021,0.09,0.392,0.40870327,0.436479394,0.809184857,1.474526228,2.405127232,3.317,4.696,6.36,8.273,10.369,12.572,12.958,13.329,13.763
p54031,0,0,0,0,0.019,0.082,0.354,0.368854701,0.446014138,0.725550985,1.18931167,1.83453153,2.434,3.307,4.305,5.399,6.562,7.737,7.941,8.168,8.38
p54033,0,0,0,0,0.039,0.166,0.716,0.750992258,0.809393827,1.655298955,3.400550405,5.874039475,8.345,11.955,16.295,21.251,26.652,32.292,33.405,34.458,35.609
p54035,0,0,0,0,0.011,0.045,0.194,0.203329877,0.217180281,0.409480122,0.73010522,1.179894601,1.62,2.287,3.068,3.945,4.9,5.886,6.124,6.379,6.673
p54037,0,0,0,0,0.046,0.196,0.838,0.880755546,1.321091757,2.137551406,3.756242691,5.994572288,8.087,11.098,14.533,18.274,22.137,26.047,26.748,27.339,28.081
p54041,0,0,0,0,0.013,0.055,0.232,0.244200204,0.265913417,0.512664768,0.905198327,1.454134396,1.986,2.772,3.716,4.788,5.954,7.186,7.494,7.787,8.074
p54049,0,0,0,0,0.047,0.2,0.851,0.89506016,0.971484476,2.071296002,3.784874268,6.154914103,8.42,11.68,15.447,19.567,23.79,28.054,28.806,29.513,30.322
p54051,0,0,0,0,0.004,0.019,0.084,0.086849445,0.092169192,0.097753875,0.18059918,0.299673324,0.419,0.604,0.829,1.089,1.377,1.685,1.789,1.89,1.984
p54057,0,0,0,0,0.022,0.101,0.437,0.461834695,0.514876178,0.996003374,1.86325495,3.095149942,4.286,5.871,7.738,9.85,12.119,14.466,14.939,15.431,15.883
p54061,0,0,0,0,0.081,0.458,1.896,2.005711296,2.167565144,3.29756406,5.718606947,10.17341174,14.039,16.793,20.123,23.838,28.005,32.594,34.189,35.881,37.692
p54063,0,0,0,0,0,0,0,0.001021758,0.001059416,0.001086154,0.002202429,0.003317417,0.006,0.01,0.015,0.022,0.032,0.046,0.057,0.071,0.088
p54065,0,0,0,0,0.024,0.101,0.439,0.456725904,0.484153114,0.976452599,1.670542411,2.616336106,3.484,4.742,6.17,7.725,9.325,10.934,11.13,11.363,11.604
p54067,0,0,0,0,0.028,0.12,0.51,0.541531832,0.592213546,1.176304966,2.004210407,3.152651834,4.193,5.588,7.167,8.843,10.542,12.219,12.427,12.708,13.033
p54069,0,0,0,0,0,0,0,0,0,0,0,0.001105806,0.001,0.002,0.002,0.004,0.005,0.008,0.012,0.017,0.024
p54071,0,0,0,0,0.014,0.059,0.259,0.270765916,0.312527721,0.53656016,0.847935172,1.27609969,1.661,2.218,2.839,3.499,4.177,4.831,4.934,5.035,5.168
p54073,0,0,0,0,0.007,0.031,0.133,0.138959112,0.147258825,0.321501634,0.566024258,0.901231584,1.217,1.67,2.188,2.751,3.338,3.924,3.997,4.091,4.177
p54075,0,0,0,0,0.018,0.078,0.341,0.355571845,0.415291074,0.677760202,1.046153784,1.560291735,2.03,2.751,3.597,4.53,5.516,6.495,6.642,6.814,6.963
p54077,0,0,0,0,0.024,0.103,0.446,0.464899969,0.494747274,1.089412632,2.020728625,3.325157511,4.597,6.474,8.683,11.169,13.837,16.577,17.069,17.54,18.044
p54083,0,0,0,0,0.024,0.102,0.438,0.45876942,0.494747274,0.887387957,1.549408815,2.474792986,3.348,4.604,6.065,7.686,9.431,11.209,11.527,11.915,12.321
p54085,0,0,0,0,0.009,0.04,0.174,0.180851197,0.191754297,0.329104713,0.564923043,0.891279333,1.204,1.673,2.228,2.847,3.514,4.207,4.367,4.531,4.705
p54087,0,0,0,0,0.008,0.033,0.14,0.147133177,0.158912401,0.236781609,0.464712523,0.790651021,1.115,1.598,2.182,2.851,3.594,4.386,4.67,4.945,5.236
p54089,0,0,0,0,0.017,0.072,0.312,0.324919099,0.40045925,0.751618686,1.248777254,1.938477259,2.577,3.521,4.603,5.786,7.023,8.247,8.441,8.616,8.793
p54091,0,0,0,0,0.016,0.076,0.323,0.336158439,0.355963777,0.66689866,1.150769162,1.90530309,2.625,3.518,4.577,5.776,7.076,8.423,8.665,8.922,9.218
p54093,0,0,0,0,0.007,0.03,0.129,0.133850321,0.143021161,0.249815459,0.42727123,0.678964653,0.927,1.31,1.778,2.318,2.932,3.581,3.735,3.88,4.006
p54095,0,0,0,0,0.009,0.039,0.168,0.177785922,0.192813713,0.393187809,0.688259068,1.108017235,1.517,2.109,2.813,3.617,4.496,5.411,5.547,5.701,5.864
p54097,0,0,0,0,0.024,0.104,0.45,0.467965244,0.496866106,0.931920278,1.545003957,2.39296337,3.181,4.329,5.645,7.074,8.574,10.068,10.241,10.42,10.567
p54101,0,0,0,0,0.008,0.036,0.156,0.16245955,0.172684809,0.310640093,0.530785393,0.838200663,1.134,1.582,2.115,2.715,3.367,4.048,4.185,4.333,4.471
p54103,0,0,0,0,0.017,0.071,0.3,0.317766792,0.347488449,0.708172519,1.288420976,2.094395852,2.859,3.96,5.236,6.631,8.101,9.581,9.825,10.055,10.258
p54105,0,0,0,0,0.006,0.026,0.114,0.118523948,0.126070504,0.218316988,0.364502003,0.575018924,0.774,1.068,1.41,1.794,2.208,2.631,2.671,2.725,2.764
p54107,0,0,0,0,0.068,0.288,1.192,1.269023652,1.397369709,2.62306232,5.310056364,9.164917012,13.153,18.911,25.834,33.789,42.601,51.892,54.107,56.262,58.596
p54005,0,0,0,0,0,0.001,0.002,0.003065275,0.003178248,0.004344617,0.007708502,0.015481279,0.028,0.045,0.068,0.1,0.143,0.207,0.253,0.317,0.403
p54011,0,0,0,0,0.038,0.21,0.725,1.143347397,1.391013213,1.446757354,2.543805516,4.762704823,6.763,7.039,7.729,8.776,10.004,11.604,12.772,14.164,15.663
p54019,0,0,0,0,0.006,0.023,0.1,0.104219334,0.112298096,0.120563113,0.132145741,0.320683631,0.535,0.865,1.303,1.864,2.556,3.374,3.579,3.827,4.098
p54039,0,0,0,0,0.029,0.169,0.653,0.865429173,1.446102846,2.358040703,3.681360105,5.797738887,7.755,9.819,12.073,14.505,17.129,20.031,22.267,24.8,28.096
p54043,0,0,0,0,0.001,0.005,0.022,0.023500438,0.025425984,0.027153854,0.029732792,0.07077156,0.118,0.19,0.287,0.411,0.566,0.752,0.802,0.86,0.931
p54045,0,0,0,0,0.002,0.005,0.012,0.014304614,0.018010072,0.024981546,0.04404858,0.075194782,0.111,0.154,0.214,0.295,0.399,0.532,0.677,0.847,1.045
p54047,0,0,0,0,0,0.003,0.011,0.016348131,0.024366568,0.045618475,0.081489874,0.134908286,0.187,0.24,0.301,0.371,0.453,0.546,0.612,0.684,0.771
p54053,0,0,0,0,0.002,0.018,0.072,0.075610105,0.080515616,0.119476959,0.303935205,0.569489896,0.814,0.968,1.128,1.296,1.473,1.697,1.927,2.186,2.476
p54055,0,0,0,0,0.009,0.042,0.142,0.207416909,0.385627425,0.629969419,1.031837995,1.721739357,2.422,3.369,4.528,5.888,7.44,9.206,10.475,11.82,13.314
p54059,0,0,0,0,0,0.001,0.003,0.003065275,0.007415912,0.01303385,0.020923076,0.036491586,0.054,0.079,0.112,0.163,0.23,0.317,0.384,0.463,0.563
p54079,0,0,0,0,0.002,0.009,0.022,0.031674503,0.04767372,0.0782031,0.129943312,0.218949514,0.321,0.463,0.652,0.883,1.158,1.489,1.797,2.14,2.525
p54081,0,0,0,0,0.036,0.163,0.679,0.793906101,1.321091757,2.162532952,3.32126296,4.920835027,6.314,8.061,9.927,11.821,13.812,15.78,16.632,17.678,18.73
p54099,0,0,0,0,0.002,0.009,0.037,0.038826811,0.043436056,0.051049246,0.064971656,0.08846445,0.142,0.224,0.338,0.492,0.703,0.975,1.162,1.398,1.694
p54109,0,0,0,0,0.001,0.015,0.04,0.04495736,0.094288024,0.168353896,0.274202413,0.436793221,0.572,0.644,0.718,0.805,0.913,1.049,1.167,1.311,1.471
p51009,0.001,0.002,0.004,0.007,0.018,0.056,0.057,0.068457798,0.087931528,0.120563113,0.189408896,0.37155069,0.667,0.945,1.256,1.6,1.92,2.201,2.459,2.681,2.946
p51019,0.00225,0.0045,0.009,0.018,0.057,0.155,0.148,0.163481308,0.189635465,0.231350838,0.300631561,1.029505036,2.334,3.328,4.363,5.405,6.426,7.428,8.374,9.355,10.345
p51021,0.00025,0.0005,0.001,0.002,0.005,0.015,0.014,0.016348131,0.02118832,0.028240008,0.039643722,0.079618005,0.162,0.24,0.322,0.396,0.452,0.501,0.542,0.579,0.624
p51023,0.00225,0.0045,0.009,0.01,0.024,0.065,0.067,0.081740654,0.130308169,0.219403142,0.387627507,0.725408489,1.197,1.55,1.973,2.452,2.95,3.494,4.039,4.557,5.029
p51027,0.0005,0.001,0.002,0.004,0.009,0.028,0.032,0.039848569,0.0529708,0.058652325,0.0682753,0.110580562,0.186,0.272,0.415,0.61,0.846,1.086,1.284,1.476,1.639
p51035,0.00075,0.0015,0.003,0.007,0.019,0.061,0.056,0.064370765,0.085812696,0.122735421,0.183902823,0.515305421,1.106,1.685,2.317,2.85,3.32,3.741,4.181,4.604,5.014
p51045,0,0,0,0,0,0,0,0,0,0,0.001101215,0.004423222,0.009,0.016,0.026,0.041,0.057,0.075,0.092,0.105,0.124
p51051,0.00025,0.0005,0.001,0.002,0.005,0.014,0.015,0.018391647,0.023307152,0.035843088,0.058364369,0.103945729,0.185,0.243,0.352,0.507,0.683,0.88,1.074,1.261,1.421
p51063,0.00025,0.0005,0.001,0.003,0.008,0.026,0.023,0.024522196,0.029663648,0.045618475,0.070477729,0.149283759,0.283,0.406,0.554,0.699,0.885,1.062,1.213,1.368,1.528
p51067,0.00711913,0.01423826,0.028476519,0.059898886,0.205227329,0.543017766,0.521414889,0.661184163,0.970592834,1.645683471,3.203999825,4.32274761,5.589253388,6.639938758,7.752486912,8.910204716,10.02668067,11.17850678,12.40201516,13.7089892,15.10335671
p51071,0.00025,0.0005,0.001,0.002,0.005,0.014,0.017,0.025543954,0.039198392,0.061910788,0.126639669,0.243277237,0.396,0.491,0.619,0.745,0.913,1.203,1.501,1.79,2.09
p51077,0.0005,0.001,0.002,0.004,0.009,0.027,0.024,0.027587471,0.036020144,0.049963092,0.082591088,0.243277237,0.591,0.946,1.311,1.639,1.925,2.228,2.488,2.786,3.052
p51089,0.00075,0.0015,0.003,0.006,0.016,0.051,0.053,0.066414281,0.085812696,0.118390805,0.657425062,1.237396493,2.095,2.417,2.725,3.501,4.721,5.87,6.99,8.089,9.135
p51105,0.00225,0.0045,0.009,0.025,0.065,0.202,0.169,0.183916471,0.670610331,1.60968048,3.931335798,4.719578403,5.237,5.822,6.273,6.615,6.925,7.106,7.333,7.52,7.696
p51121,0.00325,0.0065,0.013,0.019,0.046,0.13,0.129,0.155307242,0.228833857,0.368206264,0.594655835,1.175471378,2.3,2.936,3.607,4.234,4.771,5.479,6.26,7.375,8.592
p51125,0.00425,0.0085,0.017,0.049,0.106,0.289,0.266,0.282005256,0.701333395,1.688969734,3.496356067,4.951797584,6.12,6.892,7.441,7.889,8.318,8.733,9.209,9.613,10.098
p51141,0.00025,0.0005,0.001,0.001,0.004,0.012,0.011,0.013282856,0.016950656,0.023895392,0.040744937,0.116109591,0.259,0.396,0.546,0.726,0.969,1.223,1.462,1.676,1.886
p51155,0.0055,0.011,0.022,0.048,0.186,0.483,0.476,0.504748538,0.576322306,0.754877148,1.016420992,1.636592324,2.466,2.891,3.381,3.83,4.337,4.862,5.356,5.848,6.476
p51161,0.011196988,0.022393975,0.044787951,0.065951488,0.196377937,0.613742576,0.66345228,0.797071326,1.049093761,1.69568216,3.097476059,5.307527898,7.839860064,9.148554138,10.69103147,12.24039926,13.77204874,15.32683045,16.83042594,18.27692909,19.88781879
p51167,0.00075,0.0015,0.003,0.004,0.012,0.036,0.048,0.065392523,0.09005036,0.127080038,0.162979747,0.251017877,0.368,0.463,0.648,0.926,1.275,1.706,2.111,2.471,2.805
p51169,0.0005,0.001,0.002,0.003,0.008,0.025,0.024,0.026565713,0.032841896,0.047790783,0.089198375,0.19462179,0.396,0.574,0.797,1.052,1.458,1.895,2.314,2.734,3.119
p51173,0.00125,0.0025,0.005,0.011,0.04,0.123,0.116,0.121589223,0.132427001,0.160750817,0.254380552,0.527469283,0.927,1.214,1.523,1.809,2.137,2.493,2.875,3.26,3.573
p51185,0.0015,0.003,0.006,0.009,0.022,0.061,0.064,0.077653621,0.102763352,0.149889275,0.277506056,0.520834449,1.306,1.921,2.74,3.7,4.629,5.562,6.437,7.284,8.151
p51191,0.0025,0.005,0.01,0.028,0.073,0.231,0.196,0.215590975,0.423766402,2.178825265,5.421279029,6.697864665,7.72,8.84,9.778,10.52,11.359,12.144,12.899,13.598,14.231
p51195,0.0025,0.005,0.01,0.023,0.062,0.193,0.17,0.181872955,0.206586121,0.249815459,2.49094722,3.497663189,4.586,5.496,6.27,6.955,7.424,7.802,8.171,8.624,9.115
p51197,0.00075,0.0015,0.003,0.005,0.013,0.037,0.035,0.042913843,0.059327296,0.093409259,0.322655851,0.580547953,1.048,1.584,2.23,3.02,3.912,4.915,5.926,6.857,7.675
p51520,0.00975,0.0195,0.039,0.126,0.233,0.542,0.52,0.538466558,0.730997043,1.502151217,3.33337632,4.994924004,6.527,7.023,7.433,7.81,8.158,8.514,8.885,9.402,9.822
p51640,0.001,0.002,0.004,0.007,0.027,0.073,0.075,0.084805928,0.094288024,0.1303385,0.241165978,0.502035753,0.813,0.962,1.105,1.237,1.376,1.527,1.701,1.855,2.028
p51680,0.02125,0.0425,0.085,0.149,0.572,1.82,1.824,1.896383171,2.08387128,2.533997678,4.72310903,8.01819658,10.856,11.762,12.772,13.784,14.786,15.915,17.498,19.332,21.318
p51690,0.005,0.01,0.02,0.042,0.145,0.391,0.406,0.484313374,0.984197468,1.950732889,3.778266981,4.956220807,5.756,6.232,6.627,6.924,7.235,7.478,7.791,8.17,8.558
p51720,0.00025,0.0005,0.001,0.002,0.005,0.014,0.012,0.012261098,0.014831824,0.018464621,0.205927113,0.296355907,0.416,0.529,0.627,0.708,0.78,0.837,0.887,0.941,0.986
p51750,0.002,0.004,0.008,0.015,0.05,0.156,0.159,0.200264602,0.292398817,0.430117051,0.637603201,0.946569614,1.308,1.509,1.73,1.928,2.111,2.3,2.469,2.654,2.871
p51770,0.011553012,0.023106025,0.046212049,0.068048512,0.202622063,0.633257424,0.68454772,0.82241538,1.082451239,1.749598867,3.195964862,5.476288547,8.089139936,9.439445862,11.03096853,12.62960074,14.20995126,15.81416955,17.36557406,18.85807091,20.52018121
p51775,0.01425,0.0285,0.057,0.128,0.554,1.256,1.229,1.275154201,2.349784697,4.683496781,8.69629098,12.98215803,15.931,16.732,17.33,18.384,19.719,21.269,22.673,24.227,25.623
p42023,0.014,0.028,0.056,0.074,0.12,0.171,0.236,0.243178445,0.256378673,0.26828008,0.279708485,0.519728643,0.758,1.075,1.429,1.809,2.199,2.591,2.983,3.38,3.438
p42027,0.36225,0.7245,1.449,1.899,2.769,3.714,4.912,5.149661197,5.517438549,5.929315613,8.933052099,12.87047166,16.057,21.04,26.508,32.225,38.159,44.082,49.955,55.672,56.047
p42035,0.122,0.244,0.488,0.597,0.824,1.1,1.439,1.47746232,1.543569118,1.600991246,1.988793404,2.512390378,3.131,3.774,4.48,5.592,6.753,7.929,9.103,10.279,10.386
p42047,0.082,0.164,0.328,0.415,0.614,0.845,1.13,1.162760802,1.218328405,1.269714225,1.317052553,2.526765851,3.71,5.274,7.013,8.852,10.711,12.545,14.321,16.157,16.311
p42105,0.04875,0.0975,0.195,0.285,0.43,0.6,0.816,0.848059284,1.015979948,1.549942,2.358801479,3.69449659,4.923,6.284,7.829,9.498,11.224,12.927,14.57,16.363,16.589
p42055,0.34625,0.6925,1.385,2.171,3.078,4.112,5.397,5.55632095,6.101176768,7.105620579,12.1056511,19.5451144,26.472,36.195,47.056,58.788,71.121,83.461,95.484,107.023,107.589
p42057,0.02375,0.0475,0.095,0.127,0.202,0.287,0.394,0.405637995,0.42694465,0.447495518,0.643109273,1.080372095,1.497,2.068,2.707,3.383,4.078,4.777,5.467,6.158,6.228
p24001,0.435,0.87,1.74,7.026,10.376,12.565,15.003,15.3314814,15.96116152,21.45371716,28.66020882,38.05408894,35.343,35.361,35.438,35.711,36.013,36.508,36.914,37.479,37.985
p24021,1.46975,2.9395,5.879,20.606,29.847,36.354,43.581,44.54150408,47.97989141,54.20017923,69.2102307,88.81720191,82.751,83.134,83.5,84.165,84.682,85.622,86.69,88.221,89.886
p24023,0.21325,0.4265,0.853,3.651,5.396,6.52,7.774,7.943148045,8.259207168,10.2359169,13.52621782,18.03458392,16.936,16.949,17.011,17.064,17.232,17.407,17.7,18.218,18.535
p24043,1.20675,2.4135,4.827,14.812,21.039,25.81,31.092,31.76850515,33.00292736,41.45307389,52.76138957,67.15336393,63.765,63.843,64.016,64.345,64.94,65.716,66.553,67.427,68.379
p42001,0.191,0.382,0.764,0.976,1.462,2.031,2.747,2.901793214,3.379537053,4.842075289,7.386946928,10.83578931,13.852,18.334,23.357,28.618,33.917,39.19,44.276,49.052,49.457
p42009,0.101,0.202,0.404,0.526,0.796,1.109,1.501,1.558181215,1.64633247,1.720468205,2.639611179,3.890224185,4.988,6.56,8.305,10.159,12.029,13.877,15.656,17.356,17.528
p42011,0.9155,1.831,3.662,4.56,6.513,8.859,11.782,13.18783275,18.21030169,27.96195295,41.40786798,59.79201589,75.628,100.486,128.851,159.271,190.901,222.405,253.569,284.448,284.657
p42013,0.28525,0.5705,1.141,1.423,2.046,2.771,3.663,3.74372195,3.881700239,3.985099649,4.067886397,4.140136256,3.817,3.889,3.971,4.061,4.151,4.236,4.321,4.404,4.531
p42015,0.118,0.236,0.472,0.612,0.932,1.295,1.747,1.792163837,1.870928663,2.212496044,2.672647614,3.289771731,3.806,4.66,5.64,6.705,7.798,8.893,9.957,10.935,11.24
p42017,1.64975,3.2995,6.599,9.409,17.321,27.521,46.564,56.49811823,71.64618553,91.26084566,115.7288352,146.12779,166.967,194.965,224.18,254.945,285.817,316.257,346.449,376.511,377.018
p42021,0.31425,0.6285,1.257,1.633,2.403,3.278,4.365,4.562150247,4.854244131,5.085373823,5.343092799,5.555567455,5.121,5.179,5.247,5.327,5.418,5.529,5.628,5.733,5.895
p42025,0.14725,0.2945,0.589,0.751,1.124,1.547,2.069,2.114017662,2.196169377,2.264631444,2.326866258,2.427243345,3.396,3.446,3.505,5.086,6.858,8.72,10.663,12.636,12.987
p42029,1.3155,2.631,5.262,7.367,13.114,21.758,35.293,42.61651168,53.66789594,68.20287879,86.64686124,110.0917963,125.184,147.543,171.101,194.992,218.717,242.33,266.026,289.611,289.704
p42031,0.093,0.186,0.372,0.471,0.691,0.944,1.252,1.287415299,1.344398909,1.385932721,1.416161859,1.440864728,1.991,2.332,2.721,3.661,4.66,5.709,6.77,7.844,8.022
p42033,0.202,0.404,0.808,1.002,1.421,1.912,2.516,2.570743566,2.665490666,2.736022354,2.822412787,2.868459789,2.641,2.712,2.754,2.803,2.858,2.919,2.974,3.037,3.133
p42037,0.19475,0.3895,0.779,0.946,1.288,1.705,2.212,2.260129081,2.348725281,2.419951491,2.481036289,2.553305186,3.127,3.174,3.644,4.696,6.571,8.558,10.621,13.254,13.632
p42039,0.18375,0.3675,0.735,0.936,1.393,1.913,2.558,2.619787958,2.721639715,2.802277758,3.288226525,4.043931167,4.621,5.391,6.257,7.182,8.138,9.1,10.043,11.388,11.71
p42041,0.61025,1.2205,2.441,3.008,4.204,5.632,7.388,7.568162795,8.064274623,9.109575023,11.09473618,13.71088393,19.205,24.534,33.013,42.357,52.318,62.605,73.337,84.549,85.736
p42043,0.80125,1.6025,3.205,3.949,5.419,7.186,9.341,9.552417169,9.948975695,10.53135083,11.22798314,12.02342455,14.081,16.055,19.538,23.454,27.721,32.159,36.783,45.487,46.409
