r,rr,length_miles,USD2004perMW
p109,p52,809.92,516798.82
p109,p53,637.91,416399.67
p109,p54,481.17,318276.23
p109,p55,432.71,296412.02
p109,p56,509.67,348178.78
p109,p57,677.36,454046.99
p109,p58,777.59,504577.56
p109,p59,1314.3,829506.78
p109,p60,1123.83,702982.86
p109,p61,1250.15,795776.61
p109,p62,1171.16,731940.48
p109,p63,761.11,539240.15
p109,p64,923.16,685040.44
p109,p65,1005.21,756117.7
p109,p66,829.22,541629.81
p109,p67,908.11,615706.38
p109,p68,609.79,391709.37
p109,p69,476.16,309627.97
p109,p70,504.41,322868.06
p109,p71,408.55,268674.77
p109,p72,243.26,174131.39
p109,p73,330.84,232382.57
p109,p74,685.87,448215.01
p109,p75,521.29,340822.07
p109,p76,507.54,332594.58
p109,p77,520.1,339394.5
p109,p78,432.73,284397.71
p109,p79,407.82,273051.04
p109,p80,312.31,214898.67
p109,p81,359.27,240035.41
p109,p82,285.67,196075.2
p109,p83,194.37,147124.19
p109,p84,288.46,202111.96
p109,p85,454.54,305055.13
p109,p86,603.6,389254.54
p109,p87,588.14,381103.16
p109,p88,439.17,324594.81
p109,p89,398.07,395514.42
p109,p90,743.57,547812.17
p109,p91,778.11,603982.39
p109,p92,196.84,186558.0
p109,p93,117.75,122178.45
p109,p94,389.19,421964.34
p109,p95,346.3,435778.46
p109,p96,555.98,643264.7
p109,p97,378.88,475000.44
p109,p98,477.07,578015.0
p109,p99,626.59,713929.57
p109,p100,556.58,744594.09
p109,p101,880.06,869931.11
p109,p102,1087.8,1061485.32
p109,p103,419.58,282686.0
p109,p104,320.88,224529.84
p109,p105,253.42,205949.51
p109,p106,131.14,111047.02
p109,p107,105.21,89733.69
p109,p108,87.72,81004.73
p109,p110,207.57,270121.95
p109,p111,393.69,391727.91
p109,p112,226.11,276709.91
p109,p113,160.17,200644.57
p109,p114,113.3,181107.09
p109,p115,410.85,560824.35
p109,p116,291.78,404782.56
p109,p117,258.42,438054.25
p109,p118,369.69,478443.36
p109,p119,600.09,769691.5
p109,p120,625.26,830781.09
p109,p121,604.57,803866.35
p109,p122,749.11,1036853.12
p109,p123,635.69,830932.71
p109,p124,874.57,1151491.47
p109,p125,748.14,1016071.9
p109,p126,783.93,1061925.3
p109,p127,876.9,1034835.56
p109,p128,886.03,1269412.07
p109,p129,997.84,1187995.76
p109,p130,1016.39,1339358.24
p109,p131,1030.8,1370133.37
p109,p132,1005.48,1251615.62
p109,p133,1043.33,1354265.32
p109,p134,1122.67,1546196.31
p110,p1,2277.94,1645683.57
p110,p2,2175.74,1554466.63
p110,p3,2026.33,1443158.23
p110,p4,2116.39,1500975.3
p110,p5,2307.29,1645796.59
p110,p6,2254.1,1620165.72
p110,p7,1950.35,1359077.93
p110,p8,2236.39,1607242.21
p110,p9,2324.78,1862614.26
p110,p10,2069.05,1635610.2
p110,p11,2134.86,1558838.19
p110,p12,2108.2,1515635.59
p110,p13,1921.24,1394200.66
p110,p14,2000.93,1432115.84
p110,p15,1901.43,1327575.55
p110,p16,1677.49,1179648.87
p110,p17,1833.11,1261242.67
p110,p18,1701.56,1145915.37
p110,p19,1500.41,1008454.03
p110,p20,1560.45,1047789.07
p110,p21,1475.84,1017557.83
p110,p22,1417.55,976496.22
p110,p23,1358.34,930271.89
p110,p24,1252.08,867069.01
p110,p25,1662.61,1170232.42
p110,p26,1544.45,1087582.32
p110,p27,1836.46,1336627.13
p110,p28,1748.74,1269013.59
p110,p29,1519.48,1091631.67
p110,p30,1739.53,1207166.44
p110,p31,1381.78,985456.84
p110,p32,1243.26,853303.24
p110,p33,1228.55,868353.72
p110,p34,1202.36,857331.36
p110,p35,1422.41,959642.43
p110,p36,1206.91,834707.2
p110,p37,1081.68,759369.11
p110,p38,918.19,662855.94
p110,p39,1210.62,836844.16
p110,p40,920.3,670019.73
p110,p41,813.0,607411.48
p110,p42,1113.93,780978.1
p110,p43,876.47,642631.24
p110,p44,908.35,660356.08
p110,p45,801.15,594785.99
p110,p46,749.62,570225.3
p110,p47,1326.44,920057.42
p110,p48,1211.51,854864.04
p110,p49,1051.77,762547.34
p110,p50,880.41,666021.63
p110,p51,781.03,604482.25
p110,p52,1004.41,729225.62
p110,p53,808.73,625907.87
p110,p54,680.28,535364.46
p110,p55,611.64,502072.02
p110,p56,683.54,545622.56
p110,p57,848.31,651098.93
p110,p58,948.54,701629.5
p110,p59,1493.23,1035166.78
p110,p60,1302.77,908642.87
p110,p61,1429.08,1001436.61
p110,p62,1350.09,937600.48
p110,p63,932.07,736292.09
p110,p64,1094.12,882092.37
p110,p65,1176.16,953169.64
p110,p66,1000.17,738681.75
p110,p67,1079.06,812758.32
p110,p68,830.08,615150.53
p110,p69,683.98,530873.18
p110,p70,708.33,542154.2
p110,p71,611.72,487032.66
p110,p72,444.17,389098.89
p110,p73,511.66,439628.02
p110,p74,915.65,678074.13
p110,p75,751.07,570681.18
p110,p76,737.32,562453.7
p110,p77,751.42,568458.13
p110,p78,664.0,513864.23
p110,p79,637.6,502910.15
p110,p80,542.08,444757.79
p110,p81,567.09,461280.62
p110,p82,493.49,417320.41
p110,p83,420.7,373672.39
p110,p84,461.51,401072.75
p110,p85,625.49,502107.07
p110,p86,774.55,586306.48
p110,p87,759.1,578155.1
p110,p88,453.13,506356.05
p110,p89,414.41,448964.82
p110,p90,652.93,685856.05
p110,p91,640.99,676246.54
p110,p92,278.47,324218.72
p110,p93,230.61,265026.81
p110,p94,344.97,386343.22
p110,p95,217.39,282117.15
p110,p96,410.25,472081.96
p110,p97,208.66,275966.03
p110,p98,265.59,324991.82
p110,p99,392.97,455941.76
p110,p100,348.32,483748.54
p110,p101,767.55,809247.56
p110,p102,947.86,989674.23
p110,p103,649.5,513017.39
p110,p104,550.8,454861.23
p110,p105,483.34,436280.9
p110,p106,361.06,341378.42
p110,p107,287.17,296661.14
p110,p108,261.53,279588.12
p110,p109,207.57,270121.95
p110,p111,364.06,512223.08
p110,p112,219.85,350689.21
p110,p113,235.62,350651.49
p110,p114,218.92,318887.99
p110,p115,380.33,615497.48
p110,p116,184.33,351647.27
p110,p117,95.11,261848.55
p110,p118,161.44,217597.8
p110,p119,502.62,723809.0
p110,p120,417.0,569935.54
p110,p121,396.32,543020.79
p110,p122,540.85,776007.56
p110,p123,402.07,572944.91
p110,p124,666.31,890645.92
p110,p125,539.89,755226.34
p110,p126,575.67,801079.74
p110,p127,759.37,1044414.93
p110,p128,677.78,1008566.52
p110,p129,912.46,1247172.89
p110,p130,868.96,1335562.14
p110,p131,852.43,1300485.68
p110,p132,706.88,1053918.94
p110,p133,817.71,1255679.7
p110,p134,992.54,1536747.78
p111,p1,2189.19,1547279.99
p111,p2,2086.99,1456063.05
p111,p3,1937.58,1344754.65
p111,p4,2027.65,1402571.72
p111,p5,2229.87,1565116.23
p111,p6,2176.52,1540791.91
p111,p7,1872.93,1278397.57
p111,p8,2158.81,1527868.4
p111,p9,2247.2,1783240.45
p111,p10,2170.4,1630799.2
p111,p11,2265.13,1567513.21
p111,p12,2030.63,1436261.78
p111,p13,1980.44,1366209.78
p111,p14,1912.18,1333712.26
p111,p15,1824.01,1246895.2
p111,p16,1600.07,1098968.52
p111,p17,1744.36,1162839.08
p111,p18,1613.85,1046327.54
p111,p19,1410.51,905909.64
p111,p20,1471.7,949385.49
p111,p21,1391.11,923575.42
p111,p22,1328.79,879426.45
p111,p23,1269.59,831899.8
p111,p24,1195.66,797295.39
p111,p25,1588.84,1092360.96
p111,p26,1482.73,1010872.46
p111,p27,1937.81,1331816.13
p111,p28,1878.98,1277171.72
p111,p29,1620.83,1086820.68
p111,p30,1869.8,1215841.46
p111,p31,1512.02,992442.22
p111,p32,1154.51,754931.15
p111,p33,1246.96,822717.88
p111,p34,1271.17,834569.29
p111,p35,1334.55,860358.87
p111,p36,1110.68,728609.01
p111,p37,969.05,648093.91
p111,p38,829.44,564372.41
p111,p39,1129.29,753755.09
p111,p40,888.72,605597.05
p111,p41,762.03,532327.4
p111,p42,943.8,654627.18
p111,p43,724.78,519824.67
p111,p44,812.16,554426.14
p111,p45,712.72,498439.95
p111,p46,580.52,427726.75
p111,p47,1456.71,928732.43
p111,p48,1343.1,865092.73
p111,p49,1181.86,767806.57
p111,p50,1030.41,687614.83
p111,p51,935.84,631135.73
p111,p52,1106.83,725475.71
p111,p53,935.77,626682.78
p111,p54,753.94,519796.79
p111,p55,759.35,533594.08
p111,p56,853.78,596382.41
p111,p57,1024.23,739497.26
p111,p58,1127.33,791321.7
p111,p59,1625.8,1044474.35
p111,p60,1434.36,918871.56
p111,p61,1560.67,1011663.44
p111,p62,1481.69,947827.32
p111,p63,1151.7,820136.08
p111,p64,1270.04,970490.71
p111,p65,1352.08,1041567.97
p111,p66,1178.96,828373.94
p111,p67,1257.85,902450.51
p111,p68,719.93,504694.46
p111,p69,588.65,425546.41
p111,p70,635.45,455159.51
p111,p71,620.36,440041.02
p111,p72,561.56,405631.37
p111,p73,655.62,466992.52
p111,p74,719.51,516665.45
p111,p75,554.92,409272.5
p111,p76,541.18,401110.57
p111,p77,563.41,416125.37
p111,p78,472.32,360594.83
p111,p79,441.46,341501.47
p111,p80,348.1,284459.96
p111,p81,483.03,362106.22
p111,p82,460.27,345751.94
p111,p83,407.06,315727.89
p111,p84,610.11,478728.61
p111,p85,801.42,590505.4
p111,p86,953.34,675998.67
p111,p87,937.89,667847.3
p111,p88,791.73,613099.5
p111,p89,776.54,716041.47
p111,p90,1118.94,834662.83
p111,p91,1130.67,892487.09
p111,p92,557.03,505025.7
p111,p93,480.45,442743.46
p111,p94,753.64,742825.9
p111,p95,609.29,734362.31
p111,p96,818.97,941848.55
p111,p97,601.9,765658.66
p111,p98,626.42,834078.72
p111,p99,606.02,941632.99
p111,p100,333.29,575471.29
p111,p101,1242.77,1190496.12
p111,p102,1450.5,1382050.33
p111,p103,167.94,177090.24
p111,p104,233.53,216401.13
p111,p105,187.63,210450.39
p111,p106,282.06,287048.29
p111,p107,449.04,381268.93
p111,p108,434.09,388677.11
p111,p109,393.69,391727.91
p111,p110,364.06,512223.08
p111,p112,146.38,180010.34
p111,p113,193.75,222558.03
p111,p114,242.0,283041.22
p111,p115,132.48,246123.11
p111,p116,194.36,283450.58
p111,p117,332.91,427492.37
p111,p118,508.67,721964.43
p111,p119,244.1,425546.0
p111,p120,295.29,533327.99
p111,p121,299.61,538996.16
p111,p122,418.58,737750.84
p111,p123,375.9,659162.92
p111,p124,556.67,875406.92
p111,p125,430.25,739987.34
p111,p126,440.07,752362.16
p111,p127,487.13,648527.77
p111,p128,683.58,1029726.41
p111,p129,608.07,801687.98
p111,p130,626.63,953050.45
p111,p131,640.95,983825.58
p111,p132,615.71,865307.84
p111,p133,653.57,967957.54
p111,p134,732.91,1159888.53
p112,p1,2136.63,1509724.88
p112,p2,2034.44,1418507.94
p112,p3,1885.03,1307199.54
p112,p4,1975.09,1365016.61
p112,p5,2173.95,1523737.88
p112,p6,2120.6,1499413.56
p112,p7,1817.01,1237019.22
p112,p8,2102.89,1486490.05
p112,p9,2191.29,1741862.1
p112,p10,2048.77,1558504.81
p112,p11,2143.49,1495218.82
p112,p12,1974.71,1394883.43
p112,p13,1900.96,1317095.28
p112,p14,1859.62,1296157.14
p112,p15,1768.09,1205516.85
p112,p16,1544.15,1057590.17
p112,p17,1691.81,1125283.97
p112,p18,1561.3,1008772.43
p112,p19,1358.1,868491.79
p112,p20,1419.15,911830.38
p112,p21,1334.0,884793.26
p112,p22,1276.23,841871.34
p112,p23,1217.04,794344.69
p112,p24,1117.08,746646.89
p112,p25,1527.34,1049654.89
p112,p26,1409.19,967004.79
p112,p27,1816.17,1259521.74
p112,p28,1757.34,1204877.33
p112,p29,1499.2,1014526.28
p112,p30,1748.16,1143547.07
p112,p31,1390.38,920147.83
p112,p32,1101.95,717376.04
p112,p33,1134.87,760113.45
p112,p34,1150.09,766896.26
p112,p35,1282.0,822803.76
p112,p36,1058.27,691191.16
p112,p37,917.38,610744.64
p112,p38,776.88,526817.3
p112,p39,1073.37,712376.74
p112,p40,787.05,547975.02
p112,p41,674.95,480453.5
p112,p42,890.87,623773.86
p112,p43,671.85,488525.19
p112,p44,759.75,517008.28
p112,p45,659.96,460122.67
p112,p46,527.59,396427.27
p112,p47,1335.07,856438.04
p112,p48,1221.47,792798.34
p112,p49,1060.22,695512.18
p112,p50,908.77,615320.44
p112,p51,791.03,555757.33
p112,p52,985.19,653181.32
p112,p53,814.13,554388.39
p112,p54,632.3,447727.1
p112,p55,625.73,454454.86
p112,p56,702.4,514065.63
p112,p57,896.02,635875.18
p112,p58,999.12,687699.62
p112,p59,1504.17,972179.96
p112,p60,1312.72,846577.17
p112,p61,1439.04,939369.05
p112,p62,1360.05,875532.93
p112,p63,971.85,720228.55
p112,p64,1141.83,866868.63
p112,p65,1223.87,937945.89
p112,p66,1050.75,724751.86
p112,p67,1129.64,798828.43
p112,p68,670.04,467302.27
p112,p69,536.09,387991.3
p112,p70,567.52,410717.12
p112,p71,501.86,371386.47
p112,p72,419.42,322630.21
p112,p73,518.33,387531.46
p112,p74,666.58,485812.13
p112,p75,501.99,378419.18
p112,p76,488.25,370257.25
p112,p77,510.48,385272.05
p112,p78,419.47,329611.62
p112,p79,388.52,310648.15
p112,p80,295.46,253471.99
p112,p81,416.45,318613.48
p112,p82,348.17,280661.28
p112,p83,277.41,238601.7
p112,p84,487.32,376447.13
p112,p85,673.21,486883.32
p112,p86,825.13,572376.59
p112,p87,809.68,564225.21
p112,p88,663.52,509477.42
p112,p89,644.68,607754.56
p112,p90,990.73,731040.75
p112,p91,1002.46,788865.0
p112,p92,441.86,397015.53
p112,p93,364.36,334418.59
p112,p94,536.46,615043.3
p112,p95,468.21,584119.75
p112,p96,677.89,791605.99
p112,p97,460.82,615416.1
p112,p98,482.2,672544.85
p112,p99,598.32,799364.98
p112,p100,330.75,631576.76
p112,p101,1018.21,1068327.39
p112,p102,1225.94,1259881.59
p112,p103,199.24,197383.1
p112,p104,229.01,213502.57
p112,p105,146.96,163708.52
p112,p106,175.66,183814.34
p112,p107,320.19,276624.83
p112,p108,318.65,281217.05
p112,p109,226.11,276709.91
p112,p110,219.85,350689.21
p112,p111,146.38,180010.34
p112,p113,70.73,91240.89
p112,p114,104.94,135000.59
p112,p115,188.61,306838.86
p112,p116,107.42,163207.35
p112,p117,188.7,265958.5
p112,p118,364.45,560430.56
p112,p119,328.12,532124.94
p112,p120,336.26,591939.79
p112,p121,346.62,596920.19
p112,p122,489.84,808702.57
p112,p123,415.68,716384.48
p112,p124,611.76,943783.28
p112,p125,485.33,808363.7
p112,p126,509.04,831449.34
p112,p127,626.36,806043.98
p112,p128,611.15,1038936.11
p112,p129,747.31,959204.19
p112,p130,765.86,1110566.66
p112,p131,780.27,1141341.79
p112,p132,754.95,1022824.04
p112,p133,792.8,1125473.74
p112,p134,872.14,1317404.74
p113,p1,2086.1,1450173.42
p113,p2,1983.91,1358956.49
p113,p3,1834.5,1247648.08
p113,p4,1924.56,1305465.15
p113,p5,2123.42,1464186.43
p113,p6,2065.84,1439056.25
p113,p7,1766.48,1177467.77
p113,p8,2048.14,1426132.74
p113,p9,2136.53,1681504.79
p113,p10,1974.17,1488154.29
p113,p11,2068.9,1424868.3
p113,p12,1919.95,1334526.12
p113,p13,1826.36,1246744.75
p113,p14,1809.09,1236605.69
p113,p15,1717.56,1145965.39
p113,p16,1493.62,998038.71
p113,p17,1641.28,1065732.52
p113,p18,1510.77,949220.98
p113,p19,1307.57,808940.33
p113,p20,1368.62,852278.92
p113,p21,1283.47,825241.8
p113,p22,1225.7,782319.88
p113,p23,1166.51,734793.24
p113,p24,1064.09,686114.95
p113,p25,1474.35,989122.95
p113,p26,1356.2,906472.84
p113,p27,1741.58,1189171.22
p113,p28,1682.74,1134526.81
p113,p29,1424.6,944175.76
p113,p30,1673.57,1073196.54
p113,p31,1315.78,849797.31
p113,p32,1051.43,657824.59
p113,p33,1073.62,696844.86
p113,p34,1081.23,699408.73
p113,p35,1231.47,763252.31
p113,p36,1007.74,631639.71
p113,p37,866.85,551193.18
p113,p38,726.35,467265.85
p113,p39,1022.84,652825.28
p113,p40,732.39,487111.95
p113,p41,623.29,420555.62
p113,p42,845.03,564924.81
p113,p43,623.56,429461.6
p113,p44,709.22,457456.83
p113,p45,609.43,400571.22
p113,p46,479.29,337363.68
p113,p47,1260.47,786087.52
p113,p48,1146.87,722447.82
p113,p49,985.63,625161.66
p113,p50,834.17,544969.91
p113,p51,716.72,484482.22
p113,p52,910.59,582830.8
p113,p53,739.54,484037.86
p113,p54,558.46,378591.58
p113,p55,547.21,383135.84
p113,p56,626.65,439828.27
p113,p57,827.62,559260.21
p113,p58,930.71,611084.65
p113,p59,1429.57,901829.44
p113,p60,1238.13,776226.65
p113,p61,1364.44,869018.53
p113,p62,1285.45,805182.4
p113,p63,903.58,643709.4
p113,p64,1073.43,790253.66
p113,p65,1155.47,861330.92
p113,p66,982.35,648136.89
p113,p67,1061.24,722213.46
p113,p68,619.51,407750.82
p113,p69,485.56,328439.84
p113,p70,516.99,351123.36
p113,p71,440.62,308117.88
p113,p72,344.94,250799.0
p113,p73,443.68,315056.89
p113,p74,619.43,427101.38
p113,p75,454.85,319708.43
p113,p76,441.1,311546.5
p113,p77,464.64,326423.0
p113,p78,371.18,270548.03
p113,p79,341.38,251937.4
p113,p80,247.17,194408.4
p113,p81,365.92,259062.03
p113,p82,297.08,220929.81
p113,p83,213.34,173649.85
p113,p84,419.04,299927.98
p113,p85,604.8,410268.35
p113,p86,756.72,495761.62
p113,p87,741.27,487610.24
p113,p88,595.11,432862.45
p113,p89,572.92,530237.27
p113,p90,922.33,654425.78
p113,p91,934.05,712250.03
p113,p92,370.1,319498.24
p113,p93,292.6,256901.3
p113,p94,565.78,556983.74
p113,p95,441.2,564928.33
p113,p96,650.88,772414.57
p113,p97,433.81,596224.68
p113,p98,517.69,667907.92
p113,p99,639.36,800794.36
p113,p100,396.07,703405.1
p113,p101,1054.92,1004653.97
p113,p102,1262.65,1196208.17
p113,p103,217.08,205458.86
p113,p104,243.23,195139.72
p113,p105,122.67,132106.84
p113,p106,106.34,110583.32
p113,p107,251.78,200009.86
p113,p108,247.3,203822.83
p113,p109,160.17,200644.57
p113,p110,235.62,350651.49
p113,p111,193.75,222558.03
p113,p112,70.73,91240.89
p113,p114,53.24,79876.64
p113,p115,253.93,378667.2
p113,p116,165.16,226890.05
p113,p117,206.46,292941.97
p113,p118,407.18,562929.39
p113,p119,406.95,596611.75
p113,p120,401.58,663768.13
p113,p121,411.94,668748.54
p113,p122,555.16,880530.91
p113,p123,481.0,788212.83
p113,p124,677.08,1015611.62
p113,p125,550.65,880192.04
p113,p126,574.36,903277.68
p113,p127,683.68,861755.81
p113,p128,676.47,1110764.46
p113,p129,804.62,1014916.02
p113,p130,823.17,1166278.49
p113,p131,837.58,1197053.62
p113,p132,812.26,1078535.88
p113,p133,850.12,1181185.57
p113,p134,929.46,1373116.57
p114,p1,2101.18,1480713.94
p114,p2,1998.99,1389497.01
p114,p3,1849.58,1278188.6
p114,p4,1939.64,1336005.67
p114,p5,2132.94,1490914.47
p114,p6,2079.75,1465283.61
p114,p7,1776.0,1204195.81
p114,p8,2062.04,1452360.1
p114,p9,2150.44,1707732.15
p114,p10,1963.64,1506224.38
p114,p11,2058.36,1442938.38
p114,p12,1933.86,1360753.48
p114,p13,1815.83,1264814.84
p114,p14,1824.17,1267146.21
p114,p15,1727.08,1172693.44
p114,p16,1503.14,1024766.76
p114,p17,1656.35,1096273.04
p114,p18,1525.85,979761.5
p114,p19,1322.65,839480.85
p114,p20,1383.7,882819.44
p114,p21,1298.55,855562.1
p114,p22,1240.78,812860.4
p114,p23,1181.59,765333.76
p114,p24,1078.0,712342.31
p114,p25,1488.26,1015350.31
p114,p26,1370.11,932700.2
p114,p27,1731.05,1207241.31
p114,p28,1672.21,1152596.89
p114,p29,1414.07,962245.85
p114,p30,1663.03,1091266.63
p114,p31,1305.25,867867.39
p114,p32,1066.5,688365.11
p114,p33,1070.31,720186.8
p114,p34,1075.01,718032.8
p114,p35,1246.54,793792.83
p114,p36,1022.82,662180.23
p114,p37,881.93,581733.7
p114,p38,741.43,497806.37
p114,p39,1036.28,681962.04
p114,p40,745.56,513288.89
p114,p41,638.14,446914.57
p114,p42,864.57,600568.96
p114,p43,665.52,462514.35
p114,p44,724.3,487997.35
p114,p45,624.41,431058.81
p114,p46,499.89,370681.08
p114,p47,1249.94,804157.6
p114,p48,1136.34,740517.91
p114,p49,975.1,643231.74
p114,p50,812.43,562819.87
p114,p51,704.91,499769.42
p114,p52,900.06,600900.89
p114,p53,729.0,502107.95
p114,p54,547.93,396661.67
p114,p55,535.49,398044.9
p114,p56,611.81,454424.88
p114,p57,796.39,564856.02
p114,p58,899.49,616680.45
p114,p59,1419.04,919899.52
p114,p60,1227.59,794296.74
p114,p61,1353.91,887088.61
p114,p62,1274.92,823252.49
p114,p63,869.41,649585.54
p114,p64,1042.2,795849.46
p114,p65,1124.24,866926.73
p114,p66,951.12,653732.69
p114,p67,1030.01,727809.26
p114,p68,634.59,438291.34
p114,p69,500.64,358980.36
p114,p70,531.71,380114.02
p114,p71,440.76,330804.56
p114,p72,333.22,265859.99
p114,p73,431.96,329965.94
p114,p74,645.62,465259.08
p114,p75,481.04,357866.13
p114,p76,467.29,349660.9
p114,p77,485.68,361726.67
p114,p78,397.83,306218.79
p114,p79,367.57,290095.1
p114,p80,272.21,231943.6
p114,p81,381.0,289382.32
p114,p82,312.01,250096.69
p114,p83,220.9,198075.28
p114,p84,389.22,308069.69
p114,p85,573.58,415864.15
p114,p86,725.5,501357.43
p114,p87,710.05,493206.05
p114,p88,563.89,438458.25
p114,p89,536.95,527861.43
p114,p90,891.1,660021.58
p114,p91,902.83,717845.84
p114,p92,334.27,317233.2
p114,p93,256.63,254525.46
p114,p94,452.94,540191.01
p114,p95,392.02,514699.96
p114,p96,601.7,722186.2
p114,p97,422.98,552420.09
p114,p98,491.63,632123.84
p114,p99,625.27,765784.57
p114,p100,425.97,738194.12
p114,p101,934.68,993475.09
p114,p102,1142.42,1185029.3
p114,p103,270.03,265478.07
p114,p104,275.33,237056.01
p114,p105,163.03,187339.8
p114,p106,110.17,133049.5
p114,p107,211.96,200716.83
p114,p108,212.14,201653.37
p114,p109,113.3,181107.09
p114,p110,218.92,318887.99
p114,p111,241.92,283041.22
p114,p112,104.94,135000.59
p114,p113,53.24,79876.64
p114,p115,283.83,413456.22
p114,p116,184.7,255260.51
p114,p117,202.86,301158.93
p114,p118,384.22,528380.52
p114,p119,437.16,649256.74
p114,p120,431.48,698557.15
p114,p121,441.83,703537.55
p114,p122,585.06,915319.92
p114,p123,510.9,823001.84
p114,p124,706.98,1050400.63
p114,p125,580.55,914981.06
p114,p126,604.26,938066.69
p114,p127,729.8,921717.2
p114,p128,706.37,1145553.47
p114,p129,850.75,1074877.4
p114,p130,869.3,1226239.88
p114,p131,883.7,1257015.01
p114,p132,858.39,1138497.26
p114,p133,896.24,1241146.96
p114,p134,975.58,1433077.95
p115,p1,2301.88,1732079.67
p115,p2,2199.69,1640862.73
p115,p3,2050.28,1529554.33
p115,p4,2140.34,1587371.39
p115,p5,2342.56,1749915.91
p115,p6,2289.21,1725591.58
p115,p7,1985.62,1463197.25
p115,p8,2271.5,1712668.07
p115,p9,2359.9,1968040.12
p115,p10,2283.1,1815598.88
p115,p11,2377.82,1752312.88
p115,p12,2143.32,1621061.45
p115,p13,2093.14,1551009.45
p115,p14,2024.87,1518511.93
p115,p15,1936.7,1431694.87
p115,p16,1712.76,1283768.19
p115,p17,1857.05,1347638.76
p115,p18,1726.55,1231127.22
p115,p19,1523.2,1090709.32
p115,p20,1584.4,1134185.17
p115,p21,1503.8,1108375.09
p115,p22,1441.48,1064226.12
p115,p23,1382.29,1016699.48
p115,p24,1308.36,982095.06
p115,p25,1701.53,1277160.64
p115,p26,1595.43,1195672.13
p115,p27,2050.5,1516615.81
p115,p28,1991.67,1461971.4
p115,p29,1733.53,1271620.35
p115,p30,1982.49,1400641.13
p115,p31,1624.71,1177241.9
p115,p32,1267.2,939730.83
p115,p33,1359.65,1007517.55
p115,p34,1383.87,1019368.97
p115,p35,1447.24,1045158.55
p115,p36,1223.37,913408.69
p115,p37,1081.74,832893.59
p115,p38,942.13,749172.09
p115,p39,1241.98,938554.76
p115,p40,1001.41,790396.72
p115,p41,874.73,717127.07
p115,p42,1056.49,839426.86
p115,p43,837.47,704624.35
p115,p44,924.85,739225.81
p115,p45,825.41,683239.63
p115,p46,693.21,612526.43
p115,p47,1569.4,1113532.11
p115,p48,1455.8,1049892.41
p115,p49,1294.56,952606.25
p115,p50,1143.1,872414.5
p115,p51,1048.53,815935.41
