r,rr,status,trtype,t,MW
p26,p124,Possible,LCC,0,100000
p26,p125,Possible,LCC,0,100000
p26,p126,Possible,LCC,0,100000
p26,p127,Possible,LCC,0,100000
p26,p128,Possible,LCC,0,100000
p26,p129,Possible,LCC,0,100000
p26,p130,Possible,LCC,0,100000
p26,p131,Possible,LCC,0,100000
p26,p132,Possible,LCC,0,100000
p26,p133,Possible,LCC,0,100000
p26,p134,Possible,LCC,0,100000
p26,p27,Possible,LCC,0,100000
p26,p28,Possible,LCC,0,100000
p26,p29,Possible,LCC,0,100000
p26,p30,Possible,LCC,0,100000
p26,p31,Possible,LCC,0,100000
p26,p32,Possible,LCC,0,100000
p26,p34,Possible,LCC,0,100000
p26,p35,Possible,LCC,0,100000
p26,p36,Possible,LCC,0,100000
p26,p37,Possible,LCC,0,100000
p26,p38,Possible,LCC,0,100000
p26,p39,Possible,LCC,0,100000
p26,p40,Possible,LCC,0,100000
p26,p41,Possible,LCC,0,100000
p26,p42,Possible,LCC,0,100000
p26,p43,Possible,LCC,0,100000
p26,p44,Possible,LCC,0,100000
p26,p45,Possible,LCC,0,100000
p26,p46,Possible,LCC,0,100000
p26,p47,Possible,LCC,0,100000
p26,p48,Possible,LCC,0,100000
p26,p49,Possible,LCC,0,100000
p26,p50,Possible,LCC,0,100000
p26,p51,Possible,LCC,0,100000
p26,p52,Possible,LCC,0,100000
p26,p53,Possible,LCC,0,100000
p26,p54,Possible,LCC,0,100000
p26,p55,Possible,LCC,0,100000
p26,p56,Possible,LCC,0,100000
p26,p57,Possible,LCC,0,100000
p26,p58,Possible,LCC,0,100000
p26,p59,Possible,LCC,0,100000
p26,p60,Possible,LCC,0,100000
p26,p61,Possible,LCC,0,100000
p26,p62,Possible,LCC,0,100000
p26,p63,Possible,LCC,0,100000
p26,p64,Possible,LCC,0,100000
p26,p65,Possible,LCC,0,100000
p26,p66,Possible,LCC,0,100000
p26,p67,Possible,LCC,0,100000
p26,p68,Possible,LCC,0,100000
p26,p69,Possible,LCC,0,100000
p26,p70,Possible,LCC,0,100000
p26,p71,Possible,LCC,0,100000
p26,p72,Possible,LCC,0,100000
p26,p73,Possible,LCC,0,100000
p26,p74,Possible,LCC,0,100000
p26,p75,Possible,LCC,0,100000
p26,p76,Possible,LCC,0,100000
p26,p77,Possible,LCC,0,100000
p26,p78,Possible,LCC,0,100000
p26,p79,Possible,LCC,0,100000
p26,p80,Possible,LCC,0,100000
p26,p81,Possible,LCC,0,100000
p26,p82,Possible,LCC,0,100000
p26,p83,Possible,LCC,0,100000
p26,p84,Possible,LCC,0,100000
p26,p85,Possible,LCC,0,100000
p26,p86,Possible,LCC,0,100000
p26,p87,Possible,LCC,0,100000
p26,p88,Possible,LCC,0,100000
p26,p89,Possible,LCC,0,100000
p26,p90,Possible,LCC,0,100000
p26,p91,Possible,LCC,0,100000
p26,p92,Possible,LCC,0,100000
p26,p93,Possible,LCC,0,100000
p26,p94,Possible,LCC,0,100000
p26,p95,Possible,LCC,0,100000
p26,p96,Possible,LCC,0,100000
p26,p97,Possible,LCC,0,100000
p26,p98,Possible,LCC,0,100000
p26,p99,Possible,LCC,0,100000
p27,p100,Possible,LCC,0,100000
p27,p101,Possible,LCC,0,100000
p27,p102,Possible,LCC,0,100000
p27,p103,Possible,LCC,0,100000
p27,p104,Possible,LCC,0,100000
p27,p105,Possible,LCC,0,100000
p27,p106,Possible,LCC,0,100000
p27,p107,Possible,LCC,0,100000
p27,p108,Possible,LCC,0,100000
p27,p109,Possible,LCC,0,100000
p27,p110,Possible,LCC,0,100000
p27,p111,Possible,LCC,0,100000
p27,p112,Possible,LCC,0,100000
p27,p113,Possible,LCC,0,100000
p27,p114,Possible,LCC,0,100000
p27,p115,Possible,LCC,0,100000
p27,p116,Possible,LCC,0,100000
p27,p117,Possible,LCC,0,100000
p27,p118,Possible,LCC,0,100000
p27,p119,Possible,LCC,0,100000
p27,p120,Possible,LCC,0,100000
p27,p121,Possible,LCC,0,100000
p27,p122,Possible,LCC,0,100000
p27,p123,Possible,LCC,0,100000
p27,p124,Possible,LCC,0,100000
p27,p125,Possible,LCC,0,100000
p27,p126,Possible,LCC,0,100000
p27,p127,Possible,LCC,0,100000
p27,p128,Possible,LCC,0,100000
p27,p129,Possible,LCC,0,100000
p27,p130,Possible,LCC,0,100000
p27,p131,Possible,LCC,0,100000
p27,p132,Possible,LCC,0,100000
p27,p133,Possible,LCC,0,100000
p27,p134,Possible,LCC,0,100000
p27,p29,Possible,LCC,0,100000
p27,p31,Possible,LCC,0,100000
p27,p32,Possible,LCC,0,100000
p27,p33,Possible,LCC,0,100000
p27,p34,Possible,LCC,0,100000
p27,p35,Possible,LCC,0,100000
p27,p36,Possible,LCC,0,100000
p27,p37,Possible,LCC,0,100000
p27,p38,Possible,LCC,0,100000
p27,p39,Possible,LCC,0,100000
p27,p40,Possible,LCC,0,100000
p27,p41,Possible,LCC,0,100000
p27,p42,Possible,LCC,0,100000
p27,p43,Possible,LCC,0,100000
p27,p44,Possible,LCC,0,100000
p27,p45,Possible,LCC,0,100000
p27,p46,Possible,LCC,0,100000
p27,p47,Possible,LCC,0,100000
p27,p48,Possible,LCC,0,100000
p27,p49,Possible,LCC,0,100000
p27,p50,Possible,LCC,0,100000
p27,p51,Possible,LCC,0,100000
p27,p52,Possible,LCC,0,100000
p27,p53,Possible,LCC,0,100000
p27,p54,Possible,LCC,0,100000
p27,p55,Possible,LCC,0,100000
p27,p56,Possible,LCC,0,100000
p27,p57,Possible,LCC,0,100000
p27,p58,Possible,LCC,0,100000
p27,p59,Possible,LCC,0,100000
p27,p60,Possible,LCC,0,100000
p27,p61,Possible,LCC,0,100000
p27,p62,Possible,LCC,0,100000
p27,p63,Possible,LCC,0,100000
p27,p64,Possible,LCC,0,100000
p27,p65,Possible,LCC,0,100000
p27,p66,Possible,LCC,0,100000
p27,p67,Possible,LCC,0,100000
p27,p68,Possible,LCC,0,100000
p27,p69,Possible,LCC,0,100000
p27,p70,Possible,LCC,0,100000
p27,p71,Possible,LCC,0,100000
p27,p72,Possible,LCC,0,100000
p27,p73,Possible,LCC,0,100000
p27,p74,Possible,LCC,0,100000
p27,p75,Possible,LCC,0,100000
p27,p76,Possible,LCC,0,100000
p27,p77,Possible,LCC,0,100000
p27,p78,Possible,LCC,0,100000
p27,p79,Possible,LCC,0,100000
p27,p80,Possible,LCC,0,100000
p27,p81,Possible,LCC,0,100000
p27,p82,Possible,LCC,0,100000
p27,p83,Possible,LCC,0,100000
p27,p84,Possible,LCC,0,100000
p27,p85,Possible,LCC,0,100000
p27,p86,Possible,LCC,0,100000
p27,p87,Possible,LCC,0,100000
p27,p88,Possible,LCC,0,100000
p27,p89,Possible,LCC,0,100000
p27,p90,Possible,LCC,0,100000
p27,p91,Possible,LCC,0,100000
p27,p92,Possible,LCC,0,100000
p27,p93,Possible,LCC,0,100000
p27,p94,Possible,LCC,0,100000
p27,p95,Possible,LCC,0,100000
p27,p96,Possible,LCC,0,100000
p27,p97,Possible,LCC,0,100000
p27,p98,Possible,LCC,0,100000
p27,p99,Possible,LCC,0,100000
p28,p100,Possible,LCC,0,100000
p28,p101,Possible,LCC,0,100000
p28,p102,Possible,LCC,0,100000
p28,p103,Possible,LCC,0,100000
p28,p104,Possible,LCC,0,100000
p28,p105,Possible,LCC,0,100000
p28,p106,Possible,LCC,0,100000
p28,p107,Possible,LCC,0,100000
p28,p108,Possible,LCC,0,100000
p28,p109,Possible,LCC,0,100000
p28,p110,Possible,LCC,0,100000
p28,p111,Possible,LCC,0,100000
p28,p112,Possible,LCC,0,100000
p28,p113,Possible,LCC,0,100000
p28,p114,Possible,LCC,0,100000
p28,p115,Possible,LCC,0,100000
p28,p116,Possible,LCC,0,100000
p28,p117,Possible,LCC,0,100000
p28,p118,Possible,LCC,0,100000
p28,p119,Possible,LCC,0,100000
p28,p120,Possible,LCC,0,100000
p28,p121,Possible,LCC,0,100000
p28,p122,Possible,LCC,0,100000
p28,p123,Possible,LCC,0,100000
p28,p124,Possible,LCC,0,100000
p28,p125,Possible,LCC,0,100000
p28,p126,Possible,LCC,0,100000
p28,p127,Possible,LCC,0,100000
p28,p128,Possible,LCC,0,100000
p28,p129,Possible,LCC,0,100000
p28,p130,Possible,LCC,0,100000
p28,p131,Possible,LCC,0,100000
p28,p132,Possible,LCC,0,100000
p28,p133,Possible,LCC,0,100000
p28,p134,Possible,LCC,0,100000
p28,p32,Possible,LCC,0,100000
p28,p33,Possible,LCC,0,100000
p28,p34,Possible,LCC,0,100000
p28,p35,Possible,LCC,0,100000
p28,p36,Possible,LCC,0,100000
p28,p37,Possible,LCC,0,100000
p28,p38,Possible,LCC,0,100000
p28,p39,Possible,LCC,0,100000
p28,p40,Possible,LCC,0,100000
p28,p41,Possible,LCC,0,100000
p28,p42,Possible,LCC,0,100000
p28,p43,Possible,LCC,0,100000
p28,p44,Possible,LCC,0,100000
p28,p45,Possible,LCC,0,100000
p28,p46,Possible,LCC,0,100000
p28,p47,Possible,LCC,0,100000
p28,p48,Possible,LCC,0,100000
p28,p49,Possible,LCC,0,100000
p28,p50,Possible,LCC,0,100000
p28,p51,Possible,LCC,0,100000
p28,p52,Possible,LCC,0,100000
p28,p53,Possible,LCC,0,100000
p28,p54,Possible,LCC,0,100000
p28,p55,Possible,LCC,0,100000
p28,p56,Possible,LCC,0,100000
p28,p57,Possible,LCC,0,100000
p28,p58,Possible,LCC,0,100000
p28,p59,Possible,LCC,0,100000
p28,p60,Possible,LCC,0,100000
p28,p61,Possible,LCC,0,100000
p28,p62,Possible,LCC,0,100000
p28,p63,Possible,LCC,0,100000
p28,p64,Possible,LCC,0,100000
p28,p65,Possible,LCC,0,100000
p28,p66,Possible,LCC,0,100000
p28,p67,Possible,LCC,0,100000
p28,p68,Possible,LCC,0,100000
p28,p69,Possible,LCC,0,100000
p28,p70,Possible,LCC,0,100000
p28,p71,Possible,LCC,0,100000
p28,p72,Possible,LCC,0,100000
p28,p73,Possible,LCC,0,100000
p28,p74,Possible,LCC,0,100000
p28,p75,Possible,LCC,0,100000
p28,p76,Possible,LCC,0,100000
p28,p77,Possible,LCC,0,100000
p28,p78,Possible,LCC,0,100000
p28,p79,Possible,LCC,0,100000
p28,p80,Possible,LCC,0,100000
p28,p81,Possible,LCC,0,100000
p28,p82,Possible,LCC,0,100000
p28,p83,Possible,LCC,0,100000
p28,p84,Possible,LCC,0,100000
p28,p85,Possible,LCC,0,100000
p28,p86,Possible,LCC,0,100000
p28,p87,Possible,LCC,0,100000
p28,p88,Possible,LCC,0,100000
p28,p89,Possible,LCC,0,100000
p28,p90,Possible,LCC,0,100000
p28,p91,Possible,LCC,0,100000
p28,p92,Possible,LCC,0,100000
p28,p93,Possible,LCC,0,100000
p28,p94,Possible,LCC,0,100000
p28,p95,Possible,LCC,0,100000
p28,p96,Possible,LCC,0,100000
p28,p97,Possible,LCC,0,100000
p28,p98,Possible,LCC,0,100000
p28,p99,Possible,LCC,0,100000
p29,p100,Possible,LCC,0,100000
p29,p101,Possible,LCC,0,100000
p29,p102,Possible,LCC,0,100000
p29,p103,Possible,LCC,0,100000
p29,p104,Possible,LCC,0,100000
p29,p105,Possible,LCC,0,100000
p29,p106,Possible,LCC,0,100000
p29,p107,Possible,LCC,0,100000
p29,p108,Possible,LCC,0,100000
p29,p109,Possible,LCC,0,100000
p29,p110,Possible,LCC,0,100000
p29,p111,Possible,LCC,0,100000
p29,p112,Possible,LCC,0,100000
p29,p113,Possible,LCC,0,100000
p29,p114,Possible,LCC,0,100000
p29,p115,Possible,LCC,0,100000
p29,p116,Possible,LCC,0,100000
p29,p117,Possible,LCC,0,100000
p29,p118,Possible,LCC,0,100000
p29,p119,Possible,LCC,0,100000
p29,p120,Possible,LCC,0,100000
p29,p121,Possible,LCC,0,100000
p29,p122,Possible,LCC,0,100000
p29,p123,Possible,LCC,0,100000
p29,p124,Possible,LCC,0,100000
p29,p125,Possible,LCC,0,100000
p29,p126,Possible,LCC,0,100000
p29,p127,Possible,LCC,0,100000
p29,p128,Possible,LCC,0,100000
p29,p129,Possible,LCC,0,100000
p29,p130,Possible,LCC,0,100000
p29,p131,Possible,LCC,0,100000
p29,p132,Possible,LCC,0,100000
p29,p133,Possible,LCC,0,100000
p29,p134,Possible,LCC,0,100000
p29,p32,Possible,LCC,0,100000
p29,p33,Possible,LCC,0,100000
p29,p34,Possible,LCC,0,100000
p29,p35,Possible,LCC,0,100000
p29,p36,Possible,LCC,0,100000
p29,p37,Possible,LCC,0,100000
p29,p38,Possible,LCC,0,100000
p29,p39,Possible,LCC,0,100000
p29,p40,Possible,LCC,0,100000
p29,p41,Possible,LCC,0,100000
p29,p42,Possible,LCC,0,100000
p29,p43,Possible,LCC,0,100000
p29,p44,Possible,LCC,0,100000
p29,p45,Possible,LCC,0,100000
p29,p46,Possible,LCC,0,100000
p29,p47,Possible,LCC,0,100000
p29,p48,Possible,LCC,0,100000
p29,p49,Possible,LCC,0,100000
p29,p50,Possible,LCC,0,100000
p29,p51,Possible,LCC,0,100000
p29,p52,Possible,LCC,0,100000
p29,p53,Possible,LCC,0,100000
p29,p54,Possible,LCC,0,100000
p29,p55,Possible,LCC,0,100000
p29,p56,Possible,LCC,0,100000
p29,p57,Possible,LCC,0,100000
p29,p58,Possible,LCC,0,100000
p29,p59,Possible,LCC,0,100000
p29,p60,Possible,LCC,0,100000
p29,p61,Possible,LCC,0,100000
p29,p62,Possible,LCC,0,100000
p29,p63,Possible,LCC,0,100000
p29,p64,Possible,LCC,0,100000
p29,p65,Possible,LCC,0,100000
p29,p66,Possible,LCC,0,100000
p29,p67,Possible,LCC,0,100000
p29,p68,Possible,LCC,0,100000
p29,p69,Possible,LCC,0,100000
p29,p70,Possible,LCC,0,100000
p29,p71,Possible,LCC,0,100000
p29,p72,Possible,LCC,0,100000
p29,p73,Possible,LCC,0,100000
p29,p74,Possible,LCC,0,100000
p29,p75,Possible,LCC,0,100000
p29,p76,Possible,LCC,0,100000
p29,p77,Possible,LCC,0,100000
p29,p78,Possible,LCC,0,100000
p29,p79,Possible,LCC,0,100000
p29,p80,Possible,LCC,0,100000
p29,p81,Possible,LCC,0,100000
p29,p82,Possible,LCC,0,100000
p29,p83,Possible,LCC,0,100000
p29,p84,Possible,LCC,0,100000
p29,p85,Possible,LCC,0,100000
p29,p86,Possible,LCC,0,100000
p29,p87,Possible,LCC,0,100000
p29,p88,Possible,LCC,0,100000
p29,p89,Possible,LCC,0,100000
p29,p90,Possible,LCC,0,100000
p29,p91,Possible,LCC,0,100000
p29,p92,Possible,LCC,0,100000
p29,p93,Possible,LCC,0,100000
p29,p94,Possible,LCC,0,100000
p29,p95,Possible,LCC,0,100000
p29,p96,Possible,LCC,0,100000
p29,p97,Possible,LCC,0,100000
p29,p98,Possible,LCC,0,100000
p29,p99,Possible,LCC,0,100000
p3,p10,Possible,LCC,0,100000
p3,p100,Possible,LCC,0,100000
p3,p101,Possible,LCC,0,100000
p3,p102,Possible,LCC,0,100000
p3,p103,Possible,LCC,0,100000
p3,p104,Possible,LCC,0,100000
p3,p105,Possible,LCC,0,100000
p3,p106,Possible,LCC,0,100000
p3,p107,Possible,LCC,0,100000
p3,p108,Possible,LCC,0,100000
p3,p109,Possible,LCC,0,100000
p3,p11,Possible,LCC,0,100000
p3,p110,Possible,LCC,0,100000
p3,p111,Possible,LCC,0,100000
p3,p112,Possible,LCC,0,100000
p3,p113,Possible,LCC,0,100000
p3,p114,Possible,LCC,0,100000
p3,p115,Possible,LCC,0,100000
p3,p116,Possible,LCC,0,100000
p3,p117,Possible,LCC,0,100000
p3,p118,Possible,LCC,0,100000
p3,p119,Possible,LCC,0,100000
p3,p12,Possible,LCC,0,100000
p3,p120,Possible,LCC,0,100000
p3,p121,Possible,LCC,0,100000
p3,p122,Possible,LCC,0,100000
p3,p123,Possible,LCC,0,100000
p3,p124,Possible,LCC,0,100000
p3,p125,Possible,LCC,0,100000
p3,p126,Possible,LCC,0,100000
p3,p127,Possible,LCC,0,100000
p3,p128,Possible,LCC,0,100000
p3,p129,Possible,LCC,0,100000
p3,p13,Possible,LCC,0,100000
p3,p130,Possible,LCC,0,100000
p3,p131,Possible,LCC,0,100000
p3,p132,Possible,LCC,0,100000
p3,p133,Possible,LCC,0,100000
p3,p134,Possible,LCC,0,100000
p3,p15,Possible,LCC,0,100000
p3,p16,Possible,LCC,0,100000
p3,p18,Possible,LCC,0,100000
p3,p19,Possible,LCC,0,100000
p3,p20,Possible,LCC,0,100000
p3,p21,Possible,LCC,0,100000
p3,p22,Possible,LCC,0,100000
p3,p23,Possible,LCC,0,100000
p3,p24,Possible,LCC,0,100000
p3,p25,Possible,LCC,0,100000
p3,p26,Possible,LCC,0,100000
p3,p27,Possible,LCC,0,100000
p3,p28,Possible,LCC,0,100000
p3,p29,Possible,LCC,0,100000
p3,p30,Possible,LCC,0,100000
p3,p31,Possible,LCC,0,100000
p3,p32,Possible,LCC,0,100000
p3,p33,Possible,LCC,0,100000
p3,p34,Possible,LCC,0,100000
p3,p35,Possible,LCC,0,100000
p3,p36,Possible,LCC,0,100000
p3,p37,Possible,LCC,0,100000
p3,p38,Possible,LCC,0,100000
p3,p39,Possible,LCC,0,100000
p3,p40,Possible,LCC,0,100000
p3,p41,Possible,LCC,0,100000
p3,p42,Possible,LCC,0,100000
p3,p43,Possible,LCC,0,100000
p3,p44,Possible,LCC,0,100000
p3,p45,Possible,LCC,0,100000
p3,p46,Possible,LCC,0,100000
p3,p47,Possible,LCC,0,100000
p3,p48,Possible,LCC,0,100000
p3,p49,Possible,LCC,0,100000
p3,p50,Possible,LCC,0,100000
p3,p51,Possible,LCC,0,100000
p3,p52,Possible,LCC,0,100000
p3,p53,Possible,LCC,0,100000
p3,p54,Possible,LCC,0,100000
p3,p55,Possible,LCC,0,100000
p3,p56,Possible,LCC,0,100000
p3,p57,Possible,LCC,0,100000
p3,p58,Possible,LCC,0,100000
p3,p59,Possible,LCC,0,100000
p3,p6,Possible,LCC,0,100000
p3,p60,Possible,LCC,0,100000
p3,p61,Possible,LCC,0,100000
p3,p62,Possible,LCC,0,100000
p3,p63,Possible,LCC,0,100000
p3,p64,Possible,LCC,0,100000
p3,p65,Possible,LCC,0,100000
p3,p66,Possible,LCC,0,100000
p3,p67,Possible,LCC,0,100000
p3,p68,Possible,LCC,0,100000
p3,p69,Possible,LCC,0,100000
p3,p7,Possible,LCC,0,100000
p3,p70,Possible,LCC,0,100000
p3,p71,Possible,LCC,0,100000
p3,p72,Possible,LCC,0,100000
p3,p73,Possible,LCC,0,100000
p3,p74,Possible,LCC,0,100000
p3,p75,Possible,LCC,0,100000
p3,p76,Possible,LCC,0,100000
p3,p77,Possible,LCC,0,100000
p3,p78,Possible,LCC,0,100000
p3,p79,Possible,LCC,0,100000
p3,p8,Possible,LCC,0,100000
p3,p80,Possible,LCC,0,100000
p3,p81,Possible,LCC,0,100000
p3,p82,Possible,LCC,0,100000
p3,p83,Possible,LCC,0,100000
p3,p84,Possible,LCC,0,100000
p3,p85,Possible,LCC,0,100000
p3,p86,Possible,LCC,0,100000
p3,p87,Possible,LCC,0,100000
p3,p88,Possible,LCC,0,100000
p3,p89,Possible,LCC,0,100000
p3,p9,Possible,LCC,0,100000
p3,p90,Possible,LCC,0,100000
p3,p91,Possible,LCC,0,100000
p3,p92,Possible,LCC,0,100000
p3,p93,Possible,LCC,0,100000
p3,p94,Possible,LCC,0,100000
p3,p95,Possible,LCC,0,100000
p3,p96,Possible,LCC,0,100000
p3,p97,Possible,LCC,0,100000
p3,p98,Possible,LCC,0,100000
p3,p99,Possible,LCC,0,100000
p30,p100,Possible,LCC,0,100000
p30,p101,Possible,LCC,0,100000
p30,p102,Possible,LCC,0,100000
p30,p103,Possible,LCC,0,100000
p30,p104,Possible,LCC,0,100000
p30,p105,Possible,LCC,0,100000
p30,p106,Possible,LCC,0,100000
p30,p107,Possible,LCC,0,100000
p30,p108,Possible,LCC,0,100000
p30,p109,Possible,LCC,0,100000
p30,p110,Possible,LCC,0,100000
p30,p111,Possible,LCC,0,100000
p30,p112,Possible,LCC,0,100000
p30,p113,Possible,LCC,0,100000
p30,p114,Possible,LCC,0,100000
p30,p115,Possible,LCC,0,100000
p30,p116,Possible,LCC,0,100000
p30,p117,Possible,LCC,0,100000
p30,p118,Possible,LCC,0,100000
p30,p119,Possible,LCC,0,100000
p30,p120,Possible,LCC,0,100000
p30,p121,Possible,LCC,0,100000
p30,p122,Possible,LCC,0,100000
p30,p123,Possible,LCC,0,100000
p30,p124,Possible,LCC,0,100000
p30,p125,Possible,LCC,0,100000
p30,p126,Possible,LCC,0,100000
p30,p127,Possible,LCC,0,100000
p30,p128,Possible,LCC,0,100000
p30,p129,Possible,LCC,0,100000
p30,p130,Possible,LCC,0,100000
p30,p131,Possible,LCC,0,100000
p30,p132,Possible,LCC,0,100000
p30,p133,Possible,LCC,0,100000
p30,p134,Possible,LCC,0,100000
p30,p31,Possible,LCC,0,100000
p30,p32,Possible,LCC,0,100000
p30,p33,Possible,LCC,0,100000
p30,p34,Possible,LCC,0,100000
p30,p35,Possible,LCC,0,100000
p30,p36,Possible,LCC,0,100000
p30,p37,Possible,LCC,0,100000
p30,p38,Possible,LCC,0,100000
p30,p39,Possible,LCC,0,100000
p30,p40,Possible,LCC,0,100000
p30,p41,Possible,LCC,0,100000
p30,p42,Possible,LCC,0,100000
p30,p43,Possible,LCC,0,100000
p30,p44,Possible,LCC,0,100000
p30,p45,Possible,LCC,0,100000
p30,p46,Possible,LCC,0,100000
p30,p47,Possible,LCC,0,100000
p30,p48,Possible,LCC,0,100000
p30,p49,Possible,LCC,0,100000
p30,p50,Possible,LCC,0,100000
p30,p51,Possible,LCC,0,100000
p30,p52,Possible,LCC,0,100000
p30,p53,Possible,LCC,0,100000
p30,p54,Possible,LCC,0,100000
p30,p55,Possible,LCC,0,100000
p30,p56,Possible,LCC,0,100000
p30,p57,Possible,LCC,0,100000
p30,p58,Possible,LCC,0,100000
p30,p59,Possible,LCC,0,100000
p30,p60,Possible,LCC,0,100000
p30,p61,Possible,LCC,0,100000
p30,p62,Possible,LCC,0,100000
p30,p63,Possible,LCC,0,100000
p30,p64,Possible,LCC,0,100000
p30,p65,Possible,LCC,0,100000
p30,p66,Possible,LCC,0,100000
p30,p67,Possible,LCC,0,100000
p30,p68,Possible,LCC,0,100000
p30,p69,Possible,LCC,0,100000
p30,p70,Possible,LCC,0,100000
p30,p71,Possible,LCC,0,100000
p30,p72,Possible,LCC,0,100000
p30,p73,Possible,LCC,0,100000
p30,p74,Possible,LCC,0,100000
p30,p75,Possible,LCC,0,100000
p30,p76,Possible,LCC,0,100000
p30,p77,Possible,LCC,0,100000
p30,p78,Possible,LCC,0,100000
p30,p79,Possible,LCC,0,100000
p30,p80,Possible,LCC,0,100000
p30,p81,Possible,LCC,0,100000
p30,p82,Possible,LCC,0,100000
p30,p83,Possible,LCC,0,100000
p30,p84,Possible,LCC,0,100000
p30,p85,Possible,LCC,0,100000
p30,p86,Possible,LCC,0,100000
p30,p87,Possible,LCC,0,100000
p30,p88,Possible,LCC,0,100000
p30,p89,Possible,LCC,0,100000
p30,p90,Possible,LCC,0,100000
p30,p91,Possible,LCC,0,100000
p30,p92,Possible,LCC,0,100000
p30,p93,Possible,LCC,0,100000
p30,p94,Possible,LCC,0,100000
p30,p95,Possible,LCC,0,100000
p30,p96,Possible,LCC,0,100000
p30,p97,Possible,LCC,0,100000
p30,p98,Possible,LCC,0,100000
p30,p99,Possible,LCC,0,100000
p31,p100,Possible,LCC,0,100000
p31,p101,Possible,LCC,0,100000
p31,p102,Possible,LCC,0,100000
p31,p103,Possible,LCC,0,100000
p31,p104,Possible,LCC,0,100000
p31,p105,Possible,LCC,0,100000
p31,p106,Possible,LCC,0,100000
p31,p107,Possible,LCC,0,100000
p31,p108,Possible,LCC,0,100000
p31,p109,Possible,LCC,0,100000
p31,p110,Possible,LCC,0,100000
p31,p111,Possible,LCC,0,100000
p31,p112,Possible,LCC,0,100000
p31,p113,Possible,LCC,0,100000
p31,p114,Possible,LCC,0,100000
p31,p115,Possible,LCC,0,100000
p31,p116,Possible,LCC,0,100000
p31,p117,Possible,LCC,0,100000
p31,p118,Possible,LCC,0,100000
p31,p119,Possible,LCC,0,100000
p31,p120,Possible,LCC,0,100000
p31,p121,Possible,LCC,0,100000
p31,p122,Possible,LCC,0,100000
p31,p123,Possible,LCC,0,100000
p31,p124,Possible,LCC,0,100000
p31,p125,Possible,LCC,0,100000
p31,p126,Possible,LCC,0,100000
p31,p127,Possible,LCC,0,100000
p31,p128,Possible,LCC,0,100000
p31,p129,Possible,LCC,0,100000
p31,p130,Possible,LCC,0,100000
p31,p131,Possible,LCC,0,100000
p31,p132,Possible,LCC,0,100000
p31,p133,Possible,LCC,0,100000
p31,p134,Possible,LCC,0,100000
p31,p32,Possible,LCC,0,100000
p31,p33,Possible,LCC,0,100000
p31,p35,Possible,LCC,0,100000
p31,p36,Possible,LCC,0,100000
p31,p37,Possible,LCC,0,100000
p31,p38,Possible,LCC,0,100000
p31,p39,Possible,LCC,0,100000
p31,p40,Possible,LCC,0,100000
p31,p41,Possible,LCC,0,100000
p31,p42,Possible,LCC,0,100000
p31,p43,Possible,LCC,0,100000
p31,p44,Possible,LCC,0,100000
p31,p45,Possible,LCC,0,100000
p31,p46,Possible,LCC,0,100000
p31,p49,Possible,LCC,0,100000
p31,p50,Possible,LCC,0,100000
p31,p51,Possible,LCC,0,100000
p31,p52,Possible,LCC,0,100000
p31,p53,Possible,LCC,0,100000
p31,p54,Possible,LCC,0,100000
p31,p55,Possible,LCC,0,100000
p31,p56,Possible,LCC,0,100000
p31,p57,Possible,LCC,0,100000
p31,p58,Possible,LCC,0,100000
p31,p60,Possible,LCC,0,100000
p31,p61,Possible,LCC,0,100000
p31,p62,Possible,LCC,0,100000
p31,p63,Possible,LCC,0,100000
p31,p64,Possible,LCC,0,100000
p31,p65,Possible,LCC,0,100000
p31,p66,Possible,LCC,0,100000
p31,p67,Possible,LCC,0,100000
p31,p68,Possible,LCC,0,100000
p31,p69,Possible,LCC,0,100000
p31,p70,Possible,LCC,0,100000
p31,p71,Possible,LCC,0,100000
p31,p72,Possible,LCC,0,100000
p31,p73,Possible,LCC,0,100000
p31,p74,Possible,LCC,0,100000
p31,p75,Possible,LCC,0,100000
p31,p76,Possible,LCC,0,100000
p31,p77,Possible,LCC,0,100000
p31,p78,Possible,LCC,0,100000
p31,p79,Possible,LCC,0,100000
p31,p80,Possible,LCC,0,100000
p31,p81,Possible,LCC,0,100000
p31,p82,Possible,LCC,0,100000
p31,p83,Possible,LCC,0,100000
p31,p84,Possible,LCC,0,100000
p31,p85,Possible,LCC,0,100000
p31,p86,Possible,LCC,0,100000
p31,p87,Possible,LCC,0,100000
p31,p88,Possible,LCC,0,100000
p31,p89,Possible,LCC,0,100000
p31,p90,Possible,LCC,0,100000
p31,p91,Possible,LCC,0,100000
p31,p92,Possible,LCC,0,100000
p31,p93,Possible,LCC,0,100000
p31,p94,Possible,LCC,0,100000
p31,p95,Possible,LCC,0,100000
p31,p96,Possible,LCC,0,100000
p31,p97,Possible,LCC,0,100000
p31,p98,Possible,LCC,0,100000
p31,p99,Possible,LCC,0,100000
p32,p100,Possible,LCC,0,100000
p32,p101,Possible,LCC,0,100000
p32,p102,Possible,LCC,0,100000
p32,p103,Possible,LCC,0,100000
p32,p104,Possible,LCC,0,100000
p32,p105,Possible,LCC,0,100000
p32,p106,Possible,LCC,0,100000
p32,p107,Possible,LCC,0,100000
p32,p108,Possible,LCC,0,100000
p32,p109,Possible,LCC,0,100000
p32,p110,Possible,LCC,0,100000
p32,p111,Possible,LCC,0,100000
