r,rr,length_miles,USD2004perMW
p24,p126,1626.55,3664884.56
p24,p127,1684.42,3491662.86
p24,p128,1720.15,4146646.23
p24,p129,1805.37,3861895.78
p24,p130,1823.92,4227783.05
p24,p131,1838.25,4302175.52
p24,p132,1813.01,4015683.54
p24,p133,1850.86,4263817.82
p24,p134,1930.2,4727771.04
p25,p1,805.72,1451616.59
p25,p2,673.67,1152935.58
p25,p3,720.84,1247722.78
p25,p4,672.54,1152713.62
p25,p5,714.85,1297258.61
p25,p6,618.52,1131111.98
p25,p7,391.47,629282.38
p25,p8,600.81,1099872.08
p25,p9,672.42,1703179.06
p25,p10,675.7,1486950.22
p25,p11,748.68,1595821.48
p25,p12,455.84,864430.34
p25,p13,413.0,700677.26
p25,p14,614.97,1066003.4
p25,p15,342.55,553131.94
p25,p16,218.07,360021.45
p25,p17,512.36,875497.5
p25,p18,554.28,972926.86
p25,p19,704.62,1235343.24
p25,p20,490.28,896078.36
p25,p21,271.94,508531.95
p25,p22,424.29,769814.47
p25,p23,457.1,814536.63
p25,p24,410.76,742515.16
p25,p26,150.08,309200.46
p25,p27,548.13,944349.54
p25,p28,689.01,1178371.14
p25,p29,474.64,881336.07
p25,p30,812.49,1364355.65
p25,p31,563.13,1029214.06
p25,p32,538.93,929320.62
p25,p33,431.74,889374.67
p25,p34,457.08,954290.84
p25,p35,597.67,1040756.34
p25,p36,750.98,1240311.17
p25,p37,926.76,1475996.57
p25,p38,829.44,1359007.77
p25,p39,459.92,819903.31
p25,p40,741.55,1214871.51
p25,p41,851.03,1379992.8
p25,p42,987.81,1559545.94
p25,p43,1026.65,1617868.8
p25,p44,898.42,1437049.56
p25,p45,884.41,1444071.8
p25,p46,1114.49,1761065.61
p25,p47,751.07,1334046.23
p25,p48,854.16,1480286.04
p25,p49,688.01,1300780.1
p25,p50,981.29,1566505.69
p25,p51,1008.86,1607317.57
p25,p52,722.81,1200496.04
p25,p53,886.93,1421349.66
p25,p54,983.6,1555705.34
p25,p55,1109.35,1734495.53
p25,p56,1101.99,1737140.98
p25,p57,1281.25,2055214.35
p25,p58,1600.64,2504306.7
p25,p59,801.43,1416954.68
p25,p60,923.51,1574454.71
p25,p61,969.66,1690098.09
p25,p62,918.0,1573740.85
p25,p63,1189.33,1966852.47
p25,p64,1198.95,2171550.35
p25,p65,1199.0,2172277.49
p25,p66,1472.18,2355838.57
p25,p67,1347.94,2479384.85
p25,p68,972.76,1545704.15
p25,p69,1015.85,1628638.91
p25,p70,957.31,1550924.46
p25,p71,1049.82,1661419.63
p25,p72,1218.52,1890622.01
p25,p73,1165.38,1826664.72
p25,p74,1343.39,2120399.97
p25,p75,1270.24,1988983.6
p25,p76,1246.62,1958240.97
p25,p77,1138.62,1799491.52
p25,p78,1188.91,1896976.79
p25,p79,1249.99,1980804.48
p25,p80,1246.35,1963724.37
p25,p81,1116.75,1772066.38
p25,p82,1178.73,1859730.5
p25,p83,1267.59,1977709.33
p25,p84,1274.02,2000896.51
p25,p85,1244.0,1969422.98
p25,p86,1351.27,2152596.24
p25,p87,1454.28,2296430.63
p25,p88,1454.65,2302425.91
p25,p89,1583.03,2639527.65
p25,p90,1629.33,2680610.8
p25,p91,1685.91,2822253.91
p25,p92,1491.24,2385218.18
p25,p93,1471.93,2300542.72
p25,p94,1704.35,2944714.99
p25,p95,1790.23,3207141.14
p25,p96,1983.62,3631550.17
p25,p97,1828.38,3311116.6
p25,p98,1926.57,3560132.85
p25,p99,2076.08,3888678.02
p25,p100,1898.55,3934318.15
p25,p101,2081.92,3764049.7
p25,p102,2302.51,4230503.0
p25,p103,1500.13,2328611.55
p25,p104,1374.13,2151576.37
p25,p105,1391.58,2212128.72
p25,p106,1378.09,2132812.04
p25,p107,1375.66,2114848.65
p25,p108,1405.43,2159212.84
p25,p109,1458.97,2302383.29
p25,p110,1662.61,2828793.28
p25,p111,1588.84,2640555.25
p25,p112,1527.34,2537322.23
p25,p113,1474.35,2390998.85
p25,p114,1488.15,2454398.03
p25,p115,1701.53,3087270.0
p25,p116,1636.14,2890388.17
p25,p117,1690.0,3069816.06
p25,p118,1846.6,3320834.84
p25,p119,1823.75,3588134.18
p25,p120,1861.75,3835806.12
p25,p121,1872.1,3847845.2
p25,p122,1994.32,4333666.47
p25,p123,1941.17,4136625.25
p25,p124,2132.41,4666421.4
p25,p125,2005.98,4339072.76
p25,p126,2019.72,4378144.2
p25,p127,2077.68,4204922.5
p25,p128,2113.33,4859905.87
p25,p129,2198.62,4575155.42
p25,p130,2217.18,4941042.69
p25,p131,2231.5,5015435.16
p25,p132,2206.26,4728943.18
p25,p133,2244.12,4977077.46
p25,p134,2323.46,5441030.68
p26,p1,946.16,1737107.27
p26,p2,814.11,1438426.27
p26,p3,780.04,1520955.27
p26,p4,812.98,1438204.3
p26,p5,864.58,1604968.54
p26,p6,768.24,1438821.91
p26,p7,531.91,914773.07
p26,p8,750.53,1407582.02
p26,p9,809.54,1986122.42
p26,p10,755.37,1666471.44
p26,p11,828.35,1775342.7
p26,p12,593.15,1152604.15
p26,p13,492.66,880198.49
p26,p14,755.41,1351494.09
p26,p15,482.99,838622.63
p26,p16,282.71,552608.57
p26,p17,592.06,1091575.99
p26,p18,627.72,1098531.69
p26,p19,672.33,1101000.84
p26,p20,445.2,788850.08
p26,p21,222.59,397873.54
p26,p22,347.5,622499.27
p26,p23,371.04,659309.03
p26,p24,292.6,542725.73
p26,p25,150.08,309200.46
p26,p27,627.79,1123870.76
p26,p28,615.76,1150743.3
p26,p29,406.43,762679.28
p26,p30,686.24,1292458.3
p26,p31,492.91,908564.54
p26,p32,443.67,763796.45
p26,p33,289.05,594697.44
p26,p34,314.38,659613.61
p26,p35,530.26,889361.07
p26,p36,655.9,1079442.15
p26,p37,832.97,1309817.12
p26,p38,723.33,1162026.26
p26,p39,353.82,622921.8
p26,p40,623.39,1015082.07
p26,p41,732.88,1180203.36
p26,p42,894.02,1393366.49
p26,p43,929.26,1443462.71
p26,p44,795.52,1253929.47
p26,p45,778.31,1247090.29
p26,p46,1010.45,1575824.34
p26,p47,680.86,1213396.71
p26,p48,722.72,1284245.08
p26,p49,553.8,1011864.57
p26,p50,792.11,1347723.55
p26,p51,881.72,1400296.96
p26,p52,592.26,985991.69
p26,p53,760.71,1218423.57
p26,p54,865.45,1355915.91
p26,p55,991.2,1534706.1
p26,p56,976.52,1534575.2
p26,p57,1107.7,1840598.76
p26,p58,1427.09,2289691.1
p26,p59,731.21,1296305.15
p26,p60,827.41,1428098.25
p26,p61,899.45,1569448.56
p26,p62,831.6,1448198.39
p26,p63,944.52,1692158.98
p26,p64,1087.68,2024920.27
p26,p65,1107.32,2034235.37
p26,p66,1298.62,2141222.97
p26,p67,1203.15,2235326.72
p26,p68,871.0,1361856.14
p26,p69,909.74,1431657.4
p26,p70,839.48,1351808.16
p26,p71,931.66,1461630.19
p26,p72,1100.37,1690832.58
p26,p73,1047.22,1626875.28
p26,p74,1246.26,1947755.88
p26,p75,1168.49,1805135.59
p26,p76,1142.73,1773244.14
p26,p77,1034.58,1614250.25
p26,p78,1082.8,1699995.28
p26,p79,1143.88,1783822.97
p26,p80,1140.24,1766742.86
p26,p81,993.27,1574002.58
p26,p82,1060.57,1659941.07
p26,p83,1149.44,1777919.9
p26,p84,1155.87,1801107.07
p26,p85,1118.16,1762617.48
p26,p86,1220.71,1938091.89
p26,p87,1324.76,2086669.62
p26,p88,1336.49,2102636.47
p26,p89,1462.22,2436253.03
p26,p90,1499.8,2470849.8
p26,p91,1556.38,2612492.91
p26,p92,1373.09,2185428.75
p26,p93,1353.78,2100753.29
p26,p94,1586.2,2744925.56
p26,p95,1672.07,3007351.71
p26,p96,1865.47,3431760.74
p26,p97,1710.22,3111327.17
p26,p98,1808.41,3360343.42
p26,p99,1957.93,3688888.59
p26,p100,1792.45,3737336.64
p26,p101,1958.36,3559716.4
p26,p102,2178.94,4026169.7
p26,p103,1394.02,2131630.04
p26,p104,1268.02,1954594.86
p26,p105,1268.11,2014064.92
p26,p106,1259.94,1933022.61
p26,p107,1257.51,1915059.22
p26,p108,1287.28,1959423.41
p26,p109,1340.82,2102593.86
p26,p110,1544.45,2629003.85
p26,p111,1482.73,2443573.74
p26,p112,1409.19,2337532.8
p26,p113,1356.2,2191209.42
p26,p114,1369.99,2254608.6
p26,p115,1595.43,2890288.49
p26,p116,1517.99,2690598.74
p26,p117,1571.84,2870026.63
p26,p118,1728.45,3121045.4
p26,p119,1717.64,3391152.67
p26,p120,1755.64,3638824.61
p26,p121,1766.0,3650863.69
p26,p122,1888.21,4136684.96
p26,p123,1835.06,3939643.74
p26,p124,2026.3,4469439.89
p26,p125,1899.87,4142091.25
p26,p126,1913.62,4181162.69
p26,p127,1971.57,4007940.99
p26,p128,2007.23,4662924.36
p26,p129,2092.52,4378173.91
p26,p130,2111.07,4744061.18
p26,p131,2125.4,4818453.65
p26,p132,2100.16,4531961.67
p26,p133,2138.01,4780095.95
p26,p134,2217.35,5244049.17
p27,p1,1208.61,2147155.23
p27,p2,1048.66,1852919.77
p27,p3,1145.36,1962915.98
p27,p4,1097.05,1867906.82
p27,p5,1036.79,1807102.42
p27,p6,823.61,1469990.4
p27,p7,815.99,1344475.58
p27,p8,792.47,1435004.11
p27,p9,612.22,1648249.93
p27,p10,268.74,814614.54
p27,p11,274.81,718202.32
p27,p12,549.88,1040083.34
p27,p13,147.64,265760.16
p27,p14,1039.49,1781196.6
p27,p15,767.07,1268325.14
p27,p16,751.0,1225556.37
p27,p17,1036.96,1739942.34
p27,p18,1078.88,1837371.7
p27,p19,1270.98,2133711.93
p27,p20,1017.69,1806239.22
p27,p21,799.35,1418692.81
p27,p22,951.7,1679975.33
p27,p23,984.51,1724697.49
p27,p24,831.52,1588014.51
p27,p25,548.13,944349.54
p27,p26,627.79,1123870.76
p27,p28,149.91,267587.6
p27,p29,329.35,605466.68
p27,p30,269.29,446841.61
p27,p31,489.64,880685.39
p27,p32,1066.34,1839481.48
p27,p33,731.03,1429547.53
p27,p34,707.85,1314371.9
p27,p35,1125.08,1950917.2
p27,p36,1278.39,2150472.03
p27,p37,1443.98,2345509.97
p27,p38,1231.01,2044723.09
p27,p39,960.27,1673030.98
p27,p40,1052.58,1771896.55
p27,p41,1177.22,1947434.91
p27,p42,1506.95,2432077.82
p27,p43,1427.4,2324304.78
p27,p44,1315.06,2161887.5
p27,p45,1262.1,2067563.21
p27,p46,1500.84,2413822.57
p27,p47,607.38,1129240.01
p27,p48,748.76,1309754.15
p27,p49,780.56,1405493.41
p27,p50,975.45,1646924.73
p27,p51,1079.62,1795987.18
p27,p52,833.29,1471596.2
p27,p53,1017.21,1734167.04
p27,p54,1184.03,1964227.4
p27,p55,1247.37,2031212.57
p27,p56,1172.51,1936858.97
p27,p57,1260.51,2092557.27
p27,p58,1579.9,2541649.61
p27,p59,524.66,878435.19
p27,p60,810.56,1311938.09
p27,p61,759.55,1324435.31
p27,p62,770.89,1267066.28
p27,p63,1080.08,1912511.25
p27,p64,1082.11,1898788.95
p27,p65,1075.25,1892158.13
p27,p66,1299.78,2357961.75
p27,p67,1231.7,2207565.3
p27,p68,1361.82,2228880.83
p27,p69,1392.81,2250243.8
p27,p70,1304.39,2131328.12
p27,p71,1317.78,2160047.59
p27,p72,1403.41,2298464.29
p27,p73,1310.88,2174578.38
p27,p74,1738.96,2810370.56
p27,p75,1658.36,2645164.61
p27,p76,1633.12,2611242.37
p27,p77,1524.97,2452248.49
p27,p78,1563.37,2511405.26
p27,p79,1624.45,2595232.96
p27,p80,1603.2,2560178.64
p27,p81,1456.57,2353289.01
p27,p82,1478.28,2387808.46
p27,p83,1538.81,2469283.21
p27,p84,1393.15,2291242.36
p27,p85,1267.38,2097832.34
p27,p86,1331.7,2190925.07
p27,p87,1445.44,2355789.93
p27,p88,1484.15,2451003.79
p27,p89,1612.62,2777771.92
p27,p90,1620.48,2739970.11
p27,p91,1677.06,2881613.22
p27,p92,1634.71,2728044.84
p27,p93,1623.24,2694956.21
p27,p94,1738.92,3106924.24
p27,p95,1862.85,3446284.94
p27,p96,2018.19,3793759.42
p27,p97,1957.64,3701609.37
p27,p98,2100.42,3962357.44
p27,p99,2249.93,4290902.61
p27,p100,2207.34,4366423.42
p27,p101,2083.71,3850577.61
p27,p102,2296.92,4321289.91
p27,p103,1849.1,2907444.63
p27,p104,1723.87,2737882.26
p27,p105,1719.89,2768825.05
p27,p106,1636.26,2609589.04
p27,p107,1549.34,2515962.74
p27,p108,1578.74,2560119.64
p27,p109,1641.97,2717520.31
p27,p110,1836.46,3231017.87
p27,p111,1937.81,3219388.33
p27,p112,1816.17,3044631.69
p27,p113,1741.58,2874573.94
p27,p114,1731.05,2918254.61
p27,p115,2050.5,3666103.08
p27,p116,1911.55,3391966.05
p27,p117,1943.62,3550025.74
p27,p118,2020.45,3723059.43
p27,p119,2172.72,4166967.26
p27,p120,2147.27,4404105.07
p27,p121,2157.62,4416144.15
p27,p122,2343.29,4912499.55
p27,p123,2259.12,4573733.38
p27,p124,2481.38,5245254.48
p27,p125,2354.95,4917905.84
p27,p126,2368.69,4956977.28
p27,p127,2426.65,4783755.57
p27,p128,2462.3,5438738.95
p27,p129,2547.59,5153988.5
p27,p130,2566.15,5519875.76
p27,p131,2580.47,5594268.24
p27,p132,2555.23,5307776.25
p27,p133,2593.09,5555910.53
p27,p134,2672.43,6019863.76
p28,p1,1349.5,2381176.83
p28,p2,1189.55,2086941.37
p28,p3,1286.24,2196937.58
p28,p4,1237.94,2101928.42
p28,p5,1177.68,2041124.02
p28,p6,964.49,1704012.0
p28,p7,956.87,1578497.18
p28,p8,933.36,1669025.71
p28,p9,739.26,1851866.37
p28,p10,377.73,961409.16
p28,p11,328.04,761693.55
p28,p12,690.77,1274104.94
p28,p13,288.53,499781.76
p28,p14,1180.37,2015218.2
p28,p15,907.95,1502346.74
p28,p16,891.89,1459577.97
p28,p17,1177.85,1973963.94
p28,p18,1219.76,2071393.3
p28,p19,1266.65,2203531.95
p28,p20,1046.64,1903112.59
p28,p21,824.04,1512136.04
p28,p22,949.6,1727115.13
p28,p23,964.2,1761386.86
p28,p24,817.54,1489149.54
p28,p25,689.01,1178371.14
p28,p26,615.76,1150743.3
p28,p27,149.91,267587.6
p28,p29,243.2,511916.33
p28,p30,127.17,210989.33
p28,p31,362.56,710967.56
p28,p32,1051.04,1801628.32
p28,p33,710.29,1337289.59
p28,p34,632.87,1207253.08
p28,p35,1124.57,1991892.18
p28,p36,1295.19,2140390.53
p28,p37,1369.0,2238391.14
p28,p38,1156.03,1937604.26
p28,p39,885.29,1565912.16
p28,p40,977.6,1664777.73
p28,p41,1102.24,1840316.09
p28,p42,1431.97,2324959.0
p28,p43,1352.42,2217185.96
p28,p44,1240.08,2054768.68
p28,p45,1187.12,1960444.39
p28,p46,1425.86,2306703.75
p28,p47,515.66,883077.07
p28,p48,667.57,1068426.77
p28,p49,696.51,1234519.39
p28,p50,866.2,1472363.27
p28,p51,970.37,1621425.72
p28,p52,773.12,1352421.78
p28,p53,943.21,1574658.55
p28,p54,1125.74,1834803.71
p28,p55,1138.12,1856651.11
p28,p56,1063.26,1762297.5
p28,p57,1151.25,1917995.81
p28,p58,1470.65,2367088.15
p28,p59,371.61,624672.85
p28,p60,657.52,1058175.74
p28,p61,606.5,1070672.97
p28,p62,617.84,1013303.94
p28,p63,927.03,1658748.9
p28,p64,929.07,1645026.61
p28,p65,922.2,1638395.79
p28,p66,1146.73,2104199.41
p28,p67,1078.65,1953802.96
p28,p68,1286.84,2121762.0
p28,p69,1317.83,2143124.98
p28,p70,1246.32,2023075.75
p28,p71,1259.83,2032594.92
p28,p72,1342.73,2159240.19
p28,p73,1239.79,2013013.92
p28,p74,1663.98,2703251.74
p28,p75,1583.38,2538045.78
p28,p76,1558.13,2504123.55
p28,p77,1449.99,2345129.66
p28,p78,1488.39,2404286.44
p28,p79,1567.81,2480958.78
p28,p80,1545.37,2436428.9
p28,p81,1398.93,2236376.54
p28,p82,1420.53,2258198.13
p28,p83,1479.98,2337191.7
p28,p84,1283.9,2116680.9
p28,p85,1158.13,1923270.88
p28,p86,1222.45,2016363.6
p28,p87,1336.19,2181228.47
p28,p88,1374.9,2276442.32
p28,p89,1503.37,2603210.46
p28,p90,1511.23,2565408.65
p28,p91,1567.81,2707051.76
p28,p92,1525.46,2553483.37
p28,p93,1534.74,2524182.73
p28,p94,1629.67,2932362.78
p28,p95,1753.6,3271723.48
p28,p96,1908.94,3619197.96
p28,p97,1848.39,3527047.91
p28,p98,2010.37,3797729.67
p28,p99,2159.88,4126274.84
p28,p100,2117.29,4201795.65
p28,p101,1974.46,3676016.15
p28,p102,2187.67,4146728.45
p28,p103,1790.26,2775353.12
p28,p104,1665.38,2607987.81
p28,p105,1661.05,2636733.54
p28,p106,1577.42,2477497.53
p28,p107,1465.14,2355384.66
p28,p108,1486.89,2393057.7
p28,p109,1569.81,2570435.99
p28,p110,1748.74,3067576.22
p28,p111,1878.98,3087296.82
p28,p112,1757.34,2912540.18
p28,p113,1682.74,2742482.43
p28,p114,1672.21,2786163.1
p28,p115,1991.67,3534011.56
p28,p116,1852.71,3259874.54
p28,p117,1884.79,3417934.22
p28,p118,1930.41,3558431.66
p28,p119,2113.88,4034875.75
p28,p120,2088.43,4272013.56
p28,p121,2098.79,4284052.64
p28,p122,2284.46,4780408.04
p28,p123,2169.07,4409105.61
p28,p124,2422.55,5113162.97
p28,p125,2296.12,4785814.33
p28,p126,2309.86,4824885.77
p28,p127,2367.82,4651664.06
p28,p128,2403.47,5306647.44
p28,p129,2488.76,5021896.99
p28,p130,2507.31,5387784.25
p28,p131,2521.64,5462176.73
p28,p132,2496.4,5175684.74
p28,p133,2534.25,5423819.02
p28,p134,2613.6,5887772.25
p29,p1,1261.26,2299563.93
p29,p2,1129.21,2000882.93
p29,p3,1176.39,2095670.12
p29,p4,1128.08,2000660.96
p29,p5,1165.9,2124715.49
p29,p6,981.98,1834145.4
p29,p7,847.02,1477229.73
p29,p8,950.85,1799159.11
p29,p9,905.1,2162210.42
p29,p10,561.62,1328575.03
p29,p11,545.38,1225240.74
p29,p12,728.05,1410464.62
p29,p13,413.81,745017.72
p29,p14,1070.52,1913950.75
p29,p15,798.1,1401079.29
p29,p16,692.8,1241126.14
p29,p17,987.1,1756602.19
p29,p18,1019.83,1824730.18
p29,p19,1057.31,1815467.93
p29,p20,837.31,1515048.58
p29,p21,614.71,1124072.03
p29,p22,740.27,1339051.12
p29,p23,754.87,1373322.85
p29,p24,575.55,1004042.8
p29,p25,474.64,881336.07
p29,p26,406.43,762679.28
p29,p27,329.35,605466.68
p29,p28,243.2,511916.33
p29,p30,312.82,609818.31
p29,p31,164.65,286674.12
p29,p32,809.05,1316521.59
p29,p33,468.3,852182.86
p29,p34,390.87,722146.34
p29,p35,915.24,1603828.16
p29,p36,1053.2,1655283.8
p29,p37,1127.01,1753284.41
p29,p38,914.03,1452497.53
p29,p39,643.29,1080805.42
p29,p40,735.6,1179670.99
p29,p41,860.24,1355209.35
p29,p42,1189.97,1839852.27
p29,p43,1110.43,1732079.22
p29,p44,998.08,1569661.95
p29,p45,945.13,1475337.65
p29,p46,1183.86,1821597.01
p29,p47,331.88,572323.33
p29,p48,471.52,747416.03
p29,p49,450.4,802972.5
p29,p50,673.03,1065019.22
p29,p51,773.33,1213171.19
p29,p52,516.31,879370.65
p29,p53,687.15,1141427.66
p29,p54,867.05,1372001.84
p29,p55,890.43,1434280.64
p29,p56,870.05,1354760.34
p29,p57,970.59,1521461.78
p29,p58,1289.98,1970554.12
p29,p59,355.14,618351.45
p29,p60,528.87,832534.02
p29,p61,548.71,926870.56
p29,p62,499.62,818221.25
p29,p63,780.83,1344850.5
p29,p64,803.59,1425977.74
p29,p65,796.73,1420198.27
p29,p66,1161.52,1822085.99
p29,p67,952.59,1733812.24
p29,p68,1044.84,1636655.27
p29,p69,1075.84,1658018.24
p29,p70,987.41,1539102.57
p29,p71,1000.81,1567822.03
p29,p72,1086.43,1706238.73
p29,p73,993.9,1582352.82
p29,p74,1421.98,2218145.01
p29,p75,1341.38,2052939.05
p29,p76,1316.14,2019016.81
p29,p77,1207.99,1860022.93
p29,p78,1246.39,1919179.7
p29,p79,1307.47,2003007.4
p29,p80,1286.22,1967953.08
p29,p81,1139.59,1761063.45
p29,p82,1161.3,1795582.9
p29,p83,1221.84,1877057.65
p29,p84,1083.1,1700284.96
p29,p85,969.46,1521372.68
p29,p86,1041.78,1619829.57
p29,p87,1155.52,1784694.44
p29,p88,1187.06,1873052.83
p29,p89,1315.54,2199820.96
p29,p90,1330.56,2168874.62
p29,p91,1387.14,2310517.72
p29,p92,1286.84,2136476.76
p29,p93,1294.85,2100023.7
p29,p94,1441.83,2528973.28
p29,p95,1565.77,2868333.99
p29,p96,1721.1,3215808.46
p29,p97,1685.25,3121115.63
p29,p98,1783.44,3370131.88
p29,p99,1932.95,3698677.05
p29,p100,1890.36,3774197.86
p29,p101,1793.79,3279482.11
p29,p102,2007.0,3750194.41
p29,p103,1532.12,2315219.07
p29,p104,1406.89,2145656.7
p29,p105,1402.91,2176599.5
p29,p106,1319.28,2017363.48
p29,p107,1232.36,1923737.19
p29,p108,1261.76,1967894.08
p29,p109,1324.99,2125294.76
p29,p110,1519.48,2638792.31
p29,p111,1620.83,2627162.77
p29,p112,1499.2,2452406.13
p29,p113,1424.6,2282348.39
p29,p114,1414.07,2326029.05
p29,p115,1733.53,3073877.52
p29,p116,1594.57,2799740.49
p29,p117,1626.64,2957800.18
p29,p118,1703.47,3130833.87
p29,p119,1855.74,3574741.7
p29,p120,1830.29,3811879.51
p29,p121,1840.64,3823918.6
p29,p122,2026.31,4320273.99
p29,p123,1942.14,3981507.82
p29,p124,2164.4,4653028.92
p29,p125,2037.97,4325680.28
p29,p126,2051.72,4364751.72
p29,p127,2109.67,4191530.02
p29,p128,2145.32,4846513.39
p29,p129,2230.62,4561762.94
p29,p130,2249.17,4927650.21
p29,p131,2263.5,5002042.68
p29,p132,2238.26,4715550.7
p29,p133,2276.11,4963684.98
p29,p134,2355.45,5427638.2
p30,p1,1472.97,2567161.35
p30,p2,1313.03,2272925.89
p30,p3,1409.72,2382922.09
p30,p4,1361.42,2287912.94
p30,p5,1301.15,2227108.54
p30,p6,1087.97,1889996.52
p30,p7,1080.35,1764481.7
p30,p8,1056.84,1855010.22
p30,p9,838.69,2008316.16
p30,p10,476.81,1105381.74
p30,p11,397.85,863201.96
p30,p12,814.24,1460089.45
p30,p13,412.01,685766.27
p30,p14,1303.85,2201202.72
p30,p15,1031.43,1688331.26
p30,p16,1015.37,1645562.49
p30,p17,1301.33,2159948.46
p30,p18,1343.24,2257377.82
p30,p19,1525.7,2338237.05
p30,p20,1117.12,2044827.6
p30,p21,894.52,1653851.05
p30,p22,1020.08,1868830.13
p30,p23,1034.68,1903101.87
p30,p24,866.75,1554442.85
p30,p25,812.49,1364355.65
p30,p26,686.24,1292458.3
p30,p27,269.29,446841.61
p30,p28,127.17,210989.33
p30,p29,312.82,609818.31
p30,p31,356.3,705294.05
p30,p32,1171.74,1828154.57
p30,p33,759.5,1402582.91
p30,p34,682.07,1272546.39
p30,p35,1382.27,2126430.27
p30,p36,1415.56,2164873.59
p30,p37,1489.48,2258516.51
p30,p38,1253.71,1924651.69
p30,p39,1005.98,1592438.4
p30,p40,1028.16,1604266.14
p30,p41,1120.22,1735611.04
p30,p42,1552.44,2345084.36
p30,p43,1427.66,2173088.16
p30,p44,1337.77,2041527.56
p30,p45,1210.46,1875671.56
p30,p46,1447.03,2218426.08
p30,p47,419.44,713458.74
p30,p48,571.35,898808.44
p30,p49,682.12,1107303.01
p30,p50,854.58,1318887.33
p30,p51,958.98,1469781.01
p30,p52,771.31,1237804.76
p30,p53,934.03,1427062.22
p30,p54,1117.26,1691178.15
p30,p55,1128.91,1707148.47
p30,p56,1051.53,1608340.97
p30,p57,952.63,1754014.64
p30,p58,1452.4,2204049.03
p30,p59,275.4,455054.52
p30,p60,561.3,888557.42
p30,p61,510.29,901054.64
p30,p62,521.63,843685.61
p30,p63,830.81,1489130.57
p30,p64,832.85,1475408.28
p30,p65,825.98,1468777.46
p30,p66,1050.51,1934581.08
p30,p67,982.43,1784184.63
p30,p68,1353.01,2064614.06
p30,p69,1324.03,2022189.53
p30,p70,1231.96,1891119.12
p30,p71,1250.91,1890102.46
p30,p72,1333.51,2010721.99
p30,p73,1230.58,1863511.28
p30,p74,1698.55,2619040.91
p30,p75,1604.99,2451720.86
p30,p76,1579.31,2415845.87
p30,p77,1471.16,2256851.99
p30,p78,1489.0,2272494.31
p30,p79,1552.47,2345353.2
p30,p80,1536.36,2290940.9
p30,p81,1383.43,2099557.87
p30,p82,1411.6,2110150.12
p30,p83,1470.8,2188938.53
p30,p84,1272.17,1962724.36
p30,p85,1138.54,1760980.67
p30,p86,1204.21,1853324.48
p30,p87,1317.94,2018189.35
p30,p88,1357.77,2114317.38
p30,p89,1486.24,2441085.51
p30,p90,1492.98,2402369.53
p30,p91,1549.56,2544012.64
p30,p92,1513.73,2399526.84
p30,p93,1525.07,2371118.9
p30,p94,1612.53,2770237.83
p30,p95,1736.47,3109598.53
p30,p96,1891.8,3457073.01
p30,p97,1831.26,3364922.96
p30,p98,2001.16,3648227.03
p30,p99,2150.67,3976772.2
p30,p100,2108.08,4052293.01
p30,p101,1956.22,3512977.03
p30,p102,2169.43,3983689.33
p30,p103,1781.09,2627099.95
p30,p104,1656.36,2459774.08
p30,p105,1651.87,2488480.37
p30,p106,1568.24,2329244.36
p30,p107,1455.93,2205882.02
p30,p108,1477.68,2243555.06
p30,p109,1560.6,2420933.35
p30,p110,1739.53,2918073.58
p30,p111,1869.8,2939043.65
p30,p112,1748.16,2764287.01
p30,p113,1673.57,2594229.26
p30,p114,1663.03,2637909.93
p30,p115,1982.49,3385758.39
p30,p116,1843.53,3111621.37
p30,p117,1875.61,3269681.05
p30,p118,1921.19,3408929.02
p30,p119,2104.7,3886622.58
p30,p120,2079.25,4123760.39
p30,p121,2089.61,4135799.47
p30,p122,2275.28,4632154.87
p30,p123,2159.86,4259602.97
p30,p124,2413.37,4964909.8
p30,p125,2286.94,4637561.16
p30,p126,2300.68,4676632.6
p30,p127,2358.64,4503410.89
p30,p128,2394.29,5158394.27
p30,p129,2479.58,4873643.82
p30,p130,2498.13,5239531.08
p30,p131,2512.46,5313923.56
p30,p132,2487.22,5027431.57
p30,p133,2525.08,5275565.85
p30,p134,2604.42,5739519.08
p31,p1,1349.75,2447441.92
p31,p2,1217.7,2148760.91
p31,p3,1264.88,2243548.11
p31,p4,1216.57,2148538.95
p31,p5,1254.38,2272593.48
p31,p6,1135.35,2069702.38
p31,p7,935.5,1625107.71
p31,p8,1117.65,2038462.49
p31,p9,1065.38,2437429.13
p31,p10,721.91,1603793.74
p31,p11,673.54,1448369.72
p31,p12,894.04,1685461.85
p31,p13,574.1,1020236.43
p31,p14,1159.0,2061828.73
p31,p15,886.58,1548957.27
p31,p16,781.29,1389004.13
p31,p17,1075.58,1904480.18
p31,p18,1079.29,1891780.98
p31,p19,1097.64,1683709.58
p31,p20,896.77,1582099.38
p31,p21,665.66,1211423.5
p31,p22,787.83,1338936.72
p31,p23,811.58,1274414.52
p31,p24,510.17,861148.31
p31,p25,563.13,1029214.06
p31,p26,492.91,908564.54
p31,p27,489.64,880685.39
p31,p28,362.56,710967.56
p31,p29,164.65,286674.12
p31,p30,356.3,705294.05
p31,p32,743.67,1173627.1
p31,p33,402.92,709288.37
p31,p34,325.5,579251.86
p31,p35,954.21,1471902.8
p31,p36,987.82,1512389.31
p31,p37,1061.63,1610389.92
p31,p38,848.66,1309603.04
p31,p39,577.92,937910.93
