r,2010,2012,2014,2016,2018,2020,2022,2024,2026,2028,2030,2032,2034,2036,2038,2040,2042,2044,2046,2048,2050
p32015,0.02275,0.0455,0.091,0.184,0.214,0.288,0.379,0.397523232,0.437145595,0.502159241,0.608472835,0.702871577,0.725,0.839,0.92,0.967,1.022,1.067,1.144,1.235,1.35
p32017,0.0135,0.027,0.054,0.126,0.15,0.218,0.322,0.334164773,0.354385021,0.376619431,0.468312731,0.544303749,0.561,0.64,0.707,0.761,0.819,0.893,0.947,1.025,1.099
p32019,0.172,0.344,0.688,1.443,1.699,2.346,3.257,3.56646807,4.166676579,4.994301149,6.98686998,7.945260306,8.079,9.001,9.896,10.574,11.134,12,12.772,13.637,14.579
p32021,0.01775,0.0355,0.071,0.17,0.201,0.285,0.398,0.439421567,0.510356872,0.60477439,0.751970085,0.861439405,0.857,0.957,1.02,1.086,1.139,1.187,1.249,1.332,1.45
p32023,0.26375,0.5275,1.055,4.046,5.203,8.164,12.067,12.64818777,13.5727341,14.70453256,16.22075116,17.53017943,17.024,18.555,19.475,20.293,21.045,22.199,23.336,24.755,26.663
p32027,0.01625,0.0325,0.065,0.141,0.166,0.232,0.335,0.349493433,0.397887374,0.473776328,0.61737189,0.710743739,0.729,0.831,0.916,0.977,1.033,1.119,1.175,1.231,1.292
p32029,0.043,0.086,0.172,0.299,0.342,0.42,0.502,0.531393523,0.596300544,0.860220613,0.969996915,1.064991013,1.038,1.123,1.186,1.236,1.314,1.365,1.419,1.465,1.546
p32031,2.24575,4.4915,8.983,18.004,21.539,28.592,37.016,39.18516279,43.34001483,48.23348677,59.11308034,65.77640906,66.232,75.308,82.639,89.188,95.961,104.705,114.215,122.779,131.74
p32033,0.03775,0.0755,0.151,0.303,0.352,0.468,0.622,0.638694139,0.669511821,0.698656336,0.814263465,0.850193459,0.827,0.935,1.026,1.101,1.178,1.247,1.339,1.411,1.544
p32510,0.2735,0.547,1.094,2.177,2.516,3.263,4.198,4.542392714,5.171474827,5.962595164,7.767761992,8.781958631,8.879,10.101,11.079,11.906,12.795,13.715,14.448,15.74,17.211
p32003,9.25075,18.5015,37.003,174.8,269.088,499.578,773.94,802.3449494,846.9048668,890.3851005,942.5466697,997.2758033,938.41,990.218,1032.198,1068.285,1104.651,1142.434,1179.863,1219.676,1260.402
p16009,0.00125,0.0025,0.005,0.029,0.114,0.303,9.348,9.554864314,9.925963687,10.24732347,10.5398174,10.79498283,9.758,9.892,10.009,10.089,10.174,10.311,10.444,10.611,10.766
p16017,0.0055,0.011,0.022,0.115,0.524,1.403,36.913,37.72894016,39.19455891,40.43255212,41.51742529,42.40283649,38.185,38.729,39.1,39.411,39.788,40.161,40.669,41.178,41.599
p16021,0.001,0.002,0.004,0.014,0.063,0.179,8.007,8.182438349,8.499935339,8.755037205,8.934650483,9.065356451,8.141,8.24,8.315,8.388,8.446,8.508,8.539,8.603,8.672
p16055,0.0115,0.023,0.046,0.293,1.336,3.329,47.687,48.73287373,50.65265424,52.52803993,54.28979293,56.17237183,51.231,52.521,53.557,55.026,56.037,57.263,58.916,60.19,61.799
p16057,0.0165,0.033,0.066,0.403,1.075,3.131,162.403,165.9613507,172.3255521,177.3364444,180.9422456,183.3876289,163.573,164.116,164.485,164.939,165.349,165.656,166.024,166.497,166.932
p16061,0.0005,0.001,0.002,0.01,0.046,0.119,2.844,2.906313808,3.017577843,3.112295645,3.198097627,3.26694709,2.951,2.995,3.03,3.056,3.084,3.115,3.148,3.181,3.234
p16069,0.006,0.012,0.024,0.142,0.534,1.43,43.256,44.20478777,45.92150811,47.40492402,48.5576896,49.46641469,44.385,44.813,45.131,45.454,45.767,46.01,46.323,46.647,47.01
p16001,0.02025,0.0405,0.081,0.769,3.621,8.616,61.793,63.20619387,65.88908808,69.04143741,72.61183328,76.68610053,71.779,75.817,79.977,84.828,89.636,95.315,101.087,106.459,110.518
p16003,0.00025,0.0005,0.001,0.009,0.045,0.107,0.766,0.783805447,0.818056441,0.862403914,0.936625461,1.023381016,0.999,1.085,1.16,1.224,1.29,1.354,1.428,1.509,1.598
p16013,0.002,0.004,0.008,0.075,0.353,0.839,6.021,6.153945764,6.396967939,6.605577323,6.864507984,7.171539274,6.663,7.06,7.387,7.594,7.804,8.047,8.322,8.58,8.784
p16015,0.00075,0.0015,0.003,0.027,0.126,0.299,2.138,2.18586682,2.27273268,2.37324824,2.491735194,2.636049562,2.475,2.636,2.789,2.897,3.014,3.129,3.217,3.328,3.46
p16023,0.00025,0.0005,0.001,0.006,0.031,0.074,0.533,0.544678361,0.56659162,0.590582934,0.622933799,0.666884552,0.63,0.676,0.712,0.751,0.786,0.821,0.859,0.893,0.938
p16025,0,0,0,0.004,0.021,0.05,0.356,0.363800181,0.379849813,0.39626914,0.41825555,0.445339431,0.42,0.452,0.477,0.497,0.517,0.532,0.555,0.579,0.608
p16027,0.0105,0.021,0.042,0.408,1.927,4.602,33.062,33.7884528,35.23160067,36.7482316,38.640806,40.83065335,38.147,40.381,42.22,43.662,45.052,46.67,48.722,50.844,53.364
p16035,0.0005,0.001,0.002,0.012,0.058,0.154,3.765,3.850559223,4.003277498,4.128622283,4.225938394,4.340934859,3.95,4.036,4.106,4.17,4.231,4.291,4.336,4.403,4.503
p16037,0,0,0,0.001,0.003,0.007,0.053,0.054161263,0.056234749,0.058949128,0.061180998,0.065226482,0.062,0.068,0.081,0.104,0.146,0.191,0.24,0.282,0.325
p16039,0.00175,0.0035,0.007,0.07,0.329,0.788,5.632,5.759488264,6.024545357,6.295548574,6.584187775,6.928626857,6.445,6.711,7.051,7.346,7.689,8.035,8.336,8.751,9.2
p16045,0.001,0.002,0.004,0.037,0.177,0.422,3.052,3.118871218,3.264798532,3.449615657,3.689770375,3.955198938,3.845,4.207,4.535,4.77,5.04,5.282,5.572,5.823,6.142
p16047,0.001,0.002,0.004,0.04,0.191,0.458,3.391,3.46836465,3.611756322,3.738903046,3.86775146,4.010304069,3.716,3.92,4.125,4.298,4.504,4.734,4.949,5.149,5.338
p16049,0.00075,0.0015,0.003,0.024,0.111,0.266,1.9,1.944695913,2.024450958,2.098152308,2.184717822,2.327910663,2.248,2.453,2.622,2.779,2.932,3.026,3.155,3.332,3.49
p16053,0.001,0.002,0.004,0.035,0.163,0.387,2.781,2.84397726,2.979380656,3.146136811,3.346044404,3.568338422,3.369,3.624,3.848,3.998,4.212,4.341,4.577,4.776,5.02
p16059,0.0005,0.001,0.002,0.02,0.095,0.226,1.625,1.66060476,1.726300686,1.788123559,1.885487123,1.997279873,1.894,2.002,2.098,2.198,2.277,2.379,2.501,2.6,2.72
p16063,0.00025,0.0005,0.001,0.014,0.066,0.156,1.121,1.145561807,1.192601089,1.233565093,1.275901905,1.331519915,1.251,1.337,1.41,1.465,1.534,1.587,1.653,1.713,1.798
p16067,0.00125,0.0025,0.005,0.042,0.202,0.481,3.543,3.621651244,3.770911271,3.912475479,4.07354209,4.238596757,3.912,4.067,4.186,4.33,4.45,4.592,4.757,4.94,5.163
p16073,0.0005,0.001,0.002,0.022,0.103,0.247,1.868,1.908929042,1.985192737,2.069769394,2.19584164,2.350402553,2.246,2.415,2.549,2.686,2.772,2.879,3.024,3.195,3.364
p16075,0.001,0.002,0.004,0.036,0.172,0.411,2.962,3.029964994,3.155512133,3.266218369,3.431697801,3.617820581,3.371,3.538,3.631,3.739,3.886,4.003,4.196,4.344,4.462
p16079,0.00125,0.0025,0.005,0.025,0.111,0.298,7.191,7.351625013,7.644742743,7.889358339,8.118162254,8.327622443,7.554,7.716,7.849,7.957,8.072,8.181,8.283,8.351,8.535
p16085,0.001,0.002,0.004,0.038,0.18,0.431,3.055,3.125002681,3.253127169,3.386299927,3.582981724,3.820247595,3.633,3.861,4.041,4.195,4.415,4.57,4.789,5.099,5.374
p16087,0.0005,0.001,0.002,0.021,0.099,0.238,1.724,1.762795823,1.835587085,1.925671525,2.054569154,2.224447967,2.131,2.311,2.45,2.584,2.756,2.91,3.046,3.211,3.393
p16005,0.01125,0.0225,0.045,0.475,2.461,5.725,40.002,40.8794906,42.45193021,43.79592739,45.08372129,46.20396598,41.949,42.951,43.661,44.44,45.294,46.08,47.021,47.766,49.029
p16007,0.002,0.004,0.008,0.094,0.516,1.194,8.582,8.770036956,9.113212411,9.391469461,9.608753843,9.762605055,8.751,8.843,8.899,8.938,8.978,9.035,9.091,9.162,9.219
p16011,0.00325,0.0065,0.013,0.118,0.557,1.344,12.308,12.57767593,13.05919413,13.50371699,13.96261614,14.53650881,13.46,14.011,14.525,15.007,15.265,15.82,16.307,16.801,17.411
p16019,0.03325,0.0665,0.133,1.326,7.337,17.05,164.776,168.3975856,174.8656651,180.020813,183.6375467,185.8819795,165.689,166.169,166.518,166.953,167.525,167.994,168.457,169.265,170.133
p16029,0.0005,0.001,0.002,0.016,0.077,0.185,1.34,1.369360233,1.426028348,1.481369762,1.557334497,1.632911248,1.53,1.617,1.692,1.759,1.793,1.866,1.944,2.043,2.146
p16031,0.00125,0.0025,0.005,0.046,0.216,0.512,3.7,3.781069301,3.929005188,4.098056068,4.282669865,4.517496199,4.256,4.456,4.637,4.763,4.989,5.106,5.3,5.524,5.832
p16033,0.0005,0.001,0.002,0.019,0.109,0.248,1.717,1.754620538,1.823915722,1.878730552,1.916633812,1.941050147,1.733,1.741,1.747,1.752,1.754,1.758,1.764,1.771,1.778
p16041,0.0045,0.009,0.018,0.165,0.879,2.085,29.136,29.77438788,30.91637947,31.81724618,32.43594042,32.80779602,29.215,29.279,29.334,29.349,29.378,29.384,29.427,29.493,29.51
p16043,0,0,0,0,0,0,0.027,0.027591587,0.028647891,0.030566215,0.03114669,0.033737836,0.033,0.04,0.051,0.074,0.119,0.187,0.337,0.498,0.657
p16051,0.0025,0.005,0.01,0.1,0.488,1.156,8.758,8.956024689,9.315869714,9.617441119,9.849028309,10.01338963,8.998,9.071,9.193,9.267,9.44,9.514,9.671,9.779,9.895
p16065,0.003,0.006,0.012,0.067,0.311,0.838,22.254,22.74262089,23.61541141,24.30123232,24.81501282,25.21678299,22.604,22.805,22.951,23.088,23.113,23.299,23.45,23.619,23.939
p16071,0.004,0.008,0.016,0.228,1.328,3.02,20.857,21.31398984,22.12996522,22.76855499,23.20094685,23.45566797,20.858,20.859,20.86,20.86,20.865,20.871,20.88,20.888,20.907
p16077,0.00025,0.0005,0.001,0.011,0.051,0.122,0.872,0.892127973,0.929464905,0.973752268,1.024503622,1.095355065,1.058,1.142,1.194,1.262,1.306,1.36,1.422,1.494,1.578
p16081,0.0005,0.001,0.002,0.004,0.015,0.065,4.324,4.418741529,4.587906679,4.721388518,4.811051212,4.864995907,4.33,4.336,4.344,4.357,4.382,4.47,4.599,4.756,4.895
p16083,0.00325,0.0065,0.013,0.12,0.567,1.35,9.793,10.02187747,10.45754122,11.01802874,11.62327725,12.38740867,11.761,12.501,13.159,13.826,14.678,15.561,16.304,17.114,18.296
p30001,0.00675,0.0135,0.027,0.141,0.306,0.641,1.206,1.247752869,1.318864015,1.392946069,1.453882991,1.500209094,1.383,1.437,1.447,1.486,1.515,1.572,1.595,1.668,1.748
p30007,0.0015,0.003,0.006,0.033,0.07,0.143,0.265,0.2789816,0.299211305,0.349328168,0.41825555,0.500444563,0.524,0.589,0.622,0.679,0.706,0.766,0.809,0.892,1.017
p30023,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001,0.002,0.003,0.006,0.011,0.02,0.036,0.093
p30029,0.00525,0.0105,0.021,0.104,0.209,0.423,0.771,0.810375123,0.878535322,0.972660617,1.171338018,1.505832066,1.81,2.507,3.222,3.86,4.616,5.493,6.443,7.709,8.928
p30039,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001,0.001,0.003,0.006,0.011,0.02
p30043,0.00125,0.0025,0.005,0.024,0.049,0.1,0.178,0.195184929,0.232366226,0.303478846,0.392670769,0.509441319,0.564,0.653,0.743,0.845,0.893,0.978,1.024,1.106,1.25
p30047,0,0,0,0.002,0.004,0.008,0.012,0.013284838,0.016976528,0.02183301,0.030034308,0.038236214,0.047,0.067,0.097,0.161,0.291,0.563,1.019,1.63,2.247
p30053,0.00075,0.0015,0.003,0.017,0.037,0.079,0.125,0.140001755,0.157032884,0.179030686,0.200228721,0.222669716,0.284,0.421,0.597,0.75,0.97,1.269,1.687,2.207,2.731
p30057,0.007,0.014,0.028,0.16,0.357,0.754,1.368,1.397973731,1.452554173,1.494469568,1.536199243,1.554189631,1.419,1.452,1.476,1.487,1.542,1.577,1.641,1.719,1.813
p30061,0,0,0,0.002,0.004,0.008,0.014,0.015328659,0.015915495,0.017466408,0.020022872,0.023616485,0.025,0.038,0.055,0.071,0.088,0.098,0.111,0.129,0.141
p30063,0.01575,0.0315,0.063,0.32,0.684,1.484,2.548,2.890985149,3.425014514,4.001990822,4.649755854,5.336201012,5.337,5.954,6.369,6.916,7.109,7.75,7.909,8.13,8.528
p30077,0,0,0,0.002,0.003,0.007,0.012,0.013284838,0.014854462,0.016374758,0.017798109,0.021367296,0.024,0.042,0.066,0.087,0.106,0.123,0.148,0.17,0.197
p30081,0.00125,0.0025,0.005,0.025,0.052,0.107,0.194,0.212557409,0.242976556,0.283829136,0.338164062,0.434093486,0.514,0.779,1.152,1.431,1.918,2.388,2.979,3.77,4.566
p30089,0.0005,0.001,0.002,0.009,0.02,0.044,0.081,0.086862403,0.096554003,0.110256703,0.12458676,0.155194044,0.199,0.296,0.429,0.527,0.639,0.713,0.844,0.975,1.122
p30093,0.014,0.028,0.056,0.3,0.66,1.32,2.417,2.559886108,2.908291445,3.360100314,3.946730567,4.593968627,4.708,5.32,5.518,5.981,6.132,6.613,6.738,6.837,7.09
p30003,0.00125,0.0025,0.005,0.029,0.065,0.136,0.223,0.234017532,0.253586886,0.277279233,0.309242136,0.391358894,0.468,0.599,0.732,0.835,0.915,0.997,1.059,1.159,1.287
p30005,0.00175,0.0035,0.007,0.038,0.079,0.16,0.296,0.316792293,0.344835724,0.379894382,0.43049175,0.503818346,0.529,0.62,0.693,0.77,0.819,0.89,0.938,1.01,1.092
p30009,0.00375,0.0075,0.015,0.077,0.16,0.329,0.588,0.630518854,0.713014174,0.883145274,1.120168456,1.388874236,1.479,1.743,1.899,2.106,2.228,2.396,2.583,2.777,2.976
p30013,0.01725,0.0345,0.069,0.353,0.756,1.618,2.806,3.068797597,3.514141286,4.075131407,4.81550074,5.52963127,5.622,6.553,7.026,7.764,8.325,8.836,9.348,9.805,10.579
p30015,0.001,0.002,0.004,0.02,0.041,0.084,0.158,0.168615253,0.184619741,0.205230299,0.272533537,0.374489976,0.439,0.56,0.644,0.728,0.788,0.867,0.935,1.025,1.125
p30031,0.00525,0.0105,0.021,0.1,0.205,0.423,0.783,0.829791425,0.9453804,1.105841981,1.310385741,1.528323957,1.485,1.703,1.742,1.923,1.955,2.166,2.229,2.518,2.799
p30035,0.00075,0.0015,0.003,0.014,0.029,0.059,0.11,0.116497811,0.128384993,0.144097869,0.164632504,0.195679447,0.248,0.365,0.496,0.602,0.703,0.811,0.875,0.97,1.074
p30041,0.0025,0.005,0.01,0.082,0.151,0.292,0.467,0.494604741,0.535821663,0.593857885,0.728610068,0.925541292,1.022,1.225,1.407,1.573,1.695,1.864,2.021,2.264,2.511
p30049,0.026,0.052,0.104,0.543,1.163,2.413,4.498,4.726336626,5.137521771,5.612175346,6.074716918,6.497907154,6.189,6.628,6.927,7.407,7.482,8.01,8.085,8.188,8.786
p30051,0.0005,0.001,0.002,0.008,0.016,0.032,0.059,0.063358459,0.068967145,0.079690488,0.101226742,0.133826748,0.149,0.181,0.208,0.233,0.25,0.274,0.296,0.315,0.336
p30059,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001,0.002,0.003,0.006,0.01
p30067,0.00075,0.0015,0.003,0.013,0.027,0.057,0.105,0.111388258,0.123079828,0.132089713,0.145722014,0.193430258,0.236,0.311,0.394,0.447,0.512,0.576,0.634,0.695,0.823
p30071,0.00325,0.0065,0.013,0.073,0.167,0.326,0.55,0.586576697,0.656779425,0.746688959,0.847634919,0.958154534,0.986,1.116,1.221,1.311,1.385,1.47,1.533,1.608,1.686
p30073,0.0005,0.001,0.002,0.011,0.023,0.047,0.086,0.090950045,0.100798135,0.113531655,0.13126105,0.182184313,0.226,0.301,0.374,0.429,0.463,0.512,0.542,0.586,0.634
p30095,0,0,0,0.002,0.007,0.014,0.018,0.018394391,0.019098594,0.019649709,0.024472399,0.04723297,0.067,0.1,0.131,0.162,0.193,0.232,0.272,0.324,0.402
p30097,0.00075,0.0015,0.003,0.012,0.025,0.051,0.094,0.100147241,0.109286399,0.118989907,0.141272486,0.187807285,0.222,0.285,0.345,0.382,0.409,0.459,0.489,0.541,0.586
p30099,0.001,0.002,0.004,0.018,0.037,0.076,0.142,0.150220861,0.164460115,0.181213987,0.206903012,0.285647009,0.354,0.46,0.567,0.639,0.712,0.786,0.831,0.911,0.977
p30101,0.00025,0.0005,0.001,0.005,0.011,0.024,0.042,0.045985978,0.051990617,0.061132429,0.074529579,0.092216751,0.105,0.151,0.215,0.271,0.335,0.381,0.431,0.481,0.542
p30033,0.001,0.002,0.004,0.019,0.04,0.084,0.156,0.163505699,0.182497675,0.209596901,0.241386847,0.296892954,0.304,0.342,0.414,0.432,0.485,0.487,0.532,0.572,0.608
p30105,0.0035,0.007,0.014,0.09,0.17,0.333,0.553,0.579423323,0.646169095,0.776163523,0.943299752,1.304529647,1.419,1.594,2.463,2.524,3.156,3.16,3.618,4.01,4.372
p30027,0.00425,0.0085,0.017,0.16,0.287,0.549,0.853,0.91971956,1.063155063,1.271772861,1.533974479,1.848833396,1.93,2.172,2.378,2.541,2.709,2.876,3.012,3.151,3.327
p30037,0.00125,0.0025,0.005,0.028,0.06,0.127,0.238,0.245258549,0.258892051,0.271820981,0.284769737,0.299142143,0.281,0.298,0.307,0.319,0.325,0.34,0.343,0.35,0.356
p30045,0.003,0.006,0.012,0.064,0.14,0.28,0.513,0.533437345,0.571896785,0.612415944,0.65519287,0.70849455,0.687,0.738,0.769,0.808,0.834,0.878,0.908,0.951,0.993
p30065,0.00225,0.0045,0.009,0.047,0.104,0.208,0.386,0.3944575,0.414863902,0.433385258,0.457188913,0.485824834,0.46,0.476,0.5,0.526,0.529,0.558,0.564,0.593,0.63
p30069,0.00025,0.0005,0.001,0.008,0.016,0.034,0.064,0.067446101,0.07427231,0.08405709,0.095664833,0.109085669,0.108,0.12,0.129,0.137,0.142,0.149,0.154,0.161,0.168
p30075,0.00075,0.0015,0.003,0.018,0.039,0.081,0.137,0.14817704,0.17719251,0.217238454,0.26808401,0.327257006,0.345,0.403,0.45,0.488,0.518,0.563,0.595,0.639,0.686
p30087,0.01325,0.0265,0.053,0.299,0.649,1.349,2.477,2.54660127,2.670620053,2.778250584,2.885518346,3.010539538,2.827,2.96,2.981,3.099,3.189,3.344,3.453,3.573,3.667
p30103,0.0005,0.001,0.002,0.01,0.021,0.043,0.079,0.084818582,0.094431937,0.109165052,0.126811523,0.149571072,0.153,0.169,0.178,0.195,0.2,0.218,0.226,0.237,0.247
p30107,0.00275,0.0055,0.011,0.061,0.137,0.281,0.506,0.52628397,0.565530587,0.605866041,0.647406198,0.692750226,0.665,0.719,0.751,0.794,0.81,0.855,0.873,0.89,0.931
p30111,0.033,0.066,0.132,0.664,1.405,3.005,5.193,5.767663549,6.794855313,8.235411556,10.14158472,12.48299921,13.304,15.449,16.938,18.153,19.325,20.64,21.821,22.909,24.42
p56003,0.00025,0.0005,0.001,0.002,0.005,0.007,0.01,0.013284838,0.019098594,0.043666021,0.114575324,0.301391332,0.368,0.553,0.844,1.232,1.631,1.981,2.274,2.562,2.799
p56013,0.0065,0.013,0.026,0.106,0.329,0.998,1.88,2.780618802,3.877014571,5.156957077,6.853384166,9.04286456,8.582,9.423,10.272,11.33,12.262,13.213,14.252,15.474,16.799
p56017,0.0005,0.001,0.002,0.007,0.015,0.033,0.057,0.105256794,0.234488292,0.448668366,0.761981522,1.199942356,1.209,1.389,1.561,1.69,1.809,1.924,2.01,2.109,2.243
p56023,0,0,0,0.001,0.001,0.002,0.002,0.003065732,0.004244132,0.019649709,0.056731471,0.137200532,0.158,0.227,0.341,0.492,0.63,0.782,0.895,0.998,1.201
p56029,0.002,0.004,0.008,0.025,0.056,0.131,0.227,0.524240149,1.635051848,3.386299927,5.723204275,8.676246746,8.57,9.595,10.575,11.565,12.473,13.312,14.251,14.887,15.482
p56035,0.00025,0.0005,0.001,0.003,0.004,0.007,0.009,0.015328659,0.043502353,0.129906412,0.319253572,0.703996171,0.812,1.128,1.543,1.969,2.341,2.636,2.887,3.09,3.282
p56037,0.00625,0.0125,0.025,0.074,0.166,0.369,0.632,1.136364611,2.464779652,4.673355895,7.786672483,11.68566169,11.683,12.979,14.07,15.023,16.031,16.859,18.041,19.423,21.11
p56039,0,0,0,0,0,0,0,0,0,0,0,0,0.001,0.003,0.006,0.013,0.025,0.048,0.113,0.248,0.478
p56041,0.00125,0.0025,0.005,0.018,0.04,0.069,0.095,0.140001755,0.28329581,0.648440411,1.314835268,2.321163096,2.462,3.032,3.718,4.451,5.253,5.999,6.603,7.209,7.814
p56043,0,0,0,0.001,0.001,0.002,0.002,0.004087642,0.01061033,0.031657865,0.083428634,0.193430258,0.233,0.352,0.547,0.792,1.059,1.261,1.465,1.624,1.771
p56019,0,0,0,0.001,0.001,0.002,0.002,0.002043821,0.003183099,0.037116118,0.125699142,0.319384845,0.368,0.539,0.831,1.227,1.661,2.054,2.371,2.633,2.914
p56033,0,0,0,0.001,0.002,0.003,0.003,0.003065732,0.011671363,0.031657865,0.077866725,0.228292688,0.278,0.442,0.761,1.272,1.904,2.646,3.199,3.787,4.303
p56005,0.00025,0.0005,0.001,0.003,0.005,0.007,0.009,0.010219106,0.013793429,0.055674177,0.289219264,0.8007113,0.964,1.495,2.406,3.7,5.146,6.642,7.757,8.83,9.721
p56011,0,0,0,0,0,0,0.001,0.001021911,0.001061033,0.001091651,0.028921926,0.092216751,0.115,0.186,0.311,0.498,0.725,0.955,1.161,1.35,1.517
p56045,0.00225,0.0045,0.009,0.037,0.124,0.282,0.614,1.074028064,1.655211475,2.300107655,2.993419379,3.710037332,3.415,3.527,3.653,3.814,3.969,4.143,4.359,4.622,4.908
p56001,0.0005,0.001,0.002,0.004,0.006,0.009,0.011,0.01635057,0.035014089,0.138639617,0.373760279,0.873809944,0.976,1.367,2.007,2.772,3.609,4.149,4.67,5.143,5.641
p56007,0.00025,0.0005,0.001,0.002,0.003,0.005,0.006,0.006131464,0.011671363,0.038207768,0.139047723,0.395857272,0.486,0.763,1.217,1.825,2.52,3.103,3.491,3.924,4.217
p56009,0.00025,0.0005,0.001,0.002,0.003,0.005,0.006,0.008175285,0.015915495,0.055674177,0.172419176,0.455460782,0.528,0.773,1.176,1.711,2.223,2.703,3.06,3.35,3.514
p56015,0.00525,0.0105,0.021,0.084,0.267,0.889,1.584,2.23491853,3.150206968,4.26835355,5.663135658,7.279500348,6.733,7.117,7.477,7.819,8.112,8.442,8.884,9.289,9.712
p56021,0.03525,0.0705,0.141,0.572,1.786,4.477,8.882,13.90411592,20.34530772,27.98882779,36.75309412,46.26806787,42.774,44.419,45.804,47.124,48.827,50.092,52.086,54.236,56.644
p56025,0.00625,0.0125,0.025,0.08,0.173,0.338,0.589,1.108773025,2.373530814,4.343677436,7.063624323,10.78373688,11.047,13.032,15.537,18.287,21.029,23.227,24.926,26.358,28.104
p56027,0.00075,0.0015,0.003,0.015,0.059,0.096,0.229,0.375041198,0.578262983,0.816554592,1.09792082,1.424861261,1.284,1.33,1.384,1.447,1.513,1.577,1.634,1.705,1.797
p56031,0.00375,0.0075,0.015,0.054,0.133,0.346,0.665,1.127167416,1.813305392,2.667993882,3.665297976,4.757034833,4.463,4.688,4.917,5.173,5.467,5.745,6.004,6.306,6.633
p49001,0.02,0.04,0.08,0.815,1.678,2.382,3.408,3.48369331,3.623427685,3.736719745,3.813244753,3.920336507,3.653,3.863,4.017,4.171,4.322,4.455,4.609,4.788,4.945
p49003,0.0985,0.197,0.394,4.703,9.74,13.78,18.883,19.37031584,20.20737343,20.94549861,21.55128467,22.02180995,20.167,20.932,21.538,22.216,22.896,23.456,24.083,24.846,25.523
p49005,0.14025,0.2805,0.561,6.352,13.606,19.413,26.539,27.28092596,28.63834162,29.89484961,31.06103653,32.38269929,29.662,31.138,32.485,34.273,35.965,37.383,39.521,42.13,44.666
p49007,0.04025,0.0805,0.161,1.626,3.53,5.195,7.406,7.573379618,7.90893996,8.219036798,8.469674897,8.967516727,8.626,9.329,9.87,10.336,10.785,11.218,11.843,12.532,13.242
p49011,0.37525,0.7505,1.501,16.35,31.749,44.409,60.956,62.80764873,66.06628059,69.15169412,72.17133009,74.95422496,70.043,75.219,79.042,83.821,88.849,93.146,98.166,103.578,109.091
p49015,0.02525,0.0505,0.101,0.92,1.776,2.456,3.464,3.559314696,3.72104272,3.886275867,4.002349656,4.181242437,3.932,4.196,4.388,4.571,4.761,4.957,5.247,5.581,5.909
p49017,0.00075,0.0015,0.003,0.025,0.052,0.079,0.113,0.121607364,0.133690158,0.149556122,0.17464394,0.23616485,0.322,0.442,0.53,0.623,0.677,0.728,0.802,0.872,0.958
