r,tg,2026,2027,2028,2029,2030
p51143,geothermal,0.0,0.0,0.0,0.0,0.0
p51143,h2,0.0,0.0,0.0,0.0,0.0
p51143,hydro,0.0,0.0,0.0,0.0,0.0
p51143,nuclear,0.0,0.0,0.0,0.0,0.0
p51143,pumped-hydro,0.0,0.0,0.0,0.0,0.0
p51143,pv,137.5,275.0,565.1466666666092,855.2933333333349,1145.44
p51143,wind-ofs,0.0,0.0,0.0,0.0,0.0
p51143,wind-ons,0.0,0.0,0.0,0.0,0.0
p51145,battery,0.0,0.0,0.0,0.0,0.0
p51145,biomass,0.0,0.0,0.0,0.0,0.0
p51145,coal,0.0,0.0,0.0,0.0,0.0
p51145,gas,0.0,0.0,0.0,0.0,0.0
p51145,geothermal,0.0,0.0,0.0,0.0,0.0
p51145,h2,0.0,0.0,0.0,0.0,0.0
p51145,hydro,0.0,0.0,0.0,0.0,0.0
p51145,nuclear,0.0,0.0,0.0,0.0,0.0
p51145,pumped-hydro,0.0,0.0,0.0,0.0,0.0
p51145,pv,49.95,99.9,133.1999999999971,166.5,199.8
p51145,wind-ofs,0.0,0.0,0.0,0.0,0.0
p51145,wind-ons,0.0,0.0,0.0,0.0,0.0
p51147,battery,0.0,0.0,16.66666666666424,33.33333333333576,50.0
p51147,biomass,0.0,0.0,0.0,0.0,0.0
p51147,coal,0.0,0.0,0.0,0.0,0.0
p51147,gas,0.0,0.0,0.0,0.0,0.0
p51147,geothermal,0.0,0.0,0.0,0.0,0.0
p51147,h2,0.0,0.0,0.0,0.0,0.0
p51147,hydro,0.0,0.0,0.0,0.0,0.0
p51147,nuclear,0.0,0.0,0.0,0.0,0.0
p51147,pumped-hydro,0.0,0.0,0.0,0.0,0.0
p51147,pv,0.0,0.0,138.66666666668607,277.33333333331393,416.0
p51147,wind-ofs,0.0,0.0,0.0,0.0,0.0
p51147,wind-ons,0.0,0.0,0.0,0.0,0.0
p51149,battery,0.0,0.0,100.0,200.0,300.0
p51149,biomass,0.0,0.0,0.0,0.0,0.0
p51149,coal,0.0,0.0,0.0,0.0,0.0
p51149,gas,0.0,0.0,0.0,0.0,0.0
p51149,geothermal,0.0,0.0,0.0,0.0,0.0
p51149,h2,0.0,0.0,0.0,0.0,0.0
p51149,hydro,0.0,0.0,0.0,0.0,0.0
p51149,nuclear,0.0,0.0,0.0,0.0,0.0
p51149,pumped-hydro,0.0,0.0,0.0,0.0,0.0
p51149,pv,0.0,0.0,51.60000000000582,103.20000000001164,154.8
p51149,wind-ofs,0.0,0.0,0.0,0.0,0.0
p51149,wind-ons,0.0,0.0,0.0,0.0,0.0
p51153,battery,0.0,0.0,323.33333333337214,646.6666666666279,970.0
p51153,biomass,0.0,0.0,0.0,0.0,0.0
p51153,coal,0.0,0.0,0.0,0.0,0.0
p51153,gas,0.0,0.0,0.0,0.0,0.0
p51153,geothermal,0.0,0.0,0.0,0.0,0.0
p51153,h2,0.0,0.0,0.0,0.0,0.0
p51153,hydro,0.0,0.0,0.0,0.0,0.0
p51153,nuclear,0.0,0.0,0.0,0.0,0.0
p51153,pumped-hydro,0.0,0.0,0.0,0.0,0.0
p51153,pv,0.0,0.0,0.0,0.0,0.0
p51153,wind-ofs,0.0,0.0,0.0,0.0,0.0
p51153,wind-ons,0.0,0.0,0.0,0.0,0.0
p51155,battery,0.0,0.0,16.66666666666424,33.33333333333576,50.0
p51155,biomass,0.0,0.0,0.0,0.0,0.0
p51155,coal,0.0,0.0,0.0,0.0,0.0
p51155,gas,0.0,0.0,0.0,0.0,0.0
p51155,geothermal,0.0,0.0,0.0,0.0,0.0
p51155,h2,0.0,0.0,0.0,0.0,0.0
p51155,hydro,0.0,0.0,0.0,0.0,0.0
p51155,nuclear,0.0,0.0,0.0,0.0,0.0
p51155,pumped-hydro,0.0,0.0,0.0,0.0,0.0
p51155,pv,0.0,0.0,50.0,100.0,150.0
p51155,wind-ofs,0.0,0.0,0.0,0.0,0.0
p51155,wind-ons,0.0,0.0,25.66666666666424,51.33333333333576,77.0
p51159,battery,0.0,0.0,86.0,172.0,258.0
p51159,biomass,0.0,0.0,0.0,0.0,0.0
p51159,coal,0.0,0.0,0.0,0.0,0.0
p51159,gas,0.0,0.0,0.0,0.0,0.0
p51159,geothermal,0.0,0.0,0.0,0.0,0.0
p51159,h2,0.0,0.0,0.0,0.0,0.0
p51159,hydro,0.0,0.0,0.0,0.0,0.0
p51159,nuclear,0.0,0.0,0.0,0.0,0.0
p51159,pumped-hydro,0.0,0.0,0.0,0.0,0.0
p51159,pv,0.0,0.0,40.66666666667152,81.33333333332848,122.0
p51159,wind-ofs,0.0,0.0,0.0,0.0,0.0
p51159,wind-ons,0.0,0.0,0.0,0.0,0.0
p51161,battery,0.0,0.0,33.33333333332848,66.66666666667152,100.0
p51161,biomass,0.0,0.0,0.0,0.0,0.0
p51161,coal,0.0,0.0,0.0,0.0,0.0
p51161,gas,0.0,0.0,0.0,0.0,0.0
p51161,geothermal,0.0,0.0,0.0,0.0,0.0
p51161,h2,0.0,0.0,0.0,0.0,0.0
p51161,hydro,0.0,0.0,0.0,0.0,0.0
p51161,nuclear,0.0,0.0,0.0,0.0,0.0
p51161,pumped-hydro,0.0,0.0,0.0,0.0,0.0
p51161,pv,0.0,0.0,0.0,0.0,0.0
p51161,wind-ofs,0.0,0.0,0.0,0.0,0.0
p51161,wind-ons,0.0,0.0,0.0,0.0,0.0
p51163,battery,0.0,0.0,33.33333333332848,66.66666666667152,100.0
p51163,biomass,0.0,0.0,0.0,0.0,0.0
p51163,coal,0.0,0.0,0.0,0.0,0.0
p51163,gas,0.0,0.0,0.0,0.0,0.0
p51163,geothermal,0.0,0.0,0.0,0.0,0.0
p51163,h2,0.0,0.0,0.0,0.0,0.0
p51163,hydro,0.0,0.0,0.0,0.0,0.0
p51163,nuclear,0.0,0.0,0.0,0.0,0.0
p51163,pumped-hydro,0.0,0.0,0.0,0.0,0.0
p51163,pv,0.0,0.0,46.66666666667152,93.33333333332848,140.0
p51163,wind-ofs,0.0,0.0,0.0,0.0,0.0
p51163,wind-ons,0.0,0.0,0.0,0.0,0.0
p51165,battery,100.0,200.0,266.66666666665697,333.33333333334303,400.0
p51165,biomass,0.0,0.0,0.0,0.0,0.0
p51165,coal,0.0,0.0,0.0,0.0,0.0
p51165,gas,0.0,0.0,0.0,0.0,0.0
p51165,geothermal,0.0,0.0,0.0,0.0,0.0
p51165,h2,0.0,0.0,0.0,0.0,0.0
p51165,hydro,0.0,0.0,0.0,0.0,0.0
p51165,nuclear,0.0,0.0,0.0,0.0,0.0
p51165,pumped-hydro,0.0,0.0,0.0,0.0,0.0
p51165,pv,25.0,50.0,104.83333333332848,159.66666666667152,214.5
p51165,wind-ofs,0.0,0.0,0.0,0.0,0.0
p51165,wind-ons,0.0,0.0,0.0,0.0,0.0
p51171,battery,0.0,0.0,46.66666666667152,93.33333333332848,140.0
p51171,biomass,0.0,0.0,0.0,0.0,0.0
p51171,coal,0.0,0.0,0.0,0.0,0.0
p51171,gas,0.0,0.0,0.0,0.0,0.0
p51171,geothermal,0.0,0.0,0.0,0.0,0.0
p51171,h2,0.0,0.0,0.0,0.0,0.0
p51171,hydro,0.0,0.0,0.0,0.0,0.0
p51171,nuclear,0.0,0.0,0.0,0.0,0.0
p51171,pumped-hydro,0.0,0.0,0.0,0.0,0.0
p51171,pv,0.0,0.0,31.66666666666424,63.33333333333576,95.0
p51171,wind-ofs,0.0,0.0,0.0,0.0,0.0
p51171,wind-ons,0.0,0.0,0.0,0.0,0.0
p51173,battery,0.0,0.0,83.33333333334303,166.66666666665697,250.0
p51173,biomass,0.0,0.0,0.0,0.0,0.0
p51173,coal,0.0,0.0,0.0,0.0,0.0
p51173,gas,0.0,0.0,0.0,0.0,0.0
p51173,geothermal,0.0,0.0,0.0,0.0,0.0
p51173,h2,0.0,0.0,0.0,0.0,0.0
p51173,hydro,0.0,0.0,0.0,0.0,0.0
p51173,nuclear,0.0,0.0,0.0,0.0,0.0
p51173,pumped-hydro,0.0,0.0,0.0,0.0,0.0
p51173,pv,0.0,0.0,0.0,0.0,0.0
p51173,wind-ofs,0.0,0.0,0.0,0.0,0.0
p51173,wind-ons,0.0,0.0,0.0,0.0,0.0
p51175,battery,0.0,0.0,33.33333333332848,66.66666666667152,100.0
p51175,biomass,0.0,0.0,0.0,0.0,0.0
p51175,coal,0.0,0.0,0.0,0.0,0.0
p51175,gas,0.0,0.0,0.0,0.0,0.0
p51175,geothermal,0.0,0.0,0.0,0.0,0.0
p51175,h2,0.0,0.0,0.0,0.0,0.0
p51175,hydro,0.0,0.0,0.0,0.0,0.0
p51175,nuclear,0.0,0.0,0.0,0.0,0.0
p51175,pumped-hydro,0.0,0.0,0.0,0.0,0.0
p51175,pv,0.0,0.0,14.733333333333576,29.46666666666715,44.2
p51175,wind-ofs,0.0,0.0,0.0,0.0,0.0
p51175,wind-ons,0.0,0.0,0.0,0.0,0.0
p51177,battery,0.0,0.0,183.33333333331393,366.66666666668607,550.0
p51177,biomass,0.0,0.0,0.0,0.0,0.0
p51177,coal,0.0,0.0,0.0,0.0,0.0
p51177,gas,0.0,0.0,0.0,0.0,0.0
p51177,geothermal,0.0,0.0,0.0,0.0,0.0
p51177,h2,0.0,0.0,0.0,0.0,0.0
p51177,hydro,0.0,0.0,0.0,0.0,0.0
p51177,nuclear,0.0,0.0,0.0,0.0,0.0
p51177,pumped-hydro,0.0,0.0,0.0,0.0,0.0
p51177,pv,0.0,0.0,91.25,182.5,273.75
p51177,wind-ofs,0.0,0.0,0.0,0.0,0.0
p51177,wind-ons,0.0,0.0,0.0,0.0,0.0
p51181,battery,0.0,0.0,140.0,280.0,420.0
p51181,biomass,0.0,0.0,0.0,0.0,0.0
p51181,coal,0.0,0.0,0.0,0.0,0.0
p51181,gas,0.0,0.0,0.0,0.0,0.0
p51181,geothermal,0.0,0.0,0.0,0.0,0.0
p51181,h2,0.0,0.0,0.0,0.0,0.0
p51181,hydro,0.0,0.0,0.0,0.0,0.0
p51181,nuclear,0.0,0.0,0.0,0.0,0.0
p51181,pumped-hydro,0.0,0.0,0.0,0.0,0.0
p51181,pv,75.0,150.0,226.33333333334303,302.66666666665697,379.0
p51181,wind-ofs,0.0,0.0,0.0,0.0,0.0
p51181,wind-ons,0.0,0.0,0.0,0.0,0.0
p51183,battery,0.0,0.0,153.33333333331393,306.66666666668607,460.0
p51183,biomass,0.0,0.0,0.0,0.0,0.0
p51183,coal,0.0,0.0,0.0,0.0,0.0
p51183,gas,0.0,0.0,0.0,0.0,0.0
p51183,geothermal,0.0,0.0,0.0,0.0,0.0
p51183,h2,0.0,0.0,0.0,0.0,0.0
p51183,hydro,0.0,0.0,0.0,0.0,0.0
p51183,nuclear,0.0,0.0,0.0,0.0,0.0
p51183,pumped-hydro,0.0,0.0,0.0,0.0,0.0
p51183,pv,272.0,544.0,1087.8833333330695,1631.7666666663717,2175.65
p51183,wind-ofs,0.0,0.0,0.0,0.0,0.0
p51183,wind-ons,0.0,0.0,0.0,0.0,0.0
p51185,battery,0.0,0.0,26.66666666666424,53.33333333333576,80.0
p51185,biomass,0.0,0.0,0.0,0.0,0.0
p51185,coal,0.0,0.0,0.0,0.0,0.0
p51185,gas,0.0,0.0,0.0,0.0,0.0
p51185,geothermal,0.0,0.0,0.0,0.0,0.0
p51185,h2,0.0,0.0,0.0,0.0,0.0
p51185,hydro,0.0,0.0,0.0,0.0,0.0
p51185,nuclear,0.0,0.0,0.0,0.0,0.0
p51185,pumped-hydro,0.0,0.0,0.0,0.0,0.0
p51185,pv,0.0,0.0,33.33333333332848,66.66666666667152,100.0
p51185,wind-ofs,0.0,0.0,0.0,0.0,0.0
p51185,wind-ons,0.0,0.0,0.0,0.0,0.0
p51187,battery,0.0,0.0,0.0,0.0,0.0
p51187,biomass,0.0,0.0,0.0,0.0,0.0
p51187,coal,0.0,0.0,0.0,0.0,0.0
p51187,gas,0.0,0.0,6.33333333333394,12.66666666666606,19.0
p51187,geothermal,0.0,0.0,0.0,0.0,0.0
p51187,h2,0.0,0.0,0.0,0.0,0.0
p51187,hydro,0.0,0.0,0.0,0.0,0.0
p51187,nuclear,0.0,0.0,0.0,0.0,0.0
p51187,pumped-hydro,0.0,0.0,0.0,0.0,0.0
p51187,pv,0.0,0.0,0.0,0.0,0.0
p51187,wind-ofs,0.0,0.0,0.0,0.0,0.0
p51187,wind-ons,0.0,0.0,0.0,0.0,0.0
p51191,battery,0.0,0.0,70.70000000001164,141.40000000002328,212.1
p51191,biomass,0.0,0.0,0.0,0.0,0.0
p51191,coal,0.0,0.0,0.0,0.0,0.0
p51191,gas,0.0,0.0,0.0,0.0,0.0
p51191,geothermal,0.0,0.0,0.0,0.0,0.0
p51191,h2,0.0,0.0,0.0,0.0,0.0
p51191,hydro,0.0,0.0,0.0,0.0,0.0
p51191,nuclear,0.0,0.0,0.0,0.0,0.0
p51191,pumped-hydro,0.0,0.0,0.0,0.0,0.0
p51191,pv,0.0,0.0,0.0,0.0,0.0
p51191,wind-ofs,0.0,0.0,0.0,0.0,0.0
p51191,wind-ons,0.0,0.0,0.0,0.0,0.0
p51193,battery,0.0,0.0,0.0,0.0,0.0
p51193,biomass,0.0,0.0,0.0,0.0,0.0
p51193,coal,0.0,0.0,0.0,0.0,0.0
p51193,gas,0.0,0.0,0.0,0.0,0.0
p51193,geothermal,0.0,0.0,0.0,0.0,0.0
p51193,h2,0.0,0.0,0.0,0.0,0.0
p51193,hydro,0.0,0.0,0.0,0.0,0.0
p51193,nuclear,0.0,0.0,0.0,0.0,0.0
p51193,pumped-hydro,0.0,0.0,0.0,0.0,0.0
p51193,pv,0.0,0.0,60.33333333332848,120.66666666667152,181.0
p51193,wind-ofs,0.0,0.0,0.0,0.0,0.0
p51193,wind-ons,0.0,0.0,0.0,0.0,0.0
p51195,battery,0.0,0.0,0.0,0.0,0.0
p51195,biomass,0.0,0.0,0.0,0.0,0.0
p51195,coal,0.0,0.0,0.0,0.0,0.0
p51195,gas,0.0,0.0,0.0,0.0,0.0
p51195,geothermal,0.0,0.0,0.0,0.0,0.0
p51195,h2,0.0,0.0,0.0,0.0,0.0
p51195,hydro,0.0,0.0,0.0,0.0,0.0
p51195,nuclear,0.0,0.0,0.0,0.0,0.0
p51195,pumped-hydro,0.0,0.0,0.0,0.0,0.0
p51195,pv,0.0,0.0,50.593333333323244,101.18666666666104,151.78
p51195,wind-ofs,0.0,0.0,0.0,0.0,0.0
p51195,wind-ons,0.0,0.0,0.0,0.0,0.0
p51197,battery,0.0,0.0,17.39999999999418,34.799999999995634,52.2
p51197,biomass,0.0,0.0,0.0,0.0,0.0
p51197,coal,0.0,0.0,0.0,0.0,0.0
p51197,gas,0.0,0.0,0.0,0.0,0.0
p51197,geothermal,0.0,0.0,0.0,0.0,0.0
p51197,h2,0.0,0.0,0.0,0.0,0.0
p51197,hydro,0.0,0.0,0.0,0.0,0.0
p51197,nuclear,0.0,0.0,0.0,0.0,0.0
p51197,pumped-hydro,0.0,0.0,0.0,0.0,0.0
p51197,pv,37.5,75.0,233.33333333331393,391.66666666668607,550.0
p51197,wind-ofs,0.0,0.0,0.0,0.0,0.0
p51197,wind-ons,0.0,0.0,0.0,0.0,0.0
p51199,battery,0.0,0.0,44.33333333332848,88.66666666667152,133.0
p51199,biomass,0.0,0.0,0.0,0.0,0.0
p51199,coal,0.0,0.0,0.0,0.0,0.0
p51199,gas,0.0,0.0,0.0,0.0,0.0
p51199,geothermal,0.0,0.0,0.0,0.0,0.0
p51199,h2,0.0,0.0,0.0,0.0,0.0
p51199,hydro,0.0,0.0,0.0,0.0,0.0
p51199,nuclear,0.0,0.0,0.0,0.0,0.0
p51199,pumped-hydro,0.0,0.0,0.0,0.0,0.0
p51199,pv,0.0,0.0,0.0,0.0,0.0
p51199,wind-ofs,0.0,0.0,0.0,0.0,0.0
p51199,wind-ons,0.0,0.0,0.0,0.0,0.0
p53001,battery,0.0,0.0,33.33333333332848,66.66666666667152,100.0
p53001,biomass,0.0,0.0,0.0,0.0,0.0
p53001,coal,0.0,0.0,0.0,0.0,0.0
p53001,gas,0.0,0.0,0.0,0.0,0.0
p53001,geothermal,0.0,0.0,0.0,0.0,0.0
p53001,h2,0.0,0.0,0.0,0.0,0.0
p53001,hydro,0.0,0.0,0.0,0.0,0.0
p53001,nuclear,0.0,0.0,0.0,0.0,0.0
p53001,pumped-hydro,0.0,0.0,0.0,0.0,0.0
p53001,pv,60.0,120.0,251.5,383.0,514.5
p53001,wind-ofs,0.0,0.0,0.0,0.0,0.0
p53001,wind-ons,0.0,0.0,0.0,0.0,0.0
p53005,battery,0.0,0.0,2188.333333333023,4376.666666666977,6565.0
p53005,biomass,0.0,0.0,0.0,0.0,0.0
p53005,coal,0.0,0.0,0.0,0.0,0.0
p53005,gas,0.0,0.0,0.0,0.0,0.0
p53005,geothermal,0.0,0.0,0.0,0.0,0.0
p53005,h2,0.0,0.0,0.0,0.0,0.0
p53005,hydro,0.0,0.0,0.0,0.0,0.0
p53005,nuclear,0.0,0.0,463.33333333337214,926.6666666666279,1390.0
p53005,pumped-hydro,0.0,0.0,0.0,0.0,0.0
p53005,pv,0.0,0.0,2530.833333333023,5061.666666666977,7592.5
p53005,wind-ofs,0.0,0.0,0.0,0.0,0.0
p53005,wind-ons,0.0,0.0,365.5333333333256,731.0666666666511,1096.6
p53007,battery,0.0,0.0,0.0,0.0,0.0
p53007,biomass,0.0,0.0,0.0,0.0,0.0
p53007,coal,0.0,0.0,0.0,0.0,0.0
p53007,gas,0.0,0.0,0.0,0.0,0.0
p53007,geothermal,0.0,0.0,0.0,0.0,0.0
p53007,h2,0.0,0.0,0.0,0.0,0.0
p53007,hydro,0.0,0.0,0.0,0.0,0.0
p53007,nuclear,0.0,0.0,0.0,0.0,0.0
p53007,pumped-hydro,0.0,0.0,0.0,0.0,0.0
p53007,pv,0.0,0.0,0.0,0.0,0.0
p53007,wind-ofs,0.0,0.0,0.0,0.0,0.0
p53007,wind-ons,0.0,0.0,0.0,0.0,0.0
p53011,battery,0.0,0.0,6.66666666666606,13.33333333333394,20.0
p53011,biomass,0.0,0.0,0.0,0.0,0.0
p53011,coal,0.0,0.0,0.0,0.0,0.0
p53011,gas,0.0,0.0,95.33333333334303,190.66666666665697,286.0
p53011,geothermal,0.0,0.0,0.0,0.0,0.0
p53011,h2,0.0,0.0,0.0,0.0,0.0
p53011,hydro,0.0,0.0,0.0,0.0,0.0
p53011,nuclear,0.0,0.0,0.0,0.0,0.0
p53011,pumped-hydro,0.0,0.0,0.0,0.0,0.0
p53011,pv,0.0,0.0,0.6666666666667425,1.3333333333332575,2.0
p53011,wind-ofs,0.0,0.0,0.0,0.0,0.0
p53011,wind-ons,0.0,0.0,0.0,0.0,0.0
p53013,battery,0.0,0.0,36.63333333331684,73.26666666664823,109.9
p53013,biomass,0.0,0.0,0.0,0.0,0.0
p53013,coal,0.0,0.0,0.0,0.0,0.0
p53013,gas,0.0,0.0,0.0,0.0,0.0
p53013,geothermal,0.0,0.0,0.0,0.0,0.0
p53013,h2,0.0,0.0,0.0,0.0,0.0
p53013,hydro,0.0,0.0,0.0,0.0,0.0
p53013,nuclear,0.0,0.0,0.0,0.0,0.0
p53013,pumped-hydro,0.0,0.0,0.0,0.0,0.0
p53013,pv,0.0,0.0,86.53333333335468,173.06666666668025,259.6
p53013,wind-ofs,0.0,0.0,0.0,0.0,0.0
p53013,wind-ons,250.0,500.0,666.6666666666861,833.3333333333139,1000.0
p53015,battery,0.0,0.0,33.33333333332848,66.66666666667152,100.0
p53015,biomass,0.0,0.0,0.0,0.0,0.0
p53015,coal,0.0,0.0,0.0,0.0,0.0
p53015,gas,0.0,0.0,0.0,0.0,0.0
p53015,geothermal,0.0,0.0,0.0,0.0,0.0
p53015,h2,0.0,0.0,0.0,0.0,0.0
p53015,hydro,0.0,0.0,0.0,0.0,0.0
p53015,nuclear,0.0,0.0,0.0,0.0,0.0
p53015,pumped-hydro,0.0,0.0,0.0,0.0,0.0
p53015,pv,0.0,0.0,0.0,0.0,0.0
p53015,wind-ofs,0.0,0.0,0.0,0.0,0.0
p53015,wind-ons,0.0,0.0,419.93333333346527,839.8666666668141,1259.8
p53017,battery,0.0,0.0,1188.3666666666977,2376.7333333333954,3565.1
p53017,biomass,0.0,0.0,0.0,0.0,0.0
p53017,coal,0.0,0.0,0.0,0.0,0.0
p53017,gas,0.0,0.0,0.0,0.0,0.0
p53017,geothermal,0.0,0.0,0.0,0.0,0.0
p53017,h2,0.0,0.0,0.0,0.0,0.0
p53017,hydro,0.0,0.0,115.0,230.0,345.0
p53017,nuclear,0.0,0.0,0.0,0.0,0.0
p53017,pumped-hydro,0.0,0.0,0.0,0.0,0.0
p53017,pv,0.0,0.0,707.8333333332557,1415.6666666667443,2123.5
p53017,wind-ofs,0.0,0.0,0.0,0.0,0.0
p53017,wind-ons,0.0,0.0,243.46666666673264,486.93333333340706,730.4
p53021,battery,99.5,199.0,265.33333333334303,331.66666666665697,398.0
p53021,biomass,0.0,0.0,0.0,0.0,0.0
p53021,coal,0.0,0.0,0.0,0.0,0.0
p53021,gas,0.0,0.0,0.0,0.0,0.0
p53021,geothermal,0.0,0.0,0.0,0.0,0.0
p53021,h2,0.0,0.0,0.0,0.0,0.0
p53021,hydro,0.0,0.0,0.0,0.0,0.0
p53021,nuclear,0.0,0.0,0.0,0.0,0.0
p53021,pumped-hydro,0.0,0.0,0.0,0.0,0.0
p53021,pv,0.0,0.0,74.43333333331975,148.8666666666395,223.3
p53021,wind-ofs,0.0,0.0,0.0,0.0,0.0
p53021,wind-ons,0.0,0.0,0.0,0.0,0.0
p53023,battery,0.0,0.0,61.66666666667152,123.33333333332848,185.0
p53023,biomass,0.0,0.0,0.0,0.0,0.0
p53023,coal,0.0,0.0,0.0,0.0,0.0
p53023,gas,0.0,0.0,0.0,0.0,0.0
p53023,geothermal,0.0,0.0,0.0,0.0,0.0
p53023,h2,0.0,0.0,0.0,0.0,0.0
p53023,hydro,0.0,0.0,0.0,0.0,0.0
p53023,nuclear,0.0,0.0,0.0,0.0,0.0
p53023,pumped-hydro,0.0,0.0,0.0,0.0,0.0
p53023,pv,75.0,150.0,333.33333333331393,516.6666666666861,700.0
p53023,wind-ofs,0.0,0.0,0.0,0.0,0.0
p53023,wind-ons,0.0,0.0,316.66666666662786,633.3333333333721,950.0
p53025,battery,0.0,0.0,663.3333333332557,1326.6666666667443,1990.0
p53025,biomass,0.0,0.0,0.0,0.0,0.0
p53025,coal,0.0,0.0,0.0,0.0,0.0
p53025,gas,0.0,0.0,133.33333333331393,266.66666666668607,400.0
p53025,geothermal,0.0,0.0,0.0,0.0,0.0
p53025,h2,0.0,0.0,0.0,0.0,0.0
p53025,hydro,0.0,0.0,0.0,0.0,0.0
p53025,nuclear,0.0,0.0,0.0,0.0,0.0
p53025,pumped-hydro,0.0,0.0,0.0,0.0,0.0
p53025,pv,125.0,250.0,1353.3333333334886,2456.6666666665114,3560.0
p53025,wind-ofs,0.0,0.0,0.0,0.0,0.0
p53025,wind-ons,0.0,0.0,96.66666666665697,193.33333333334303,290.0
p53033,battery,100.0,200.0,360.0,520.0,680.0
p53033,biomass,0.0,0.0,0.0,0.0,0.0
p53033,coal,0.0,0.0,0.0,0.0,0.0
p53033,gas,0.0,0.0,0.0,0.0,0.0
p53033,geothermal,0.0,0.0,0.0,0.0,0.0
p53033,h2,0.0,0.0,0.0,0.0,0.0
p53033,hydro,0.0,0.0,0.0,0.0,0.0
p53033,nuclear,0.0,0.0,0.0,0.0,0.0
p53033,pumped-hydro,0.0,0.0,0.0,0.0,0.0
p53033,pv,0.0,0.0,0.0,0.0,0.0
p53033,wind-ofs,0.0,0.0,0.0,0.0,0.0
p53033,wind-ons,0.0,0.0,0.0,0.0,0.0
p53035,battery,200.0,400.0,533.3333333333139,666.6666666666861,800.0
p53035,biomass,0.0,0.0,0.0,0.0,0.0
p53035,coal,0.0,0.0,0.0,0.0,0.0
p53035,gas,0.0,0.0,0.0,0.0,0.0
p53035,geothermal,0.0,0.0,0.0,0.0,0.0
p53035,h2,0.0,0.0,0.0,0.0,0.0
p53035,hydro,0.0,0.0,0.0,0.0,0.0
p53035,nuclear,0.0,0.0,0.0,0.0,0.0
p53035,pumped-hydro,0.0,0.0,0.0,0.0,0.0
p53035,pv,0.0,0.0,0.0,0.0,0.0
p53035,wind-ofs,0.0,0.0,0.0,0.0,0.0
p53035,wind-ons,0.0,0.0,0.0,0.0,0.0
p53037,battery,0.0,0.0,0.0,0.0,0.0
p53037,biomass,0.0,0.0,0.0,0.0,0.0
p53037,coal,0.0,0.0,0.0,0.0,0.0
p53037,gas,0.0,0.0,0.0,0.0,0.0
p53037,geothermal,0.0,0.0,0.0,0.0,0.0
p53037,h2,0.0,0.0,0.0,0.0,0.0
p53037,hydro,0.0,0.0,0.0,0.0,0.0
p53037,nuclear,0.0,0.0,0.0,0.0,0.0
p53037,pumped-hydro,0.0,0.0,0.0,0.0,0.0
p53037,pv,50.0,100.0,166.6333333333314,233.2666666666628,299.9
p53037,wind-ofs,0.0,0.0,0.0,0.0,0.0
p53037,wind-ons,51.75,103.5,303.5,503.5,703.5
p53039,battery,0.0,0.0,684.3333333332557,1368.6666666667443,2053.0
p53039,biomass,0.0,0.0,0.0,0.0,0.0
p53039,coal,0.0,0.0,0.0,0.0,0.0
p53039,gas,0.0,0.0,0.0,0.0,0.0
p53039,geothermal,0.0,0.0,0.0,0.0,0.0
p53039,h2,0.0,0.0,0.0,0.0,0.0
p53039,hydro,0.0,0.0,0.0,0.0,0.0
p53039,nuclear,0.0,0.0,0.0,0.0,0.0
p53039,pumped-hydro,0.0,0.0,0.0,0.0,0.0
p53039,pv,0.0,0.0,738.6666666667443,1477.3333333332557,2216.0
p53039,wind-ofs,0.0,0.0,0.0,0.0,0.0
p53039,wind-ons,0.0,0.0,154.33333333331393,308.66666666668607,463.0
p53041,battery,0.0,0.0,203.43333333329065,406.8666666666395,610.3
p53041,biomass,0.0,0.0,0.0,0.0,0.0
p53041,coal,0.0,0.0,0.0,0.0,0.0
p53041,gas,0.0,0.0,0.0,0.0,0.0
p53041,geothermal,0.0,0.0,0.0,0.0,0.0
p53041,h2,0.0,0.0,0.0,0.0,0.0
p53041,hydro,0.0,0.0,0.0,0.0,0.0
p53041,nuclear,0.0,0.0,0.0,0.0,0.0
p53041,pumped-hydro,0.0,0.0,0.0,0.0,0.0
p53041,pv,0.0,0.0,60.86666666668316,121.73333333335177,182.6
p53041,wind-ofs,0.0,0.0,0.0,0.0,0.0
p53041,wind-ons,68.4,136.8,294.66666666668607,452.5333333333256,610.4000000000001
p53043,battery,0.0,0.0,50.0,100.0,150.0
p53043,biomass,0.0,0.0,0.0,0.0,0.0
p53043,coal,0.0,0.0,0.0,0.0,0.0
p53043,gas,0.0,0.0,0.08333333333334281,0.1666666666666572,0.25
p53043,geothermal,0.0,0.0,0.0,0.0,0.0
p53043,h2,0.0,0.0,0.0,0.0,0.0
p53043,hydro,0.0,0.0,0.0,0.0,0.0
p53043,nuclear,0.0,0.0,0.0,0.0,0.0
p53043,pumped-hydro,0.0,0.0,0.0,0.0,0.0
p53043,pv,20.0,40.0,103.66666666667152,167.33333333332848,231.0
p53043,wind-ofs,0.0,0.0,0.0,0.0,0.0
p53043,wind-ons,0.0,0.0,633.3333333332557,1266.6666666667443,1900.0
p53045,battery,0.0,0.0,33.33333333332848,66.66666666667152,100.0
p53045,biomass,0.0,0.0,0.0,0.0,0.0
p53045,coal,0.0,0.0,0.0,0.0,0.0
p53045,gas,0.0,0.0,0.0,0.0,0.0
p53045,geothermal,0.0,0.0,0.0,0.0,0.0
p53045,h2,0.0,0.0,0.0,0.0,0.0
