*r,t,value
p100,2015,0
p100,2016,0
p100,2017,0
p100,2018,0
p100,2019,0
p100,2020,0
p100,2021,0
p100,2022,0
p100,2023,0
p100,2024,0
p100,2025,0
p100,2026,0
p100,2027,0
p100,2028,0
p100,2029,0
p100,2030,0
p100,2031,0
p100,2032,0
p100,2033,0
p100,2034,0
p100,2035,0
p100,2036,0
p100,2037,0
p100,2038,0
p100,2039,0
p100,2040,0
p100,2041,0
p100,2042,0
p100,2043,0
p100,2044,0
p100,2045,0
p100,2046,0
p100,2047,0
p100,2048,0
p100,2049,0
p100,2050,0
p100,2051,0
p100,2052,0
p100,2053,0
p100,2054,0
p100,2055,0
p100,2056,0
p100,2057,0
p100,2058,0
p100,2059,0
p100,2060,0
p100,2061,0
p100,2062,0
p100,2063,0
p100,2064,0
p100,2065,0
p100,2066,0
p100,2067,0
p100,2068,0
p100,2069,0
p100,2070,0
p101,2010,0.01147859285838
p101,2011,0.01077623659182
p101,2012,0.01019404392801
p101,2013,0.01014008597436
p101,2014,0.01003217006706
p101,2015,0.0093298138005
p101,2016,0.0093298138005
p101,2017,0.009004372902
p101,2018,0.00842218023819
p101,2019,0.00836822228454
p101,2020,0.00826030637724
p101,2021,0.00826030637724
p101,2022,0.00701927344329
p101,2023,0.00701927344329
p101,2024,0.00701927344329
p101,2025,0.00701927344329
p101,2026,0.00701927344329
p101,2027,0.00696531548964
p101,2028,0.00443121125784
p101,2029,0.00158555071878
p101,2030,0
p101,2031,0
p101,2032,0
p101,2033,0
p101,2034,0
p101,2035,0
p101,2036,0
p101,2037,0
p101,2038,0
p101,2039,0
p101,2040,0
p101,2041,0
p101,2042,0
p101,2043,0
p101,2044,0
p101,2045,0
p101,2046,0
p101,2047,0
p101,2048,0
p101,2049,0
p101,2050,0
p101,2051,0
p101,2052,0
p101,2053,0
p101,2054,0
p101,2055,0
p101,2056,0
p101,2057,0
p101,2058,0
p101,2059,0
p101,2060,0
p101,2061,0
p101,2062,0
p101,2063,0
p101,2064,0
p101,2065,0
p101,2066,0
p101,2067,0
p101,2068,0
p101,2069,0
p101,2070,0
p102,2010,0.00488737027794
p102,2011,0.00488737027794
p102,2012,0.00393881676492
p102,2013,0.00393881676492
p102,2014,0.00393881676492
p102,2015,0.00393881676492
p102,2016,0.00377609631567
p102,2017,0.00354801680562
p102,2018,0.00354801680562
p102,2019,0.00354801680562
p102,2020,0.00354801680562
p102,2021,0.00307374004911
p102,2022,0.00307374004911
p102,2023,0.00307374004911
p102,2024,0.00307374004911
p102,2025,0.00307374004911
p102,2026,0.00307374004911
p102,2027,0.00284566053906
p102,2028,0.00284566053906
p102,2029,0
p102,2030,0
p102,2031,0
p102,2032,0
p102,2033,0
p102,2034,0
p102,2035,0
p102,2036,0
p102,2037,0
p102,2038,0
p102,2039,0
p102,2040,0
p102,2041,0
p102,2042,0
p102,2043,0
p102,2044,0
p102,2045,0
p102,2046,0
p102,2047,0
p102,2048,0
p102,2049,0
p102,2050,0
p102,2051,0
p102,2052,0
p102,2053,0
p102,2054,0
p102,2055,0
p102,2056,0
p102,2057,0
p102,2058,0
p102,2059,0
p102,2060,0
p102,2061,0
p102,2062,0
p102,2063,0
p102,2064,0
p102,2065,0
p102,2066,0
p102,2067,0
p102,2068,0
p102,2069,0
p102,2070,0
p103,2010,0.04080066981303
p103,2011,0.04004187210873
p103,2012,0.03909331859571
p103,2013,0.03271775898744
p103,2014,0.03148716801072
p103,2015,0.02389873990656
p103,2016,0.02108931484032
p103,2017,0.01866397310412
p103,2018,0.0177154195911
p103,2019,0.01202409851298
p103,2020,0.01197014055933
p103,2021,0.01133398994187
p103,2022,0.01026617569521
p103,2023,0.01026617569521
p103,2024,0.00873542951838
p103,2025,0.00840998861988
p103,2026,0.00761027096487
p103,2027,0.0063257220345
p103,2028,0.00490289176497
p103,2029,0.00228790698534
p103,2030,0
p103,2031,0
p103,2032,0
p103,2033,0
p103,2034,0
p103,2035,0
p103,2036,0
p103,2037,0
p103,2038,0
p103,2039,0
p103,2040,0
p103,2041,0
p103,2042,0
p103,2043,0
p103,2044,0
p103,2045,0
p103,2046,0
p103,2047,0
p103,2048,0
p103,2049,0
p103,2050,0
p103,2051,0
p103,2052,0
p103,2053,0
p103,2054,0
p103,2055,0
p103,2056,0
p103,2057,0
p103,2058,0
p103,2059,0
p103,2060,0
p103,2061,0
p103,2062,0
p103,2063,0
p103,2064,0
p103,2065,0
p103,2066,0
p103,2067,0
p103,2068,0
p103,2069,0
p103,2070,0
p104,2010,0.00047427675651
p104,2011,0.00047427675651
p104,2012,0.00047427675651
p104,2013,0.00047427675651
p104,2014,0.00047427675651
p104,2015,0.00047427675651
p104,2016,0.00047427675651
p104,2017,0.00047427675651
p104,2018,0.00047427675651
p104,2019,0.00047427675651
p104,2020,0.00047427675651
p104,2021,0.00047427675651
p104,2022,0.00047427675651
p104,2023,0.00047427675651
p104,2024,0.00047427675651
p104,2025,0.00047427675651
p104,2026,0.00047427675651
p104,2027,0.00047427675651
p104,2028,0.00047427675651
p104,2029,0.00047427675651
p104,2030,0
p104,2031,0
p104,2032,0
p104,2033,0
p104,2034,0
p104,2035,0
p104,2036,0
p104,2037,0
p104,2038,0
p104,2039,0
p104,2040,0
p104,2041,0
p104,2042,0
p104,2043,0
p104,2044,0
p104,2045,0
p104,2046,0
p104,2047,0
p104,2048,0
p104,2049,0
p104,2050,0
p104,2051,0
p104,2052,0
p104,2053,0
p104,2054,0
p104,2055,0
p104,2056,0
p104,2057,0
p104,2058,0
p104,2059,0
p104,2060,0
p104,2061,0
p104,2062,0
p104,2063,0
p104,2064,0
p104,2065,0
p104,2066,0
p104,2067,0
p104,2068,0
p104,2069,0
p104,2070,0
p105,2010,0.0187807846754595
p105,2011,0.0187807846754595
p105,2012,0.0187807846754595
p105,2013,0.0187807846754595
p105,2014,0.0187807846754595
p105,2015,0.0149326126697295
p105,2016,0.0149326126697295
p105,2017,0.0149326126697295
p105,2018,0.0148786547160795
p105,2019,0.0148786547160795
p105,2020,0.0148786547160795
p105,2021,0.0148786547160795
p105,2022,0.0148786547160795
p105,2023,0.0129275897363895
p105,2024,0.0110304827103495
p105,2025,0.0107050418118495
p105,2026,0.0064226664120195
p105,2027,0.0064226664120195
p105,2028,0.0026284523599395
p105,2029,0.0024657319106895
p105,2030,0
p105,2031,0
p105,2032,0
p105,2033,0
p105,2034,0
p105,2035,0
p105,2036,0
p105,2037,0
p105,2038,0
p105,2039,0
p105,2040,0
p105,2041,0
p105,2042,0
p105,2043,0
p105,2044,0
p105,2045,0
p105,2046,0
p105,2047,0
p105,2048,0
p105,2049,0
p105,2050,0
p105,2051,0
p105,2052,0
p105,2053,0
p105,2054,0
p105,2055,0
p105,2056,0
p105,2057,0
p105,2058,0
p105,2059,0
p105,2060,0
p105,2061,0
p105,2062,0
p105,2063,0
p105,2064,0
p105,2065,0
p105,2066,0
p105,2067,0
p105,2068,0
p105,2069,0
p105,2070,0
p106,2010,0.0001079159073
p106,2011,0.0001079159073
p106,2012,0.0001079159073
p106,2013,0.0001079159073
p106,2014,0.0001079159073
p106,2015,0.0001079159073
p106,2016,0.0001079159073
p106,2017,0.0001079159073
p106,2018,0.0001079159073
p106,2019,0.0001079159073
p106,2020,0.0001079159073
p106,2021,0.0001079159073
p106,2022,0.0001079159073
p106,2023,0.0001079159073
p106,2024,0.0001079159073
p106,2025,0.0001079159073
p106,2026,0.0001079159073
p106,2027,0.0001079159073
p106,2028,0.0001079159073
p106,2029,0.0001079159073
p106,2030,0
p106,2031,0
p106,2032,0
p106,2033,0
p106,2034,0
p106,2035,0
p106,2036,0
p106,2037,0
p106,2038,0
p106,2039,0
p106,2040,0
p106,2041,0
p106,2042,0
p106,2043,0
p106,2044,0
p106,2045,0
p106,2046,0
p106,2047,0
p106,2048,0
p106,2049,0
p106,2050,0
p106,2051,0
p106,2052,0
p106,2053,0
p106,2054,0
p106,2055,0
p106,2056,0
p106,2057,0
p106,2058,0
p106,2059,0
p106,2060,0
p106,2061,0
p106,2062,0
p106,2063,0
p106,2064,0
p106,2065,0
p106,2066,0
p106,2067,0
p106,2068,0
p106,2069,0
p106,2070,0
p107,2010,0.00638459047185
p107,2011,0.00638459047185
p107,2012,0.00638459047185
p107,2013,0.00638459047185
p107,2014,0.00638459047185
p107,2015,0.00638459047185
p107,2016,0.00638459047185
p107,2017,0.00638459047185
p107,2018,0.0063306325182
p107,2019,0.0063306325182
p107,2020,0.0063306325182
p107,2021,0.0063306325182
p107,2022,0.0063306325182
p107,2023,0.0063306325182
p107,2024,0.0063306325182
p107,2025,0.0044867496228
p107,2026,0.0041613087243
p107,2027,0.00399858827505
p107,2028,0.00256187341428
p107,2029,0.00207371206653
p107,2030,0
p107,2031,0
p107,2032,0
p107,2033,0
p107,2034,0
p107,2035,0
p107,2036,0
p107,2037,0
p107,2038,0
p107,2039,0
p107,2040,0
p107,2041,0
p107,2042,0
p107,2043,0
p107,2044,0
p107,2045,0
p107,2046,0
p107,2047,0
p107,2048,0
p107,2049,0
p107,2050,0
p107,2051,0
p107,2052,0
p107,2053,0
p107,2054,0
p107,2055,0
p107,2056,0
p107,2057,0
p107,2058,0
p107,2059,0
p107,2060,0
p107,2061,0
p107,2062,0
p107,2063,0
p107,2064,0
p107,2065,0
p107,2066,0
p107,2067,0
p107,2068,0
p107,2069,0
p107,2070,0
p108,2010,0.0009763226955
p108,2011,0.0009763226955
p108,2012,0.0009763226955
p108,2013,0.0009763226955
p108,2014,0.0009763226955
p108,2015,0.0009763226955
p108,2016,0.0009763226955
p108,2017,0.0009763226955
p108,2018,0.0009763226955
p108,2019,0.0009763226955
p108,2020,0.0009763226955
p108,2021,0.0009763226955
p108,2022,0.0009763226955
p108,2023,0.0009763226955
p108,2024,0.0009763226955
p108,2025,0.00081360224625
p108,2026,0.000650881797
p108,2027,0.00016272044925
p108,2028,0
p108,2029,0
p108,2030,0
p108,2031,0
p108,2032,0
p108,2033,0
p108,2034,0
p108,2035,0
p108,2036,0
p108,2037,0
p108,2038,0
p108,2039,0
p108,2040,0
p108,2041,0
p108,2042,0
p108,2043,0
p108,2044,0
p108,2045,0
p108,2046,0
p108,2047,0
p108,2048,0
p108,2049,0
p108,2050,0
p108,2051,0
p108,2052,0
p108,2053,0
p108,2054,0
p108,2055,0
p108,2056,0
p108,2057,0
p108,2058,0
p108,2059,0
p108,2060,0
p108,2061,0
p108,2062,0
p108,2063,0
p108,2064,0
p108,2065,0
p108,2066,0
p108,2067,0
p108,2068,0
p108,2069,0
p108,2070,0
p109,2010,0.01257722366595
p109,2011,0.0120890623182
p109,2012,0.0120890623182
p109,2013,0.0120890623182
p109,2014,0.0120890623182
p109,2015,0.0120890623182
p109,2016,0.0120890623182
p109,2017,0.0120890623182
p109,2018,0.0120890623182
p109,2019,0.0120890623182
p109,2020,0.0120890623182
p109,2021,0.0120890623182
p109,2022,0.0120890623182
p109,2023,0.0120890623182
p109,2024,0.00687201799659
p109,2025,0.00670929754734
p109,2026,0.00654657709809
p109,2027,0.00464947007205
p109,2028,0.00258964259676
p109,2029,0.00096243810426
p109,2030,0
p109,2031,0
p109,2032,0
p109,2033,0
p109,2034,0
p109,2035,0
p109,2036,0
p109,2037,0
p109,2038,0
p109,2039,0
p109,2040,0
p109,2041,0
p109,2042,0
p109,2043,0
p109,2044,0
p109,2045,0
p109,2046,0
p109,2047,0
p109,2048,0
p109,2049,0
p109,2050,0
p109,2051,0
p109,2052,0
p109,2053,0
p109,2054,0
p109,2055,0
p109,2056,0
p109,2057,0
p109,2058,0
p109,2059,0
p109,2060,0
p109,2061,0
p109,2062,0
p109,2063,0
p109,2064,0
p109,2065,0
p109,2066,0
p109,2067,0
p109,2068,0
p109,2069,0
p109,2070,0
p110,2010,0
p110,2011,0
p110,2012,0
p110,2013,0
p110,2014,0
p110,2015,0
p110,2016,0
p110,2017,0
p110,2018,0
p110,2019,0
p110,2020,0
p110,2021,0
p110,2022,0
p110,2023,0
p110,2024,0
p110,2025,0
p110,2026,0
p110,2027,0
p110,2028,0
p110,2029,0
p110,2030,0
p110,2031,0
p110,2032,0
p110,2033,0
p110,2034,0
p110,2035,0
p110,2036,0
p110,2037,0
p110,2038,0
p110,2039,0
p110,2040,0
p110,2041,0
p110,2042,0
p110,2043,0
p110,2044,0
p110,2045,0
p110,2046,0
p110,2047,0
p110,2048,0
p110,2049,0
p110,2050,0
p110,2051,0
p110,2052,0
p110,2053,0
p110,2054,0
p110,2055,0
p110,2056,0
p110,2057,0
p110,2058,0
p110,2059,0
p110,2060,0
p110,2061,0
p110,2062,0
p110,2063,0
p110,2064,0
p110,2065,0
p110,2066,0
p110,2067,0
p110,2068,0
p110,2069,0
p110,2070,0
p111,2010,0.01461666716874
p111,2011,0.01437567158619
p111,2012,0.01437567158619
p111,2013,0.01437567158619
p111,2014,0.01386555461244
p111,2015,0.01386555461244
p111,2016,0.01381159665879
p111,2017,0.01381159665879
p111,2018,0.01381159665879
p111,2019,0.01370368075149
p111,2020,0.01370368075149
p111,2021,0.01337993302959
p111,2022,0.0027499360464
p111,2023,0.0027499360464
p111,2024,0.00085282902036
p111,2025,0.00069095515941
p111,2026,0.00052823471016
p111,2027,5.395795365e-05
p111,2028,0
p111,2029,0
p111,2030,0
p111,2031,0
p111,2032,0
p111,2033,0
p111,2034,0
p111,2035,0
p111,2036,0
p111,2037,0
p111,2038,0
p111,2039,0
p111,2040,0
p111,2041,0
p111,2042,0
p111,2043,0
p111,2044,0
p111,2045,0
p111,2046,0
p111,2047,0
p111,2048,0
p111,2049,0
p111,2050,0
p111,2051,0
p111,2052,0
p111,2053,0
p111,2054,0
p111,2055,0
p111,2056,0
p111,2057,0
p111,2058,0
p111,2059,0
p111,2060,0
p111,2061,0
p111,2062,0
p111,2063,0
p111,2064,0
p111,2065,0
p111,2066,0
p111,2067,0
p111,2068,0
p111,2069,0
p111,2070,0
p112,2010,0.0200076537865995
p112,2011,0.0197918219719995
p112,2012,0.0197918219719995
p112,2013,0.0197378640183495
p112,2014,0.0197378640183495
p112,2015,0.0197378640183495
p112,2016,0.0197378640183495
p112,2017,0.0197378640183495
p112,2018,0.0197378640183495
p112,2019,0.0196839060646995
p112,2020,0.0126154141365495
p112,2021,0.0081369039835995
p112,2022,0.0055696118610795
p112,2023,0.0055696118610795
p112,2024,0.0055696118610795
p112,2025,0.0036169664700795
p112,2026,0.0036169664700795
p112,2027,0.0033463301135295
p112,2028,0.0030208892150295
p112,2029,0.00191099161728
p112,2030,0
p112,2031,0
p112,2032,0
p112,2033,0
p112,2034,0
p112,2035,0
p112,2036,0
p112,2037,0
p112,2038,0
p112,2039,0
p112,2040,0
p112,2041,0
p112,2042,0
p112,2043,0
p112,2044,0
p112,2045,0
p112,2046,0
p112,2047,0
p112,2048,0
p112,2049,0
p112,2050,0
p112,2051,0
p112,2052,0
p112,2053,0
p112,2054,0
p112,2055,0
p112,2056,0
p112,2057,0
p112,2058,0
p112,2059,0
p112,2060,0
p112,2061,0
p112,2062,0
p112,2063,0
p112,2064,0
p112,2065,0
p112,2066,0
p112,2067,0
p112,2068,0
p112,2069,0
p112,2070,0
p113,2010,0
p113,2011,0
p113,2012,0
p113,2013,0
p113,2014,0
p113,2015,0
p113,2016,0
p113,2017,0
p113,2018,0
p113,2019,0
p113,2020,0
p113,2021,0
p113,2022,0
p113,2023,0
p113,2024,0
p113,2025,0
p113,2026,0
p113,2027,0
p113,2028,0
p113,2029,0
p113,2030,0
p113,2031,0
p113,2032,0
p113,2033,0
p113,2034,0
p113,2035,0
p113,2036,0
p113,2037,0
p113,2038,0
p113,2039,0
p113,2040,0
p113,2041,0
p113,2042,0
p113,2043,0
p113,2044,0
p113,2045,0
p113,2046,0
p113,2047,0
p113,2048,0
p113,2049,0
p113,2050,0
p113,2051,0
p113,2052,0
p113,2053,0
p113,2054,0
p113,2055,0
p113,2056,0
p113,2057,0
p113,2058,0
p113,2059,0
p113,2060,0
p113,2061,0
p113,2062,0
p113,2063,0
p113,2064,0
p113,2065,0
p113,2066,0
p113,2067,0
p113,2068,0
p113,2069,0
p113,2070,0
p114,2010,0.00016272044925
p114,2011,0.00016272044925
p114,2012,0
p114,2013,0
p114,2014,0
p114,2015,0
p114,2016,0
p114,2017,0
p114,2018,0
p114,2019,0
p114,2020,0
p114,2021,0
p114,2022,0
p114,2023,0
p114,2024,0
p114,2025,0
p114,2026,0
p114,2027,0
p114,2028,0
p114,2029,0
p114,2030,0
p114,2031,0
p114,2032,0
p114,2033,0
p114,2034,0
p114,2035,0
p114,2036,0
p114,2037,0
p114,2038,0
p114,2039,0
p114,2040,0
p114,2041,0
p114,2042,0
p114,2043,0
p114,2044,0
p114,2045,0
p114,2046,0
p114,2047,0
p114,2048,0
p114,2049,0
p114,2050,0
p114,2051,0
p114,2052,0
p114,2053,0
p114,2054,0
p114,2055,0
p114,2056,0
p114,2057,0
p114,2058,0
p114,2059,0
p114,2060,0
p114,2061,0
p114,2062,0
p114,2063,0
p114,2064,0
p114,2065,0
p114,2066,0
p114,2067,0
p114,2068,0
p114,2069,0
p114,2070,0
p115,2010,0.00317110143756
p115,2011,0.00317110143756
p115,2012,0.00317110143756
p115,2013,0.00317110143756
p115,2014,0.00317110143756
p115,2015,0.00317110143756
p115,2016,0.00317110143756
p115,2017,0.00317110143756
p115,2018,0.00317110143756
p115,2019,0.00317110143756
p115,2020,0.00317110143756
p115,2021,0.00317110143756
p115,2022,0.00317110143756
p115,2023,0.00317110143756
p115,2024,0.00317110143756
p115,2025,0.00300838098831
p115,2026,0.00300838098831
p115,2027,0.00300838098831
p115,2028,0.00300838098831
p115,2029,0.00300838098831
p115,2030,0
p115,2031,0
p115,2032,0
p115,2033,0
p115,2034,0
p115,2035,0
p115,2036,0
p115,2037,0
p115,2038,0
p115,2039,0
p115,2040,0
p115,2041,0
p115,2042,0
p115,2043,0
p115,2044,0
p115,2045,0
p115,2046,0
p115,2047,0
p115,2048,0
p115,2049,0
p115,2050,0
p115,2051,0
p115,2052,0
p115,2053,0
p115,2054,0
p115,2055,0
p115,2056,0
p115,2057,0
p115,2058,0
p115,2059,0
p115,2060,0
p115,2061,0
p115,2062,0
p115,2063,0
p115,2064,0
p115,2065,0
p115,2066,0
p115,2067,0
p115,2068,0
p115,2069,0
p115,2070,0
p116,2010,0.00178992494175
p116,2011,0.00178992494175
p116,2012,0.0016272044925
p116,2013,0.001301763594
p116,2014,0.001301763594
p116,2015,0.001301763594
p116,2016,0.001301763594
p116,2017,0.001301763594
p116,2018,0.001301763594
p116,2019,0.001301763594
p116,2020,0.001301763594
p116,2021,0.001301763594
p116,2022,0.001301763594
p116,2023,0.001301763594
p116,2024,0.001301763594
p116,2025,0.0009763226955
p116,2026,0.00081360224625
p116,2027,0.00081360224625
p116,2028,0.00081360224625
p116,2029,0.00016272044925
p116,2030,0
p116,2031,0
p116,2032,0
p116,2033,0
p116,2034,0
p116,2035,0
p116,2036,0
p116,2037,0
p116,2038,0
p116,2039,0
p116,2040,0
p116,2041,0
p116,2042,0
p116,2043,0
p116,2044,0
p116,2045,0
p116,2046,0
p116,2047,0
p116,2048,0
p116,2049,0
p116,2050,0
p116,2051,0
p116,2052,0
p116,2053,0
p116,2054,0
p116,2055,0
p116,2056,0
p116,2057,0
p116,2058,0
p116,2059,0
p116,2060,0
p116,2061,0
p116,2062,0
p116,2063,0
p116,2064,0
p116,2065,0
p116,2066,0
p116,2067,0
p116,2068,0
p116,2069,0
p116,2070,0
p117,2010,0.0008940657831495
p117,2011,0.0008940657831495
p117,2012,0.0008940657831495
p117,2013,0.0008940657831495
p117,2014,0.0008940657831495
p117,2015,0.0008940657831495
p117,2016,0.0008940657831495
p117,2017,0.0008940657831495
p117,2018,0.0008940657831495
p117,2019,0.0008940657831495
p117,2020,0.0008940657831495
p117,2021,0.0008940657831495
p117,2022,0.0008940657831495
p117,2023,0.0008940657831495
p117,2024,0.0008940657831495
p117,2025,0.0008940657831495
p117,2026,0.0008940657831495
p117,2027,0.0005686248846495
p117,2028,0.0004059044353995
p117,2029,0.0004059044353995
p117,2030,0
p117,2031,0
p117,2032,0
p117,2033,0
p117,2034,0
p117,2035,0
p117,2036,0
p117,2037,0
p117,2038,0
p117,2039,0
p117,2040,0
p117,2041,0
p117,2042,0
p117,2043,0
p117,2044,0
p117,2045,0
p117,2046,0
p117,2047,0
p117,2048,0
p117,2049,0
p117,2050,0
p117,2051,0
p117,2052,0
p117,2053,0
p117,2054,0
p117,2055,0
p117,2056,0
p117,2057,0
p117,2058,0
p117,2059,0
p117,2060,0
p117,2061,0
p117,2062,0
p117,2063,0
p117,2064,0
p117,2065,0
p117,2066,0
p117,2067,0
p117,2068,0
p117,2069,0
p117,2070,0
p118,2010,5.395795365e-05
p118,2011,5.395795365e-05
p118,2012,5.395795365e-05
p118,2013,5.395795365e-05
p118,2014,5.395795365e-05
p118,2015,5.395795365e-05
p118,2016,5.395795365e-05
p118,2017,5.395795365e-05
p118,2018,5.395795365e-05
p118,2019,5.395795365e-05
p118,2020,5.395795365e-05
p118,2021,5.395795365e-05
p118,2022,5.395795365e-05
p118,2023,5.395795365e-05
p118,2024,5.395795365e-05
p118,2025,5.395795365e-05
p118,2026,5.395795365e-05
p118,2027,5.395795365e-05
p118,2028,0
p118,2029,0
p118,2030,0
p118,2031,0
p118,2032,0
p118,2033,0
p118,2034,0
p118,2035,0
p118,2036,0
p118,2037,0
p118,2038,0
p118,2039,0
p118,2040,0
p118,2041,0
p118,2042,0
p118,2043,0
p118,2044,0
p118,2045,0
p118,2046,0
p118,2047,0
p118,2048,0
p118,2049,0
p118,2050,0
p118,2051,0
p118,2052,0
p118,2053,0
p118,2054,0
p118,2055,0
p118,2056,0
p118,2057,0
p118,2058,0
p118,2059,0
p118,2060,0
p118,2061,0
p118,2062,0
p118,2063,0
p118,2064,0
p118,2065,0
p118,2066,0
p118,2067,0
p118,2068,0
p118,2069,0
p118,2070,0
p119,2010,0
p119,2011,0
p119,2012,0
p119,2013,0
p119,2014,0
p119,2015,0
p119,2016,0
p119,2017,0
p119,2018,0
p119,2019,0
p119,2020,0
p119,2021,0
p119,2022,0
p119,2023,0
p119,2024,0
p119,2025,0
p119,2026,0
p119,2027,0
p119,2028,0
p119,2029,0
p119,2030,0
p119,2031,0
p119,2032,0
p119,2033,0
p119,2034,0
p119,2035,0
p119,2036,0
p119,2037,0
p119,2038,0
p119,2039,0
p119,2040,0
p119,2041,0
p119,2042,0
p119,2043,0
p119,2044,0
p119,2045,0
p119,2046,0
p119,2047,0
p119,2048,0
p119,2049,0
p119,2050,0
p119,2051,0
p119,2052,0
p119,2053,0
p119,2054,0
p119,2055,0
p119,2056,0
p119,2057,0
p119,2058,0
p119,2059,0
p119,2060,0
p119,2061,0
p119,2062,0
p119,2063,0
p119,2064,0
p119,2065,0
p119,2066,0
p119,2067,0
p119,2068,0
p119,2069,0
p119,2070,0
p120,2010,0.02276528431248
p120,2011,0.02276528431248
p120,2012,0.02276528431248
p120,2013,0.02276528431248
p120,2014,0.02276528431248
p120,2015,0.02276528431248
p120,2016,0.02276528431248
p120,2017,0.02276528431248
p120,2018,0.02276528431248
p120,2019,0.02276528431248
p120,2020,0.02276528431248
p120,2021,0.02276528431248
p120,2022,0.02276528431248
p120,2023,0.02276528431248
p120,2024,0
p120,2025,0
p120,2026,0
p120,2027,0
p120,2028,0
p120,2029,0
p120,2030,0
p120,2031,0
p120,2032,0
p120,2033,0
p120,2034,0
p120,2035,0
p120,2036,0
p120,2037,0
p120,2038,0
p120,2039,0
p120,2040,0
p120,2041,0
p120,2042,0
p120,2043,0
p120,2044,0
p120,2045,0
p120,2046,0
p120,2047,0
p120,2048,0
p120,2049,0
p120,2050,0
p120,2051,0
p120,2052,0
p120,2053,0
p120,2054,0
p120,2055,0
p120,2056,0
p120,2057,0
p120,2058,0
p120,2059,0
p120,2060,0
p120,2061,0
p120,2062,0
p120,2063,0
p120,2064,0
p120,2065,0
p120,2066,0
p120,2067,0
p120,2068,0
p120,2069,0
p120,2070,0
p121,2010,0.00016272044925
p121,2011,0.00016272044925
p121,2012,0.00016272044925
p121,2013,0.00016272044925
p121,2014,0.00016272044925
p121,2015,0.00016272044925
p121,2016,0.00016272044925
p121,2017,0.00016272044925
p121,2018,0.00016272044925
p121,2019,0.00016272044925
p121,2020,0
p121,2021,0
p121,2022,0
p121,2023,0
p121,2024,0
p121,2025,0
p121,2026,0
p121,2027,0
p121,2028,0
p121,2029,0
p121,2030,0
p121,2031,0
p121,2032,0
p121,2033,0
p121,2034,0
p121,2035,0
p121,2036,0
p121,2037,0
p121,2038,0
p121,2039,0
p121,2040,0
p121,2041,0
p121,2042,0
p121,2043,0
p121,2044,0
p121,2045,0
p121,2046,0
p121,2047,0
p121,2048,0
p121,2049,0
p121,2050,0
p121,2051,0
p121,2052,0
p121,2053,0
p121,2054,0
p121,2055,0
p121,2056,0
p121,2057,0
p121,2058,0
p121,2059,0
p121,2060,0
p121,2061,0
p121,2062,0
p121,2063,0
p121,2064,0
p121,2065,0
p121,2066,0
p121,2067,0
p121,2068,0
p121,2069,0
p121,2070,0
p122,2010,0.03042313537284
p122,2011,0.02929797681933
p122,2012,0.02818670285706
p122,2013,0.02786126195856
p122,2014,0.02753582106006
p122,2015,0.02706154430355
p122,2016,0.02483899637901
p122,2017,0.02151905908344
p122,2018,0.02057050557042
p122,2019,0.01914767530089
p122,2020,0.01914767530089
p122,2021,0.01914767530089
p122,2022,0.01772484503136
p122,2023,0.01772484503136
p122,2024,0.01772484503136
p122,2025,0.01756212458211
p122,2026,0.01756212458211
p122,2027,0.01566501755607
p122,2028,0.01471646404305
p122,2029,0.00331993729557
p122,2030,0
p122,2031,0
p122,2032,0
p122,2033,0
p122,2034,0
p122,2035,0
p122,2036,0
p122,2037,0
p122,2038,0
p122,2039,0
p122,2040,0
p122,2041,0
p122,2042,0
p122,2043,0
p122,2044,0
p122,2045,0
p122,2046,0
p122,2047,0
p122,2048,0
p122,2049,0
p122,2050,0
p122,2051,0
p122,2052,0
p122,2053,0
p122,2054,0
p122,2055,0
p122,2056,0
p122,2057,0
p122,2058,0
p122,2059,0
p122,2060,0
p122,2061,0
p122,2062,0
p122,2063,0
p122,2064,0
p122,2065,0
p122,2066,0
p122,2067,0
p122,2068,0
p122,2069,0
p122,2070,0
p123,2010,0.01575300978507
p123,2011,0.01575300978507
p123,2012,0.01559028933582
p123,2013,0.01559028933582
p123,2014,0.01548237342852
p123,2015,0.01542841547487
p123,2016,0.01473830690376
p123,2017,0.01473830690376
p123,2018,0.01473830690376
p123,2019,0.01473830690376
p123,2020,0.01463039099646
p123,2021,0.01457643304281
p123,2022,0.0141021562863
p123,2023,0.0141021562863
p123,2024,0.01404819833265
p123,2025,0.0134521210776
p123,2026,0.0134521210776
p123,2027,0.01121568856182
p123,2028,0.00267870694464
p123,2029,0.00156743298237
p123,2030,0
p123,2031,0
p123,2032,0
p123,2033,0
p123,2034,0
p123,2035,0
p123,2036,0
p123,2037,0
p123,2038,0
p123,2039,0
p123,2040,0
p123,2041,0
p123,2042,0
p123,2043,0
p123,2044,0
p123,2045,0
p123,2046,0
p123,2047,0
p123,2048,0
p123,2049,0
p123,2050,0
p123,2051,0
p123,2052,0
p123,2053,0
p123,2054,0
p123,2055,0
p123,2056,0
p123,2057,0
p123,2058,0
p123,2059,0
p123,2060,0
p123,2061,0
p123,2062,0
p123,2063,0
p123,2064,0
p123,2065,0
p123,2066,0
p123,2067,0
p123,2068,0
p123,2069,0
p123,2070,0
p124,2010,0.00070145339745
p124,2011,0.00070145339745
p124,2012,0.00070145339745
p124,2013,0.00070145339745
p124,2014,0.00070145339745
p124,2015,0.00070145339745
p124,2016,0.00070145339745
