r,szn,t,Value
p13,wint,2036,0.969
p13,wint,2038,0.969
p13,wint,2040,0.979
p13,wint,2042,1.002
p13,wint,2044,1.036
p13,wint,2046,1.079
p13,wint,2048,1.128
p13,wint,2050,1.18
p14,fall,2010,1
p14,fall,2012,1.007
p14,fall,2014,1.014
p14,fall,2016,1.021
p14,fall,2018,1.027
p14,fall,2020,1.032
p14,fall,2022,1.033
p14,fall,2024,1.033
p14,fall,2026,1.033
p14,fall,2028,1.032
p14,fall,2030,1.03
p14,fall,2032,1.028
p14,fall,2034,1.026
p14,fall,2036,1.023
p14,fall,2038,1.021
p14,fall,2040,1.018
p14,fall,2042,1.015
p14,fall,2044,1.012
p14,fall,2046,1.009
p14,fall,2048,1.005
p14,fall,2050,1.002
p14,spri,2010,1
p14,spri,2012,1.011
p14,spri,2014,1.023
p14,spri,2016,1.035
p14,spri,2018,1.046
p14,spri,2020,1.055
p14,spri,2022,1.062
p14,spri,2024,1.069
p14,spri,2026,1.074
p14,spri,2028,1.08
p14,spri,2030,1.085
p14,spri,2032,1.091
p14,spri,2034,1.096
p14,spri,2036,1.101
p14,spri,2038,1.105
p14,spri,2040,1.11
p14,spri,2042,1.115
p14,spri,2044,1.12
p14,spri,2046,1.126
p14,spri,2048,1.131
p14,spri,2050,1.137
p14,summ,2010,1
p14,summ,2012,0.976
p14,summ,2014,0.951
p14,summ,2016,0.926
p14,summ,2018,0.902
p14,summ,2020,0.878
p14,summ,2022,0.856
p14,summ,2024,0.832
p14,summ,2026,0.807
p14,summ,2028,0.779
p14,summ,2030,0.751
p14,summ,2032,0.722
p14,summ,2034,0.694
p14,summ,2036,0.668
p14,summ,2038,0.644
p14,summ,2040,0.623
p14,summ,2042,0.605
p14,summ,2044,0.59
p14,summ,2046,0.577
p14,summ,2048,0.565
p14,summ,2050,0.555
p14,wint,2010,1
p14,wint,2012,1.036
p14,wint,2014,1.072
p14,wint,2016,1.108
p14,wint,2018,1.142
p14,wint,2020,1.171
p14,wint,2022,1.195
p14,wint,2024,1.214
p14,wint,2026,1.231
p14,wint,2028,1.247
p14,wint,2030,1.262
p14,wint,2032,1.276
p14,wint,2034,1.291
p14,wint,2036,1.306
p14,wint,2038,1.321
p14,wint,2040,1.338
p14,wint,2042,1.356
p14,wint,2044,1.376
p14,wint,2046,1.397
p14,wint,2048,1.418
p14,wint,2050,1.44
p15,fall,2010,1
p15,fall,2012,1.006
p15,fall,2014,1.012
p15,fall,2016,1.017
p15,fall,2018,1.022
p15,fall,2020,1.025
p15,fall,2022,1.025
p15,fall,2024,1.023
p15,fall,2026,1.019
p15,fall,2028,1.015
p15,fall,2030,1.009
p15,fall,2032,1.004
p15,fall,2034,0.998
p15,fall,2036,0.993
p15,fall,2038,0.989
p15,fall,2040,0.986
p15,fall,2042,0.984
p15,fall,2044,0.984
p15,fall,2046,0.984
p15,fall,2048,0.985
p15,fall,2050,0.986
p15,spri,2010,1
p15,spri,2012,1.016
p15,spri,2014,1.032
p15,spri,2016,1.048
p15,spri,2018,1.061
p15,spri,2020,1.072
p15,spri,2022,1.078
p15,spri,2024,1.082
p15,spri,2026,1.085
p15,spri,2028,1.087
p15,spri,2030,1.089
p15,spri,2032,1.09
p15,spri,2034,1.091
p15,spri,2036,1.091
p15,spri,2038,1.091
p15,spri,2040,1.089
p15,spri,2042,1.088
p15,spri,2044,1.086
p15,spri,2046,1.085
p15,spri,2048,1.083
p15,spri,2050,1.081
p15,summ,2010,1
p15,summ,2012,0.981
p15,summ,2014,0.961
p15,summ,2016,0.94
p15,summ,2018,0.918
p15,summ,2020,0.896
p15,summ,2022,0.873
p15,summ,2024,0.846
p15,summ,2026,0.816
p15,summ,2028,0.782
p15,summ,2030,0.746
p15,summ,2032,0.71
p15,summ,2034,0.674
p15,summ,2036,0.639
p15,summ,2038,0.607
p15,summ,2040,0.579
p15,summ,2042,0.556
p15,summ,2044,0.534
p15,summ,2046,0.514
p15,summ,2048,0.496
p15,summ,2050,0.478
p15,wint,2010,1
p15,wint,2012,1.003
p15,wint,2014,1.006
p15,wint,2016,1.009
p15,wint,2018,1.012
p15,wint,2020,1.014
p15,wint,2022,1.015
p15,wint,2024,1.015
p15,wint,2026,1.011
p15,wint,2028,1.005
p15,wint,2030,0.998
p15,wint,2032,0.992
p15,wint,2034,0.988
p15,wint,2036,0.987
p15,wint,2038,0.99
p15,wint,2040,0.998
p15,wint,2042,1.012
p15,wint,2044,1.034
p15,wint,2046,1.06
p15,wint,2048,1.09
p15,wint,2050,1.122
p16,fall,2010,1
p16,fall,2012,1.017
p16,fall,2014,1.035
p16,fall,2016,1.051
p16,fall,2018,1.064
p16,fall,2020,1.073
p16,fall,2022,1.076
p16,fall,2024,1.073
p16,fall,2026,1.067
p16,fall,2028,1.058
p16,fall,2030,1.048
p16,fall,2032,1.037
p16,fall,2034,1.025
p16,fall,2036,1.013
p16,fall,2038,1.002
p16,fall,2040,0.992
p16,fall,2042,0.985
p16,fall,2044,0.977
p16,fall,2046,0.968
p16,fall,2048,0.959
p16,fall,2050,0.95
p16,spri,2010,1
p16,spri,2012,1.024
p16,spri,2014,1.049
p16,spri,2016,1.074
p16,spri,2018,1.096
p16,spri,2020,1.116
p16,spri,2022,1.131
p16,spri,2024,1.143
p16,spri,2026,1.154
p16,spri,2028,1.165
p16,spri,2030,1.176
p16,spri,2032,1.186
p16,spri,2034,1.196
p16,spri,2036,1.205
p16,spri,2038,1.215
p16,spri,2040,1.224
p16,spri,2042,1.233
p16,spri,2044,1.242
p16,spri,2046,1.251
p16,spri,2048,1.26
p16,spri,2050,1.268
p16,summ,2010,1
p16,summ,2012,0.991
p16,summ,2014,0.983
p16,summ,2016,0.973
p16,summ,2018,0.961
p16,summ,2020,0.948
p16,summ,2022,0.932
p16,summ,2024,0.912
p16,summ,2026,0.888
p16,summ,2028,0.861
p16,summ,2030,0.832
p16,summ,2032,0.803
p16,summ,2034,0.774
p16,summ,2036,0.746
p16,summ,2038,0.721
p16,summ,2040,0.7
p16,summ,2042,0.683
p16,summ,2044,0.667
p16,summ,2046,0.653
p16,summ,2048,0.639
p16,summ,2050,0.627
p16,wint,2010,1
p16,wint,2012,1.03
p16,wint,2014,1.06
p16,wint,2016,1.09
p16,wint,2018,1.117
p16,wint,2020,1.139
p16,wint,2022,1.155
p16,wint,2024,1.167
p16,wint,2026,1.176
p16,wint,2028,1.184
p16,wint,2030,1.19
p16,wint,2032,1.196
p16,wint,2034,1.201
p16,wint,2036,1.206
p16,wint,2038,1.211
p16,wint,2040,1.217
p16,wint,2042,1.224
p16,wint,2044,1.23
p16,wint,2046,1.237
p16,wint,2048,1.242
p16,wint,2050,1.248
p17,fall,2010,1
p17,fall,2012,1.005
p17,fall,2014,1.01
p17,fall,2016,1.015
p17,fall,2018,1.019
p17,fall,2020,1.023
p17,fall,2022,1.024
p17,fall,2024,1.025
p17,fall,2026,1.025
p17,fall,2028,1.026
p17,fall,2030,1.026
p17,fall,2032,1.027
p17,fall,2034,1.027
p17,fall,2036,1.027
p17,fall,2038,1.027
p17,fall,2040,1.027
p17,fall,2042,1.027
p17,fall,2044,1.027
p17,fall,2046,1.027
p17,fall,2048,1.026
p17,fall,2050,1.026
p17,spri,2010,1
p17,spri,2012,0.996
p17,spri,2014,0.992
p17,spri,2016,0.988
p17,spri,2018,0.985
p17,spri,2020,0.982
p17,spri,2022,0.98
p17,spri,2024,0.978
p17,spri,2026,0.976
p17,spri,2028,0.974
p17,spri,2030,0.973
p17,spri,2032,0.971
p17,spri,2034,0.971
p17,spri,2036,0.972
p17,spri,2038,0.974
p17,spri,2040,0.978
p17,spri,2042,0.983
p17,spri,2044,0.992
p17,spri,2046,1.003
p17,spri,2048,1.015
p17,spri,2050,1.028
p17,summ,2010,1
p17,summ,2012,1.012
p17,summ,2014,1.024
p17,summ,2016,1.035
p17,summ,2018,1.044
p17,summ,2020,1.05
p17,summ,2022,1.052
p17,summ,2024,1.05
p17,summ,2026,1.045
p17,summ,2028,1.039
p17,summ,2030,1.031
p17,summ,2032,1.022
p17,summ,2034,1.013
p17,summ,2036,1.003
p17,summ,2038,0.993
p17,summ,2040,0.984
p17,summ,2042,0.976
p17,summ,2044,0.967
p17,summ,2046,0.957
p17,summ,2048,0.946
p17,summ,2050,0.934
p17,wint,2010,1
p17,wint,2012,1.002
p17,wint,2014,1.005
p17,wint,2016,1.008
p17,wint,2018,1.01
p17,wint,2020,1.011
p17,wint,2022,1.012
p17,wint,2024,1.011
p17,wint,2026,1.01
p17,wint,2028,1.01
p17,wint,2030,1.009
p17,wint,2032,1.008
p17,wint,2034,1.007
p17,wint,2036,1.006
p17,wint,2038,1.006
p17,wint,2040,1.006
p17,wint,2042,1.007
p17,wint,2044,1.008
p17,wint,2046,1.009
p17,wint,2048,1.011
p17,wint,2050,1.013
p18,fall,2010,1
p18,fall,2012,1.004
p18,fall,2014,1.008
p18,fall,2016,1.013
p18,fall,2018,1.016
p18,fall,2020,1.017
p18,fall,2022,1.017
p18,fall,2024,1.014
p18,fall,2026,1.011
p18,fall,2028,1.008
p18,fall,2030,1.004
p18,fall,2032,1
p18,fall,2034,0.996
p18,fall,2036,0.991
p18,fall,2038,0.987
p18,fall,2040,0.983
p18,fall,2042,0.978
p18,fall,2044,0.974
p18,fall,2046,0.969
p18,fall,2048,0.964
p18,fall,2050,0.958
p18,spri,2010,1
p18,spri,2012,1.023
p18,spri,2014,1.046
p18,spri,2016,1.069
p18,spri,2018,1.091
p18,spri,2020,1.11
p18,spri,2022,1.126
p18,spri,2024,1.139
p18,spri,2026,1.152
p18,spri,2028,1.166
p18,spri,2030,1.18
p18,spri,2032,1.193
p18,spri,2034,1.206
p18,spri,2036,1.218
p18,spri,2038,1.23
p18,spri,2040,1.24
p18,spri,2042,1.25
p18,spri,2044,1.26
p18,spri,2046,1.269
p18,spri,2048,1.278
p18,spri,2050,1.286
p18,summ,2010,1
p18,summ,2012,1.003
p18,summ,2014,1.007
p18,summ,2016,1.009
p18,summ,2018,1.009
p18,summ,2020,1.006
p18,summ,2022,0.997
p18,summ,2024,0.984
p18,summ,2026,0.968
p18,summ,2028,0.949
p18,summ,2030,0.928
p18,summ,2032,0.906
p18,summ,2034,0.883
p18,summ,2036,0.86
p18,summ,2038,0.838
p18,summ,2040,0.817
p18,summ,2042,0.798
p18,summ,2044,0.778
p18,summ,2046,0.757
p18,summ,2048,0.735
p18,summ,2050,0.713
p18,wint,2010,1
p18,wint,2012,1.017
p18,wint,2014,1.035
p18,wint,2016,1.053
p18,wint,2018,1.069
p18,wint,2020,1.083
p18,wint,2022,1.094
p18,wint,2024,1.101
p18,wint,2026,1.106
p18,wint,2028,1.11
p18,wint,2030,1.114
p18,wint,2032,1.117
p18,wint,2034,1.121
p18,wint,2036,1.126
p18,wint,2038,1.132
p18,wint,2040,1.141
p18,wint,2042,1.152
p18,wint,2044,1.165
p18,wint,2046,1.179
p18,wint,2048,1.194
p18,wint,2050,1.21
p19,fall,2010,1
p19,fall,2012,1.004
p19,fall,2014,1.008
p19,fall,2016,1.013
p19,fall,2018,1.016
p19,fall,2020,1.017
p19,fall,2022,1.017
p19,fall,2024,1.014
p19,fall,2026,1.011
p19,fall,2028,1.008
p19,fall,2030,1.004
p19,fall,2032,1
p19,fall,2034,0.996
p19,fall,2036,0.991
p19,fall,2038,0.987
p19,fall,2040,0.983
p19,fall,2042,0.978
p19,fall,2044,0.974
p19,fall,2046,0.969
p19,fall,2048,0.964
p19,fall,2050,0.958
p19,spri,2010,1
p19,spri,2012,1.023
p19,spri,2014,1.046
p19,spri,2016,1.069
p19,spri,2018,1.091
p19,spri,2020,1.11
p19,spri,2022,1.126
p19,spri,2024,1.139
p19,spri,2026,1.152
p19,spri,2028,1.166
p19,spri,2030,1.18
p19,spri,2032,1.193
p19,spri,2034,1.206
p19,spri,2036,1.218
p19,spri,2038,1.23
p19,spri,2040,1.24
p19,spri,2042,1.25
p19,spri,2044,1.26
p19,spri,2046,1.269
p19,spri,2048,1.278
p19,spri,2050,1.286
p19,summ,2010,1
p19,summ,2012,1.003
p19,summ,2014,1.007
p19,summ,2016,1.009
p19,summ,2018,1.009
p19,summ,2020,1.006
p19,summ,2022,0.997
p19,summ,2024,0.984
p19,summ,2026,0.968
p19,summ,2028,0.949
p19,summ,2030,0.928
p19,summ,2032,0.906
p19,summ,2034,0.883
p19,summ,2036,0.86
p19,summ,2038,0.838
p19,summ,2040,0.817
p19,summ,2042,0.798
p19,summ,2044,0.778
p19,summ,2046,0.757
p19,summ,2048,0.735
p19,summ,2050,0.713
p19,wint,2010,1
p19,wint,2012,1.017
p19,wint,2014,1.035
p19,wint,2016,1.053
p19,wint,2018,1.069
p19,wint,2020,1.083
p19,wint,2022,1.094
p19,wint,2024,1.101
p19,wint,2026,1.106
p19,wint,2028,1.11
p19,wint,2030,1.114
p19,wint,2032,1.117
p19,wint,2034,1.121
p19,wint,2036,1.126
p19,wint,2038,1.132
p19,wint,2040,1.141
p19,wint,2042,1.152
p19,wint,2044,1.165
p19,wint,2046,1.179
p19,wint,2048,1.194
p19,wint,2050,1.21
p20,fall,2010,1
p20,fall,2012,1.004
p20,fall,2014,1.008
p20,fall,2016,1.013
p20,fall,2018,1.016
p20,fall,2020,1.017
p20,fall,2022,1.017
p20,fall,2024,1.014
p20,fall,2026,1.011
p20,fall,2028,1.008
p20,fall,2030,1.004
p20,fall,2032,1
p20,fall,2034,0.996
p20,fall,2036,0.991
p20,fall,2038,0.987
p20,fall,2040,0.983
p20,fall,2042,0.978
p20,fall,2044,0.974
p20,fall,2046,0.969
p20,fall,2048,0.964
p20,fall,2050,0.958
p20,spri,2010,1
p20,spri,2012,1.023
p20,spri,2014,1.046
p20,spri,2016,1.069
p20,spri,2018,1.091
p20,spri,2020,1.11
p20,spri,2022,1.126
p20,spri,2024,1.139
p20,spri,2026,1.152
p20,spri,2028,1.166
p20,spri,2030,1.18
p20,spri,2032,1.193
p20,spri,2034,1.206
p20,spri,2036,1.218
p20,spri,2038,1.23
p20,spri,2040,1.24
p20,spri,2042,1.25
p20,spri,2044,1.26
p20,spri,2046,1.269
p20,spri,2048,1.278
p20,spri,2050,1.286
p20,summ,2010,1
p20,summ,2012,1.003
p20,summ,2014,1.007
p20,summ,2016,1.009
p20,summ,2018,1.009
p20,summ,2020,1.006
p20,summ,2022,0.997
p20,summ,2024,0.984
p20,summ,2026,0.968
p20,summ,2028,0.949
p20,summ,2030,0.928
p20,summ,2032,0.906
p20,summ,2034,0.883
p20,summ,2036,0.86
p20,summ,2038,0.838
p20,summ,2040,0.817
p20,summ,2042,0.798
p20,summ,2044,0.778
p20,summ,2046,0.757
p20,summ,2048,0.735
p20,summ,2050,0.713
p20,wint,2010,1
p20,wint,2012,1.017
p20,wint,2014,1.035
p20,wint,2016,1.053
p20,wint,2018,1.069
p20,wint,2020,1.083
p20,wint,2022,1.094
p20,wint,2024,1.101
p20,wint,2026,1.106
p20,wint,2028,1.11
p20,wint,2030,1.114
p20,wint,2032,1.117
p20,wint,2034,1.121
p20,wint,2036,1.126
p20,wint,2038,1.132
p20,wint,2040,1.141
p20,wint,2042,1.152
p20,wint,2044,1.165
p20,wint,2046,1.179
p20,wint,2048,1.194
p20,wint,2050,1.21
p21,fall,2010,1
p21,fall,2012,1.008
p21,fall,2014,1.017
p21,fall,2016,1.025
p21,fall,2018,1.031
p21,fall,2020,1.034
p21,fall,2022,1.033
p21,fall,2024,1.028
p21,fall,2026,1.021
p21,fall,2028,1.013
p21,fall,2030,1.004
p21,fall,2032,0.994
p21,fall,2034,0.984
p21,fall,2036,0.974
p21,fall,2038,0.965
p21,fall,2040,0.956
p21,fall,2042,0.95
p21,fall,2044,0.943
p21,fall,2046,0.936
p21,fall,2048,0.929
p21,fall,2050,0.922
p21,spri,2010,1
p21,spri,2012,1.025
p21,spri,2014,1.051
p21,spri,2016,1.076
p21,spri,2018,1.1
p21,spri,2020,1.121
p21,spri,2022,1.139
p21,spri,2024,1.154
p21,spri,2026,1.168
p21,spri,2028,1.182
p21,spri,2030,1.195
p21,spri,2032,1.209
p21,spri,2034,1.222
p21,spri,2036,1.236
p21,spri,2038,1.251
p21,spri,2040,1.266
p21,spri,2042,1.282
p21,spri,2044,1.299
p21,spri,2046,1.317
p21,spri,2048,1.335
p21,spri,2050,1.353
p21,summ,2010,1
p21,summ,2012,1.013
p21,summ,2014,1.026
p21,summ,2016,1.037
p21,summ,2018,1.046
p21,summ,2020,1.052
p21,summ,2022,1.052
p21,summ,2024,1.048
p21,summ,2026,1.042
p21,summ,2028,1.034
p21,summ,2030,1.024
p21,summ,2032,1.014
p21,summ,2034,1.003
p21,summ,2036,0.992
p21,summ,2038,0.982
p21,summ,2040,0.972
p21,summ,2042,0.963
p21,summ,2044,0.953
p21,summ,2046,0.942
p21,summ,2048,0.931
p21,summ,2050,0.919
p21,wint,2010,1
p21,wint,2012,1.005
p21,wint,2014,1.011
p21,wint,2016,1.017
p21,wint,2018,1.021
p21,wint,2020,1.024
p21,wint,2022,1.025
p21,wint,2024,1.023
p21,wint,2026,1.018
p21,wint,2028,1.012
p21,wint,2030,1.005
p21,wint,2032,0.998
p21,wint,2034,0.991
p21,wint,2036,0.987
p21,wint,2038,0.985
p21,wint,2040,0.987
p21,wint,2042,0.993
p21,wint,2044,1.003
p21,wint,2046,1.015
p21,wint,2048,1.029
p21,wint,2050,1.045
p22,fall,2010,1
p22,fall,2012,1.004
p22,fall,2014,1.008
p22,fall,2016,1.013
p22,fall,2018,1.016
p22,fall,2020,1.017
p22,fall,2022,1.017
p22,fall,2024,1.014
p22,fall,2026,1.011
p22,fall,2028,1.008
p22,fall,2030,1.004
p22,fall,2032,1
p22,fall,2034,0.996
p22,fall,2036,0.991
p22,fall,2038,0.987
p22,fall,2040,0.983
p22,fall,2042,0.978
p22,fall,2044,0.974
p22,fall,2046,0.969
p22,fall,2048,0.964
p22,fall,2050,0.958
p22,spri,2010,1
p22,spri,2012,1.023
p22,spri,2014,1.046
p22,spri,2016,1.069
p22,spri,2018,1.091
p22,spri,2020,1.11
p22,spri,2022,1.126
p22,spri,2024,1.139
p22,spri,2026,1.152
p22,spri,2028,1.166
p22,spri,2030,1.18
p22,spri,2032,1.193
p22,spri,2034,1.206
p22,spri,2036,1.218
p22,spri,2038,1.23
p22,spri,2040,1.24
p22,spri,2042,1.25
p22,spri,2044,1.26
p22,spri,2046,1.269
p22,spri,2048,1.278
p22,spri,2050,1.286
p22,summ,2010,1
p22,summ,2012,1.003
p22,summ,2014,1.007
p22,summ,2016,1.009
p22,summ,2018,1.009
p22,summ,2020,1.006
p22,summ,2022,0.997
p22,summ,2024,0.984
p22,summ,2026,0.968
p22,summ,2028,0.949
p22,summ,2030,0.928
p22,summ,2032,0.906
p22,summ,2034,0.883
p22,summ,2036,0.86
p22,summ,2038,0.838
p22,summ,2040,0.817
p22,summ,2042,0.798
p22,summ,2044,0.778
p22,summ,2046,0.757
p22,summ,2048,0.735
p22,summ,2050,0.713
p22,wint,2010,1
p22,wint,2012,1.017
p22,wint,2014,1.035
p22,wint,2016,1.053
p22,wint,2018,1.069
p22,wint,2020,1.083
p22,wint,2022,1.094
p22,wint,2024,1.101
p22,wint,2026,1.106
p22,wint,2028,1.11
p22,wint,2030,1.114
p22,wint,2032,1.117
p22,wint,2034,1.121
p22,wint,2036,1.126
p22,wint,2038,1.132
p22,wint,2040,1.141
p22,wint,2042,1.152
p22,wint,2044,1.165
p22,wint,2046,1.179
p22,wint,2048,1.194
p22,wint,2050,1.21
p23,fall,2010,1
p23,fall,2012,1.004
p23,fall,2014,1.008
p23,fall,2016,1.013
p23,fall,2018,1.016
p23,fall,2020,1.017
p23,fall,2022,1.017
p23,fall,2024,1.014
p23,fall,2026,1.011
p23,fall,2028,1.008
p23,fall,2030,1.004
p23,fall,2032,1
p23,fall,2034,0.996
p23,fall,2036,0.991
p23,fall,2038,0.987
p23,fall,2040,0.983
p23,fall,2042,0.978
p23,fall,2044,0.974
p23,fall,2046,0.969
p23,fall,2048,0.964
p23,fall,2050,0.958
p23,spri,2010,1
p23,spri,2012,1.023
p23,spri,2014,1.046
p23,spri,2016,1.069
p23,spri,2018,1.091
p23,spri,2020,1.11
p23,spri,2022,1.126
p23,spri,2024,1.139
p23,spri,2026,1.152
p23,spri,2028,1.166
p23,spri,2030,1.18
p23,spri,2032,1.193
p23,spri,2034,1.206
p23,spri,2036,1.218
p23,spri,2038,1.23
p23,spri,2040,1.24
p23,spri,2042,1.25
p23,spri,2044,1.26
p23,spri,2046,1.269
p23,spri,2048,1.278
p23,spri,2050,1.286
p23,summ,2010,1
p23,summ,2012,1.003
p23,summ,2014,1.007
p23,summ,2016,1.009
p23,summ,2018,1.009
p23,summ,2020,1.006
p23,summ,2022,0.997
p23,summ,2024,0.984
p23,summ,2026,0.968
p23,summ,2028,0.949
p23,summ,2030,0.928
p23,summ,2032,0.906
p23,summ,2034,0.883
p23,summ,2036,0.86
p23,summ,2038,0.838
p23,summ,2040,0.817
p23,summ,2042,0.798
p23,summ,2044,0.778
p23,summ,2046,0.757
p23,summ,2048,0.735
p23,summ,2050,0.713
p23,wint,2010,1
p23,wint,2012,1.017
p23,wint,2014,1.035
p23,wint,2016,1.053
p23,wint,2018,1.069
p23,wint,2020,1.083
p23,wint,2022,1.094
p23,wint,2024,1.101
p23,wint,2026,1.106
p23,wint,2028,1.11
p23,wint,2030,1.114
p23,wint,2032,1.117
p23,wint,2034,1.121
p23,wint,2036,1.126
p23,wint,2038,1.132
p23,wint,2040,1.141
p23,wint,2042,1.152
p23,wint,2044,1.165
p23,wint,2046,1.179
p23,wint,2048,1.194
p23,wint,2050,1.21
p24,fall,2010,1
p24,fall,2012,0.989
p24,fall,2014,0.978
p24,fall,2016,0.965
p24,fall,2018,0.952
p24,fall,2020,0.938
p24,fall,2022,0.923
p24,fall,2024,0.904
p24,fall,2026,0.881
p24,fall,2028,0.853
p24,fall,2030,0.823
p24,fall,2032,0.791
p24,fall,2034,0.758
p24,fall,2036,0.727
p24,fall,2038,0.697
p24,fall,2040,0.671
p24,fall,2042,0.648
p24,fall,2044,0.626
p24,fall,2046,0.604
p24,fall,2048,0.582
p24,fall,2050,0.56
p24,spri,2010,1
p24,spri,2012,1.004
p24,spri,2014,1.008
p24,spri,2016,1.012
p24,spri,2018,1.016
p24,spri,2020,1.02
p24,spri,2022,1.025
p24,spri,2024,1.029
p24,spri,2026,1.033
p24,spri,2028,1.037
p24,spri,2030,1.04
p24,spri,2032,1.043
p24,spri,2034,1.046
p24,spri,2036,1.049
p24,spri,2038,1.052
p24,spri,2040,1.055
p24,spri,2042,1.057
p24,spri,2044,1.059
p24,spri,2046,1.059
p24,spri,2048,1.059
p24,spri,2050,1.059
p24,summ,2010,1
p24,summ,2012,0.985
p24,summ,2014,0.969
p24,summ,2016,0.953
p24,summ,2018,0.938
p24,summ,2020,0.922
p24,summ,2022,0.908
p24,summ,2024,0.893
p24,summ,2026,0.875
p24,summ,2028,0.856
p24,summ,2030,0.835
p24,summ,2032,0.814
p24,summ,2034,0.793
p24,summ,2036,0.772
p24,summ,2038,0.753
p24,summ,2040,0.735
p24,summ,2042,0.72
p24,summ,2044,0.704
p24,summ,2046,0.688
p24,summ,2048,0.673
p24,summ,2050,0.659
p24,wint,2010,1
p24,wint,2012,1.006
p24,wint,2014,1.013
p24,wint,2016,1.019
p24,wint,2018,1.024
p24,wint,2020,1.028
p24,wint,2022,1.03
p24,wint,2024,1.032
p24,wint,2026,1.034
p24,wint,2028,1.035
p24,wint,2030,1.036
p24,wint,2032,1.036
p24,wint,2034,1.035
p24,wint,2036,1.033
p24,wint,2038,1.03
p24,wint,2040,1.025
p24,wint,2042,1.018
p24,wint,2044,1.008
p24,wint,2046,0.996
p24,wint,2048,0.982
p24,wint,2050,0.968
p25,fall,2010,1
p25,fall,2012,1.019
p25,fall,2014,1.038
p25,fall,2016,1.055
p25,fall,2018,1.069
p25,fall,2020,1.08
p25,fall,2022,1.085
p25,fall,2024,1.085
p25,fall,2026,1.081
p25,fall,2028,1.073
p25,fall,2030,1.063
p25,fall,2032,1.051
p25,fall,2034,1.039
p25,fall,2036,1.026
p25,fall,2038,1.015
p25,fall,2040,1.007
p25,fall,2042,1.001
p25,fall,2044,0.996
p25,fall,2046,0.992
p25,fall,2048,0.989
p25,fall,2050,0.985
p25,spri,2010,1
p25,spri,2012,0.997
p25,spri,2014,0.992
p25,spri,2016,0.987
p25,spri,2018,0.982
p25,spri,2020,0.975
p25,spri,2022,0.968
p25,spri,2024,0.96
p25,spri,2026,0.949
p25,spri,2028,0.936
p25,spri,2030,0.922
p25,spri,2032,0.907
p25,spri,2034,0.892
p25,spri,2036,0.878
p25,spri,2038,0.864
p25,spri,2040,0.853
p25,spri,2042,0.843
p25,spri,2044,0.835
p25,spri,2046,0.827
p25,spri,2048,0.82
p25,spri,2050,0.813
p25,summ,2010,1
p25,summ,2012,0.964
p25,summ,2014,0.927
p25,summ,2016,0.889
p25,summ,2018,0.85
p25,summ,2020,0.811
p25,summ,2022,0.771
p25,summ,2024,0.728
p25,summ,2026,0.679
p25,summ,2028,0.627
p25,summ,2030,0.573
p25,summ,2032,0.519
p25,summ,2034,0.465
p25,summ,2036,0.414
p25,summ,2038,0.367
p25,summ,2040,0.325
p25,summ,2042,0.29
p25,summ,2044,0.257
p25,summ,2046,0.227
p25,summ,2048,0.198
p25,summ,2050,0.171
p25,wint,2010,1
p25,wint,2012,1.042
p25,wint,2014,1.085
p25,wint,2016,1.128
p25,wint,2018,1.168
p25,wint,2020,1.205
p25,wint,2022,1.235
p25,wint,2024,1.259
p25,wint,2026,1.276
p25,wint,2028,1.29
p25,wint,2030,1.301
p25,wint,2032,1.313
p25,wint,2034,1.326
p25,wint,2036,1.344
p25,wint,2038,1.367
p25,wint,2040,1.398
p25,wint,2042,1.439
p25,wint,2044,1.489
p25,wint,2046,1.547
p25,wint,2048,1.608
p25,wint,2050,1.672
p26,fall,2010,1
p26,fall,2012,1.007
p26,fall,2014,1.013
p26,fall,2016,1.018
p26,fall,2018,1.02
p26,fall,2020,1.019
p26,fall,2022,1.013
p26,fall,2024,1.002
p26,fall,2026,0.986
p26,fall,2028,0.967
p26,fall,2030,0.946
p26,fall,2032,0.923
p26,fall,2034,0.901
p26,fall,2036,0.879
p26,fall,2038,0.861
p26,fall,2040,0.845
p26,fall,2042,0.834
p26,fall,2044,0.825
p26,fall,2046,0.816
p26,fall,2048,0.808
p26,fall,2050,0.8
p26,spri,2010,1
p26,spri,2012,0.99
p26,spri,2014,0.979
p26,spri,2016,0.967
p26,spri,2018,0.954
p26,spri,2020,0.94
p26,spri,2022,0.926
p26,spri,2024,0.908
p26,spri,2026,0.887
p26,spri,2028,0.864
p26,spri,2030,0.839
p26,spri,2032,0.814
p26,spri,2034,0.789
p26,spri,2036,0.767
p26,spri,2038,0.746
p26,spri,2040,0.73
p26,spri,2042,0.718
p26,spri,2044,0.708
p26,spri,2046,0.699
p26,spri,2048,0.692
p26,spri,2050,0.686
p26,summ,2010,1
p26,summ,2012,1.006
p26,summ,2014,1.012
p26,summ,2016,1.017
p26,summ,2018,1.019
p26,summ,2020,1.018
p26,summ,2022,1.013
p26,summ,2024,1.003
p26,summ,2026,0.989
p26,summ,2028,0.971
p26,summ,2030,0.952
p26,summ,2032,0.932
p26,summ,2034,0.911
p26,summ,2036,0.892
p26,summ,2038,0.875
p26,summ,2040,0.862
p26,summ,2042,0.851
p26,summ,2044,0.843
p26,summ,2046,0.835
p26,summ,2048,0.827
p26,summ,2050,0.82
p26,wint,2010,1
p26,wint,2012,1.027
p26,wint,2014,1.054
p26,wint,2016,1.08
p26,wint,2018,1.103
