*i,month,r,value
hydED,AUG,p34,1.0
hydED,AUG,p35,1.0
hydED,AUG,p36,1.0
hydED,AUG,p37,1.0
hydED,AUG,p38,1.0
hydED,AUG,p39,1.0
hydED,AUG,p4,0.84599
hydED,AUG,p40,1.0
hydED,AUG,p41,1.0
hydED,AUG,p42,1.0
hydED,AUG,p43,1.0
hydED,AUG,p44,1.0
hydED,AUG,p45,1.0
hydED,AUG,p46,1.0
hydED,AUG,p47,1.0
hydED,AUG,p48,1.0
hydED,AUG,p49,1.0
hydED,AUG,p5,1.002497
hydED,AUG,p50,1.0
hydED,AUG,p51,1.0
hydED,AUG,p52,1.0
hydED,AUG,p53,1.0
hydED,AUG,p54,1.0
hydED,AUG,p55,1.0
hydED,AUG,p56,1.0
hydED,AUG,p57,1.0
hydED,AUG,p58,1.0
hydED,AUG,p59,1.0
hydED,AUG,p6,1.0
hydED,AUG,p60,1.0
hydED,AUG,p61,1.0
hydED,AUG,p62,1.0
hydED,AUG,p63,1.0
hydED,AUG,p64,1.0
hydED,AUG,p65,1.0
hydED,AUG,p66,1.0
hydED,AUG,p67,1.0
hydED,AUG,p68,1.0
hydED,AUG,p69,1.0
hydED,AUG,p7,1.168421
hydED,AUG,p70,1.0
hydED,AUG,p71,1.0
hydED,AUG,p72,1.0
hydED,AUG,p73,1.0
hydED,AUG,p74,1.0
hydED,AUG,p75,1.0
hydED,AUG,p76,1.0
hydED,AUG,p77,1.0
hydED,AUG,p78,1.0
hydED,AUG,p79,1.0
hydED,AUG,p8,1.0
hydED,AUG,p80,1.0
hydED,AUG,p81,1.0
hydED,AUG,p82,1.0
hydED,AUG,p83,1.0
hydED,AUG,p84,1.0
hydED,AUG,p85,1.0
hydED,AUG,p86,1.0
hydED,AUG,p87,1.0
hydED,AUG,p88,1.0
hydED,AUG,p89,1.0
hydED,AUG,p9,1.017438
hydED,AUG,p90,1.0
hydED,AUG,p91,1.0
hydED,AUG,p92,1.0
hydED,AUG,p93,1.0
hydED,AUG,p94,1.0
hydED,AUG,p95,1.0
hydED,AUG,p96,1.0
hydED,AUG,p97,1.0
hydED,AUG,p98,1.0
hydED,AUG,p99,1.0
hydED,SEP,p1,0.855435
hydED,SEP,p10,1.0
hydED,SEP,p100,1.0
hydED,SEP,p101,1.0
hydED,SEP,p102,1.0
hydED,SEP,p103,1.0
hydED,SEP,p104,1.0
hydED,SEP,p105,1.0
hydED,SEP,p106,1.0
hydED,SEP,p107,1.0
hydED,SEP,p108,1.0
hydED,SEP,p109,1.0
hydED,SEP,p11,1.0
hydED,SEP,p110,1.0
hydED,SEP,p111,1.0
hydED,SEP,p112,1.0
hydED,SEP,p113,1.0
hydED,SEP,p114,1.0
hydED,SEP,p115,1.0
hydED,SEP,p116,1.0
hydED,SEP,p117,1.0
hydED,SEP,p118,1.0
hydED,SEP,p119,1.0
hydED,SEP,p12,1.0
hydED,SEP,p120,1.0
hydED,SEP,p121,1.0
hydED,SEP,p122,1.0
hydED,SEP,p123,1.0
hydED,SEP,p124,1.0
hydED,SEP,p125,1.0
hydED,SEP,p126,1.0
hydED,SEP,p127,1.0
hydED,SEP,p128,1.0
hydED,SEP,p129,1.0
hydED,SEP,p13,1.0
hydED,SEP,p130,1.0
hydED,SEP,p131,1.0
hydED,SEP,p132,1.0
hydED,SEP,p133,1.0
hydED,SEP,p134,1.0
hydED,SEP,p135,1.0
hydED,SEP,p136,1.0
hydED,SEP,p137,1.0
hydED,SEP,p138,1.0
hydED,SEP,p139,1.0
hydED,SEP,p14,0.991514
hydED,SEP,p140,1.0
hydED,SEP,p141,1.0
hydED,SEP,p142,1.0
hydED,SEP,p143,1.0
hydED,SEP,p144,1.0
hydED,SEP,p145,1.0
hydED,SEP,p146,1.0
hydED,SEP,p147,1.0
hydED,SEP,p148,1.0
hydED,SEP,p149,1.0
hydED,SEP,p15,1.164834
hydED,SEP,p150,1.0
hydED,SEP,p151,1.0
hydED,SEP,p152,1.0
hydED,SEP,p153,1.0
hydED,SEP,p154,1.0
hydED,SEP,p155,1.0
hydED,SEP,p156,1.0
hydED,SEP,p157,1.0
hydED,SEP,p158,1.0
hydED,SEP,p159,1.0
hydED,SEP,p16,1.005758
hydED,SEP,p160,1.0
hydED,SEP,p161,1.0
hydED,SEP,p162,1.0
hydED,SEP,p163,1.0
hydED,SEP,p164,1.0
hydED,SEP,p165,1.0
hydED,SEP,p166,1.0
hydED,SEP,p167,1.0
hydED,SEP,p168,1.0
hydED,SEP,p169,1.0
hydED,SEP,p17,1.158301
hydED,SEP,p170,1.0
hydED,SEP,p171,1.0
hydED,SEP,p172,1.0
hydED,SEP,p173,1.0
hydED,SEP,p174,1.0
hydED,SEP,p175,1.0
hydED,SEP,p176,1.0
hydED,SEP,p177,1.0
hydED,SEP,p178,1.0
hydED,SEP,p179,1.0
hydED,SEP,p18,1.0
hydED,SEP,p180,1.0
hydED,SEP,p181,1.0
hydED,SEP,p182,1.0
hydED,SEP,p183,1.0
hydED,SEP,p184,1.0
hydED,SEP,p185,1.0
hydED,SEP,p186,1.0
hydED,SEP,p187,1.0
hydED,SEP,p188,1.0
hydED,SEP,p189,1.0
hydED,SEP,p19,1.0
hydED,SEP,p190,1.0
hydED,SEP,p191,1.0
hydED,SEP,p192,1.0
hydED,SEP,p193,1.0
hydED,SEP,p194,1.0
hydED,SEP,p195,1.0
hydED,SEP,p196,1.0
hydED,SEP,p197,1.0
hydED,SEP,p198,1.0
hydED,SEP,p199,1.0
hydED,SEP,p2,0.973705
hydED,SEP,p20,1.0
hydED,SEP,p200,1.0
hydED,SEP,p201,1.0
hydED,SEP,p202,1.0
hydED,SEP,p203,1.0
hydED,SEP,p204,1.0
hydED,SEP,p205,1.0
hydED,SEP,p21,1.0
hydED,SEP,p22,1.0
hydED,SEP,p23,1.0
hydED,SEP,p24,1.0
hydED,SEP,p25,1.0
hydED,SEP,p26,1.0
hydED,SEP,p27,1.0
hydED,SEP,p28,0.973714
hydED,SEP,p29,1.0
hydED,SEP,p3,1.029509
hydED,SEP,p30,1.0
hydED,SEP,p31,1.0
hydED,SEP,p32,1.0
hydED,SEP,p33,1.0
hydED,SEP,p34,1.0
hydED,SEP,p35,1.0
hydED,SEP,p36,1.0
hydED,SEP,p37,1.0
hydED,SEP,p38,1.0
hydED,SEP,p39,1.0
hydED,SEP,p4,0.84599
hydED,SEP,p40,1.0
hydED,SEP,p41,1.0
hydED,SEP,p42,1.0
hydED,SEP,p43,1.0
hydED,SEP,p44,1.0
hydED,SEP,p45,1.0
hydED,SEP,p46,1.0
hydED,SEP,p47,1.0
hydED,SEP,p48,1.0
hydED,SEP,p49,1.0
hydED,SEP,p5,1.002497
hydED,SEP,p50,1.0
hydED,SEP,p51,1.0
hydED,SEP,p52,1.0
hydED,SEP,p53,1.0
hydED,SEP,p54,1.0
hydED,SEP,p55,1.0
hydED,SEP,p56,1.0
hydED,SEP,p57,1.0
hydED,SEP,p58,1.0
hydED,SEP,p59,1.0
hydED,SEP,p6,1.0
hydED,SEP,p60,1.0
hydED,SEP,p61,1.0
hydED,SEP,p62,1.0
hydED,SEP,p63,1.0
hydED,SEP,p64,1.0
hydED,SEP,p65,1.0
hydED,SEP,p66,1.0
hydED,SEP,p67,1.0
hydED,SEP,p68,1.0
hydED,SEP,p69,1.0
hydED,SEP,p7,1.168421
hydED,SEP,p70,1.0
hydED,SEP,p71,1.0
hydED,SEP,p72,1.0
hydED,SEP,p73,1.0
hydED,SEP,p74,1.0
hydED,SEP,p75,1.0
hydED,SEP,p76,1.0
hydED,SEP,p77,1.0
hydED,SEP,p78,1.0
hydED,SEP,p79,1.0
hydED,SEP,p8,1.0
hydED,SEP,p80,1.0
hydED,SEP,p81,1.0
hydED,SEP,p82,1.0
hydED,SEP,p83,1.0
hydED,SEP,p84,1.0
hydED,SEP,p85,1.0
hydED,SEP,p86,1.0
hydED,SEP,p87,1.0
hydED,SEP,p88,1.0
hydED,SEP,p89,1.0
hydED,SEP,p9,0.966002
hydED,SEP,p90,1.0
hydED,SEP,p91,1.0
hydED,SEP,p92,1.0
hydED,SEP,p93,1.0
hydED,SEP,p94,1.0
hydED,SEP,p95,1.0
hydED,SEP,p96,1.0
hydED,SEP,p97,1.0
hydED,SEP,p98,1.0
hydED,SEP,p99,1.0
hydED,OCT,p1,0.855435
hydED,OCT,p10,1.0
hydED,OCT,p100,1.0
hydED,OCT,p101,1.0
hydED,OCT,p102,1.0
hydED,OCT,p103,1.0
hydED,OCT,p104,1.0
hydED,OCT,p105,1.0
hydED,OCT,p106,1.0
hydED,OCT,p107,1.0
hydED,OCT,p108,1.0
hydED,OCT,p109,1.0
hydED,OCT,p11,1.0
hydED,OCT,p110,1.0
hydED,OCT,p111,1.0
hydED,OCT,p112,1.0
hydED,OCT,p113,1.0
hydED,OCT,p114,1.0
hydED,OCT,p115,1.0
hydED,OCT,p116,1.0
hydED,OCT,p117,1.0
hydED,OCT,p118,1.0
hydED,OCT,p119,1.0
hydED,OCT,p12,1.0
hydED,OCT,p120,1.0
hydED,OCT,p121,1.0
hydED,OCT,p122,1.0
hydED,OCT,p123,1.0
hydED,OCT,p124,1.0
hydED,OCT,p125,1.0
hydED,OCT,p126,1.0
hydED,OCT,p127,1.0
hydED,OCT,p128,1.0
hydED,OCT,p129,1.0
hydED,OCT,p13,1.0
hydED,OCT,p130,1.0
hydED,OCT,p131,1.0
hydED,OCT,p132,1.0
hydED,OCT,p133,1.0
hydED,OCT,p134,1.0
hydED,OCT,p135,1.0
hydED,OCT,p136,1.0
hydED,OCT,p137,1.0
hydED,OCT,p138,1.0
hydED,OCT,p139,1.0
hydED,OCT,p14,0.991514
hydED,OCT,p140,1.0
hydED,OCT,p141,1.0
hydED,OCT,p142,1.0
hydED,OCT,p143,1.0
hydED,OCT,p144,1.0
hydED,OCT,p145,1.0
hydED,OCT,p146,1.0
hydED,OCT,p147,1.0
hydED,OCT,p148,1.0
hydED,OCT,p149,1.0
hydED,OCT,p15,1.164834
hydED,OCT,p150,1.0
hydED,OCT,p151,1.0
hydED,OCT,p152,1.0
hydED,OCT,p153,1.0
hydED,OCT,p154,1.0
hydED,OCT,p155,1.0
hydED,OCT,p156,1.0
hydED,OCT,p157,1.0
hydED,OCT,p158,1.0
hydED,OCT,p159,1.0
hydED,OCT,p16,1.005758
hydED,OCT,p160,1.0
hydED,OCT,p161,1.0
hydED,OCT,p162,1.0
hydED,OCT,p163,1.0
hydED,OCT,p164,1.0
hydED,OCT,p165,1.0
hydED,OCT,p166,1.0
hydED,OCT,p167,1.0
hydED,OCT,p168,1.0
hydED,OCT,p169,1.0
hydED,OCT,p17,1.158301
hydED,OCT,p170,1.0
hydED,OCT,p171,1.0
hydED,OCT,p172,1.0
hydED,OCT,p173,1.0
hydED,OCT,p174,1.0
hydED,OCT,p175,1.0
hydED,OCT,p176,1.0
hydED,OCT,p177,1.0
hydED,OCT,p178,1.0
hydED,OCT,p179,1.0
hydED,OCT,p18,1.0
hydED,OCT,p180,1.0
hydED,OCT,p181,1.0
hydED,OCT,p182,1.0
hydED,OCT,p183,1.0
hydED,OCT,p184,1.0
hydED,OCT,p185,1.0
hydED,OCT,p186,1.0
hydED,OCT,p187,1.0
hydED,OCT,p188,1.0
hydED,OCT,p189,1.0
hydED,OCT,p19,1.0
hydED,OCT,p190,1.0
hydED,OCT,p191,1.0
hydED,OCT,p192,1.0
hydED,OCT,p193,1.0
hydED,OCT,p194,1.0
hydED,OCT,p195,1.0
hydED,OCT,p196,1.0
hydED,OCT,p197,1.0
hydED,OCT,p198,1.0
hydED,OCT,p199,1.0
hydED,OCT,p2,0.973705
hydED,OCT,p20,1.0
hydED,OCT,p200,1.0
hydED,OCT,p201,1.0
hydED,OCT,p202,1.0
hydED,OCT,p203,1.0
hydED,OCT,p204,1.0
hydED,OCT,p205,1.0
hydED,OCT,p21,1.0
hydED,OCT,p22,1.0
hydED,OCT,p23,1.0
hydED,OCT,p24,1.0
hydED,OCT,p25,1.0
hydED,OCT,p26,1.0
hydED,OCT,p27,1.0
hydED,OCT,p28,0.973714
hydED,OCT,p29,1.0
hydED,OCT,p3,1.029509
hydED,OCT,p30,1.0
hydED,OCT,p31,1.0
hydED,OCT,p32,1.0
hydED,OCT,p33,1.0
hydED,OCT,p34,1.0
hydED,OCT,p35,1.0
hydED,OCT,p36,1.0
hydED,OCT,p37,1.0
hydED,OCT,p38,1.0
hydED,OCT,p39,1.0
hydED,OCT,p4,0.84599
hydED,OCT,p40,1.0
hydED,OCT,p41,1.0
hydED,OCT,p42,1.0
hydED,OCT,p43,1.0
hydED,OCT,p44,1.0
hydED,OCT,p45,1.0
hydED,OCT,p46,1.0
hydED,OCT,p47,1.0
hydED,OCT,p48,1.0
hydED,OCT,p49,1.0
hydED,OCT,p5,1.002497
hydED,OCT,p50,1.0
hydED,OCT,p51,1.0
hydED,OCT,p52,1.0
hydED,OCT,p53,1.0
hydED,OCT,p54,1.0
hydED,OCT,p55,1.0
hydED,OCT,p56,1.0
hydED,OCT,p57,1.0
hydED,OCT,p58,1.0
hydED,OCT,p59,1.0
hydED,OCT,p6,1.0
hydED,OCT,p60,1.0
hydED,OCT,p61,1.0
hydED,OCT,p62,1.0
hydED,OCT,p63,1.0
hydED,OCT,p64,1.0
hydED,OCT,p65,1.0
hydED,OCT,p66,1.0
hydED,OCT,p67,1.0
hydED,OCT,p68,1.0
hydED,OCT,p69,1.0
hydED,OCT,p7,1.168421
hydED,OCT,p70,1.0
hydED,OCT,p71,1.0
hydED,OCT,p72,1.0
hydED,OCT,p73,1.0
hydED,OCT,p74,1.0
hydED,OCT,p75,1.0
hydED,OCT,p76,1.0
hydED,OCT,p77,1.0
hydED,OCT,p78,1.0
hydED,OCT,p79,1.0
hydED,OCT,p8,1.0
hydED,OCT,p80,1.0
hydED,OCT,p81,1.0
hydED,OCT,p82,1.0
hydED,OCT,p83,1.0
hydED,OCT,p84,1.0
hydED,OCT,p85,1.0
hydED,OCT,p86,1.0
hydED,OCT,p87,1.0
hydED,OCT,p88,1.0
hydED,OCT,p89,1.0
hydED,OCT,p9,0.966002
hydED,OCT,p90,1.0
hydED,OCT,p91,1.0
hydED,OCT,p92,1.0
hydED,OCT,p93,1.0
hydED,OCT,p94,1.0
hydED,OCT,p95,1.0
hydED,OCT,p96,1.0
hydED,OCT,p97,1.0
hydED,OCT,p98,1.0
hydED,OCT,p99,1.0
hydED,NOV,p1,0.926758
hydED,NOV,p10,1.0
hydED,NOV,p100,1.0
hydED,NOV,p101,1.0
hydED,NOV,p102,1.0
hydED,NOV,p103,1.0
hydED,NOV,p104,1.0
hydED,NOV,p105,1.0
hydED,NOV,p106,1.0
hydED,NOV,p107,1.0
hydED,NOV,p108,1.0
hydED,NOV,p109,1.0
hydED,NOV,p11,1.0
hydED,NOV,p110,1.0
hydED,NOV,p111,1.0
hydED,NOV,p112,1.0
hydED,NOV,p113,1.0
hydED,NOV,p114,1.0
hydED,NOV,p115,1.0
hydED,NOV,p116,1.0
hydED,NOV,p117,1.0
hydED,NOV,p118,1.0
hydED,NOV,p119,1.0
hydED,NOV,p12,1.0
hydED,NOV,p120,1.0
hydED,NOV,p121,1.0
hydED,NOV,p122,1.0
hydED,NOV,p123,1.0
hydED,NOV,p124,1.0
hydED,NOV,p125,1.0
hydED,NOV,p126,1.0
hydED,NOV,p127,1.0
hydED,NOV,p128,1.0
hydED,NOV,p129,1.0
hydED,NOV,p13,1.0
hydED,NOV,p130,1.0
hydED,NOV,p131,1.0
hydED,NOV,p132,1.0
hydED,NOV,p133,1.0
hydED,NOV,p134,1.0
hydED,NOV,p135,1.0
hydED,NOV,p136,1.0
hydED,NOV,p137,1.0
hydED,NOV,p138,1.0
hydED,NOV,p139,1.0
hydED,NOV,p14,0.991514
hydED,NOV,p140,1.0
hydED,NOV,p141,1.0
hydED,NOV,p142,1.0
hydED,NOV,p143,1.0
hydED,NOV,p144,1.0
hydED,NOV,p145,1.0
hydED,NOV,p146,1.0
hydED,NOV,p147,1.0
hydED,NOV,p148,1.0
hydED,NOV,p149,1.0
hydED,NOV,p15,1.164834
hydED,NOV,p150,1.0
hydED,NOV,p151,1.0
hydED,NOV,p152,1.0
hydED,NOV,p153,1.0
hydED,NOV,p154,1.0
hydED,NOV,p155,1.0
hydED,NOV,p156,1.0
hydED,NOV,p157,1.0
hydED,NOV,p158,1.0
hydED,NOV,p159,1.0
hydED,NOV,p16,1.005758
hydED,NOV,p160,1.0
hydED,NOV,p161,1.0
hydED,NOV,p162,1.0
hydED,NOV,p163,1.0
hydED,NOV,p164,1.0
hydED,NOV,p165,1.0
hydED,NOV,p166,1.0
hydED,NOV,p167,1.0
hydED,NOV,p168,1.0
hydED,NOV,p169,1.0
hydED,NOV,p17,1.158301
hydED,NOV,p170,1.0
hydED,NOV,p171,1.0
hydED,NOV,p172,1.0
hydED,NOV,p173,1.0
hydED,NOV,p174,1.0
hydED,NOV,p175,1.0
hydED,NOV,p176,1.0
hydED,NOV,p177,1.0
hydED,NOV,p178,1.0
hydED,NOV,p179,1.0
hydED,NOV,p18,1.0
hydED,NOV,p180,1.0
hydED,NOV,p181,1.0
hydED,NOV,p182,1.0
hydED,NOV,p183,1.0
hydED,NOV,p184,1.0
hydED,NOV,p185,1.0
hydED,NOV,p186,1.0
hydED,NOV,p187,1.0
hydED,NOV,p188,1.0
hydED,NOV,p189,1.0
hydED,NOV,p19,1.0
hydED,NOV,p190,1.0
hydED,NOV,p191,1.0
hydED,NOV,p192,1.0
hydED,NOV,p193,1.0
hydED,NOV,p194,1.0
hydED,NOV,p195,1.0
hydED,NOV,p196,1.0
hydED,NOV,p197,1.0
hydED,NOV,p198,1.0
hydED,NOV,p199,1.0
hydED,NOV,p2,0.973705
hydED,NOV,p20,1.0
hydED,NOV,p200,1.0
hydED,NOV,p201,1.0
hydED,NOV,p202,1.0
hydED,NOV,p203,1.0
hydED,NOV,p204,1.0
hydED,NOV,p205,1.0
hydED,NOV,p21,1.0
hydED,NOV,p22,1.0
hydED,NOV,p23,1.0
hydED,NOV,p24,1.0
hydED,NOV,p25,1.0
hydED,NOV,p26,1.0
hydED,NOV,p27,1.0
hydED,NOV,p28,0.973714
hydED,NOV,p29,1.0
hydED,NOV,p3,1.029509
hydED,NOV,p30,1.0
hydED,NOV,p31,1.0
hydED,NOV,p32,1.0
hydED,NOV,p33,1.0
hydED,NOV,p34,1.0
hydED,NOV,p35,1.0
hydED,NOV,p36,1.0
hydED,NOV,p37,1.0
hydED,NOV,p38,1.0
hydED,NOV,p39,1.0
hydED,NOV,p4,0.84599
hydED,NOV,p40,1.0
hydED,NOV,p41,1.0
hydED,NOV,p42,1.0
hydED,NOV,p43,1.0
hydED,NOV,p44,1.0
hydED,NOV,p45,1.0
hydED,NOV,p46,1.0
hydED,NOV,p47,1.0
hydED,NOV,p48,1.0
hydED,NOV,p49,1.0
hydED,NOV,p5,1.002497
hydED,NOV,p50,1.0
hydED,NOV,p51,1.0
hydED,NOV,p52,1.0
hydED,NOV,p53,1.0
hydED,NOV,p54,1.0
hydED,NOV,p55,1.0
hydED,NOV,p56,1.0
hydED,NOV,p57,1.0
hydED,NOV,p58,1.0
hydED,NOV,p59,1.0
hydED,NOV,p6,1.0
hydED,NOV,p60,1.0
hydED,NOV,p61,1.0
hydED,NOV,p62,1.0
hydED,NOV,p63,1.0
hydED,NOV,p64,1.0
hydED,NOV,p65,1.0
hydED,NOV,p66,1.0
hydED,NOV,p67,1.0
hydED,NOV,p68,1.0
hydED,NOV,p69,1.0
hydED,NOV,p7,1.168421
hydED,NOV,p70,1.0
hydED,NOV,p71,1.0
hydED,NOV,p72,1.0
hydED,NOV,p73,1.0
hydED,NOV,p74,1.0
hydED,NOV,p75,1.0
hydED,NOV,p76,1.0
hydED,NOV,p77,1.0
hydED,NOV,p78,1.0
hydED,NOV,p79,1.0
hydED,NOV,p8,1.0
hydED,NOV,p80,1.0
hydED,NOV,p81,1.0
hydED,NOV,p82,1.0
hydED,NOV,p83,1.0
hydED,NOV,p84,1.0
hydED,NOV,p85,1.0
hydED,NOV,p86,1.0
hydED,NOV,p87,1.0
hydED,NOV,p88,1.0
hydED,NOV,p89,1.0
hydED,NOV,p9,0.899887
hydED,NOV,p90,1.0
hydED,NOV,p91,1.0
hydED,NOV,p92,1.0
hydED,NOV,p93,1.0
hydED,NOV,p94,1.0
hydED,NOV,p95,1.0
hydED,NOV,p96,1.0
hydED,NOV,p97,1.0
hydED,NOV,p98,1.0
hydED,NOV,p99,1.0
hydED,DEC,p1,0.926758
hydED,DEC,p10,1.0
hydED,DEC,p100,1.0
hydED,DEC,p101,1.0
hydED,DEC,p102,1.0
hydED,DEC,p103,1.0
hydED,DEC,p104,1.0
hydED,DEC,p105,1.0
hydED,DEC,p106,1.0
hydED,DEC,p107,1.0
hydED,DEC,p108,1.0
hydED,DEC,p109,1.0
hydED,DEC,p11,1.0
hydED,DEC,p110,1.0
hydED,DEC,p111,1.0
hydED,DEC,p112,1.0
hydED,DEC,p113,1.0
hydED,DEC,p114,1.0
hydED,DEC,p115,1.0
hydED,DEC,p116,1.0
hydED,DEC,p117,1.0
hydED,DEC,p118,1.0
hydED,DEC,p119,1.0
hydED,DEC,p12,1.0
hydED,DEC,p120,1.0
hydED,DEC,p121,1.0
hydED,DEC,p122,1.0
hydED,DEC,p123,1.0
hydED,DEC,p124,1.0
hydED,DEC,p125,1.0
hydED,DEC,p126,1.0
hydED,DEC,p127,1.0
hydED,DEC,p128,1.0
hydED,DEC,p129,1.0
hydED,DEC,p13,1.0
hydED,DEC,p130,1.0
hydED,DEC,p131,1.0
hydED,DEC,p132,1.0
hydED,DEC,p133,1.0
hydED,DEC,p134,1.0
hydED,DEC,p135,1.0
hydED,DEC,p136,1.0
hydED,DEC,p137,1.0
hydED,DEC,p138,1.0
hydED,DEC,p139,1.0
hydED,DEC,p14,0.991514
hydED,DEC,p140,1.0
hydED,DEC,p141,1.0
hydED,DEC,p142,1.0
hydED,DEC,p143,1.0
hydED,DEC,p144,1.0
hydED,DEC,p145,1.0
hydED,DEC,p146,1.0
hydED,DEC,p147,1.0
hydED,DEC,p148,1.0
hydED,DEC,p149,1.0
hydED,DEC,p15,1.164834
hydED,DEC,p150,1.0
hydED,DEC,p151,1.0
hydED,DEC,p152,1.0
hydED,DEC,p153,1.0
hydED,DEC,p154,1.0
hydED,DEC,p155,1.0
hydED,DEC,p156,1.0
hydED,DEC,p157,1.0
hydED,DEC,p158,1.0
hydED,DEC,p159,1.0
hydED,DEC,p16,1.005758
hydED,DEC,p160,1.0
hydED,DEC,p161,1.0
hydED,DEC,p162,1.0
hydED,DEC,p163,1.0
hydED,DEC,p164,1.0
hydED,DEC,p165,1.0
hydED,DEC,p166,1.0
hydED,DEC,p167,1.0
hydED,DEC,p168,1.0
hydED,DEC,p169,1.0
hydED,DEC,p17,1.158301
hydED,DEC,p170,1.0
hydED,DEC,p171,1.0
hydED,DEC,p172,1.0
hydED,DEC,p173,1.0
hydED,DEC,p174,1.0
hydED,DEC,p175,1.0
hydED,DEC,p176,1.0
hydED,DEC,p177,1.0
hydED,DEC,p178,1.0
hydED,DEC,p179,1.0
hydED,DEC,p18,1.0
hydED,DEC,p180,1.0
hydED,DEC,p181,1.0
hydED,DEC,p182,1.0
hydED,DEC,p183,1.0
hydED,DEC,p184,1.0
hydED,DEC,p185,1.0
hydED,DEC,p186,1.0
hydED,DEC,p187,1.0
hydED,DEC,p188,1.0
hydED,DEC,p189,1.0
hydED,DEC,p19,1.0
hydED,DEC,p190,1.0
hydED,DEC,p191,1.0
hydED,DEC,p192,1.0
hydED,DEC,p193,1.0
hydED,DEC,p194,1.0
hydED,DEC,p195,1.0
hydED,DEC,p196,1.0
hydED,DEC,p197,1.0
hydED,DEC,p198,1.0
hydED,DEC,p199,1.0
hydED,DEC,p2,0.973705
hydED,DEC,p20,1.0
hydED,DEC,p200,1.0
hydED,DEC,p201,1.0
hydED,DEC,p202,1.0
hydED,DEC,p203,1.0
hydED,DEC,p204,1.0
hydED,DEC,p205,1.0
hydED,DEC,p21,1.0
hydED,DEC,p22,1.0
hydED,DEC,p23,1.0
hydED,DEC,p24,1.0
hydED,DEC,p25,1.0
hydED,DEC,p26,1.0
hydED,DEC,p27,1.0
hydED,DEC,p28,0.973714
hydED,DEC,p29,1.0
hydED,DEC,p3,1.029509
hydED,DEC,p30,1.0
hydED,DEC,p31,1.0
hydED,DEC,p32,1.0
hydED,DEC,p33,1.0
hydED,DEC,p34,1.0
hydED,DEC,p35,1.0
hydED,DEC,p36,1.0
hydED,DEC,p37,1.0
hydED,DEC,p38,1.0
hydED,DEC,p39,1.0
hydED,DEC,p4,0.84599
hydED,DEC,p40,1.0
hydED,DEC,p41,1.0
hydED,DEC,p42,1.0
hydED,DEC,p43,1.0
hydED,DEC,p44,1.0
hydED,DEC,p45,1.0
hydED,DEC,p46,1.0
hydED,DEC,p47,1.0
hydED,DEC,p48,1.0
hydED,DEC,p49,1.0
hydED,DEC,p5,1.002497
hydED,DEC,p50,1.0
hydED,DEC,p51,1.0
hydED,DEC,p52,1.0
hydED,DEC,p53,1.0
hydED,DEC,p54,1.0
hydED,DEC,p55,1.0
hydED,DEC,p56,1.0
hydED,DEC,p57,1.0
hydED,DEC,p58,1.0
hydED,DEC,p59,1.0
hydED,DEC,p6,1.0
hydED,DEC,p60,1.0
hydED,DEC,p61,1.0
hydED,DEC,p62,1.0
hydED,DEC,p63,1.0
hydED,DEC,p64,1.0
hydED,DEC,p65,1.0
hydED,DEC,p66,1.0
hydED,DEC,p67,1.0
hydED,DEC,p68,1.0
hydED,DEC,p69,1.0
hydED,DEC,p7,1.168421
hydED,DEC,p70,1.0
hydED,DEC,p71,1.0
hydED,DEC,p72,1.0
hydED,DEC,p73,1.0
hydED,DEC,p74,1.0
hydED,DEC,p75,1.0
hydED,DEC,p76,1.0
hydED,DEC,p77,1.0
hydED,DEC,p78,1.0
hydED,DEC,p79,1.0
hydED,DEC,p8,1.0
hydED,DEC,p80,1.0
hydED,DEC,p81,1.0
hydED,DEC,p82,1.0
hydED,DEC,p83,1.0
hydED,DEC,p84,1.0
hydED,DEC,p85,1.0
hydED,DEC,p86,1.0
hydED,DEC,p87,1.0
hydED,DEC,p88,1.0
hydED,DEC,p89,1.0
hydED,DEC,p9,0.899887
hydED,DEC,p90,1.0
hydED,DEC,p91,1.0
hydED,DEC,p92,1.0
hydED,DEC,p93,1.0
hydED,DEC,p94,1.0
hydED,DEC,p95,1.0
hydED,DEC,p96,1.0
hydED,DEC,p97,1.0
hydED,DEC,p98,1.0
hydED,DEC,p99,1.0
hydNPD,JAN,p1,1.0
hydNPD,JAN,p10,1.0
hydNPD,JAN,p100,1.0
hydNPD,JAN,p101,1.0
hydNPD,JAN,p102,1.0
hydNPD,JAN,p103,1.0
hydNPD,JAN,p104,1.0
hydNPD,JAN,p105,1.0
hydNPD,JAN,p106,1.0
hydNPD,JAN,p107,1.0
hydNPD,JAN,p108,1.0
hydNPD,JAN,p109,1.0
hydNPD,JAN,p11,1.0
hydNPD,JAN,p110,1.0
hydNPD,JAN,p111,1.0
hydNPD,JAN,p112,1.0
hydNPD,JAN,p113,1.0
hydNPD,JAN,p114,1.0
hydNPD,JAN,p115,1.0
hydNPD,JAN,p116,1.0
hydNPD,JAN,p117,1.0
hydNPD,JAN,p118,1.0
hydNPD,JAN,p119,1.0
hydNPD,JAN,p12,1.0
hydNPD,JAN,p120,1.0
hydNPD,JAN,p121,1.0
hydNPD,JAN,p122,1.0
hydNPD,JAN,p123,1.0
hydNPD,JAN,p124,1.0
hydNPD,JAN,p125,1.0
hydNPD,JAN,p126,1.0
hydNPD,JAN,p127,1.0
