"Dim1","Dim2","Dim3","Dim4","Dim5","Val"
"p133","s345","wind-ofs_3","bin3","cap",223.2
"p133","s345","wind-ofs_3","bin3","cost",325469.917173956
"p133","s345","wind-ofs_4","bin1","cap",507.6
"p133","s345","wind-ofs_4","bin1","cost",220361.217455907
"p133","s345","wind-ofs_4","bin2","cap",284.4
"p133","s345","wind-ofs_4","bin2","cost",268044.445791319
"p133","s345","wind-ofs_4","bin3","cap",1299.6
"p133","s345","wind-ofs_4","bin3","cost",344454.843881106
"p133","s345","wind-ofs_4","bin4","cap",446.4
"p133","s345","wind-ofs_4","bin4","cost",410618.738502935
"p133","s345","wind-ofs_4","bin5","cap",853.2
"p133","s345","wind-ofs_4","bin5","cost",512612.025899582
"p133","s345","wind-ofs_5","bin1","cap",223.2
"p133","s345","wind-ofs_5","bin1","cost",392052.370507341
"p133","s345","wind-ofs_7","bin1","cap",284.4
"p133","s345","wind-ofs_7","bin1","cost",232925.907011697
"p133","s345","wind-ofs_7","bin2","cap",284.4
"p133","s345","wind-ofs_7","bin2","cost",253614.589535042
"p133","s345","wind-ofs_7","bin3","cap",284.4
"p133","s345","wind-ofs_7","bin3","cost",256911.580557343
"p133","s345","wind-ofs_7","bin4","cap",284.4
"p133","s345","wind-ofs_7","bin4","cost",367354.034680622
"p133","s345","wind-ofs_8","bin1","cap",568.8
"p133","s345","wind-ofs_8","bin1","cost",364764.029264871
"p133","s345","wind-ofs_8","bin2","cap",284.4
"p133","s345","wind-ofs_8","bin2","cost",441777.831057664
"p133","s345","wind-ofs_8","bin3","cap",853.2
"p133","s345","wind-ofs_8","bin3","cost",478233.878177192
"p133","s345","wind-ofs_8","bin4","cap",568.8
"p133","s345","wind-ofs_8","bin4","cost",525665.482564925
"p133","s345","wind-ofs_8","bin5","cap",1137.6
"p133","s345","wind-ofs_8","bin5","cost",569368.987002624
"p133","s345","wind-ofs_9","bin1","cap",284.4
"p133","s345","wind-ofs_9","bin1","cost",520864.775847905
"p133","s345","wind-ofs_9","bin2","cap",568.8
"p133","s345","wind-ofs_9","bin2","cost",580046.353476535
"p133","s345","wind-ofs_9","bin3","cap",1706.4
"p133","s345","wind-ofs_9","bin3","cost",642520.212092038
"p133","s345","wind-ofs_9","bin4","cap",1137.6
"p133","s345","wind-ofs_9","bin4","cost",712724.184851328
"p133","s345","wind-ofs_9","bin5","cap",1987.2
"p133","s345","wind-ofs_9","bin5","cost",828091.193557432
"p133","s345","wind-ofs_10","bin1","cap",615.6
"p133","s345","wind-ofs_10","bin1","cost",751962.070476085
"p133","s345","wind-ofs_10","bin2","cap",662.4
"p133","s345","wind-ofs_10","bin2","cost",831364.478580434
"p133","s345","wind-ofs_10","bin3","cap",1656
"p133","s345","wind-ofs_10","bin3","cost",919872.475524177
"p133","s345","wind-ofs_10","bin4","cap",993.6
"p133","s345","wind-ofs_10","bin4","cost",983810.087186536
"p133","s345","wind-ofs_10","bin5","cap",1324.8
"p133","s345","wind-ofs_10","bin5","cost",1040842.45503234
"p133","s345","wind-ofs_11","bin1","cap",331.2
"p133","s345","wind-ofs_11","bin1","cost",1022081.29189231
"p133","s345","wind-ofs_11","bin2","cap",331.2
"p133","s345","wind-ofs_11","bin2","cost",1073835.85887128
"p133","s345","wind-ofs_11","bin3","cap",331.2
"p133","s345","wind-ofs_11","bin3","cost",1088401.69999403
"p133","s345","wind-ofs_11","bin4","cap",662.4
"p133","s345","wind-ofs_11","bin4","cost",1097482.31036616
"p133","s345","wind-ofs_11","bin5","cap",331.2
"p133","s345","wind-ofs_11","bin5","cost",1131658.04112151
"p133","s345","wind-ons_3","bin1","cap",0.62624985
"p133","s345","wind-ons_3","bin1","cost",46655.4857871048
"p133","s345","wind-ons_3","bin2","cap",0.230849996
"p133","s345","wind-ons_3","bin2","cost",58805.7333396438
"p133","s345","wind-ons_3","bin3","cap",1.944000006
"p133","s345","wind-ons_3","bin3","cost",59372.9660991756
"p133","s345","wind-ons_4","bin1","cap",0.048600001
"p133","s345","wind-ons_4","bin1","cost",45149.3895982266
"p133","s345","wind-ons_5","bin1","cap",28.67400065
"p133","s345","wind-ons_5","bin1","cost",18719.3038353687
"p133","s345","wind-ons_5","bin2","cap",0.206550012
"p133","s345","wind-ons_5","bin2","cost",31327.9553150954
"p133","s345","wind-ons_5","bin3","cap",16.26885054
"p133","s345","wind-ons_5","bin3","cost",36009.2821994119
"p133","s345","wind-ons_5","bin4","cap",45.29520035
"p133","s345","wind-ons_5","bin4","cost",40280.4049174072
"p133","s345","wind-ons_5","bin5","cap",85.96124911
"p133","s345","wind-ons_5","bin5","cost",63713.1154363376
"p133","s345","wind-ons_6","bin1","cap",8.432100177
"p133","s345","wind-ons_6","bin1","cost",10256.157726135
"p133","s345","wind-ons_6","bin2","cap",6.670349898
"p133","s345","wind-ons_6","bin2","cost",20959.1064542747
"p133","s345","wind-ons_6","bin3","cap",8.164800346
"p133","s345","wind-ons_6","bin3","cost",25168.2377960962
"p133","s345","wind-ons_6","bin4","cap",17.42310047
"p133","s345","wind-ons_6","bin4","cost",45470.1031870096
"p133","s345","wind-ons_6","bin5","cap",50.92065006
"p133","s345","wind-ons_6","bin5","cost",98453.0388656895
"p133","s346","wind-ofs_1","bin1","cap",223.2
"p133","s346","wind-ofs_1","bin1","cost",149647.446773809
"p133","s346","wind-ofs_1","bin2","cap",223.2
"p133","s346","wind-ofs_1","bin2","cost",164186.374000186
"p133","s346","wind-ons_5","bin1","cap",0.473850042
"p133","s346","wind-ons_5","bin1","cost",41608.9703161368
"p133","s346","wind-ons_6","bin1","cap",0.32805001
"p133","s346","wind-ons_6","bin1","cost",18382.7473552443
"p133","s346","wind-ons_6","bin2","cap",2.442150056
"p133","s346","wind-ons_6","bin2","cost",42255.7302123207
"p133","s346","wind-ons_7","bin1","cap",0.097200003
"p133","s346","wind-ons_7","bin1","cost",20575.8235054191
"p133","sk","pumped-hydro","bin1","cost",398967625
"p133","sk","pumped-hydro","bin2","cost",398967625
"p133","sk","pumped-hydro","bin3","cost",398967625
"p133","sk","pumped-hydro","bin4","cost",398967625
"p133","sk","pumped-hydro","bin5","cap",750
"p133","sk","pumped-hydro","bin5","cost",2792773.375
"p133","sk","upv_3","bin1","cap",707.8752
"p133","sk","upv_3","bin1","cost",29327.0766310934
"p133","sk","upv_3","bin2","cap",6425.8272
"p133","sk","upv_3","bin2","cost",80171.3838128043
"p133","sk","upv_3","bin3","cap",8747.2224
"p133","sk","upv_3","bin3","cost",118109.197225268
"p133","sk","upv_3","bin4","cap",5854.2912
"p133","sk","upv_3","bin4","cost",160895.579724816
"p133","sk","upv_3","bin5","cap",2319.0624
"p133","sk","upv_3","bin5","cost",222810.279733477
"p133","sk","dupv_3","bin1","cap",225.7632
"p133","sk","dupv_3","bin1","cost",10314.4951198722
"p133","sk","dupv_3","bin2","cap",244.944
"p133","sk","dupv_3","bin2","cost",17251.5064275492
"p133","sk","dupv_3","bin3","cap",192.5856
"p133","sk","dupv_3","bin3","cost",31578.2296396118
"p133","sk","dupv_3","bin4","cap",452.5632
"p133","sk","dupv_3","bin4","cost",49972.5850734654
"p133","sk","dupv_3","bin5","cap",298.3392
"p133","sk","dupv_3","bin5","cost",127410.943955836
"p133","sk","hydD","bin1","cost",398967625
"p133","sk","hydD","bin2","cost",398967625
"p133","sk","hydD","bin3","cost",398967625
"p133","sk","hydD","bin4","cost",398967625
"p133","sk","hydD","bin5","cost",398967625
"p133","sk","hydND","bin1","cost",398967625
"p133","sk","hydND","bin2","cost",398967625
"p133","sk","hydND","bin3","cost",398967625
"p133","sk","hydND","bin4","cost",398967625
"p133","sk","hydND","bin5","cost",398967625
"p133","sk","hydSD","bin1","cost",398967625
"p133","sk","hydSD","bin2","cost",398967625
"p133","sk","hydSD","bin3","cost",398967625
"p133","sk","hydSD","bin4","cost",398967625
"p133","sk","hydSD","bin5","cost",398967625
"p133","sk","hydSND","bin1","cost",398967625
"p133","sk","hydSND","bin2","cost",398967625
"p133","sk","hydSND","bin3","cost",398967625
"p133","sk","hydSND","bin4","cost",398967625
"p133","sk","hydSND","bin5","cost",398967625
"p133","sk","hydUD","bin1","cost",398967625
"p133","sk","hydUD","bin2","cost",398967625
"p133","sk","hydUD","bin3","cost",398967625
"p133","sk","hydUD","bin4","cost",398967625
"p133","sk","hydUD","bin5","cost",398967625
"p133","sk","hydUND","bin1","cost",2899007.552
"p133","sk","hydUND","bin2","cost",3074882.799
"p133","sk","hydUND","bin3","cost",3434722.864
"p133","sk","hydUND","bin4","cost",3715527.336
"p133","sk","hydUND","bin5","cost",4342308.663
"p133","sk","hydNPD","bin1","cost",5206348.946
"p133","sk","hydNPD","bin2","cost",5518780.049
"p133","sk","hydNPD","bin3","cost",398967625
"p133","sk","hydNPD","bin4","cost",398967625
"p133","sk","hydNPD","bin5","cost",398967625
"p133","sk","hydNPND","bin1","cap",1
"p133","sk","hydNPND","bin1","cost",5206348.946
"p133","sk","hydNPND","bin2","cap",1
"p133","sk","hydNPND","bin2","cost",5518780.049
"p133","sk","hydNPND","bin3","cost",398967625
"p133","sk","hydNPND","bin4","cost",398967625
"p133","sk","hydNPND","bin5","cost",398967625
"p134","s355","wind-ons_1","bin1","cap",213.0394628
"p134","s355","wind-ons_1","bin1","cost",151326.246030253
"p134","s355","wind-ons_1","bin2","cap",336.0447173
"p134","s355","wind-ons_1","bin2","cost",308799.536721091
"p134","s355","wind-ons_1","bin3","cap",430.0735755
"p134","s355","wind-ons_1","bin3","cost",566729.096190331
"p134","s355","wind-ons_1","bin4","cap",646.3557401
"p134","s355","wind-ons_1","bin4","cost",865036.666366157
"p134","s355","wind-ons_1","bin5","cap",227.4237156
"p134","s355","wind-ons_1","bin5","cost",1133865.83796467
"p134","s355","wind-ons_2","bin1","cap",307.2856607
"p134","s355","wind-ons_2","bin1","cost",186905.675048488
"p134","s355","wind-ons_2","bin2","cap",271.2001669
"p134","s355","wind-ons_2","bin2","cost",585627.551238834
"p134","s355","wind-ons_2","bin3","cap",232.4538131
"p134","s355","wind-ons_2","bin3","cost",753223.838094059
"p134","s355","wind-ons_2","bin4","cap",512.0374789
"p134","s355","wind-ons_2","bin4","cost",1000142.69666257
"p134","s355","wind-ons_2","bin5","cap",229.6350117
"p134","s355","wind-ons_2","bin5","cost",1222177.12695935
"p134","s355","wind-ons_3","bin1","cap",286.0110147
"p134","s355","wind-ons_3","bin1","cost",80638.4288988638
"p134","s355","wind-ons_3","bin2","cap",153.7339575
"p134","s355","wind-ons_3","bin2","cost",376259.158950453
"p134","s355","wind-ons_3","bin3","cap",552.8736216
"p134","s355","wind-ons_3","bin3","cost",633518.266178565
"p134","s355","wind-ons_3","bin4","cap",387.9130654
"p134","s355","wind-ons_3","bin4","cost",938975.021432967
"p134","s355","wind-ons_3","bin5","cap",637.9479446
"p134","s355","wind-ons_3","bin5","cost",1138350.23000183
"p134","s355","wind-ons_4","bin1","cap",231.7612605
"p134","s355","wind-ons_4","bin1","cost",84384.8708536195
"p134","s355","wind-ons_4","bin2","cap",354.1968179
"p134","s355","wind-ons_4","bin2","cost",470132.319776601
"p134","s355","wind-ons_4","bin3","cap",590.3928337
"p134","s355","wind-ons_4","bin3","cost",753377.841610375
"p134","s355","wind-ons_4","bin4","cap",621.6426244
"p134","s355","wind-ons_4","bin4","cost",1033730.16929414
"p134","s355","wind-ons_4","bin5","cap",590.1862922
"p134","s355","wind-ons_4","bin5","cost",1229868.44656382
"p134","s355","wind-ons_5","bin1","cap",326.9808142
"p134","s355","wind-ons_5","bin1","cost",104509.5455944
"p134","s355","wind-ons_5","bin2","cap",1008.656609
"p134","s355","wind-ons_5","bin2","cost",517381.992632996
"p134","s355","wind-ons_5","bin3","cap",1429.982153
"p134","s355","wind-ons_5","bin3","cost",906003.108465037
"p134","s355","wind-ons_5","bin4","cap",1408.610337
"p134","s355","wind-ons_5","bin4","cost",1150058.9937786
"p134","s355","wind-ons_5","bin5","cap",1062.906374
"p134","s355","wind-ons_5","bin5","cost",1379513.57010572
"p134","s355","wind-ons_6","bin1","cap",147.1000546
"p134","s355","wind-ons_6","bin1","cost",130180.653106431
"p134","s355","wind-ons_6","bin2","cap",1671.755029
"p134","s355","wind-ons_6","bin2","cost",536260.037687305
"p134","s355","wind-ons_6","bin3","cap",1871.039317
"p134","s355","wind-ons_6","bin3","cost",859471.357684201
"p134","s355","wind-ons_6","bin4","cap",2330.698171
"p134","s355","wind-ons_6","bin4","cost",1166127.59383527
"p134","s355","wind-ons_6","bin5","cap",1708.156455
"p134","s355","wind-ons_6","bin5","cost",1377981.80323593
"p134","s355","wind-ons_7","bin1","cap",465.0412793
"p134","s355","wind-ons_7","bin1","cost",221774.814568364
"p134","s355","wind-ons_7","bin2","cap",2238.1516
"p134","s355","wind-ons_7","bin2","cost",476532.725132757
"p134","s355","wind-ons_7","bin3","cap",1371.431298
"p134","s355","wind-ons_7","bin3","cost",754067.046681822
"p134","s355","wind-ons_7","bin4","cap",918.0175974
"p134","s355","wind-ons_7","bin4","cost",1049520.83790669
"p134","s355","wind-ons_7","bin5","cap",3104.786897
"p134","s355","wind-ons_7","bin5","cost",1344232.34247705
"p134","s355","wind-ons_8","bin1","cap",908.5648945
"p134","s355","wind-ons_8","bin1","cost",193889.780172653
"p134","s355","wind-ons_8","bin2","cap",1949.649864
"p134","s355","wind-ons_8","bin2","cost",296924.028098653
"p134","s355","wind-ons_8","bin3","cap",978.5003057
"p134","s355","wind-ons_8","bin3","cost",426151.822571928
"p134","s355","wind-ons_8","bin4","cap",1277.098699
"p134","s355","wind-ons_8","bin4","cost",550295.70976893
"p134","s355","wind-ons_8","bin5","cap",744.2604552
"p134","s355","wind-ons_8","bin5","cost",1337518.79656071
"p134","s355","wind-ons_9","bin1","cap",13.58370079
"p134","s355","wind-ons_9","bin1","cost",80844.6171445226
"p134","s355","wind-ons_9","bin2","cap",626.539081
"p134","s355","wind-ons_9","bin2","cost",222332.405361825
"p134","s355","wind-ons_9","bin3","cap",734.6133285
"p134","s355","wind-ons_9","bin3","cost",292774.686045657
"p134","s355","wind-ons_9","bin4","cap",662.3572769
"p134","s355","wind-ons_9","bin4","cost",357049.71099492
"p134","s355","wind-ons_9","bin5","cap",327.6126065
"p134","s355","wind-ons_9","bin5","cost",527412.369811191
"p134","s355","wind-ons_10","bin1","cap",4.556250058
"p134","s355","wind-ons_10","bin1","cost",131664.516771371
"p134","s355","wind-ons_10","bin2","cap",11.87054944
"p134","s355","wind-ons_10","bin2","cost",226531.264446504
"p134","s355","wind-ons_10","bin3","cap",102.3151531
"p134","s355","wind-ons_10","bin3","cost",323799.858775831
"p134","s355","wind-ons_10","bin4","cap",86.84820271
"p134","s355","wind-ons_10","bin4","cost",363114.247185285
"p134","s355","wind-ons_10","bin5","cap",90.74835205
"p134","s355","wind-ons_10","bin5","cost",399329.588423833
"p134","s356","wind-ofs_1","bin1","cap",187.2
"p134","s356","wind-ofs_1","bin1","cost",252219.428032129
"p134","s356","wind-ofs_1","bin2","cap",187.2
"p134","s356","wind-ofs_1","bin2","cost",371195.422040023
"p134","s356","wind-ofs_2","bin1","cap",187.2
"p134","s356","wind-ofs_2","bin1","cost",285768.828036641
"p134","s356","wind-ofs_2","bin2","cap",187.2
"p134","s356","wind-ofs_2","bin2","cost",296081.52867697
"p134","s356","wind-ofs_2","bin3","cap",223.2
"p134","s356","wind-ofs_2","bin3","cost",312307.073114375
"p134","s356","wind-ofs_2","bin4","cap",187.2
"p134","s356","wind-ofs_2","bin4","cost",330589.456899093
"p134","s356","wind-ofs_3","bin1","cap",187.2
"p134","s356","wind-ofs_3","bin1","cost",140899.333164894
"p134","s356","wind-ofs_3","bin2","cap",374.4
"p134","s356","wind-ofs_3","bin2","cost",279143.435718228
"p134","s356","wind-ofs_3","bin3","cap",187.2
"p134","s356","wind-ofs_3","bin3","cost",303917.734289555
"p134","s356","wind-ofs_3","bin4","cap",633.6
"p134","s356","wind-ofs_3","bin4","cost",359898.846987272
"p134","s356","wind-ofs_3","bin5","cap",223.2
"p134","s356","wind-ofs_3","bin5","cost",418206.681895482
"p134","s356","wind-ofs_4","bin1","cap",972
"p134","s356","wind-ofs_4","bin1","cost",189301.717008625
"p134","s356","wind-ofs_4","bin2","cap",410.4
"p134","s356","wind-ofs_4","bin2","cost",245555.271924576
"p134","s356","wind-ofs_4","bin3","cap",669.6
"p134","s356","wind-ofs_4","bin3","cost",287438.488275692
"p134","s356","wind-ofs_4","bin4","cap",446.4
"p134","s356","wind-ofs_4","bin4","cost",318987.847224945
"p134","s356","wind-ofs_4","bin5","cap",633.6
"p134","s356","wind-ofs_4","bin5","cost",460818.220654597
"p134","s356","wind-ofs_6","bin1","cap",2070
"p134","s356","wind-ofs_6","bin1","cost",335342.285425658
"p134","s356","wind-ofs_6","bin2","cap",1461.6
"p134","s356","wind-ofs_6","bin2","cost",415268.895841149
"p134","s356","wind-ofs_6","bin3","cap",2883.6
"p134","s356","wind-ofs_6","bin3","cost",485121.780803838
"p134","s356","wind-ofs_6","bin4","cap",3290.4
"p134","s356","wind-ofs_6","bin4","cost",565353.15968437
"p134","s356","wind-ofs_6","bin5","cap",2782.8
"p134","s356","wind-ofs_6","bin5","cost",647052.607949279
"p134","s356","wind-ofs_7","bin1","cap",1339.2
"p134","s356","wind-ofs_7","bin1","cost",326307.72862705
"p134","s356","wind-ofs_7","bin2","cap",3837.6
"p134","s356","wind-ofs_7","bin2","cost",478839.227904578
"p134","s356","wind-ofs_7","bin3","cap",5443.2
"p134","s356","wind-ofs_7","bin3","cost",593592.73075639
"p134","s356","wind-ofs_7","bin4","cap",6764.4
"p134","s356","wind-ofs_7","bin4","cost",701751.408323544
"p134","s356","wind-ofs_7","bin5","cap",5972.4
"p134","s356","wind-ofs_7","bin5","cost",798911.343464334
"p134","s356","wind-ofs_8","bin1","cap",3553.2
"p134","s356","wind-ofs_8","bin1","cost",426655.144713836
"p134","s356","wind-ofs_8","bin2","cap",3636
"p134","s356","wind-ofs_8","bin2","cost",609370.14341222
"p134","s356","wind-ofs_8","bin3","cap",4834.8
"p134","s356","wind-ofs_8","bin3","cost",798258.777631339
"p134","s356","wind-ofs_8","bin4","cap",7819.2
"p134","s356","wind-ofs_8","bin4","cost",898999.378830564
"p134","s356","wind-ofs_8","bin5","cap",5065.2
"p134","s356","wind-ofs_8","bin5","cost",999801.309113992
"p134","s356","wind-ofs_9","bin1","cap",446.4
"p134","s356","wind-ofs_9","bin1","cost",384674.454034547
"p134","s356","wind-ofs_9","bin2","cap",2602.8
"p134","s356","wind-ofs_9","bin2","cost",1001104.17673819
"p134","s356","wind-ofs_9","bin3","cap",3974.4
"p134","s356","wind-ofs_9","bin3","cost",1066016.57868385
"p134","s356","wind-ofs_9","bin4","cap",3974.4
"p134","s356","wind-ofs_9","bin4","cost",1144545.98031952
"p134","s356","wind-ofs_9","bin5","cap",993.6
"p134","s356","wind-ofs_9","bin5","cost",1256680.14160534
"p134","s356","wind-ofs_10","bin1","cap",331.2
"p134","s356","wind-ofs_10","bin1","cost",1210052.14275936
"p134","s356","wind-ofs_10","bin2","cap",331.2
"p134","s356","wind-ofs_10","bin2","cost",1229993.19829374
"p134","s356","wind-ofs_10","bin3","cap",331.2
"p134","s356","wind-ofs_10","bin3","cost",1283838.20237882
"p134","s356","wind-ons_1","bin1","cost",260137.000773388
"p134","s356","wind-ons_2","bin1","cost",90329.1499389017
"p134","s356","wind-ons_2","bin2","cost",146947.79051603
"p134","s356","wind-ons_2","bin3","cap",2.3040000058927E-6
"p134","s356","wind-ons_2","bin3","cost",963604.258258099
"p134","s356","wind-ons_3","bin1","cost",34309.8906225086
"p134","s356","wind-ons_3","bin2","cap",32.074805077
"p134","s356","wind-ons_3","bin2","cost",64924.5005882712
"p134","s356","wind-ons_3","bin3","cap",28.61325283
"p134","s356","wind-ons_3","bin3","cost",142254.17369271
"p134","s356","wind-ons_3","bin4","cap",18.05490071
"p134","s356","wind-ons_3","bin4","cost",157313.751743703
"p134","s356","wind-ons_3","bin5","cap",70.36065388
"p134","s356","wind-ons_3","bin5","cost",956904.966564058
"p134","s356","wind-ons_4","bin1","cap",99.41130795
"p134","s356","wind-ons_4","bin1","cost",45787.7217701194
"p134","s356","wind-ons_4","bin2","cap",71.64855194
"p134","s356","wind-ons_4","bin2","cost",111475.558140827
