i,region,t,cost_cap
deep-egs_pflash_7,p31,2028,42497.51262599286
deep-egs_pflash_7,p31,2029,42285.02506444252
deep-egs_pflash_7,p31,2030,42073.599914974584
deep-egs_pflash_7,p31,2031,41863.23194225337
deep-egs_pflash_7,p31,2032,41653.915775546615
deep-egs_pflash_7,p31,2033,41445.64617951864
deep-egs_pflash_7,p31,2034,41238.41796396599
deep-egs_pflash_7,p31,2035,41032.22589355301
deep-egs_pflash_7,p31,2036,40827.064732944025
deep-egs_pflash_7,p31,2037,40622.92942733219
deep-egs_pflash_7,p31,2038,40419.814786514034
deep-egs_pflash_7,p31,2039,40217.71571055051
deep-egs_pflash_7,p31,2040,40016.627144634775
deep-egs_pflash_7,p31,2041,39816.543988827776
deep-egs_pflash_7,p31,2042,39617.46127858706
deep-egs_pflash_7,p31,2043,39419.37395910578
deep-egs_pflash_7,p31,2044,39222.277110973715
deep-egs_pflash_7,p31,2045,39026.1657245162
deep-egs_pflash_7,p31,2046,38831.034880323015
deep-egs_pflash_7,p31,2047,38636.8797041161
deep-egs_pflash_7,p31,2048,38443.69532161746
deep-egs_pflash_7,p31,2049,38251.476813416826
deep-egs_pflash_7,p31,2050,38060.21944063279
deep-egs_pflash_7,p33,2010,54047.43044
deep-egs_pflash_7,p33,2011,54047.43044
deep-egs_pflash_7,p33,2012,54047.43044
deep-egs_pflash_7,p33,2013,54047.43044
deep-egs_pflash_7,p33,2014,54047.43044
deep-egs_pflash_7,p33,2015,54047.43044
deep-egs_pflash_7,p33,2016,54047.43044
deep-egs_pflash_7,p33,2017,53777.19328779999
deep-egs_pflash_7,p33,2018,53508.307321361
deep-egs_pflash_7,p33,2019,53240.76578475419
deep-egs_pflash_7,p33,2020,52974.56197609821
deep-egs_pflash_7,p33,2021,52709.68913946424
deep-egs_pflash_7,p33,2022,52446.14068106577
deep-egs_pflash_7,p33,2023,52183.9100071163
deep-egs_pflash_7,p33,2024,51922.990469781864
deep-egs_pflash_7,p33,2025,51663.37547527595
deep-egs_pflash_7,p33,2026,51405.05859195435
deep-egs_pflash_7,p33,2027,51148.03333412541
deep-egs_pflash_7,p33,2028,50892.29316205004
deep-egs_pflash_7,p33,2029,50637.83169813145
deep-egs_pflash_7,p33,2030,50384.642510725425
deep-egs_pflash_7,p33,2031,50132.719330330016
deep-egs_pflash_7,p33,2032,49882.05572530102
deep-egs_pflash_7,p33,2033,49632.645426136485
deep-egs_pflash_7,p33,2034,49384.48221738192
deep-egs_pflash_7,p33,2035,49137.559829535414
deep-egs_pflash_7,p33,2036,48891.87199309501
deep-egs_pflash_7,p33,2037,48647.41265474851
deep-egs_pflash_7,p33,2038,48404.1755990414
deep-egs_pflash_7,p33,2039,48162.15471861406
deep-egs_pflash_7,p33,2040,47921.34396015426
deep-egs_pflash_7,p33,2041,47681.7372163024
deep-egs_pflash_7,p33,2042,47443.32854184108
deep-egs_pflash_7,p33,2043,47206.111883458114
deep-egs_pflash_7,p33,2044,46970.08134998359
deep-egs_pflash_7,p33,2045,46735.230942152724
deep-egs_pflash_7,p33,2046,46501.554768795606
deep-egs_pflash_7,p33,2047,46269.04699278972
deep-egs_pflash_7,p33,2048,46037.70177701262
deep-egs_pflash_7,p33,2049,45807.513230294346
deep-egs_pflash_7,p33,2050,45578.47567765473
deep-egs_pflash_7,p34,2010,45132.20401
deep-egs_pflash_7,p34,2011,45132.20401
deep-egs_pflash_7,p34,2012,45132.20401
deep-egs_pflash_7,p34,2013,45132.20401
deep-egs_pflash_7,p34,2014,45132.20401
deep-egs_pflash_7,p34,2015,45132.20401
deep-egs_pflash_7,p34,2016,45132.20401
deep-egs_pflash_7,p34,2017,44906.54298995
deep-egs_pflash_7,p34,2018,44682.010275000255
deep-egs_pflash_7,p34,2019,44458.60022362525
deep-egs_pflash_7,p34,2020,44236.3072394317
deep-egs_pflash_7,p34,2021,44015.1256808941
deep-egs_pflash_7,p34,2022,43795.050041883565
deep-egs_pflash_7,p34,2023,43576.0748162712
deep-egs_pflash_7,p34,2024,43358.19445279591
deep-egs_pflash_7,p34,2025,43141.403445328804
deep-egs_pflash_7,p34,2026,42925.696423137626
deep-egs_pflash_7,p34,2027,42711.067970357864
deep-egs_pflash_7,p34,2028,42497.51262599286
deep-egs_pflash_7,p34,2029,42285.02506444252
deep-egs_pflash_7,p34,2030,42073.599914974584
deep-egs_pflash_7,p34,2031,41863.23194225337
deep-egs_pflash_7,p34,2032,41653.915775546615
deep-egs_pflash_7,p34,2033,41445.64617951864
deep-egs_pflash_7,p34,2034,41238.41796396599
deep-egs_pflash_7,p34,2035,41032.22589355301
deep-egs_pflash_7,p34,2036,40827.064732944025
deep-egs_pflash_7,p34,2037,40622.92942733219
deep-egs_pflash_7,p34,2038,40419.814786514034
deep-egs_pflash_7,p34,2039,40217.71571055051
deep-egs_pflash_7,p34,2040,40016.627144634775
deep-egs_pflash_7,p34,2041,39816.543988827776
deep-egs_pflash_7,p34,2042,39617.46127858706
deep-egs_pflash_7,p34,2043,39419.37395910578
deep-egs_pflash_7,p34,2044,39222.277110973715
deep-egs_pflash_7,p34,2045,39026.1657245162
deep-egs_pflash_7,p34,2046,38831.034880323015
deep-egs_pflash_7,p34,2047,38636.8797041161
deep-egs_pflash_7,p34,2048,38443.69532161746
deep-egs_pflash_7,p34,2049,38251.476813416826
deep-egs_pflash_7,p34,2050,38060.21944063279
deep-egs_pflash_7,p5,2010,54047.43044
deep-egs_pflash_7,p5,2011,54047.43044
deep-egs_pflash_7,p5,2012,54047.43044
deep-egs_pflash_7,p5,2013,54047.43044
deep-egs_pflash_7,p5,2014,54047.43044
deep-egs_pflash_7,p5,2015,54047.43044
deep-egs_pflash_7,p5,2016,54047.43044
deep-egs_pflash_7,p5,2017,53777.19328779999
deep-egs_pflash_7,p5,2018,53508.307321361
deep-egs_pflash_7,p5,2019,53240.76578475419
deep-egs_pflash_7,p5,2020,52974.56197609821
deep-egs_pflash_7,p5,2021,52709.68913946424
deep-egs_pflash_7,p5,2022,52446.14068106577
deep-egs_pflash_7,p5,2023,52183.9100071163
deep-egs_pflash_7,p5,2024,51922.990469781864
deep-egs_pflash_7,p5,2025,51663.37547527595
deep-egs_pflash_7,p5,2026,51405.05859195435
deep-egs_pflash_7,p5,2027,51148.03333412541
deep-egs_pflash_7,p5,2028,50892.29316205004
deep-egs_pflash_7,p5,2029,50637.83169813145
deep-egs_pflash_7,p5,2030,50384.642510725425
deep-egs_pflash_7,p5,2031,50132.719330330016
deep-egs_pflash_7,p5,2032,49882.05572530102
deep-egs_pflash_7,p5,2033,49632.645426136485
deep-egs_pflash_7,p5,2034,49384.48221738192
deep-egs_pflash_7,p5,2035,49137.559829535414
deep-egs_pflash_7,p5,2036,48891.87199309501
deep-egs_pflash_7,p5,2037,48647.41265474851
deep-egs_pflash_7,p5,2038,48404.1755990414
deep-egs_pflash_7,p5,2039,48162.15471861406
deep-egs_pflash_7,p5,2040,47921.34396015426
deep-egs_pflash_7,p5,2041,47681.7372163024
deep-egs_pflash_7,p5,2042,47443.32854184108
deep-egs_pflash_7,p5,2043,47206.111883458114
deep-egs_pflash_7,p5,2044,46970.08134998359
deep-egs_pflash_7,p5,2045,46735.230942152724
deep-egs_pflash_7,p5,2046,46501.554768795606
deep-egs_pflash_7,p5,2047,46269.04699278972
deep-egs_pflash_7,p5,2048,46037.70177701262
deep-egs_pflash_7,p5,2049,45807.513230294346
deep-egs_pflash_7,p5,2050,45578.47567765473
deep-egs_pflash_7,p9,2010,45132.20401
deep-egs_pflash_7,p9,2011,45132.20401
deep-egs_pflash_7,p9,2012,45132.20401
deep-egs_pflash_7,p9,2013,45132.20401
deep-egs_pflash_7,p9,2014,45132.20401
deep-egs_pflash_7,p9,2015,45132.20401
deep-egs_pflash_7,p9,2016,45132.20401
deep-egs_pflash_7,p9,2017,44906.54298995
deep-egs_pflash_7,p9,2018,44682.010275000255
deep-egs_pflash_7,p9,2019,44458.60022362525
deep-egs_pflash_7,p9,2020,44236.3072394317
deep-egs_pflash_7,p9,2021,44015.1256808941
deep-egs_pflash_7,p9,2022,43795.050041883565
deep-egs_pflash_7,p9,2023,43576.0748162712
deep-egs_pflash_7,p9,2024,43358.19445279591
deep-egs_pflash_7,p9,2025,43141.403445328804
deep-egs_pflash_7,p9,2026,42925.696423137626
deep-egs_pflash_7,p9,2027,42711.067970357864
deep-egs_pflash_7,p9,2028,42497.51262599286
deep-egs_pflash_7,p9,2029,42285.02506444252
deep-egs_pflash_7,p9,2030,42073.599914974584
deep-egs_pflash_7,p9,2031,41863.23194225337
deep-egs_pflash_7,p9,2032,41653.915775546615
deep-egs_pflash_7,p9,2033,41445.64617951864
deep-egs_pflash_7,p9,2034,41238.41796396599
deep-egs_pflash_7,p9,2035,41032.22589355301
deep-egs_pflash_7,p9,2036,40827.064732944025
deep-egs_pflash_7,p9,2037,40622.92942733219
deep-egs_pflash_7,p9,2038,40419.814786514034
deep-egs_pflash_7,p9,2039,40217.71571055051
deep-egs_pflash_7,p9,2040,40016.627144634775
deep-egs_pflash_7,p9,2041,39816.543988827776
deep-egs_pflash_7,p9,2042,39617.46127858706
deep-egs_pflash_7,p9,2043,39419.37395910578
deep-egs_pflash_7,p9,2044,39222.277110973715
deep-egs_pflash_7,p9,2045,39026.1657245162
deep-egs_pflash_7,p9,2046,38831.034880323015
deep-egs_pflash_7,p9,2047,38636.8797041161
deep-egs_pflash_7,p9,2048,38443.69532161746
deep-egs_pflash_7,p9,2049,38251.476813416826
deep-egs_pflash_7,p9,2050,38060.21944063279
deep-egs_pflash_8,p10,2010,54047.43044
deep-egs_pflash_8,p10,2011,54047.43044
deep-egs_pflash_8,p10,2012,54047.43044
deep-egs_pflash_8,p10,2013,54047.43044
deep-egs_pflash_8,p10,2014,54047.43044
deep-egs_pflash_8,p10,2015,54047.43044
deep-egs_pflash_8,p10,2016,54047.43044
deep-egs_pflash_8,p10,2017,53777.19328779999
deep-egs_pflash_8,p10,2018,53508.307321361
deep-egs_pflash_8,p10,2019,53240.76578475419
deep-egs_pflash_8,p10,2020,52974.56197609821
deep-egs_pflash_8,p10,2021,52709.68913946424
deep-egs_pflash_8,p10,2022,52446.14068106577
deep-egs_pflash_8,p10,2023,52183.9100071163
deep-egs_pflash_8,p10,2024,51922.990469781864
deep-egs_pflash_8,p10,2025,51663.37547527595
deep-egs_pflash_8,p10,2026,51405.05859195435
deep-egs_pflash_8,p10,2027,51148.03333412541
deep-egs_pflash_8,p10,2028,50892.29316205004
deep-egs_pflash_8,p10,2029,50637.83169813145
deep-egs_pflash_8,p10,2030,50384.642510725425
deep-egs_pflash_8,p10,2031,50132.719330330016
deep-egs_pflash_8,p10,2032,49882.05572530102
deep-egs_pflash_8,p10,2033,49632.645426136485
deep-egs_pflash_8,p10,2034,49384.48221738192
deep-egs_pflash_8,p10,2035,49137.559829535414
deep-egs_pflash_8,p10,2036,48891.87199309501
deep-egs_pflash_8,p10,2037,48647.41265474851
deep-egs_pflash_8,p10,2038,48404.1755990414
deep-egs_pflash_8,p10,2039,48162.15471861406
deep-egs_pflash_8,p10,2040,47921.34396015426
deep-egs_pflash_8,p10,2041,47681.7372163024
deep-egs_pflash_8,p10,2042,47443.32854184108
deep-egs_pflash_8,p10,2043,47206.111883458114
deep-egs_pflash_8,p10,2044,46970.08134998359
deep-egs_pflash_8,p10,2045,46735.230942152724
deep-egs_pflash_8,p10,2046,46501.554768795606
deep-egs_pflash_8,p10,2047,46269.04699278972
deep-egs_pflash_8,p10,2048,46037.70177701262
deep-egs_pflash_8,p10,2049,45807.513230294346
deep-egs_pflash_8,p10,2050,45578.47567765473
deep-egs_pflash_8,p15,2010,54047.43044
deep-egs_pflash_8,p15,2011,54047.43044
deep-egs_pflash_8,p15,2012,54047.43044
deep-egs_pflash_8,p15,2013,54047.43044
deep-egs_pflash_8,p15,2014,54047.43044
deep-egs_pflash_8,p15,2015,54047.43044
deep-egs_pflash_8,p15,2016,54047.43044
deep-egs_pflash_8,p15,2017,53777.19328779999
deep-egs_pflash_8,p15,2018,53508.307321361
deep-egs_pflash_8,p15,2019,53240.76578475419
deep-egs_pflash_8,p15,2020,52974.56197609821
deep-egs_pflash_8,p15,2021,52709.68913946424
deep-egs_pflash_8,p15,2022,52446.14068106577
deep-egs_pflash_8,p15,2023,52183.9100071163
deep-egs_pflash_8,p15,2024,51922.990469781864
deep-egs_pflash_8,p15,2025,51663.37547527595
deep-egs_pflash_8,p15,2026,51405.05859195435
deep-egs_pflash_8,p15,2027,51148.03333412541
deep-egs_pflash_8,p15,2028,50892.29316205004
deep-egs_pflash_8,p15,2029,50637.83169813145
deep-egs_pflash_8,p15,2030,50384.642510725425
deep-egs_pflash_8,p15,2031,50132.719330330016
deep-egs_pflash_8,p15,2032,49882.05572530102
deep-egs_pflash_8,p15,2033,49632.645426136485
deep-egs_pflash_8,p15,2034,49384.48221738192
deep-egs_pflash_8,p15,2035,49137.559829535414
deep-egs_pflash_8,p15,2036,48891.87199309501
deep-egs_pflash_8,p15,2037,48647.41265474851
deep-egs_pflash_8,p15,2038,48404.1755990414
deep-egs_pflash_8,p15,2039,48162.15471861406
deep-egs_pflash_8,p15,2040,47921.34396015426
deep-egs_pflash_8,p15,2041,47681.7372163024
deep-egs_pflash_8,p15,2042,47443.32854184108
deep-egs_pflash_8,p15,2043,47206.111883458114
deep-egs_pflash_8,p15,2044,46970.08134998359
deep-egs_pflash_8,p15,2045,46735.230942152724
deep-egs_pflash_8,p15,2046,46501.554768795606
deep-egs_pflash_8,p15,2047,46269.04699278972
deep-egs_pflash_8,p15,2048,46037.70177701262
deep-egs_pflash_8,p15,2049,45807.513230294346
deep-egs_pflash_8,p15,2050,45578.47567765473
deep-egs_pflash_8,p16,2010,54047.43044
deep-egs_pflash_8,p16,2011,54047.43044
deep-egs_pflash_8,p16,2012,54047.43044
deep-egs_pflash_8,p16,2013,54047.43044
deep-egs_pflash_8,p16,2014,54047.43044
deep-egs_pflash_8,p16,2015,54047.43044
deep-egs_pflash_8,p16,2016,54047.43044
deep-egs_pflash_8,p16,2017,53777.19328779999
deep-egs_pflash_8,p16,2018,53508.307321361
deep-egs_pflash_8,p16,2019,53240.76578475419
deep-egs_pflash_8,p16,2020,52974.56197609821
deep-egs_pflash_8,p16,2021,52709.68913946424
deep-egs_pflash_8,p16,2022,52446.14068106577
deep-egs_pflash_8,p16,2023,52183.9100071163
deep-egs_pflash_8,p16,2024,51922.990469781864
deep-egs_pflash_8,p16,2025,51663.37547527595
deep-egs_pflash_8,p16,2026,51405.05859195435
deep-egs_pflash_8,p16,2027,51148.03333412541
deep-egs_pflash_8,p16,2028,50892.29316205004
deep-egs_pflash_8,p16,2029,50637.83169813145
deep-egs_pflash_8,p16,2030,50384.642510725425
deep-egs_pflash_8,p16,2031,50132.719330330016
deep-egs_pflash_8,p16,2032,49882.05572530102
deep-egs_pflash_8,p16,2033,49632.645426136485
deep-egs_pflash_8,p16,2034,49384.48221738192
deep-egs_pflash_8,p16,2035,49137.559829535414
deep-egs_pflash_8,p16,2036,48891.87199309501
deep-egs_pflash_8,p16,2037,48647.41265474851
deep-egs_pflash_8,p16,2038,48404.1755990414
deep-egs_pflash_8,p16,2039,48162.15471861406
deep-egs_pflash_8,p16,2040,47921.34396015426
deep-egs_pflash_8,p16,2041,47681.7372163024
deep-egs_pflash_8,p16,2042,47443.32854184108
deep-egs_pflash_8,p16,2043,47206.111883458114
deep-egs_pflash_8,p16,2044,46970.08134998359
deep-egs_pflash_8,p16,2045,46735.230942152724
deep-egs_pflash_8,p16,2046,46501.554768795606
deep-egs_pflash_8,p16,2047,46269.04699278972
deep-egs_pflash_8,p16,2048,46037.70177701262
deep-egs_pflash_8,p16,2049,45807.513230294346
deep-egs_pflash_8,p16,2050,45578.47567765473
deep-egs_pflash_8,p31,2010,54047.43044
deep-egs_pflash_8,p31,2011,54047.43044
deep-egs_pflash_8,p31,2012,54047.43044
deep-egs_pflash_8,p31,2013,54047.43044
deep-egs_pflash_8,p31,2014,54047.43044
deep-egs_pflash_8,p31,2015,54047.43044
deep-egs_pflash_8,p31,2016,54047.43044
deep-egs_pflash_8,p31,2017,53777.19328779999
deep-egs_pflash_8,p31,2018,53508.307321361
deep-egs_pflash_8,p31,2019,53240.76578475419
deep-egs_pflash_8,p31,2020,52974.56197609821
deep-egs_pflash_8,p31,2021,52709.68913946424
deep-egs_pflash_8,p31,2022,52446.14068106577
deep-egs_pflash_8,p31,2023,52183.9100071163
deep-egs_pflash_8,p31,2024,51922.990469781864
deep-egs_pflash_8,p31,2025,51663.37547527595
deep-egs_pflash_8,p31,2026,51405.05859195435
deep-egs_pflash_8,p31,2027,51148.03333412541
deep-egs_pflash_8,p31,2028,50892.29316205004
deep-egs_pflash_8,p31,2029,50637.83169813145
deep-egs_pflash_8,p31,2030,50384.642510725425
deep-egs_pflash_8,p31,2031,50132.719330330016
deep-egs_pflash_8,p31,2032,49882.05572530102
deep-egs_pflash_8,p31,2033,49632.645426136485
deep-egs_pflash_8,p31,2034,49384.48221738192
deep-egs_pflash_8,p31,2035,49137.559829535414
deep-egs_pflash_8,p31,2036,48891.87199309501
deep-egs_pflash_8,p31,2037,48647.41265474851
deep-egs_pflash_8,p31,2038,48404.1755990414
deep-egs_pflash_8,p31,2039,48162.15471861406
deep-egs_pflash_8,p31,2040,47921.34396015426
deep-egs_pflash_8,p31,2041,47681.7372163024
deep-egs_pflash_8,p31,2042,47443.32854184108
deep-egs_pflash_8,p31,2043,47206.111883458114
deep-egs_pflash_8,p31,2044,46970.08134998359
deep-egs_pflash_8,p31,2045,46735.230942152724
deep-egs_pflash_8,p31,2046,46501.554768795606
deep-egs_pflash_8,p31,2047,46269.04699278972
deep-egs_pflash_8,p31,2048,46037.70177701262
deep-egs_pflash_8,p31,2049,45807.513230294346
deep-egs_pflash_8,p31,2050,45578.47567765473
deep-egs_pflash_8,p34,2010,54047.43044
deep-egs_pflash_8,p34,2011,54047.43044
deep-egs_pflash_8,p34,2012,54047.43044
deep-egs_pflash_8,p34,2013,54047.43044
deep-egs_pflash_8,p34,2014,54047.43044
deep-egs_pflash_8,p34,2015,54047.43044
deep-egs_pflash_8,p34,2016,54047.43044
deep-egs_pflash_8,p34,2017,53777.19328779999
deep-egs_pflash_8,p34,2018,53508.307321361
deep-egs_pflash_8,p34,2019,53240.76578475419
deep-egs_pflash_8,p34,2020,52974.56197609821
deep-egs_pflash_8,p34,2021,52709.68913946424
deep-egs_pflash_8,p34,2022,52446.14068106577
deep-egs_pflash_8,p34,2023,52183.9100071163
deep-egs_pflash_8,p34,2024,51922.990469781864
deep-egs_pflash_8,p34,2025,51663.37547527595
deep-egs_pflash_8,p34,2026,51405.05859195435
deep-egs_pflash_8,p34,2027,51148.03333412541
deep-egs_pflash_8,p34,2028,50892.29316205004
deep-egs_pflash_8,p34,2029,50637.83169813145
deep-egs_pflash_8,p34,2030,50384.642510725425
deep-egs_pflash_8,p34,2031,50132.719330330016
deep-egs_pflash_8,p34,2032,49882.05572530102
deep-egs_pflash_8,p34,2033,49632.645426136485
deep-egs_pflash_8,p34,2034,49384.48221738192
deep-egs_pflash_8,p34,2035,49137.559829535414
deep-egs_pflash_8,p34,2036,48891.87199309501
deep-egs_pflash_8,p34,2037,48647.41265474851
deep-egs_pflash_8,p34,2038,48404.1755990414
deep-egs_pflash_8,p34,2039,48162.15471861406
deep-egs_pflash_8,p34,2040,47921.34396015426
deep-egs_pflash_8,p34,2041,47681.7372163024
deep-egs_pflash_8,p34,2042,47443.32854184108
deep-egs_pflash_8,p34,2043,47206.111883458114
deep-egs_pflash_8,p34,2044,46970.08134998359
deep-egs_pflash_8,p34,2045,46735.230942152724
deep-egs_pflash_8,p34,2046,46501.554768795606
deep-egs_pflash_8,p34,2047,46269.04699278972
deep-egs_pflash_8,p34,2048,46037.70177701262
deep-egs_pflash_8,p34,2049,45807.513230294346
deep-egs_pflash_8,p34,2050,45578.47567765473
deep-egs_pflash_8,p9,2010,54047.43044
deep-egs_pflash_8,p9,2011,54047.43044
deep-egs_pflash_8,p9,2012,54047.43044
deep-egs_pflash_8,p9,2013,54047.43044
deep-egs_pflash_8,p9,2014,54047.43044
deep-egs_pflash_8,p9,2015,54047.43044
deep-egs_pflash_8,p9,2016,54047.43044
deep-egs_pflash_8,p9,2017,53777.19328779999
deep-egs_pflash_8,p9,2018,53508.307321361
deep-egs_pflash_8,p9,2019,53240.76578475419
deep-egs_pflash_8,p9,2020,52974.56197609821
deep-egs_pflash_8,p9,2021,52709.68913946424
deep-egs_pflash_8,p9,2022,52446.14068106577
deep-egs_pflash_8,p9,2023,52183.9100071163
deep-egs_pflash_8,p9,2024,51922.990469781864
deep-egs_pflash_8,p9,2025,51663.37547527595
deep-egs_pflash_8,p9,2026,51405.05859195435
deep-egs_pflash_8,p9,2027,51148.03333412541
deep-egs_pflash_8,p9,2028,50892.29316205004
deep-egs_pflash_8,p9,2029,50637.83169813145
deep-egs_pflash_8,p9,2030,50384.642510725425
deep-egs_pflash_8,p9,2031,50132.719330330016
deep-egs_pflash_8,p9,2032,49882.05572530102
deep-egs_pflash_8,p9,2033,49632.645426136485
deep-egs_pflash_8,p9,2034,49384.48221738192
deep-egs_pflash_8,p9,2035,49137.559829535414
deep-egs_pflash_8,p9,2036,48891.87199309501
deep-egs_pflash_8,p9,2037,48647.41265474851
deep-egs_pflash_8,p9,2038,48404.1755990414
deep-egs_pflash_8,p9,2039,48162.15471861406
deep-egs_pflash_8,p9,2040,47921.34396015426
deep-egs_pflash_8,p9,2041,47681.7372163024
deep-egs_pflash_8,p9,2042,47443.32854184108
deep-egs_pflash_8,p9,2043,47206.111883458114
deep-egs_pflash_8,p9,2044,46970.08134998359
deep-egs_pflash_8,p9,2045,46735.230942152724
deep-egs_pflash_8,p9,2046,46501.554768795606
deep-egs_pflash_8,p9,2047,46269.04699278972
deep-egs_pflash_8,p9,2048,46037.70177701262
deep-egs_pflash_8,p9,2049,45807.513230294346
deep-egs_pflash_8,p9,2050,45578.47567765473
geohydro_pbinary_1,p1,2010,15679.44256
geohydro_pbinary_1,p1,2011,15679.44256
geohydro_pbinary_1,p1,2012,15679.44256
geohydro_pbinary_1,p1,2013,15679.44256
geohydro_pbinary_1,p1,2014,15679.44256
geohydro_pbinary_1,p1,2015,15679.44256
geohydro_pbinary_1,p1,2016,15679.44256
geohydro_pbinary_1,p1,2017,15601.045347199999
geohydro_pbinary_1,p1,2018,15523.040120464
geohydro_pbinary_1,p1,2019,15445.42491986168
geohydro_pbinary_1,p1,2020,15368.197801142162
geohydro_pbinary_1,p1,2021,15291.356804375127
geohydro_pbinary_1,p1,2022,15214.900016668584
geohydro_pbinary_1,p1,2023,15138.825525130536
geohydro_pbinary_1,p1,2024,15063.131401189554
geohydro_pbinary_1,p1,2025,14987.815731953639
geohydro_pbinary_1,p1,2026,14912.876651569133
geohydro_pbinary_1,p1,2027,14838.312278502923
geohydro_pbinary_1,p1,2028,14764.120715542465
geohydro_pbinary_1,p1,2029,14690.300112513532
geohydro_pbinary_1,p1,2030,14616.848603562465
geohydro_pbinary_1,p1,2031,14543.764369873921
geohydro_pbinary_1,p1,2032,14471.04554559424
geohydro_pbinary_1,p1,2033,14398.690311908078
geohydro_pbinary_1,p1,2034,14326.696865679547
geohydro_pbinary_1,p1,2035,14255.063388093311
geohydro_pbinary_1,p1,2036,14183.788060334029
geohydro_pbinary_1,p1,2037,14112.869126304135
geohydro_pbinary_1,p1,2038,14042.304782867735
geohydro_pbinary_1,p1,2039,13972.093258247822
geohydro_pbinary_1,p1,2040,13902.232796346827
geohydro_pbinary_1,p1,2041,13832.721625387741
geohydro_pbinary_1,p1,2042,13763.558020631885
geohydro_pbinary_1,p1,2043,13694.740225981684
geohydro_pbinary_1,p1,2044,13626.26653237791
geohydro_pbinary_1,p1,2045,13558.13519940243
geohydro_pbinary_1,p1,2046,13490.344517996013
geohydro_pbinary_1,p1,2047,13422.892794778852
geohydro_pbinary_1,p1,2048,13355.778336371162
geohydro_pbinary_1,p1,2049,13288.999433713694
geohydro_pbinary_1,p1,2050,13222.554440464986
geohydro_pbinary_1,p10,2010,4749.347938
geohydro_pbinary_1,p10,2011,4749.347938
geohydro_pbinary_1,p10,2012,4749.347938
geohydro_pbinary_1,p10,2013,4749.347938
geohydro_pbinary_1,p10,2014,4749.347938
geohydro_pbinary_1,p10,2015,4749.347938
geohydro_pbinary_1,p10,2016,4749.347938
geohydro_pbinary_1,p10,2017,4725.60119831
geohydro_pbinary_1,p10,2018,4701.97319231845
geohydro_pbinary_1,p10,2019,4678.463326356858
geohydro_pbinary_1,p10,2020,4655.071011506078
geohydro_pbinary_1,p10,2021,4631.795654097621
geohydro_pbinary_1,p10,2022,4608.636674711037
geohydro_pbinary_1,p10,2023,4585.593493925876
geohydro_pbinary_1,p10,2024,4562.665527572343
geohydro_pbinary_1,p10,2025,4539.85219622999
geohydro_pbinary_1,p10,2026,4517.152934726412
geohydro_pbinary_1,p10,2027,4494.567173139856
geohydro_pbinary_1,p10,2028,4472.094336799222
geohydro_pbinary_1,p10,2029,4449.733865281452
geohydro_pbinary_1,p10,2030,4427.485193414145
geohydro_pbinary_1,p10,2031,4405.347770272936
geohydro_pbinary_1,p10,2032,4383.321030685423
geohydro_pbinary_1,p10,2033,4361.404423727243
geohydro_pbinary_1,p10,2034,4339.597403223384
geohydro_pbinary_1,p10,2035,4317.899418249488
geohydro_pbinary_1,p10,2036,4296.30991788119
geohydro_pbinary_1,p10,2037,4274.828370191523
geohydro_pbinary_1,p10,2038,4253.454229005474
geohydro_pbinary_1,p10,2039,4232.186957646726
geohydro_pbinary_1,p10,2040,4211.02602418831
geohydro_pbinary_1,p10,2041,4189.970891953909
geohydro_pbinary_1,p10,2042,4169.0210385152495
geohydro_pbinary_1,p10,2043,4148.175931945361
geohydro_pbinary_1,p10,2044,4127.435054565322
geohydro_pbinary_1,p10,2045,4106.797879197508
geohydro_pbinary_1,p10,2046,4086.2638881629964
geohydro_pbinary_1,p10,2047,4065.8325685322066
geohydro_pbinary_1,p10,2048,4045.5034073755646
geohydro_pbinary_1,p10,2049,4025.275887014143
geohydro_pbinary_1,p10,2050,4005.149508766409
geohydro_pbinary_1,p12,2010,4289.57909
geohydro_pbinary_1,p12,2011,4289.57909
geohydro_pbinary_1,p12,2012,4289.57909
geohydro_pbinary_1,p12,2013,4289.57909
geohydro_pbinary_1,p12,2014,4289.57909
geohydro_pbinary_1,p12,2015,4289.57909
geohydro_pbinary_1,p12,2016,4289.57909
geohydro_pbinary_1,p12,2017,4268.13119455
geohydro_pbinary_1,p12,2018,4246.79053857725
geohydro_pbinary_1,p12,2019,4225.556585884364
geohydro_pbinary_1,p12,2020,4204.428804563534
geohydro_pbinary_1,p12,2021,4183.406658417375
geohydro_pbinary_1,p12,2022,4162.489624117237
geohydro_pbinary_1,p12,2023,4141.677178334472
geohydro_pbinary_1,p12,2024,4120.96879345085
geohydro_pbinary_1,p12,2025,4100.363946137724
geohydro_pbinary_1,p12,2026,4079.8621259351817
geohydro_pbinary_1,p12,2027,4059.462818093732
geohydro_pbinary_1,p12,2028,4039.1655035743056
geohydro_pbinary_1,p12,2029,4018.9696762065696
geohydro_pbinary_1,p12,2030,3998.8748255306123
geohydro_pbinary_1,p12,2031,3978.880453955259
geohydro_pbinary_1,p12,2032,3958.9860510205976
geohydro_pbinary_1,p12,2033,3939.1911191354543
geohydro_pbinary_1,p12,2034,3919.4951649982336
geohydro_pbinary_1,p12,2035,3899.8976910177616
geohydro_pbinary_1,p12,2036,3880.3981996028633
geohydro_pbinary_1,p12,2037,3860.9962103206803
geohydro_pbinary_1,p12,2038,3841.691229869618
