sc_point_gid,array_cable_CAPEX,export_cable_CAPEX
10022966,338012.7452,783146.7022
10022967,338798.3682,800174.2283
10022968,338336.2303,820423.47
10022969,338255.259,842929.8482
10022970,337674.1097,866919.3273
10022971,336864.423,891765.9223
10022972,337775.4458,915376.7455
10022973,339027.7385,938885.1367
10022974,339254.4917,959854.8183
10022975,340454.664,980634.0217
10022976,340917.6667,998834.5628
10022977,340793.0922,1015069.523
10022978,342456.7727,1032037.595
10022979,343779.3023,1049751.821
10022980,343921.677,1066691.556
10022981,345706.9488,1072651.405
10022982,346905.0608,1068591.931
10022983,347608.3827,1060417.357
10022984,348275.3678,1053419.765
10022985,348311.5388,1047503.857
10022986,348563.1342,1043131.54
10022987,350025.586,1039694.972
10022988,351550.2918,1035976.688
10022989,350490.27,1029963.45
10022990,349008.0545,1019869.803
10022991,353804.5595,1011358.2
10022992,355088.0937,1004595.784
10022993,351027.5108,999721.0828
10022994,351690.7033,994511.0695
10022995,353021.4067,978214.8753
10022996,354082.5613,960631.5577
10022997,356847.9228,944274.1925
10022998,376218.1592,929451.519
10022999,365070.3637,916457.256
10023000,379104.5765,905565.4988
10023001,377638.7628,896612.5277
10023002,370738.8005,890184.4635
10023003,379068.2588,886626.8442
10023004,393201.0103,886101.659
10023005,416315.0163,886539.911
10023006,412587.3327,885389.0665
10023007,431663.9592,880232.696
10023008,459460.1522,878115.6767
10023009,490533.8222,879387.7163
10023010,485360.399,883986.567
10023011,477211.906,891719.1612
10023012,492928.324,901559.3932
10023013,513083.5195,899563.6897
10023014,531312.6175,887927.8772
10023015,543502.8822,879071.3825
10023016,548601.6112,873353.4327
10023017,559222.8867,871027.041
10023054,557710.5292,1175167.133
10023055,544138.5645,1173844.699
10023056,519313.9553,1173596.44
10023057,490559.6145,1174426.051
10023058,450495.6325,1163325.25
10023059,420882.621,1140485.292
10023060,395932.9345,1116778.387
10023061,381565.7337,1092316.853
10023062,370341.6815,1067173.228
10023063,360278.9902,1041353.873
10023064,355574.5897,1014859.81
10023065,348736.1098,987650.3218
10023066,342821.0165,959656.464
10023067,341802.1852,930816.396
10023068,339193.0688,898094.8008
10023069,337510.0577,862973.9612
10023070,335395.7333,825504.1727
10023071,334523.8897,785318.3372
10023073,334978.3018,759307.9905
10023074,334884.7157,783602.3797
10023075,335336.1215,810084.8782
10023076,335835.519,837762.6127
10023077,336204.128,864094.9422
10023078,336238.175,889948.9335
10023079,336498.7923,913067.0148
10023080,337054.375,935388.8528
10023081,338325.2427,955703.7863
10023082,339735.444,973130.3133
10023083,340328.2745,990758.4927
10023084,340009.3597,1009264.759
10023085,339326.0027,1027690.429
10023086,339523.074,1039387.369
10023087,340218.89,1045932.556
10023088,341305.3998,1042252.236
10023089,342521.8022,1033508.69
10023090,343112.652,1025860.576
10023091,343149.3722,1019429.664
10023092,343239.6043,1014619.553
10023093,343646.8363,1010956.526
10023094,344095.755,1007307.693
10023095,344670.7358,1003000.343
10023096,344676.9247,991830.5828
10023097,345012.9518,982359.9607
10023098,345240.3705,974798.275
10023099,344764.4013,969326.3173
10023100,345597.0143,966084.2948
10023101,345015.2113,952934.8233
10023102,346580.464,933428.2468
10023103,348246.3493,915036.359
10023104,352610.0305,898176.1857
10023105,354422.791,883276.527
10023106,355891.5002,870665.1698
10023107,354395.4172,860481.8508
10023108,353923.7735,852901.9158
10023109,352452.2908,848732.8758
10023110,359006.413,848108.9278
10023111,374883.6307,848612.0375
10023112,371317.415,847949.4995
10023113,376972.9352,841967.3198
10023114,397355.9953,839443.6705
10023115,422718.3655,840960.0888
10023116,434468.1087,846428.3023
10023117,454435.3615,855395.0137
10023118,465900.0228,866864.572
10023119,474902.5617,865454.286
10023120,506872.8148,851825.2398
10023121,511908.0863,841349.7652
10023122,532279.505,834537.2567
10023123,555529.8448,831754.111
10023160,545258.3138,1151858.924
10023161,521780.9083,1150397.034
10023162,497336.9222,1150122.628
10023163,468597.6907,1151039.666
10023164,436367.8323,1153124.763
10023165,411758.0247,1133384.13
10023166,391617.9725,1109016.482
10023167,379449.488,1083843.025
10023168,367796.2597,1057911.224
10023169,358833.1333,1031222.151
10023170,352862.8173,1003731.215
10023171,345122.4535,975344.8893
10023172,340995.8352,945896.0745
10023173,339907.6953,915265.8395
10023174,337467.6535,883281.713
10023175,336328.8818,849844.628
10023176,334790.902,812376.9777
10023179,333761.9882,776754.2863
10023180,333827.2763,806736.3308
10023181,333961.0305,835726.5213
10023182,334199.9057,861776.414
10023183,334535.2512,886148.507
10023184,335165.7075,909236.7713
10023185,336272.0835,928368.7082
10023186,337807.5007,946812.9768
10023187,338367.6905,966304.7453
10023188,338229.1317,985924.9607
10023189,338133.0477,1005579.324
10023190,337966.1405,1011117.404
10023191,337119.6332,1018347.923
10023192,337088.267,1014967.409
10023193,337795.647,1005698.529
10023194,338641.401,997320.9318
10023195,338799.7755,990280.8105
10023196,338960.7583,984945.962
10023197,339022.6383,980986.4813
10023198,338937.792,977459.2537
10023199,339681.5308,972772.9268
10023200,339771.9373,962807.6953
10023201,339972.3443,952169.581
10023202,340195.2593,943620.1517
10023203,340398.4488,937402.6227
10023204,341044.1377,933706.1598
10023205,341404.7457,923056.5708
10023206,342086.4457,905710.3037
10023207,342801.0903,884888.6913
10023208,344379.8625,865523.0708
10023209,345848.6233,848190.3097
10023210,346974.6095,833408.4192
10023211,346873.8603,821644.284
10023212,347002.4425,812537.0635
10023213,347166.8468,807563.7467
10023214,347443.3863,806807.7008
10023215,351203.4132,807396.0435
10023216,351335.3765,807445.0517
10023217,351721.3255,800375.1882
10023218,358237.3115,797306.2212
10023219,377389.7155,799150.5873
10023220,385247.078,805778.9068
10023221,400079.0818,816269.9568
10023222,416424.046,829942.6747
10023223,456306.1708,829358.4668
10023224,489030.8742,813157.635
10023225,493109.1843,800552.2872
10023226,522914.1258,792279.2445
10023227,552233.5527,788881.6338
10023262,556419.773,1134434.136
10023263,545488.9522,1130304.146
10023264,523730.8805,1127414.908
10023265,499498.1235,1125807.862
10023266,476217.5788,1125506.192
10023267,449842.2093,1126514.32
10023268,424282.2865,1128804.997
10023269,403488.5517,1127308.103
10023270,387664.4617,1102427.449
10023271,377469.0503,1076675.781
10023272,366425.3415,1050056.559
10023273,356022.308,1022574.879
10023274,349168.7847,994146.6425
10023275,342826.6328,964634.8275
10023276,339048.3755,933853.735
10023277,338667.387,901578.7395
10023278,336461.9937,867514.0037
10023279,335214.0418,831408.0437
10023282,332410.0802,774425.5028
10023283,332438.565,804471.8738
10023284,332837.2008,831524.8725
10023285,333446.3005,858195.0113
10023286,333980.5565,879495.0985
10023287,334492.5235,899376.4023
10023288,335679.2723,920140.8582
10023289,336192.7568,941329.9513
10023290,336320.3695,962212.9925
10023291,336269.3078,975662.793
10023292,336226.829,981751.7992
10023293,336207.0723,989807.016
10023294,336045.4978,986722.969
10023295,336042.6028,976817.3765
10023296,335909.15,967602.1132
10023297,335458.0957,959878.35
10023298,335835.5278,953884.2047
10023299,336337.4832,949551.3007
10023300,336901.4017,946181.188
10023301,337564.1432,940957.4983
10023302,337745.2778,932654.6545
10023303,338062.3233,920569.5148
10023304,338050.9782,910778.295
10023305,337963.236,903613.074
10023306,338421.3837,899334.601
10023307,338684.3795,891264.5053
10023308,339128.0625,876477.9763
10023309,339628.0207,853866.2915
10023310,340452.0422,831402.1882
10023311,341060.9063,810979.7988
10023312,341300.1912,793421.7483
10023313,341029.4027,779359.7083
10023314,340896.6462,768458.8195
10023315,340845.6318,762402.369
10023316,340647.5687,762168.4712
10023317,340990.6303,763279.0755
10023318,341267.042,754756.024
10023319,343644.2465,750942.2415
10023320,349289.688,753234.9767
10023321,353004.3365,761437.4102
10023322,361881.9055,773934.8897
10023323,380105.5658,790503.2265
10023324,414042.3895,791095.3703
10023325,442963.8403,771560.712
10023326,555918.7617,765944.2353
10023356,559350.3408,1116312.541
10023357,549881.0935,1112866.932
10023358,538543.9243,1109642.523
10023359,519690.0642,1105117.393
10023360,499769.4303,1101950.184
10023361,479125.7973,1100187.88
10023362,457315.3495,1099857.02
10023363,434889.6103,1100962.637
10023364,414668.2487,1103472.665
10023365,397079.394,1107361.444
10023366,384446.0553,1096934.721
10023367,374570.1373,1070685.86
10023368,363748.0628,1043546.71
10023369,352955.8145,1015461.553
10023370,344776.6742,986313.2485
10023371,340468.2957,955889.0392
10023372,337467.1323,923898.6328
10023373,337416.8435,890094.2428
10023374,335633.9983,854122.6697
10023375,334407.3808,815603.6287
10023381,332446.1645,847316.063
10023382,332606.4592,869701.0348
10023383,333198.4898,892992.6737
10023384,333764.5683,915494.6758
10023385,333935.2593,938636.8692
10023386,334000.6958,944213.4523
10023387,334094.4853,951093.4455
10023388,334250.7233,960162.049
10023389,334182.4802,957463.258
10023390,333920.6755,946635.4472
10023391,333869.7823,936538.6702
10023392,334268.0103,927975.548
10023393,334898.8278,921126.3135
10023394,335401.2858,916349.838
10023395,335582.8648,912891.9173
10023396,336201.3785,907293.8872
10023397,336113.491,901202.7372
10023398,336309.1338,887299.428
10023399,336448.0723,875928.5498
10023400,336411.2207,867539.8655
10023401,336572.801,862503.4108
10023402,336686.104,857995.193
10023403,336958.105,840698.7832
10023404,337048.683,822028.0215
10023405,337314.7123,795860.5377
10023406,337311.7108,771528.6888
10023407,353614.9813,748347.3527
10023431,558027.9702,1118989.098
10023432,557497.8287,1110110.393
10023433,554630.0882,1102369.791
10023434,548114.2682,1095855.388
10023435,537313.3333,1090666.2
10023436,522831.2657,1086890.801
10023437,508593.7525,1083955.598
10023438,494022.4677,1078999.307
10023439,477296.8055,1075526.826
10023440,458686.8712,1073593.362
10023441,439499.2532,1073230.258
10023442,421541.9488,1074443.486
10023443,404495.2037,1077194.741
10023444,390294.3217,1081456.232
10023445,379327.0588,1087163.657
10023446,369381.1535,1066140.516
10023447,356969.3537,1038553.268
10023448,347363.185,1009940.976
10023449,342328.7085,980153.9388
10023450,338492.2137,948962.3328
10023451,336668.4345,916080.3182
10023452,336388.4345,881139.2493
10023453,334913.0078,843701.0345
10023469,333036.602,886318.7647
10023470,333283.8958,880971.1113
10023471,333454.5948,877220.1807
10023472,333878.1173,871337.4665
10023473,333940.7412,867103.7633
10023474,334424.1563,852080.683
10023475,334486.6485,838676.6207
10023476,334250.6962,828686.7945
10023477,334523.537,822647.7667
10023478,334452.461,820896.8582
10023479,334713.9548,802674.7812
10023480,334554.8335,785303.3837
10023499,555223.8272,1130099.46
10023500,549812.8663,1117557.393
10023501,543373.5867,1105828.597
10023502,537304.3772,1095056.114
10023503,530995.4715,1085377.698
10023504,526868.6547,1076924.243
10023505,517907.5213,1069805.4
10023506,504377.9882,1064118.105
10023507,491924.462,1059974.296
10023508,479081.4577,1057407.722
10023509,465620.0637,1051966.386
10023510,449714.5235,1048148.102
10023511,434206.7773,1046019.81
10023512,418977.3665,1045619.963
10023513,404012.5277,1046955.817
10023514,391335.1198,1049980.924
10023515,381300.0155,1054663.175
10023516,370498.599,1060922.878
10023517,358443.8688,1063078.381
10023518,348648.2767,1035186.269
10023519,343703.441,1006212.911
10023520,340160.763,975988.3792
10023521,337275.0663,944263.3097
10023522,334915.4735,910704.207
10023523,335128.7703,874889.5177
10023565,555835.8025,1137611.414
10023566,545855.5337,1122824.087
10023567,539119.464,1108544.355
10023568,527520.7613,1094964.174
10023569,517886.9883,1082238.056
10023570,508877.0732,1070519.696
10023571,500223.2605,1059961.547
10023572,490979.9745,1050712.44
10023573,481387.4727,1042910.789
10023574,470918.2713,1036654.347
10023575,459735.5428,1032086.11
10023576,446539.3288,1029291.22
10023577,435364.9255,1023974.749
10023578,422667.7542,1019752.484
10023579,410173.864,1017395.447
10023580,398718.1288,1016952.344
10023581,387942.7282,1018431.173
10023582,378299.7658,1021778.18
10023583,368310.745,1026950.108
10023584,356807.1873,1033846.62
10023585,347298.4265,1042240.547
10023586,342570.2625,1032249.351
10023587,340711.1998,1003874.814
10023588,338262.9655,973993.3988
10023589,335724.3187,941995.0205
10023624,556431.0203,1131692.72
10023625,548879.2577,1134263.715
10023626,538098.5283,1117971.772
10023627,525057.4082,1102073.206
10023628,513493.7215,1086698.203
10023629,502970.075,1072009.777
10023630,491699.1828,1058198.426
10023631,480646.2852,1045431.624
10023632,471015.5633,1033881.075
10023633,460367.8927,1023720.06
10023634,450103.253,1015118.209
10023635,439741.6003,1008199.863
10023636,429938.1013,1003128.131
10023637,420434.8845,1000018.723
10023638,411511.2975,994915.964
10023639,401657.7202,990208.271
10023640,391875.5468,987574.9145
10023641,382499.468,987079.4108
10023642,373907.2628,988730.2465
10023643,366323.409,992466.0968
10023644,356266.2587,998223.9543
10023645,345211.3828,1005847.369
10023646,341742.9357,1015098.953
10023647,340680.8207,1025833.486
10023648,338816.6275,997550.5318
10023649,336864.4202,967307.1947
10023650,334515.3008,935583.5247
10023677,556642.3993,1099712.261
10023678,546174.9245,1107584.458
10023679,528753.1637,1115728.005
10023680,514772.4558,1098265.412
10023681,502113.601,1081196.784
10023682,490445.4137,1064659.731
10023683,478865.3583,1048783.041
10023684,467173.275,1033767.155
10023685,456738.8767,1019813.092
10023686,446438.7305,1007117.574
10023687,436159.647,995886.4567
10023688,426456.5273,986327.8037
10023689,417595.5577,978615.393
10023690,410037.5083,972930.77
10023691,402526.2237,969435.9143
10023692,394326.7258,964614.006
10023693,385015.1728,959308.5933
10023694,377061.9388,956333.0108
10023695,370834.9353,955772.4283
10023696,365133.9962,957636.554
10023697,357021.478,961852.7623
10023698,347213.1715,968328.9972
10023699,341102.2355,976825.6983
10023700,340034.8442,987090.2365
10023701,339032.0425,998923.1
10023702,337254.9882,993183.2517
10023703,335767.2867,962393.2038
10023723,560219.8097,1066434.031
10023724,549394.658,1074337.302
10023725,529286.3165,1082733.93
10023726,510728.1223,1092372.86
10023727,496590.4653,1078640.316
10023728,484089.427,1060324.073
10023729,470947.7668,1042518.425
10023730,458992.731,1025357.952
10023731,447655.7142,1008984.202
10023732,437707.532,993661.5997
10023733,427844.9242,979620.0583
10023734,418929.1278,967108.2515
10023735,411202.826,956386.4258
10023736,404223.6202,947696.2707
10023737,396918.2433,941248.9098
10023738,388726.756,937270.9725
10023739,380861.3415,932823.9478
10023740,374964.1023,926767.076
10023741,370443.3442,923358.4907
10023742,366262.1838,922715.3893
10023743,358831.4295,924849.7937
10023744,349946.8502,929671.9433
10023745,341823.841,937047.0227
10023746,338882.434,946623.2467
10023747,338882.3738,958123.07
10023748,337600.8537,971060.8043
10023749,335718.5298,984928.5608
10023750,334643.1112,959748.1295
10023765,556498.3298,1040282.867
10023766,539449.7397,1048003.932
10023767,516854.6733,1057195.374
10023768,498312.8445,1067714.698
10023769,482495.2968,1059225.623
10023770,468886.6653,1039589.673
10023771,455909.6258,1020377.064
10023772,443094.2117,1001763.025
10023773,432880.4823,983882.7853
10023774,424404.5652,966961.8177
10023775,416541.1905,951315.5642
10023776,409171.7283,937247.7352
10023777,402565.7663,925088.6683
10023778,395800.4703,915173.4695
10023779,387860.5563,907759.3447
10023780,380160.869,903164.1727
10023781,375057.1393,899233.074
10023782,371257.5905,892214.8973
10023783,367108.0252,888248.308
10023784,361919.5222,887498.523
10023785,354110.4392,889981.8228
10023786,345051.8442,895582.1678
10023787,337837.0227,904087.778
10023788,337920.857,914999.6148
10023789,337490.5868,928040.8648
10023790,336076.183,942280.5918
10023791,333948.4273,957340.2978
10023806,553253.8988,1012353.519
10023807,531353.7537,1020876.872
10023808,507078.766,1030982.11
10023809,487546.666,1042497.755
10023810,471188.2632,1040116.443
10023811,457307.8915,1019110.43
10023812,444531.132,998364.7887
10023813,433500.8133,978083.9862
10023814,424271.7452,958469.6732
10023815,416451.466,939702.1302
10023816,409816.327,922125.2445
10023817,403740.0708,906146.9215
10023818,397052.1067,892190.164
10023819,389452.9113,880702.6777
10023820,381449.5378,872060.1855
10023821,375537.5243,866663.2083
10023822,371336.4193,863466.1885
10023823,366991.1562,855199.4783
10023824,362310.9955,850502.0395
10023825,356773.1728,849612.0468
10023826,348817.0472,852553.1343
10023827,338691.834,859168.833
10023828,336175.864,869087.0543
10023829,336337.4977,881717.5962
10023830,335704.9127,896392.7433
10023831,334199.557,912167.798
10023848,550807.36,983406.747
10023849,526964.0158,992888.3867
10023850,499906.0662,1004069.143
10023851,478235.5187,1016737.867
10023852,462321.2923,1021401.056
10023853,449029.3515,998970.5935
10023854,437331.8538,976597.6843
10023855,427192.4523,954452.5253
10023856,418559.7357,932793.4813
10023857,411678.8753,911882.7797
10023858,405681.5888,891989.2697
10023859,399171.9613,873650.8283
10023860,391819.9047,857426.326
10023861,383335.5718,843915.5887
10023862,375792.5818,833674.0083
10023863,370793.0338,827219.1275
10023864,366058.0753,824954.349
10023865,360037.4535,815187.016
10023866,356211.1963,809517.0892
10023867,350741.8307,808439.5855
10023868,341952.824,811991.3482
10023869,335855.0848,819951.4692
10023870,335370.1812,831711.5553
10023871,335228.2198,846530.371
10023872,334219.702,863146.4367
10023883,539245.3493,769988.5275
10023884,557904.1318,814470.2318
10023891,551175.7442,953277.8932
10023892,526291.0025,963927.5267
10023893,495933.3227,976399.0085
10023894,472679.8282,990427.0782
10023895,456175.1368,999897.9145
10023896,442443.9882,979240.511
10023897,430994.9783,955164.0885
10023898,422033.2885,931005.8328
10023899,414376.1128,907001.7672
10023900,407949.39,883512.9108
10023901,401440.814,860903.1985
10023902,394780.5243,839644.3718
10023903,386707.0635,820544.256
10023904,377940.8137,804409.6532
10023905,371862.2672,792056.969
10023906,366534.6322,784184.6188
10023907,357530.5223,781409.0818
10023908,350665.1925,771570.7513
10023909,349430.2018,764585.061
10023910,336749.398,767632.935
10023911,334486.8508,777400.6007
10023912,334381.7618,791515.6688
10023924,465899.7308,769208.735
10023925,508790.0945,813832.4647
10023926,540377.5428,854544.085
10023927,560027.3692,892056.3217
10023931,559449.4667,911946.736
10023932,552352.833,921752.2877
10023933,527336.4607,933848.5945
10023934,494570.7077,947892.1733
10023935,469032.8172,961334.5137
10023936,451718.7033,970731.7125
10023937,438182.6058,960046.8928
10023938,427361.7813,934129.8257
10023939,418562.374,907861.2532
10023940,410937.0203,881295.1012
10023941,404028.3993,854787.7968
10023942,397201.7972,828883.9825
10023943,389129.2553,804108.909
10023944,380398.3472,781356.128
10023945,373462.1377,761794.1573
10023958,385445.0488,773913.7508
10023959,408336.06,817653.5208
10023960,444942.3258,845715.5997
10023961,490409.4983,857146.697
10023962,528685.213,862165.3467
10023963,549805.5037,863684.4473
10023964,554788.1827,868773.1478
10023965,544442.4883,877192.0297
10023966,533143.0983,888575.6227
10023967,526305.8792,902485.4878
10023968,492949.6562,918463.7235
10023969,463775.1817,930093.4147
10023970,446362.5187,940058.322
10023971,433370.2965,941672.9053
10023972,422972.516,913703.9878
10023973,414262.5583,885102.3157
10023974,406586.9572,855858.5563
10023975,399046.251,826030.9237
10023976,390812.2865,796178.108
10023977,381904.3637,767152.2755
10023987,348063.9563,771134.795
10023988,354920.1278,795359.5243
10023989,357187.5922,805867.2582
10023990,382466.732,817201.8603
10023991,425753.528,822113.5595
10023992,485962.0963,823940.1917
10023993,513920.2848,830037.7533
10023994,507957.773,840056.5662
10023995,502183.188,853472.794
10023996,509712.8992,869675.5337
10023997,495991.7632,886721.9278
10023998,457473.1112,896930.5382
10023999,440792.8477,907582.4932
10024000,428260.2102,913367.5703
10024001,418035.5585,894225.0602
10024002,408880.7452,863048.4355
10024003,399431.5842,830777.8123
10024004,390486.2035,797528.1098
10024005,381654.9873,763347.6622
10024017,343469.2745,773600.775
10024018,353366.6768,778288.5713
10024019,390397.3115,780530.9163
10024020,434697.9218,787983.4262
10024021,458295.151,800121.7985
10024022,468945.8968,816180.4665
10024023,485785.3963,835297.4927
10024024,484411.1712,850133.3305
10024025,448460.2292,861627.38
10024026,433222.3242,872908.2705
10024027,420345.0108,877470.2212
10024028,409128.4443,873372.4058
10024029,398226.1853,842224.838
10024030,388261.7442,806724.4213
10024031,378913.5415,769499.6593
10024047,420274.3115,756981.7847
10024048,434585.0613,776501.7152
10024049,449298.985,799329.7867
10024050,460827.155,810805.8182
10024051,436801.1168,823474.8082
10024052,417879.8962,835586.2813
10024053,405063.6695,838742.8415
10024054,392406.872,836674.0562
10024055,382171.1205,818373.8873
10024056,372620.6922,784384.2035
10024077,407369.2137,767895.6285
10024078,402016.7732,781859.1135
10024079,393238.2477,794779.8275
10024080,384880.2168,796537.317
10024081,375936.8225,795494.515
10024082,367218.0377,782071.1693
10040009,548575.1658,661230.4773
10040010,537465.8587,666071.5932
10040011,549719.1818,679365.2198
10040012,555835.2443,699753.47
10040013,554992.8988,717091.4807
10040014,553858.8015,698681.8585
10040015,558515.9318,687018.8505
10040024,554547.3115,604819.3795
10040025,540157.1075,598841.7277
10040026,517911.2052,605315.219
10040027,516909.1302,622739.9837
10040028,518140.5528,649001.0172
10040029,522984.5897,667398.8363
10040030,527693.1413,643839.2852
10040031,535870.5828,628604.1815
10040032,538454.4793,623656.5502
10040033,544814.694,625300.2495
10040034,550835.5472,623797.3328
10040035,555143.1642,631058.0573
10040036,555948.5888,647286.5698
10040042,502204.5273,560388.1537
10040043,510295.6987,536644.8897
10040044,510757.0153,528326.616
10040045,494471.59,537260.4718
10040046,491758.07,560892.7918
10040047,490727.9093,595380.9577
10040048,494228.8423,614311.5628
10040049,498155.0843,583674.9393
10040050,503625.5075,563174.7045
10040051,512073.9587,556415.6313
10040052,522011.7785,558527.473
10040053,531236.6252,556606.4638
10040054,535735.2705,566525.0327
10040055,536368.0932,586960.2438
10040056,535459.0987,606148.6825
10040057,537702.3247,623757.9925
10040058,548965.4012,646031.004
10040059,556247.8873,671369.3723
10040062,441525.0677,491762.5607
10040063,436506.8983,460531.2907
10040064,433428.8955,448297.6833
10040065,431341.0752,461198.8083
10040066,432268.873,494617.735
10040067,439740.8967,539825.4205
10040068,453931.7337,559021.5522
10040069,467110.3628,518499.503
10040070,476611.532,489903.0103
10040071,484532.2185,480212.3297
10040072,492385.0525,483053.8823
10040073,498334.9893,480484.7712
10040074,502412.2687,494672.7725
10040075,505803.5492,520585.0372
10040076,507113.4252,540187.455
10040077,508797.2135,560044.34
10040078,516439.828,589624.1
10040079,532389.4822,612778.567
10040080,547585.7367,633428.3498
10040083,359036.9735,418190.5603
10040084,353450.8795,376841.4173
10040085,348940.9402,357215.395
10040086,346942.6387,377529.2218
10040089,357885.4788,504426.0138
10040090,379451.3772,449871.7245
10040091,402496.5858,408509.5088
10040092,408587.3797,393568.3365
10040093,416831.8468,397685.143
10040094,428463.0765,393990.043
10040095,436094.1358,413650.9782
10040096,441288.9595,441126.3897
10040097,448554.2662,464934.4402
10040098,459462.2418,490354.8233
10040099,476488.0145,526953.4137
10040100,494386.9462,548165.4012
10040101,517167.0958,572373.1517
10040102,545465.8912,602111.0427
10040105,339348.966,424369.1462
10040114,343222.0245,320924.5593
10040118,376456.2085,324171.0992
10040119,380414.1075,352498.8488
10040120,383576.5868,378946.3538
10040121,385548.5523,416446.781
10040122,387884.8787,450423.1973
10040123,404651.6108,475766.8705
10040124,436035.123,506061.016
10040125,466391.374,538563.8473
10040126,488002.1848,563043.4237
10040129,337456.5912,395169.6723
10040145,370978.2772,332089.78
10040146,373827.456,362254.463
10040147,377439.1302,393147.9225
10040148,381129.2403,432198.3012
10040149,388451.7887,470578.2227
10040150,400022.7775,490460.466
10040151,416972.5063,521581.726
10040154,337145.0758,398387.8745
10040173,373289.9892,347611.5848
10040174,375089.9968,387891.7917
10040175,378834.1498,410413.7982
10040176,386080.5443,455308.4733
10040177,403472.146,504153.2205
10040180,337221.5803,432512.3897
10040181,335151.3862,358904.8408
10040201,375318.7015,325803.5033
10040202,377147.3847,383791.171
10040203,380910.6635,433851.8573
10040204,394886.6132,480558.8272
10040208,337125.3377,484046.5228
10040209,335477.831,429181.9758
10040230,368851.506,305019.1997
10040231,375105.9065,362114.0795
10040232,380309.0652,407066.145
10040233,392107.384,464392.1208
10040234,420522.8252,516184.1308
10040237,335426.7963,501321.9295
10040260,373116.1745,336921.278
10040261,377815.3143,399277.5042
10040262,393343.73,456554.2865
10040263,437515.6707,515830.7958
10040264,510949.544,565282.7488
10040269,335574.464,569470.6095
10040270,334322.0387,546646.748
10040293,367425.5607,326025.4992
10040294,380812.7188,397216.0945
10040295,400804.96,456550.302
10040296,473449.1412,514547.086
10040297,501992.2472,574346.2975
10040311,335736.2333,631911.6057
10040312,334515.3222,612824.8997
10040336,366302.5693,326548.9978
10040337,387785.3588,396654.3087
10040338,425027.4747,470434.9447
10040339,480750.6908,535344.3162
10040340,512530.8947,597448.1707
10040349,333377.9382,529091.7943
10040350,334918.3248,599159.469
10040351,338389.8518,661296.3642
10040352,350356.3592,716653.9333
10040355,334364.6977,672188.7383
10040380,370891.2323,344111.0942
10040381,399688.6463,426663.556
10040382,455857.2518,497385.6833
10040383,502009.7467,562400.8692
10040384,525638.8517,622110.3847
10040392,333329.6202,540708.6192
10040393,334929.7348,609484.6753
10040394,338308.284,670420.4652
10040395,347558.9823,723712.4163
10040423,386618.8373,379400.2173
10040424,432740.9108,458884.2012
10040425,495754.394,532941.9857
10040426,514274.9978,600048.3113
10040434,332037.4913,473271.3527
10040435,333130.3938,549567.5948
10040436,334921.2158,617104.3078
10040437,338921.0823,676858.3458
10040438,344313.1155,730230.4748
10040465,375476.0508,343538.3017
10040466,419504.006,434648.0388
10040467,487739.3927,513085.4598
10040468,503968.2943,580655.6507
10040476,332147.9712,489026.8382
10040477,333164.5687,562207.9672
10040478,336024.3532,627532.0663
10040479,340688.3033,685789.858
10040480,347376.6558,737731.141
10040506,365859.3927,314557.122
10040507,418672.8062,404399.696
10040508,485976.2798,480899.4935
10040509,498772.0252,552049.0508
10040517,332595.2148,507181.6572
10040518,334718.0283,578196.0908
10040519,339812.3435,641161.823
10040520,345048.9503,697498.5103
10040521,358915.3472,747966.6217
10040546,430231.7627,369168.5122
10040547,487545.131,454373.6673
10040548,497652.3627,529849.8062
10040556,334119.4302,527109.45
10040557,338504.9573,595233.0905
10040558,343693.7462,655878.988
10040559,349894.229,710176.7455
10040560,377904.2027,759114.6695
10040584,435513.04,343327.8688
10040585,493014.1433,434761.7367
10040586,499729.4362,515248.652
10040593,333036.782,475655.0152
10040594,336438.734,548849.1505
10040595,340910.059,613709.4135
10040596,347042.223,671880.7875
10040597,357900.2162,724271.184
10040622,427446.7165,329190.3488
10040623,500656.7717,423683.717
10040624,503797.4625,506673.0418
10040632,333895.0798,498342.2283
10040633,337826.5793,570129.7575
10040634,343286.5702,633308.6817
10040635,348741.7128,689207.3672
10040636,365112.1655,739297.7935
10040661,421605.6328,332282.9463
10040662,498794.232,426415.7352
10040670,334480.5933,515995.9433
10040671,338737.234,586645.0428
10040672,343638.6302,649129.589
10040673,349143.2325,704362.8598
10040674,364920.4952,753650.6975
10040699,417872.5143,339953.2178
10040700,493573.9985,432866.4143
10040708,334477.7003,525559.1963
10040709,338774.0973,596328.3668
10040710,343436.144,658740.3433
10040711,348663.5618,714284.2538
10040712,361032.3327,764066.5737
10040733,414226.0717,330147.7682
10040734,488816.6667,424231.0493
10040741,334094.0678,523173.456
10040742,338146.3937,593860.4787
10040743,342623.2788,656344.7735
10040744,347308.2862,711526.281
10040745,356528.9213,760226.0332
10040766,406151.0385,339861.4377
10040775,333333.0358,509006.4175
10040776,337093.4282,579197.6945
10040777,341145.1725,640895.7858
10040778,345774.3785,694989.4702
10040779,352134.8452,742404.7518
10040810,332734.9543,484688.3987
10040811,335647.632,554898.1097
10040812,339333.5628,616237.2233
10040813,343604.8157,670669.9085
10040814,348646.8705,719133.1028
10040848,333869.4957,522764.9967
10040849,337365.2258,586491.8367
10040850,341108.3585,642738.0877
10040851,345782.417,693109.3605
