sc_point_gid,latitude,longitude,places_fmv_all_rev
58400,36.043,-87.129,28542.441
76277,31.252,-85.546,24003.42
80352,30.577,-98.808,18195.555
78080,31.194,-97.821,21185.02
83009,29.87,-99.154,15375.641
78459,31.093,-97.944,60823.54
76656,31.164,-85.685,9830.566
80073,30.304,-86.179,94459.945
93266,27.151,-99.406,3636.9824
92885,27.248,-99.53,8762.405
84148,29.567,-99.265,15666.682
80355,30.586,-98.432,66614.336
79693,30.403,-86.166,59977.23
75831,31.786,-93.89,6623.588
59160,35.848,-87.155,16086.95
76606,31.539,-91.994,4855.0425
54257,36.678,-81.965,54069.715
78174,30.789,-85.989,5027.372
77701,31.295,-97.697,12692.849
62648,34.035,-78.365,10789.738
79976,30.688,-98.31,28545.012
94787,26.751,-99.269,2952.41
76990,31.422,-91.493,4835.7344
61507,34.345,-78.422,6492.9487
92886,27.252,-99.41,5685.6904
71313,32.762,-88.438,4698.283
74674,32.102,-96.054,6097
81111,30.375,-98.925,16951.766
54256,36.692,-82.1,27273.406
85667,29.163,-99.371,8452.283
74353,31.972,-88.519,6838.9614
75519,31.427,-85.266,6592.8164
74680,32.1,-95.287,12710.355
86426,28.959,-99.485,8454.783
54255,36.707,-82.235,7984.1387
92506,27.353,-99.414,10699.284
95928,26.452,-99.138,6936.588
76213,31.682,-93.639,5986.2124
75064,31.997,-94.778,7310.2856
94407,26.852,-99.274,7369.513
55030,36.284,-80.262,24872.934
77828,30.456,-81.748,69481.24
87186,28.759,-99.476,5384.4834
86806,28.859,-99.48,5893.7793
77450,30.524,-81.482,38507.996
62573,35.026,-88.194,21050.055
65992,34.15,-88.422,6377.1494
92125,27.45,-99.539,71123.42
75448,31.891,-94.27,8651.4375
81114,30.384,-98.551,26975.059
92126,27.453,-99.419,47136.867
55752,36.607,-85.413,4145.4004
74733,31.873,-88.529,6077.0684
74675,32.102,-95.926,9620.205
94027,26.953,-99.278,7181.7905
56887,36.367,-86.133,12536.315
82250,30.073,-99.038,20380.436
53485,37.036,-83.551,1524.2917
75838,31.767,-93,10022.23
74679,32.101,-95.415,12861.34
91746,27.554,-99.423,117093.89
75809,31.802,-96.69,5425.885
87566,28.659,-99.472,4596.7295
58022,36.123,-86.847,804535
76989,31.427,-91.619,6483.0186
95548,26.553,-99.142,5877.6396
74676,32.102,-95.798,9426.288
91366,27.655,-99.427,28339.842
77794,30.888,-85.976,4323.3154
68271,33.567,-88.615,17353.377
76187,31.701,-96.943,7330.825
57319,35.552,-79.204,25173.07
76681,30.853,-82.561,3592.7493
75156,31.316,-83.116,4254.033
79973,30.68,-98.686,21461.383
75050,32.001,-96.564,6524.1143
74678,32.101,-95.543,9474.051
90986,27.755,-99.432,11258.314
80735,30.486,-98.429,35572.863
84528,29.467,-99.261,11266.906
74677,32.101,-95.67,8937.601
90606,27.856,-99.436,9086.848
54995,36.768,-84.976,6745.536
87946,28.559,-99.467,3761.9219
54239,36.916,-84.401,1829.6992
83389,29.77,-99.15,27381.234
72834,32.359,-88.351,4895.3374
69413,33.256,-88.386,3656.389
59539,35.759,-87.301,5729.2812
77445,30.598,-82.101,4118.169
79313,30.502,-86.153,24538.973
86047,29.063,-99.367,8034.585
75538,31.19,-82.883,3790.8623
70933,32.861,-88.428,5647.9893
95168,26.654,-99.146,4281.955
54648,36.414,-80.507,23540.21
74388,31.617,-84.088,44157.09
81491,30.275,-98.921,49272.35
63332,34.838,-88.348,6603.7266
57644,36.201,-86.565,225291.94
76595,31.577,-93.388,5366.771
79594,30.782,-98.564,22698.494
88326,28.458,-99.463,4233.9146
77035,31.076,-85.824,12788.461
79597,30.79,-98.188,40185.746
76605,31.543,-92.12,5557.0693
78933,30.601,-86.14,10549.377
75063,31.998,-94.905,7297.939
76944,31.499,-97.321,18898.113
93647,27.054,-99.282,3120.3083
80732,30.478,-98.804,19098.562
90226,27.956,-99.44,5469.8125
77063,30.726,-82.331,4029.1667
77003,31.349,-89.85,8634.816
74387,31.629,-84.214,114352.77
88706,28.358,-99.458,4409.981
53861,36.989,-84.112,26472.758
76988,31.431,-91.746,7135.773
75140,31.515,-85.126,4267.5693
75830,31.788,-94.017,7634.194
56509,36.443,-85.849,3633.0771
78553,30.701,-86.127,23519.307
94788,26.755,-99.15,4578.939
56557,35.78,-79.422,19905.047
75918,31.092,-82.9,3773.0505
89086,28.258,-99.454,4463.175
74762,31.59,-84.859,3743.7285
75492,31.682,-88.676,13974.292
89466,28.157,-99.449,4505.9556
72454,32.458,-88.341,7716.4614
54617,36.842,-84.688,2241.837
89846,28.057,-99.445,5366.9297
93267,27.155,-99.286,3252.1006
76249,31.507,-89.075,7907.4043
73214,32.26,-88.361,5736.083
84908,29.367,-99.257,12709.826
75051,32.002,-96.437,8646.894
96308,26.351,-99.135,6565.4795
95929,26.455,-99.02,15068.27
82630,29.973,-99.034,31782.344
74774,31.441,-83.35,7454.3535
96309,26.354,-99.016,25465.416
56131,36.52,-85.564,5377.3633
75447,31.893,-94.397,9484.256
81494,30.284,-98.547,26393.92
94408,26.856,-99.154,3900.3374
74389,31.604,-83.962,9192.352
57266,36.279,-86.282,28856.955
77446,30.584,-81.977,7574.374
76212,31.684,-93.766,3898.0344
58842,35.113,-78.905,147818.56
61887,34.248,-78.446,4487.8477
68652,33.461,-88.495,10466.511
76566,31.601,-97.069,31455.445
92887,27.256,-99.29,3263.2595
77067,30.668,-81.834,9465.42
77068,30.653,-81.71,10059.972
77414,30.987,-85.963,4682.3804
83769,29.67,-99.146,21273.717
65612,34.248,-88.412,16779.521
77323,31.398,-97.446,13700.195
76604,31.547,-92.247,6377.9854
75897,31.351,-85.532,13701.562
75062,31.999,-95.033,9275.375
76987,31.436,-91.873,5176.2236
79218,30.891,-98.065,20352.97
55374,36.682,-85.127,10228.734
74386,31.641,-84.34,15616.594
92507,27.356,-99.294,4763.921
95549,26.556,-99.024,5394.8604
75113,31.774,-88.539,5112.0938
74390,31.592,-83.836,9996.584
75157,31.302,-82.991,5082.084
73594,32.162,-88.372,5419.408
76276,31.263,-85.671,15450.035
76300,30.965,-82.668,4286.211
94028,26.957,-99.158,3579.8762
65232,34.346,-88.401,6830.142
81871,30.176,-98.918,17941.771
75842,31.753,-92.491,11172.596
56938,35.666,-79.313,15349.44
64852,34.445,-88.391,7753.3296
74391,31.579,-83.71,6374.6494
92127,27.457,-99.298,11024.352
75539,31.176,-82.758,3871.15
85288,29.267,-99.253,9091.791
76655,31.175,-85.811,10310.773
76219,31.665,-92.877,5783.178
80356,30.588,-98.307,73158.39
54253,36.735,-82.505,5556.671
75052,32.002,-96.309,10644.57
77375,31.297,-90.868,5644.286
63028,33.938,-78.39,74025.734
86807,28.863,-99.358,8925.419
60296,35.589,-87.726,2111.7349
74385,31.653,-84.466,5913.769
95169,26.657,-99.027,3943.942
60365,34.672,-78.609,9485.537
58401,36.034,-86.995,132122.67
67511,33.764,-88.594,7005.5557
91747,27.558,-99.303,12140.391
59917,35.679,-87.581,2773.6353
78839,30.993,-97.942,18770.598
86427,28.963,-99.362,10044.533
76220,31.661,-92.75,5593.6367
53868,36.9,-83.162,3094.706
54258,36.664,-81.83,17459.822
61814,35.214,-88.039,3816.229
72074,32.557,-88.33,5268.173
70553,32.96,-88.417,2637.059
91367,27.658,-99.307,8353.482
75061,32,-95.16,10340.738
77447,30.569,-81.853,21834.95
67891,33.665,-88.605,9087.112
81112,30.378,-98.8,17719.383
73974,32.063,-88.382,5821.6006
83010,29.873,-99.03,19899.14
76682,30.839,-82.437,4089.8223
87187,28.763,-99.354,7442.219
54259,36.649,-81.695,9253.834
77064,30.711,-82.207,4256.773
75446,31.895,-94.524,7408.3774
84149,29.57,-99.142,15574.037
76599,31.565,-92.881,3660.9514
96310,26.357,-98.897,24701.77
79692,30.413,-86.29,105018.42
90987,27.759,-99.311,6649.045
81115,30.386,-98.426,31720.047
76603,31.551,-92.374,9550.978
90607,27.859,-99.315,7371.284
85668,29.167,-99.248,8502.551
78081,31.196,-97.695,18440.457
76594,31.58,-93.515,7516.3926
75871,31.591,-88.812,6129.536
80353,30.58,-98.683,21258.14
75829,31.79,-94.145,14317.566
76188,31.702,-96.816,5961.54
61055,35.402,-87.883,2822.9814
76976,31.475,-93.265,4750.381
93648,27.057,-99.162,2717.6582
94789,26.758,-99.031,3693.8657
54252,36.749,-82.64,4251.2354
75518,31.438,-85.392,7354.532
76986,31.44,-91.999,4882.3545
71694,32.656,-88.32,5720.827
55794,36.025,-79.774,213208.89
78173,30.8,-86.114,11296.459
95930,26.458,-98.901,12340.651
87567,28.663,-99.349,7140.082
77702,31.297,-97.57,12267.914
55412,36.155,-80.017,131351.45
77069,30.638,-81.587,55930.426
55753,36.595,-85.278,6659.3545
58023,36.113,-86.713,540389.7
74384,31.665,-84.592,4624.801
63712,34.739,-88.359,4887.727
64472,34.543,-88.38,7191.7666
69794,33.149,-88.267,4446.086
74775,31.428,-83.224,5903.086
76627,31.422,-89.337,15138.295
75053,32.003,-96.181,10166.791
80072,30.314,-86.303,170056.47
54263,36.589,-81.157,19161.613
78460,31.095,-97.818,109115.74
61126,34.46,-78.527,4840.335
58780,35.946,-87.142,32445.117
81874,30.184,-98.544,24411.924
63408,33.841,-78.414,196210.56
82251,30.076,-98.914,16838.574
90227,27.96,-99.32,6588.604
58461,35.227,-79.012,33907.01
94409,26.859,-99.035,3323.095
87947,28.562,-99.345,5356.3574
77070,30.622,-81.463,163361.42
77372,31.313,-91.246,5614.7695
75139,31.526,-85.252,8048.5605
56888,36.356,-85.998,5496.054
93268,27.158,-99.166,2793.847
69033,33.354,-88.376,4945.3877
86428,28.967,-99.24,9884.42
74354,31.964,-88.392,5405.3594
56510,36.433,-85.713,3711.8438
86048,29.067,-99.244,8802.391
75919,31.078,-82.775,6367.343
76211,31.687,-93.893,6875.3555
88327,28.462,-99.341,5188.076
57645,36.191,-86.43,68615.375
76218,31.668,-93.004,10109.556
81492,30.278,-98.797,29603.033
76686,30.781,-81.94,8574.906
79977,30.69,-98.185,25941.555
79974,30.683,-98.561,24737.193
77793,30.899,-86.101,4582.6465
74761,31.602,-84.985,4168.541
77373,31.308,-91.12,5867.4136
95550,26.559,-98.905,7075.0376
92888,27.259,-99.17,3762.1746
66373,34.043,-88.302,5815.324
77371,31.318,-91.373,5489.0347
88707,28.362,-99.337,5531.9424
84529,29.47,-99.138,17184.066
77374,31.303,-90.994,4877.4263
54260,36.634,-81.561,11935.164
89087,28.261,-99.332,6032.635
89847,28.06,-99.324,7492.7256
64092,34.641,-88.369,5122.6396
89467,28.161,-99.328,6014.7163
54251,36.762,-82.775,4938.6836
75054,32.003,-96.054,5095.1943
77065,30.697,-82.082,6204.063
75060,32.001,-95.288,17689.71
94029,26.96,-99.039,2808.5889
76683,30.824,-82.313,4743.282
77034,31.086,-85.949,7208.286
83390,29.773,-99.026,37143.645
79312,30.513,-86.278,15288.232
71314,32.754,-88.309,6127.003
80733,30.481,-98.679,22878.902
92508,27.36,-99.174,4777.601
95170,26.66,-98.908,5246.918
76975,31.478,-93.392,5404.461
74392,31.566,-83.584,7466.434
76945,31.5,-97.194,121775.83
75445,31.896,-94.652,7377.8945
68272,33.559,-88.485,17940.145
76301,30.951,-82.544,3703.2026
75540,31.162,-82.633,4492.545
92128,27.46,-99.178,7026.806
78932,30.612,-86.265,5385.4917
53867,36.913,-83.298,3377.4663
76985,31.444,-92.126,4587.7373
80354,30.583,-98.558,24557.574
75158,31.289,-82.865,5797.998
76567,31.602,-96.942,6770.4907
75055,32.003,-95.926,7256.7383
77324,31.4,-97.319,10976.422
75493,31.675,-88.549,5824.0405
54996,36.757,-84.84,2965.3604
75059,32.001,-95.416,7420.216
62267,34.151,-78.47,5189.704
80736,30.488,-98.304,39353.207
82254,30.084,-98.541,26257.41
76687,30.766,-81.816,11552.828
75828,31.792,-94.272,8276.174
78552,30.711,-86.252,10039.398
91748,27.561,-99.182,6190.58
84909,29.37,-99.134,24133.055
57267,36.269,-86.147,13466.147
94790,26.761,-98.912,4504.866
75056,32.003,-95.799,7635.313
76593,31.583,-93.642,6668.425
81495,30.287,-98.423,36350.29
54645,36.461,-80.91,9569.658
79598,30.792,-98.062,25307.906
75058,32.002,-95.543,7825.9126
75896,31.362,-85.658,22961.633
75057,32.002,-95.671,6991.408
91368,27.662,-99.186,8592.554
74776,31.414,-83.099,4750.1475
93649,27.061,-99.043,2964.9473
77413,30.998,-86.088,5565.849
82631,29.976,-98.91,33835.316
56132,36.509,-85.428,4850.578
74383,31.677,-84.718,3930.8867
62194,35.116,-88.05,3631.7756
76250,31.499,-88.948,6233.662
77066,30.682,-81.958,12152.617
83770,29.673,-99.022,34197.63
94410,26.862,-98.916,4503.779
73215,32.252,-88.234,5697.6045
90988,27.762,-99.19,6442.0273
75517,31.449,-85.518,9237.691
96692,26.262,-98.657,19525.645
86808,28.866,-99.236,9768.783
76275,31.273,-85.797,24784.553
77370,31.323,-91.499,3921.4756
90608,27.863,-99.194,6835.0605
76654,31.185,-85.936,9027.215
69414,33.248,-88.257,5945.366
77004,31.343,-89.724,8696.547
74393,31.553,-83.458,9674.219
65993,34.142,-88.291,4733.709
72835,32.351,-88.223,4992.5527
74760,31.613,-85.111,4880.4854
93269,27.162,-99.046,3084.7148
85289,29.27,-99.13,13463.572
90228,27.963,-99.199,5533.5386
76210,31.689,-94.02,7113.7046
81872,30.179,-98.793,20101.602
76984,31.448,-92.252,7313.508
87188,28.766,-99.232,9733.606
96691,26.259,-98.775,13283.692
68653,33.453,-88.365,34375.848
54618,36.831,-84.553,1817.231
75138,31.537,-85.378,5965.7974
76688,30.751,-81.692,31150.637
75444,31.897,-94.779,7273.325
62647,34.054,-78.494,10148.396
92889,27.262,-99.05,3719.4026
81113,30.381,-98.676,20497.06
75920,31.064,-82.65,4100.2876
67892,33.658,-88.474,8634.91
96312,26.363,-98.66,18869.867
78172,30.81,-86.239,8592.341
76628,31.415,-89.21,16791.305
97073,26.163,-98.535,3495.1895
60676,35.491,-87.738,3105.3418
87568,28.666,-99.227,10918.586
75827,31.794,-94.399,6878.692
76974,31.481,-93.519,6184.3555
79219,30.894,-97.939,20992.25
75430,31.902,-96.564,4014.129
76305,30.894,-82.046,6358.149
70934,32.853,-88.299,5608.146
77369,31.327,-91.625,5297.9277
94030,26.963,-98.919,4312.7217
76684,30.81,-82.188,4520.662
65613,34.24,-88.281,6607.314
76302,30.937,-82.419,4169.6475
86429,28.97,-99.117,10664.256
85669,29.17,-99.125,12724.25
83011,29.876,-98.906,22611.61
77378,31.281,-90.489,28654.148
74382,31.689,-84.844,3762.4277
82634,29.985,-98.537,23611.967
87948,28.566,-99.223,6906.5625
76189,31.703,-96.689,5849.8213
92509,27.363,-99.054,5168.6504
56889,36.346,-85.863,5231.6978
73595,32.154,-88.244,5832.7275
74734,31.865,-88.402,5124.6846
72455,32.45,-88.213,5732.966
80357,30.59,-98.182,28891.873
84150,29.573,-99.018,22779.113
59540,35.75,-87.167,9480.773
76592,31.585,-93.769,4179.533
89848,28.064,-99.203,5908.9946
88328,28.465,-99.219,8075.584
74394,31.54,-83.333,5578.4077
55375,36.671,-84.992,2503.7803
78840,30.995,-97.816,21111.656
86049,29.07,-99.121,11429.363
61506,34.363,-78.551,7362.5703
78082,31.198,-97.568,12052.12
58402,36.025,-86.861,350457.66
88708,28.365,-99.215,6069.993
89468,28.164,-99.207,5276.838
89088,28.265,-99.211,5464.9585
77005,31.336,-89.598,12455.463
92129,27.464,-99.058,7453.044
77379,31.275,-90.363,9293.771
65233,34.338,-88.27,5556.6943
72075,32.549,-88.202,8386.808
77703,31.299,-97.444,11092.361
76598,31.569,-93.008,4052.344
76689,30.736,-81.568,48689.094
75541,31.148,-82.508,4121.528
96693,26.265,-98.539,27066.115
77033,31.097,-86.075,8304.612
77368,31.332,-91.752,4770.906
79311,30.523,-86.402,94060.695
74009,31.703,-83.946,6685.9033
75159,31.275,-82.74,4484.1294
81875,30.187,-98.42,30554.016
77792,30.909,-86.226,4862.84
86809,28.87,-99.113,17054.238
81116,30.389,-98.301,35273.11
91749,27.564,-99.062,5354.505
82252,30.079,-98.789,15354.521
69034,33.346,-88.246,4363.1084
61435,35.304,-87.895,2865.185
58024,36.103,-86.578,111422.13
76983,31.452,-92.379,18579.23
71695,32.648,-88.191,7525.857
62574,35.018,-88.061,3827.8074
75443,31.899,-94.907,6919.222
75872,31.583,-88.686,7090.507
75431,31.903,-96.436,5952.449
74006,31.74,-84.324,8058.9473
79691,30.424,-86.415,137020.34
73975,32.055,-88.254,6766.676
78461,31.096,-97.692,213524.56
75516,31.46,-85.644,27842.047
58080,35.341,-79.12,16271.167
77377,31.286,-90.615,9071.6045
84530,29.473,-99.014,19964.363
74759,31.625,-85.237,5083.0347
76946,31.501,-97.068,23333.77
91369,27.665,-99.066,6287.992
56511,36.422,-85.578,4620.075
76568,31.603,-96.815,5429.6284
77376,31.292,-90.741,7196.004
76222,31.654,-92.496,3005.6592
75826,31.795,-94.526,9935.021
74381,31.701,-84.97,3935.4678
60297,35.581,-87.593,8420.234
81493,30.281,-98.672,19948.023
96313,26.366,-98.542,15755.574
68273,33.551,-88.355,25991.125
75895,31.372,-85.783,29115.021
57646,36.181,-86.296,99379.23
76685,30.796,-82.064,9616.793
74008,31.715,-84.072,9694.014
76306,30.879,-81.921,4891.24
83014,29.885,-98.534,45262.164
93650,27.064,-98.923,3756.8606
76274,31.284,-85.923,19667.535
90989,27.766,-99.07,6062.6606
78931,30.622,-86.389,5539.308
54262,36.604,-81.291,19342.531
83391,29.776,-98.902,26045.994
74007,31.728,-84.198,16481.908
77412,31.008,-86.213,5180.9473
74777,31.401,-82.973,5846.576
74355,31.956,-88.265,5259.608
63027,33.957,-78.519,39023.047
76209,31.691,-94.147,7292.7114
77367,31.336,-91.878,5213.9717
90609,27.866,-99.074,6101.6626
59918,35.67,-87.447,3131.9502
76690,30.721,-81.444,53186.348
77325,31.401,-97.193,24483.654
74010,31.69,-83.82,6465.752
79978,30.692,-98.059,31303.207
78551,30.721,-86.377,8409.556
76251,31.492,-88.822,6530.998
93270,27.165,-98.927,3912.1577
56175,35.911,-79.664,29173.285
76307,30.865,-81.797,3449.2305
90229,27.967,-99.078,5577.87
64853,34.437,-88.259,5666.6885
84910,29.373,-99.01,24802.102
76973,31.483,-93.645,10037.99
75432,31.903,-96.309,7416.8604
74005,31.752,-84.45,10170.902
61886,34.266,-78.576,5002.178
92890,27.265,-98.93,4594.7173
59984,34.786,-78.715,4780.1753
63713,34.731,-88.227,5830.2188
61815,35.206,-87.906,2991.4023
61056,35.393,-87.75,3878.6814
54261,36.619,-81.426,15362.59
76591,31.587,-93.896,6421.594
75875,31.56,-88.306,3725.9683
75137,31.548,-85.504,6907.319
75542,31.134,-82.383,5189.663
70554,32.952,-88.288,4805.9883
55754,36.584,-85.143,10171.139
75921,31.05,-82.526,4178.1553
76653,31.196,-86.062,7517.65
78171,30.82,-86.364,6060.7114
75160,31.261,-82.615,4414.675
75494,31.667,-88.423,5355.461
67512,33.756,-88.464,7384.402
75114,31.766,-88.412,5823.681
92510,27.366,-98.934,5243.2305
76597,31.572,-93.135,3545.3135
82255,30.087,-98.416,39065.977
75442,31.9,-95.034,7568.8643
71315,32.746,-88.181,6130.174
87189,28.77,-99.109,9869.108
83771,29.676,-98.899,39749.547
82632,29.979,-98.786,23748.506
76303,30.923,-82.294,4943.958
77006,31.33,-89.472,52735.477
60745,34.575,-78.633,9017.529
64093,34.633,-88.237,5513.952
77366,31.341,-92.004,4841.448
85290,29.273,-99.007,13252.338
75825,31.797,-94.654,9271.073
54250,36.776,-82.91,5534.2275
96314,26.368,-98.423,22185.605
92130,27.467,-98.938,7016.5605
74395,31.526,-83.207,5596.5645
68654,33.445,-88.236,5761.0063
80737,30.491,-98.179,37696.812
87569,28.669,-99.105,9730.758
79599,30.794,-97.937,30161.125
75924,31.007,-82.152,3540.6963
76629,31.408,-89.084,8022.1797
76221,31.658,-92.623,4857.07
56890,36.335,-85.728,5360.759
75873,31.576,-88.559,6122.05
87949,28.569,-99.101,6675.9067
81496,30.289,-98.298,32495.598
77032,31.107,-86.2,5391.95
77380,31.269,-90.237,7132.877
77355,31.379,-93.395,5919.1104
75433,31.903,-96.181,8775.793
64473,34.535,-88.248,8105.7896
74778,31.387,-82.848,6235.704
86050,29.073,-98.999,15754.564
91750,27.568,-98.942,5904.8545
74011,31.677,-83.694,10602.668
58781,35.936,-87.008,39917.53
63407,33.86,-78.543,135713.25
74735,31.857,-88.275,6570.121
73216,32.244,-88.106,6032.1846
76304,30.909,-82.17,4570.3145
96311,26.36,-98.779,22154.857
86430,28.973,-98.995,11556.767
88329,28.469,-99.097,6107.9785
76308,30.85,-81.673,22842.516
74004,31.764,-84.577,5100.061
77365,31.345,-92.131,9192.475
58025,36.094,-86.444,43093.195
85670,29.173,-99.003,15995.056
76977,31.472,-93.139,3705.8315
57268,36.259,-86.012,13094.662
89849,28.067,-99.082,5678.9746
81873,30.181,-98.669,21495.715
74012,31.664,-83.568,6738.302
88709,28.368,-99.093,5621.254
78083,31.199,-97.442,21672.625
57647,36.171,-86.161,13066.907
58403,36.015,-86.726,481653.06
91370,27.668,-98.945,5377.9185
73596,32.145,-88.117,5659.335
89089,28.268,-99.089,6068.6934
67893,33.65,-88.344,9666.152
76273,31.295,-86.048,9241.458
75876,31.552,-88.18,3452.7908
89469,28.168,-99.085,5796.5747
54997,36.745,-84.705,2380.9631
86810,28.873,-98.991,10578.301
74003,31.776,-84.703,4359.584
95931,26.461,-98.782,10727.469
76208,31.693,-94.274,6764.4834
70174,33.05,-88.278,5200.734
75894,31.383,-85.909,21127.219
79310,30.533,-86.527,66582.43
75515,31.471,-85.77,7261.4507
75925,30.993,-82.027,3270.216
56133,36.498,-85.293,6723.632
72836,32.343,-88.095,5268.3364
83012,29.879,-98.782,45775.312
84151,29.577,-98.895,31822.75
74758,31.636,-85.364,5797.8633
74380,31.712,-85.097,9074.866
77791,30.919,-86.351,5579.7393
78546,30.77,-87.001,7161.074
75441,31.901,-95.162,9383.135
90990,27.769,-98.949,5969.5513
77364,31.349,-92.257,14041.566
56937,35.684,-79.445,24782.953
75434,31.903,-96.054,4495.2905
75922,31.036,-82.401,3669.2097
79220,30.896,-97.814,23863.494
75810,31.803,-96.563,5454.1655
79690,30.434,-86.539,372993.56
87190,28.773,-98.987,10023.682
76645,31.275,-87.067,7401.056
77704,31.3,-97.318,14183.124
65994,34.134,-88.16,3950.1543
72076,32.541,-88.074,5482.4385
76947,31.502,-96.941,8242.911
95551,26.562,-98.786,6653.747
56556,35.797,-79.554,20691.512
78841,30.997,-97.69,30981.014
75824,31.798,-94.781,8885.617
95934,26.469,-98.426,11488.994
76978,31.469,-93.012,3741.171
75877,31.543,-88.053,4786.3413
77025,31.176,-87.079,13258.942
75505,31.572,-87.031,6246.829
76972,31.486,-93.772,6407.166
61125,34.478,-78.657,7109.8945
57269,36.248,-85.877,7120.08
56512,36.411,-85.443,6206.6533
54249,36.789,-83.045,4758.1255
76590,31.589,-94.023,6620.2646
77411,31.018,-86.338,10293.291
82635,29.987,-98.413,34100.93
65614,34.232,-88.149,4448.6255
75440,31.901,-95.289,12972.751
72456,32.442,-88.085,7515.2646
95171,26.663,-98.789,5059.424
80358,30.593,-98.057,26738.121
95932,26.464,-98.664,8137.231
79306,30.572,-87.025,36803.324
62266,34.169,-78.6,5392.4062
78926,30.671,-87.013,42300.24
62953,34.928,-88.205,8471.424
57318,35.57,-79.336,13527.383
75435,31.903,-95.926,6593.1924
75884,31.482,-87.169,6617.0083
90610,27.869,-98.953,5894.825
84531,29.477,-98.891,26638.031
74013,31.651,-83.442,5244.864
57699,35.456,-79.228,67198.94
75878,31.535,-87.927,16302.508
68274,33.543,-88.225,5061.003
76309,30.835,-81.549,26756.523
70935,32.845,-88.17,5965.913
76265,31.374,-87.055,7687.794
76569,31.604,-96.688,5745.044
53866,36.926,-83.433,2691.4136
69035,33.338,-88.117,4106.4395
75501,31.608,-87.537,6418.782
73976,32.047,-88.127,6159.879
74396,31.513,-83.081,4861.2456
75926,30.978,-81.903,5262.325
76630,31.4,-88.958,8175.161
76602,31.555,-92.501,10399.551
78930,30.632,-86.514,5456.2515
76255,31.461,-88.317,4422.1157
82253,30.082,-98.665,19443.438
75500,31.617,-87.663,5265.468
67132,33.855,-88.454,5623.3755
76264,31.383,-87.181,7099.6113
75504,31.581,-87.158,5783.7275
75161,31.247,-82.49,5561.8623
56891,36.325,-85.593,5232.9404
76652,31.206,-86.187,7827.2837
76252,31.484,-88.695,4871.274
75543,31.12,-82.258,3897.8447
75439,31.902,-95.416,6982.405
63333,34.83,-88.216,10933.096
75885,31.473,-87.043,6717.2285
75436,31.903,-95.799,6965.838
94791,26.764,-98.793,4012.0337
78462,31.098,-97.566,31357.223
60677,35.483,-87.605,4751.1777
78550,30.731,-86.502,32663.225
77007,31.323,-89.345,149807.88
76310,30.819,-81.424,34954.805
77363,31.353,-92.384,55630.406
75874,31.568,-88.433,4689.6494
58026,36.084,-86.309,13067.485
74779,31.373,-82.722,4023.2153
75879,31.527,-87.801,5658.7734
77785,30.978,-87.103,7967.713
75136,31.559,-85.63,7718.078
81876,30.189,-98.295,34878.297
75883,31.491,-87.296,21000.855
75437,31.903,-95.671,7425.209
77326,31.402,-97.066,8464.469
75438,31.903,-95.544,7503.1016
76256,31.453,-88.19,4937.958
81117,30.391,-98.176,40048.906
58404,36.006,-86.592,224221.44
74002,31.788,-84.829,5517.296
76644,31.284,-87.193,6469.6826
78170,30.83,-86.489,19188.56
79686,30.472,-87.037,23810.176
94411,26.865,-98.796,4422.3037
75880,31.518,-87.674,4646.2705
58782,35.927,-86.874,359717.44
77405,31.077,-87.091,17606.805
75811,31.803,-96.436,6818.1714
55793,36.042,-79.907,348423.03
83392,29.779,-98.778,82582.1
77354,31.381,-93.522,4826.6777
76207,31.694,-94.401,7108.9854
75882,31.5,-87.422,9250.042
75823,31.799,-94.908,7454.865
77024,31.185,-87.205,5302.166
78165,30.878,-87.114,7176.383
75881,31.509,-87.548,5619.327
74757,31.647,-85.49,7136.6045
84911,29.377,-98.887,34701.703
76263,31.392,-87.307,8924.703
77031,31.117,-86.326,4892.6045
71696,32.639,-88.063,6290.7715
78545,30.779,-87.126,8681.309
77381,31.263,-90.111,7760.673
74356,31.948,-88.138,5464.1514
75115,31.758,-88.286,6062.035
74397,31.499,-82.956,8673.456
76257,31.444,-88.064,4426.005
62195,35.108,-87.917,3627.6567
75923,31.021,-82.276,3855.691
59603,34.901,-78.822,15917.167
70555,32.944,-88.16,5307.2305
77382,31.257,-89.984,8872.839
75502,31.599,-87.41,6047.493
74379,31.723,-85.223,5917.9863
60364,34.689,-78.739,7486.714
77404,31.086,-87.216,7288.5083
95552,26.565,-98.667,6371.7563
59920,35.652,-87.18,10360.135
76262,31.401,-87.433,8766.446
76272,31.305,-86.174,10675.135
76600,31.562,-92.754,5624.715
76643,31.293,-87.319,5497.629
77747,31.237,-91.884,4108.505
83394,29.785,-98.531,63728.25
77748,31.233,-91.757,4435.7754
79979,30.694,-97.934,59655.47
94031,26.966,-98.8,4922.147
76601,31.559,-92.627,7453.3438
75544,31.106,-82.133,3841.2542
68655,33.437,-88.106,4242.8213
95933,26.467,-98.545,9779.338
85671,29.176,-98.88,24866.703
75514,31.482,-85.896,7391.201
67513,33.748,-88.334,5924.3335
65234,34.33,-88.138,3772.902
76258,31.436,-87.938,5499.686
75503,31.59,-87.284,6609.9507
75893,31.393,-86.035,10145.373
77752,31.214,-91.253,6979.449
54248,36.803,-83.181,3269.7751
83772,29.679,-98.775,40789.793
78925,30.68,-87.138,42245.19
86051,29.076,-98.876,15365.033
57270,36.238,-85.743,5227.0664
