region,class,sc_point_gid,capacity,supply_curve_cost_per_mw,dist_km,reinforcement_dist_km
p61,2,77645,715.33,581783.37,136.193,51.326
p61,2,77646,878.02,535796.137,124.002,51.326
p61,2,77647,1362.47,498027.85,110.021,51.326
p61,2,77648,820.692,459059.426,98.501,51.326
p61,2,77649,486.622,420337.443,89.143,51.326
p61,2,77650,210.363,381559.922,77.549,51.326
p61,2,77651,274.932,330145.421,63.568,51.326
p61,2,77652,1323.004,290691.373,51.825,51.326
p61,2,77653,1269.297,255904.391,40.305,51.326
p61,2,77654,1638.367,219799.626,28.785,51.326
p61,2,77655,1731.54,190449.678,56.687,8.518
p61,2,77656,1840.281,154644.702,45.167,8.518
p61,2,77657,1915.109,122269.527,33.752,8.518
p61,2,77658,1823.867,98345.161,26.239,8.518
p61,2,77659,1803.592,84806.173,21.467,8.518
p61,2,77660,1769.678,84044.898,25.477,0.847
p61,2,77661,1971.713,98155.259,29.929,0.847
p61,2,77662,1960.006,115277.789,35.492,0.847
p61,2,77663,1945.282,115139.538,4.634,61.209
p62,2,77664,1806.367,112349.815,6.396,56.9
p62,1,77665,986.279,123389.548,1.76,72.734
p62,1,77666,1054.831,153918.79,11.006,72.734
p62,1,77667,965.882,179135.115,22.898,72.734
p62,1,77668,869.934,213485.256,35.089,72.734
p62,1,77669,1127.305,247006.477,46.833,72.734
p62,1,77670,1307.194,279840.902,58.726,72.734
p62,1,77671,967.511,293558.226,110.863,5.255
p62,1,77672,1234.055,334280.257,118.64,5.255
p61,1,77673,1211.848,344046.705,78.698,63.382
p61,1,77674,1075.589,356302.539,83.448,63.382
p61,1,77675,818.882,370862.861,88.325,63.382
p61,1,77676,846.882,393922.094,94.415,63.382
p61,1,77677,743.33,419119.419,103.141,63.382
p61,1,77678,661.321,432733.877,117.681,63.34
p61,1,77679,906.623,448700.592,122.558,63.34
p61,1,77680,1078.124,466071.186,131.464,63.34
p61,1,77681,1117.348,482843.269,135.898,63.34
p61,1,77682,1243.771,497261.509,146.46,63.34
p61,1,77683,968.055,522668.475,154.764,63.34
p61,1,77684,1326.745,552993.795,165.598,63.34
p61,1,77685,1381.78,579479.293,203.755,14.256
p63,1,77686,1256.504,609183.141,214.115,14.256
p63,1,77687,1399.22,630449.681,225.266,14.256
p63,1,77688,1107.572,618831.549,113.009,101.506
p63,1,77689,1044.813,593281.845,101.752,101.506
p63,1,77690,1180.529,570490.874,93.554,101.506
p63,1,77691,1110.046,548239.542,169.953,18.924
p63,1,77692,1083.012,516713.733,158.231,18.924
p63,1,77693,1138.71,492238.495,148.029,18.924
p63,1,77694,588.545,468941.258,139.725,18.924
p63,1,77695,866.615,440492.623,132.814,18.924
p63,1,77696,434.243,426808.148,127.515,18.924
p63,1,77697,319.829,408766.164,122.79,18.924
p63,1,77698,340.949,396940.811,118.417,18.924
p63,1,77699,268.958,383384.041,114.969,18.924
p63,1,77700,57.509,469756.564,67.927,71.257
p63,1,77701,238.242,434443.103,45.634,107.284
p63,1,77702,414.329,388137.56,45.283,107.284
p63,1,77703,926.054,362889.765,42.208,107.284
p63,1,77704,719.192,377730.61,45.669,107.284
p63,1,77705,930.158,384073.464,51.442,107.284
p63,1,77706,918.089,398398.858,130.364,18.924
p63,1,77707,1300.556,416216.578,135.642,18.924
p63,1,77708,1272.133,440781.212,141.468,18.924
p63,1,77709,1195.072,476235.724,147.979,18.924
p63,1,77710,656.614,474836.621,157.009,18.924
p63,1,77711,606.045,537037.896,166.525,18.924
p63,1,77712,562.536,531372.227,174.238,19.452
p63,1,77713,888.58,559743.433,166.102,46.849
p63,1,77714,24.259,553315.815,103.869,124.259
p63,1,77716,141.328,577522.812,109.961,124.259
p63,1,77717,219.294,583551.823,111.676,124.259
p63,1,77718,295.087,552648.017,168.324,10.206
p63,1,77719,111.035,518335.52,162.709,10.206
p66,1,77730,16.474,485357.704,152.94,6.317
p58,1,77742,41.759,570518.334,122.75,108.373
p58,1,77743,200.406,595847.041,125.18,108.373
p58,1,77744,89.733,610195.648,171.734,19.474
p58,1,77745,660.717,610710.236,174.119,19.474
p58,1,77746,916.701,592296.4,170.947,30.294
p58,1,77747,5.552,631989.411,166.465,30.294
p58,1,77748,160.518,639352.434,173.399,30.294
p58,1,77749,52.379,690307.729,178.396,30.294
p87,1,77750,102.224,742588.248,93.206,120.681
p87,1,77753,11.948,513689.295,161.57,3.156
p87,1,77754,89.914,492130.661,52.166,120.681
p87,1,77757,143.983,426709.359,21.247,134.471
p87,1,77758,1.388,403467.696,11.889,134.471
p87,1,77759,49.362,402956.108,11.963,134.471
p87,1,77760,237.216,427627.54,21.374,134.471
p87,1,77761,113.992,420083.712,137.171,3.156
p87,1,77762,66.923,440480.459,140.899,3.156
p87,1,77763,119.664,486813.634,145.053,3.156
p87,1,77766,56.724,468409.16,23.172,159.086
p87,1,77772,30.173,595119.776,69.857,148.991
p90,1,77775,26.491,189268.125,36.336,31.013
p90,1,77776,0.241,162146.372,22.098,38.765
p90,1,77781,96.492,252494.079,2.269,102.564
p90,1,77782,148.509,264968.953,6.546,92.669
p91,1,77783,99.328,216228.62,49.148,29.527
p91,1,77784,38.017,214676.791,43.471,29.527
p91,1,77785,240.958,199649.131,44.098,29.527
p91,1,77786,20.759,211263.075,47.068,29.527
p91,1,77787,71.147,235547.939,44.702,39.78
p91,1,77788,141.268,262277.354,50.863,39.78
p91,1,77789,216.095,278221.115,58.196,39.78
p91,1,77790,120.811,301298.142,65.551,39.78
p91,1,77791,324.897,336132.053,33.744,98.349
p91,1,77792,421.449,353157.37,41.899,98.349
p91,1,77793,180.371,386345.106,51.099,98.349
p91,1,77794,1.086,417258.577,62.092,98.349
p91,1,77801,270.587,586230.933,48.172,208.595
p91,1,77802,63.845,638321.649,60.012,208.595
p94,1,77803,47.492,1118400.808,125.412,320.348
p94,1,77804,27.457,1130580.679,120.767,320.348
p94,1,77815,25.043,1043140.678,33.502,448.633
p101,1,77816,92.268,775749.024,0.944,403.297
p101,1,77828,0.121,953613.087,137.819,267.435
p61,2,78021,766.502,540341.769,157.457,36.051
p61,2,78022,110.431,566611.691,162.651,36.051
p61,2,78023,424.95,587656.021,170.682,36.051
p61,2,78024,361.105,597411.7,174.092,36.051
p61,2,78025,1246.004,580456.149,136.416,51.326
p61,2,78026,1236.348,540790.129,124.822,51.326
p61,2,78027,1439.108,505841.974,112.929,51.326
p61,2,78028,111.276,474587.789,100.405,51.326
p61,2,78029,49.724,428898.325,84.297,51.326
p61,2,78030,8.81,376936.556,72.33,51.326
p61,2,78031,344.992,322625.941,59.99,51.326
p61,2,78032,1116.865,280686.396,47.948,51.326
p61,2,78033,650.278,246913.643,36.055,51.326
p61,2,78034,1786.574,205711.82,24.162,51.326
p61,2,78035,1533.729,177037.284,12.493,51.326
p61,2,78036,1704.988,142200.922,40.395,8.518
p61,2,78037,1807.333,105903.762,28.875,8.518
p61,2,78038,1770.764,70922.007,17.408,8.518
p61,2,78039,1209.797,53304.575,9.947,8.518
p61,2,78040,1003.899,55703.549,13.659,0.847
p61,2,78041,1916.799,63400.202,19.042,0.847
p61,2,78042,1903.523,97455.664,30.456,0.847
p61,2,78043,1830.023,121861.237,9.902,53.406
p61,1,78044,1606.988,107239.911,5.37,53.194
p61,1,78045,1686.1,135705.623,14.169,56.9
p61,1,78046,670.855,161424.275,25.764,56.9
p61,1,78047,789.675,190681.634,27.157,72.734
p61,1,78048,936.554,220830.937,38.572,72.734
p61,1,78049,1110.71,249281.131,50.039,72.734
p61,1,78050,1428.608,280460.496,61.559,72.734
p62,1,78051,1258.797,319403.641,73.154,72.734
p62,1,78052,1688.815,330464.372,127.208,5.255
p61,1,78053,1725.988,363974.324,135.301,5.255
p61,1,78054,1364.883,386200.451,94.968,63.382
p61,1,78055,1153.917,399350.795,99.898,63.382
p61,1,78056,653.416,416534.843,104.617,63.382
p61,1,78057,851.468,438945.299,110.865,63.382
p61,1,78058,667.536,459951.962,118.484,63.382
p61,1,78059,841.33,462951.008,134.026,63.34
p61,1,78060,1096.71,487173.735,139.588,63.34
p61,1,78061,754.011,508644.34,147.914,63.34
p61,1,78062,934.08,528242.945,152.506,63.34
p61,1,78063,1606.686,546427.957,162.699,63.34
p61,1,78064,1605.479,567318.04,171.477,63.34
p61,1,78065,1485.03,592892.477,181.943,63.34
p63,1,78066,1528.599,629015.868,193.41,63.34
p63,1,78067,1382.927,634263.803,63.587,186.555
p63,1,78068,916.882,609399.959,107.446,101.506
p63,1,78069,1247.271,572314.851,95.926,101.506
p63,1,78070,589.812,543341.459,84.617,101.506
p63,1,78071,337.57,524271.504,77.209,101.506
p63,1,78072,966.486,502879.468,70.931,101.506
p63,1,78073,661.864,476963.313,141.689,18.924
p63,1,78074,347.406,446152.211,131.232,18.924
p63,1,78075,616.485,416700.493,122.432,18.924
p63,1,78076,706.881,395145.505,116.197,18.924
p63,1,78077,443.475,382064.266,111.267,18.924
p63,1,78078,225.992,361889.355,106.226,18.924
p63,1,78079,375.225,366494.47,102.629,18.924
p63,1,78081,70.845,1093475.361,9.613,178.246
p63,1,78082,58.716,381002.347,30.377,107.284
p63,1,78083,588.726,330732.037,30.613,107.284
p63,1,78084,761.011,339558.654,34.676,107.284
p63,1,78085,949.649,355762.312,114.042,18.924
p63,1,78086,996.417,392878.384,52.571,107.284
p63,1,78087,1029.063,390021.294,124.122,18.924
p63,1,78088,1450.453,427426.163,131.002,18.924
p63,1,78089,1038.236,445012.559,139.768,18.924
p63,1,78090,683.89,453766.845,149.653,18.924
p63,1,78091,595.847,500509.674,157.419,19.452
p63,1,78092,550.165,544914.122,41.707,181.662
p63,1,78093,438.587,565318.258,179.848,19.452
p63,1,78094,301.182,542175.951,146.919,50.452
p63,1,78095,137.828,551024.911,144.183,50.452
p63,1,78096,287.906,527784.461,168.249,15.655
p63,1,78097,745.864,528058.185,163.397,15.655
p63,1,78098,9.535,516717.297,159.686,15.655
p63,1,78100,109.526,526267.203,160.857,15.655
p66,1,78101,16.293,526171.147,143.641,41.613
p66,1,78109,62.276,588009.019,166.381,6.317
p66,1,78110,55.457,465594.358,145.013,6.317
p58,1,78122,10.862,600850.887,134.858,108.373
p58,1,78123,959.365,642020.569,136.805,108.373
p58,1,78124,381.018,639661.868,142.79,108.373
p58,1,78125,62.095,643855.107,185.863,19.474
p58,1,78126,97.397,703875.952,182.542,30.294
p58,1,78127,114.354,754095.248,46.251,227.613
p58,1,78129,5.552,755745.184,92.374,146.703
p87,1,78130,60.043,605202.045,188.618,3.156
p87,1,78133,57.75,544275.734,68.985,120.681
p87,1,78134,151.949,512231.133,24.22,167.436
p87,1,78137,9.052,448636.266,29.287,134.471
p87,1,78140,28.905,449770.708,28.677,134.471
p87,1,78141,13.276,466312.043,148.691,3.156
p87,1,78143,106.75,492910.377,156.7,3.156
p91,1,78162,731.683,199875.06,49.895,18.856
p91,1,78163,97.457,189447.321,45.978,18.856
p91,1,78164,382.768,170652.656,31.652,29.527
p91,1,78165,409.199,172470.141,30.534,29.527
p91,1,78166,68.371,185031.015,35.407,29.527
p91,1,78167,193.707,204340.187,33.095,39.78
p91,1,78168,313.854,228127.783,38.952,39.78
p91,1,78169,177.354,249665.869,48.965,39.78
p91,1,78170,176.147,280520.283,16.239,98.349
p91,1,78171,152.794,299800.68,24.289,98.349
p91,1,78172,264.613,333803.964,34.28,98.349
p91,1,78173,408.837,364403.848,46.067,98.349
p91,1,78181,35.302,611598.215,79.313,167.287
p101,1,78195,297.078,785640.35,28.08,370.679
p101,1,78196,509.07,766693.234,21.203,370.679
p101,1,78197,549.381,762993.937,18.769,370.679
p101,1,78198,112.483,778004.455,24.007,370.679
p101,1,78199,9.836,795171.965,67.769,308.304
p101,1,78200,102.828,786894.967,63.966,308.304
p94,1,78205,66.138,1345904.163,127.247,448.633
p101,1,78206,0.845,849924.276,115.512,267.435
p61,2,78401,18.345,726807.884,180.879,9.895
p61,2,78402,326.829,592516.548,173.749,36.051
p61,2,78403,15.69,619577.324,179.997,36.051
p61,2,78404,209.156,631916.476,152.708,51.326
p61,2,78405,1137.262,597798.25,134.68,51.326
p61,2,78406,882.123,550311.916,122.287,51.326
p61,2,78407,1497.28,511360.184,110.692,51.326
p61,2,78408,329.423,473977.977,99.107,51.326
p61,2,78409,661.14,434229.87,86.192,51.326
p61,2,78411,54.914,344231.342,63.43,51.326
p61,1,78412,605.321,294814.797,49.681,51.326
p61,2,78413,121.293,254214.878,37.099,51.326
p61,2,78414,675.502,211539.907,25.579,51.326
p61,2,78415,1036.486,177382.544,49.529,8.518
p61,2,78416,1392.642,138706.059,37.786,8.518
p61,2,78417,1452.504,101655.691,26.266,8.518
p61,2,78418,1652.729,73690.888,14.746,8.518
p61,2,78419,1070.038,29257.806,3.287,8.518
p61,2,78420,880.192,14160.399,2.645,0.847
p61,2,78421,1445.866,57778.382,14.165,0.847
p61,2,78422,905.296,87534.283,25.908,0.847
p61,2,78423,1089.227,129285.555,37.95,0.847
p61,2,78424,1474.108,138408.012,17.538,56.9
p61,1,78425,1248.176,148493.551,21.915,56.9
p61,1,78426,839.158,169535.952,30.461,56.9
p61,1,78427,879.649,194295.041,41.981,56.9
p61,1,78428,228.044,233640.763,53.576,56.9
p61,1,78429,890.934,265718.235,65.096,56.9
p61,1,78430,671.157,296438.397,66.331,72.734
p61,1,78431,788.83,326602.223,77.851,72.734
p61,1,78432,1437.901,358856.413,89.371,72.734
p61,1,78433,1814.936,383715.058,143.5,5.255
p61,1,78434,1735.884,405631.027,151.382,5.255
p61,1,78435,1748.798,429031.769,111.312,63.382
p61,1,78436,1354.987,445192.803,116.717,63.382
p61,1,78437,1427.884,466576.481,121.172,63.382
p61,1,78438,760.649,488825.052,128.527,63.382
p61,1,78439,1073.477,509473.335,134.933,63.382
p61,1,78440,1566.677,518836.423,150.528,63.34
p61,1,78441,1251.676,530337.145,156.196,63.34
p64,1,78442,1301.4,553586.206,163.71,63.34
p64,1,78443,1283.538,575602.417,174.219,63.34
p64,1,78444,1192.659,592440.494,179.201,63.34
p64,1,78445,1478.634,606558.499,187.769,63.34
p63,1,78446,1395.84,618211.271,57.902,186.555
p63,1,78447,1208.771,598516.54,51.993,186.555
p63,1,78448,1047.107,582057.689,100.513,101.506
p63,1,78449,921.106,553862.411,90.627,101.506
p63,1,78450,153.035,524919.038,78.844,101.506
p63,1,78451,62.759,493349.341,67.64,101.506
p63,1,78452,321.699,472056.117,60.074,101.506
p63,1,78453,295.449,454509.693,53.932,101.506
p63,1,78454,259.725,428672.996,124.342,18.924
p63,1,78455,286.216,394637.008,113.57,18.924
p63,1,78456,520.355,363988.164,105.296,18.924
p63,1,78457,116.768,357381.669,99.523,18.924
p63,1,78458,118.638,338412.65,94.25,18.924
p63,1,78461,5.974,326046.86,90.267,18.924
p63,1,78462,68.793,297884.125,17.08,107.284
p63,1,78464,300.397,319317.207,26.055,107.284
p63,1,78465,1298.926,346019.196,36.121,107.284
p63,1,78466,1320.047,363540.927,107.883,18.924
p63,1,78467,1484.065,376577.859,114.289,18.924
p63,1,78468,1256.866,409031.832,123.107,18.924
p63,1,78469,886.77,407979.48,132.676,18.924
p63,1,78470,772.295,429029.827,140.652,19.452
p63,1,78471,536.407,460504.827,151.614,19.452
p63,1,78472,198.173,511293.157,163.411,19.452
p63,1,78473,524.579,541141.816,140.475,50.452
p63,1,78474,542.683,536207.357,135.452,50.452
p63,1,78475,890.994,492171.945,131.768,50.452
p63,1,78476,469.363,516919.899,130.373,50.452
p63,1,78477,915.072,491182.553,151.579,15.655
p63,1,78478,256.587,482724.382,148.017,15.655
p66,1,78480,12.733,501806.792,149.504,15.655
p58,1,78503,605.502,672218.829,148.294,108.373
p58,1,78504,1036.607,650032.184,153.888,108.373
p58,1,78505,269.561,680298.881,198.886,30.294
p58,1,78506,696.924,669525.766,195.553,30.294
p58,1,78507,669.83,631878.283,112.915,133.443
p58,1,78508,338.898,628178.024,106.562,133.443
p58,1,78509,146.457,657509.364,93.561,146.703
p87,1,78513,59.198,556217.345,184.505,3.156
p87,1,78514,31.802,544648.011,29.444,167.436
p58,1,78519,73.078,474114.022,53.471,118.085
p87,1,78533,68.25,620772.748,16.791,239.206
p87,1,78534,65.293,660537.601,28.759,239.206
p90,1,78535,28.302,139084.028,19.939,31.013
p91,1,78542,243.13,179874.13,41.011,18.856
p91,1,78543,177.475,150731.201,33.34,18.856
p91,1,78544,301.303,134872.974,20.449,29.527
p91,1,78545,733.131,132077.5,19.045,29.527
p91,1,78546,321.397,150846.931,23.473,31.3
p91,1,78547,106.75,171870.802,22.027,39.78
p91,1,78548,498.872,195867.002,32.124,39.78
p91,1,78549,70.543,231142.203,43.582,39.78
p91,1,78550,763.063,251850.696,2.741,98.963
p91,1,78551,891.839,285888.198,17.843,98.349
p91,1,78552,743.752,316492.441,30.109,98.349
p91,1,78553,3.138,357057.692,4.625,139.162
p91,1,78558,0.241,483762.637,37.919,167.287
p91,1,78561,126.725,590305.726,74.417,167.287
p101,1,78575,266.484,773326.439,22.509,370.679
p101,1,78576,1001.244,745922.372,10.945,370.679
p101,1,78577,595.424,729563.212,6.608,370.679
p101,1,78578,620.467,753659.141,16.674,370.679
p101,1,78579,96.13,754288.925,55.95,308.304
p101,1,78580,25.104,766113.709,52.402,308.304
p101,1,78584,101.44,798811.287,68.284,308.304
p101,1,78585,185.802,815817.862,74.709,308.304
p101,1,78586,76.819,824595.571,103.148,267.435
p61,2,78782,7.845,848859.432,187.857,36.051
p61,2,78783,205.595,672200.411,191.042,36.051
p61,2,78784,35.724,639258.145,149.8,51.326
p61,2,78785,853.158,597072.799,138.28,51.326
p61,2,78786,1320.228,562150.216,125.3,51.326
p61,2,78787,1026.951,524229.677,113.78,51.326
p61,2,78788,267.63,489839.045,102.195,51.326
p61,2,78789,94.319,458363.764,92.203,51.326
p61,2,78792,2.052,312065.42,92.067,8.518
p61,1,78793,320.311,264916.867,79.876,8.518
p61,2,78794,635.916,225838.434,65.523,8.518
p61,2,78795,1043.365,185171.88,54.056,8.518
p61,2,78796,1294.762,150153.776,42.483,8.518
p61,2,78797,1353.297,114340.662,30.888,8.518
p61,2,78798,1533.487,79978.117,19.948,8.518
p61,2,78799,1540.97,63528.392,14.965,0.847
p61,2,78800,1559.194,46805.922,11.319,0.847
p61,2,78801,1676.505,60712.546,18.02,0.847
p61,2,78802,900.106,97225.523,29.487,0.847
p61,2,78803,847.123,133496.124,41.007,0.847
p61,1,78804,684.192,168952.177,19.2,65.097
p61,2,78805,483.001,179970.119,33.414,56.9
p61,1,78806,751.657,184802.854,12.522,83.592
p61,1,78807,314.88,195087.876,3.467,106.093
p61,1,78808,95.224,244856.109,14.873,106.093
p61,1,78809,362.613,278669.28,69.846,56.9
p61,1,78810,570.864,311136.439,81.611,56.9
p61,1,78811,1155.547,340239.954,93.057,56.9
p61,1,78812,1361.142,376334.931,94.195,72.734
p61,1,78813,1829.238,399479.052,105.663,72.734
p61,1,78814,1509.53,423318.669,117.183,72.734
p61,1,78815,1600.47,451326.452,167.884,5.255
p61,1,78816,1817.833,470028.007,127.551,63.382
p61,1,78817,1737.634,489328.861,133.114,63.382
p61,1,78818,1048.796,512318.772,137.833,63.382
p61,1,78819,1398.013,529342.485,144.081,63.382
p61,1,78820,1328.013,546195.198,161.837,63.34
p61,1,78821,1463.608,564921.672,167.4,63.34
p64,1,78822,1209.193,578058.118,172.804,63.34
p64,1,78823,1227.538,600249.065,180.107,63.34
p64,1,78824,734.881,574239.879,2.862,256.021
p64,1,78825,899.684,602762.747,9.702,256.021
p63,1,78826,999.675,590491.857,48.86,186.555
p63,1,78827,963.046,565052.729,41.347,186.555
p63,1,78828,728.062,544522.345,35.723,186.555
p63,1,78829,1167.495,533445.511,32.368,186.555
p63,1,78830,725.347,504690.099,73.123,101.506
p63,1,78831,332.38,474980.205,61.55,101.506
p63,1,78832,792.571,445725.843,51.317,101.506
p63,1,78833,922.735,423868.334,42.939,101.506
p63,1,78834,448.605,407983.03,37.209,101.506
p63,1,78835,160.94,381606.132,104.602,18.924
p64,1,78836,710.502,335852.864,95.727,18.924
p64,1,78837,360.018,317349.424,88.108,18.924
p64,1,78838,185.802,300302.365,83.309,18.924
p64,1,78839,99.328,287907.903,30.758,71.257
p63,1,78840,14.422,292419.621,31.407,71.257
p63,1,78841,42.242,279552.337,77.156,18.924
p63,1,78842,481.493,266633.243,5.895,107.284
p63,1,78843,149.354,272945.366,8.235,107.284
p63,1,78844,918.753,285511.762,86.23,18.924
p63,1,78845,1196.943,300085.274,91.38,18.924
p63,1,78846,1328.918,333129.734,97.522,18.924
p63,1,78847,1342.133,356170.003,106.446,18.924
p63,1,78848,964.736,388387.072,102.921,34.486
p63,1,78849,910.184,384810.888,123.675,19.452
p63,1,78850,598.984,415428.368,135.081,19.452
p63,1,78851,762.58,468393.969,145.652,19.452
p63,1,78852,448.424,482491.506,157.917,19.452
p63,1,78853,590.295,517689.279,128.753,50.452
p63,1,78854,752.321,473338.508,123.678,50.452
p63,1,78855,792.149,464451.101,119.801,50.452
p63,1,78856,526.631,486064.557,118.331,50.452
p63,1,78857,668.623,456645.757,139.963,15.655
p63,1,78858,363.941,454812.732,135.953,15.655
p66,1,78859,56.242,465541.898,134.111,15.655
p58,1,78884,144.587,707264.574,164.661,108.373
p58,1,78885,1061.891,703901.129,128.033,133.443
p58,1,78886,685.459,650708.394,116.289,133.443
p58,1,78887,430.863,622900.023,106.403,133.443
p58,1,78888,770.002,573403.559,95.358,133.443
p58,1,78889,366.536,583534.373,92.196,133.443
p58,1,78890,34.517,553987.078,73.781,133.443
p90,1,78915,119.061,145743.857,13.419,40.772
p90,1,78920,9.112,196031.428,33.292,25.293
p91,1,78923,218.811,120451.211,22.558,18.856
p91,1,78924,9.535,112446.065,17.09,18.856
p91,1,78925,223.156,105101.649,6.854,29.527
p91,1,78926,94.078,120285.139,4.839,39.78
p91,1,78927,726.554,159200.297,15.792,39.78
p91,1,78928,391.217,237983.32,34.495,39.78
p91,1,78929,1206.96,405966.545,12.24,98.349
p91,1,78933,136.078,383650.866,44.791,98.349
p91,1,78934,282.777,394313.857,56.907,98.349
p91,1,78935,12.19,390122.544,5.149,167.287
p91,1,78936,105.423,415807.508,2.076,182.497
p91,1,78937,97.035,447706.337,24.706,167.287
p91,1,78938,313.01,481321.233,36.397,167.287
p91,1,78939,323.208,516277.338,48.417,167.287
p91,1,78940,314.277,562079.577,60.31,167.287
p91,1,78941,59.862,594395.16,72.426,167.287
p101,1,78943,76.517,692853.453,22.387,288.243
p101,1,78944,10.56,699676.494,26.593,283.98
p101,1,78945,45.078,736655.176,35.582,283.98
p101,1,78949,10.319,878216.676,15.657,357.834
p101,1,78955,19.31,784477.017,22.86,370.679
p101,1,78956,1033.167,746054.012,11.603,370.679
p101,1,78957,1254.331,731510.328,7.456,370.679
p101,1,78958,780.925,743613.773,50.507,308.304
p101,1,78959,62.397,723055.578,44.163,308.304
p101,1,78960,339.923,710927.274,39.606,308.304
p101,1,78961,77.242,724163.819,39.671,308.304
p101,1,78962,35.543,736675.091,44.098,308.304
p101,1,78963,67.104,739412.169,50.082,308.304
p101,1,78964,97.759,760181.671,57.31,308.304
p101,1,78965,70.302,778434.012,87.911,267.435
p101,1,78966,268.475,819899.12,93.13,267.435
p61,2,79163,95.104,706215.617,166.356,51.326
p61,2,79164,52.259,668681.297,154.572,51.326
p61,2,79165,262.984,617067.221,141.592,51.326
p61,2,79166,1526.608,582513.265,129.984,51.326
p61,2,79167,1525.522,546400.111,118.464,51.326
p61,2,79168,871.804,515125.862,107.744,51.326
p61,2,79171,0.121,373947.586,106.078,8.518
p61,2,79172,111.397,327413.682,94.186,8.518
p61,2,79174,227.501,236938.461,70.295,8.518
p61,2,79175,1072.21,199060.871,58.7,8.518
p61,2,79176,1567.643,164401.129,47.18,8.518
p61,2,79177,1428.487,135343.588,36.398,8.518
p61,2,79178,1293.676,108021.326,31.204,0.847
p61,2,79179,1405.918,86000.665,26.045,0.847
p61,2,79180,1285.711,76212.637,22.839,0.847
p61,2,79181,809.227,89560.348,27.536,0.847
p61,2,79182,532.605,113670.068,34.891,0.847
p61,2,79183,405.036,151430.913,45.832,0.847
p61,1,79184,497.364,188450.92,57.668,0.847
p61,1,79185,542.019,209727.572,44.828,56.9
p61,1,79186,457.898,216660.243,23.937,83.592
p61,1,79187,354.708,231762.609,29.996,83.592
p61,1,79188,232.328,254844.003,21.288,106.093
p61,1,79189,433.337,294517.738,31.226,106.093
p61,1,79190,414.087,325785.938,86.612,56.9
p61,1,79191,785.27,355222.654,97.605,56.9
p61,1,79192,1321.133,384595.34,109.199,56.9
p61,1,79193,1507.78,410771.492,110.487,72.734
p61,1,79194,1745.057,436494.412,121.954,72.734
p61,1,79195,1293.676,477422.436,133.623,72.734
p61,1,79196,1396.806,492226.572,185.125,5.255
p61,1,79197,1675.841,510525.032,143.896,63.382
p61,1,79198,1437.116,537137.736,148.984,63.382
p61,1,79199,1174.012,553476.001,154.336,63.382
p61,1,79200,1072.331,572135.265,160.847,63.382
p61,1,79201,932.089,592408.216,178.182,63.34
p64,1,79202,1200.685,607487.063,183.744,63.34
p64,1,79203,1184.814,624175.046,189.834,63.34
p64,1,79204,1237.616,611185.0,139.282,85.805
p64,1,79205,800.899,595909.39,133.614,85.805
p64,1,79206,797.157,571153.476,42.823,186.555
p64,1,79207,827.149,534770.575,31.989,186.555
p64,1,79208,795.528,507143.596,24.181,186.555
p64,1,79209,850.684,495601.641,20.326,186.555
p64,1,79210,344.811,496783.591,68.048,101.506
p64,1,79211,671.459,457073.088,56.304,101.506
p64,1,79212,884.96,426652.779,45.1,101.506
p64,1,79213,178.38,398551.02,33.528,101.506
p64,1,79214,438.286,379014.31,26.067,101.506
p64,1,79215,216.397,377122.789,97.594,18.924
p64,1,79216,171.5,321409.955,86.549,18.924
p64,1,79217,855.451,289530.031,77.59,18.924
p64,1,79218,469.243,266979.913,71.711,18.924
p64,1,79219,811.037,245107.307,19.014,71.257
p64,1,79220,564.165,247744.5,19.312,71.257
p63,1,79221,359.958,245778.456,64.416,18.924
p63,1,79222,1061.77,245207.526,65.338,18.924
p63,1,79223,1065.874,257823.488,69.864,18.924
p63,1,79224,571.588,268398.205,74.983,18.924
p63,1,79225,1171.236,287352.142,80.914,18.924
p63,1,79226,985.193,302438.031,89.469,18.924
p63,1,79227,968.899,337226.837,97.551,19.452
p63,1,79228,966.667,358534.153,106.909,19.452
p63,1,79229,937.942,368700.245,118.451,19.452
p63,1,79230,368.165,429489.777,5.044,181.662
p63,1,79231,567.424,459633.066,140.638,19.452
p64,1,79232,1014.701,499459.726,151.718,19.452
p63,1,79233,448.725,467912.616,117.233,50.452
p63,1,79234,374.984,452073.766,112.93,50.452
p63,1,79235,105.061,434057.635,107.684,50.452
p63,1,79236,7.845,452689.348,106.215,50.452
p63,1,79237,95.224,435837.388,127.899,15.655
p64,1,79238,11.707,423322.536,122.464,15.655
p64,1,79239,276.32,416233.013,122.218,15.655
p66,1,79241,62.698,451897.929,140.757,21.511
p66,1,79242,33.673,431028.363,134.724,21.511
p58,1,79264,17.379,702039.816,133.107,133.443
p58,1,79265,521.924,698315.975,121.512,133.443
p58,1,79266,259.061,627863.598,110.514,133.443
p58,1,79267,273.121,684551.308,23.82,227.613
p58,1,79268,524.941,557140.743,88.636,133.443
p58,1,79269,621.252,528596.33,78.75,133.443
p58,1,79270,62.638,686436.47,27.257,193.352
p90,1,79300,441.665,217048.42,39.027,25.293
p90,1,79301,6.819,242332.757,49.505,25.293
p91,1,79306,33.854,122179.062,9.026,32.926
p91,1,79307,1044.21,198980.889,17.674,39.78
p91,1,79310,208.975,272231.482,2.666,116.189
p91,1,79311,239.389,316122.948,12.205,116.189
