region,class,sc_point_gid,capacity,supply_curve_cost_per_mw,dist_km,dist_to_coast
o124161,7,124161,323.94,1071646.237,5.5,85385.805
o124162,7,124162,405.689,1021545.476,5.5,76056.42
o124163,7,124163,487.18,969423.953,5.5,66843.02
o124164,7,124164,568.068,910631.334,5.5,57204.5
o124165,7,124165,599.407,844555.134,5.5,47185.453
o124166,7,124166,526.956,805710.106,14.247,37283.895
o124167,7,124167,599.407,711942.535,14.247,26616.463
o124168,7,124168,288.769,689825.059,14.247,19352.879
o124194,7,124194,101.68,602975.789,5.5,10503.714
o124195,14,124195,579.949,660710.07,5.5,16840.514
o124196,14,124196,599.407,792967.915,5.5,25852.094
o124197,14,124197,531.175,911062.833,5.5,35208.203
o124198,14,124198,405.043,1020229.136,5.5,44022.65
o124523,6,124523,16.315,4501725.181,80.222,17053.482
o124524,6,124524,314.641,811159.336,80.222,19357.701
o124525,6,124525,550.891,727858.44,62.439,22612.33
o124526,6,124526,331.086,814979.374,62.439,25680.152
o124527,6,124527,168.793,1054801.202,62.439,37384.855
o124528,6,124528,190.92,1075460.632,62.439,44844.227
o124529,6,124529,594.93,895277.687,29.585,49697.473
o124530,6,124530,558.64,929849.562,29.585,54532.43
o124531,6,124531,575.945,937493.903,10.188,59284.676
o124532,6,124532,591.142,970257.896,10.188,63744.75
o124533,6,124533,590.367,1007144.426,21.923,68899.44
o124534,13,124534,596.135,1052097.346,21.923,74784.52
o124535,13,124535,596.652,1092733.665,21.923,80268.55
o124536,13,124536,505.906,1118798.051,21.923,84665.055
o124537,13,124537,544.348,1145967.273,21.923,91261.8
o124538,13,124538,594.715,1167708.607,21.923,97263.75
o124539,13,124539,519.078,1194468.851,21.923,102840.54
o124540,13,124540,592.003,1213779.757,21.923,108943.35
o124541,13,124541,529.41,1230326.019,5.5,115678.77
o124542,13,124542,63.54,1406247.444,5.5,122894.63
o124543,13,124543,464.364,1284536.309,5.5,130995.06
o124544,13,124544,585.244,1300749.083,5.5,137576.67
o124545,13,124545,584.34,1323078.385,5.5,144749.67
o124546,13,124546,564.365,1346047.474,5.5,151958.77
o124547,13,124547,570.392,1364182.59,5.5,158325.95
o124548,13,124548,573.922,1382201.575,5.5,164887.17
o124549,13,124549,570.995,1399611.162,5.5,171694.98
o124550,13,124550,572.932,1417854.171,5.5,178402.97
o124551,13,124551,570.737,1453333.195,24.995,184249.1
o124552,14,124552,568.154,1519467.533,41.718,183090.95
o124553,14,124553,578.787,1511200.434,41.718,180143.05
o124554,14,124554,571.253,1564376.274,66.424,177442.64
o124555,14,124555,576.72,1556704.678,66.424,175091.3
o124556,14,124556,552.269,1559086.516,66.424,173268.0
o124557,14,124557,143.265,2040148.374,66.424,172372.6
o124558,14,124558,524.804,1558749.63,66.424,169214.8
o124559,14,124559,567.508,1543885.243,66.424,168449.25
o124560,14,124560,577.194,1537828.285,66.424,167688.62
o124561,14,124561,583.436,1536746.969,66.424,167139.28
o124562,14,124562,565.442,1529015.654,66.424,162517.03
o124563,14,124563,593.079,1584457.724,93.02,157512.11
o124564,14,124564,584.512,1456669.306,41.754,151739.52
o124565,14,124565,553.776,1444781.0,41.754,145445.75
o124566,14,124566,557.865,1428145.352,41.754,139472.92
o124567,14,124567,567.034,1413332.155,41.754,134233.77
o124568,14,124568,575.214,1404260.85,41.754,129743.55
o124569,14,124569,571.382,1390295.328,41.754,125822.37
o124570,14,124570,594.629,1379145.359,41.754,122623.07
o124571,14,124571,594.456,1365933.56,41.754,120202.73
o124572,14,124572,540.517,1372077.798,41.754,118329.49
o124573,14,124573,443.27,1398111.064,41.754,117014.81
o124574,14,124574,373.23,1401152.995,35.576,115918.66
o124575,14,124575,288.597,1453929.529,32.613,115112.26
o124576,14,124576,204.609,1536640.468,32.613,115319.06
o124577,14,124577,158.332,1651043.651,32.613,118025.016
o124578,14,124578,161.044,1423300.563,5.5,122576.016
o124579,14,124579,209.259,1432200.868,5.5,124864.75
o124580,14,124580,293.591,1417127.854,5.5,125887.81
o124581,14,124581,498.329,1409414.084,5.5,125841.445
o124582,14,124582,587.741,1388870.535,5.5,122158.195
o124583,14,124583,183.559,1451042.929,5.5,117524.266
o124584,14,124584,597.728,1412448.933,5.5,115640.484
o124585,14,124585,596.566,1453649.699,31.332,113718.46
o124586,14,124586,597.47,1485850.039,31.332,112775.85
o124587,14,124587,599.407,1513929.018,31.332,112830.84
o124588,14,124588,596.35,1543508.358,31.332,113881.23
o124623,14,124623,599.407,1743924.664,11.608,228301.97
o124624,14,124624,599.407,1699590.517,5.5,228032.9
o124625,14,124625,583.952,1671136.869,5.5,226433.8
o124626,14,124626,157.73,1659841.297,5.5,218002.95
o124627,14,124627,402.977,1566908.94,5.5,206102.47
o124628,14,124628,599.407,1517334.417,5.5,196918.95
o124629,14,124629,599.407,1476824.734,5.5,186772.39
o124630,14,124630,430.485,1449712.489,5.5,177923.61
o124631,14,124631,331.086,1414368.37,5.5,167264.06
o124632,14,124632,404.225,1376055.87,5.5,157146.86
o124633,14,124633,477.623,1336696.211,5.5,147038.05
o124634,14,124634,552.441,1298778.872,5.5,136962.06
o124635,14,124635,598.804,1265006.931,5.5,127159.664
o124636,14,124636,599.407,1230913.234,5.5,117548.414
o124637,14,124637,599.407,1195552.734,5.5,108119.0
o124638,7,124638,599.407,1132090.15,5.5,98926.66
o124639,7,124639,599.407,1080992.05,5.5,89851.88
o124640,7,124640,599.407,1036890.034,5.5,80348.055
o124641,7,124641,599.407,985745.367,5.5,70288.875
o124642,7,124642,598.976,955958.796,14.247,60135.52
o124643,7,124643,599.407,892349.868,14.247,50137.336
o124644,7,124644,599.407,823848.718,14.247,40385.863
o124645,7,124645,599.407,748719.952,14.247,30914.406
o124646,7,124646,586.794,672079.108,14.247,22036.42
o124647,7,124647,99.227,836254.612,14.247,18033.117
o124673,14,124673,429.882,624186.908,5.5,12921.389
o124674,14,124674,587.655,745961.538,5.5,21449.85
o124675,14,124675,517.313,881383.264,5.5,31704.807
o124676,14,124676,484.424,997120.105,5.5,41196.99
o124677,14,124677,71.288,1141108.929,5.5,46390.31
o125000,5,125000,56.996,1717111.305,80.222,18151.14
o125001,6,125001,431.173,770876.153,80.222,20996.59
o125002,6,125002,500.482,786954.237,80.222,24981.953
o125003,6,125003,186.658,1037542.265,80.222,29178.506
o125004,6,125004,320.883,929579.764,62.439,39006.96
o125005,6,125005,590.926,891781.725,62.439,42776.44
o125006,6,125006,191.092,1118946.917,62.439,48422.742
o125007,6,125007,499.319,1014390.534,62.439,58078.79
o125008,6,125008,580.939,1000240.64,29.585,64125.81
o125009,13,125009,582.36,1036969.045,29.585,68832.734
o125010,13,125010,591.4,1050286.401,10.188,73215.0
o125011,13,125011,597.814,1075041.385,10.188,78061.98
o125012,13,125012,593.294,1109191.142,21.923,83495.12
o125013,13,125013,554.809,1137868.024,21.923,89131.44
o125014,13,125014,15.454,2198552.768,21.923,88554.35
o125015,13,125015,114.294,1308467.029,21.923,101253.33
o125016,13,125016,599.407,1207838.147,21.923,106213.58
o125017,13,125017,566.905,1230266.788,21.923,111832.91
o125018,13,125018,552.57,1249731.042,21.923,117572.57
o125019,13,125019,588.042,1267497.258,21.923,123771.74
o125020,13,125020,307.581,1292043.78,5.5,129040.58
o125021,13,125021,447.962,1313392.434,5.5,138664.16
o125022,13,125022,562.428,1327914.234,5.5,145326.53
o125023,13,125023,582.231,1349048.921,5.5,152636.53
o125024,13,125024,565.269,1369862.714,5.5,159823.06
o125025,13,125025,595.791,1387219.365,5.5,166799.98
o125026,13,125026,595.059,1406903.15,5.5,173204.94
o125027,13,125027,582.015,1426589.672,5.5,179862.98
o125028,13,125028,547.663,1442620.769,5.5,186445.25
o125029,13,125029,564.667,1461877.595,5.5,193137.55
o125030,14,125030,581.757,1547829.139,41.718,193308.8
o125031,14,125031,569.833,1543360.218,41.718,190415.55
o125032,14,125032,595.619,1589490.063,66.424,187826.0
o125033,14,125033,563.16,1592449.313,66.424,185382.75
o125034,14,125034,583.135,1582455.846,66.424,183479.77
o125035,14,125035,494.024,1611653.796,66.424,182604.36
o125036,14,125036,167.071,1971043.138,66.424,178474.86
o125037,14,125037,576.204,1573484.591,66.424,178849.19
o125038,14,125038,586.966,1569839.341,66.424,178307.83
o125039,14,125039,590.065,1570061.889,66.424,176849.92
o125040,14,125040,584.813,1560156.244,66.424,171901.7
o125041,14,125041,587.095,1617984.572,93.02,166510.0
o125042,14,125042,583.436,1484059.802,41.754,160101.83
o125043,14,125043,505.217,1490771.81,41.754,153677.84
o125044,14,125044,420.497,1500300.006,41.754,147619.52
o125045,14,125045,354.978,1522105.539,41.754,142015.6
o125046,14,125046,270.775,1586516.025,41.754,136975.19
o125047,14,125047,200.907,1651318.37,41.754,132673.44
o125048,14,125048,162.938,1752163.539,41.754,131092.92
o125049,14,125049,160.872,1765088.011,41.754,132674.12
o125050,14,125050,201.252,1693273.314,41.754,132664.08
o125051,14,125051,288.21,1585568.315,41.754,131493.75
o125052,14,125052,367.16,1490760.613,35.576,130335.29
o125053,14,125053,458.509,1471419.889,35.576,129610.11
o125054,14,125054,542.325,1470802.887,32.613,129699.48
o125055,14,125055,569.316,1489231.5,32.613,130756.164
o125056,14,125056,581.068,1433247.324,5.5,131168.89
o125057,14,125057,596.178,1452698.92,5.5,131960.86
o125058,14,125058,597.814,1436157.554,5.5,133641.92
o125059,14,125059,592.648,1454993.065,5.5,135226.52
o125060,14,125060,596.135,1456714.915,5.5,132032.3
o125061,14,125061,178.393,1520518.391,5.5,128302.02
o125062,14,125062,597.728,1481585.361,5.5,125988.47
o125063,14,125063,599.407,1527248.351,31.332,124244.39
o125064,14,125064,598.933,1540582.574,31.332,123379.56
o125065,14,125065,599.407,1553959.901,31.332,123433.984
o125101,14,125101,599.407,1807361.097,11.608,238909.2
o125102,14,125102,599.407,1743261.484,5.5,237949.31
o125103,14,125103,599.407,1700339.0,5.5,230484.84
o125104,14,125104,599.407,1641835.25,5.5,220349.22
o125105,14,125105,599.407,1583019.217,5.5,210259.17
o125106,14,125106,599.407,1531533.334,5.5,200222.34
o125107,14,125107,599.407,1488193.034,5.5,190245.88
o125108,14,125108,599.407,1451732.667,5.5,180318.72
o125109,14,125109,599.407,1414093.834,5.5,170434.11
o125110,14,125110,599.407,1380974.45,5.5,160608.6
o125111,14,125111,599.407,1348203.517,5.5,150884.66
o125112,14,125112,599.407,1312539.167,5.5,141288.6
o125113,14,125113,599.407,1281894.117,5.5,131846.17
o125114,14,125114,597.986,1249458.016,5.5,122584.805
o125115,14,125115,599.407,1216033.917,5.5,113368.914
o125116,14,125116,599.407,1173646.834,5.5,103741.68
o125117,7,125117,599.407,1104366.684,5.5,93697.49
o125118,7,125118,599.407,1080758.002,14.247,83667.836
o125119,7,125119,599.407,1031813.468,14.247,73783.96
o125120,7,125120,599.407,979367.618,14.247,64107.527
o125121,7,125121,599.407,921829.435,14.247,54636.098
o125122,7,125122,599.407,860355.035,14.247,45415.082
o125123,7,125123,599.407,795055.652,14.247,36705.33
o125124,7,125124,599.407,726933.252,14.247,28322.734
o125125,7,125125,547.232,662801.536,14.247,20743.965
o125126,7,125126,76.196,907532.361,14.247,17740.027
o125151,14,125151,364.577,577382.629,5.5,9419.712
o125152,14,125152,475.212,702952.7,5.5,17301.338
o125153,14,125153,472.026,841388.061,5.5,27569.953
o125154,14,125154,496.263,961246.472,5.5,37196.062
o125155,14,125155,167.803,1072538.873,5.5,44784.836
o125477,5,125477,56.609,1375853.391,52.422,17950.197
o125478,5,125478,501.429,745951.419,80.222,20506.498
o125479,5,125479,357.604,843643.322,80.222,25664.35
o125480,5,125480,149.249,1183782.894,80.222,36618.465
o125481,6,125481,474.695,932803.043,80.222,41193.836
o125482,6,125482,555.067,956661.084,80.222,46137.863
o125483,13,125483,596.609,970364.04,62.439,51334.723
o125484,13,125484,408.229,1058762.822,62.439,56912.0
o125485,13,125485,303.406,1156982.22,62.439,66514.414
o125486,13,125486,596.221,1110763.924,62.439,72840.664
o125487,13,125487,599.407,1101000.047,29.585,78292.17
o125488,13,125488,597.857,1099256.675,10.188,82896.85
o125489,13,125489,597.943,1121468.911,10.188,87435.59
o125490,13,125490,599.407,1153325.197,21.923,92524.58
o125491,13,125491,584.684,1181322.183,21.923,98268.266
o125492,13,125492,144.255,1304124.658,21.923,106129.625
o125493,13,125493,255.708,1275201.385,21.923,111852.67
o125494,13,125494,594.112,1247010.07,21.923,114919.41
o125495,13,125495,595.619,1268336.77,21.923,120897.55
o125496,13,125496,521.532,1290581.96,21.923,126324.58
o125497,13,125497,582.962,1305653.954,21.923,132376.05
o125498,13,125498,315.761,1348479.704,21.923,137341.78
o125499,13,125499,457.347,1347304.582,5.5,146476.61
o125500,13,125500,581.843,1357330.45,5.5,152933.8
o125501,13,125501,582.144,1374922.714,5.5,160362.66
o125502,13,125502,566.217,1395159.403,5.5,167571.27
o125503,13,125503,574.224,1416072.987,5.5,174658.81
o125504,13,125504,461.91,1434469.166,5.5,181373.66
o125505,13,125505,479.302,1454536.041,5.5,187737.67
o125506,6,125506,364.534,1472470.019,5.5,196221.12
o125507,13,125507,588.085,1488282.514,5.5,201521.23
o125508,14,125508,592.132,1572585.753,41.718,203466.75
o125509,14,125509,584.598,1572010.729,41.718,200797.8
o125510,14,125510,598.029,1626898.494,66.424,198123.88
o125511,14,125511,594.284,1625389.431,66.424,195865.62
o125512,14,125512,575.429,1627093.558,66.424,194022.48
o125513,14,125513,525.88,1663022.569,66.424,191828.81
o125514,14,125514,256.741,1842297.419,66.424,190554.81
o125515,14,125515,194.967,1928052.892,66.424,186719.2
o125516,14,125516,305.687,1752824.7,66.424,186329.89
o125517,14,125517,227.468,1850535.007,66.424,183593.34
o125518,14,125518,170.601,1982791.126,66.424,178431.64
o125519,14,125519,164.574,1878306.0,41.754,175121.97
o125520,14,125520,168.018,1848876.24,41.754,171513.34
o125521,14,125521,238.704,1705929.773,41.754,165761.97
o125522,14,125522,316.665,1612048.347,41.754,160092.42
o125523,14,125523,384.552,1589781.439,41.754,154832.64
o125524,14,125524,473.791,1555988.85,41.754,150373.47
o125525,14,125525,549.428,1506607.125,41.754,146243.77
o125526,14,125526,597.986,1493843.489,41.754,143177.77
o125527,14,125527,595.446,1491314.811,41.754,141128.9
o125528,14,125528,596.437,1507803.372,41.754,139857.02
o125529,14,125529,599.235,1538963.065,41.754,139384.84
o125530,14,125530,577.926,1502717.668,35.576,139096.48
o125531,14,125531,593.509,1513355.207,35.576,139059.84
o125532,14,125532,586.578,1572365.01,32.613,139810.31
o125533,14,125533,584.039,1578187.612,32.613,141225.28
o125534,14,125534,585.631,1498776.68,5.5,141746.69
o125535,14,125535,595.274,1505102.602,5.5,142498.89
o125536,14,125536,594.155,1482991.713,5.5,144057.92
o125537,14,125537,599.407,1524482.163,5.5,145232.2
o125538,14,125538,599.407,1505670.763,5.5,141986.72
o125539,14,125539,254.416,1567043.288,5.5,140222.7
o125540,14,125540,597.771,1528660.651,5.5,136413.52
o125541,14,125541,596.221,1583631.217,31.332,134797.72
o125542,14,125542,598.288,1596515.521,31.332,134003.16
o125543,14,125543,597.943,1602251.552,31.332,134036.36
o125580,14,125580,599.407,1786250.367,5.5,243763.06
o125581,14,125581,599.407,1729247.85,5.5,233797.17
o125582,14,125582,599.407,1672052.417,5.5,223806.95
o125583,14,125583,599.407,1605130.15,5.5,213867.16
o125584,14,125584,599.407,1549410.8,5.5,203964.05
o125585,14,125585,599.407,1500911.584,5.5,194102.1
o125586,14,125586,599.407,1464010.417,5.5,184309.73
o125587,14,125587,599.407,1427646.4,5.5,174613.88
o125588,14,125588,599.407,1395932.034,5.5,165030.75
o125589,14,125589,599.407,1365140.917,5.5,155579.42
o125590,14,125590,599.407,1330686.484,5.5,146281.06
o125591,14,125591,599.407,1299271.367,5.5,136942.14
o125592,14,125592,599.407,1266209.65,5.5,127231.09
o125593,14,125593,599.407,1230672.167,5.5,117228.48
o125594,14,125594,599.407,1219797.618,14.247,107282.9
o125595,7,125595,599.407,1148895.785,14.247,97475.37
o125596,7,125596,599.407,1100385.018,14.247,87842.29
o125597,7,125597,599.407,1055161.918,14.247,78371.7
o125598,7,125598,599.407,1007170.635,14.247,69068.57
o125599,7,125599,599.407,955448.618,14.247,60100.34
o125600,7,125600,599.407,902179.968,14.247,51588.63
o125601,7,125601,599.407,844297.168,14.247,43228.0
o125602,7,125602,599.407,783596.002,14.247,35206.08
o125603,7,125603,599.407,720839.918,14.247,27597.883
o125604,7,125604,468.41,638305.393,5.5,20516.906
o125605,7,125605,22.816,1013217.808,5.5,16828.764
o125629,14,125629,179.813,597637.126,5.5,7755.226
o125630,14,125630,462.728,676059.544,5.5,14770.136
o125631,14,125631,563.548,812074.743,5.5,25083.645
o125632,14,125632,532.682,971246.601,24.519,34911.594
o125633,14,125633,292.988,1121497.818,24.519,44019.996
o125954,5,125954,15.11,3515834.478,52.422,16699.09
o125955,5,125955,29.574,2101099.794,52.422,18779.723
o125956,5,125956,96.429,1119370.969,52.422,25035.918
o125957,5,125957,293.117,978434.296,80.222,37072.273
o125958,5,125958,580.638,914164.348,80.222,42464.07
o125959,13,125959,589.463,978147.498,80.222,49157.152
o125960,13,125960,590.582,1036258.08,80.222,55089.28
o125961,13,125961,561.653,1076549.787,80.222,60564.1
o125962,13,125962,531.606,1087439.475,62.439,66127.72
o125963,13,125963,152.607,1354939.998,62.439,72995.5
o125964,13,125964,595.791,1148898.853,62.439,80046.02
o125965,13,125965,599.407,1182919.539,62.439,87381.766
o125966,13,125966,599.407,1169447.464,29.585,92533.914
o125967,13,125967,599.407,1167222.232,10.188,96917.86
o125968,13,125968,597.728,1200342.112,21.923,101791.9
o125969,13,125969,599.407,1228470.647,21.923,107106.195
o125970,13,125970,599.407,1258367.097,21.923,113003.43
o125971,13,125971,596.264,1284209.914,21.923,118352.49
o125972,13,125972,591.357,1314244.373,21.923,123756.89
o125973,13,125973,586.708,1333488.287,21.923,129683.016
o125974,13,125974,579.863,1352075.074,21.923,135451.3
o125975,13,125975,500.525,1376946.96,21.923,141240.95
o125976,13,125976,330.569,1409490.363,21.923,145773.19
o125977,13,125977,434.574,1406667.27,21.923,154458.38
o125978,13,125978,585.588,1397177.322,5.5,160677.61
o125979,13,125979,592.95,1423067.356,5.5,167918.5
o125980,13,125980,584.727,1445062.056,5.5,175335.78
o125981,13,125981,505.647,1452791.89,5.5,182430.9
o125982,13,125982,353.213,1469289.993,5.5,191049.45
o125983,13,125983,479.0,1479662.983,5.5,195689.86
o125984,13,125984,414.212,1507385.875,5.5,201725.53
o125985,13,125985,347.315,1523367.922,5.5,207933.36
o125986,14,125986,270.043,1718085.267,41.718,210928.72
o125987,14,125987,215.07,1772537.671,41.718,207787.3
o125988,14,125988,163.24,2070874.05,66.424,205714.23
o125989,14,125989,164.66,2070008.727,66.424,206682.95
o125990,14,125990,170.73,2059955.252,66.424,207781.36
o125991,14,125991,235.561,1924222.277,66.424,205988.94
o125992,14,125992,308.528,1859845.89,66.424,203756.27
o125993,14,125993,335.606,1828268.33,66.424,201943.19
o125994,14,125994,455.022,1762840.336,66.424,200552.58
o125995,14,125995,527.946,1697228.178,66.424,196027.86
o125996,14,125996,587.569,1685155.894,66.424,189873.75
o125997,14,125997,597.857,1607939.023,41.754,183614.94
o125998,14,125998,578.184,1614565.348,41.754,177804.61
o125999,14,125999,595.317,1594317.377,41.754,172388.83
o126000,14,126000,592.562,1582815.529,41.754,167521.12
o126001,14,126001,590.969,1599366.24,41.754,163168.61
o126002,14,126002,577.71,1574718.876,41.754,159404.56
o126003,14,126003,594.585,1615196.937,41.754,156161.03
o126004,14,126004,599.407,1585529.92,41.754,153542.08
o126005,14,126005,597.986,1565281.76,41.754,151643.56
o126006,14,126006,583.651,1579648.832,41.754,150398.16
o126007,14,126007,597.857,1601717.09,41.754,150009.19
o126008,14,126008,597.771,1602982.708,35.576,149650.94
o126009,14,126009,584.641,1610130.159,35.576,149649.56
o126010,14,126010,590.41,1629025.47,32.613,150394.6
o126011,14,126011,592.003,1640510.979,32.613,151765.4
o126012,14,126012,598.115,1551658.126,5.5,152353.81
o126013,14,126013,595.662,1561174.139,5.5,153042.17
o126014,14,126014,591.443,1563189.962,5.5,154487.08
o126015,14,126015,594.844,1567848.103,5.5,155271.84
o126016,14,126016,596.437,1591602.561,5.5,152035.22
o126017,14,126017,599.407,1577898.53,5.5,149086.11
o126018,14,126018,596.307,1559000.985,5.5,146841.06
o126019,14,126019,599.407,1610283.468,31.332,145339.86
o126020,14,126020,597.814,1638906.613,31.332,144603.73
o126058,14,126058,599.407,1833984.95,5.5,247420.06
o126059,14,126059,599.407,1761046.417,5.5,237503.8
o126060,14,126060,599.407,1705497.484,5.5,227620.19
o126061,14,126061,599.407,1634589.517,5.5,217783.5
o126062,14,126062,599.407,1569907.534,5.5,208021.34
o126063,14,126063,599.407,1515255.667,5.5,198347.34
o126064,14,126064,599.407,1477167.15,5.5,188774.16
o126065,14,126065,599.407,1442321.184,5.5,179316.34
o126066,14,126066,599.407,1412024.117,5.5,169981.17
o126067,14,126067,599.407,1382348.7,5.5,160548.84
o126068,14,126068,599.407,1348509.55,5.5,150781.52
o126069,14,126069,599.407,1312980.4,5.5,140821.92
o126070,14,126070,599.407,1306908.168,14.247,130942.64
o126071,14,126071,599.407,1272666.618,14.247,121188.53
o126072,14,126072,599.407,1236428.285,14.247,111581.9
o126073,14,126073,599.407,1189276.352,14.247,102111.72
o126074,7,126074,599.407,1128919.602,14.247,92767.48
o126075,7,126075,599.407,1080792.018,14.247,83652.63
o126076,7,126076,599.407,1037437.885,14.247,74906.95
o126077,7,126077,599.407,992130.485,14.247,66489.42
o126078,7,126078,599.407,943440.768,14.247,58149.14
o126079,7,126079,599.407,892663.118,14.247,50204.816
o126080,7,126080,599.407,838886.368,14.247,42510.484
o126081,7,126081,599.407,752191.742,5.5,34185.0
o126082,7,126082,599.407,677721.826,5.5,25370.135
o126083,7,126083,292.084,634345.444,5.5,18706.676
o126107,14,126107,33.535,815523.988,5.5,6632.398
o126108,14,126108,413.61,705635.934,24.519,12843.997
o126109,14,126109,494.713,830641.052,24.519,22814.031
o126110,14,126110,481.11,957567.77,24.519,32968.55
o126111,14,126111,373.919,1092464.64,24.519,43125.473
o126432,5,126432,35.945,1822718.51,52.422,17349.002
o126433,5,126433,47.612,1562369.485,52.422,22096.67
o126434,5,126434,429.839,850259.158,52.422,34893.01
o126435,5,126435,577.28,885552.934,52.422,42151.164
o126436,13,126436,582.704,980511.904,80.222,49497.25
o126437,13,126437,596.867,1049342.67,80.222,57254.746
o126438,13,126438,589.635,1091353.806,80.222,63729.598
o126439,13,126439,564.581,1131367.797,80.222,69764.28
o126440,13,126440,595.145,1153115.308,80.222,74998.59
o126441,13,126441,295.872,1236617.554,62.439,79905.39
o126442,13,126442,452.31,1215504.045,62.439,88062.99
o126443,13,126443,599.407,1221777.772,62.439,95049.63
o126444,13,126444,599.407,1253911.805,62.439,101874.1
o126445,13,126445,599.407,1222884.465,10.188,106581.25
o126446,13,126446,599.407,1262226.865,10.188,111163.28
o126447,13,126447,597.986,1314869.746,21.923,116221.31
o126448,13,126448,599.407,1348595.414,21.923,121787.41
o126449,13,126449,599.407,1373919.88,21.923,127612.48
o126450,13,126450,585.804,1383851.275,21.923,132698.89
o126451,13,126451,531.39,1400872.197,21.923,137900.55
o126452,13,126452,469.831,1435252.264,21.923,143477.56
o126453,13,126453,321.916,1461181.088,21.923,148246.66
o126454,13,126454,176.154,1498897.178,21.923,152457.67
o126455,13,126455,202.844,1520745.227,21.923,160573.77
o126456,13,126456,225.057,1516330.514,21.923,165972.39
o126457,13,126457,171.29,1510513.064,5.5,173103.45
o126458,13,126458,161.69,1555430.202,5.5,182511.75
o126459,13,126459,168.965,1577225.239,5.5,192283.42
o126460,13,126460,207.278,1568023.041,5.5,200305.25
o126461,13,126461,274.004,1560066.898,5.5,207024.67
o126462,13,126462,344.388,1565676.575,5.5,213302.23
o126463,13,126463,408.874,1561621.704,5.5,219340.3
o126464,14,126464,477.666,1562735.959,5.5,224039.27
o126465,14,126465,545.209,1717103.935,66.424,221680.94
o126466,14,126466,580.423,1690226.33,66.424,218891.14
o126467,14,126467,598.029,1685645.828,66.424,216717.17
o126468,14,126468,591.185,1715178.756,66.424,215057.98
o126469,14,126469,594.284,1742895.64,66.424,213380.44
o126470,14,126470,564.667,1781095.574,66.424,211663.73
o126471,14,126471,563.935,1763023.264,66.424,210802.48
o126472,14,126472,597.986,1746367.176,66.424,209435.69
o126473,14,126473,596.178,1723432.506,66.424,204639.19
o126474,14,126474,596.006,1706055.299,66.424,198392.22
o126475,14,126475,590.453,1701864.958,41.754,192444.25
o126476,14,126476,594.241,1684325.302,41.754,186882.56
o126477,14,126477,599.407,1655291.903,41.754,181747.83
o126478,14,126478,599.407,1677921.003,41.754,177121.58
o126479,14,126479,597.857,1698828.256,41.754,173015.62
o126480,14,126480,595.231,1668223.411,41.754,169479.81
o126481,14,126481,597.814,1648399.425,41.754,166390.86
o126482,14,126482,597.771,1667602.107,41.754,163923.23
o126483,14,126483,599.407,1677646.986,41.754,162146.72
o126484,14,126484,597.47,1681286.004,41.754,161055.98
o126485,14,126485,592.089,1658116.171,41.754,160649.97
o126486,14,126486,599.407,1673600.2,35.576,160251.36
o126487,14,126487,597.986,1666605.879,35.576,160270.95
o126488,14,126488,599.407,1667675.842,32.613,160943.64
o126489,14,126489,593.595,1707156.85,32.613,162238.1
o126490,14,126490,594.585,1603978.361,5.5,162965.61
o126491,14,126491,595.188,1611445.694,5.5,163631.03
o126492,14,126492,596.221,1610423.683,5.5,164988.9
o126493,14,126493,596.437,1621338.18,5.5,165355.97
o126494,14,126494,597.728,1626553.168,5.5,162158.14
o126495,14,126495,597.341,1617710.676,5.5,159388.4
o126496,14,126496,599.407,1606526.796,5.5,157303.03
o126497,14,126497,599.407,1654331.818,31.332,155902.31
o126537,14,126537,599.407,1802358.917,5.5,241477.61
o126538,14,126538,599.407,1741076.55,5.5,231740.19
o126539,14,126539,599.407,1670893.917,5.5,222083.72
o126540,14,126540,599.407,1593442.85,5.5,212518.36
o126541,14,126541,599.407,1531737.25,5.5,203055.62
o126542,14,126542,599.407,1491270.2,5.5,193685.78
o126543,14,126543,599.407,1459240.617,5.5,184176.05
o126544,14,126544,599.407,1427717.384,5.5,174371.77
o126545,14,126545,599.407,1394714.967,5.5,164457.12
o126546,14,126546,599.407,1390504.852,14.247,154629.14
o126547,14,126547,599.407,1355510.718,14.247,144912.8
o126548,14,126548,599.407,1322363.718,14.247,135323.88
o126549,14,126549,599.407,1289566.852,14.247,125853.625
o126550,14,126550,599.407,1255414.168,14.247,116485.37
o126551,14,126551,599.407,1219893.985,14.247,107286.65
o126552,14,126552,599.407,1176303.952,14.247,98361.375
o126553,7,126553,599.407,1112813.152,14.247,89771.54
o126554,7,126554,599.407,1069714.718,14.247,81393.4
o126555,7,126555,599.407,1028009.535,14.247,73087.805
o126556,7,126556,599.407,984669.152,14.247,65207.67
o126557,7,126557,599.407,938997.552,14.247,57428.766
o126558,7,126558,599.407,859767.859,5.5,48922.656
o126559,7,126559,599.407,795412.676,5.5,39773.35
o126560,7,126560,599.407,725125.741,5.5,30544.814
o126561,7,126561,568.799,651094.353,5.5,21931.68
o126562,7,126562,83.557,726054.103,5.5,17585.05
o126586,14,126586,374.522,681224.965,24.519,10234.527
o126587,14,126587,449.77,810809.777,24.519,20697.3
o126588,14,126588,392.946,956915.687,24.519,31414.566
o126589,14,126589,375.038,1081303.707,24.519,41945.45
o126590,14,126590,224.67,1198790.368,24.519,49656.434
o126909,5,126909,24.322,2401746.578,52.422,16449.629
o126910,5,126910,164.66,928602.396,52.422,24811.086
