sc_point_gid,area_sq_km,latitude,longitude,timezone,cnty_fips,trans_gid,dist_km,trans_cap_cost_per_mw
4970,132.7104,47.703,-123.129,-8,53031,473,15.07,129356.34
4971,128.8791,47.731,-122.973,-8,53031,469,6.55,69863.04
4972,54.6993,47.758,-122.816,-8,53031,52584,34.06,307896.2
4973,92.8584,47.785,-122.66,-8,53035,79831,16.56,114212.08
4974,64.1682,47.812,-122.503,-8,53035,52595,42.8,298962.5
4975,74.763,47.839,-122.346,-8,53061,79849,5.5,79738.51
4976,132.7104,47.866,-122.189,-8,53061,52102,5.5,38858.92
4977,132.7104,47.893,-122.032,-8,53061,79873,5.61,32423.44
4978,132.7104,47.919,-121.875,-8,53061,51917,5.5,43888.08
4979,132.7104,47.945,-121.718,-8,53061,1517,8.92,75633.15
4980,132.7104,47.971,-121.56,-8,53061,1517,17.34,133397.48
4981,132.7104,47.997,-121.402,-8,53061,1436,33.88,237240.81
4982,132.7104,48.023,-121.245,-8,53061,520,45.84,296310.08
4983,132.7104,48.049,-121.087,-8,53061,510,63.15,380026.3
4984,132.7104,48.074,-120.929,-8,53007,1436,48.65,282496.59
4985,132.7104,48.1,-120.77,-8,53007,1517,46.2,274466.42
4986,132.7104,48.125,-120.612,-8,53007,1517,50.29,282001.53
4987,132.7104,48.15,-120.453,-8,53007,51380,53.03,261993.14
4988,132.7104,48.175,-120.295,-8,53047,51380,47.75,218710.22
4989,132.7104,48.199,-120.136,-8,53047,51380,39,158113.52
4990,132.7104,48.224,-119.977,-8,53047,2523,25.55,118293.22
4991,132.7104,48.248,-119.818,-8,53047,2523,14.08,84525.66
4992,132.7104,48.273,-119.659,-8,53047,2523,5.5,49448.48
4993,132.7104,48.297,-119.499,-8,53047,2523,6.52,52439.97
4994,132.7104,48.321,-119.34,-8,53047,51180,18.84,84233.42
4995,132.7104,48.344,-119.18,-8,53047,51180,27.41,105814.61
4996,132.7104,48.368,-119.02,-8,53047,51180,41.1,177203.37
4997,132.7104,48.391,-118.86,-8,53047,51053,57.05,217049.12
4998,132.7104,48.415,-118.7,-8,53019,51053,67.07,265060.44
4999,132.7104,48.438,-118.54,-8,53019,51053,75.66,321849.79
5000,132.7104,48.461,-118.38,-8,53019,3534,58.01,243555.67
5001,132.7104,48.483,-118.219,-8,53019,3534,46.61,181249.65
5002,132.7104,48.506,-118.059,-8,53065,3534,14.92,105773.85
5003,132.7104,48.529,-117.898,-8,53065,3534,5.5,45769.16
5004,132.7104,48.551,-117.737,-8,53065,145,6.11,70107.73
5005,132.7104,48.573,-117.576,-8,53065,145,5.72,69322.32
5006,132.7104,48.595,-117.415,-8,53051,3500,5.5,79761.39
5007,132.7104,48.617,-117.254,-8,53051,3500,12.56,117686.53
5008,132.7104,48.639,-117.093,-8,53051,3500,25.03,166263.22
5009,132.7104,48.66,-116.931,-8,16017,3501,39.14,244402.86
5010,132.7104,48.681,-116.77,-8,16021,50242,53.06,253008.46
5011,132.7104,48.703,-116.608,-8,16021,50242,54.05,249215.59
5012,132.7104,48.724,-116.446,-8,16021,50242,53.71,201673.13
5013,132.7104,48.745,-116.284,-8,16021,50242,58.08,194490.92
5014,132.7104,48.765,-116.122,-8,16021,50242,69.72,238330.27
5015,132.7104,48.786,-115.96,-7,30053,50242,81.23,325828.88
5016,132.7104,48.806,-115.798,-7,30053,50242,95.66,416641.31
5017,132.7104,48.826,-115.635,-7,30053,49755,62.25,379140.39
5018,132.7104,48.846,-115.473,-7,30053,49755,60.67,369419.36
5019,132.7104,48.866,-115.31,-7,30053,49755,62.39,361279.02
5020,132.7104,48.886,-115.147,-7,30053,49755,66.82,370053.22
5021,132.7104,48.906,-114.984,-7,30053,49442,104.81,395801.44
5022,132.7104,48.925,-114.821,-7,30053,2599,83.84,452545.01
5023,132.7104,48.944,-114.658,-7,30029,49442,99.61,451452.47
5024,132.7023,48.963,-114.495,-7,30029,49272,85.47,426167.93
5025,118.7136,48.982,-114.332,-7,30029,49272,102.94,538771.74
5026,91.7406,49.001,-114.168,-7,30029,49272,111.39,719485.51
5027,66.7926,49.019,-114.005,-7,30035,48374,131.98,670147.52
5028,42.8166,49.038,-113.841,-7,30035,48374,120.41,704592.37
5029,17.3988,49.056,-113.677,-7,30035,48656,82.48,1164677.22
5342,59.4378,47.384,-124.325,-8,53027,53904,67.73,442698.55
5343,132.7104,47.413,-124.171,-8,53027,81740,68.03,258338.03
5344,132.7104,47.442,-124.016,-8,53027,81740,67.32,250472.36
5345,132.7104,47.47,-123.861,-8,53027,459,65.61,291787.22
5346,132.7104,47.498,-123.706,-8,53027,52996,44.97,266702.55
5347,132.7104,47.526,-123.55,-8,53031,52996,36.4,207959.64
5348,132.7104,47.554,-123.395,-8,53045,469,25.11,190163.38
5349,132.7104,47.582,-123.239,-8,53045,469,16.79,105845.62
5350,128.8953,47.609,-123.083,-8,53031,473,5.5,66642.86
5351,73.3698,47.637,-122.927,-8,53031,469,5.5,132143.74
5352,81.8262,47.664,-122.771,-8,53035,79831,7.73,95898.02
5353,93.5307,47.691,-122.615,-8,53035,79831,7.02,78554.9
5354,20.0232,47.718,-122.458,-8,53035,52374,11.81,662025.32
5355,129.2517,47.745,-122.302,-8,53033,52235,5.5,44137.83
5356,132.7104,47.772,-122.145,-8,53033,79859,5.5,45335.91
5357,132.7104,47.798,-121.988,-8,53061,1375,5.5,39207.3
5358,132.7104,47.825,-121.831,-8,53061,1377,5.5,55216.13
5359,132.7104,47.851,-121.674,-8,53061,1436,5.5,47741.86
5360,132.7104,47.877,-121.517,-8,53061,1436,13.48,133063.56
5361,132.7104,47.903,-121.359,-8,53061,1428,20.4,161406.29
5362,132.7104,47.929,-121.202,-8,53061,1436,33.47,226953.45
5363,132.7104,47.954,-121.044,-8,53007,1436,28.55,170911.05
5364,132.7104,47.98,-120.886,-8,53007,1517,29,193292.45
5365,132.7104,48.005,-120.728,-8,53007,1428,32.02,206217.13
5366,132.7104,48.03,-120.57,-8,53007,1517,37.51,248742.93
5367,132.7104,48.055,-120.412,-8,53007,51380,44.18,197240.14
5368,132.7104,48.08,-120.253,-8,53007,51380,34.8,174650.2
5369,132.7104,48.105,-120.095,-8,53047,51380,28.04,122095.93
5370,132.7104,48.129,-119.936,-8,53047,2523,21.85,103449.55
5371,132.7104,48.154,-119.777,-8,53047,2523,9.79,65681.33
5372,132.7104,48.178,-119.618,-8,53047,2523,5.5,45879.6
5373,132.7104,48.202,-119.459,-8,53047,2523,13.66,78390.85
5374,132.7104,48.226,-119.3,-8,53047,2523,23.81,107952.58
5375,132.7104,48.249,-119.14,-8,53047,2522,33.03,145096.89
5376,132.7104,48.273,-118.981,-8,53047,51053,39.47,139037.23
5377,132.7104,48.296,-118.821,-8,53019,51053,46.29,178294.16
5378,132.7104,48.32,-118.661,-8,53019,51053,53.78,227165.61
5379,132.7104,48.343,-118.501,-8,53019,51053,66.96,296643.86
5380,132.7104,48.366,-118.341,-8,53019,3534,67.86,275137.18
5381,132.7104,48.388,-118.181,-8,53065,50590,27.15,151723.79
5382,132.7104,48.411,-118.021,-8,53065,50590,15.55,83763.44
5383,132.7104,48.433,-117.86,-8,53065,3534,5.5,43844.57
5384,132.7104,48.456,-117.7,-8,53065,145,5.5,79271.83
5385,132.7104,48.478,-117.539,-8,53065,2534,18.79,113841.5
5386,132.7104,48.5,-117.378,-8,53051,3501,5.5,84145.48
5387,132.7104,48.522,-117.217,-8,53051,3501,14.36,101809.16
5388,132.7104,48.543,-117.056,-8,53051,3500,24.84,167992.95
5389,132.7104,48.565,-116.895,-8,16017,3501,39.82,271594.35
5390,132.7104,48.586,-116.734,-8,16021,50242,39.58,184367.98
5391,132.7104,48.607,-116.572,-8,16021,50242,39.9,168523.94
5392,132.7104,48.628,-116.411,-8,16021,50242,39.97,144316.35
5393,132.7104,48.649,-116.249,-8,16021,50242,49.29,171071.19
5394,132.7104,48.67,-116.087,-8,16021,50242,66.64,247101.53
5395,132.7104,48.69,-115.925,-7,30053,50242,82.88,310212.19
5396,132.7104,48.71,-115.763,-7,30053,49755,55.58,349937.27
5397,132.7104,48.731,-115.601,-7,30053,49755,48.93,318268.69
5398,132.7104,48.751,-115.439,-7,30053,49755,47.63,290588.88
5399,132.7104,48.77,-115.277,-7,30053,49755,50.95,296535.78
5400,132.7104,48.79,-115.114,-7,30053,49755,54.71,316061.12
5401,132.7104,48.81,-114.951,-7,30053,49442,90.5,337806.27
5402,132.7104,48.829,-114.789,-7,30053,2599,69.17,356206.49
5403,132.7104,48.848,-114.626,-7,30029,49442,86.04,376733.04
5404,132.7104,48.867,-114.463,-7,30029,49272,74.31,370740.31
5405,132.7104,48.886,-114.3,-7,30029,49272,82.59,404424.4
5406,132.7104,48.905,-114.137,-7,30029,49272,84.08,410894.17
5407,132.7104,48.923,-113.973,-7,30035,48374,136.8,375951.59
5408,132.7104,48.942,-113.81,-7,30035,48374,121.79,327198.38
5409,132.6942,48.96,-113.646,-7,30035,48374,108.66,317595.28
5410,123.1929,48.978,-113.483,-7,30035,48374,94.31,277506.29
5411,102.6513,48.996,-113.319,-7,30035,48374,81.23,275520.64
5412,74.8602,49.014,-113.155,-7,30035,48374,70.56,331112.91
5413,49.4181,49.031,-112.991,-7,30035,48374,60.16,312505.09
5414,28.2609,49.048,-112.827,-7,30035,48374,49.86,375684.3
5722,39.4065,47.291,-124.278,-8,53027,53904,59.31,668376.6
5723,132.7104,47.32,-124.123,-8,53027,81740,55.81,217771.81
5724,132.7104,47.348,-123.969,-8,53027,81740,54.33,204706.41
5725,132.7104,47.376,-123.814,-8,53027,459,52.24,224820.89
5726,132.7104,47.405,-123.659,-8,53027,53009,53.46,210860.14
5727,132.7104,47.433,-123.504,-8,53027,52996,26.87,151890.71
5728,132.7104,47.46,-123.348,-8,53045,52996,16.51,94195.87
5729,129.4218,47.488,-123.193,-8,53045,473,5.66,53420.34
5730,93.5145,47.516,-123.037,-8,53045,1348,20.92,185540.76
5731,131.7222,47.543,-122.882,-8,53035,52595,16.53,84364.33
5732,110.2491,47.57,-122.726,-8,53035,52595,5.5,56652.41
5733,76.0347,47.597,-122.57,-8,53035,79822,50.55,425309.37
5734,42.9624,47.624,-122.414,-8,53033,79858,7.15,181487.93
5735,132.7104,47.651,-122.257,-8,53033,52239,6.29,75801.19
5736,132.7104,47.678,-122.101,-8,53033,79863,5.5,36771.7
5737,132.7104,47.704,-121.944,-8,53033,52024,5.94,43764.81
5738,132.7104,47.731,-121.787,-8,53033,1389,9.37,77486.66
5739,132.7104,47.757,-121.63,-8,53033,1436,7.73,78514.72
5740,132.7104,47.783,-121.473,-8,53061,1436,5.5,81431.05
5741,132.7104,47.809,-121.316,-8,53061,1436,14.08,130157.68
5742,132.7104,47.834,-121.159,-8,53061,1517,44.37,292522.09
5743,132.7104,47.86,-121.001,-8,53007,1517,12.92,108257.41
5744,132.7104,47.885,-120.844,-8,53007,1428,13.6,106530.24
5745,132.7104,47.911,-120.686,-8,53007,1436,20.85,132375.99
5746,132.7104,47.936,-120.528,-8,53007,1428,29.98,189471.61
5747,132.7104,47.961,-120.37,-8,53007,1517,33.67,154158.3
5748,132.7104,47.985,-120.212,-8,53007,51380,27.78,136850.2
5749,132.7104,48.01,-120.053,-8,53047,51380,16.56,86710.72
5750,132.7104,48.035,-119.895,-8,53047,51380,12.04,68837.7
5751,132.7104,48.059,-119.736,-8,53017,2523,7.98,61120.53
5752,132.7104,48.083,-119.578,-8,53047,2523,5.5,47376.34
5753,132.7104,48.107,-119.419,-8,53047,2523,16.29,77701.85
5754,132.7104,48.131,-119.26,-8,53047,2522,16.35,76059.47
5755,132.7104,48.154,-119.101,-8,53047,2522,20.7,93258.89
5756,132.7104,48.178,-118.941,-8,53047,51053,27.92,110900.45
5757,132.7104,48.201,-118.782,-8,53019,51053,36.46,145189.58
5758,132.7104,48.225,-118.622,-8,53019,51053,49.51,205235.42
5759,132.7104,48.248,-118.463,-8,53019,51053,62.36,284912.88
5760,132.7104,48.27,-118.303,-8,53019,50590,92.82,332395.79
5761,132.7104,48.293,-118.143,-8,53065,50590,26.15,122236.15
5762,132.7104,48.316,-117.983,-8,53065,50590,13.93,79869.13
5763,132.7104,48.338,-117.823,-8,53065,50590,5.5,34994.18
5764,132.7104,48.36,-117.662,-8,53065,145,5.5,63710.64
5765,132.7104,48.382,-117.502,-8,53051,2534,5.5,52507.31
5766,132.7104,48.404,-117.341,-8,53051,50449,12.19,57720.02
5767,132.7104,48.426,-117.181,-8,53051,50449,20.93,111871.47
5768,132.7104,48.448,-117.02,-8,16017,50424,30.57,181009.67
5769,132.7104,48.469,-116.859,-8,16017,50242,32.63,182087.65
5770,132.7104,48.49,-116.698,-8,16017,50242,30.91,133835.09
5771,132.7104,48.512,-116.537,-8,16021,50242,23.11,104393
5772,132.7104,48.532,-116.375,-8,16021,50242,32,120557.25
5773,132.7104,48.553,-116.214,-8,16021,50242,47.33,208148.8
5774,132.7104,48.574,-116.053,-8,30053,50242,60.34,296758.36
5775,132.7104,48.594,-115.891,-7,30053,49755,56.7,304112.33
5776,132.7104,48.615,-115.729,-7,30053,49755,42.49,276765.7
5777,132.7104,48.635,-115.567,-7,30053,49755,36.82,232394.5
5778,132.7104,48.655,-115.405,-7,30053,49755,34.32,202230.02
5779,132.7104,48.675,-115.243,-7,30053,49755,38.03,222352.81
5780,132.7104,48.694,-115.081,-7,30053,49755,41.92,258382.07
5781,132.7104,48.714,-114.919,-7,30053,2595,51.66,270737.74
5782,132.7104,48.733,-114.756,-7,30053,49442,75.45,285028.89
5783,132.7104,48.752,-114.593,-7,30029,49442,72.49,300375.88
5784,132.7104,48.771,-114.431,-7,30029,49442,73.94,327010.06
5785,132.7104,48.79,-114.268,-7,30029,49272,58.05,294607.9
5786,132.7104,48.809,-114.105,-7,30029,49272,70.57,367064.05
5787,132.7104,48.827,-113.942,-7,30029,48374,138.47,482135.79
5788,132.7104,48.846,-113.779,-7,30035,48374,126.27,424317.28
5789,132.7104,48.864,-113.616,-7,30035,48374,110.2,328713.27
5790,132.7104,48.882,-113.452,-7,30035,48374,98.89,266827.09
5791,132.7104,48.9,-113.289,-7,30035,48374,81.83,228382.8
5792,132.7104,48.917,-113.125,-7,30035,48374,68.98,192724.4
5793,132.7104,48.935,-112.962,-7,30035,48374,57.83,160196.55
5794,132.7104,48.952,-112.798,-7,30035,48374,44.62,124294.44
5795,132.6294,48.969,-112.634,-7,30035,48374,31.76,95376.07
5796,111.9015,48.986,-112.47,-7,30035,48374,19.57,73998.89
5797,88.8813,49.003,-112.306,-7,30035,48374,7.31,52828.51
5798,67.3515,49.02,-112.142,-7,30101,48374,7.77,72332.26
5799,45.765,49.036,-111.978,-7,30101,48374,21.91,133106.18
5800,24.138,49.053,-111.813,-7,30101,48330,25.7,239276.09
6063,31.2093,47.4,-68.317,-5,23003,69193,6.35,138506.46
6064,33.3234,47.372,-68.162,-5,23003,43968,7,168228.57
6102,43.6023,47.198,-124.23,-8,53027,53904,43.37,466336.33
6103,132.7104,47.226,-124.076,-8,53027,53904,41.53,165391.31
6104,132.7104,47.255,-123.922,-8,53027,81740,41.97,164606.87
6105,132.7104,47.283,-123.767,-8,53027,459,38.66,176215.36
6106,132.7104,47.311,-123.612,-8,53027,53009,39.99,153371.76
6107,132.7104,47.339,-123.457,-8,53045,469,22.35,129359.26
6108,132.7104,47.367,-123.302,-8,53045,52996,10.87,65007.65
6109,90.7524,47.394,-123.147,-8,53045,52996,5.5,68007.31
6110,106.4502,47.422,-122.992,-8,53045,1467,16.38,120354.51
6111,123.9381,47.449,-122.836,-8,53045,1348,5.5,54311.19
6112,132.7104,47.477,-122.681,-8,53035,52607,7.67,55326.04
6113,74.5281,47.504,-122.525,-8,53035,52607,14.67,168563.12
6114,84.7746,47.531,-122.369,-8,53033,79812,5.5,61419.15
6115,132.7104,47.557,-122.213,-8,53033,79840,5.5,47558.92
6116,132.7104,47.584,-122.057,-8,53033,79872,5.5,42021.33
6117,132.7104,47.61,-121.9,-8,53033,1389,5.5,53088.18
6118,132.7104,47.637,-121.744,-8,53033,1389,8.72,77119.7
6119,132.7104,47.663,-121.587,-8,53033,1428,16.17,119528.56
6120,132.7104,47.689,-121.43,-8,53033,1436,5.5,68373.88
6121,132.7104,47.715,-121.273,-8,53033,1428,5.5,49820.8
6122,132.7104,47.74,-121.116,-8,53033,1517,5.5,60296.36
6123,132.7104,47.766,-120.959,-8,53007,1517,5.5,84665.91
6124,132.7104,47.791,-120.801,-8,53007,1436,5.5,62913.56
6125,132.7104,47.816,-120.644,-8,53007,1436,9.95,80319
6126,132.7104,47.841,-120.486,-8,53007,1428,18.1,107387.4
6127,132.7104,47.866,-120.328,-8,53007,1517,17.92,98163.17
6128,132.7104,47.891,-120.171,-8,53007,51380,24.17,107649.7
6129,132.7104,47.915,-120.012,-8,53007,51380,12.13,69360.44
6130,132.7104,47.94,-119.854,-8,53017,51380,5.5,55483.7
6131,132.7104,47.964,-119.696,-8,53017,51291,5.5,38894.8
6132,132.7104,47.988,-119.537,-8,53017,2559,5.5,41760.45
6133,132.7104,48.012,-119.379,-8,53017,2559,5.5,44341.18
6134,132.7104,48.036,-119.22,-8,53017,2522,5.5,40730.09
6135,132.7104,48.06,-119.061,-8,53017,2522,8.91,59063.3
6136,132.7104,48.083,-118.902,-8,53047,51053,17.08,80903.72
6137,132.7104,48.106,-118.743,-8,53019,51053,28.04,137689.21
6138,132.7104,48.13,-118.584,-8,53019,51053,40.62,188918.92
6139,132.7104,48.153,-118.424,-8,53019,51053,53.37,268984.04
6140,132.7104,48.175,-118.265,-8,53019,51053,65.97,315670.34
6141,132.7104,48.198,-118.105,-8,53065,50590,29.25,129257.93
6142,132.7104,48.221,-117.945,-8,53065,2534,17.36,104121.59
6143,132.7104,48.243,-117.785,-8,53065,2572,5.5,43433.21
6144,132.7104,48.265,-117.625,-8,53065,2572,7.82,62878.73
6145,132.7104,48.287,-117.465,-8,53051,2534,5.5,63767.03
6146,132.7104,48.309,-117.305,-8,53051,50449,5.64,33606.66
6147,132.7104,48.331,-117.144,-8,53051,50424,13.3,97076.72
6148,132.7104,48.352,-116.984,-8,16017,50424,26.08,158207.06
6149,132.7104,48.374,-116.823,-8,16017,50276,25.48,152123.44
6150,132.7104,48.395,-116.662,-8,16017,50242,12.83,96606.57
6151,132.7104,48.416,-116.501,-8,16017,50242,11.3,55652.61
6152,132.7104,48.437,-116.34,-8,16017,50242,21.13,92010.33
6153,132.7104,48.458,-116.179,-8,16017,50242,32.93,181635.65
6154,132.7104,48.478,-116.018,-7,30053,50242,46.01,269044.03
6155,132.7104,48.499,-115.856,-7,30053,49755,49.16,238076.07
6156,132.7104,48.519,-115.695,-7,30053,49755,40.14,202892.06
6157,132.7104,48.539,-115.533,-7,30053,49755,25.57,160925.24
6158,132.7104,48.559,-115.372,-7,30053,49755,20.96,133074.73
6159,132.7104,48.579,-115.21,-7,30053,49755,24.76,157668.54
6160,132.7104,48.598,-115.048,-7,30053,49755,35.27,195637.35
6161,132.7104,48.618,-114.886,-7,30053,2595,40.19,226650.68
6162,132.7104,48.637,-114.724,-7,30029,49442,61.1,215064.32
6163,132.7104,48.656,-114.561,-7,30029,49442,58.51,227008.36
6164,132.7104,48.675,-114.399,-7,30029,2595,44.67,259288.43
6165,132.7104,48.694,-114.236,-7,30029,49272,43.07,225970.3
6166,132.7104,48.713,-114.074,-7,30029,49272,46.17,239097.84
6167,132.7104,48.731,-113.911,-7,30029,49272,56.21,283013.78
6168,132.7104,48.749,-113.748,-7,30035,48374,124.11,417093.37
6169,132.7104,48.767,-113.585,-7,30035,48374,117.65,387057.24
6170,132.7104,48.785,-113.422,-7,30035,3828,90.28,316837.24
6171,132.7104,48.803,-113.259,-7,30035,48374,84.86,225864.78
6172,132.7104,48.821,-113.096,-7,30035,3828,61.77,194740.87
6173,132.7104,48.838,-112.932,-7,30035,3828,49.77,158624.43
6174,132.7104,48.856,-112.769,-7,30035,3828,38.38,126033.81
6175,132.7104,48.873,-112.605,-7,30035,3828,28.25,96698.17
6176,132.7104,48.89,-112.442,-7,30035,3828,17.86,73385.53
6177,132.7104,48.907,-112.278,-7,30035,3828,5.68,42986.18
6178,132.7104,48.923,-112.114,-7,30101,3828,6.07,46653.07
6179,132.7104,48.94,-111.95,-7,30101,48374,21.59,72777.09
6180,132.7104,48.956,-111.786,-7,30101,48374,32.14,95031.11
6181,130.329,48.972,-111.622,-7,30101,48374,43.72,126941.04
6182,109.5849,48.988,-111.457,-7,30101,48374,55.27,182646.83
6183,87.6258,49.004,-111.293,-7,30101,48374,67.59,271835.67
6184,65.691,49.02,-111.129,-7,30051,48374,81.57,314704.54
6185,47.8305,49.035,-110.964,-7,30051,48374,95.58,503822.54
6186,25.7823,49.05,-110.799,-7,30051,48023,27.89,244414.23
6437,20.0718,47.472,-69.295,-5,23003,69150,88.44,2989517.43
6438,95.6448,47.445,-69.139,-5,23003,69150,81.84,1171484.51
6439,22.2426,47.418,-68.984,-5,23003,69150,81.12,2395485.78
6442,34.3035,47.335,-68.518,-5,23003,43956,12.03,488887.99
6443,117.1422,47.307,-68.363,-5,23003,69193,7.63,124152.44
6444,132.7104,47.278,-68.209,-5,23003,43959,5.5,97025.5
6445,92.6316,47.25,-68.054,-5,23003,43959,5.5,283613.19
6446,23.8869,47.222,-67.9,-5,23003,43968,7.78,270627.1
6482,60.5799,47.104,-124.183,-8,53027,53904,32.13,210337.1
6483,132.7104,47.133,-124.029,-8,53027,53904,28.29,121599.39
6484,132.7104,47.161,-123.875,-8,53027,81740,29.39,116953.93
6485,132.7104,47.189,-123.721,-8,53027,459,25.71,116043.12
6486,132.7104,47.217,-123.566,-8,53027,472,32.39,119502.46
6487,132.7104,47.245,-123.411,-8,53045,469,19.51,78138.53
6488,132.7104,47.273,-123.257,-8,53045,469,6.66,44026.42
6489,127.5669,47.301,-123.102,-8,53045,472,5.75,49747.87
6490,119.5074,47.328,-122.946,-8,53045,1467,5.5,60087.65
6491,85.0986,47.356,-122.791,-8,53053,1956,5.5,90638.84
6492,99.1359,47.383,-122.636,-8,53053,1956,5.5,52485.69
6493,71.7498,47.41,-122.48,-8,53035,79832,5.5,112279.89
6494,87.804,47.437,-122.324,-8,53033,79825,5.5,68215.76
6495,132.7104,47.463,-122.169,-8,53033,79836,5.5,40300.13
6496,132.7104,47.49,-122.013,-8,53033,79867,6.6,49044.33
6497,132.7104,47.516,-121.856,-8,53033,51982,5.5,51854.66
6498,132.7104,47.542,-121.7,-8,53033,1425,11.36,97252.74
6499,132.7104,47.569,-121.544,-8,53033,1425,19.1,142466.5
6500,132.7104,47.594,-121.387,-8,53033,1436,18,146205.72
6501,132.7104,47.62,-121.23,-8,53033,1428,13.33,123821.14
6502,132.7104,47.646,-121.074,-8,53007,1436,10.24,101085.52
6503,132.7104,47.671,-120.917,-8,53007,51521,56.47,252405.46
6504,132.7104,47.697,-120.759,-8,53007,1428,9.17,72461.38
6505,132.7104,47.722,-120.602,-8,53007,1436,5.5,78235.81
6506,132.7104,47.747,-120.445,-8,53007,1436,6.28,58610.46
6507,132.7104,47.772,-120.287,-8,53007,1517,6.59,56565.04
6508,132.7104,47.796,-120.129,-8,53007,1517,9.17,72399.29
6509,132.7104,47.821,-119.972,-8,53007,1428,6.82,55491.33
6510,132.7104,47.845,-119.814,-8,53017,1614,5.5,43286.58
6511,132.7104,47.869,-119.655,-8,53017,1436,7.09,49773.76
6512,132.7104,47.893,-119.497,-8,53017,2559,10.69,63643.66
6513,132.7104,47.917,-119.339,-8,53017,2533,10.36,58292.92
6514,132.7104,47.941,-119.18,-8,53017,2559,6.21,45555.02
6515,132.7104,47.965,-119.022,-8,53017,51043,5.5,39044.27
6516,132.7104,47.988,-118.863,-8,53047,51043,16.57,83116.63
6517,132.7104,48.011,-118.704,-8,53019,51053,26.47,122130.86
6518,132.7104,48.035,-118.545,-8,53019,51053,39.57,197386.64
6519,132.7104,48.057,-118.386,-8,53019,51053,52.06,257666.68
6520,132.7104,48.08,-118.227,-8,53065,145,35.22,175234.24
6521,132.7104,48.103,-118.067,-8,53065,145,26.22,138795.02
6522,132.7104,48.125,-117.908,-8,53065,145,11.14,85236.45
6523,132.7104,48.148,-117.748,-8,53065,2572,6.27,48374.5
6524,132.7104,48.17,-117.588,-8,53065,2572,6.77,66391.31
6525,132.7104,48.192,-117.428,-8,53051,2568,10.13,74905.39
6526,132.7104,48.214,-117.268,-8,53051,50440,5.53,43754.29
6527,132.7104,48.235,-117.108,-8,53051,50440,16.51,89537.36
6528,132.7104,48.257,-116.948,-8,16017,50276,27.55,137343.54
6529,132.7104,48.278,-116.787,-8,16017,50276,14.81,104817.07
6530,132.7104,48.299,-116.627,-8,16017,50276,6.5,54432.92
6531,132.7104,48.32,-116.466,-8,16017,50242,7.22,39540.26
6532,132.7104,48.341,-116.305,-8,16017,50242,20.98,92861.92
6533,132.7104,48.362,-116.144,-8,16017,50242,32.63,178055.85
