sc_point_gid,latitude,longitude,state,county,cnty_fips,rb
78896,33.907,-123.209,California,San Luis Obispo,06079,p9
78897,33.933,-123.093,California,San Luis Obispo,06079,p9
78898,33.959,-122.977,California,San Luis Obispo,06079,p9
78899,33.984,-122.861,California,San Luis Obispo,06079,p9
78900,34.01,-122.745,California,Santa Barbara,06083,p9
78901,34.035,-122.629,California,Santa Barbara,06083,p9
78902,34.06,-122.512,California,Santa Barbara,06083,p9
78903,34.085,-122.396,California,Santa Barbara,06083,p9
78904,34.11,-122.28,California,Santa Barbara,06083,p9
78905,34.135,-122.163,California,Santa Barbara,06083,p9
78906,34.16,-122.046,California,Santa Barbara,06083,p9
78907,34.184,-121.93,California,Santa Barbara,06083,p9
78908,34.209,-121.813,California,Santa Barbara,06083,p9
78909,34.233,-121.696,California,Santa Barbara,06083,p9
78910,34.257,-121.579,California,Santa Barbara,06083,p9
78911,34.282,-121.462,California,Santa Barbara,06083,p9
78912,34.306,-121.345,California,Santa Barbara,06083,p9
78913,34.33,-121.228,California,Santa Barbara,06083,p9
79284,35.185,-75.446,North Carolina,Dare,37055,p98
79285,35.166,-75.326,North Carolina,Dare,37055,p98
79286,35.146,-75.206,North Carolina,Dare,37055,p98
79287,35.126,-75.086,North Carolina,Dare,37055,p98
79288,35.106,-74.966,North Carolina,Dare,37055,p98
79289,35.086,-74.847,North Carolina,Dare,37055,p98
79290,35.066,-74.727,North Carolina,Dare,37055,p98
79291,35.046,-74.607,North Carolina,Dare,37055,p98
79292,35.025,-74.488,North Carolina,Dare,37055,p98
79293,35.005,-74.368,North Carolina,Dare,37055,p98
79294,34.984,-74.249,North Carolina,Dare,37055,p98
79295,34.964,-74.129,North Carolina,Dare,37055,p98
79296,34.943,-74.01,North Carolina,Dare,37055,p98
79297,34.922,-73.891,North Carolina,Dare,37055,p98
79298,34.901,-73.771,North Carolina,Dare,37055,p98
79299,34.88,-73.652,North Carolina,Dare,37055,p98
79300,34.858,-73.533,North Carolina,Dare,37055,p98
79301,34.837,-73.414,North Carolina,Dare,37055,p98
79302,34.816,-73.295,North Carolina,Dare,37055,p98
79303,34.794,-73.177,North Carolina,Dare,37055,p98
79304,34.772,-73.058,North Carolina,Dare,37055,p98
79305,34.75,-72.939,North Carolina,Dare,37055,p98
79306,34.729,-72.821,North Carolina,Dare,37055,p98
79307,34.706,-72.702,North Carolina,Dare,37055,p98
79308,34.684,-72.584,North Carolina,Dare,37055,p98
79309,34.662,-72.465,North Carolina,Dare,37055,p98
79310,34.64,-72.347,North Carolina,Dare,37055,p98
79311,34.617,-72.229,North Carolina,Dare,37055,p98
79312,34.595,-72.111,North Carolina,Dare,37055,p98
79313,34.572,-71.993,North Carolina,Dare,37055,p98
79314,34.549,-71.875,North Carolina,Dare,37055,p98
79315,34.526,-71.757,North Carolina,Dare,37055,p98
79316,34.503,-71.639,North Carolina,Dare,37055,p98
79317,34.48,-71.521,North Carolina,Dare,37055,p98
79363,33.53,-124.443,California,San Luis Obispo,06079,p9
79364,33.557,-124.328,California,San Luis Obispo,06079,p9
79365,33.584,-124.213,California,San Luis Obispo,06079,p9
79366,33.611,-124.098,California,San Luis Obispo,06079,p9
79367,33.637,-123.983,California,San Luis Obispo,06079,p9
79368,33.664,-123.868,California,San Luis Obispo,06079,p9
79369,33.69,-123.752,California,San Luis Obispo,06079,p9
79370,33.716,-123.637,California,San Luis Obispo,06079,p9
79371,33.742,-123.522,California,San Luis Obispo,06079,p9
79372,33.768,-123.406,California,San Luis Obispo,06079,p9
79373,33.794,-123.29,California,San Luis Obispo,06079,p9
79374,33.82,-123.175,California,San Luis Obispo,06079,p9
79375,33.846,-123.059,California,San Luis Obispo,06079,p9
79376,33.871,-122.943,California,Santa Barbara,06083,p9
79377,33.897,-122.827,California,Santa Barbara,06083,p9
79378,33.922,-122.711,California,Santa Barbara,06083,p9
79379,33.947,-122.595,California,Santa Barbara,06083,p9
79380,33.973,-122.479,California,Santa Barbara,06083,p9
79381,33.998,-122.363,California,Santa Barbara,06083,p9
79382,34.023,-122.246,California,Santa Barbara,06083,p9
79383,34.047,-122.13,California,Santa Barbara,06083,p9
79384,34.072,-122.014,California,Santa Barbara,06083,p9
79385,34.097,-121.897,California,Santa Barbara,06083,p9
79386,34.121,-121.78,California,Santa Barbara,06083,p9
79387,34.146,-121.664,California,Santa Barbara,06083,p9
79388,34.17,-121.547,California,Santa Barbara,06083,p9
79389,34.194,-121.43,California,Santa Barbara,06083,p9
79390,34.218,-121.313,California,Santa Barbara,06083,p9
79391,34.242,-121.196,California,Santa Barbara,06083,p9
79397,34.383,-120.492,California,Santa Barbara,06083,p9
79398,34.407,-120.374,California,Santa Barbara,06083,p9
79399,34.43,-120.257,California,Santa Barbara,06083,p9
79762,35.097,-75.473,North Carolina,Dare,37055,p98
79763,35.077,-75.353,North Carolina,Dare,37055,p98
79764,35.057,-75.233,North Carolina,Dare,37055,p98
79765,35.038,-75.113,North Carolina,Dare,37055,p98
79766,35.018,-74.993,North Carolina,Dare,37055,p98
79767,34.998,-74.874,North Carolina,Dare,37055,p98
79768,34.978,-74.754,North Carolina,Dare,37055,p98
79769,34.957,-74.635,North Carolina,Dare,37055,p98
79770,34.937,-74.515,North Carolina,Dare,37055,p98
79771,34.917,-74.396,North Carolina,Dare,37055,p98
79772,34.896,-74.276,North Carolina,Dare,37055,p98
79773,34.875,-74.157,North Carolina,Dare,37055,p98
79774,34.854,-74.038,North Carolina,Dare,37055,p98
79775,34.834,-73.919,North Carolina,Dare,37055,p98
79776,34.813,-73.8,North Carolina,Dare,37055,p98
79777,34.791,-73.681,North Carolina,Dare,37055,p98
79778,34.77,-73.562,North Carolina,Dare,37055,p98
79779,34.749,-73.443,North Carolina,Dare,37055,p98
79780,34.727,-73.324,North Carolina,Dare,37055,p98
79781,34.706,-73.206,North Carolina,Dare,37055,p98
79782,34.684,-73.087,North Carolina,Dare,37055,p98
79783,34.662,-72.969,North Carolina,Dare,37055,p98
79784,34.64,-72.85,North Carolina,Dare,37055,p98
79785,34.618,-72.732,North Carolina,Dare,37055,p98
79786,34.596,-72.613,North Carolina,Dare,37055,p98
79787,34.574,-72.495,North Carolina,Dare,37055,p98
79788,34.552,-72.377,North Carolina,Dare,37055,p98
79789,34.529,-72.259,North Carolina,Dare,37055,p98
79790,34.507,-72.141,North Carolina,Dare,37055,p98
79791,34.484,-72.023,North Carolina,Dare,37055,p98
79792,34.461,-71.905,North Carolina,Dare,37055,p98
79793,34.438,-71.787,North Carolina,Dare,37055,p98
79794,34.415,-71.67,North Carolina,Dare,37055,p98
79795,34.392,-71.552,North Carolina,Dare,37055,p98
79841,33.443,-124.407,California,San Luis Obispo,06079,p9
79842,33.47,-124.292,California,San Luis Obispo,06079,p9
79843,33.497,-124.178,California,San Luis Obispo,06079,p9
79844,33.524,-124.063,California,San Luis Obispo,06079,p9
79845,33.55,-123.948,California,San Luis Obispo,06079,p9
79846,33.576,-123.833,California,San Luis Obispo,06079,p9
79847,33.603,-123.718,California,San Luis Obispo,06079,p9
79848,33.629,-123.602,California,San Luis Obispo,06079,p9
79849,33.655,-123.487,California,San Luis Obispo,06079,p9
79850,33.681,-123.372,California,San Luis Obispo,06079,p9
79851,33.707,-123.256,California,Santa Barbara,06083,p9
79852,33.733,-123.141,California,Santa Barbara,06083,p9
79853,33.758,-123.025,California,Santa Barbara,06083,p9
79854,33.784,-122.909,California,Santa Barbara,06083,p9
79855,33.809,-122.794,California,Santa Barbara,06083,p9
79856,33.835,-122.678,California,Santa Barbara,06083,p9
79857,33.86,-122.562,California,Santa Barbara,06083,p9
79858,33.885,-122.446,California,Santa Barbara,06083,p9
79859,33.91,-122.33,California,Santa Barbara,06083,p9
79860,33.935,-122.213,California,Santa Barbara,06083,p9
79861,33.96,-122.097,California,Santa Barbara,06083,p9
79862,33.984,-121.981,California,Santa Barbara,06083,p9
79863,34.009,-121.864,California,Santa Barbara,06083,p9
79864,34.034,-121.748,California,Santa Barbara,06083,p9
79865,34.058,-121.631,California,Santa Barbara,06083,p9
79866,34.082,-121.514,California,Santa Barbara,06083,p9
79867,34.106,-121.398,California,Santa Barbara,06083,p9
79868,34.13,-121.281,California,Santa Barbara,06083,p9
79869,34.154,-121.164,California,Santa Barbara,06083,p9
79874,34.272,-120.578,California,Santa Barbara,06083,p9
79879,34.387,-119.991,California,Santa Barbara,06083,p9
80236,35.085,-75.979,North Carolina,Hyde,37095,p98
80237,35.066,-75.859,North Carolina,Hyde,37095,p98
80240,35.008,-75.499,North Carolina,Hyde,37095,p98
80241,34.988,-75.379,North Carolina,Dare,37055,p98
80242,34.969,-75.26,North Carolina,Dare,37055,p98
80243,34.949,-75.14,North Carolina,Dare,37055,p98
80244,34.929,-75.02,North Carolina,Dare,37055,p98
80245,34.909,-74.901,North Carolina,Dare,37055,p98
80246,34.889,-74.781,North Carolina,Dare,37055,p98
80247,34.869,-74.662,North Carolina,Dare,37055,p98
80248,34.849,-74.543,North Carolina,Dare,37055,p98
80249,34.828,-74.423,North Carolina,Dare,37055,p98
80250,34.808,-74.304,North Carolina,Dare,37055,p98
80251,34.787,-74.185,North Carolina,Dare,37055,p98
80252,34.766,-74.066,North Carolina,Dare,37055,p98
80253,34.745,-73.947,North Carolina,Dare,37055,p98
80254,34.724,-73.828,North Carolina,Dare,37055,p98
80255,34.703,-73.709,North Carolina,Dare,37055,p98
80256,34.682,-73.591,North Carolina,Dare,37055,p98
80257,34.661,-73.472,North Carolina,Dare,37055,p98
80258,34.639,-73.353,North Carolina,Dare,37055,p98
80259,34.618,-73.235,North Carolina,Dare,37055,p98
80260,34.596,-73.116,North Carolina,Dare,37055,p98
80261,34.574,-72.998,North Carolina,Dare,37055,p98
80262,34.552,-72.88,North Carolina,Dare,37055,p98
80263,34.53,-72.761,North Carolina,Dare,37055,p98
80264,34.508,-72.643,North Carolina,Dare,37055,p98
80265,34.486,-72.525,North Carolina,Dare,37055,p98
80266,34.464,-72.407,North Carolina,Dare,37055,p98
80267,34.441,-72.289,North Carolina,Dare,37055,p98
80268,34.419,-72.171,North Carolina,Dare,37055,p98
80269,34.396,-72.054,North Carolina,Dare,37055,p98
80270,34.373,-71.936,North Carolina,Dare,37055,p98
80271,34.35,-71.818,North Carolina,Dare,37055,p98
80272,34.327,-71.701,North Carolina,Dare,37055,p98
80273,34.304,-71.583,North Carolina,Dare,37055,p98
80319,33.356,-124.372,California,San Luis Obispo,06079,p9
80320,33.383,-124.257,California,San Luis Obispo,06079,p9
80321,33.41,-124.142,California,San Luis Obispo,06079,p9
80322,33.436,-124.028,California,San Luis Obispo,06079,p9
80323,33.463,-123.913,California,San Luis Obispo,06079,p9
80324,33.489,-123.798,California,San Luis Obispo,06079,p9
80325,33.516,-123.683,California,San Luis Obispo,06079,p9
80326,33.542,-123.568,California,San Luis Obispo,06079,p9
80327,33.568,-123.453,California,Santa Barbara,06083,p9
80328,33.594,-123.337,California,Santa Barbara,06083,p9
80329,33.62,-123.222,California,Santa Barbara,06083,p9
80330,33.645,-123.107,California,Santa Barbara,06083,p9
80331,33.671,-122.991,California,Santa Barbara,06083,p9
80332,33.697,-122.876,California,Santa Barbara,06083,p9
80333,33.722,-122.76,California,Santa Barbara,06083,p9
80334,33.747,-122.644,California,Santa Barbara,06083,p9
80335,33.772,-122.528,California,Santa Barbara,06083,p9
80336,33.798,-122.413,California,Santa Barbara,06083,p9
80337,33.823,-122.297,California,Santa Barbara,06083,p9
80338,33.847,-122.18,California,Santa Barbara,06083,p9
80339,33.872,-122.064,California,Santa Barbara,06083,p9
80340,33.897,-121.948,California,Santa Barbara,06083,p9
80341,33.921,-121.832,California,Santa Barbara,06083,p9
80342,33.946,-121.715,California,Santa Barbara,06083,p9
80343,33.97,-121.599,California,Santa Barbara,06083,p9
80344,33.994,-121.482,California,Santa Barbara,06083,p9
80345,34.019,-121.366,California,Santa Barbara,06083,p9
80346,34.043,-121.249,California,Santa Barbara,06083,p9
80347,34.066,-121.132,California,Santa Barbara,06083,p9
80351,34.161,-120.664,California,Santa Barbara,06083,p9
80352,34.184,-120.547,California,Santa Barbara,06083,p9
80353,34.207,-120.43,California,Santa Barbara,06083,p9
80354,34.231,-120.313,California,Santa Barbara,06083,p9
80358,34.322,-119.842,California,Santa Barbara,06083,p9
80359,34.345,-119.725,California,Santa Barbara,06083,p9
80360,34.367,-119.607,California,Santa Barbara,06083,p9
80361,34.389,-119.489,California,Santa Barbara,06083,p9
80713,35.015,-76.125,North Carolina,Carteret,37031,p98
80714,34.996,-76.005,North Carolina,Hyde,37095,p98
80715,34.977,-75.885,North Carolina,Hyde,37095,p98
80716,34.958,-75.765,North Carolina,Hyde,37095,p98
80717,34.939,-75.645,North Carolina,Hyde,37095,p98
80718,34.919,-75.525,North Carolina,Hyde,37095,p98
80719,34.9,-75.406,North Carolina,Hyde,37095,p98
80720,34.88,-75.286,North Carolina,Dare,37055,p98
80721,34.86,-75.167,North Carolina,Dare,37055,p98
80722,34.841,-75.047,North Carolina,Dare,37055,p98
80723,34.821,-74.928,North Carolina,Dare,37055,p98
80724,34.8,-74.808,North Carolina,Dare,37055,p98
80725,34.78,-74.689,North Carolina,Dare,37055,p98
80726,34.76,-74.57,North Carolina,Dare,37055,p98
80727,34.74,-74.451,North Carolina,Dare,37055,p98
80728,34.719,-74.332,North Carolina,Dare,37055,p98
80729,34.698,-74.213,North Carolina,Dare,37055,p98
80730,34.678,-74.094,North Carolina,Dare,37055,p98
80731,34.657,-73.975,North Carolina,Dare,37055,p98
80732,34.636,-73.856,North Carolina,Dare,37055,p98
80733,34.615,-73.738,North Carolina,Dare,37055,p98
80734,34.594,-73.619,North Carolina,Dare,37055,p98
80735,34.572,-73.501,North Carolina,Dare,37055,p98
80736,34.551,-73.382,North Carolina,Dare,37055,p98
80737,34.529,-73.264,North Carolina,Dare,37055,p98
80738,34.508,-73.145,North Carolina,Dare,37055,p98
80739,34.486,-73.027,North Carolina,Dare,37055,p98
80740,34.464,-72.909,North Carolina,Dare,37055,p98
80741,34.442,-72.791,North Carolina,Dare,37055,p98
80742,34.42,-72.673,North Carolina,Dare,37055,p98
80743,34.398,-72.555,North Carolina,Dare,37055,p98
80744,34.375,-72.437,North Carolina,Dare,37055,p98
80745,34.353,-72.319,North Carolina,Dare,37055,p98
80746,34.33,-72.202,North Carolina,Dare,37055,p98
80747,34.308,-72.084,North Carolina,Dare,37055,p98
80748,34.285,-71.966,North Carolina,Dare,37055,p98
80749,34.262,-71.849,North Carolina,Dare,37055,p98
80750,34.239,-71.731,North Carolina,Dare,37055,p98
80751,34.216,-71.614,North Carolina,Dare,37055,p98
80796,33.242,-124.451,California,San Luis Obispo,06079,p9
80797,33.269,-124.336,California,San Luis Obispo,06079,p9
80798,33.296,-124.222,California,San Luis Obispo,06079,p9
80799,33.323,-124.107,California,San Luis Obispo,06079,p9
80800,33.349,-123.993,California,San Luis Obispo,06079,p9
80801,33.376,-123.878,California,San Luis Obispo,06079,p9
80802,33.402,-123.763,California,San Luis Obispo,06079,p9
80803,33.428,-123.648,California,Santa Barbara,06083,p9
80804,33.454,-123.533,California,Santa Barbara,06083,p9
80805,33.48,-123.418,California,Santa Barbara,06083,p9
80806,33.506,-123.303,California,Santa Barbara,06083,p9
80807,33.532,-123.188,California,Santa Barbara,06083,p9
80808,33.558,-123.073,California,Santa Barbara,06083,p9
80809,33.584,-122.957,California,Santa Barbara,06083,p9
80810,33.609,-122.842,California,Santa Barbara,06083,p9
80811,33.634,-122.726,California,Santa Barbara,06083,p9
80812,33.66,-122.611,California,Santa Barbara,06083,p9
80813,33.685,-122.495,California,Santa Barbara,06083,p9
80814,33.71,-122.379,California,Santa Barbara,06083,p9
80815,33.735,-122.264,California,Santa Barbara,06083,p9
80816,33.76,-122.148,California,Santa Barbara,06083,p9
80817,33.785,-122.032,California,Santa Barbara,06083,p9
80818,33.809,-121.915,California,Santa Barbara,06083,p9
80819,33.834,-121.799,California,Santa Barbara,06083,p9
80820,33.858,-121.683,California,Santa Barbara,06083,p9
80821,33.882,-121.567,California,Santa Barbara,06083,p9
80822,33.907,-121.45,California,Santa Barbara,06083,p9
80823,33.931,-121.334,California,Santa Barbara,06083,p9
80824,33.955,-121.217,California,Santa Barbara,06083,p9
80825,33.979,-121.101,California,Santa Barbara,06083,p9
80826,34.002,-120.984,California,Santa Barbara,06083,p9
80827,34.026,-120.867,California,Santa Barbara,06083,p9
80829,34.073,-120.633,California,Santa Barbara,06083,p9
80832,34.143,-120.282,California,Santa Barbara,06083,p9
80833,34.166,-120.165,California,Santa Barbara,06083,p9
80834,34.188,-120.047,California,Santa Barbara,06083,p9
80839,34.301,-119.459,California,Santa Barbara,06083,p9
81191,34.926,-76.15,North Carolina,Carteret,37031,p98
81192,34.907,-76.03,North Carolina,Carteret,37031,p98
81193,34.888,-75.91,North Carolina,Carteret,37031,p98
81194,34.869,-75.791,North Carolina,Hyde,37095,p98
81195,34.85,-75.671,North Carolina,Hyde,37095,p98
81196,34.831,-75.552,North Carolina,Hyde,37095,p98
81197,34.811,-75.432,North Carolina,Hyde,37095,p98
81198,34.791,-75.313,North Carolina,Hyde,37095,p98
81199,34.772,-75.193,North Carolina,Dare,37055,p98
81200,34.752,-75.074,North Carolina,Dare,37055,p98
81201,34.732,-74.955,North Carolina,Dare,37055,p98
81202,34.712,-74.836,North Carolina,Dare,37055,p98
81203,34.692,-74.716,North Carolina,Dare,37055,p98
81204,34.671,-74.597,North Carolina,Dare,37055,p98
81205,34.651,-74.478,North Carolina,Dare,37055,p98
81206,34.631,-74.36,North Carolina,Dare,37055,p98
81207,34.61,-74.241,North Carolina,Dare,37055,p98
81208,34.589,-74.122,North Carolina,Dare,37055,p98
81209,34.568,-74.003,North Carolina,Dare,37055,p98
81210,34.547,-73.885,North Carolina,Dare,37055,p98
81211,34.526,-73.766,North Carolina,Dare,37055,p98
81212,34.505,-73.648,North Carolina,Dare,37055,p98
81213,34.484,-73.529,North Carolina,Dare,37055,p98
81214,34.462,-73.411,North Carolina,Dare,37055,p98
81215,34.441,-73.293,North Carolina,Dare,37055,p98
81216,34.419,-73.175,North Carolina,Dare,37055,p98
81217,34.398,-73.056,North Carolina,Dare,37055,p98
81218,34.376,-72.938,North Carolina,Dare,37055,p98
81219,34.354,-72.82,North Carolina,Dare,37055,p98
81220,34.332,-72.702,North Carolina,Dare,37055,p98
81221,34.31,-72.585,North Carolina,Dare,37055,p98
81222,34.287,-72.467,North Carolina,Dare,37055,p98
81223,34.265,-72.349,North Carolina,Dare,37055,p98
81224,34.242,-72.232,North Carolina,Dare,37055,p98
81225,34.22,-72.114,North Carolina,Dare,37055,p98
81226,34.197,-71.997,North Carolina,Dare,37055,p98
81227,34.174,-71.879,North Carolina,Dare,37055,p98
81228,34.151,-71.762,North Carolina,Dare,37055,p98
81229,34.128,-71.645,North Carolina,Dare,37055,p98
81274,33.155,-124.415,California,San Luis Obispo,06079,p9
81275,33.182,-124.301,California,San Luis Obispo,06079,p9
81276,33.209,-124.187,California,San Luis Obispo,06079,p9
81277,33.235,-124.072,California,San Luis Obispo,06079,p9
81278,33.262,-123.958,California,Santa Barbara,06083,p9
81279,33.288,-123.843,California,Santa Barbara,06083,p9
81280,33.315,-123.729,California,Santa Barbara,06083,p9
81281,33.341,-123.614,California,Santa Barbara,06083,p9
81282,33.367,-123.499,California,Santa Barbara,06083,p9
81283,33.393,-123.384,California,Santa Barbara,06083,p9
81284,33.419,-123.269,California,Santa Barbara,06083,p9
81285,33.445,-123.154,California,Santa Barbara,06083,p9
81286,33.471,-123.039,California,Santa Barbara,06083,p9
81287,33.496,-122.924,California,Santa Barbara,06083,p9
81288,33.522,-122.808,California,Santa Barbara,06083,p9
81289,33.547,-122.693,California,Santa Barbara,06083,p9
81290,33.572,-122.578,California,Santa Barbara,06083,p9
81291,33.597,-122.462,California,Santa Barbara,06083,p9
81292,33.622,-122.346,California,Santa Barbara,06083,p9
81293,33.647,-122.231,California,Santa Barbara,06083,p9
81294,33.672,-122.115,California,Santa Barbara,06083,p9
81295,33.697,-121.999,California,Santa Barbara,06083,p9
81296,33.722,-121.883,California,Santa Barbara,06083,p9
81297,33.746,-121.767,California,Santa Barbara,06083,p9
81298,33.77,-121.651,California,Santa Barbara,06083,p9
81299,33.795,-121.535,California,Santa Barbara,06083,p9
81300,33.819,-121.418,California,Santa Barbara,06083,p9
81301,33.843,-121.302,California,Santa Barbara,06083,p9
81302,33.867,-121.185,California,Santa Barbara,06083,p9
81303,33.891,-121.069,California,Santa Barbara,06083,p9
81304,33.914,-120.952,California,Santa Barbara,06083,p9
81305,33.938,-120.836,California,Santa Barbara,06083,p9
81306,33.962,-120.719,California,Santa Barbara,06083,p9
81307,33.985,-120.602,California,Santa Barbara,06083,p9
81311,34.078,-120.134,California,Santa Barbara,06083,p9
81312,34.1,-120.017,California,Santa Barbara,06083,p9
81317,34.213,-119.43,California,Ventura,06111,p10
81318,34.235,-119.312,California,Ventura,06111,p10
81668,34.856,-76.295,North Carolina,Carteret,37031,p98
81669,34.838,-76.175,North Carolina,Carteret,37031,p98
81670,34.819,-76.056,North Carolina,Carteret,37031,p98
81671,34.8,-75.936,North Carolina,Carteret,37031,p98
81672,34.78,-75.817,North Carolina,Carteret,37031,p98
81673,34.761,-75.697,North Carolina,Hyde,37095,p98
81674,34.742,-75.578,North Carolina,Hyde,37095,p98
81675,34.722,-75.458,North Carolina,Hyde,37095,p98
81676,34.703,-75.339,North Carolina,Hyde,37095,p98
81677,34.683,-75.22,North Carolina,Hyde,37095,p98
81678,34.663,-75.101,North Carolina,Dare,37055,p98
81679,34.643,-74.982,North Carolina,Dare,37055,p98
81680,34.623,-74.863,North Carolina,Dare,37055,p98
81681,34.603,-74.744,North Carolina,Dare,37055,p98
81682,34.583,-74.625,North Carolina,Dare,37055,p98
81683,34.563,-74.506,North Carolina,Dare,37055,p98
81684,34.542,-74.387,North Carolina,Dare,37055,p98
81685,34.521,-74.268,North Carolina,Dare,37055,p98
81686,34.501,-74.15,North Carolina,Dare,37055,p98
81687,34.48,-74.031,North Carolina,Dare,37055,p98
81688,34.459,-73.913,North Carolina,Dare,37055,p98
81689,34.438,-73.794,North Carolina,Dare,37055,p98
81690,34.417,-73.676,North Carolina,Dare,37055,p98
81691,34.396,-73.558,North Carolina,Dare,37055,p98
81692,34.374,-73.44,North Carolina,Dare,37055,p98
81693,34.353,-73.322,North Carolina,Dare,37055,p98
81694,34.331,-73.203,North Carolina,Dare,37055,p98
81695,34.309,-73.086,North Carolina,Dare,37055,p98
81696,34.288,-72.968,North Carolina,Dare,37055,p98
81697,34.266,-72.85,North Carolina,Dare,37055,p98
81698,34.244,-72.732,North Carolina,Dare,37055,p98
81699,34.221,-72.614,North Carolina,Dare,37055,p98
81700,34.199,-72.497,North Carolina,Dare,37055,p98
81701,34.177,-72.379,North Carolina,Dare,37055,p98
81702,34.154,-72.262,North Carolina,Dare,37055,p98
81703,34.132,-72.144,North Carolina,Dare,37055,p98
81704,34.109,-72.027,North Carolina,Dare,37055,p98
81705,34.086,-71.91,North Carolina,Dare,37055,p98
81706,34.063,-71.793,North Carolina,Dare,37055,p98
81707,34.04,-71.676,North Carolina,Dare,37055,p98
81752,33.068,-124.38,California,San Luis Obispo,06079,p9
81753,33.095,-124.266,California,San Luis Obispo,06079,p9
81754,33.122,-124.152,California,Santa Barbara,06083,p9
81755,33.148,-124.038,California,Santa Barbara,06083,p9
81756,33.175,-123.923,California,Santa Barbara,06083,p9
81757,33.201,-123.809,California,Santa Barbara,06083,p9
81758,33.227,-123.694,California,Santa Barbara,06083,p9
81759,33.254,-123.58,California,Santa Barbara,06083,p9
81760,33.28,-123.465,California,Santa Barbara,06083,p9
81761,33.306,-123.35,California,Santa Barbara,06083,p9
81762,33.332,-123.235,California,Santa Barbara,06083,p9
81763,33.357,-123.12,California,Santa Barbara,06083,p9
81764,33.383,-123.005,California,Santa Barbara,06083,p9
81765,33.409,-122.89,California,Santa Barbara,06083,p9
81766,33.434,-122.775,California,Santa Barbara,06083,p9
81767,33.459,-122.66,California,Santa Barbara,06083,p9
81768,33.485,-122.544,California,Santa Barbara,06083,p9
81769,33.51,-122.429,California,Santa Barbara,06083,p9
81770,33.535,-122.313,California,Santa Barbara,06083,p9
81771,33.56,-122.198,California,Santa Barbara,06083,p9
81772,33.585,-122.082,California,Santa Barbara,06083,p9
81773,33.609,-121.966,California,Santa Barbara,06083,p9
81774,33.634,-121.85,California,Santa Barbara,06083,p9
81775,33.658,-121.735,California,Santa Barbara,06083,p9
81776,33.683,-121.619,California,Santa Barbara,06083,p9
81777,33.707,-121.502,California,Santa Barbara,06083,p9
81778,33.731,-121.386,California,Santa Barbara,06083,p9
81779,33.755,-121.27,California,Santa Barbara,06083,p9
81780,33.779,-121.154,California,Santa Barbara,06083,p9
81781,33.803,-121.037,California,Santa Barbara,06083,p9
81782,33.827,-120.921,California,Santa Barbara,06083,p9
81783,33.85,-120.804,California,Santa Barbara,06083,p9
81784,33.874,-120.688,California,Santa Barbara,06083,p9
81787,33.944,-120.337,California,Santa Barbara,06083,p9
81796,34.147,-119.282,California,Ventura,06111,p10
82146,34.767,-76.32,North Carolina,Carteret,37031,p98
82147,34.749,-76.201,North Carolina,Carteret,37031,p98
82148,34.73,-76.081,North Carolina,Carteret,37031,p98
82149,34.711,-75.962,North Carolina,Carteret,37031,p98
82150,34.692,-75.842,North Carolina,Carteret,37031,p98
82151,34.672,-75.723,North Carolina,Carteret,37031,p98
82152,34.653,-75.604,North Carolina,Carteret,37031,p98
82153,34.634,-75.485,North Carolina,Hyde,37095,p98
82154,34.614,-75.365,North Carolina,Hyde,37095,p98
82155,34.594,-75.246,North Carolina,Hyde,37095,p98
82156,34.575,-75.127,North Carolina,Hyde,37095,p98
82157,34.555,-75.008,North Carolina,Dare,37055,p98
82158,34.535,-74.889,North Carolina,Dare,37055,p98
82159,34.515,-74.771,North Carolina,Dare,37055,p98
82160,34.494,-74.652,North Carolina,Dare,37055,p98
82162,34.453,-74.415,North Carolina,Dare,37055,p98
82163,34.433,-74.296,North Carolina,Dare,37055,p98
82164,34.412,-74.178,North Carolina,Dare,37055,p98
82165,34.391,-74.059,North Carolina,Dare,37055,p98
82166,34.371,-73.941,North Carolina,Dare,37055,p98
82167,34.349,-73.823,North Carolina,Dare,37055,p98
82168,34.328,-73.704,North Carolina,Dare,37055,p98
82169,34.307,-73.586,North Carolina,Dare,37055,p98
82170,34.286,-73.468,North Carolina,Dare,37055,p98
82171,34.264,-73.35,North Carolina,Dare,37055,p98
82172,34.243,-73.232,North Carolina,Dare,37055,p98
82173,34.221,-73.115,North Carolina,Dare,37055,p98
82174,34.199,-72.997,North Carolina,Dare,37055,p98
82175,34.177,-72.879,North Carolina,Dare,37055,p98
82176,34.155,-72.761,North Carolina,Dare,37055,p98
82177,34.133,-72.644,North Carolina,Dare,37055,p98
82178,34.111,-72.526,North Carolina,Dare,37055,p98
82179,34.089,-72.409,North Carolina,Dare,37055,p98
82180,34.066,-72.292,North Carolina,Dare,37055,p98
82181,34.044,-72.174,North Carolina,Dare,37055,p98
82182,34.021,-72.057,North Carolina,Dare,37055,p98
82183,33.998,-71.94,North Carolina,Dare,37055,p98
82184,33.975,-71.823,North Carolina,Dare,37055,p98
82230,32.981,-124.345,California,Santa Barbara,06083,p9
82231,33.008,-124.231,California,Santa Barbara,06083,p9
82232,33.034,-124.117,California,Santa Barbara,06083,p9
82233,33.061,-124.003,California,Santa Barbara,06083,p9
82234,33.087,-123.889,California,Santa Barbara,06083,p9
82235,33.114,-123.774,California,Santa Barbara,06083,p9
82236,33.14,-123.66,California,Santa Barbara,06083,p9
82237,33.166,-123.545,California,Santa Barbara,06083,p9
