idx_hr,hr,d
7089,hr10,d296
7090,hr11,d296
7091,hr12,d296
7092,hr13,d296
7093,hr14,d296
7094,hr15,d296
7095,hr16,d296
7096,hr17,d296
7097,hr18,d296
7098,hr19,d296
7099,hr20,d296
7100,hr21,d296
7101,hr22,d296
7102,hr23,d296
7103,hr24,d296
7104,hr1,d297
7105,hr2,d297
7106,hr3,d297
7107,hr4,d297
7108,hr5,d297
7109,hr6,d297
7110,hr7,d297
7111,hr8,d297
7112,hr9,d297
7113,hr10,d297
7114,hr11,d297
7115,hr12,d297
7116,hr13,d297
7117,hr14,d297
7118,hr15,d297
7119,hr16,d297
7120,hr17,d297
7121,hr18,d297
7122,hr19,d297
7123,hr20,d297
7124,hr21,d297
7125,hr22,d297
7126,hr23,d297
7127,hr24,d297
7128,hr1,d298
7129,hr2,d298
7130,hr3,d298
7131,hr4,d298
7132,hr5,d298
7133,hr6,d298
7134,hr7,d298
7135,hr8,d298
7136,hr9,d298
7137,hr10,d298
7138,hr11,d298
7139,hr12,d298
7140,hr13,d298
7141,hr14,d298
7142,hr15,d298
7143,hr16,d298
7144,hr17,d298
7145,hr18,d298
7146,hr19,d298
7147,hr20,d298
7148,hr21,d298
7149,hr22,d298
7150,hr23,d298
7151,hr24,d298
7152,hr1,d299
7153,hr2,d299
7154,hr3,d299
7155,hr4,d299
7156,hr5,d299
7157,hr6,d299
7158,hr7,d299
7159,hr8,d299
7160,hr9,d299
7161,hr10,d299
7162,hr11,d299
7163,hr12,d299
7164,hr13,d299
7165,hr14,d299
7166,hr15,d299
7167,hr16,d299
7168,hr17,d299
7169,hr18,d299
7170,hr19,d299
7171,hr20,d299
7172,hr21,d299
7173,hr22,d299
7174,hr23,d299
7175,hr24,d299
7176,hr1,d300
7177,hr2,d300
7178,hr3,d300
7179,hr4,d300
7180,hr5,d300
7181,hr6,d300
7182,hr7,d300
7183,hr8,d300
7184,hr9,d300
7185,hr10,d300
7186,hr11,d300
7187,hr12,d300
7188,hr13,d300
7189,hr14,d300
7190,hr15,d300
7191,hr16,d300
7192,hr17,d300
7193,hr18,d300
7194,hr19,d300
7195,hr20,d300
7196,hr21,d300
7197,hr22,d300
7198,hr23,d300
7199,hr24,d300
7200,hr1,d301
7201,hr2,d301
7202,hr3,d301
7203,hr4,d301
7204,hr5,d301
7205,hr6,d301
7206,hr7,d301
7207,hr8,d301
7208,hr9,d301
7209,hr10,d301
7210,hr11,d301
7211,hr12,d301
7212,hr13,d301
7213,hr14,d301
7214,hr15,d301
7215,hr16,d301
7216,hr17,d301
7217,hr18,d301
7218,hr19,d301
7219,hr20,d301
7220,hr21,d301
7221,hr22,d301
7222,hr23,d301
7223,hr24,d301
7224,hr1,d302
7225,hr2,d302
7226,hr3,d302
7227,hr4,d302
7228,hr5,d302
7229,hr6,d302
7230,hr7,d302
7231,hr8,d302
7232,hr9,d302
7233,hr10,d302
7234,hr11,d302
7235,hr12,d302
7236,hr13,d302
7237,hr14,d302
7238,hr15,d302
7239,hr16,d302
7240,hr17,d302
7241,hr18,d302
7242,hr19,d302
7243,hr20,d302
7244,hr21,d302
7245,hr22,d302
7246,hr23,d302
7247,hr24,d302
7248,hr1,d303
7249,hr2,d303
7250,hr3,d303
7251,hr4,d303
7252,hr5,d303
7253,hr6,d303
7254,hr7,d303
7255,hr8,d303
7256,hr9,d303
7257,hr10,d303
7258,hr11,d303
7259,hr12,d303
7260,hr13,d303
7261,hr14,d303
7262,hr15,d303
7263,hr16,d303
7264,hr17,d303
7265,hr18,d303
7266,hr19,d303
7267,hr20,d303
7268,hr21,d303
7269,hr22,d303
7270,hr23,d303
7271,hr24,d303
7272,hr1,d304
7273,hr2,d304
7274,hr3,d304
7275,hr4,d304
7276,hr5,d304
7277,hr6,d304
7278,hr7,d304
7279,hr8,d304
7280,hr9,d304
7281,hr10,d304
7282,hr11,d304
7283,hr12,d304
7284,hr13,d304
7285,hr14,d304
7286,hr15,d304
7287,hr16,d304
7288,hr17,d304
7289,hr18,d304
7290,hr19,d304
7291,hr20,d304
7292,hr21,d304
7293,hr22,d304
7294,hr23,d304
7295,hr24,d304
7296,hr1,d305
7297,hr2,d305
7298,hr3,d305
7299,hr4,d305
7300,hr5,d305
7301,hr6,d305
7302,hr7,d305
7303,hr8,d305
7304,hr9,d305
7305,hr10,d305
7306,hr11,d305
7307,hr12,d305
7308,hr13,d305
7309,hr14,d305
7310,hr15,d305
7311,hr16,d305
7312,hr17,d305
7313,hr18,d305
7314,hr19,d305
7315,hr20,d305
7316,hr21,d305
7317,hr22,d305
7318,hr23,d305
7319,hr24,d305
7320,hr1,d306
7321,hr2,d306
7322,hr3,d306
7323,hr4,d306
7324,hr5,d306
7325,hr6,d306
7326,hr7,d306
7327,hr8,d306
7328,hr9,d306
7329,hr10,d306
7330,hr11,d306
7331,hr12,d306
7332,hr13,d306
7333,hr14,d306
7334,hr15,d306
7335,hr16,d306
7336,hr17,d306
7337,hr18,d306
7338,hr19,d306
7339,hr20,d306
7340,hr21,d306
7341,hr22,d306
7342,hr23,d306
7343,hr24,d306
7344,hr1,d307
7345,hr2,d307
7346,hr3,d307
7347,hr4,d307
7348,hr5,d307
7349,hr6,d307
7350,hr7,d307
7351,hr8,d307
7352,hr9,d307
7353,hr10,d307
7354,hr11,d307
7355,hr12,d307
7356,hr13,d307
7357,hr14,d307
7358,hr15,d307
7359,hr16,d307
7360,hr17,d307
7361,hr18,d307
7362,hr19,d307
7363,hr20,d307
7364,hr21,d307
7365,hr22,d307
7366,hr23,d307
7367,hr24,d307
7368,hr1,d308
7369,hr2,d308
7370,hr3,d308
7371,hr4,d308
7372,hr5,d308
7373,hr6,d308
7374,hr7,d308
7375,hr8,d308
7376,hr9,d308
7377,hr10,d308
7378,hr11,d308
7379,hr12,d308
7380,hr13,d308
7381,hr14,d308
7382,hr15,d308
7383,hr16,d308
7384,hr17,d308
7385,hr18,d308
7386,hr19,d308
7387,hr20,d308
7388,hr21,d308
7389,hr22,d308
7390,hr23,d308
7391,hr24,d308
7392,hr1,d309
7393,hr2,d309
7394,hr3,d309
7395,hr4,d309
7396,hr5,d309
7397,hr6,d309
7398,hr7,d309
7399,hr8,d309
7400,hr9,d309
7401,hr10,d309
7402,hr11,d309
7403,hr12,d309
7404,hr13,d309
7405,hr14,d309
7406,hr15,d309
7407,hr16,d309
7408,hr17,d309
7409,hr18,d309
7410,hr19,d309
7411,hr20,d309
7412,hr21,d309
7413,hr22,d309
7414,hr23,d309
7415,hr24,d309
7416,hr1,d310
7417,hr2,d310
7418,hr3,d310
7419,hr4,d310
7420,hr5,d310
7421,hr6,d310
7422,hr7,d310
7423,hr8,d310
7424,hr9,d310
7425,hr10,d310
7426,hr11,d310
7427,hr12,d310
7428,hr13,d310
7429,hr14,d310
7430,hr15,d310
7431,hr16,d310
7432,hr17,d310
7433,hr18,d310
7434,hr19,d310
7435,hr20,d310
7436,hr21,d310
7437,hr22,d310
7438,hr23,d310
7439,hr24,d310
7440,hr1,d311
7441,hr2,d311
7442,hr3,d311
7443,hr4,d311
7444,hr5,d311
7445,hr6,d311
7446,hr7,d311
7447,hr8,d311
7448,hr9,d311
7449,hr10,d311
7450,hr11,d311
7451,hr12,d311
7452,hr13,d311
7453,hr14,d311
7454,hr15,d311
7455,hr16,d311
7456,hr17,d311
7457,hr18,d311
7458,hr19,d311
7459,hr20,d311
7460,hr21,d311
7461,hr22,d311
7462,hr23,d311
7463,hr24,d311
7464,hr1,d312
7465,hr2,d312
7466,hr3,d312
7467,hr4,d312
7468,hr5,d312
7469,hr6,d312
7470,hr7,d312
7471,hr8,d312
7472,hr9,d312
7473,hr10,d312
7474,hr11,d312
7475,hr12,d312
7476,hr13,d312
7477,hr14,d312
7478,hr15,d312
7479,hr16,d312
7480,hr17,d312
7481,hr18,d312
7482,hr19,d312
7483,hr20,d312
7484,hr21,d312
7485,hr22,d312
7486,hr23,d312
7487,hr24,d312
7488,hr1,d313
7489,hr2,d313
7490,hr3,d313
7491,hr4,d313
7492,hr5,d313
7493,hr6,d313
7494,hr7,d313
7495,hr8,d313
7496,hr9,d313
7497,hr10,d313
7498,hr11,d313
7499,hr12,d313
7500,hr13,d313
7501,hr14,d313
7502,hr15,d313
7503,hr16,d313
7504,hr17,d313
7505,hr18,d313
7506,hr19,d313
7507,hr20,d313
7508,hr21,d313
7509,hr22,d313
7510,hr23,d313
7511,hr24,d313
7512,hr1,d314
7513,hr2,d314
7514,hr3,d314
7515,hr4,d314
7516,hr5,d314
7517,hr6,d314
7518,hr7,d314
7519,hr8,d314
7520,hr9,d314
7521,hr10,d314
7522,hr11,d314
7523,hr12,d314
7524,hr13,d314
7525,hr14,d314
7526,hr15,d314
7527,hr16,d314
7528,hr17,d314
7529,hr18,d314
7530,hr19,d314
7531,hr20,d314
7532,hr21,d314
7533,hr22,d314
7534,hr23,d314
7535,hr24,d314
7536,hr1,d315
7537,hr2,d315
7538,hr3,d315
7539,hr4,d315
7540,hr5,d315
7541,hr6,d315
7542,hr7,d315
7543,hr8,d315
7544,hr9,d315
7545,hr10,d315
7546,hr11,d315
7547,hr12,d315
7548,hr13,d315
7549,hr14,d315
7550,hr15,d315
7551,hr16,d315
7552,hr17,d315
7553,hr18,d315
7554,hr19,d315
7555,hr20,d315
7556,hr21,d315
7557,hr22,d315
7558,hr23,d315
7559,hr24,d315
7560,hr1,d316
7561,hr2,d316
7562,hr3,d316
7563,hr4,d316
7564,hr5,d316
7565,hr6,d316
7566,hr7,d316
7567,hr8,d316
7568,hr9,d316
7569,hr10,d316
7570,hr11,d316
7571,hr12,d316
7572,hr13,d316
7573,hr14,d316
7574,hr15,d316
7575,hr16,d316
7576,hr17,d316
7577,hr18,d316
7578,hr19,d316
7579,hr20,d316
7580,hr21,d316
7581,hr22,d316
7582,hr23,d316
7583,hr24,d316
7584,hr1,d317
7585,hr2,d317
7586,hr3,d317
7587,hr4,d317
7588,hr5,d317
7589,hr6,d317
7590,hr7,d317
7591,hr8,d317
7592,hr9,d317
7593,hr10,d317
7594,hr11,d317
7595,hr12,d317
7596,hr13,d317
7597,hr14,d317
7598,hr15,d317
7599,hr16,d317
7600,hr17,d317
7601,hr18,d317
7602,hr19,d317
7603,hr20,d317
7604,hr21,d317
7605,hr22,d317
7606,hr23,d317
7607,hr24,d317
7608,hr1,d318
7609,hr2,d318
7610,hr3,d318
7611,hr4,d318
7612,hr5,d318
7613,hr6,d318
7614,hr7,d318
7615,hr8,d318
7616,hr9,d318
7617,hr10,d318
7618,hr11,d318
7619,hr12,d318
7620,hr13,d318
7621,hr14,d318
7622,hr15,d318
7623,hr16,d318
7624,hr17,d318
7625,hr18,d318
7626,hr19,d318
7627,hr20,d318
7628,hr21,d318
7629,hr22,d318
7630,hr23,d318
7631,hr24,d318
7632,hr1,d319
7633,hr2,d319
7634,hr3,d319
7635,hr4,d319
7636,hr5,d319
7637,hr6,d319
7638,hr7,d319
7639,hr8,d319
7640,hr9,d319
7641,hr10,d319
7642,hr11,d319
7643,hr12,d319
7644,hr13,d319
7645,hr14,d319
7646,hr15,d319
7647,hr16,d319
7648,hr17,d319
7649,hr18,d319
7650,hr19,d319
7651,hr20,d319
7652,hr21,d319
7653,hr22,d319
7654,hr23,d319
7655,hr24,d319
7656,hr1,d320
7657,hr2,d320
7658,hr3,d320
7659,hr4,d320
7660,hr5,d320
7661,hr6,d320
7662,hr7,d320
7663,hr8,d320
7664,hr9,d320
7665,hr10,d320
7666,hr11,d320
7667,hr12,d320
7668,hr13,d320
7669,hr14,d320
7670,hr15,d320
7671,hr16,d320
7672,hr17,d320
7673,hr18,d320
7674,hr19,d320
7675,hr20,d320
7676,hr21,d320
7677,hr22,d320
7678,hr23,d320
7679,hr24,d320
7680,hr1,d321
7681,hr2,d321
7682,hr3,d321
7683,hr4,d321
7684,hr5,d321
7685,hr6,d321
7686,hr7,d321
7687,hr8,d321
7688,hr9,d321
7689,hr10,d321
7690,hr11,d321
7691,hr12,d321
7692,hr13,d321
7693,hr14,d321
7694,hr15,d321
7695,hr16,d321
7696,hr17,d321
7697,hr18,d321
7698,hr19,d321
7699,hr20,d321
7700,hr21,d321
7701,hr22,d321
7702,hr23,d321
7703,hr24,d321
7704,hr1,d322
7705,hr2,d322
7706,hr3,d322
7707,hr4,d322
7708,hr5,d322
7709,hr6,d322
7710,hr7,d322
7711,hr8,d322
7712,hr9,d322
7713,hr10,d322
7714,hr11,d322
7715,hr12,d322
7716,hr13,d322
7717,hr14,d322
7718,hr15,d322
7719,hr16,d322
7720,hr17,d322
7721,hr18,d322
7722,hr19,d322
7723,hr20,d322
7724,hr21,d322
7725,hr22,d322
7726,hr23,d322
7727,hr24,d322
7728,hr1,d323
7729,hr2,d323
7730,hr3,d323
7731,hr4,d323
7732,hr5,d323
7733,hr6,d323
7734,hr7,d323
7735,hr8,d323
7736,hr9,d323
7737,hr10,d323
7738,hr11,d323
7739,hr12,d323
7740,hr13,d323
7741,hr14,d323
7742,hr15,d323
7743,hr16,d323
7744,hr17,d323
7745,hr18,d323
7746,hr19,d323
7747,hr20,d323
7748,hr21,d323
7749,hr22,d323
7750,hr23,d323
7751,hr24,d323
7752,hr1,d324
7753,hr2,d324
7754,hr3,d324
7755,hr4,d324
7756,hr5,d324
7757,hr6,d324
7758,hr7,d324
7759,hr8,d324
7760,hr9,d324
7761,hr10,d324
7762,hr11,d324
7763,hr12,d324
7764,hr13,d324
7765,hr14,d324
7766,hr15,d324
7767,hr16,d324
7768,hr17,d324
7769,hr18,d324
7770,hr19,d324
7771,hr20,d324
7772,hr21,d324
7773,hr22,d324
7774,hr23,d324
7775,hr24,d324
7776,hr1,d325
7777,hr2,d325
7778,hr3,d325
7779,hr4,d325
7780,hr5,d325
7781,hr6,d325
7782,hr7,d325
7783,hr8,d325
7784,hr9,d325
7785,hr10,d325
7786,hr11,d325
7787,hr12,d325
7788,hr13,d325
7789,hr14,d325
7790,hr15,d325
7791,hr16,d325
7792,hr17,d325
7793,hr18,d325
7794,hr19,d325
7795,hr20,d325
7796,hr21,d325
7797,hr22,d325
7798,hr23,d325
7799,hr24,d325
7800,hr1,d326
7801,hr2,d326
7802,hr3,d326
7803,hr4,d326
7804,hr5,d326
7805,hr6,d326
7806,hr7,d326
7807,hr8,d326
7808,hr9,d326
7809,hr10,d326
7810,hr11,d326
7811,hr12,d326
7812,hr13,d326
7813,hr14,d326
7814,hr15,d326
7815,hr16,d326
7816,hr17,d326
7817,hr18,d326
7818,hr19,d326
7819,hr20,d326
7820,hr21,d326
7821,hr22,d326
7822,hr23,d326
7823,hr24,d326
7824,hr1,d327
7825,hr2,d327
7826,hr3,d327
7827,hr4,d327
7828,hr5,d327
7829,hr6,d327
7830,hr7,d327
7831,hr8,d327
7832,hr9,d327
7833,hr10,d327
7834,hr11,d327
7835,hr12,d327
7836,hr13,d327
7837,hr14,d327
7838,hr15,d327
7839,hr16,d327
7840,hr17,d327
7841,hr18,d327
7842,hr19,d327
7843,hr20,d327
7844,hr21,d327
7845,hr22,d327
7846,hr23,d327
7847,hr24,d327
7848,hr1,d328
7849,hr2,d328
7850,hr3,d328
7851,hr4,d328
7852,hr5,d328
7853,hr6,d328
7854,hr7,d328
7855,hr8,d328
7856,hr9,d328
7857,hr10,d328
7858,hr11,d328
7859,hr12,d328
7860,hr13,d328
7861,hr14,d328
7862,hr15,d328
7863,hr16,d328
7864,hr17,d328
7865,hr18,d328
7866,hr19,d328
7867,hr20,d328
7868,hr21,d328
7869,hr22,d328
7870,hr23,d328
7871,hr24,d328
7872,hr1,d329
7873,hr2,d329
7874,hr3,d329
7875,hr4,d329
7876,hr5,d329
7877,hr6,d329
7878,hr7,d329
7879,hr8,d329
7880,hr9,d329
7881,hr10,d329
7882,hr11,d329
7883,hr12,d329
7884,hr13,d329
7885,hr14,d329
7886,hr15,d329
7887,hr16,d329
7888,hr17,d329
7889,hr18,d329
7890,hr19,d329
7891,hr20,d329
7892,hr21,d329
7893,hr22,d329
7894,hr23,d329
7895,hr24,d329
7896,hr1,d330
7897,hr2,d330
7898,hr3,d330
7899,hr4,d330
7900,hr5,d330
7901,hr6,d330
7902,hr7,d330
7903,hr8,d330
7904,hr9,d330
7905,hr10,d330
7906,hr11,d330
7907,hr12,d330
7908,hr13,d330
7909,hr14,d330
7910,hr15,d330
7911,hr16,d330
7912,hr17,d330
7913,hr18,d330
7914,hr19,d330
7915,hr20,d330
7916,hr21,d330
7917,hr22,d330
7918,hr23,d330
7919,hr24,d330
7920,hr1,d331
7921,hr2,d331
7922,hr3,d331
7923,hr4,d331
7924,hr5,d331
7925,hr6,d331
7926,hr7,d331
7927,hr8,d331
7928,hr9,d331
7929,hr10,d331
7930,hr11,d331
7931,hr12,d331
7932,hr13,d331
7933,hr14,d331
7934,hr15,d331
7935,hr16,d331
7936,hr17,d331
7937,hr18,d331
7938,hr19,d331
7939,hr20,d331
7940,hr21,d331
7941,hr22,d331
7942,hr23,d331
7943,hr24,d331
7944,hr1,d332
7945,hr2,d332
7946,hr3,d332
7947,hr4,d332
7948,hr5,d332
7949,hr6,d332
7950,hr7,d332
7951,hr8,d332
7952,hr9,d332
7953,hr10,d332
7954,hr11,d332
7955,hr12,d332
7956,hr13,d332
7957,hr14,d332
7958,hr15,d332
7959,hr16,d332
7960,hr17,d332
7961,hr18,d332
7962,hr19,d332
7963,hr20,d332
7964,hr21,d332
7965,hr22,d332
7966,hr23,d332
7967,hr24,d332
7968,hr1,d333
7969,hr2,d333
7970,hr3,d333
7971,hr4,d333
7972,hr5,d333
7973,hr6,d333
7974,hr7,d333
7975,hr8,d333
7976,hr9,d333
7977,hr10,d333
7978,hr11,d333
7979,hr12,d333
7980,hr13,d333
7981,hr14,d333
7982,hr15,d333
7983,hr16,d333
7984,hr17,d333
7985,hr18,d333
7986,hr19,d333
7987,hr20,d333
7988,hr21,d333
7989,hr22,d333
7990,hr23,d333
7991,hr24,d333
7992,hr1,d334
7993,hr2,d334
7994,hr3,d334
7995,hr4,d334
7996,hr5,d334
7997,hr6,d334
7998,hr7,d334
7999,hr8,d334
8000,hr9,d334
8001,hr10,d334
8002,hr11,d334
8003,hr12,d334
8004,hr13,d334
8005,hr14,d334
8006,hr15,d334
8007,hr16,d334
8008,hr17,d334
8009,hr18,d334
8010,hr19,d334
8011,hr20,d334
8012,hr21,d334
8013,hr22,d334
8014,hr23,d334
8015,hr24,d334
8016,hr1,d335
8017,hr2,d335
8018,hr3,d335
8019,hr4,d335
8020,hr5,d335
8021,hr6,d335
8022,hr7,d335
8023,hr8,d335
8024,hr9,d335
8025,hr10,d335
8026,hr11,d335
8027,hr12,d335
8028,hr13,d335
8029,hr14,d335
8030,hr15,d335
8031,hr16,d335
8032,hr17,d335
8033,hr18,d335
8034,hr19,d335
8035,hr20,d335
8036,hr21,d335
8037,hr22,d335
8038,hr23,d335
8039,hr24,d335
8040,hr1,d336
8041,hr2,d336
8042,hr3,d336
8043,hr4,d336
8044,hr5,d336
8045,hr6,d336
8046,hr7,d336
8047,hr8,d336
8048,hr9,d336
8049,hr10,d336
8050,hr11,d336
8051,hr12,d336
8052,hr13,d336
8053,hr14,d336
8054,hr15,d336
8055,hr16,d336
8056,hr17,d336
8057,hr18,d336
8058,hr19,d336
8059,hr20,d336
8060,hr21,d336
8061,hr22,d336
8062,hr23,d336
8063,hr24,d336
8064,hr1,d337
8065,hr2,d337
8066,hr3,d337
8067,hr4,d337
8068,hr5,d337
8069,hr6,d337
8070,hr7,d337
8071,hr8,d337
8072,hr9,d337
8073,hr10,d337
8074,hr11,d337
8075,hr12,d337
8076,hr13,d337
8077,hr14,d337
8078,hr15,d337
8079,hr16,d337
8080,hr17,d337
8081,hr18,d337
8082,hr19,d337
8083,hr20,d337
8084,hr21,d337
8085,hr22,d337
8086,hr23,d337
8087,hr24,d337
8088,hr1,d338
8089,hr2,d338
8090,hr3,d338
8091,hr4,d338
8092,hr5,d338
8093,hr6,d338
8094,hr7,d338
8095,hr8,d338
8096,hr9,d338
8097,hr10,d338
8098,hr11,d338
8099,hr12,d338
8100,hr13,d338
8101,hr14,d338
8102,hr15,d338
8103,hr16,d338
8104,hr17,d338
8105,hr18,d338
8106,hr19,d338
8107,hr20,d338
8108,hr21,d338
8109,hr22,d338
8110,hr23,d338
8111,hr24,d338
8112,hr1,d339
8113,hr2,d339
8114,hr3,d339
8115,hr4,d339
8116,hr5,d339
8117,hr6,d339
8118,hr7,d339
8119,hr8,d339
8120,hr9,d339
8121,hr10,d339
8122,hr11,d339
8123,hr12,d339
8124,hr13,d339
8125,hr14,d339
8126,hr15,d339
8127,hr16,d339
8128,hr17,d339
8129,hr18,d339
8130,hr19,d339
8131,hr20,d339
8132,hr21,d339
8133,hr22,d339
8134,hr23,d339
8135,hr24,d339
8136,hr1,d340
8137,hr2,d340
8138,hr3,d340
8139,hr4,d340
8140,hr5,d340
8141,hr6,d340
8142,hr7,d340
8143,hr8,d340
8144,hr9,d340
8145,hr10,d340
8146,hr11,d340
8147,hr12,d340
8148,hr13,d340
8149,hr14,d340
8150,hr15,d340
8151,hr16,d340
8152,hr17,d340
8153,hr18,d340
8154,hr19,d340
8155,hr20,d340
8156,hr21,d340
8157,hr22,d340
8158,hr23,d340
8159,hr24,d340
8160,hr1,d341
8161,hr2,d341
8162,hr3,d341
8163,hr4,d341
8164,hr5,d341
8165,hr6,d341
8166,hr7,d341
8167,hr8,d341
8168,hr9,d341
8169,hr10,d341
8170,hr11,d341
8171,hr12,d341
8172,hr13,d341
8173,hr14,d341
8174,hr15,d341
8175,hr16,d341
8176,hr17,d341
8177,hr18,d341
8178,hr19,d341
8179,hr20,d341
8180,hr21,d341
8181,hr22,d341
8182,hr23,d341
8183,hr24,d341
8184,hr1,d342
8185,hr2,d342
8186,hr3,d342
8187,hr4,d342
8188,hr5,d342
8189,hr6,d342
8190,hr7,d342
8191,hr8,d342
8192,hr9,d342
8193,hr10,d342
8194,hr11,d342
8195,hr12,d342
8196,hr13,d342
8197,hr14,d342
8198,hr15,d342
8199,hr16,d342
8200,hr17,d342
8201,hr18,d342
8202,hr19,d342
8203,hr20,d342
8204,hr21,d342
8205,hr22,d342
8206,hr23,d342
8207,hr24,d342
8208,hr1,d343
8209,hr2,d343
8210,hr3,d343
8211,hr4,d343
8212,hr5,d343
8213,hr6,d343
8214,hr7,d343
8215,hr8,d343
8216,hr9,d343
8217,hr10,d343
8218,hr11,d343
8219,hr12,d343
8220,hr13,d343
8221,hr14,d343
8222,hr15,d343
8223,hr16,d343
8224,hr17,d343
8225,hr18,d343
8226,hr19,d343
8227,hr20,d343
8228,hr21,d343
8229,hr22,d343
8230,hr23,d343
8231,hr24,d343
8232,hr1,d344
8233,hr2,d344
8234,hr3,d344
8235,hr4,d344
8236,hr5,d344
8237,hr6,d344
8238,hr7,d344
8239,hr8,d344
8240,hr9,d344
8241,hr10,d344
8242,hr11,d344
8243,hr12,d344
8244,hr13,d344
8245,hr14,d344
8246,hr15,d344
8247,hr16,d344
8248,hr17,d344
8249,hr18,d344
8250,hr19,d344
8251,hr20,d344
8252,hr21,d344
8253,hr22,d344
8254,hr23,d344
8255,hr24,d344
8256,hr1,d345
8257,hr2,d345
8258,hr3,d345
8259,hr4,d345
8260,hr5,d345
8261,hr6,d345
8262,hr7,d345
8263,hr8,d345
8264,hr9,d345
8265,hr10,d345
8266,hr11,d345
8267,hr12,d345
8268,hr13,d345
8269,hr14,d345
8270,hr15,d345
8271,hr16,d345
8272,hr17,d345
8273,hr18,d345
8274,hr19,d345
8275,hr20,d345
8276,hr21,d345
8277,hr22,d345
8278,hr23,d345
8279,hr24,d345
8280,hr1,d346
8281,hr2,d346
8282,hr3,d346
8283,hr4,d346
8284,hr5,d346
8285,hr6,d346
8286,hr7,d346
8287,hr8,d346
8288,hr9,d346
8289,hr10,d346
8290,hr11,d346
8291,hr12,d346
8292,hr13,d346
8293,hr14,d346
8294,hr15,d346
8295,hr16,d346
8296,hr17,d346
8297,hr18,d346
8298,hr19,d346
8299,hr20,d346
8300,hr21,d346
8301,hr22,d346
8302,hr23,d346
8303,hr24,d346
8304,hr1,d347
8305,hr2,d347
8306,hr3,d347
8307,hr4,d347
8308,hr5,d347
8309,hr6,d347
8310,hr7,d347
8311,hr8,d347
8312,hr9,d347
8313,hr10,d347
8314,hr11,d347
8315,hr12,d347
8316,hr13,d347
8317,hr14,d347
8318,hr15,d347
8319,hr16,d347
8320,hr17,d347
8321,hr18,d347
8322,hr19,d347
8323,hr20,d347
8324,hr21,d347
8325,hr22,d347
8326,hr23,d347
8327,hr24,d347
8328,hr1,d348
8329,hr2,d348
8330,hr3,d348
8331,hr4,d348
8332,hr5,d348
8333,hr6,d348
8334,hr7,d348
8335,hr8,d348
8336,hr9,d348
8337,hr10,d348
8338,hr11,d348
8339,hr12,d348
8340,hr13,d348
8341,hr14,d348
8342,hr15,d348
8343,hr16,d348
8344,hr17,d348
8345,hr18,d348
8346,hr19,d348
8347,hr20,d348
8348,hr21,d348
8349,hr22,d348
8350,hr23,d348
8351,hr24,d348
8352,hr1,d349
8353,hr2,d349
8354,hr3,d349
8355,hr4,d349
8356,hr5,d349
8357,hr6,d349
8358,hr7,d349
8359,hr8,d349
8360,hr9,d349
8361,hr10,d349
8362,hr11,d349
8363,hr12,d349
8364,hr13,d349
8365,hr14,d349
8366,hr15,d349
8367,hr16,d349
8368,hr17,d349
8369,hr18,d349
8370,hr19,d349
8371,hr20,d349
8372,hr21,d349
8373,hr22,d349
8374,hr23,d349
8375,hr24,d349
8376,hr1,d350
8377,hr2,d350
8378,hr3,d350
8379,hr4,d350
8380,hr5,d350
8381,hr6,d350
8382,hr7,d350
8383,hr8,d350
8384,hr9,d350
8385,hr10,d350
8386,hr11,d350
8387,hr12,d350
8388,hr13,d350
8389,hr14,d350
8390,hr15,d350
8391,hr16,d350
8392,hr17,d350
8393,hr18,d350
8394,hr19,d350
8395,hr20,d350
8396,hr21,d350
8397,hr22,d350
8398,hr23,d350
8399,hr24,d350
8400,hr1,d351
8401,hr2,d351
8402,hr3,d351
8403,hr4,d351
8404,hr5,d351
8405,hr6,d351
8406,hr7,d351
8407,hr8,d351
8408,hr9,d351
8409,hr10,d351
8410,hr11,d351
8411,hr12,d351
8412,hr13,d351
8413,hr14,d351
8414,hr15,d351
8415,hr16,d351
8416,hr17,d351
8417,hr18,d351
8418,hr19,d351
8419,hr20,d351
8420,hr21,d351
8421,hr22,d351
8422,hr23,d351
8423,hr24,d351
8424,hr1,d352
8425,hr2,d352
8426,hr3,d352
8427,hr4,d352
8428,hr5,d352
8429,hr6,d352
8430,hr7,d352
8431,hr8,d352
8432,hr9,d352
8433,hr10,d352
8434,hr11,d352
8435,hr12,d352
8436,hr13,d352
8437,hr14,d352
8438,hr15,d352
8439,hr16,d352
8440,hr17,d352
8441,hr18,d352
8442,hr19,d352
8443,hr20,d352
8444,hr21,d352
8445,hr22,d352
8446,hr23,d352
8447,hr24,d352
8448,hr1,d353
8449,hr2,d353
8450,hr3,d353
8451,hr4,d353
8452,hr5,d353
8453,hr6,d353
8454,hr7,d353
8455,hr8,d353
8456,hr9,d353
8457,hr10,d353
8458,hr11,d353
8459,hr12,d353
8460,hr13,d353
8461,hr14,d353
8462,hr15,d353
8463,hr16,d353
8464,hr17,d353
8465,hr18,d353
8466,hr19,d353
8467,hr20,d353
8468,hr21,d353
8469,hr22,d353
8470,hr23,d353
8471,hr24,d353
8472,hr1,d354
8473,hr2,d354
8474,hr3,d354
8475,hr4,d354
8476,hr5,d354
8477,hr6,d354
8478,hr7,d354
8479,hr8,d354
8480,hr9,d354
8481,hr10,d354
8482,hr11,d354
8483,hr12,d354
8484,hr13,d354
8485,hr14,d354
8486,hr15,d354
