time_slice,Month,Day,Hour,h,
Pre-Winter_afternoon,11,3,12,H32,7356
Pre-Winter_afternoon,11,3,13,H32,7357
Pre-Winter_afternoon,11,3,14,H32,7358
Pre-Winter_sunset,11,3,15,H33,7359
Pre-Winter_sunset,11,3,16,H33,7360
Pre-Winter_sunset,11,3,17,H33,7361
Pre-Winter_evening,11,3,18,H34,7362
Pre-Winter_evening,11,3,19,H34,7363
Pre-Winter_evening,11,3,20,H34,7364
Pre-Winter_peak,11,3,21,H35,7365
Pre-Winter_evening,11,3,22,H34,7366
Pre-Winter_night,11,3,23,H29,7367
Pre-Winter_night,11,3,24,H29,7368
Pre-Winter_night,11,4,1,H29,7369
Pre-Winter_night,11,4,2,H29,7370
Pre-Winter_night,11,4,3,H29,7371
Pre-Winter_night,11,4,4,H29,7372
Pre-Winter_night,11,4,5,H29,7373
Pre-Winter_sunrise,11,4,6,H30,7374
Pre-Winter_sunrise,11,4,7,H30,7375
Pre-Winter_sunrise,11,4,8,H30,7376
Pre-Winter_morning,11,4,9,H31,7377
Pre-Winter_morning,11,4,10,H31,7378
Pre-Winter_morning,11,4,11,H31,7379
Pre-Winter_afternoon,11,4,12,H32,7380
Pre-Winter_afternoon,11,4,13,H32,7381
Pre-Winter_afternoon,11,4,14,H32,7382
Pre-Winter_sunset,11,4,15,H33,7383
Pre-Winter_sunset,11,4,16,H33,7384
Pre-Winter_sunset,11,4,17,H33,7385
Pre-Winter_evening,11,4,18,H34,7386
Pre-Winter_evening,11,4,19,H34,7387
Pre-Winter_evening,11,4,20,H34,7388
Pre-Winter_evening,11,4,21,H34,7389
Pre-Winter_evening,11,4,22,H34,7390
Pre-Winter_night,11,4,23,H29,7391
Pre-Winter_night,11,4,24,H29,7392
Pre-Winter_night,11,5,1,H29,7393
Pre-Winter_night,11,5,2,H29,7394
Pre-Winter_night,11,5,3,H29,7395
Pre-Winter_night,11,5,4,H29,7396
Pre-Winter_night,11,5,5,H29,7397
Pre-Winter_sunrise,11,5,6,H30,7398
Pre-Winter_sunrise,11,5,7,H30,7399
Pre-Winter_sunrise,11,5,8,H30,7400
Pre-Winter_morning,11,5,9,H31,7401
Pre-Winter_morning,11,5,10,H31,7402
Pre-Winter_morning,11,5,11,H31,7403
Pre-Winter_afternoon,11,5,12,H32,7404
Pre-Winter_afternoon,11,5,13,H32,7405
Pre-Winter_afternoon,11,5,14,H32,7406
Pre-Winter_sunset,11,5,15,H33,7407
Pre-Winter_sunset,11,5,16,H33,7408
Pre-Winter_sunset,11,5,17,H33,7409
Pre-Winter_evening,11,5,18,H34,7410
Pre-Winter_evening,11,5,19,H34,7411
Pre-Winter_evening,11,5,20,H34,7412
Pre-Winter_evening,11,5,21,H34,7413
Pre-Winter_evening,11,5,22,H34,7414
Pre-Winter_night,11,5,23,H29,7415
Pre-Winter_night,11,5,24,H29,7416
Pre-Winter_night,11,6,1,H29,7417
Pre-Winter_night,11,6,2,H29,7418
Pre-Winter_night,11,6,3,H29,7419
Pre-Winter_night,11,6,4,H29,7420
Pre-Winter_night,11,6,5,H29,7421
Pre-Winter_sunrise,11,6,6,H30,7422
Pre-Winter_sunrise,11,6,7,H30,7423
Pre-Winter_sunrise,11,6,8,H30,7424
Pre-Winter_morning,11,6,9,H31,7425
Pre-Winter_morning,11,6,10,H31,7426
Pre-Winter_morning,11,6,11,H31,7427
Pre-Winter_afternoon,11,6,12,H32,7428
Pre-Winter_afternoon,11,6,13,H32,7429
Pre-Winter_afternoon,11,6,14,H32,7430
Pre-Winter_sunset,11,6,15,H33,7431
Pre-Winter_sunset,11,6,16,H33,7432
Pre-Winter_sunset,11,6,17,H33,7433
Pre-Winter_evening,11,6,18,H34,7434
Pre-Winter_peak,11,6,19,H35,7435
Pre-Winter_peak,11,6,20,H35,7436
Pre-Winter_evening,11,6,21,H34,7437
Pre-Winter_evening,11,6,22,H34,7438
Pre-Winter_night,11,6,23,H29,7439
Pre-Winter_night,11,6,24,H29,7440
Pre-Winter_night,11,7,1,H29,7441
Pre-Winter_night,11,7,2,H29,7442
Pre-Winter_night,11,7,3,H29,7443
Pre-Winter_night,11,7,4,H29,7444
Pre-Winter_night,11,7,5,H29,7445
Pre-Winter_sunrise,11,7,6,H30,7446
Pre-Winter_sunrise,11,7,7,H30,7447
Pre-Winter_sunrise,11,7,8,H30,7448
Pre-Winter_morning,11,7,9,H31,7449
Pre-Winter_morning,11,7,10,H31,7450
Pre-Winter_morning,11,7,11,H31,7451
Pre-Winter_afternoon,11,7,12,H32,7452
Pre-Winter_afternoon,11,7,13,H32,7453
Pre-Winter_afternoon,11,7,14,H32,7454
Pre-Winter_sunset,11,7,15,H33,7455
Pre-Winter_sunset,11,7,16,H33,7456
Pre-Winter_sunset,11,7,17,H33,7457
Pre-Winter_evening,11,7,18,H34,7458
Pre-Winter_evening,11,7,19,H34,7459
Pre-Winter_evening,11,7,20,H34,7460
Pre-Winter_evening,11,7,21,H34,7461
Pre-Winter_evening,11,7,22,H34,7462
Pre-Winter_night,11,7,23,H29,7463
Pre-Winter_night,11,7,24,H29,7464
Pre-Winter_night,11,8,1,H29,7465
Pre-Winter_night,11,8,2,H29,7466
Pre-Winter_night,11,8,3,H29,7467
Pre-Winter_night,11,8,4,H29,7468
Pre-Winter_night,11,8,5,H29,7469
Pre-Winter_sunrise,11,8,6,H30,7470
Pre-Winter_sunrise,11,8,7,H30,7471
Pre-Winter_sunrise,11,8,8,H30,7472
Pre-Winter_morning,11,8,9,H31,7473
Pre-Winter_morning,11,8,10,H31,7474
Pre-Winter_morning,11,8,11,H31,7475
Pre-Winter_afternoon,11,8,12,H32,7476
Pre-Winter_afternoon,11,8,13,H32,7477
Pre-Winter_afternoon,11,8,14,H32,7478
Pre-Winter_sunset,11,8,15,H33,7479
Pre-Winter_sunset,11,8,16,H33,7480
Pre-Winter_sunset,11,8,17,H33,7481
Pre-Winter_evening,11,8,18,H34,7482
Pre-Winter_evening,11,8,19,H34,7483
Pre-Winter_evening,11,8,20,H34,7484
Pre-Winter_evening,11,8,21,H34,7485
Pre-Winter_evening,11,8,22,H34,7486
Pre-Winter_night,11,8,23,H29,7487
Pre-Winter_night,11,8,24,H29,7488
Pre-Winter_night,11,9,1,H29,7489
Pre-Winter_night,11,9,2,H29,7490
Pre-Winter_night,11,9,3,H29,7491
Pre-Winter_night,11,9,4,H29,7492
Pre-Winter_night,11,9,5,H29,7493
Pre-Winter_sunrise,11,9,6,H30,7494
Pre-Winter_sunrise,11,9,7,H30,7495
Pre-Winter_sunrise,11,9,8,H30,7496
Pre-Winter_morning,11,9,9,H31,7497
Pre-Winter_morning,11,9,10,H31,7498
Pre-Winter_morning,11,9,11,H31,7499
Pre-Winter_afternoon,11,9,12,H32,7500
Pre-Winter_afternoon,11,9,13,H32,7501
Pre-Winter_afternoon,11,9,14,H32,7502
Pre-Winter_sunset,11,9,15,H33,7503
Pre-Winter_sunset,11,9,16,H33,7504
Pre-Winter_sunset,11,9,17,H33,7505
Pre-Winter_evening,11,9,18,H34,7506
Pre-Winter_evening,11,9,19,H34,7507
Pre-Winter_evening,11,9,20,H34,7508
Pre-Winter_evening,11,9,21,H34,7509
Pre-Winter_evening,11,9,22,H34,7510
Pre-Winter_night,11,9,23,H29,7511
Pre-Winter_night,11,9,24,H29,7512
Pre-Winter_night,11,10,1,H29,7513
Pre-Winter_night,11,10,2,H29,7514
Pre-Winter_night,11,10,3,H29,7515
Pre-Winter_night,11,10,4,H29,7516
Pre-Winter_night,11,10,5,H29,7517
Pre-Winter_sunrise,11,10,6,H30,7518
Pre-Winter_sunrise,11,10,7,H30,7519
Pre-Winter_sunrise,11,10,8,H30,7520
Pre-Winter_morning,11,10,9,H31,7521
Pre-Winter_morning,11,10,10,H31,7522
Pre-Winter_morning,11,10,11,H31,7523
Pre-Winter_afternoon,11,10,12,H32,7524
Pre-Winter_afternoon,11,10,13,H32,7525
Pre-Winter_afternoon,11,10,14,H32,7526
Pre-Winter_sunset,11,10,15,H33,7527
Pre-Winter_sunset,11,10,16,H33,7528
Pre-Winter_sunset,11,10,17,H33,7529
Pre-Winter_evening,11,10,18,H34,7530
Pre-Winter_evening,11,10,19,H34,7531
Pre-Winter_evening,11,10,20,H34,7532
Pre-Winter_evening,11,10,21,H34,7533
Pre-Winter_evening,11,10,22,H34,7534
Pre-Winter_night,11,10,23,H29,7535
Pre-Winter_night,11,10,24,H29,7536
Pre-Winter_night,11,11,1,H29,7537
Pre-Winter_night,11,11,2,H29,7538
Pre-Winter_night,11,11,3,H29,7539
Pre-Winter_night,11,11,4,H29,7540
Pre-Winter_night,11,11,5,H29,7541
Pre-Winter_sunrise,11,11,6,H30,7542
Pre-Winter_sunrise,11,11,7,H30,7543
Pre-Winter_sunrise,11,11,8,H30,7544
Pre-Winter_morning,11,11,9,H31,7545
Pre-Winter_morning,11,11,10,H31,7546
Pre-Winter_morning,11,11,11,H31,7547
Pre-Winter_afternoon,11,11,12,H32,7548
Pre-Winter_afternoon,11,11,13,H32,7549
Pre-Winter_afternoon,11,11,14,H32,7550
Pre-Winter_sunset,11,11,15,H33,7551
Pre-Winter_sunset,11,11,16,H33,7552
Pre-Winter_sunset,11,11,17,H33,7553
Pre-Winter_evening,11,11,18,H34,7554
Pre-Winter_evening,11,11,19,H34,7555
Pre-Winter_evening,11,11,20,H34,7556
Pre-Winter_evening,11,11,21,H34,7557
Pre-Winter_evening,11,11,22,H34,7558
Pre-Winter_night,11,11,23,H29,7559
Pre-Winter_night,11,11,24,H29,7560
Pre-Winter_night,11,12,1,H29,7561
Pre-Winter_night,11,12,2,H29,7562
Pre-Winter_night,11,12,3,H29,7563
Pre-Winter_night,11,12,4,H29,7564
Pre-Winter_night,11,12,5,H29,7565
Pre-Winter_sunrise,11,12,6,H30,7566
Pre-Winter_sunrise,11,12,7,H30,7567
Pre-Winter_sunrise,11,12,8,H30,7568
Pre-Winter_morning,11,12,9,H31,7569
Pre-Winter_morning,11,12,10,H31,7570
Pre-Winter_morning,11,12,11,H31,7571
Pre-Winter_afternoon,11,12,12,H32,7572
Pre-Winter_afternoon,11,12,13,H32,7573
Pre-Winter_afternoon,11,12,14,H32,7574
Pre-Winter_sunset,11,12,15,H33,7575
Pre-Winter_sunset,11,12,16,H33,7576
Pre-Winter_sunset,11,12,17,H33,7577
Pre-Winter_evening,11,12,18,H34,7578
Pre-Winter_evening,11,12,19,H34,7579
Pre-Winter_evening,11,12,20,H34,7580
Pre-Winter_evening,11,12,21,H34,7581
Pre-Winter_evening,11,12,22,H34,7582
Pre-Winter_night,11,12,23,H29,7583
Pre-Winter_night,11,12,24,H29,7584
Pre-Winter_night,11,13,1,H29,7585
Pre-Winter_night,11,13,2,H29,7586
Pre-Winter_night,11,13,3,H29,7587
Pre-Winter_night,11,13,4,H29,7588
Pre-Winter_night,11,13,5,H29,7589
Pre-Winter_sunrise,11,13,6,H30,7590
Pre-Winter_sunrise,11,13,7,H30,7591
Pre-Winter_sunrise,11,13,8,H30,7592
Pre-Winter_morning,11,13,9,H31,7593
Pre-Winter_morning,11,13,10,H31,7594
Pre-Winter_morning,11,13,11,H31,7595
Pre-Winter_afternoon,11,13,12,H32,7596
Pre-Winter_afternoon,11,13,13,H32,7597
Pre-Winter_afternoon,11,13,14,H32,7598
Pre-Winter_sunset,11,13,15,H33,7599
Pre-Winter_sunset,11,13,16,H33,7600
Pre-Winter_sunset,11,13,17,H33,7601
Pre-Winter_evening,11,13,18,H34,7602
Pre-Winter_evening,11,13,19,H34,7603
Pre-Winter_evening,11,13,20,H34,7604
Pre-Winter_evening,11,13,21,H34,7605
Pre-Winter_evening,11,13,22,H34,7606
Pre-Winter_night,11,13,23,H29,7607
Pre-Winter_night,11,13,24,H29,7608
Pre-Winter_night,11,14,1,H29,7609
Pre-Winter_night,11,14,2,H29,7610
Pre-Winter_night,11,14,3,H29,7611
Pre-Winter_night,11,14,4,H29,7612
Pre-Winter_night,11,14,5,H29,7613
Pre-Winter_sunrise,11,14,6,H30,7614
Pre-Winter_sunrise,11,14,7,H30,7615
Pre-Winter_sunrise,11,14,8,H30,7616
Pre-Winter_morning,11,14,9,H31,7617
Pre-Winter_morning,11,14,10,H31,7618
Pre-Winter_morning,11,14,11,H31,7619
Pre-Winter_afternoon,11,14,12,H32,7620
Pre-Winter_afternoon,11,14,13,H32,7621
Pre-Winter_afternoon,11,14,14,H32,7622
Pre-Winter_sunset,11,14,15,H33,7623
Pre-Winter_sunset,11,14,16,H33,7624
Pre-Winter_sunset,11,14,17,H33,7625
Pre-Winter_evening,11,14,18,H34,7626
Pre-Winter_evening,11,14,19,H34,7627
Pre-Winter_evening,11,14,20,H34,7628
Pre-Winter_evening,11,14,21,H34,7629
Pre-Winter_evening,11,14,22,H34,7630
Pre-Winter_night,11,14,23,H29,7631
Pre-Winter_night,11,14,24,H29,7632
Pre-Winter_night,11,15,1,H29,7633
Pre-Winter_night,11,15,2,H29,7634
Pre-Winter_night,11,15,3,H29,7635
Pre-Winter_night,11,15,4,H29,7636
Pre-Winter_night,11,15,5,H29,7637
Pre-Winter_sunrise,11,15,6,H30,7638
Pre-Winter_sunrise,11,15,7,H30,7639
Pre-Winter_sunrise,11,15,8,H30,7640
Pre-Winter_morning,11,15,9,H31,7641
Pre-Winter_morning,11,15,10,H31,7642
Pre-Winter_morning,11,15,11,H31,7643
Pre-Winter_afternoon,11,15,12,H32,7644
Pre-Winter_afternoon,11,15,13,H32,7645
Pre-Winter_afternoon,11,15,14,H32,7646
Pre-Winter_sunset,11,15,15,H33,7647
Pre-Winter_sunset,11,15,16,H33,7648
Pre-Winter_sunset,11,15,17,H33,7649
Pre-Winter_evening,11,15,18,H34,7650
Pre-Winter_evening,11,15,19,H34,7651
Pre-Winter_evening,11,15,20,H34,7652
Pre-Winter_evening,11,15,21,H34,7653
Pre-Winter_evening,11,15,22,H34,7654
Pre-Winter_night,11,15,23,H29,7655
Pre-Winter_night,11,15,24,H29,7656
Pre-Winter_night,11,16,1,H29,7657
Pre-Winter_night,11,16,2,H29,7658
Pre-Winter_night,11,16,3,H29,7659
Pre-Winter_night,11,16,4,H29,7660
Pre-Winter_night,11,16,5,H29,7661
Pre-Winter_sunrise,11,16,6,H30,7662
Pre-Winter_sunrise,11,16,7,H30,7663
Pre-Winter_sunrise,11,16,8,H30,7664
Pre-Winter_morning,11,16,9,H31,7665
Pre-Winter_morning,11,16,10,H31,7666
Pre-Winter_morning,11,16,11,H31,7667
Pre-Winter_afternoon,11,16,12,H32,7668
Pre-Winter_afternoon,11,16,13,H32,7669
Pre-Winter_afternoon,11,16,14,H32,7670
Pre-Winter_sunset,11,16,15,H33,7671
Pre-Winter_sunset,11,16,16,H33,7672
Pre-Winter_sunset,11,16,17,H33,7673
Pre-Winter_evening,11,16,18,H34,7674
Pre-Winter_evening,11,16,19,H34,7675
Pre-Winter_evening,11,16,20,H34,7676
Pre-Winter_evening,11,16,21,H34,7677
Pre-Winter_evening,11,16,22,H34,7678
Pre-Winter_night,11,16,23,H29,7679
Pre-Winter_night,11,16,24,H29,7680
Pre-Winter_night,11,17,1,H29,7681
Pre-Winter_night,11,17,2,H29,7682
Pre-Winter_night,11,17,3,H29,7683
Pre-Winter_night,11,17,4,H29,7684
Pre-Winter_night,11,17,5,H29,7685
Pre-Winter_sunrise,11,17,6,H30,7686
Pre-Winter_sunrise,11,17,7,H30,7687
Pre-Winter_sunrise,11,17,8,H30,7688
Pre-Winter_morning,11,17,9,H31,7689
Pre-Winter_morning,11,17,10,H31,7690
Pre-Winter_morning,11,17,11,H31,7691
Pre-Winter_afternoon,11,17,12,H32,7692
Pre-Winter_afternoon,11,17,13,H32,7693
Pre-Winter_afternoon,11,17,14,H32,7694
Pre-Winter_sunset,11,17,15,H33,7695
Pre-Winter_sunset,11,17,16,H33,7696
Pre-Winter_sunset,11,17,17,H33,7697
Pre-Winter_evening,11,17,18,H34,7698
Pre-Winter_evening,11,17,19,H34,7699
Pre-Winter_evening,11,17,20,H34,7700
Pre-Winter_evening,11,17,21,H34,7701
Pre-Winter_evening,11,17,22,H34,7702
Pre-Winter_night,11,17,23,H29,7703
Pre-Winter_night,11,17,24,H29,7704
Pre-Winter_night,11,18,1,H29,7705
Pre-Winter_night,11,18,2,H29,7706
Pre-Winter_night,11,18,3,H29,7707
Pre-Winter_night,11,18,4,H29,7708
Pre-Winter_night,11,18,5,H29,7709
Pre-Winter_sunrise,11,18,6,H30,7710
Pre-Winter_sunrise,11,18,7,H30,7711
Pre-Winter_sunrise,11,18,8,H30,7712
Pre-Winter_morning,11,18,9,H31,7713
Pre-Winter_morning,11,18,10,H31,7714
Pre-Winter_morning,11,18,11,H31,7715
Pre-Winter_afternoon,11,18,12,H32,7716
Pre-Winter_afternoon,11,18,13,H32,7717
Pre-Winter_afternoon,11,18,14,H32,7718
Pre-Winter_sunset,11,18,15,H33,7719
Pre-Winter_sunset,11,18,16,H33,7720
Pre-Winter_sunset,11,18,17,H33,7721
Pre-Winter_evening,11,18,18,H34,7722
Pre-Winter_evening,11,18,19,H34,7723
Pre-Winter_evening,11,18,20,H34,7724
Pre-Winter_evening,11,18,21,H34,7725
Pre-Winter_evening,11,18,22,H34,7726
Pre-Winter_night,11,18,23,H29,7727
Pre-Winter_night,11,18,24,H29,7728
Pre-Winter_night,11,19,1,H29,7729
Pre-Winter_night,11,19,2,H29,7730
Pre-Winter_night,11,19,3,H29,7731
Pre-Winter_night,11,19,4,H29,7732
Pre-Winter_night,11,19,5,H29,7733
Pre-Winter_sunrise,11,19,6,H30,7734
Pre-Winter_sunrise,11,19,7,H30,7735
Pre-Winter_sunrise,11,19,8,H30,7736
Pre-Winter_morning,11,19,9,H31,7737
Pre-Winter_morning,11,19,10,H31,7738
Pre-Winter_morning,11,19,11,H31,7739
Pre-Winter_afternoon,11,19,12,H32,7740
Pre-Winter_afternoon,11,19,13,H32,7741
Pre-Winter_afternoon,11,19,14,H32,7742
Pre-Winter_sunset,11,19,15,H33,7743
Pre-Winter_sunset,11,19,16,H33,7744
Pre-Winter_sunset,11,19,17,H33,7745
Pre-Winter_evening,11,19,18,H34,7746
Pre-Winter_evening,11,19,19,H34,7747
Pre-Winter_evening,11,19,20,H34,7748
Pre-Winter_evening,11,19,21,H34,7749
Pre-Winter_evening,11,19,22,H34,7750
Pre-Winter_night,11,19,23,H29,7751
Pre-Winter_night,11,19,24,H29,7752
Pre-Winter_night,11,20,1,H29,7753
Pre-Winter_night,11,20,2,H29,7754
Pre-Winter_night,11,20,3,H29,7755
Pre-Winter_night,11,20,4,H29,7756
Pre-Winter_night,11,20,5,H29,7757
Pre-Winter_sunrise,11,20,6,H30,7758
Pre-Winter_sunrise,11,20,7,H30,7759
Pre-Winter_sunrise,11,20,8,H30,7760
Pre-Winter_morning,11,20,9,H31,7761
Pre-Winter_morning,11,20,10,H31,7762
Pre-Winter_morning,11,20,11,H31,7763
Pre-Winter_afternoon,11,20,12,H32,7764
Pre-Winter_afternoon,11,20,13,H32,7765
Pre-Winter_afternoon,11,20,14,H32,7766
Pre-Winter_sunset,11,20,15,H33,7767
Pre-Winter_sunset,11,20,16,H33,7768
Pre-Winter_sunset,11,20,17,H33,7769
Pre-Winter_evening,11,20,18,H34,7770
Pre-Winter_evening,11,20,19,H34,7771
Pre-Winter_evening,11,20,20,H34,7772
Pre-Winter_evening,11,20,21,H34,7773
Pre-Winter_evening,11,20,22,H34,7774
Pre-Winter_night,11,20,23,H29,7775
Pre-Winter_night,11,20,24,H29,7776
Pre-Winter_night,11,21,1,H29,7777
Pre-Winter_night,11,21,2,H29,7778
Pre-Winter_night,11,21,3,H29,7779
Pre-Winter_night,11,21,4,H29,7780
Pre-Winter_night,11,21,5,H29,7781
Pre-Winter_sunrise,11,21,6,H30,7782
Pre-Winter_sunrise,11,21,7,H30,7783
Pre-Winter_sunrise,11,21,8,H30,7784
Pre-Winter_morning,11,21,9,H31,7785
Pre-Winter_morning,11,21,10,H31,7786
Pre-Winter_morning,11,21,11,H31,7787
Pre-Winter_afternoon,11,21,12,H32,7788
Pre-Winter_afternoon,11,21,13,H32,7789
Pre-Winter_afternoon,11,21,14,H32,7790
Pre-Winter_sunset,11,21,15,H33,7791
Pre-Winter_sunset,11,21,16,H33,7792
Pre-Winter_sunset,11,21,17,H33,7793
Pre-Winter_evening,11,21,18,H34,7794
Pre-Winter_evening,11,21,19,H34,7795
Pre-Winter_evening,11,21,20,H34,7796
Pre-Winter_evening,11,21,21,H34,7797
Pre-Winter_evening,11,21,22,H34,7798
Pre-Winter_night,11,21,23,H29,7799
Pre-Winter_night,11,21,24,H29,7800
Pre-Winter_night,11,22,1,H29,7801
Pre-Winter_night,11,22,2,H29,7802
Pre-Winter_night,11,22,3,H29,7803
Pre-Winter_night,11,22,4,H29,7804
Pre-Winter_night,11,22,5,H29,7805
Pre-Winter_sunrise,11,22,6,H30,7806
Pre-Winter_sunrise,11,22,7,H30,7807
Pre-Winter_sunrise,11,22,8,H30,7808
Pre-Winter_morning,11,22,9,H31,7809
Pre-Winter_morning,11,22,10,H31,7810
Pre-Winter_morning,11,22,11,H31,7811
Pre-Winter_afternoon,11,22,12,H32,7812
Pre-Winter_afternoon,11,22,13,H32,7813
Pre-Winter_afternoon,11,22,14,H32,7814
Pre-Winter_sunset,11,22,15,H33,7815
Pre-Winter_sunset,11,22,16,H33,7816
Pre-Winter_sunset,11,22,17,H33,7817
Pre-Winter_evening,11,22,18,H34,7818
Pre-Winter_evening,11,22,19,H34,7819
Pre-Winter_evening,11,22,20,H34,7820
Pre-Winter_evening,11,22,21,H34,7821
Pre-Winter_evening,11,22,22,H34,7822
Pre-Winter_night,11,22,23,H29,7823
Pre-Winter_night,11,22,24,H29,7824
Pre-Winter_night,11,23,1,H29,7825
Pre-Winter_night,11,23,2,H29,7826
Pre-Winter_night,11,23,3,H29,7827
Pre-Winter_night,11,23,4,H29,7828
Pre-Winter_night,11,23,5,H29,7829
Pre-Winter_sunrise,11,23,6,H30,7830
Pre-Winter_sunrise,11,23,7,H30,7831
Pre-Winter_sunrise,11,23,8,H30,7832
Pre-Winter_morning,11,23,9,H31,7833
Pre-Winter_morning,11,23,10,H31,7834
Pre-Winter_morning,11,23,11,H31,7835
Pre-Winter_afternoon,11,23,12,H32,7836
Pre-Winter_afternoon,11,23,13,H32,7837
Pre-Winter_afternoon,11,23,14,H32,7838
Pre-Winter_sunset,11,23,15,H33,7839
Pre-Winter_sunset,11,23,16,H33,7840
Pre-Winter_sunset,11,23,17,H33,7841
Pre-Winter_evening,11,23,18,H34,7842
Pre-Winter_evening,11,23,19,H34,7843
Pre-Winter_evening,11,23,20,H34,7844
Pre-Winter_evening,11,23,21,H34,7845
Pre-Winter_evening,11,23,22,H34,7846
Pre-Winter_night,11,23,23,H29,7847
Pre-Winter_night,11,23,24,H29,7848
Pre-Winter_night,11,24,1,H29,7849
Pre-Winter_night,11,24,2,H29,7850
Pre-Winter_night,11,24,3,H29,7851
Pre-Winter_night,11,24,4,H29,7852
Pre-Winter_night,11,24,5,H29,7853
Pre-Winter_sunrise,11,24,6,H30,7854
Pre-Winter_sunrise,11,24,7,H30,7855
Pre-Winter_sunrise,11,24,8,H30,7856
Pre-Winter_morning,11,24,9,H31,7857
Pre-Winter_morning,11,24,10,H31,7858
Pre-Winter_morning,11,24,11,H31,7859
Pre-Winter_afternoon,11,24,12,H32,7860
Pre-Winter_afternoon,11,24,13,H32,7861
Pre-Winter_afternoon,11,24,14,H32,7862
Pre-Winter_sunset,11,24,15,H33,7863
Pre-Winter_sunset,11,24,16,H33,7864
Pre-Winter_sunset,11,24,17,H33,7865
Pre-Winter_evening,11,24,18,H34,7866
Pre-Winter_evening,11,24,19,H34,7867
Pre-Winter_evening,11,24,20,H34,7868
Pre-Winter_evening,11,24,21,H34,7869
Pre-Winter_evening,11,24,22,H34,7870
Pre-Winter_night,11,24,23,H29,7871
Pre-Winter_night,11,24,24,H29,7872
Pre-Winter_night,11,25,1,H29,7873
Pre-Winter_night,11,25,2,H29,7874
Pre-Winter_night,11,25,3,H29,7875
Pre-Winter_night,11,25,4,H29,7876
Pre-Winter_night,11,25,5,H29,7877
Pre-Winter_sunrise,11,25,6,H30,7878
Pre-Winter_sunrise,11,25,7,H30,7879
Pre-Winter_sunrise,11,25,8,H30,7880
Pre-Winter_morning,11,25,9,H31,7881
Pre-Winter_morning,11,25,10,H31,7882
Pre-Winter_morning,11,25,11,H31,7883
Pre-Winter_afternoon,11,25,12,H32,7884
Pre-Winter_afternoon,11,25,13,H32,7885
Pre-Winter_afternoon,11,25,14,H32,7886
Pre-Winter_sunset,11,25,15,H33,7887
Pre-Winter_sunset,11,25,16,H33,7888
Pre-Winter_sunset,11,25,17,H33,7889
Pre-Winter_evening,11,25,18,H34,7890
Pre-Winter_evening,11,25,19,H34,7891
Pre-Winter_evening,11,25,20,H34,7892
Pre-Winter_evening,11,25,21,H34,7893
Pre-Winter_evening,11,25,22,H34,7894
Pre-Winter_night,11,25,23,H29,7895
Pre-Winter_night,11,25,24,H29,7896
Pre-Winter_night,11,26,1,H29,7897
Pre-Winter_night,11,26,2,H29,7898
Pre-Winter_night,11,26,3,H29,7899
Pre-Winter_night,11,26,4,H29,7900
Pre-Winter_night,11,26,5,H29,7901
Pre-Winter_sunrise,11,26,6,H30,7902
Pre-Winter_sunrise,11,26,7,H30,7903
Pre-Winter_sunrise,11,26,8,H30,7904
Pre-Winter_morning,11,26,9,H31,7905
Pre-Winter_morning,11,26,10,H31,7906
Pre-Winter_morning,11,26,11,H31,7907
Pre-Winter_afternoon,11,26,12,H32,7908
Pre-Winter_afternoon,11,26,13,H32,7909
Pre-Winter_afternoon,11,26,14,H32,7910
Pre-Winter_sunset,11,26,15,H33,7911
Pre-Winter_sunset,11,26,16,H33,7912
Pre-Winter_sunset,11,26,17,H33,7913
Pre-Winter_evening,11,26,18,H34,7914
Pre-Winter_evening,11,26,19,H34,7915
Pre-Winter_evening,11,26,20,H34,7916
Pre-Winter_evening,11,26,21,H34,7917
Pre-Winter_evening,11,26,22,H34,7918
Pre-Winter_night,11,26,23,H29,7919
Pre-Winter_night,11,26,24,H29,7920
Pre-Winter_night,11,27,1,H29,7921
Pre-Winter_night,11,27,2,H29,7922
Pre-Winter_night,11,27,3,H29,7923
Pre-Winter_night,11,27,4,H29,7924
Pre-Winter_night,11,27,5,H29,7925
Pre-Winter_sunrise,11,27,6,H30,7926
Pre-Winter_sunrise,11,27,7,H30,7927
Pre-Winter_sunrise,11,27,8,H30,7928
Pre-Winter_morning,11,27,9,H31,7929
Pre-Winter_morning,11,27,10,H31,7930
Pre-Winter_morning,11,27,11,H31,7931
Pre-Winter_afternoon,11,27,12,H32,7932
Pre-Winter_afternoon,11,27,13,H32,7933
Pre-Winter_afternoon,11,27,14,H32,7934
Pre-Winter_sunset,11,27,15,H33,7935
Pre-Winter_sunset,11,27,16,H33,7936
Pre-Winter_sunset,11,27,17,H33,7937
Pre-Winter_evening,11,27,18,H34,7938
Pre-Winter_evening,11,27,19,H34,7939
Pre-Winter_evening,11,27,20,H34,7940
Pre-Winter_evening,11,27,21,H34,7941
Pre-Winter_evening,11,27,22,H34,7942
Pre-Winter_night,11,27,23,H29,7943
Pre-Winter_night,11,27,24,H29,7944
Pre-Winter_night,11,28,1,H29,7945
Pre-Winter_night,11,28,2,H29,7946
Pre-Winter_night,11,28,3,H29,7947
Pre-Winter_night,11,28,4,H29,7948
Pre-Winter_night,11,28,5,H29,7949
Pre-Winter_sunrise,11,28,6,H30,7950
Pre-Winter_sunrise,11,28,7,H30,7951
Pre-Winter_sunrise,11,28,8,H30,7952
Pre-Winter_morning,11,28,9,H31,7953
Pre-Winter_morning,11,28,10,H31,7954
