region,class,timeslice,cfmean,cfsigma
p9,6,H14,0.002900373124118362,0.010958887244797827
p9,6,H15,0.00206843846599045,0.008529459972160291
p9,6,H16,0.0,0.0
p9,6,H17,0.0010831414458706327,0.007029326143544264
p9,6,H2,0.002253320496182264,0.010392237499438833
p9,6,H3,0.0010831414458706327,0.007029326143544264
p9,6,H4,0.0,0.0
p9,6,H5,0.0,0.0
p9,6,H6,0.0,0.0
p9,6,H7,0.0,0.0
p9,6,H8,0.0,0.0
p9,6,H9,0.0,0.0
p90,4,H1,0.0,0.0
p90,4,H10,0.0,0.0
p90,4,H11,0.0,0.0
p90,4,H12,0.0,0.0
p90,4,H13,0.0,0.0
p90,4,H14,9.257800772971248e-05,0.0016600951486415883
p90,4,H15,0.0,0.0
p90,4,H16,0.0,0.0
p90,4,H17,0.0,0.0
p90,4,H2,0.0,0.0
p90,4,H3,0.0,0.0
p90,4,H4,0.0,0.0
p90,4,H5,0.0,0.0
p90,4,H6,0.0,0.0
p90,4,H7,0.0,0.0
p90,4,H8,0.0,0.0
p90,4,H9,0.0,0.0
p90,5,H1,0.0,0.0
p90,5,H10,0.0,0.0
p90,5,H11,0.0,0.0
p90,5,H12,0.0,0.0
p90,5,H13,0.0,0.0
p90,5,H14,0.0018037397252476733,0.009731475655881278
p90,5,H15,0.0007409585447496046,0.00602307020377809
p90,5,H16,0.0,0.0
p90,5,H17,0.0,0.0
p90,5,H2,0.0,0.0
p90,5,H3,0.0,0.0
p90,5,H4,0.0,0.0
p90,5,H5,0.0,0.0
p90,5,H6,0.0,0.0
p90,5,H7,0.0,0.0
p90,5,H8,0.0,0.0
p90,5,H9,0.0,0.0
p91,4,H1,0.0,0.0
p91,4,H10,0.0,0.0
p91,4,H11,0.0,0.0
p91,4,H12,0.0,0.0
p91,4,H13,0.0,0.0
p91,4,H14,0.0008944045399425563,0.005920658731855308
p91,4,H15,0.00039407630633238864,0.003835862695673176
p91,4,H16,0.0,0.0
p91,4,H17,0.0,0.0
p91,4,H2,0.0,0.0
p91,4,H3,0.0,0.0
p91,4,H4,0.0,0.0
p91,4,H5,0.0,0.0
p91,4,H6,0.0,0.0
p91,4,H7,0.0,0.0
p91,4,H8,0.0,0.0
p91,4,H9,0.0,0.0
p91,5,H1,0.0,0.0
p91,5,H10,0.0,0.0
p91,5,H11,0.0,0.0
p91,5,H12,0.0,0.0
p91,5,H13,0.0,0.0
p91,5,H14,0.00116753889398175,0.007675589449352378
p91,5,H15,0.00048311173146509606,0.004713568568719819
p91,5,H16,0.0,0.0
p91,5,H17,0.0,0.0
p91,5,H2,0.0,0.0
p91,5,H3,0.0,0.0
p91,5,H4,0.0,0.0
p91,5,H5,0.0,0.0
p91,5,H6,0.0,0.0
p91,5,H7,0.0,0.0
p91,5,H8,0.0,0.0
p91,5,H9,0.0,0.0
p92,3,H1,0.0,0.0
p92,3,H10,0.0,0.0
p92,3,H11,0.0,0.0
p92,3,H12,0.0,0.0
p92,3,H13,0.0,0.0
p92,3,H14,0.0004652465768852589,0.004270370785459984
p92,3,H15,9.245245272050734e-05,0.00177354554865835
p92,3,H16,0.0,0.0
p92,3,H17,0.0,0.0
p92,3,H2,0.0,0.0
p92,3,H3,0.0,0.0
p92,3,H4,0.0,0.0
p92,3,H5,0.0,0.0
p92,3,H6,0.0,0.0
p92,3,H7,0.0,0.0
p92,3,H8,0.0,0.0
p92,3,H9,0.0,0.0
p92,4,H1,0.0,0.0
p92,4,H10,0.0,0.0
p92,4,H11,0.0,0.0
p92,4,H12,0.0,0.0
p92,4,H13,0.0,0.0
p92,4,H14,0.00024149768771777243,0.0031505691230743742
p92,4,H15,0.00019249910205278707,0.0026143298955299105
p92,4,H16,0.0,0.0
p92,4,H17,0.0,0.0
p92,4,H2,0.0,0.0
p92,4,H3,0.0,0.0
p92,4,H4,0.0,0.0
p92,4,H5,0.0,0.0
p92,4,H6,0.0,0.0
p92,4,H7,0.0,0.0
p92,4,H8,0.0,0.0
p92,4,H9,0.0,0.0
p93,3,H1,0.0,0.0
p93,3,H10,0.0,0.0
p93,3,H11,0.0,0.0
p93,3,H12,0.0,0.0
p93,3,H13,0.0,0.0
p93,3,H14,0.0009684790018367471,0.0067340417714998125
p93,3,H15,0.0,0.0
p93,3,H16,0.0,0.0
p93,3,H17,0.0,0.0
p93,3,H2,0.00010306481561212806,0.0018539226337712198
p93,3,H3,0.0,0.0
p93,3,H4,0.0,0.0
p93,3,H5,0.0,0.0
p93,3,H6,0.0,0.0
p93,3,H7,0.0,0.0
p93,3,H8,0.0,0.0
p93,3,H9,0.0,0.0
p93,4,H1,0.0,0.0
p93,4,H10,0.0,0.0
p93,4,H11,0.0,0.0
p93,4,H12,0.0,0.0
p93,4,H13,0.0,0.0
p93,4,H14,0.00144544579609303,0.008394053943874342
p93,4,H15,0.0005659612057649571,0.004423485642396065
p93,4,H16,0.0,0.0
p93,4,H17,0.0,0.0
p93,4,H2,0.0002678843903476777,0.0030388263751990985
p93,4,H3,0.0,0.0
p93,4,H4,0.0,0.0
p93,4,H5,0.0,0.0
p93,4,H6,0.0,0.0
p93,4,H7,0.0,0.0
p93,4,H8,0.0,0.0
p93,4,H9,0.0,0.0
p94,4,H1,0.0,0.0
p94,4,H10,0.0,0.0
p94,4,H11,0.0,0.0
p94,4,H12,0.0,0.0
p94,4,H13,0.0,0.0
p94,4,H14,0.00027168740269652804,0.0030981908167790548
p94,4,H15,0.00016323629382025936,0.0022116090392250093
p94,4,H16,0.0,0.0
p94,4,H17,0.0,0.0
p94,4,H2,0.0,0.0
p94,4,H3,0.0,0.0
p94,4,H4,0.0,0.0
p94,4,H5,0.0,0.0
p94,4,H6,0.0,0.0
p94,4,H7,0.0,0.0
p94,4,H8,0.0,0.0
p94,4,H9,0.0,0.0
p94,5,H1,0.0,0.0
p94,5,H10,0.0,0.0
p94,5,H11,0.0,0.0
p94,5,H12,0.0,0.0
p94,5,H13,0.0,0.0
p94,5,H14,0.000897139310836792,0.006198614285700925
p94,5,H15,0.0007622410320555387,0.0056035993248415485
p94,5,H16,0.0,0.0
p94,5,H17,0.0,0.0
p94,5,H2,0.0,0.0
p94,5,H3,0.0,0.0
p94,5,H4,0.0,0.0
p94,5,H5,0.0,0.0
p94,5,H6,0.0,0.0
p94,5,H7,0.0,0.0
p94,5,H8,0.0,0.0
p94,5,H9,0.0,0.0
p95,4,H1,0.0,0.0
p95,4,H10,0.0,0.0
p95,4,H11,0.0,0.0
p95,4,H12,0.0,0.0
p95,4,H13,0.0,0.0
p95,4,H14,0.0,0.0
p95,4,H15,0.0,0.0
p95,4,H16,0.0,0.0
p95,4,H17,0.0,0.0
p95,4,H2,0.0,0.0
p95,4,H3,0.0,0.0
p95,4,H4,0.0,0.0
p95,4,H5,0.0,0.0
p95,4,H6,0.0,0.0
p95,4,H7,0.0,0.0
p95,4,H8,0.0,0.0
p95,4,H9,0.0,0.0
p96,4,H1,0.0,0.0
p96,4,H10,0.0,0.0
p96,4,H11,0.0,0.0
p96,4,H12,0.0,0.0
p96,4,H13,0.0,0.0
p96,4,H14,0.00020640080517030652,0.0026245499589798086
p96,4,H15,0.0,0.0
p96,4,H16,0.0,0.0
p96,4,H17,0.0,0.0
p96,4,H2,0.0,0.0
p96,4,H3,0.0,0.0
p96,4,H4,0.0,0.0
p96,4,H5,0.0,0.0
p96,4,H6,0.0,0.0
p96,4,H7,0.0,0.0
p96,4,H8,0.0,0.0
p96,4,H9,0.0,0.0
p97,3,H1,0.0,0.0
p97,3,H10,0.0,0.0
p97,3,H11,0.0,0.0
p97,3,H12,0.0,0.0
p97,3,H13,0.0,0.0
p97,3,H14,0.0003014231586585874,0.0038740665247345724
p97,3,H15,9.224764273866363e-05,0.0017696166119895009
p97,3,H16,0.0,0.0
p97,3,H17,0.0,0.0
p97,3,H2,0.0,0.0
p97,3,H3,0.0,0.0
p97,3,H4,0.0,0.0
p97,3,H5,0.0,0.0
p97,3,H6,0.0,0.0
p97,3,H7,0.0,0.0
p97,3,H8,0.0,0.0
p97,3,H9,0.0,0.0
p97,4,H1,0.0,0.0
p97,4,H10,0.0,0.0
p97,4,H11,0.0,0.0
p97,4,H12,0.0,0.0
p97,4,H13,0.0,0.0
p97,4,H14,0.00045474660611763505,0.0045092730516303635
p97,4,H15,0.0,0.0
p97,4,H16,0.0,0.0
p97,4,H17,0.0,0.0
p97,4,H2,0.0,0.0
p97,4,H3,0.0,0.0
p97,4,H4,0.0,0.0
p97,4,H5,0.0,0.0
p97,4,H6,0.0,0.0
p97,4,H7,0.0,0.0
p97,4,H8,0.0,0.0
p97,4,H9,0.0,0.0
p98,3,H1,0.0,0.0
p98,3,H10,0.0,0.0
p98,3,H11,0.0,0.0
p98,3,H12,0.0,0.0
p98,3,H13,0.0,0.0
p98,3,H14,0.0011722249534235607,0.007091881198369447
p98,3,H15,0.0003626934029971776,0.004034519990096275
p98,3,H16,0.0,0.0
p98,3,H17,0.0,0.0
p98,3,H2,0.0003311686212000269,0.0034418670451626344
p98,3,H3,0.0,0.0
p98,3,H4,0.0,0.0
p98,3,H5,0.0,0.0
p98,3,H6,0.0,0.0
p98,3,H7,0.0,0.0
p98,3,H8,0.0,0.0
p98,3,H9,0.0,0.0
p98,4,H1,0.0,0.0
p98,4,H10,0.0,0.0
p98,4,H11,0.0,0.0
p98,4,H12,0.0,0.0
p98,4,H13,0.0,0.0
p98,4,H14,0.0005378251178016573,0.004592191143458272
p98,4,H15,8.820371864282566e-05,0.0016920406973626775
p98,4,H16,0.0,0.0
p98,4,H17,0.0,0.0
p98,4,H2,0.0,0.0
p98,4,H3,0.0,0.0
p98,4,H4,0.0,0.0
p98,4,H5,0.0,0.0
p98,4,H6,0.0,0.0
p98,4,H7,0.0,0.0
p98,4,H8,0.0,0.0
p98,4,H9,0.0,0.0
p99,3,H1,0.0,0.0
p99,3,H10,0.0,0.0
p99,3,H11,0.0,0.0
p99,3,H12,0.0,0.0
p99,3,H13,0.0,0.0
p99,3,H14,4.546444643265712e-05,0.0011537583077887617
p99,3,H15,0.0,0.0
p99,3,H16,0.0,0.0
p99,3,H17,0.0,0.0
p99,3,H2,0.0,0.0
p99,3,H3,0.0,0.0
p99,3,H4,0.0,0.0
p99,3,H5,0.0,0.0
p99,3,H6,0.0,0.0
p99,3,H7,0.0,0.0
p99,3,H8,0.0,0.0
p99,3,H9,0.0,0.0
p99,4,H1,0.0,0.0
p99,4,H10,0.0,0.0
p99,4,H11,0.0,0.0
p99,4,H12,0.0,0.0
p99,4,H13,0.0,0.0
p99,4,H14,9.49668703797441e-05,0.001702802108492376
p99,4,H15,0.0,0.0
p99,4,H16,0.0,0.0
p99,4,H17,0.0,0.0
p99,4,H2,0.0,0.0
p99,4,H3,0.0,0.0
p99,4,H4,0.0,0.0
p99,4,H5,0.0,0.0
p99,4,H6,0.0,0.0
p99,4,H7,0.0,0.0
p99,4,H8,0.0,0.0
p99,4,H9,0.0,0.0
