i,region,cap_cost_mult_for_ratebase
csp4_1,s148,0.947702459
csp4_1,s149,0.939633883
csp4_1,s150,0.939633883
csp4_1,s151,0.903159348
csp4_1,s152,0.941059595
csp4_1,s153,0.934095971
csp4_1,s154,0.934095971
csp4_1,s155,0.934095971
csp4_1,s156,0.934095971
csp4_1,s157,0.943691444
csp4_1,s158,0.934095971
csp4_1,s159,0.927019018
csp4_1,s160,0.927019018
csp4_1,s161,0.875298782
csp4_1,s162,0.875298782
csp4_1,s163,0.931308295
csp4_1,s164,0.932448662
csp4_1,s165,0.930068766
csp4_1,s166,0.931308295
csp4_1,s167,0.905952083
csp4_1,s168,0.905952083
csp4_1,s169,0.905952083
csp4_1,s170,0.905952083
csp4_1,s171,0.889272575
csp4_1,s172,0.890888516
csp4_1,s173,0.890888516
csp4_1,s174,0.890888516
csp4_1,s175,0.863747382
csp4_1,s176,1.033220859
csp4_1,s177,0.976494949
csp4_1,s178,0.993711755
csp4_1,s179,0.993711755
csp4_1,s180,0.993711755
csp4_1,s181,0.993711755
csp4_1,s182,0.993711755
csp4_1,s183,0.993711755
csp4_1,s184,1.014380017
csp4_1,s185,1.017000736
csp4_1,s186,1.008062972
csp4_1,s187,0.980333947
csp4_1,s188,0.980333947
csp4_1,s189,1.017000736
csp4_1,s190,1.017000736
csp4_1,s191,1.03118702
csp4_1,s192,1.031176901
csp4_1,s193,1.034111297
csp4_1,s194,1.028202031
csp4_1,s195,1.055218706
csp4_1,s196,1.034111297
csp4_1,s197,1.031176901
csp4_1,s198,1.076538607
csp4_1,s199,1.113309617
csp4_1,s200,1.017486429
csp4_1,s201,1.017486429
csp4_1,s202,1.017486429
csp4_1,s203,1.03640822
csp4_1,s204,1.017486429
csp4_1,s205,1.017486429
csp4_1,s206,1.113309617
csp4_1,s207,1.113309617
csp4_1,s208,1.023658778
csp4_1,s209,1.023658778
csp4_1,s210,1.023658778
csp4_1,s211,1.01211345
csp4_1,s212,1.01211345
csp4_1,s213,1.040020562
csp4_1,s214,1.01211345
csp4_1,s215,1.01211345
csp4_1,s216,1.01211345
csp4_1,s217,1.01211345
csp4_1,s218,1.01211345
csp4_1,s219,1.030853106
csp4_1,s220,1.030853106
csp4_1,s221,1.030853106
csp4_1,s222,1.030853106
csp4_1,s223,0.979738973
csp4_1,s224,0.954682272
csp4_1,s225,1.030853106
csp4_1,s226,1.030853106
csp4_1,s227,1.002200252
csp4_1,s228,0.977526035
csp4_1,s229,0.977526035
csp4_1,s230,0.953124007
csp4_1,s231,0.937076912
csp4_1,s232,0.977526035
csp4_1,s233,0.977526035
csp4_1,s234,1.002200252
csp4_1,s235,0.977526035
csp4_1,s236,0.942724105
csp4_1,s237,0.921279746
csp4_1,s238,0.921279746
csp4_1,s239,0.921279746
csp4_1,s240,0.921279746
csp4_1,s241,0.921279746
csp4_1,s242,0.924843518
csp4_1,s243,0.909336757
csp4_1,s244,0.909336757
csp4_1,s245,0.909336757
csp4_1,s246,0.961907968
csp4_1,s247,0.961907968
csp4_1,s248,0.961907968
csp4_1,s249,0.971162444
csp4_1,s250,0.971162444
csp4_1,s251,1.001770212
csp4_1,s252,1.001770212
csp4_1,s253,1.009468446
csp4_1,s254,1.021999327
csp4_1,s255,1.04344065
csp4_1,s256,0.874467032
csp4_1,s257,0.912789224
csp4_1,s258,0.912789224
csp4_1,s259,0.912789224
csp4_1,s260,0.896135013
csp4_1,s261,0.875298782
csp4_1,s262,0.890197415
csp4_1,s263,0.896297922
csp4_1,s264,0.890197415
csp4_1,s265,0.887605029
csp4_1,s266,0.887605029
csp4_1,s267,0.880053514
csp4_1,s268,0.880053514
csp4_1,s269,0.880292313
csp4_1,s270,0.880292313
csp4_1,s271,0.880292313
csp4_1,s272,0.876463433
csp4_1,s273,0.876463433
csp4_1,s274,0.876463433
csp4_1,s275,0.876463433
csp4_1,s276,0.896533686
csp4_1,s277,0.896533686
csp4_1,s278,0.896533686
csp4_1,s279,0.896533686
csp4_1,s280,0.896533686
csp4_1,s281,0.896533686
csp4_1,s282,0.896533686
csp4_1,s283,0.896533686
csp4_1,s284,0.896533686
csp4_1,s285,0.896533686
csp4_1,s286,0.930410775
csp4_1,s287,0.930410775
csp4_1,s288,0.87252426
csp4_1,s289,0.87252426
csp4_1,s290,0.87252426
csp4_1,s291,0.937558557
csp4_1,s292,0.937558557
csp4_1,s293,0.937558557
csp4_1,s294,0.937558557
csp4_1,s295,0.846795684
csp4_1,s296,0.874146273
csp4_1,s297,0.874146273
csp4_1,s298,0.874146273
csp4_1,s299,0.874146273
csp4_1,s300,0.966446162
csp4_1,s301,0.996090639
csp4_1,s302,0.966446162
csp4_1,s303,0.966446162
csp4_1,s304,0.966446162
csp4_1,s305,0.966446162
csp4_1,s306,0.966446162
csp4_1,s307,0.966446162
csp4_1,s308,0.971162444
csp4_1,s309,0.917635024
csp4_1,s310,0.917635024
csp4_1,s311,0.917635024
csp4_1,s312,0.917635024
csp4_1,s313,0.921170465
csp4_1,s314,1.035285055
csp4_1,s315,1.012680092
csp4_1,s316,1.012680092
csp4_1,s317,1.012680092
csp4_1,s318,1.060257772
csp4_1,s319,1.060257772
csp4_1,s320,1.040273527
csp4_1,s321,1.040273527
csp4_1,s322,1.040273527
csp4_1,s323,1.040273527
csp4_1,s324,1.040273527
csp4_1,s325,1.040273527
csp4_1,s326,1.040273527
csp4_1,s327,1.040273527
csp4_1,s328,1.193459086
csp4_1,s329,1.193459086
csp4_1,s330,1.193459086
csp4_1,s331,1.193459086
csp4_1,s332,1.193459086
csp4_1,s333,1.050675453
csp4_1,s334,1.050675453
csp4_1,s335,1.050675453
csp4_1,s336,1.050675453
csp4_1,s337,1.050675453
csp4_1,s338,1.050675453
csp4_1,s339,1.050675453
csp4_1,s340,1.050675453
csp4_1,s341,1.050675453
csp4_1,s342,1.246318677
csp4_1,s343,1.121799126
csp4_1,s344,1.121799126
csp4_1,s345,1.071701914
csp4_1,s346,1.071701914
csp4_1,s347,1.10639861
csp4_1,s348,1.10639861
csp4_1,s349,1.10639861
csp4_1,s350,0.993674316
csp4_1,s351,0.993674316
csp4_1,s352,0.993674316
csp4_1,s353,1.013014005
csp4_1,s354,1.013014005
csp4_1,s355,1.019783352
csp4_1,s356,1.019783352
csp4_2,s1,1.05591689
csp4_2,s2,1.068797874
csp4_2,s3,1.068797874
csp4_2,s4,1.068797874
csp4_2,s5,1.05591689
csp4_2,s6,1.005906697
csp4_2,s7,1.026795545
csp4_2,s8,1.005906697
csp4_2,s9,1.05591689
csp4_2,s10,1.04714406
csp4_2,s11,1.04714406
csp4_2,s12,1.04714406
csp4_2,s13,1.04714406
csp4_2,s14,1.078926597
csp4_2,s15,1.078926597
csp4_2,s16,1.04714406
csp4_2,s17,1.04714406
csp4_2,s18,1.02313261
csp4_2,s19,1.02313261
csp4_2,s20,1.126656057
csp4_2,s21,1.093305135
csp4_2,s22,1.126656057
csp4_2,s23,1.126656057
csp4_2,s24,1.126656057
csp4_2,s25,1.126656057
csp4_2,s26,1.126656057
csp4_2,s27,1.126656057
csp4_2,s28,1.085948909
csp4_2,s29,1.126656057
csp4_2,s30,1.085948909
csp4_2,s31,1.085948909
csp4_2,s32,1.080687235
csp4_2,s33,1.085948909
csp4_2,s34,1.060369076
csp4_2,s35,1.060369076
csp4_2,s36,1.060369076
csp4_2,s37,1.060369076
csp4_2,s38,1.060369076
csp4_2,s39,1.060369076
csp4_2,s40,1.098546572
csp4_2,s41,0.992096826
csp4_2,s42,0.975841287
csp4_2,s43,0.975841287
csp4_2,s44,0.975841287
csp4_2,s45,0.975841287
csp4_2,s46,0.967469153
csp4_2,s47,0.967469153
csp4_2,s48,0.985051241
csp4_2,s49,0.985051241
csp4_2,s50,0.951308729
csp4_2,s51,0.985051241
csp4_2,s52,0.985051241
csp4_2,s53,1.057839425
csp4_2,s54,0.973211461
csp4_2,s55,0.969167055
csp4_2,s56,0.973211461
csp4_2,s57,0.973211461
csp4_2,s58,0.957753269
csp4_2,s59,0.973211461
csp4_2,s60,0.977334793
csp4_2,s61,0.977334793
csp4_2,s62,0.977334793
csp4_2,s63,0.977334793
csp4_2,s64,0.963515814
csp4_2,s65,0.963515814
csp4_2,s66,0.951863229
csp4_2,s67,0.963515814
csp4_2,s68,0.953523692
csp4_2,s69,0.951863229
csp4_2,s70,0.948318682
csp4_2,s71,0.948318682
csp4_2,s72,0.931671553
csp4_2,s73,0.914997104
csp4_2,s74,0.931338651
csp4_2,s75,0.937468502
csp4_2,s76,0.937468502
csp4_2,s77,0.94399399
csp4_2,s78,0.94399399
csp4_2,s79,0.937468502
csp4_2,s80,0.937468502
csp4_2,s81,0.937468502
csp4_2,s82,0.937468502
csp4_2,s83,0.94399399
csp4_2,s84,0.94399399
csp4_2,s85,0.937468502
csp4_2,s86,0.94399399
csp4_2,s87,0.94399399
csp4_2,s88,0.957590359
csp4_2,s89,0.957590359
csp4_2,s90,0.957590359
csp4_2,s91,0.957590359
csp4_2,s92,0.957590359
csp4_2,s93,0.957590359
csp4_2,s94,0.960682605
csp4_2,s95,0.902744485
csp4_2,s96,0.936915014
csp4_2,s97,0.933695274
csp4_2,s98,0.933695274
csp4_2,s99,0.955668836
csp4_2,s100,0.933695274
csp4_2,s101,0.933695274
csp4_2,s102,0.955668836
csp4_2,s103,0.955668836
csp4_2,s104,0.949734275
csp4_2,s105,0.949734275
csp4_2,s106,0.949734275
csp4_2,s107,0.949734275
csp4_2,s108,0.949734275
csp4_2,s109,0.949734275
csp4_2,s110,0.949734275
csp4_2,s111,0.949734275
csp4_2,s112,0.949734275
csp4_2,s113,0.949734275
csp4_2,s114,0.932636868
csp4_2,s115,0.932636868
csp4_2,s116,0.9615012
csp4_2,s117,0.9615012
csp4_2,s118,0.9615012
csp4_2,s119,0.978004645
csp4_2,s120,1.00854563
csp4_2,s121,1.052587869
csp4_2,s122,1.02560155
csp4_2,s123,1.02560155
csp4_2,s124,1.052587869
csp4_2,s125,1.052587869
csp4_2,s126,1.052587869
csp4_2,s127,1.052587869
csp4_2,s128,1.052587869
csp4_2,s129,1.060966074
csp4_2,s130,1.060966074
csp4_2,s131,1.060966074
csp4_2,s132,0.99122359
csp4_2,s133,0.976494949
csp4_2,s134,0.99122359
csp4_2,s135,0.94634353
csp4_2,s136,0.959634317
csp4_2,s137,0.959634317
csp4_2,s138,0.959634317
csp4_2,s139,0.959634317
csp4_2,s140,0.959634317
csp4_2,s141,0.959634317
csp4_2,s142,0.959634317
csp4_2,s143,0.959634317
csp4_2,s144,1.010377097
csp4_2,s145,1.010377097
csp4_2,s146,0.982605574
csp4_2,s147,0.982605574
csp4_2,s148,0.947702459
csp4_2,s149,0.939633883
csp4_2,s150,0.939633883
csp4_2,s151,0.903159348
csp4_2,s152,0.941059595
csp4_2,s153,0.934095971
csp4_2,s154,0.934095971
csp4_2,s155,0.934095971
csp4_2,s156,0.934095971
csp4_2,s157,0.943691444
csp4_2,s158,0.934095971
csp4_2,s159,0.927019018
csp4_2,s160,0.927019018
csp4_2,s161,0.875298782
csp4_2,s162,0.875298782
csp4_2,s163,0.931308295
csp4_2,s164,0.932448662
csp4_2,s165,0.930068766
csp4_2,s166,0.931308295
csp4_2,s167,0.905952083
csp4_2,s168,0.905952083
csp4_2,s169,0.905952083
csp4_2,s170,0.905952083
csp4_2,s171,0.889272575
csp4_2,s172,0.890888516
csp4_2,s173,0.890888516
csp4_2,s174,0.890888516
csp4_2,s175,0.863747382
csp4_2,s176,1.033220859
csp4_2,s177,0.976494949
csp4_2,s178,0.993711755
csp4_2,s179,0.993711755
csp4_2,s180,0.993711755
csp4_2,s181,0.993711755
csp4_2,s182,0.993711755
csp4_2,s183,0.993711755
csp4_2,s184,1.014380017
csp4_2,s185,1.017000736
csp4_2,s186,1.008062972
csp4_2,s187,0.980333947
csp4_2,s188,0.980333947
csp4_2,s189,1.017000736
csp4_2,s190,1.017000736
csp4_2,s191,1.03118702
csp4_2,s192,1.031176901
csp4_2,s193,1.034111297
csp4_2,s194,1.028202031
csp4_2,s195,1.055218706
csp4_2,s196,1.034111297
csp4_2,s197,1.031176901
csp4_2,s198,1.076538607
csp4_2,s199,1.113309617
csp4_2,s200,1.017486429
csp4_2,s201,1.017486429
csp4_2,s202,1.017486429
csp4_2,s203,1.03640822
csp4_2,s204,1.017486429
csp4_2,s205,1.017486429
csp4_2,s206,1.113309617
csp4_2,s207,1.113309617
csp4_2,s208,1.023658778
csp4_2,s209,1.023658778
csp4_2,s210,1.023658778
csp4_2,s211,1.01211345
csp4_2,s212,1.01211345
csp4_2,s213,1.040020562
csp4_2,s214,1.01211345
csp4_2,s215,1.01211345
csp4_2,s216,1.01211345
csp4_2,s217,1.01211345
csp4_2,s218,1.01211345
csp4_2,s219,1.030853106
csp4_2,s220,1.030853106
csp4_2,s221,1.030853106
csp4_2,s222,1.030853106
csp4_2,s223,0.979738973
csp4_2,s224,0.954682272
csp4_2,s225,1.030853106
csp4_2,s226,1.030853106
csp4_2,s227,1.002200252
csp4_2,s228,0.977526035
csp4_2,s229,0.977526035
csp4_2,s230,0.953124007
csp4_2,s231,0.937076912
csp4_2,s232,0.977526035
csp4_2,s233,0.977526035
csp4_2,s234,1.002200252
csp4_2,s235,0.977526035
csp4_2,s236,0.942724105
csp4_2,s237,0.921279746
csp4_2,s238,0.921279746
csp4_2,s239,0.921279746
csp4_2,s240,0.921279746
csp4_2,s241,0.921279746
csp4_2,s242,0.924843518
csp4_2,s243,0.909336757
csp4_2,s244,0.909336757
csp4_2,s245,0.909336757
csp4_2,s246,0.961907968
csp4_2,s247,0.961907968
csp4_2,s248,0.961907968
csp4_2,s249,0.971162444
csp4_2,s250,0.971162444
csp4_2,s251,1.001770212
csp4_2,s252,1.001770212
csp4_2,s253,1.009468446
csp4_2,s254,1.021999327
csp4_2,s255,1.04344065
csp4_2,s256,0.874467032
csp4_2,s257,0.912789224
csp4_2,s258,0.912789224
csp4_2,s259,0.912789224
csp4_2,s260,0.896135013
csp4_2,s261,0.875298782
csp4_2,s262,0.890197415
csp4_2,s263,0.896297922
csp4_2,s264,0.890197415
csp4_2,s265,0.887605029
csp4_2,s266,0.887605029
csp4_2,s267,0.880053514
csp4_2,s268,0.880053514
csp4_2,s269,0.880292313
csp4_2,s270,0.880292313
csp4_2,s271,0.880292313
csp4_2,s272,0.876463433
csp4_2,s273,0.876463433
csp4_2,s274,0.876463433
csp4_2,s275,0.876463433
csp4_2,s276,0.896533686
csp4_2,s277,0.896533686
csp4_2,s278,0.896533686
csp4_2,s279,0.896533686
csp4_2,s280,0.896533686
csp4_2,s281,0.896533686
csp4_2,s282,0.896533686
csp4_2,s283,0.896533686
csp4_2,s284,0.896533686
csp4_2,s285,0.896533686
csp4_2,s286,0.930410775
csp4_2,s287,0.930410775
csp4_2,s288,0.87252426
csp4_2,s289,0.87252426
csp4_2,s290,0.87252426
csp4_2,s291,0.937558557
csp4_2,s292,0.937558557
csp4_2,s293,0.937558557
csp4_2,s294,0.937558557
csp4_2,s295,0.846795684
csp4_2,s296,0.874146273
csp4_2,s297,0.874146273
csp4_2,s298,0.874146273
csp4_2,s299,0.874146273
csp4_2,s300,0.966446162
csp4_2,s301,0.996090639
csp4_2,s302,0.966446162
csp4_2,s303,0.966446162
csp4_2,s304,0.966446162
csp4_2,s305,0.966446162
csp4_2,s306,0.966446162
csp4_2,s307,0.966446162
csp4_2,s308,0.971162444
csp4_2,s309,0.917635024
csp4_2,s310,0.917635024
csp4_2,s311,0.917635024
csp4_2,s312,0.917635024
csp4_2,s313,0.921170465
csp4_2,s314,1.035285055
csp4_2,s315,1.012680092
csp4_2,s316,1.012680092
csp4_2,s317,1.012680092
csp4_2,s318,1.060257772
csp4_2,s319,1.060257772
csp4_2,s320,1.040273527
csp4_2,s321,1.040273527
csp4_2,s322,1.040273527
csp4_2,s323,1.040273527
csp4_2,s324,1.040273527
csp4_2,s325,1.040273527
csp4_2,s326,1.040273527
csp4_2,s327,1.040273527
csp4_2,s328,1.193459086
csp4_2,s329,1.193459086
csp4_2,s330,1.193459086
csp4_2,s331,1.193459086
csp4_2,s332,1.193459086
csp4_2,s333,1.050675453
csp4_2,s334,1.050675453
csp4_2,s335,1.050675453
csp4_2,s336,1.050675453
csp4_2,s337,1.050675453
csp4_2,s338,1.050675453
csp4_2,s339,1.050675453
csp4_2,s340,1.050675453
csp4_2,s341,1.050675453
csp4_2,s342,1.246318677
csp4_2,s343,1.121799126
csp4_2,s344,1.121799126
csp4_2,s345,1.071701914
csp4_2,s346,1.071701914
csp4_2,s347,1.10639861
csp4_2,s348,1.10639861
csp4_2,s349,1.10639861
csp4_2,s350,0.993674316
csp4_2,s351,0.993674316
csp4_2,s352,0.993674316
csp4_2,s353,1.013014005
csp4_2,s354,1.013014005
csp4_2,s355,1.019783352
csp4_2,s356,1.019783352
csp4_3,s1,1.05591689
csp4_3,s2,1.068797874
csp4_3,s3,1.068797874
csp4_3,s4,1.068797874
csp4_3,s5,1.05591689
csp4_3,s6,1.005906697
csp4_3,s7,1.026795545
csp4_3,s8,1.005906697
csp4_3,s9,1.05591689
csp4_3,s10,1.04714406
csp4_3,s11,1.04714406
csp4_3,s12,1.04714406
csp4_3,s13,1.04714406
csp4_3,s14,1.078926597
csp4_3,s15,1.078926597
csp4_3,s16,1.04714406
csp4_3,s17,1.04714406
csp4_3,s18,1.02313261
csp4_3,s19,1.02313261
csp4_3,s20,1.126656057
csp4_3,s21,1.093305135
csp4_3,s22,1.126656057
csp4_3,s23,1.126656057
csp4_3,s24,1.126656057
csp4_3,s25,1.126656057
csp4_3,s26,1.126656057
csp4_3,s27,1.126656057
csp4_3,s28,1.085948909
csp4_3,s29,1.126656057
csp4_3,s30,1.085948909
csp4_3,s31,1.085948909
csp4_3,s32,1.080687235
csp4_3,s33,1.085948909
csp4_3,s34,1.060369076
csp4_3,s35,1.060369076
csp4_3,s36,1.060369076
csp4_3,s37,1.060369076
csp4_3,s38,1.060369076
csp4_3,s39,1.060369076
csp4_3,s40,1.098546572
csp4_3,s41,0.992096826
csp4_3,s42,0.975841287
csp4_3,s43,0.975841287
csp4_3,s44,0.975841287
csp4_3,s45,0.975841287
csp4_3,s46,0.967469153
csp4_3,s47,0.967469153
csp4_3,s48,0.985051241
csp4_3,s49,0.985051241
csp4_3,s50,0.951308729
csp4_3,s51,0.985051241
csp4_3,s52,0.985051241
csp4_3,s53,1.057839425
csp4_3,s54,0.973211461
csp4_3,s55,0.969167055
csp4_3,s56,0.973211461
csp4_3,s57,0.973211461
csp4_3,s58,0.957753269
csp4_3,s59,0.973211461
csp4_3,s60,0.977334793
csp4_3,s61,0.977334793
csp4_3,s62,0.977334793
csp4_3,s63,0.977334793
csp4_3,s64,0.963515814
csp4_3,s65,0.963515814
csp4_3,s66,0.951863229
csp4_3,s67,0.963515814
csp4_3,s68,0.953523692
csp4_3,s69,0.951863229
csp4_3,s70,0.948318682
csp4_3,s71,0.948318682
csp4_3,s72,0.931671553
csp4_3,s73,0.914997104
csp4_3,s74,0.931338651
csp4_3,s75,0.937468502
csp4_3,s76,0.937468502
csp4_3,s77,0.94399399
csp4_3,s78,0.94399399
csp4_3,s79,0.937468502
csp4_3,s80,0.937468502
csp4_3,s81,0.937468502
csp4_3,s82,0.937468502
csp4_3,s83,0.94399399
csp4_3,s84,0.94399399
csp4_3,s85,0.937468502
csp4_3,s86,0.94399399
csp4_3,s87,0.94399399
csp4_3,s88,0.957590359
csp4_3,s89,0.957590359
csp4_3,s90,0.957590359
csp4_3,s91,0.957590359
csp4_3,s92,0.957590359
csp4_3,s93,0.957590359
csp4_3,s94,0.960682605
csp4_3,s95,0.902744485
csp4_3,s96,0.936915014
csp4_3,s97,0.933695274
csp4_3,s98,0.933695274
csp4_3,s99,0.955668836
csp4_3,s100,0.933695274
csp4_3,s101,0.933695274
csp4_3,s102,0.955668836
csp4_3,s103,0.955668836
csp4_3,s104,0.949734275
csp4_3,s105,0.949734275
csp4_3,s106,0.949734275
csp4_3,s107,0.949734275
csp4_3,s108,0.949734275
csp4_3,s109,0.949734275
csp4_3,s110,0.949734275
csp4_3,s111,0.949734275
csp4_3,s112,0.949734275
csp4_3,s113,0.949734275
csp4_3,s114,0.932636868
csp4_3,s115,0.932636868
csp4_3,s116,0.9615012
csp4_3,s117,0.9615012
csp4_3,s118,0.9615012
csp4_3,s119,0.978004645
csp4_3,s120,1.00854563
csp4_3,s121,1.052587869
csp4_3,s122,1.02560155
csp4_3,s123,1.02560155
csp4_3,s124,1.052587869
csp4_3,s125,1.052587869
csp4_3,s126,1.052587869
csp4_3,s127,1.052587869
csp4_3,s128,1.052587869
csp4_3,s129,1.060966074
csp4_3,s130,1.060966074
csp4_3,s131,1.060966074
csp4_3,s132,0.99122359
csp4_3,s133,0.976494949
csp4_3,s134,0.99122359
csp4_3,s135,0.94634353
csp4_3,s136,0.959634317
csp4_3,s137,0.959634317
csp4_3,s138,0.959634317
csp4_3,s139,0.959634317
csp4_3,s140,0.959634317
csp4_3,s141,0.959634317
csp4_3,s142,0.959634317
csp4_3,s143,0.959634317
csp4_3,s144,1.010377097
csp4_3,s145,1.010377097
csp4_3,s146,0.982605574
csp4_3,s147,0.982605574
csp4_3,s148,0.947702459
csp4_3,s149,0.939633883
csp4_3,s150,0.939633883
csp4_3,s151,0.903159348
csp4_3,s152,0.941059595
csp4_3,s153,0.934095971
csp4_3,s154,0.934095971
csp4_3,s155,0.934095971
csp4_3,s156,0.934095971
csp4_3,s157,0.943691444
csp4_3,s158,0.934095971
csp4_3,s159,0.927019018
csp4_3,s160,0.927019018
csp4_3,s161,0.875298782
csp4_3,s162,0.875298782
csp4_3,s163,0.931308295
csp4_3,s164,0.932448662
csp4_3,s165,0.930068766
csp4_3,s166,0.931308295
csp4_3,s167,0.905952083
csp4_3,s168,0.905952083
csp4_3,s169,0.905952083
csp4_3,s170,0.905952083
csp4_3,s171,0.889272575
csp4_3,s172,0.890888516
csp4_3,s173,0.890888516
csp4_3,s174,0.890888516
csp4_3,s175,0.863747382
csp4_3,s176,1.033220859
csp4_3,s177,0.976494949
csp4_3,s178,0.993711755
csp4_3,s179,0.993711755
csp4_3,s180,0.993711755
csp4_3,s181,0.993711755
csp4_3,s182,0.993711755
csp4_3,s183,0.993711755
csp4_3,s184,1.014380017
csp4_3,s185,1.017000736
csp4_3,s186,1.008062972
csp4_3,s187,0.980333947
csp4_3,s188,0.980333947
csp4_3,s189,1.017000736
csp4_3,s190,1.017000736
csp4_3,s191,1.03118702
csp4_3,s192,1.031176901
csp4_3,s193,1.034111297
csp4_3,s194,1.028202031
csp4_3,s195,1.055218706
csp4_3,s196,1.034111297
csp4_3,s197,1.031176901
csp4_3,s198,1.076538607
csp4_3,s199,1.113309617
csp4_3,s200,1.017486429
csp4_3,s201,1.017486429
csp4_3,s202,1.017486429
csp4_3,s203,1.03640822
csp4_3,s204,1.017486429
csp4_3,s205,1.017486429
csp4_3,s206,1.113309617
csp4_3,s207,1.113309617
csp4_3,s208,1.023658778
csp4_3,s209,1.023658778
csp4_3,s210,1.023658778
csp4_3,s211,1.01211345
csp4_3,s212,1.01211345
csp4_3,s213,1.040020562
csp4_3,s214,1.01211345
csp4_3,s215,1.01211345
csp4_3,s216,1.01211345
csp4_3,s217,1.01211345
csp4_3,s218,1.01211345
csp4_3,s219,1.030853106
csp4_3,s220,1.030853106
csp4_3,s221,1.030853106
csp4_3,s222,1.030853106
csp4_3,s223,0.979738973
csp4_3,s224,0.954682272
csp4_3,s225,1.030853106
csp4_3,s226,1.030853106
csp4_3,s227,1.002200252
csp4_3,s228,0.977526035
csp4_3,s229,0.977526035
csp4_3,s230,0.953124007
csp4_3,s231,0.937076912
csp4_3,s232,0.977526035
csp4_3,s233,0.977526035
csp4_3,s234,1.002200252
csp4_3,s235,0.977526035
csp4_3,s236,0.942724105
csp4_3,s237,0.921279746
csp4_3,s238,0.921279746
csp4_3,s239,0.921279746
csp4_3,s240,0.921279746
csp4_3,s241,0.921279746
csp4_3,s242,0.924843518
csp4_3,s243,0.909336757
csp4_3,s244,0.909336757
csp4_3,s245,0.909336757
csp4_3,s246,0.961907968
csp4_3,s247,0.961907968
csp4_3,s248,0.961907968
csp4_3,s249,0.971162444
csp4_3,s250,0.971162444
csp4_3,s251,1.001770212
csp4_3,s252,1.001770212
csp4_3,s253,1.009468446
csp4_3,s254,1.021999327
csp4_3,s255,1.04344065
csp4_3,s256,0.874467032
csp4_3,s257,0.912789224
csp4_3,s258,0.912789224
csp4_3,s259,0.912789224
csp4_3,s260,0.896135013
csp4_3,s261,0.875298782
csp4_3,s262,0.890197415
csp4_3,s263,0.896297922
csp4_3,s264,0.890197415
csp4_3,s265,0.887605029
csp4_3,s266,0.887605029
csp4_3,s267,0.880053514
csp4_3,s268,0.880053514
csp4_3,s269,0.880292313
csp4_3,s270,0.880292313
csp4_3,s271,0.880292313
csp4_3,s272,0.876463433
csp4_3,s273,0.876463433
csp4_3,s274,0.876463433
csp4_3,s275,0.876463433
csp4_3,s276,0.896533686
csp4_3,s277,0.896533686
csp4_3,s278,0.896533686
csp4_3,s279,0.896533686
csp4_3,s280,0.896533686
csp4_3,s281,0.896533686
csp4_3,s282,0.896533686
csp4_3,s283,0.896533686
csp4_3,s284,0.896533686
csp4_3,s285,0.896533686
csp4_3,s286,0.930410775
csp4_3,s287,0.930410775
csp4_3,s288,0.87252426
csp4_3,s289,0.87252426
csp4_3,s290,0.87252426
csp4_3,s291,0.937558557
csp4_3,s292,0.937558557
csp4_3,s293,0.937558557
csp4_3,s294,0.937558557
csp4_3,s295,0.846795684
csp4_3,s296,0.874146273
csp4_3,s297,0.874146273
csp4_3,s298,0.874146273
csp4_3,s299,0.874146273
csp4_3,s300,0.966446162
csp4_3,s301,0.996090639
csp4_3,s302,0.966446162
csp4_3,s303,0.966446162
csp4_3,s304,0.966446162
csp4_3,s305,0.966446162
csp4_3,s306,0.966446162
csp4_3,s307,0.966446162
csp4_3,s308,0.971162444
csp4_3,s309,0.917635024
csp4_3,s310,0.917635024
csp4_3,s311,0.917635024
csp4_3,s312,0.917635024
csp4_3,s313,0.921170465
csp4_3,s314,1.035285055
csp4_3,s315,1.012680092
csp4_3,s316,1.012680092
csp4_3,s317,1.012680092
csp4_3,s318,1.060257772
csp4_3,s319,1.060257772
csp4_3,s320,1.040273527
csp4_3,s321,1.040273527
csp4_3,s322,1.040273527
csp4_3,s323,1.040273527
csp4_3,s324,1.040273527
csp4_3,s325,1.040273527
csp4_3,s326,1.040273527
csp4_3,s327,1.040273527
csp4_3,s328,1.193459086
csp4_3,s329,1.193459086
csp4_3,s330,1.193459086
csp4_3,s331,1.193459086
csp4_3,s332,1.193459086
csp4_3,s333,1.050675453
csp4_3,s334,1.050675453
csp4_3,s335,1.050675453
csp4_3,s336,1.050675453
csp4_3,s337,1.050675453
csp4_3,s338,1.050675453
csp4_3,s339,1.050675453
csp4_3,s340,1.050675453
csp4_3,s341,1.050675453
csp4_3,s342,1.246318677
csp4_3,s343,1.121799126
csp4_3,s344,1.121799126
csp4_3,s345,1.071701914
csp4_3,s346,1.071701914
csp4_3,s347,1.10639861
csp4_3,s348,1.10639861
csp4_3,s349,1.10639861
csp4_3,s350,0.993674316
csp4_3,s351,0.993674316
csp4_3,s352,0.993674316
csp4_3,s353,1.013014005
csp4_3,s354,1.013014005
csp4_3,s355,1.019783352
csp4_3,s356,1.019783352
csp4_4,s1,1.05591689
csp4_4,s2,1.068797874
csp4_4,s3,1.068797874
csp4_4,s4,1.068797874
csp4_4,s5,1.05591689
csp4_4,s6,1.005906697
csp4_4,s7,1.026795545
csp4_4,s8,1.005906697
csp4_4,s9,1.05591689
csp4_4,s10,1.04714406
csp4_4,s11,1.04714406
