r,szn,HDD-CDD,t,Value
p103,spri,hdd,2012,1072.91011331
p103,spri,hdd,2014,1065.14480036
p103,spri,hdd,2016,1060.19764137
p103,spri,hdd,2018,1046.40063007
p103,spri,hdd,2020,1024.46206716
p103,spri,hdd,2022,1029.03543426
p103,spri,hdd,2024,999.593184883
p103,spri,hdd,2026,980.2717846969999
p103,spri,hdd,2028,973.458667144
p103,spri,hdd,2030,964.1366849369999
p103,spri,hdd,2032,958.198874766
p103,spri,hdd,2034,945.0758898839999
p103,spri,hdd,2036,929.670556618
p103,spri,hdd,2038,909.1217784639999
p103,spri,hdd,2040,899.622208996
p103,spri,hdd,2042,894.041939705
p103,spri,hdd,2044,891.5088565560001
p103,spri,hdd,2046,899.707679913
p103,spri,hdd,2048,900.685838546
p103,spri,hdd,2050,909.0086463160001
p103,summ,cdd,2010,245.781450936
p103,summ,cdd,2012,267.9399373
p103,summ,cdd,2014,283.004034863
p103,summ,cdd,2016,283.82901193099997
p103,summ,cdd,2018,293.134605867
p103,summ,cdd,2020,299.30959872799997
p103,summ,cdd,2022,299.972553114
p103,summ,cdd,2024,313.705760575
p103,summ,cdd,2026,305.085067272
p103,summ,cdd,2028,307.051598252
p103,summ,cdd,2030,321.240257595
p103,summ,cdd,2032,309.59209596200003
p103,summ,cdd,2034,311.47999634
p103,summ,cdd,2036,326.59831784
p103,summ,cdd,2038,338.734629928
p103,summ,cdd,2040,354.04510060300004
p103,summ,cdd,2042,375.457941207
p103,summ,cdd,2044,376.58489262800003
p103,summ,cdd,2046,385.785378736
p103,summ,cdd,2048,378.563798045
p103,summ,cdd,2050,392.346640246
p103,summ,hdd,2010,68.665820328
p103,summ,hdd,2012,62.9999933466
p103,summ,hdd,2014,59.155378561999996
p103,summ,hdd,2016,57.177162868900005
p103,summ,hdd,2018,52.3168293133
p103,summ,hdd,2020,50.5902000656
p103,summ,hdd,2022,50.3670369511
p103,summ,hdd,2024,47.12151093560001
p103,summ,hdd,2026,45.9886223558
p103,summ,hdd,2028,44.178753361700004
p103,summ,hdd,2030,41.5487970864
p103,summ,hdd,2032,44.671800105100004
p103,summ,hdd,2034,45.3358675
p103,summ,hdd,2036,42.5008320604
p103,summ,hdd,2038,39.6889654969
p103,summ,hdd,2040,34.8753683333
p103,summ,hdd,2042,33.0174699977
p103,summ,hdd,2044,32.114228949499996
p103,summ,hdd,2046,30.4919086106
p103,summ,hdd,2048,31.0550987417
p103,summ,hdd,2050,30.090786669699998
p103,fall,cdd,2010,39.703978780999996
p103,fall,cdd,2012,41.7966248061
p103,fall,cdd,2014,44.4848649029
p103,fall,cdd,2016,43.3476371882
p103,fall,cdd,2018,45.5315253207
p103,fall,cdd,2020,47.3369195517
p103,fall,cdd,2022,49.7343390447
p103,fall,cdd,2024,48.7643208789
p103,fall,cdd,2026,48.296306292
p103,fall,cdd,2028,46.8918862694
p103,fall,cdd,2030,59.496658508
p103,fall,cdd,2032,60.615111869799996
p103,fall,cdd,2034,59.593253318100004
p103,fall,cdd,2036,61.456834552
p103,fall,cdd,2038,69.8105720536
p103,fall,cdd,2040,74.15986525539999
p103,fall,cdd,2042,76.4836800641
p103,fall,cdd,2044,82.4300932901
p103,fall,cdd,2046,82.4432096002
p103,fall,cdd,2048,86.50787424069999
p103,fall,cdd,2050,77.1796821683
p103,fall,hdd,2010,335.89867188200003
p103,fall,hdd,2012,329.70778001599996
p103,fall,hdd,2014,328.892627201
p103,fall,hdd,2016,315.69213656
p103,fall,hdd,2018,306.006971213
p103,fall,hdd,2020,290.53096378099997
p103,fall,hdd,2022,277.635972593
p103,fall,hdd,2024,279.541428521
p103,fall,hdd,2026,273.769405673
p103,fall,hdd,2028,273.763974186
p103,fall,hdd,2030,251.290835995
p103,fall,hdd,2032,246.590566085
p103,fall,hdd,2034,245.333676075
p103,fall,hdd,2036,242.06267126
p103,fall,hdd,2038,242.371388437
p103,fall,hdd,2040,238.150391737
p103,fall,hdd,2042,246.517004519
p103,fall,hdd,2044,232.49490606900002
p103,fall,hdd,2046,229.517737239
p103,fall,hdd,2048,227.40662327200002
p103,fall,hdd,2050,241.50661134799998
p103,wint,cdd,2010,0.0756097769426
p103,wint,cdd,2012,0.0756097769426
p103,wint,cdd,2014,0.0756097769426
p103,wint,cdd,2016,0.0756097769426
p103,wint,cdd,2018,0.0756097769426
p103,wint,cdd,2020,0.309377085975
p103,wint,cdd,2022,0.309377085975
p103,wint,cdd,2024,0.309377085975
p103,wint,cdd,2026,0.309377085975
p103,wint,cdd,2028,0.309377085975
p103,wint,cdd,2030,0.233767309032
p103,wint,cdd,2032,0.303801085001
p103,wint,cdd,2034,0.303801085001
p103,wint,cdd,2036,0.303801085001
p103,wint,cdd,2038,0.303956027582
p103,wint,cdd,2040,0.07018871854960002
p103,wint,cdd,2042,0.07018871854960002
p103,wint,cdd,2044,0.07018871854960002
p103,wint,cdd,2046,0.07018871854960002
p103,wint,cdd,2048,0.07018871854960002
p103,wint,cdd,2050,0.118384584847
p103,wint,hdd,2010,2518.35294248
p103,wint,hdd,2012,2531.09100921
p103,wint,hdd,2014,2526.15134814
p103,wint,hdd,2016,2497.10679184
p103,wint,hdd,2018,2499.87309356
p103,wint,hdd,2020,2438.55843307
p103,wint,hdd,2022,2424.76752653
p103,wint,hdd,2024,2392.97110937
p103,wint,hdd,2026,2364.81830976
p103,wint,hdd,2028,2358.57519791
p103,wint,hdd,2030,2345.22304113
p103,wint,hdd,2032,2334.46871858
p103,wint,hdd,2034,2292.07211487
p103,wint,hdd,2036,2255.59262173
p103,wint,hdd,2038,2239.61640347
p103,wint,hdd,2040,2203.31901388
p103,wint,hdd,2042,2175.47216134
p103,wint,hdd,2044,2139.02791246
p103,wint,hdd,2046,2120.59163378
p103,wint,hdd,2048,2096.72428703
p103,wint,hdd,2050,2077.89094202
p104,spri,cdd,2010,21.9155232229
p104,spri,cdd,2012,23.0923844256
p104,spri,cdd,2014,21.535709404000002
p104,spri,cdd,2016,22.934359651999998
p104,spri,cdd,2018,22.3986680765
p104,spri,cdd,2020,21.5283752456
p104,spri,cdd,2022,22.878614388699997
p104,spri,cdd,2024,27.4927148904
p104,spri,cdd,2026,28.164084909299998
p104,spri,cdd,2028,26.2747287173
p104,spri,cdd,2030,28.621791088200002
p104,spri,cdd,2032,27.1900567237
p104,spri,cdd,2034,26.5016416136
p104,spri,cdd,2036,24.7406828177
p104,spri,cdd,2038,29.076493389699998
p104,spri,cdd,2040,33.487737606399996
p104,spri,cdd,2042,34.686376345
p104,spri,cdd,2044,32.0622788048
p104,spri,cdd,2046,33.450038321
p104,spri,cdd,2048,34.0132070039
p104,spri,cdd,2050,33.6260849021
p104,spri,hdd,2010,856.855313434
p104,spri,hdd,2012,842.5373454019999
p104,spri,hdd,2014,839.4340001019999
p104,spri,hdd,2016,838.8293236119999
p104,spri,hdd,2018,818.44613373
p104,spri,hdd,2020,798.0636765869999
p104,spri,hdd,2022,805.626955125
p104,spri,hdd,2024,779.776152088
p104,spri,hdd,2026,765.8624445930001
p104,spri,hdd,2028,760.356244609
p104,spri,hdd,2030,749.104540926
p104,spri,hdd,2032,745.392798498
p104,spri,hdd,2034,732.0757513589999
p104,spri,hdd,2036,719.076610348
p104,spri,hdd,2038,702.651035556
p104,spri,hdd,2040,692.7078512889999
p104,spri,hdd,2042,683.616028302
p104,spri,hdd,2044,681.563912736
p104,spri,hdd,2046,684.825618433
p104,spri,hdd,2048,684.475225172
p104,spri,hdd,2050,691.529729555
p104,summ,cdd,2010,438.956668173
p104,summ,cdd,2012,460.06630073800005
p104,summ,cdd,2014,469.83471329
p104,summ,cdd,2016,465.51800966699994
p104,summ,cdd,2018,474.59948651800005
p104,summ,cdd,2020,476.619002205
p104,summ,cdd,2022,477.378782549
p104,summ,cdd,2024,501.12148215199994
p104,summ,cdd,2026,493.48458601199997
p104,summ,cdd,2028,493.789242441
p104,summ,cdd,2030,519.879437121
p104,summ,cdd,2032,513.091251666
p104,summ,cdd,2034,521.0361701080001
p104,summ,cdd,2036,547.442891505
p104,summ,cdd,2038,561.473160439
p104,summ,cdd,2040,586.361404765
p104,summ,cdd,2042,614.365844439
p104,summ,cdd,2044,614.355639224
p104,summ,cdd,2046,634.093069708
p104,summ,cdd,2048,625.643305066
p104,summ,cdd,2050,638.54402622
p104,summ,hdd,2010,21.0209732067
p104,summ,hdd,2012,18.1641994838
p104,summ,hdd,2014,17.722984053599998
p104,summ,hdd,2016,17.6947527543
p104,summ,hdd,2018,16.1406670995
p104,summ,hdd,2020,16.7996438199
p104,summ,hdd,2022,16.3498362371
p104,summ,hdd,2024,15.3516554923
p104,summ,hdd,2026,15.258603295699999
p104,summ,hdd,2028,14.2517806242
p104,summ,hdd,2030,13.235331222200001
p104,summ,hdd,2032,13.718332554100002
p104,summ,hdd,2034,13.5570265057
p104,summ,hdd,2036,12.487578911500002
p104,summ,hdd,2038,12.157625055999999
p104,summ,hdd,2040,9.65740760974
p104,summ,hdd,2042,9.152611881939999
p104,summ,hdd,2044,8.738295850830001
p104,summ,hdd,2046,7.69425193276
p104,summ,hdd,2048,8.46974886678
p104,summ,hdd,2050,8.40379864303
p104,fall,cdd,2010,86.6408084868
p104,fall,cdd,2012,91.26313648360001
p104,fall,cdd,2014,95.5539746155
p104,fall,cdd,2016,91.70077135790001
p104,fall,cdd,2018,91.99296671350001
p104,fall,cdd,2020,96.8465477136
p104,fall,cdd,2022,100.47365566
p104,fall,cdd,2024,101.78464832600001
p104,fall,cdd,2026,100.38615484299999
p104,fall,cdd,2028,96.4119689833
p104,fall,cdd,2030,120.791311471
p104,fall,cdd,2032,121.816768756
p104,fall,cdd,2034,121.29204024100001
p104,fall,cdd,2036,122.757580213
p104,fall,cdd,2038,133.577081319
p104,fall,cdd,2040,139.888620651
p104,fall,cdd,2042,145.41439924
p104,fall,cdd,2044,153.007580936
p104,fall,cdd,2046,153.84290044
p104,fall,cdd,2048,160.818067106
p104,fall,cdd,2050,143.646677299
p104,fall,hdd,2010,240.726079567
p104,fall,hdd,2012,234.48181698599998
p104,fall,hdd,2014,235.20919570799998
p104,fall,hdd,2016,222.924995789
p104,fall,hdd,2018,219.16669288
p104,fall,hdd,2020,207.162123775
p104,fall,hdd,2022,196.412859408
p104,fall,hdd,2024,197.00329014599998
p104,fall,hdd,2026,193.015840727
p104,fall,hdd,2028,193.72928112
p104,fall,hdd,2030,174.48714402599998
p104,fall,hdd,2032,170.14488974
p104,fall,hdd,2034,168.798485601
p104,fall,hdd,2036,164.1095186
p104,fall,hdd,2038,164.305841264
p104,fall,hdd,2040,162.738855115
p104,fall,hdd,2042,169.140713211
p104,fall,hdd,2044,158.95348756799999
p104,fall,hdd,2046,154.566401541
p104,fall,hdd,2048,153.167684214
p104,fall,hdd,2050,164.773828549
p104,wint,cdd,2010,0.30207587340799996
p104,wint,cdd,2012,0.44178499939099997
p104,wint,cdd,2014,0.44178499939099997
p104,wint,cdd,2016,0.44178499939099997
p104,wint,cdd,2018,0.44178499939099997
p104,wint,cdd,2020,1.0526652431299999
p104,wint,cdd,2022,1.13728187241
p104,wint,cdd,2024,1.13728187241
p104,wint,cdd,2026,1.16525125222
p104,wint,cdd,2028,1.31356193479
p104,wint,cdd,2030,1.40203707299
p104,wint,cdd,2032,1.4162042391
p104,wint,cdd,2034,1.51651693527
p104,wint,cdd,2036,1.51651693527
p104,wint,cdd,2038,1.6072183876600001
p104,wint,cdd,2040,1.1304577796200002
p104,wint,cdd,2042,1.06560540052
p104,wint,cdd,2044,1.08712187423
p104,wint,cdd,2046,1.16181919525
p104,wint,cdd,2048,1.03945434871
p104,wint,cdd,2050,0.9448764420799999
p104,wint,hdd,2010,2215.73081568
p104,wint,hdd,2012,2236.46395704
p104,wint,hdd,2014,2240.41843904
p104,wint,hdd,2016,2222.18424057
p104,wint,hdd,2018,2227.89239651
p104,wint,hdd,2020,2174.53430034
p104,wint,hdd,2022,2165.79829723
p104,wint,hdd,2024,2134.93707747
p104,wint,hdd,2026,2109.21650303
p104,wint,hdd,2028,2104.97338775
p104,wint,hdd,2030,2097.44873004
p104,wint,hdd,2032,2089.12095862
p104,wint,hdd,2034,2046.16459764
p104,wint,hdd,2036,2007.34461175
p104,wint,hdd,2038,1989.98730767
p104,wint,hdd,2040,1944.28885257
p104,wint,hdd,2042,1915.97511378
p104,wint,hdd,2044,1879.3397213
p104,wint,hdd,2046,1859.5978385
p104,wint,hdd,2048,1837.3170307
p104,wint,hdd,2050,1812.8399719000001
p105,spri,cdd,2010,34.8528320884
p105,spri,cdd,2012,37.035102108800004
p105,spri,cdd,2014,34.6346268021
p105,spri,cdd,2016,36.646611416599995
p105,spri,cdd,2018,36.0589168738
p105,spri,cdd,2020,34.5391322361
p105,spri,cdd,2022,35.6491136458
p105,spri,cdd,2024,40.289692880100006
p105,spri,cdd,2026,39.8054581568
p105,spri,cdd,2028,37.3771607673
p105,spri,cdd,2030,40.5669784528
p105,spri,cdd,2032,37.557853392199995
p105,spri,cdd,2034,37.002666177100004
p105,spri,cdd,2036,34.3689039425
p105,spri,cdd,2038,40.1253311009
p105,spri,cdd,2040,44.7490837505
p105,spri,cdd,2042,45.6433886967
p105,spri,cdd,2044,44.206512428500005
p105,spri,cdd,2046,47.65022641270001
p105,spri,cdd,2048,49.714837816400006
p105,spri,cdd,2050,49.1420839577
p105,spri,hdd,2010,771.382937965
p105,spri,hdd,2012,758.060617596
p105,spri,hdd,2014,755.4942947530001
p105,spri,hdd,2016,755.847788543
p105,spri,hdd,2018,734.9364668060001
p105,spri,hdd,2020,714.398403548
p105,spri,hdd,2022,724.4715776339999
p105,spri,hdd,2024,703.752739116
p105,spri,hdd,2026,692.393149182
p105,spri,hdd,2028,686.279270848
p105,spri,hdd,2030,677.10487407
p105,spri,hdd,2032,672.961729591
p105,spri,hdd,2034,661.3768102930001
p105,spri,hdd,2036,647.15352658
p105,spri,hdd,2038,631.48580456
p105,spri,hdd,2040,622.496073627
p105,spri,hdd,2042,611.233015662
p105,spri,hdd,2044,608.774050333
p105,spri,hdd,2046,609.917483886
p105,spri,hdd,2048,609.9362594969999
p105,spri,hdd,2050,614.922096506
p105,summ,cdd,2010,518.52362884
p105,summ,cdd,2012,537.240137359
p105,summ,cdd,2014,535.893489693
p105,summ,cdd,2016,531.986428693
p105,summ,cdd,2018,533.828234336
p105,summ,cdd,2020,526.482623988
p105,summ,cdd,2022,528.7094427019999
p105,summ,cdd,2024,547.582545302
p105,summ,cdd,2026,539.878202767
p105,summ,cdd,2028,535.342141498
p105,summ,cdd,2030,565.806643354
p105,summ,cdd,2032,564.625158856
p105,summ,cdd,2034,573.571959704
p105,summ,cdd,2036,602.953795583
p105,summ,cdd,2038,618.361331068
p105,summ,cdd,2040,650.976453379
p105,summ,cdd,2042,679.920175837
p105,summ,cdd,2044,688.726636557
p105,summ,cdd,2046,719.4888417210001
p105,summ,cdd,2048,717.158002562
p105,summ,cdd,2050,729.006274457
p105,summ,hdd,2010,13.2897526068
p105,summ,hdd,2012,11.017507822799999
p105,summ,hdd,2014,10.503089106900001
p105,summ,hdd,2016,10.4610131629
p105,summ,hdd,2018,9.70288784768
p105,summ,hdd,2020,10.7383111304
p105,summ,hdd,2022,10.475107216
p105,summ,hdd,2024,9.82682597506
p105,summ,hdd,2026,10.254488350399999
p105,summ,hdd,2028,9.965892585610002
p105,summ,hdd,2030,9.141092287080001
p105,summ,hdd,2032,9.65460426612
p105,summ,hdd,2034,9.893979043260002
p105,summ,hdd,2036,9.803909500860001
p105,summ,hdd,2038,9.88141009712
p105,summ,hdd,2040,8.09499976148
p105,summ,hdd,2042,7.67112015742
p105,summ,hdd,2044,7.38579900967
p105,summ,hdd,2046,6.4032719473699995
p105,summ,hdd,2048,7.162595133660001
p105,summ,hdd,2050,7.099604865760001
p105,fall,cdd,2010,113.996431446
p105,fall,cdd,2012,118.859907134
p105,fall,cdd,2014,122.85600053
p105,fall,cdd,2016,116.75415841600001
p105,fall,cdd,2018,112.44006125799999
p105,fall,cdd,2020,117.78603482
p105,fall,cdd,2022,121.73502641600001
p105,fall,cdd,2024,122.652742564
p105,fall,cdd,2026,118.57655824
p105,fall,cdd,2028,112.56347874
p105,fall,cdd,2030,140.595668435
p105,fall,cdd,2032,142.415444019
p105,fall,cdd,2034,143.363561504
p105,fall,cdd,2036,146.995245131
p105,fall,cdd,2038,158.152914146
p105,fall,cdd,2040,165.80044613299998
p105,fall,cdd,2042,170.77859363299999
p105,fall,cdd,2044,179.523416755
p105,fall,cdd,2046,185.222087487
p105,fall,cdd,2048,193.27722922
p105,fall,cdd,2050,174.202363341
p105,fall,hdd,2010,219.17251311200002
p105,fall,hdd,2012,213.18858206599998
p105,fall,hdd,2014,215.264923346
p105,fall,hdd,2016,204.284288397
p105,fall,hdd,2018,202.924379515
p105,fall,hdd,2020,193.765653381
p105,fall,hdd,2022,184.400224251
p105,fall,hdd,2024,186.558557363
p105,fall,hdd,2026,184.319407626
p105,fall,hdd,2028,184.288200406
p105,fall,hdd,2030,166.426102223
p105,fall,hdd,2032,161.897898316
p105,fall,hdd,2034,159.959133063
p105,fall,hdd,2036,154.057025598
p105,fall,hdd,2038,153.98614470299998
p105,fall,hdd,2040,152.38422995
p105,fall,hdd,2042,157.419817927
p105,fall,hdd,2044,147.703125835
p105,fall,hdd,2046,141.894551846
p105,fall,hdd,2048,140.371333566
p105,fall,hdd,2050,152.281547349
p105,wint,cdd,2010,1.1130238266299999
p105,wint,cdd,2012,1.2980595089700002
p105,wint,cdd,2014,1.28864883053
p105,wint,cdd,2016,1.33457895292
p105,wint,cdd,2018,1.3330349813
p105,wint,cdd,2020,1.88004435684
p105,wint,cdd,2022,1.96221495176
p105,wint,cdd,2024,1.93636399972
p105,wint,cdd,2026,2.1638688067
p105,wint,cdd,2028,2.3171015936000003
p105,wint,cdd,2030,2.45247905944
p105,wint,cdd,2032,2.3869051366400003
p105,wint,cdd,2034,2.69818448743
p105,wint,cdd,2036,2.7652960507
p105,wint,cdd,2038,2.9202342742900003
p105,wint,cdd,2040,2.4813365429700003
p105,wint,cdd,2042,2.33412435068
p105,wint,cdd,2044,2.44018908203
p105,wint,cdd,2046,2.35329607354
p105,wint,cdd,2048,2.27613465411
p105,wint,cdd,2050,2.0523016371400002
p105,wint,hdd,2010,2151.4871390999997
p105,wint,hdd,2012,2173.39600793
p105,wint,hdd,2014,2184.29911271
p105,wint,hdd,2016,2168.71672129
p105,wint,hdd,2018,2174.80764866
p105,wint,hdd,2020,2123.87546295
p105,wint,hdd,2022,2122.17195485
p105,wint,hdd,2024,2093.05741366
p105,wint,hdd,2026,2072.67505345
p105,wint,hdd,2028,2070.33222284
p105,wint,hdd,2030,2065.37644536
p105,wint,hdd,2032,2058.61492361
p105,wint,hdd,2034,2018.82695666
p105,wint,hdd,2036,1984.35437958
p105,wint,hdd,2038,1968.01228106
p105,wint,hdd,2040,1924.80737206
p105,wint,hdd,2042,1893.05749084
p105,wint,hdd,2044,1856.25104437
p105,wint,hdd,2046,1836.01108756
p105,wint,hdd,2048,1816.67820793
p105,wint,hdd,2050,1788.8052982000002
p106,spri,cdd,2010,46.6523597112
p106,spri,cdd,2012,49.3106415316
p106,spri,cdd,2014,46.1052050459
p106,spri,cdd,2016,48.2041585762
p106,spri,cdd,2018,48.07720665
p106,spri,cdd,2020,46.2260364985
p106,spri,cdd,2022,46.8702025766
p106,spri,cdd,2024,51.6270812187
p106,spri,cdd,2026,50.764765772299995
p106,spri,cdd,2028,47.9676447008
p106,spri,cdd,2030,50.5672659506
p106,spri,cdd,2032,46.7750732877
p106,spri,cdd,2034,46.6010808621
p106,spri,cdd,2036,43.9263698483
p106,spri,cdd,2038,50.133839441800006
p106,spri,cdd,2040,54.8974209972
p106,spri,cdd,2042,55.6671699741
p106,spri,cdd,2044,55.5114766583
p106,spri,cdd,2046,60.402445034399996
p106,spri,cdd,2048,63.6662257259
p106,spri,cdd,2050,63.969421888199996
p106,spri,hdd,2010,705.910541945
p106,spri,hdd,2012,693.284124228
p106,spri,hdd,2014,689.747304683
p106,spri,hdd,2016,691.040121119
p106,spri,hdd,2018,670.49453429
p106,spri,hdd,2020,649.626556059
p106,spri,hdd,2022,661.25293986
p106,spri,hdd,2024,643.443017715
p106,spri,hdd,2026,632.456982151
p106,spri,hdd,2028,625.237874647
p106,spri,hdd,2030,618.113591918
p106,spri,hdd,2032,612.906108935
p106,spri,hdd,2034,603.579241927
p106,spri,hdd,2036,587.13406918
p106,spri,hdd,2038,571.248123377
p106,spri,hdd,2040,563.631661333
p106,spri,hdd,2042,551.4203841
p106,spri,hdd,2044,548.741866374
p106,spri,hdd,2046,549.415038493
p106,spri,hdd,2048,550.5303707019999
p106,spri,hdd,2050,554.327527218
p106,summ,cdd,2010,583.0725776180001
p106,summ,cdd,2012,600.8950463809999
p106,summ,cdd,2014,595.332460761
p106,summ,cdd,2016,591.081297972
p106,summ,cdd,2018,588.2141687330001
p106,summ,cdd,2020,575.735693952
p106,summ,cdd,2022,578.320837478
p106,summ,cdd,2024,593.997258188
p106,summ,cdd,2026,587.995313243
p106,summ,cdd,2028,580.303561311
p106,summ,cdd,2030,613.401024526
p106,summ,cdd,2032,615.450847812
p106,summ,cdd,2034,624.189460392
p106,summ,cdd,2036,653.536936371
p106,summ,cdd,2038,670.867771831
p106,summ,cdd,2040,706.10325552
p106,summ,cdd,2042,734.8163955389999
p106,summ,cdd,2044,750.836504525
p106,summ,cdd,2046,787.26245677
p106,summ,cdd,2048,788.938726821
p106,summ,cdd,2050,800.196095102
p106,summ,hdd,2010,8.57010658615
p106,summ,hdd,2012,6.88834148494
p106,summ,hdd,2014,6.2926328941400005
p106,summ,hdd,2016,6.009379962130001
p106,summ,hdd,2018,5.649999093200001
p106,summ,hdd,2020,6.300989626950001
p106,summ,hdd,2022,6.49803613527
p106,summ,hdd,2024,6.10833443046
p106,summ,hdd,2026,6.49910952824
p106,summ,hdd,2028,6.49910289815
p106,summ,hdd,2030,6.176073735569999
p106,summ,hdd,2032,6.1675869731
p106,summ,hdd,2034,6.43832209962
p106,summ,hdd,2036,6.5298828891600005
p106,summ,hdd,2038,6.75487934042
p106,summ,hdd,2040,5.80010661733
p106,summ,hdd,2042,5.2255990315
p106,summ,hdd,2044,5.008760834049999
p106,summ,hdd,2046,4.19203352449
p106,summ,hdd,2048,4.72440312012
p106,summ,hdd,2050,4.48390747622
p106,fall,cdd,2010,139.324693113
p106,fall,cdd,2012,143.650272721
p106,fall,cdd,2014,146.757074629
p106,fall,cdd,2016,139.043820947
p106,fall,cdd,2018,132.387011044
p106,fall,cdd,2020,137.932272232
p106,fall,cdd,2022,142.602118663
p106,fall,cdd,2024,142.24951432
p106,fall,cdd,2026,137.05315254
p106,fall,cdd,2028,129.183632686
p106,fall,cdd,2030,159.380616757
p106,fall,cdd,2032,162.52885805399998
p106,fall,cdd,2034,165.098975512
p106,fall,cdd,2036,170.747988865
p106,fall,cdd,2038,182.624122977
p106,fall,cdd,2040,192.334863992
p106,fall,cdd,2042,196.840894555
p106,fall,cdd,2044,206.6410656
p106,fall,cdd,2046,215.443261283
p106,fall,cdd,2048,223.736512702
p106,fall,cdd,2050,203.707207608
p106,fall,hdd,2010,195.19719222400002
p106,fall,hdd,2012,189.486513772
p106,fall,hdd,2014,192.20418970900002
p106,fall,hdd,2016,182.330877846
p106,fall,hdd,2018,181.95185628599998
p106,fall,hdd,2020,175.12587985
p106,fall,hdd,2022,165.989539433
p106,fall,hdd,2024,168.891327465
p106,fall,hdd,2026,167.229280501
p106,fall,hdd,2028,167.268961357
p106,fall,hdd,2030,151.217666157
p106,fall,hdd,2032,146.56483938600002
p106,fall,hdd,2034,144.740399868
p106,fall,hdd,2036,138.466212761
p106,fall,hdd,2038,138.341604037
p106,fall,hdd,2040,136.651316404
p106,fall,hdd,2042,140.898291776
p106,fall,hdd,2044,130.98224405
p106,fall,hdd,2046,125.114896872
p106,fall,hdd,2048,123.483664748
p106,fall,hdd,2050,134.63880214600002
p106,wint,cdd,2010,2.15761234049
p106,wint,cdd,2012,2.62776223039
p106,wint,cdd,2014,2.57901347292
p106,wint,cdd,2016,2.67515241622
p106,wint,cdd,2018,2.49594855397
p106,wint,cdd,2020,3.00261845486
p106,wint,cdd,2022,3.0260936053200003
p106,wint,cdd,2024,2.96870212283
p106,wint,cdd,2026,3.4696077596099997
p106,wint,cdd,2028,3.63649666323
p106,wint,cdd,2030,3.94964788376
p106,wint,cdd,2032,3.60963663671
p106,wint,cdd,2034,4.0745745827099995
p106,wint,cdd,2036,4.23400415147
p106,wint,cdd,2038,4.43510004842
p106,wint,cdd,2040,3.97174493122
p106,wint,cdd,2042,3.7792239575199997
p106,wint,cdd,2044,4.06290738708
p106,wint,cdd,2046,3.7215235154000004
p106,wint,cdd,2048,3.62190258321
p106,wint,cdd,2050,3.25282306552
p106,wint,hdd,2010,2054.75705922
p106,wint,hdd,2012,2076.84371696
p106,wint,hdd,2014,2092.06481262
p106,wint,hdd,2016,2077.60751602
p106,wint,hdd,2018,2081.34028137
p106,wint,hdd,2020,2033.28993023
p106,wint,hdd,2022,2038.00297462
p106,wint,hdd,2024,2010.50620842
p106,wint,hdd,2026,1993.73313796
p106,wint,hdd,2028,1992.73897124
p106,wint,hdd,2030,1989.35319617
p106,wint,hdd,2032,1983.93047722
p106,wint,hdd,2034,1947.08802047
p106,wint,hdd,2036,1917.69064177
p106,wint,hdd,2038,1903.75502609
p106,wint,hdd,2040,1862.87254828
p106,wint,hdd,2042,1828.02559658
p106,wint,hdd,2044,1792.59223443
p106,wint,hdd,2046,1769.78000882
p106,wint,hdd,2048,1753.27472593
p106,wint,hdd,2050,1722.69755261
p107,spri,cdd,2010,56.8939574117
p107,spri,cdd,2012,60.4214320073
p107,spri,cdd,2014,57.271498361800006
p107,spri,cdd,2016,58.5834355447
p107,spri,cdd,2018,59.8935488177
p107,spri,cdd,2020,58.1823025274
p107,spri,cdd,2022,58.3295067611
p107,spri,cdd,2024,62.2914981104
p107,spri,cdd,2026,61.527806990900004
p107,spri,cdd,2028,57.9103529999
p107,spri,cdd,2030,60.3522972672
p107,spri,cdd,2032,56.056689481599996
p107,spri,cdd,2034,55.5754843471
p107,spri,cdd,2036,54.015122702
p107,spri,cdd,2038,60.7034877131
p107,spri,cdd,2040,65.6196183902
p107,spri,cdd,2042,66.5538458446
p107,spri,cdd,2044,67.75021819770001
p107,spri,cdd,2046,73.9167093761
p107,spri,cdd,2048,77.5659067382
p107,spri,cdd,2050,78.9310536775
p107,spri,hdd,2010,621.064650251
p107,spri,hdd,2012,609.4336575
p107,spri,hdd,2014,603.53112931
p107,spri,hdd,2016,606.35947365
p107,spri,hdd,2018,586.0242435519999
p107,spri,hdd,2020,565.4016560680001
p107,spri,hdd,2022,575.513319562
p107,spri,hdd,2024,559.842369332
p107,spri,hdd,2026,549.314903389
p107,spri,hdd,2028,539.604124074
p107,spri,hdd,2030,533.18048214
p107,spri,hdd,2032,526.847990224
p107,spri,hdd,2034,519.871682447
p107,spri,hdd,2036,502.137718945
p107,spri,hdd,2038,486.022070445
p107,spri,hdd,2040,479.618176965
p107,spri,hdd,2042,468.849915623
p107,spri,hdd,2044,465.853025133
p107,spri,hdd,2046,466.55803222699996
p107,spri,hdd,2048,468.708271593
p107,spri,hdd,2050,471.12969335699995
p107,summ,cdd,2010,642.5113542940001
p107,summ,cdd,2012,659.102565382
p107,summ,cdd,2014,652.10261055
p107,summ,cdd,2016,649.0637567780001
p107,summ,cdd,2018,648.1769081069999
p107,summ,cdd,2020,634.439997583
p107,summ,cdd,2022,635.807003546
p107,summ,cdd,2024,653.501257849
p107,summ,cdd,2026,648.64281462
p107,summ,cdd,2028,639.028777985
