ba_str,FmnID,distance_m,WKT
p36,Red_River2,234590.2183,"MultiLineString((-100.78331629 46.80831728, -104.04689723 46.84457166))"
p36,InyanKara1,234597.5897,"MultiLineString((-100.78331629 46.80831728, -104.04699867 46.84517231))"
p36,InyanKara2,104207.9609,"MultiLineString((-100.78331629 46.80831728, -101.05126432 45.94115193))"
p12,Domengine1,170223.4729,"MultiLineString((-119.8200096 39.52997601, -121.01618822 38.34688869))"
p12,Mokelumne_River1,170223.4729,"MultiLineString((-119.8200096 39.52997601, -121.01618822 38.34688869))"
p12,Starkey1,170223.4729,"MultiLineString((-119.8200096 39.52997601, -121.01618822 38.34688869))"
p12,Winters1c,170223.4729,"MultiLineString((-119.8200096 39.52997601, -121.01618822 38.34688869))"
p12,Forbes,133656.2465,"MultiLineString((-119.8200096 39.52997601, -121.33158195 39.08234387))"
p12,Domengine2,133787.6248,"MultiLineString((-119.8200096 39.52997601, -121.32833788 39.07452991))"
p12,Mokelumne_River2,133843.8488,"MultiLineString((-119.8200096 39.52997601, -121.32862802 39.07381079))"
p12,Moreno1Starkey,133844.3869,"MultiLineString((-119.8200096 39.52997601, -121.32864334 39.07382327))"
p12,Winters2,133789.7597,"MultiLineString((-119.8200096 39.52997601, -121.32837483 39.07454269))"
p12,Monterey1a,207501.5889,"MultiLineString((-119.8200096 39.52997601, -120.76427925 37.8952497))"
p12,Panoche1a,207501.5889,"MultiLineString((-119.8200096 39.52997601, -120.76427925 37.8952497))"
p12,Temblor2a,207501.5889,"MultiLineString((-119.8200096 39.52997601, -120.76427925 37.8952497))"
p12,Temblor3a,207501.5889,"MultiLineString((-119.8200096 39.52997601, -120.76427925 37.8952497))"
p12,Moreno2,207501.5889,"MultiLineString((-119.8200096 39.52997601, -120.76427925 37.8952497))"
p12,Winters1b,170223.4729,"MultiLineString((-119.8200096 39.52997601, -121.01618822 38.3468887))"
p12,Winters1a,170223.4729,"MultiLineString((-119.8200096 39.52997601, -121.01618822 38.3468887))"
p12,Panoche1b,207501.5889,"MultiLineString((-119.8200096 39.52997601, -120.76427925 37.8952497))"
p12,Monterey1b,207501.5889,"MultiLineString((-119.8200096 39.52997601, -120.76427925 37.8952497))"
p12,Temblor2b,207501.5889,"MultiLineString((-119.8200096 39.52997601, -120.76427925 37.8952497))"
p12,Temblor3b,207501.5889,"MultiLineString((-119.8200096 39.52997601, -120.76427925 37.8952497))"
p12,Temblor3c,207501.5889,"MultiLineString((-119.8200096 39.52997601, -120.76427925 37.8952497))"
p9,Domengine1,57081.32202000001,"MultiLineString((-122.41716877 37.76919563, -121.81189879 37.99951371))"
p9,Mokelumne_River1,57081.32202000001,"MultiLineString((-122.41716877 37.76919563, -121.81189879 37.99951371))"
p9,Starkey1,57081.32202000001,"MultiLineString((-122.41716877 37.76919563, -121.81189879 37.99951371))"
p9,Stevens1,315325.4102,"MultiLineString((-122.41716877 37.76919563, -120.0037547 35.71890618))"
p9,Winters1c,57081.32202000001,"MultiLineString((-122.41716877 37.76919563, -121.81189879 37.99951371))"
p9,Forbes,50886.734000000004,"MultiLineString((-122.41716877 37.76919563, -122.09518272 38.13742841))"
p9,Domengine2,52424.43765,"MultiLineString((-122.41716877 37.76919563, -122.03307821 38.12313663))"
p9,Mokelumne_River2,52462.54799,"MultiLineString((-122.41716877 37.76919563, -122.04421862 38.12941722))"
p9,Moreno1Starkey,50886.734000000004,"MultiLineString((-122.41716877 37.76919563, -122.09518272 38.13742841))"
p9,Winters2,50886.734000000004,"MultiLineString((-122.41716877 37.76919563, -122.09518272 38.13742841))"
p9,Monterey1a,85553.95035,"MultiLineString((-122.41716877 37.76919563, -121.42927164 37.56945807))"
p9,Panoche1a,84660.5863,"MultiLineString((-122.41716877 37.76919563, -121.4375933 37.57643074))"
p9,Temblor2a,84660.5863,"MultiLineString((-122.41716877 37.76919563, -121.4375933 37.57643074))"
p9,Temblor3a,85553.95035,"MultiLineString((-122.41716877 37.76919563, -121.42927164 37.56945807))"
p9,Moreno2,89450.05395,"MultiLineString((-122.41716877 37.76919563, -121.3934154 37.53941433))"
p9,Temblor1a,315325.4102,"MultiLineString((-122.41716877 37.76919563, -120.0037547 35.71890618))"
p9,Winters1b,57081.32206000001,"MultiLineString((-122.41716877 37.76919563, -121.81189879 37.99951371))"
p9,Winters1a,57081.32206000001,"MultiLineString((-122.41716877 37.76919563, -121.81189879 37.99951371))"
p9,Panoche1b,89450.05398,"MultiLineString((-122.41716877 37.76919563, -121.3934154 37.53941433))"
p9,Monterey1b,89450.05398,"MultiLineString((-122.41716877 37.76919563, -121.3934154 37.53941433))"
p9,Temblor1b,315325.4102,"MultiLineString((-122.41716877 37.76919563, -120.0037547 35.71890618))"
p9,Temblor2b,84660.5863,"MultiLineString((-122.41716877 37.76919563, -121.4375933 37.57643074))"
p9,Temblor3b,85553.95035,"MultiLineString((-122.41716877 37.76919563, -121.42927164 37.56945807))"
p9,Temblor3c,85553.95035,"MultiLineString((-122.41716877 37.76919563, -121.42927164 37.56945807))"
p101,Cedar_KeysLawson1,53383.24286000001,"MultiLineString((-82.46056671 27.94893379, -81.93678321 28.11653427))"
p101,Cedar_KeysLawson3,300380.0201,"MultiLineString((-82.46056671 27.94893379, -81.20147669 25.54069703))"
p101,Lower_Tuscaloosa04,282893.9965,"MultiLineString((-82.46056671 27.94893379, -83.97185516 30.07727432))"
p101,Lower_Tuscaloosa03,286823.3532,"MultiLineString((-82.46056671 27.94893379, -84.34691114 29.91016873))"
p101,Paluxy5,292568.4305,"MultiLineString((-82.46056671 27.94893379, -84.56106528 29.82650037))"
p101,Sunniland1,125958.2825,"MultiLineString((-82.46056671 27.94893379, -81.91797034 26.94556097))"
p101,WashitaFredericksburg2,293738.0972,"MultiLineString((-82.46056671 27.94893379, -84.36410516 29.97571342))"
p102,Cedar_KeysLawson1,185902.6783,"MultiLineString((-80.22605194 25.78955656, -81.16575279 27.21190893))"
p102,Cedar_KeysLawson3,35552.9273,"MultiLineString((-80.22605194 25.78955656, -80.33021545 25.48962784))"
p102,Sunniland1,26298.54995,"MultiLineString((-80.22605194 25.78955656, -80.460772 25.67682274))"
