sc_point_gid,class,capacity,capital_adder_per_mw
68955,1,1426.616,0
68956,1,1360.056,0
68957,1,1484.548,0
68958,1,1156.572,0
68959,1,1287.461,0
68960,1,995.149,0
68961,1,809.77,0
68962,1,108.802,0
68963,1,368.587,0
68964,1,1003.417,0
68965,1,1117.167,0
68966,1,542.14,0
68967,1,1019.649,0
68968,1,1776.617,0
68969,1,1228.021,0
68970,1,353.38,0
68971,1,920.985,0
68972,1,1342.737,0
68973,1,420.906,0
68974,1,1200.624,0
68975,1,1469.703,0
68976,1,1646.815,0
68977,1,1315.28,0
68978,1,1234.055,0
68979,1,1324.633,0
68980,1,909.52,0
68981,1,536.045,0
68982,1,824.796,0
68983,1,773.804,0
68984,1,666.209,0
68985,1,191.837,0
68986,1,470.389,0
68987,1,703.502,0
68988,1,861.425,0
68989,1,867.821,0
68990,1,817.977,0
68991,1,500.26,0
68992,1,387.415,0
68993,1,368.708,0
68994,1,366.898,0
68995,1,211.389,0
68996,1,80.923,0
69000,1,89.371,0
69001,1,274.871,0
69002,1,156.535,0
69003,1,117.13,0
69004,1,0.966,0
69005,1,139.759,0
69006,1,102.345,0
69007,1,373.717,0
69008,1,54.974,0
69009,1,522.105,0
69010,1,835.959,0
69011,1,301.001,0
69012,1,577.502,0
69013,1,563.864,0
69014,1,1354.866,0
69015,1,734.64,0
69016,1,382.829,0
69017,1,592.769,0
69018,1,844.106,0
69019,1,205.656,0
69020,1,60.345,0
69021,1,0.845,0
69022,1,123.587,0
69023,1,2.353,0
69030,1,179.707,0
69031,1,186.044,0
69032,1,141.75,0
69033,1,20.095,0
69047,1,0.241,0
69063,1,72.897,0
69065,1,5.431,0
69066,1,233.656,0
69076,1,90.397,0
69077,1,79.535,0
69078,1,154.061,0
69087,1,14.241,0
69088,1,0.121,0
69223,3,217.604,0
69224,3,1324.573,0
69225,2,735.847,0
69226,3,726.433,0
69227,3,844.347,0
69228,2,1075.348,0
69229,2,426.277,0
69230,2,1467.349,0
69231,2,1414.246,0
69232,2,600.312,0
69233,2,130.466,0
69234,2,487.95,0
69235,2,135.173,0
69236,2,1245.823,0
69237,2,1425.59,0
69238,3,284.225,0
69239,2,1023.813,0
69240,2,144.949,0
69245,2,135.293,0
69246,3,67.948,0
69248,2,272.397,0
69249,2,1562.453,0
69250,2,1198.21,0
69251,3,321.277,0
69253,3,194.311,0
69266,3,717.623,0
69267,2,248.621,0
69268,3,42.0,0
69269,3,1056.158,0
69270,3,1567.401,0
69271,3,1068.77,0
69272,3,1683.264,0
69277,3,2351.705,0
69278,2,14.724,0
69283,2,68.793,0
69286,2,2.293,0
69287,2,721.243,0
69288,2,1748.074,0
69289,2,1887.833,0
69290,2,1524.134,0
69291,2,1650.919,0
69292,2,1785.247,0
69293,2,1885.178,0
69294,2,1660.031,0
69295,2,1903.523,0
69296,2,1855.126,0
69297,2,1943.833,0
69298,2,1895.919,0
69299,2,1590.091,0
69300,2,1136.176,0
69301,2,1389.625,0
69302,2,1421.97,0
69303,2,1163.09,0
69304,2,1044.21,0
69305,2,1523.47,0
69306,2,1640.962,0
69307,2,1863.031,0
69308,2,1870.575,0
69309,2,1775.652,0
69310,2,1786.454,0
69311,2,1610.608,0
69312,1,1092.245,0
69313,1,1245.642,0
69314,1,1484.97,0
69315,1,1382.142,0
69316,1,1203.4,0
69317,1,1359.995,0
69318,1,1458.901,0
69319,1,328.397,0
69321,1,713.218,0
69322,1,1103.469,0
69323,1,292.372,0
69324,1,1487.444,0
69325,1,1342.194,0
69326,1,1902.075,0
69327,1,1415.332,0
69328,1,1777.402,0
69329,1,1221.142,0
69330,1,1335.737,0
69331,1,1675.117,0
69332,1,1742.341,0
69333,1,1432.953,0
69334,1,1480.384,0
69335,1,1272.012,0
69336,1,1184.391,0
69337,1,1005.046,0
69338,1,856.356,0
69339,1,680.993,0
69340,1,281.389,0
69341,1,971.072,0
69342,1,435.148,0
69343,1,401.294,0
69344,1,751.537,0
69345,1,1474.892,0
69346,1,829.08,0
69347,1,726.192,0
69348,1,1547.246,0
69349,1,1518.522,0
69350,1,1260.849,0
69351,1,1185.719,0
69352,1,1467.892,0
69353,1,1157.176,0
69354,1,1451.237,0
69355,1,1324.15,0
69356,1,1300.737,0
69357,1,1381.72,0
69358,1,1337.969,0
69359,1,1356.133,0
69360,1,1371.883,0
69361,1,480.165,0
69362,1,473.226,0
69363,1,256.768,0
69364,1,734.278,0
69365,1,990.262,0
69366,1,985.253,0
69367,1,666.993,0
69368,1,658.062,0
69369,1,98.845,0
69370,1,282.958,0
69371,1,992.917,0
69372,1,474.07,0
69373,1,393.63,0
69374,1,210.182,0
69375,1,355.975,0
69376,1,108.621,0
69378,1,3.802,0
69379,1,10.681,0
69380,1,5.009,0
69381,1,125.699,0
69382,1,35.302,0
69383,1,287.785,0
69384,1,244.82,0
69385,1,128.837,0
69386,1,2.414,0
69387,1,249.828,0
69388,1,73.862,0
69389,1,444.743,0
69390,1,869.813,0
69391,1,676.407,0
69392,1,23.172,0
69393,1,473.708,0
69394,1,1356.918,0
69395,1,1061.951,0
69396,1,1161.159,0
69397,1,548.838,0
69398,1,645.752,0
69399,1,470.691,0
69400,1,50.69,0
69402,1,81.164,0
69410,1,1.569,0
69411,1,251.035,0
69412,1,632.657,0
69413,1,295.932,0
69415,1,25.466,0
69427,1,80.5,0
69428,1,71.75,0
69435,1,34.879,0
69436,1,66.983,0
69442,1,58.052,0
69446,1,35.543,0
69448,1,24.259,0
69456,1,253.208,0
69457,1,33.069,0
69603,3,365.449,0
69604,2,1228.142,0
69605,3,1227.659,0
69606,3,1207.383,0
69607,3,1540.608,0
69608,2,1548.453,0
69609,2,1584.419,0
69610,2,1228.986,0
69611,2,816.106,0
69612,2,490.605,0
69613,2,461.157,0
69614,2,277.949,0
69616,2,1060.926,0
69617,2,822.14,0
69618,3,160.035,0
69619,2,5.914,0
69624,2,88.828,0
69625,2,1094.417,0
69626,3,1455.28,0
69627,3,60.224,0
69628,2,105.242,0
69629,3,1520.573,0
69630,2,524.76,0
69631,3,572.915,0
69632,3,502.795,0
69633,3,607.312,0
69634,3,126.061,0
69635,3,76.397,0
69646,3,72.293,0
69647,2,207.647,0
69648,3,31.379,0
69649,3,1408.452,0
69650,3,1255.176,0
69651,3,1493.66,0
69656,2,2791.62,0
69657,3,1496.918,0
69658,2,199.139,0
69664,2,96.13,0
69666,2,16.655,0
69667,2,819.123,0
69668,2,1422.573,0
69669,2,1754.109,0
69670,2,1723.272,0
69671,2,1543.263,0
69672,2,1848.006,0
69673,2,1867.919,0
69674,2,1610.246,0
69675,2,1817.712,0
69676,2,1944.195,0
69677,2,1947.575,0
69678,2,1863.756,0
69679,2,1736.85,0
69680,2,1387.452,0
69681,2,1185.176,0
69682,2,1376.108,0
69683,2,1447.677,0
69684,2,1690.626,0
69685,2,1720.074,0
69686,2,1309.607,0
69687,2,1562.815,0
69688,2,1696.902,0
69689,2,1652.005,0
69690,2,1564.022,0
69691,2,1677.531,0
69692,1,1378.763,0
69693,1,1039.805,0
69694,1,1324.814,0
69695,1,927.563,0
69696,1,1155.365,0
69697,1,992.012,0
69698,1,1372.185,0
69699,1,923.641,0
69700,1,382.467,0
69701,1,1170.874,0
69702,1,1080.719,0
69703,1,403.346,0
69704,1,1722.91,0
69705,1,1924.1,0
69706,1,1919.152,0
69707,1,1888.316,0
69708,1,1818.98,0
69709,1,1232.547,0
69710,1,1423.358,0
69711,1,1484.487,0
69712,1,1514.961,0
69713,1,1130.141,0
69714,1,1542.056,0
69715,1,1030.15,0
69716,1,931.063,0
69717,1,437.863,0
69718,1,681.597,0
69719,1,555.114,0
69720,1,892.684,0
69721,1,604.959,0
69722,1,287.484,0
69723,1,576.778,0
69724,1,1031.719,0
69725,1,779.416,0
69726,1,423.32,0
69727,1,1081.443,0
69728,1,1598.056,0
69729,1,1165.926,0
69730,1,490.967,0
69731,1,1237.978,0
69732,1,1305.202,0
69733,1,1508.444,0
69734,1,1153.676,0
69735,1,1455.461,0
69736,1,1695.815,0
69737,1,1302.668,0
69738,1,1046.443,0
69739,1,666.692,0
69740,1,441.182,0
69741,1,332.622,0
69742,1,40.854,0
69743,1,345.053,0
69744,1,296.053,0
69745,1,547.812,0
69746,1,641.467,0
69747,1,451.984,0
69748,1,103.13,0
69749,1,205.113,0
69750,1,164.199,0
69751,1,222.794,0
69752,1,983.986,0
69753,1,503.217,0
69754,1,426.7,0
69755,1,572.915,0
69756,1,84.483,0
69757,1,32.586,0
69758,1,13.457,0
69759,1,63.543,0
69760,1,58.776,0
69761,1,7.362,0
69762,1,201.19,0
69763,1,519.269,0
69764,1,494.527,0
69765,1,249.889,0
69766,1,125.518,0
69767,1,280.725,0
69768,1,255.199,0
69769,1,1096.589,0
69770,1,778.752,0
69771,1,847.365,0
69772,1,457.898,0
69773,1,769.037,0
69774,1,1479.479,0
69775,1,715.571,0
69776,1,919.839,0
69777,1,525.122,0
69778,1,699.278,0
69779,1,243.19,0
69780,1,132.759,0
69791,1,20.698,0
69792,1,709.657,0
69793,1,513.657,0
69794,1,128.595,0
69795,1,34.397,0
69806,1,9.776,0
69808,1,2.897,0
69815,1,56.604,0
69816,1,60.043,0
69828,1,33.974,0
69836,1,150.138,0
69837,1,256.104,0
69838,1,6.276,0
69839,1,20.095,0
69985,3,764.571,0
69986,3,1584.298,0
69987,3,1599.625,0
69988,3,1209.435,0
69989,2,993.762,0
69990,2,1626.177,0
69991,2,1676.988,0
69992,2,1408.694,0
69993,2,1547.729,0
69994,2,743.813,0
69995,2,173.552,0
69996,2,1031.779,0
69997,2,18.586,0
69998,2,8.448,0
70004,3,0.121,0
70005,2,768.795,0
70006,2,1780.781,0
70007,3,352.535,0
70008,3,73.259,0
70009,3,1355.711,0
70010,3,1203.762,0
70011,3,947.899,0
70012,3,158.828,0
70013,3,644.726,0
70014,3,1201.529,0
70015,3,440.82,0
70016,3,725.226,0
70017,2,14.121,0
70025,3,241.139,0
70026,3,323.932,0
70027,3,566.579,0
70028,3,4.707,0
70029,3,982.296,0
70030,3,1276.418,0
70031,3,1594.255,0
70032,3,169.509,0
70033,2,1058.874,0
70036,3,438.648,0
70037,3,865.347,0
70044,2,192.078,0
70046,2,80.862,0
70047,2,981.572,0
70048,2,1347.866,0
70049,2,1822.419,0
70050,2,1797.919,0
70051,2,1609.884,0
70052,2,1739.505,0
70053,2,1823.747,0
70054,2,1583.815,0
70055,2,1845.833,0
70056,2,1921.988,0
70057,2,1904.73,0
70058,2,1857.54,0
70059,2,1787.298,0
70060,2,1594.436,0
70061,2,1311.176,0
70062,2,1332.176,0
70063,2,1305.745,0
70064,2,1448.28,0
70065,2,1715.005,0
70066,2,1046.503,0
70067,2,1328.857,0
70068,2,1769.798,0
70069,2,1330.849,0
70070,2,1309.668,0
70071,2,1791.462,0
70072,2,1685.858,0
70073,1,503.579,0
70074,1,1084.219,0
70075,1,1074.443,0
70076,1,799.149,0
70077,1,985.615,0
70078,1,758.778,0
70079,1,1386.547,0
70080,1,1125.796,0
70081,1,1608.315,0
70082,1,1221.745,0
70083,1,850.442,0
70084,1,1514.237,0
70085,1,1931.101,0
70086,1,1578.505,0
70087,1,1839.436,0
70088,1,1793.695,0
70089,1,1304.659,0
70090,1,1376.59,0
70091,1,1588.16,0
70092,1,1456.246,0
70093,1,1530.711,0
70094,1,1307.435,0
70095,1,1239.788,0
70096,1,944.279,0
70097,1,418.674,0
70098,1,688.054,0
70099,1,483.062,0
70100,1,368.044,0
70101,1,724.562,0
70102,1,156.837,0
70103,1,805.908,0
70104,1,1381.72,0
70105,1,1212.814,0
70106,1,587.036,0
70107,1,353.26,0
70108,1,1171.357,0
70109,1,905.658,0
70110,1,761.916,0
70111,1,1153.857,0
70112,1,652.39,0
70113,1,960.572,0
70114,1,1384.254,0
70115,1,813.39,0
70116,1,828.114,0
70117,1,423.441,0
70118,1,595.786,0
70119,1,720.157,0
70120,1,634.286,0
70121,1,336.001,0
70122,1,207.164,0
70123,1,152.069,0
70124,1,359.415,0
70125,1,145.794,0
70126,1,105.604,0
70127,1,168.604,0
70128,1,7.302,0
70129,1,0.121,0
70130,1,223.337,0
70131,1,655.95,0
70132,1,814.959,0
70133,1,410.165,0
70134,1,394.355,0
70135,1,277.346,0
70136,1,143.742,0
70137,1,146.457,0
70138,1,9.293,0
70142,1,61.854,0
70143,1,10.922,0
70144,1,33.371,0
70145,1,146.457,0
70146,1,219.113,0
70147,1,290.984,0
70148,1,391.217,0
70149,1,1146.676,0
70150,1,892.925,0
70151,1,843.502,0
70152,1,737.054,0
70153,1,705.554,0
70154,1,890.089,0
70155,1,594.398,0
70156,1,1077.219,0
70157,1,535.864,0
70158,1,274.087,0
70159,1,145.552,0
70160,1,142.535,0
70169,1,15.509,0
70172,1,23.595,0
70173,1,512.389,0
70174,1,333.346,0
70176,1,7.966,0
70186,1,60.948,0
70206,1,3.741,0
70208,1,115.078,0
70209,1,212.535,0
70211,1,63.0,0
70212,1,117.311,0
70213,1,190.811,0
70214,1,43.69,0
70216,1,67.647,0
70217,1,107.535,0
70218,1,4.767,0
70219,1,36.026,0
70365,3,1086.451,0
70366,3,1794.419,0
70367,3,1761.109,0
70368,2,1312.866,0
70369,3,913.02,0
70370,2,1727.315,0
70371,2,737.899,0
70372,2,1360.78,0
70373,2,1760.505,0
70374,2,835.416,0
70375,2,36.086,0
70376,2,77.845,0
70385,3,11.586,0
70386,2,1665.039,0
70387,3,1035.762,0
70388,3,146.759,0
70389,3,1311.9,0
70390,3,1648.384,0
70391,3,1613.505,0
70392,3,625.416,0
70393,3,1144.865,0
70394,3,1673.608,0
70395,3,1946.006,0
70396,3,1619.539,0
70397,3,189.121,0
70398,3,0.362,0
70399,3,273.846,0
70400,3,406.122,0
70401,3,1198.21,0
70402,3,70.242,0
70403,3,237.035,0
70405,3,1015.486,0
70406,3,713.519,0
70407,3,689.14,0
70408,2,289.596,0
70409,3,788.649,0
70410,3,1767.988,0
70411,3,1794.419,0
70412,3,471.476,0
70415,1,152.009,0
70416,3,681.476,0
70417,2,1395.961,0
70421,2,8.75,0
70422,2,133.966,0
70423,2,109.707,0
70425,2,91.724,0
70426,2,578.226,0
70427,2,1019.348,0
70428,2,1667.574,0
70429,2,1382.987,0
70430,2,1224.762,0
70431,2,1432.711,0
70432,2,1765.212,0
70433,2,1803.471,0
70434,2,1609.401,0
70435,2,1849.333,0
70436,2,1840.161,0
70437,2,1062.193,0
70438,2,1207.504,0
70439,2,1848.247,0
70440,2,1708.367,0
70441,2,1214.745,0
70442,2,1000.882,0
70443,2,1284.625,0
70444,2,1326.263,0
70445,2,1465.961,0
70446,2,1688.815,0
70447,2,1781.445,0
70448,2,1850.238,0
70449,2,1884.997,0
70450,1,1754.833,0
70451,1,1565.651,0
70452,1,961.718,0
70453,1,753.769,0
70454,1,1333.504,0
70455,1,1128.09,0
70456,1,549.14,0
70457,1,396.708,0
70458,1,1360.961,0
70459,1,598.924,0
70460,1,384.458,0
70461,1,1092.546,0
70462,1,1627.384,0
70463,1,1631.669,0
70464,1,1756.704,0
70465,1,1891.876,0
70466,1,1632.272,0
70467,1,1642.048,0
70468,1,1252.28,0
70469,1,1075.77,0
70470,1,1095.564,0
70471,1,1515.022,0
70472,1,1563.056,0
70473,1,1003.417,0
70474,1,864.08,0
70475,1,817.071,0
70476,1,470.631,0
70477,1,651.847,0
70478,1,807.658,0
70479,1,557.89,0
70480,1,524.82,0
70481,1,554.45,0
70482,1,680.752,0
70483,1,924.425,0
70484,1,1337.788,0
70485,1,799.39,0
70488,1,66.259,0
70490,1,129.802,0
70491,1,428.208,0
70492,1,1218.848,0
70493,1,1127.969,0
70494,1,1262.961,0
70495,1,629.398,0
70496,1,738.381,0
70497,1,799.752,0
70498,1,538.157,0
70499,1,548.174,0
70500,1,969.805,0
70501,1,562.295,0
70502,1,203.906,0
70503,1,363.398,0
70504,1,231.544,0
70505,1,81.224,0
70509,1,63.302,0
70510,1,54.009,0
70511,1,708.39,0
70512,1,531.157,0
70513,1,449.57,0
70514,1,416.863,0
70515,1,237.94,0
70516,1,493.381,0
70517,1,97.095,0
70518,1,155.509,0
70519,1,91.061,0
70521,1,86.112,0
70522,1,5.793,0
70523,1,62.397,0
70525,1,102.405,0
70526,1,425.131,0
70527,1,262.742,0
70528,1,37.655,0
70529,1,1125.676,0
70530,1,844.589,0
70531,1,606.588,0
70532,1,295.449,0
70533,1,83.276,0
70534,1,1020.796,0
70535,1,1069.796,0
70536,1,900.649,0
70537,1,448.484,0
70538,1,228.164,0
70540,1,124.612,0
70541,1,77.181,0
70543,1,72.535,0
70549,1,45.259,0
70552,1,136.078,0
70554,1,17.862,0
70556,1,97.699,0
70566,1,3.922,0
70584,1,0.845,0
70585,1,26.854,0
70586,1,164.018,0
70587,1,11.707,0
70588,1,350.544,0
70589,1,536.226,0
70592,1,183.69,0
70593,1,220.561,0
70594,1,105.242,0
70595,1,70.061,0
70601,1,120.811,0
70745,3,574.726,0
70746,2,1225.486,0
70747,3,1654.057,0
70748,3,1507.66,0
70749,2,1270.745,0
70750,2,1251.918,0
70751,3,288.087,0
70752,3,1366.452,0
70753,2,1849.454,0
70754,2,1140.159,0
70755,3,1082.589,0
70756,2,1002.934,0
70764,3,298.708,0
70765,3,204.328,0
70766,3,950.736,0
70767,3,1363.797,0
70768,2,566.157,0
70769,3,1493.418,0
70770,3,1921.687,0
70771,3,1790.557,0
70772,3,647.743,0
70773,3,384.217,0
70774,3,1222.71,0
70775,3,1885.299,0
70776,3,1466.987,0
70777,3,16.776,0
70778,3,4.224,0
70779,3,650.579,0
70780,3,1271.59,0
70781,3,1589.246,0
70782,3,1307.616,0
70783,2,528.924,0
70784,3,324.897,0
70785,3,1465.901,0
70786,3,757.571,0
70787,2,421.329,0
70789,3,393.208,0
70790,3,1820.488,0
70791,3,1848.488,0
70792,3,812.002,0
70793,3,2.474,0
70794,3,258.94,0
70795,3,1539.763,0
70796,3,1441.461,0
70797,2,1596.97,0
70798,2,74.345,0
70802,2,0.241,0
70803,2,237.035,0
70804,2,41.035,0
70805,2,149.776,0
70806,2,189.121,0
70807,2,1645.367,0
70808,2,1738.419,0
70809,2,1083.434,0
70810,2,709.416,0
70811,2,1315.883,0
70812,2,1836.54,0
70813,2,1521.177,0
70814,2,1728.884,0
70815,2,1741.617,0
70816,2,1723.574,0
70817,2,1643.436,0
70818,2,1575.729,0
70819,2,1836.057,0
70820,2,1704.747,0
70821,2,1521.901,0
70822,2,1196.762,0
70823,2,1221.142,0
70824,2,1331.09,0
70825,2,1354.383,0
70826,2,1655.988,0
70827,2,1805.523,0
70828,2,1551.108,0
70829,2,1823.204,0
70830,2,1804.979,0
70831,1,1686.1,0
70832,1,1117.167,0
70833,1,1159.409,0
70834,1,859.494,0
70835,1,895.641,0
70836,1,794.925,0
70837,1,240.113,0
70838,1,596.691,0
70839,1,762.58,0
70840,1,773.985,0
70841,1,1034.857,0
70842,1,1205.754,0
70843,1,1457.694,0
70844,1,1818.799,0
70845,1,1772.635,0
70846,1,1757.85,0
70847,1,1276.78,0
70848,1,374.863,0
70849,1,800.235,0
70850,1,1425.108,0
70851,1,1507.599,0
70852,1,1417.082,0
70853,1,809.045,0
70854,1,582.45,0
70855,1,91.966,0
70856,1,344.811,0
70857,1,496.277,0
70858,1,712.131,0
70859,1,460.07,0
70860,1,686.545,0
70861,1,580.157,0
70862,1,1065.753,0
70863,1,955.865,0
70864,1,1043.244,0
70865,1,573.036,0
70870,1,112.423,0
70871,1,660.235,0
70872,1,1404.108,0
70873,1,1100.029,0
70874,1,254.475,0
70875,1,834.149,0
70876,1,764.994,0
70877,1,566.76,0
70878,1,637.786,0
70879,1,535.683,0
70880,1,295.328,0
70882,1,2.112,0
70883,1,296.173,0
70884,1,226.777,0
70885,1,39.526,0
70887,1,28.483,0
70889,1,0.845,0
70890,1,56.061,0
70891,1,393.993,0
70892,1,801.14,0
70893,1,478.717,0
70894,1,213.078,0
70895,1,213.139,0
70896,1,546.002,0
70897,1,197.509,0
70898,1,50.569,0
70901,1,0.362,0
70902,1,49.664,0
70903,1,112.242,0
70904,1,26.733,0
70905,1,13.759,0
70906,1,246.871,0
70907,1,103.13,0
70908,1,239.449,0
70909,1,924.908,0
70910,1,498.088,0
70911,1,824.554,0
70912,1,255.863,0
70913,1,788.77,0
70914,1,1266.461,0
70915,1,363.156,0
70916,1,866.916,0
70917,1,177.897,0
70918,1,88.586,0
70919,1,42.543,0
70920,1,367.199,0
70921,1,179.345,0
70928,1,0.06,0
70929,1,22.267,0
70932,1,8.569,0
70934,1,69.638,0
70935,1,39.888,0
70936,1,15.448,0
70937,1,168.664,0
70946,1,184.294,0
70947,1,192.983,0
70949,1,82.25,0
70950,1,46.285,0
70955,1,14.483,0
70964,1,171.44,0
70965,1,192.078,0
70966,1,118.759,0
70967,1,241.802,0
70968,1,325.682,0
70969,1,173.975,0
70972,1,262.621,0
70973,1,21.121,0
70975,1,64.207,0
71125,3,863.537,0
71126,3,1035.641,0
71127,2,1338.211,0
71128,3,1067.262,0
71129,3,1673.126,0
71130,3,1155.728,0
71131,3,848.692,0
71132,2,1016.451,0
71133,2,361.105,0
71134,2,1120.969,0
71135,2,1303.271,0
71136,2,743.33,0
71137,2,768.313,0
71138,2,556.984,0
71139,2,40.009,0
71143,2,3.5,0
71144,2,242.708,0
71145,3,635.312,0
71146,3,1226.271,0
71147,3,1299.59,0
71148,3,385.484,0
71149,2,42.604,0
71150,2,1623.281,0
71151,3,1874.557,0
71152,3,1298.625,0
71153,3,308.604,0
71154,3,1108.176,0
71155,3,1049.4,0
71156,3,1056.762,0
71157,3,298.828,0
71158,3,515.286,0
71159,3,689.623,0
71160,3,1213.297,0
71161,3,1610.246,0
71162,3,1814.695,0
71163,3,911.572,0
71164,3,643.76,0
71165,3,1303.09,0
71166,3,336.604,0
71167,3,219.776,0
71170,3,729.149,0
71171,3,1666.307,0
71172,3,795.709,0
71173,3,920.201,0
71176,3,1658.884,0
71177,3,1173.469,0
71178,2,143.621,0
71186,2,247.596,0
71187,2,1409.418,0
71188,2,1659.729,0
71189,2,1839.678,0
71190,2,1010.537,0
71191,2,1790.074,0
71192,2,1746.264,0
71193,2,1443.573,0
71194,2,1922.592,0
71195,2,1729.729,0
71196,2,1754.229,0
71197,2,1720.678,0
71198,2,1292.711,0
71199,2,787.502,0
71200,2,1685.919,0
71201,2,1645.246,0
71202,2,1381.297,0
71203,2,1133.158,0
71204,2,1379.004,0
71205,2,1453.59,0
71206,2,1121.21,0
71207,2,1807.755,0
71208,2,1712.591,0
71209,2,1429.815,0
71210,1,1226.21,0
71211,1,1532.039,0
71212,1,1227.719,0
71213,1,1182.702,0
71214,1,1120.426,0
71215,1,1447.134,0
71216,1,953.33,0
71217,1,491.51,0
71218,1,814.658,0
71219,1,578.165,0
71220,1,1100.572,0
71221,1,1198.331,0
71222,1,1752.54,0
71223,1,1739.807,0
71224,1,1885.178,0
71225,1,1791.04,0
71226,1,1778.367,0
71227,1,1198.512,0
71228,1,283.018,0
71229,1,797.097,0
71230,1,1213.478,0
71231,1,1379.125,0
71232,1,1044.994,0
71233,1,820.089,0
71234,1,948.744,0
71235,1,173.914,0
71236,1,891.597,0
71237,1,1086.089,0
71238,1,1112.822,0
71239,1,423.562,0
71240,1,553.605,0
71241,1,605.683,0
71242,1,967.753,0
71243,1,550.769,0
71244,1,61.733,0
71251,1,417.044,0
71252,1,747.494,0
71253,1,1055.857,0
71254,1,743.873,0
71255,1,770.847,0
71256,1,412.639,0
71257,1,504.122,0
71258,1,380.958,0
71259,1,391.277,0
71260,1,53.647,0
71261,1,2.052,0
71262,1,426.096,0
71263,1,378.424,0
71264,1,47.673,0
71265,1,68.25,0
71267,1,39.224,0
71271,1,316.872,0
71272,1,204.57,0
71273,1,140.845,0
71274,1,283.984,0
71275,1,117.733,0
71276,1,305.889,0
71286,1,17.56,0
71287,1,355.975,0
71288,1,972.58,0
71289,1,1185.9,0
71290,1,343.303,0
71291,1,1347.383,0
71292,1,564.829,0
71293,1,706.942,0
71294,1,1183.969,0
71295,1,374.32,0
71296,1,163.535,0
71297,1,74.828,0
71298,1,15.448,0
71299,1,343.846,0
71300,1,475.82,0
71301,1,95.828,0
71308,1,3.5,0
71309,1,45.379,0
71314,1,352.053,0
71315,1,375.889,0
71316,1,7.785,0
71317,1,231.785,0
71319,1,39.586,0
71320,1,178.259,0
71326,1,55.095,0
71327,1,193.225,0
71328,1,45.681,0
71329,1,447.277,0
71330,1,242.949,0
71332,1,127.871,0
71333,1,94.802,0
71334,1,353.803,0
71335,1,124.311,0
71338,1,36.991,0
71343,1,140.725,0
71344,1,209.639,0
71345,1,45.198,0
71346,1,1.629,0
71347,1,246.932,0
71348,1,731.562,0
71349,1,459.225,0
71350,1,186.647,0
71351,1,58.776,0
71352,1,88.466,0
71353,1,62.336,0
71505,2,132.88,0
71506,2,1115.538,0
71507,3,1439.228,0
71508,3,1015.486,0
71509,3,1177.331,0
71510,3,1344.487,0
71511,3,1637.16,0
71512,3,291.708,0
71513,3,530.674,0
71514,2,1695.936,0
71515,3,488.674,0
71516,3,107.535,0
71517,2,328.76,0
71518,2,1102.624,0
71519,2,1383.409,0
71520,2,265.397,0
71521,3,157.863,0
71522,3,366.053,0
71523,2,323.932,0
71524,3,59.017,0
71525,3,567.243,0
71526,3,1263.805,0
71527,3,1539.884,0
71528,3,1207.624,0
71529,3,469.122,0
71530,2,523.674,0
71531,2,1288.849,0
71532,2,1875.161,0
71533,3,756.847,0
71534,3,1870.273,0
71535,3,676.226,0
71536,3,1408.573,0
71537,3,1629.677,0
71538,3,1287.521,0
71539,3,1447.375,0
71540,3,1297.297,0
71541,3,1717.902,0
71542,3,1799.005,0
71543,3,1466.987,0
71544,3,1423.539,0
71545,3,1242.624,0
71546,3,541.174,0
71547,3,675.985,0
71548,3,1325.056,0
71549,3,643.942,0
71550,3,184.897,0
71551,3,573.278,0
71552,3,306.553,0
71553,3,1181.917,0
71556,3,2119.317,0
71557,2,1456.668,0
71558,3,256.225,0
71559,3,163.475,0
71560,2,46.164,0
71562,3,20.517,0
71563,2,0.241,0
71566,2,63.483,0
71567,2,628.554,0
71568,2,1525.039,0
71569,2,1257.711,0
71570,2,862.209,0
71571,2,1746.143,0
71572,2,1632.091,0
71573,2,1403.625,0
71574,2,1892.419,0
71575,2,1895.316,0
71576,2,1674.815,0
71577,2,1550.625,0
71578,2,1270.745,0
71579,2,419.518,0
71580,2,1649.591,0
71581,2,1605.539,0
71582,2,939.572,0
71583,2,385.846,0
71584,2,1219.21,0
71585,2,1344.788,0
71586,2,1440.375,0
71587,2,1633.358,0
71588,2,811.942,0
71589,2,1493.479,0
71590,1,1331.271,0
71591,1,1263.142,0
71592,1,1371.823,0
71593,1,1336.22,0
71594,1,1086.572,0
71595,1,1230.978,0
71596,1,1268.754,0
71597,1,1025.322,0
71598,1,686.364,0
71599,1,1459.203,0
71600,1,1146.736,0
71601,1,1524.556,0
71602,1,1343.582,0
71603,1,1647.6,0
71604,1,1893.868,0
71605,1,1834.79,0
71606,1,1833.221,0
71607,1,829.382,0
71608,1,618.355,0
71609,1,1174.133,0
71610,1,1303.03,0
71611,1,1103.529,0
71612,1,1252.159,0
71613,1,1117.167,0
71614,1,724.08,0
71615,1,82.974,0
71616,1,483.122,0
71617,1,590.838,0
71618,1,520.838,0
71619,1,654.743,0
71620,1,212.595,0
71621,1,287.484,0
71622,1,334.854,0
71623,1,13.698,0
71631,1,99.63,0
71632,1,1131.046,0
71633,1,1016.391,0
71634,1,328.398,0
71635,1,427.424,0
71636,1,538.398,0
71637,1,202.88,0
71638,1,146.819,0
71639,1,376.613,0
71641,1,23.595,0
71642,1,165.526,0
