region,class,sc_point_gid,capacity,supply_curve_cost_per_mw,dist_km,reinforcement_dist_km
p30059,1,15685,0.724,421121.869,134.38,54.723
p30107,1,15686,37.293,392518.713,126.761,54.723
p30107,1,15687,206.621,343934.977,117.139,54.723
p30107,1,15688,196.604,317208.135,110.101,54.723
p30037,1,15693,31.379,262240.947,88.057,54.723
p30065,1,15694,96.431,252306.04,87.312,54.723
p30069,1,15699,97.397,401553.633,131.09,15.327
p30069,1,15700,7.603,420022.969,136.968,15.327
p30087,1,15701,165.225,350561.945,122.102,66.84
p30087,1,15702,764.209,321644.478,110.594,66.84
p30033,1,15703,859.675,299838.18,104.874,66.84
p30033,1,15704,1266.159,370676.135,131.427,5.351
p30033,1,15705,1001.244,337852.477,119.907,5.351
p30033,1,15706,863.356,308457.393,109.231,5.351
p30033,1,15707,495.312,282406.235,98.344,5.351
p30033,1,15708,817.433,261434.446,90.25,5.351
p30033,1,15709,681.899,242107.263,85.162,5.351
p30033,1,15710,412.398,230066.1,80.391,5.351
p30033,1,15711,551.071,215484.64,75.619,5.351
p30079,1,15712,274.69,205767.302,70.847,5.351
p30079,1,15713,109.345,199960.136,66.865,5.351
p30079,1,15714,104.035,206709.733,70.891,5.351
p30079,1,15715,184.716,217994.19,75.663,5.351
p30079,1,15716,260.268,232878.533,80.54,5.351
p30021,1,15717,482.941,248759.071,85.87,5.351
p30021,1,15718,539.907,263866.848,90.778,5.351
p30021,1,15719,857.985,289273.982,99.293,5.351
p30021,1,15720,444.803,316159.38,108.229,5.351
p30021,1,15721,87.5,350389.381,119.793,5.351
p30021,1,15722,18.466,384003.044,131.08,5.351
p30109,1,15724,87.742,247135.057,87.137,126.116
p38033,1,15725,422.536,640874.507,222.214,29.026
p38033,1,15726,139.518,602662.34,210.694,29.026
p38007,1,15729,245.846,506701.148,176.134,29.026
p38007,1,15730,798.787,475020.512,164.614,29.026
p38025,1,15731,679.907,440496.697,153.094,29.026
p38025,1,15732,166.492,403575.827,141.574,29.026
p38025,1,15733,281.027,371264.665,130.054,29.026
p41065,1,15992,54.311,217546.357,34.661,104.454
p41065,1,15993,154.725,37940.988,5.546,246.139
p41065,1,15994,584.743,70983.909,22.578,221.331
p41065,1,15995,140.362,56551.673,11.563,221.331
p41065,1,15996,121.776,43831.246,9.703,221.331
p41065,1,15997,457.053,60415.72,18.723,221.331
p41055,1,15998,876.451,63094.333,20.062,232.793
p41021,1,15999,26.672,170022.428,44.349,232.793
p41021,1,16001,93.173,208242.317,61.284,232.793
p41049,1,16004,144.104,259726.264,80.709,224.462
p41059,1,16009,168.483,107027.507,30.051,275.652
p30059,1,16065,75.13,390741.712,128.756,54.723
p30107,1,16066,245.604,345682.996,117.35,54.723
p30107,1,16067,785.33,318356.896,107.728,54.723
p30107,1,16068,937.037,293005.737,100.162,54.723
p30107,1,16069,104.155,272153.602,93.809,54.723
p30107,1,16070,358.932,267338.156,86.928,54.723
p30037,1,16071,632.054,236165.152,83.455,54.723
p30037,1,16072,591.26,219056.527,78.261,54.723
p30037,1,16073,702.174,213901.765,74.972,54.723
p30065,1,16074,213.38,220593.961,75.568,54.723
p30065,1,16075,311.018,233917.343,80.253,54.723
p30065,1,16076,42.362,250948.969,84.175,54.723
p30065,1,16078,27.879,360359.785,115.214,15.327
p30065,1,16079,71.811,370487.209,119.495,15.327
p30065,1,16080,84.362,390143.418,125.901,15.327
p30087,1,16081,10.017,340946.257,115.559,66.84
p30087,1,16082,258.035,300398.193,104.597,66.84
p30087,1,16083,745.14,271960.8,93.828,66.84
p30087,1,16084,1151.684,255715.546,88.582,66.84
p30087,1,16085,404.07,324820.208,114.767,5.351
p30087,1,16086,811.761,292551.885,103.458,5.351
p30087,1,16087,829.382,261062.348,92.834,5.351
p30087,1,16088,630.605,234855.815,81.577,5.351
p30087,1,16089,380.656,214624.129,73.853,5.351
p30087,1,16090,175.725,195389.815,68.871,5.351
p30033,1,16091,375.768,183648.445,64.099,5.351
p30079,1,16092,184.656,171370.865,59.327,5.351
p30079,1,16093,67.164,165532.292,55.196,5.351
p30079,1,16094,229.432,173208.37,59.371,5.351
p30079,1,16095,237.518,188853.685,64.248,5.351
p30079,1,16096,408.717,208094.186,71.964,5.351
p30079,1,16097,88.526,215280.582,74.35,5.351
p30021,1,16098,356.639,243183.521,83.001,5.351
p30021,1,16099,364.544,260108.963,91.832,5.351
p30021,1,16100,85.811,314597.866,103.194,5.351
p30021,1,16102,16.776,397784.889,126.234,5.351
p30109,1,16104,850.744,216674.602,75.542,126.116
p38033,1,16105,856.296,636852.432,219.679,29.026
p38033,1,16106,93.535,602096.367,208.159,29.026
p38007,1,16108,7.543,536392.319,182.882,29.026
p38007,1,16109,377.277,493117.543,171.436,29.026
p38007,1,16110,1302.668,457854.08,159.842,29.026
p38025,1,16111,582.752,428597.034,148.322,29.026
p38025,1,16112,1143.538,393478.053,136.802,29.026
p38025,1,16113,99.992,359078.243,125.282,29.026
p41065,1,16372,454.398,97331.766,24.834,246.139
p41065,1,16373,504.967,76901.06,18.132,246.139
p41065,1,16377,31.862,88377.159,27.133,221.331
p41055,1,16378,251.397,88612.273,28.207,232.793
p41021,1,16380,286.578,168626.583,48.721,232.793
p41021,1,16381,98.724,211518.675,62.157,232.793
p41059,1,16389,102.587,132545.646,38.851,275.652
p30107,1,16446,157.018,324805.639,112.7,54.723
p30107,1,16447,542.622,310931.522,100.689,54.723
p30107,1,16448,490.846,280608.319,90.118,54.723
p30107,1,16449,1078.727,249232.666,83.238,54.723
p30107,1,16450,862.33,227182.586,76.568,54.723
p30037,1,16451,810.071,206742.889,71.778,54.723
p30037,1,16452,1259.642,187910.284,66.847,54.723
p30037,1,16453,1183.245,181124.115,62.706,54.723
p30065,1,16454,557.588,186642.262,63.917,54.723
p30065,1,16455,528.321,200374.428,66.934,54.723
p30065,1,16456,117.552,220834.175,72.558,54.723
p30065,1,16458,189.001,311954.198,103.321,15.327
p30065,1,16459,291.104,347448.731,109.218,15.327
p30065,1,16460,12.793,375761.398,119.077,7.818
p30087,1,16462,613.226,284528.797,100.036,66.84
p30087,1,16463,710.502,248791.446,87.673,66.84
p30087,1,16464,1105.098,238608.173,77.484,66.84
p30087,1,16465,751.295,204001.144,73.156,66.84
p30087,1,16466,1571.505,278471.273,98.475,5.351
p30087,1,16467,1285.711,246033.009,86.955,5.351
p30087,1,16468,859.192,216893.207,75.646,5.351
p30087,1,16469,655.105,187865.205,65.18,5.351
p30087,1,16470,533.691,165348.071,57.351,5.351
p30087,1,16471,685.881,151384.164,52.579,5.351
p30017,1,16472,118.88,138484.543,47.807,5.351
p30079,1,16476,0.603,183718.899,58.036,5.351
p30079,1,16477,406.122,202355.294,66.709,5.351
p30079,1,16478,612.623,233376.207,75.382,5.351
p30079,1,16479,369.915,253047.646,86.902,5.351
p30109,1,16482,0.966,175978.113,59.325,126.116
p30109,1,16483,96.492,172939.828,59.698,126.116
p30109,1,16484,1078.969,186373.832,63.873,126.116
p38033,1,16485,868.003,637370.818,212.968,29.026
p38033,1,16486,53.466,593047.324,201.448,29.026
p38007,1,16489,221.889,472374.406,166.963,29.026
p38089,1,16490,1212.754,456775.583,155.294,29.026
p38089,1,16491,1014.037,420390.922,143.625,29.026
p38089,1,16492,610.752,389924.387,132.105,29.026
p38089,1,16493,152.914,351318.067,120.51,29.026
p38089,1,16494,26.552,315619.818,108.99,29.026
p38089,1,16495,10.741,280520.591,97.47,29.026
p41065,1,16752,886.709,117629.288,33.789,246.139
p41065,1,16753,743.269,114670.42,32.811,246.139
p41065,1,16755,156.656,130175.692,34.576,221.331
p41065,1,16756,202.156,123341.012,34.234,221.331
p41065,1,16757,285.311,125836.54,37.747,221.331
p41069,1,16760,80.38,194224.723,56.652,232.793
p41021,1,16761,44.655,214519.36,64.903,232.793
p30093,1,16809,149.957,181401.187,57.714,100.582
p30107,1,16827,88.586,299547.84,95.338,54.723
p30107,1,16829,41.759,46546.295,4.91,126.244
p30107,1,16830,478.536,208905.805,65.681,54.723
p30037,1,16831,237.156,170648.134,59.011,54.723
p30037,1,16832,659.993,158226.864,57.383,54.723
p30037,1,16833,659.571,72103.024,17.714,89.112
p30065,1,16834,149.052,154126.823,51.866,54.723
p30065,1,16835,53.586,165504.119,55.476,54.723
p30087,1,16842,289.777,263961.536,93.999,66.84
p30087,1,16843,973.365,234152.445,81.583,66.84
p30087,1,16844,1135.21,204038.148,71.381,66.84
p30087,1,16845,1011.081,181539.567,61.35,66.84
p30087,1,16846,1071.003,160305.251,56.284,66.84
p30087,1,16847,1508.142,232334.876,82.183,5.351
p30087,1,16848,444.26,201578.88,70.663,5.351
p30087,1,16849,954.417,167662.936,59.143,5.351
p30087,1,16850,928.106,140537.508,48.836,5.351
p30087,1,16851,724.623,118240.102,41.059,5.351
p30017,1,16852,615.097,104680.525,36.287,5.351
p30017,1,16853,90.276,96026.496,31.932,5.351
p30017,1,16854,53.466,106213.424,36.331,5.351
p30079,1,16855,19.19,130554.597,41.261,5.351
p30079,1,16856,421.45,146281.663,47.676,5.351
p30079,1,16857,601.64,174888.845,59.09,5.351
p30079,1,16858,351.932,209134.551,70.61,5.351
p30079,1,16859,119.121,241153.321,82.13,5.351
p30079,1,16860,125.095,274812.326,93.65,5.351
p30109,1,16861,11.224,310790.27,105.17,5.351
p30109,1,16862,140.0,138178.356,47.73,126.116
p30109,1,16863,209.276,137670.562,48.178,126.116
p30109,1,16864,710.381,154132.347,52.353,126.116
p38033,1,16865,980.908,620132.257,208.942,29.026
p38033,1,16866,146.156,580917.048,197.348,29.026
p38007,1,16869,523.01,481378.603,162.489,29.026
p38089,1,16870,1059.719,448159.74,150.969,29.026
p38089,1,16871,848.028,417869.347,139.375,29.026
p38089,1,16872,174.638,380100.785,127.78,29.026
p38089,1,16873,302.087,348916.112,116.26,29.026
p38089,1,16874,257.794,314336.023,104.591,29.026
p38089,1,16875,437.441,278467.782,92.848,29.026
p38089,1,16876,196.001,243282.451,81.328,29.026
p38059,1,16877,41.035,209150.075,69.808,29.026
p41031,1,17132,224.363,165064.905,45.778,246.139
p41031,1,17133,179.707,142798.571,45.002,246.139
p41031,1,17134,345.415,169976.22,45.707,246.139
p41059,1,17149,72.776,502276.142,118.848,118.608
p30043,1,17195,102.949,420501.683,109.912,100.582
p30007,1,17196,222.07,64147.824,23.53,185.616
p30107,1,17209,310.053,204763.746,67.262,54.723
p30107,1,17210,79.655,186639.241,56.546,54.723
p30037,1,17211,472.139,153544.374,48.124,54.723
p30037,1,17212,446.191,12395.27,2.489,101.959
p30037,1,17213,355.673,21662.844,4.405,89.112
p30065,1,17214,167.88,118711.319,38.921,54.723
p30065,1,17215,11.405,141374.796,44.641,54.723
p30111,1,17221,518.786,317372.558,103.254,7.654
p30103,1,17222,271.673,245635.68,88.226,66.84
p30103,1,17223,1132.676,212932.248,76.759,66.84
p30087,1,17224,830.77,187012.59,65.081,66.84
p30087,1,17225,811.097,159238.995,53.719,66.84
p30087,1,17226,957.373,132364.352,44.953,66.84
p30087,1,17227,1002.994,112792.326,39.781,66.84
p30087,1,17228,353.199,191626.116,65.839,5.351
p30087,1,17229,428.932,154627.101,54.319,5.351
p30087,1,17230,943.856,121445.211,42.851,5.351
p30087,1,17231,912.115,93120.487,31.964,5.351
p30017,1,17232,265.639,72390.874,24.767,5.351
p30017,1,17233,527.777,62221.645,20.412,5.351
p30017,1,17234,261.897,75051.802,24.811,5.351
p30017,1,17235,134.811,97710.429,31.279,5.351
p30079,1,17236,354.225,129288.886,42.799,5.351
p30079,1,17237,49.724,161460.575,54.319,5.351
p30079,1,17238,229.492,197843.401,65.839,5.351
p30079,1,17239,110.009,228872.496,77.359,5.351
p30025,1,17240,34.759,261978.811,88.879,5.351
p30025,1,17241,294.122,297519.219,100.399,5.351
p30025,1,17242,368.949,103840.731,36.21,126.116
p30109,1,17243,74.164,105177.731,36.061,126.116
p30109,1,17244,482.217,117252.719,40.833,126.116
p38033,1,17245,1097.977,620509.971,210.21,29.026
p38033,1,17246,478.596,580572.543,198.69,29.026
p38007,1,17249,586.493,477027.308,163.682,29.026
p38089,1,17250,1402.659,444011.13,152.162,29.026
p38089,1,17251,1111.917,411595.562,140.717,29.026
p38089,1,17252,602.605,377701.965,129.122,29.026
p38089,1,17253,402.38,343312.357,117.602,29.026
p38089,1,17254,256.466,313887.182,106.008,29.026
p38089,1,17255,133.845,281553.736,94.488,29.026
p38089,1,17256,310.656,242268.04,82.968,29.026
p38059,1,17257,523.433,209660.422,71.448,29.026
p38059,1,17258,112.423,177885.001,59.853,29.026
p38059,1,17259,0.724,143086.019,48.333,29.026
p41031,1,17512,296.656,206820.721,59.295,246.139
p41031,1,17513,178.319,202192.15,56.82,246.139
p41031,1,17514,488.191,221434.812,64.466,221.331
p41059,1,17529,2.172,892648.888,231.276,3.762
p30097,1,17587,70.362,118483.614,37.81,120.152
p30037,1,17590,31.379,154958.217,50.074,54.723
p30037,1,17591,332.622,124083.346,39.82,54.723
p30037,1,17592,109.224,98185.136,31.041,54.723
p30037,1,17593,411.553,80972.754,26.431,54.723
p30065,1,17599,87.862,242335.144,79.065,7.818
p30111,1,17600,11.707,266426.752,85.027,7.818
p30111,1,17601,311.501,291628.725,96.057,7.654
p30103,1,17602,225.992,236231.955,83.529,66.84
p30103,1,17603,707.666,202332.659,71.934,66.84
p30103,1,17604,570.019,171402.927,60.941,66.84
p30087,1,17605,1000.158,139838.15,48.789,66.84
p30087,1,17606,604.476,110511.743,37.321,66.84
p30087,1,17607,404.432,83960.917,28.503,66.84
p30087,1,17608,318.501,68214.784,23.49,66.84
p30087,1,17609,174.035,145304.172,49.547,5.351
p30087,1,17610,241.139,109280.021,38.027,5.351
p30017,1,17611,249.346,76248.346,26.507,5.351
p30017,1,17612,286.699,55097.837,15.198,5.351
p30017,1,17613,100.112,33458.262,8.817,5.351
p30017,1,17615,52.259,79467.918,26.507,5.351
p30017,1,17616,269.259,115701.918,38.102,5.351
p30017,1,17617,26.25,149974.018,49.547,5.351
p30017,1,17618,237.156,185513.806,61.067,5.351
p30017,1,17619,83.517,219615.472,72.587,5.351
p30025,1,17620,303.777,253030.478,84.107,5.351
p30025,1,17621,25.104,85250.337,29.462,126.116
p30025,1,17622,438.95,71763.318,24.69,126.116
p30025,1,17623,251.578,71097.41,24.541,126.116
p30025,1,17624,490.605,86094.333,29.313,126.116
p38033,1,17625,271.13,622405.879,214.609,29.026
p38087,1,17626,56.181,593198.595,203.014,29.026
p38087,1,17629,544.976,484487.565,168.454,29.026
p38089,1,17630,1011.382,455239.043,157.009,29.026
p38089,1,17631,574.183,421814.991,145.34,29.026
p38089,1,17632,827.752,389423.337,133.82,29.026
p38089,1,17633,1178.357,354388.494,122.3,29.026
p38089,1,17634,696.14,320479.676,110.705,29.026
p38089,1,17635,382.648,288473.121,99.185,29.026
p38089,1,17636,86.655,256701.921,87.665,29.026
p38037,1,17637,554.148,223458.011,76.145,29.026
p38037,1,17638,426.639,187980.391,64.625,29.026
p38059,1,17639,399.846,155401.657,53.105,29.026
p41031,1,17890,106.388,553291.244,111.808,118.93
p41031,1,17891,68.673,285408.031,76.672,246.139
p41031,1,17892,416.562,248822.928,70.502,246.139
p41031,1,17893,479.924,245035.599,69.257,246.139
p41031,1,17894,3.138,241282.055,68.993,246.139
p41023,1,17905,3.138,827982.445,230.167,3.762
p41023,1,17906,3.621,796597.919,219.965,3.762
p41061,1,17914,4.707,121896.018,39.231,136.744
p41061,1,17915,101.802,105691.64,37.985,136.744
p30043,1,17952,259.121,394155.076,115.677,100.582
p30097,1,17967,214.828,79468.662,26.15,120.152
p30097,1,17968,11.466,233687.585,84.771,26.127
p30095,1,17970,1.69,139131.32,45.161,54.723
p30095,1,17971,358.268,103495.733,33.097,54.723
p30037,1,17972,148.268,72121.173,22.21,54.723
p30037,1,17973,372.751,53359.168,14.815,54.723
p30037,1,17974,444.924,54692.128,15.486,54.723
p30065,1,17975,519.329,134064.008,44.425,15.327
p30065,1,17976,37.173,142452.633,46.982,15.327
p30111,1,17978,133.121,191293.42,61.328,7.818
p30111,1,17979,11.466,210991.006,69.722,7.654
p30111,1,17980,418.674,236463.027,77.182,7.654
p30111,1,17981,50.086,260507.192,87.173,7.654
p30103,1,17982,510.217,284282.463,99.664,7.654
p30103,1,17983,35.0,201216.112,67.952,66.84
p30103,1,17985,332.38,121223.766,44.092,66.84
p30087,1,17986,517.881,89705.232,32.497,66.84
p30087,1,17987,78.569,63346.781,20.977,66.84
p30087,1,17988,352.354,42814.044,11.948,66.84
p30087,1,17989,6.517,43404.76,11.82,66.84
p30087,1,17990,109.587,106086.53,36.238,5.351
p30017,1,17991,253.509,70530.704,24.867,5.351
p30017,1,17992,229.492,45701.749,13.198,5.351
p30017,1,17996,151.768,112173.866,36.014,5.351
p30025,1,17999,114.293,216595.84,71.021,5.351
p30025,1,18000,389.467,250982.465,82.914,5.351
p30025,1,18001,212.535,63951.258,21.896,126.116
p30025,1,18002,394.898,45418.227,13.223,126.116
p30025,1,18003,155.147,45701.313,13.021,126.116
p38087,1,18004,3.138,664872.361,230.826,29.026
p38087,1,18006,54.914,599378.393,207.711,29.026
p38087,1,18007,61.129,561032.475,196.117,29.026
p38087,1,18008,90.88,526554.891,184.597,29.026
p38087,1,18009,602.907,498850.901,173.077,29.026
p38087,1,18010,631.812,465292.17,161.557,29.026
p38087,1,18011,1128.21,434228.601,150.037,29.026
p38041,1,18012,944.52,398902.487,138.517,29.026
p38041,1,18013,1022.908,369313.32,126.997,29.026
p38041,1,18014,988.149,349109.072,115.477,29.026
p38041,1,18015,998.529,305511.916,103.957,29.026
p38041,1,18016,756.485,269134.376,92.437,29.026
p38037,1,18017,298.406,246558.555,80.917,29.026
p38037,1,18018,223.639,196846.21,69.397,29.026
p38037,1,18019,121.293,171945.404,57.877,29.026
p41031,1,18269,56.664,461534.536,98.002,118.93
p41031,1,18270,74.586,575093.262,111.233,118.93
p41031,1,18271,13.397,301071.345,88.885,246.139
p41031,1,18272,137.768,280083.916,86.655,246.139
p41031,1,18273,379.691,267298.485,80.578,246.139
p41031,1,18274,186.647,281385.62,80.504,246.139
p41023,1,18285,12.793,814848.773,225.039,3.762
p41023,1,18286,80.017,764608.613,213.559,3.762
p41061,1,18294,124.974,113343.074,40.693,118.608
p41001,1,18295,459.708,71972.902,25.716,136.744
p30093,1,18329,57.992,346334.21,112.057,100.582
p30057,1,18332,8.086,430241.602,122.194,100.582
p30031,1,18336,77.483,456334.492,140.591,120.152
p30031,1,18337,25.224,413513.438,129.071,120.152
p30097,1,18349,26.914,191028.766,68.343,26.127
p30095,1,18350,203.242,157735.655,57.223,26.127
p30095,1,18351,626.079,91871.105,29.211,54.723
p30095,1,18352,931.485,54653.182,17.244,54.723
p30111,1,18353,825.701,22222.39,5.531,54.723
p30111,1,18354,1504.582,24731.67,7.287,54.723
p30111,1,18355,777.063,107992.054,32.778,15.327
p30111,1,18356,707.123,104592.307,34.716,15.327
p30111,1,18357,218.026,127576.407,39.422,15.327
p30111,1,18358,279.639,158228.258,51.126,7.818
p30111,1,18359,191.897,179042.231,59.994,7.654
p30111,1,18360,188.759,209583.901,70.723,7.654
p30111,1,18361,19.914,240315.602,83.161,7.654
p30111,1,18362,43.328,258316.536,93.829,7.654
p30103,1,18365,70.483,128777.257,41.78,66.84
p30087,1,18368,236.914,23460.562,6.475,66.84
p30087,1,18369,323.027,23952.919,6.835,66.84
p30087,1,18370,2.897,119278.911,41.115,5.351
p30017,1,18371,82.552,88471.087,29.169,5.351
p30017,1,18373,4.586,53168.198,14.968,5.351
p30017,1,18374,156.294,58828.583,19.442,5.351
p30017,1,18375,115.742,89055.924,29.169,5.351
p30017,1,18376,395.622,118322.716,40.742,5.351
p30025,1,18379,16.897,224971.58,75.197,5.351
p30025,1,18380,31.44,259545.295,86.866,5.351
p30025,1,18381,438.95,52782.832,17.796,126.116
p30025,1,18382,406.363,22632.163,6.276,126.116
p30025,1,18383,691.614,21467.044,5.916,126.116
p38087,1,18385,9.897,643691.437,223.929,29.026
p38087,1,18386,321.82,607238.509,212.409,29.026
p38087,1,18387,186.888,572186.709,200.889,29.026
p38087,1,18388,163.354,540784.356,189.369,29.026
p38087,1,18389,758.657,523076.438,177.849,29.026
p38087,1,18390,1028.701,485679.071,166.329,29.026
p38041,1,18391,1085.003,448327.036,154.809,29.026
p38041,1,18392,1187.952,415374.881,143.289,29.026
p38041,1,18393,1171.297,392741.317,131.769,29.026
p38041,1,18394,963.227,347368.778,120.249,29.026
p38041,1,18395,1245.461,319132.915,108.729,29.026
p38041,1,18396,1036.124,280731.298,97.261,29.026
p38037,1,18397,1094.236,248412.312,85.741,29.026
p38037,1,18398,1063.098,222134.217,74.379,29.026
p38037,1,18399,369.07,193299.479,63.176,29.026
p38037,1,18400,352.837,205470.249,70.965,7.632
p38037,1,18401,25.707,177355.811,60.447,7.632
p38059,1,18402,4.948,151067.531,48.927,7.632
p38059,1,18403,182.121,128079.237,43.312,7.632
p41017,1,18649,20.035,566341.3,112.0,118.93
p41017,1,18650,288.811,575466.099,116.71,118.93
p41017,1,18651,352.354,321667.871,100.136,246.139
p41017,1,18652,533.088,303760.004,97.016,246.139
p41031,1,18653,341.673,314416.17,92.322,246.139
p41013,1,18654,99.207,316423.12,93.002,246.139
p41001,1,18674,163.354,87178.985,29.173,118.608
p41001,1,18675,598.441,42472.399,11.367,136.744
p41001,1,18676,16.052,443378.083,132.364,3.762
p30057,1,18709,35.785,379557.393,123.866,100.582
p30057,1,18711,78.931,460249.567,131.172,100.582
p30031,1,18716,67.466,440939.731,136.406,120.152
p30031,1,18717,154.845,375936.88,124.141,120.152
p30097,1,18729,330.449,99356.194,21.961,67.092
p30095,1,18730,255.983,66663.235,12.962,67.092
p30095,1,18731,506.295,117375.085,40.457,26.127
p30095,1,18732,393.208,82399.435,29.095,26.127
p30111,1,18733,848.813,61532.452,19.938,26.127
