sc_point_gid|old,sc_point_gid
63650,146725
63651,146726
63652,146727
63653,146728
63654,146729
63655,146730
63656,146731
63657,146732
63658,146733
63659,146734
63660,146735
63661,146736
63662,146737
63663,146738
63664,146739
63665,146740
63666,146741
63667,146742
63668,146744
63669,146745
63670,146746
63671,146747
63672,146748
63673,146749
63674,146750
63675,146751
63676,146752
63677,146753
63678,146754
63679,146755
63680,146756
63681,146757
63682,146758
63683,146759
63684,146760
63685,146761
63686,146762
63687,146763
63688,146764
63689,146765
63690,146767
63691,146768
63692,146769
63693,146770
63694,146771
63695,146772
63696,146773
63697,146774
63698,146775
63699,146776
63700,146777
63701,146778
63702,146779
63703,146780
63704,146781
63705,146782
63706,146783
63707,146784
63708,146785
63709,146786
63710,146787
63711,146788
63712,146789
63713,146791
63714,146792
63715,146793
63716,146794
63717,146795
63718,146796
63719,146797
63720,146798
63721,146799
63722,146800
63723,146801
63724,146802
63725,146803
63726,146804
63727,146805
63728,146806
63729,146807
63730,146808
63731,146809
63732,146810
63733,146811
63734,146812
63735,146814
63736,146815
63737,146816
63738,146817
63739,146818
63740,146819
63741,146820
63742,146821
63743,146822
63744,146823
63745,146824
63746,146825
63747,146826
63748,146827
63749,146828
63750,146829
63751,146830
63752,146831
63753,146832
63754,146833
63755,146834
63756,146835
63757,146152
63758,146838
63759,146839
63760,146840
63761,146841
63762,146158
63763,146159
63764,146160
63765,146161
63766,146162
63767,146163
63768,146164
63769,146165
63770,146166
63771,146167
63772,146168
63773,146169
63774,146170
63775,146171
63776,146172
63777,146173
63778,146174
63779,146175
63780,146176
63781,146177
63782,146179
63783,146180
63784,146181
63785,146182
63871,145876
63872,146560
63873,146561
63874,146562
63875,146563
63876,146564
63877,146565
63878,146566
63879,146567
63880,146568
63881,146569
63882,146570
63883,146571
63884,146572
63885,146573
63886,146574
63887,146575
63888,146577
63891,146580
63892,146581
63893,146582
63894,146583
63895,146584
63896,146585
63897,146586
63898,146587
63899,146588
63900,146589
63901,146590
63902,146591
63903,146592
63904,146593
63905,146594
63906,146595
63907,146596
63908,146597
63909,146598
63910,146599
63911,146600
63912,146602
63913,146603
63914,146604
63915,146605
63916,146606
63917,146607
63918,146608
63919,146609
63920,146610
63921,146611
63922,146612
63923,146613
63924,146614
63925,146615
63926,146616
63927,146617
63928,146618
63929,146619
63930,146620
63931,146621
63932,147306
63933,147307
63934,147308
63935,147309
63936,147310
63937,147312
63938,147313
63939,147314
63940,147315
63941,147316
63942,147317
63943,147318
63944,147319
63945,147320
63946,147321
63947,147322
63948,147323
63949,147324
63950,147325
63951,147326
63952,147327
63953,147328
63954,147329
63955,147330
63956,147331
63957,147332
63958,147333
63959,147335
63960,147336
63961,147337
63962,147338
63963,147339
63964,147340
63965,147341
63966,147342
63967,147343
63968,147344
63969,147345
63970,147346
63971,147347
63972,147348
63973,147349
63974,147350
63975,147351
63976,147352
63977,147353
63978,147354
63979,147355
63980,147356
63981,147357
63982,147359
63983,147360
63984,147361
63985,147362
63986,147363
63987,147364
63988,147365
63989,147366
63990,147367
63991,147368
63992,147369
63993,147370
63994,147371
63995,147372
63996,147373
63997,147374
63998,147375
63999,147376
64000,147377
64001,147378
64002,147379
64003,147380
64004,147382
64005,147383
64006,147384
64007,147385
64008,147386
64009,147387
64010,147388
64011,147389
64012,147390
64013,147391
64014,147392
64015,147393
64016,147394
64017,147395
64018,147396
64019,147397
64020,147398
64021,147399
64022,147400
64023,147401
64024,147402
64025,147403
64026,147405
64027,147406
64028,147407
64029,147408
64030,147409
64031,147410
64032,147411
64033,147412
64034,147413
64035,147414
64036,147415
64037,147416
64038,147417
64039,147418
64040,147419
64041,147420
64042,147421
64043,147422
64044,147423
64045,147424
64046,147425
64047,147426
64048,147428
64049,147429
64050,147430
64051,147431
64052,147432
64053,147433
64054,147434
64055,147435
64056,147436
64057,147437
64058,147438
64059,147439
64060,147440
64061,147441
64062,147442
64063,147443
64064,147444
64065,147445
64066,147446
64067,147447
64068,147448
64069,147449
64070,147450
64071,147452
64072,147453
64073,147454
64074,147455
64075,147456
64076,147457
64077,147458
64078,147459
64079,147460
64080,147461
64081,147462
64082,147463
64083,147464
64084,147465
64085,147466
64086,147467
64087,147468
64088,147469
64089,147470
64090,147471
64091,147472
64092,147473
64093,147475
64094,147476
64095,147477
64096,147478
64097,147479
64098,147480
64099,147481
64100,147482
64101,147483
64102,147484
64103,147485
64104,147486
64105,147487
64106,147488
64107,147489
64108,147490
64109,147491
64110,147492
64111,147493
64112,147494
64113,147495
64114,147496
64115,147498
64116,147499
64117,147500
64118,147501
64119,147502
64120,147503
64121,147504
64122,147505
64123,147506
64124,147507
64125,147508
64126,147509
64127,147510
64128,147511
64129,147512
64130,147513
64131,147514
64132,147515
64133,147516
64134,147517
64135,146834
64136,146835
64137,146836
64138,146837
64139,146839
64140,146840
64141,146841
64142,146842
64143,146843
64144,146844
64145,146845
64146,146846
64147,146847
64148,146848
64149,146849
64150,146850
64151,146851
64152,146852
64153,146853
64154,146854
64155,146855
64156,146856
64157,146857
64158,146858
64159,146859
64160,146860
64161,146861
64162,146862
64163,146864
64164,146865
64251,146560
64252,147244
64253,147245
64254,147246
64255,147247
64256,147248
64257,147249
64258,147250
64259,147251
64260,147252
64261,147253
64262,147254
64263,147255
64264,147256
64265,147257
64266,147258
64267,147259
64268,147261
64269,147262
64271,147264
64272,147265
64273,147266
64274,147267
64275,147268
64276,147269
64277,147270
64278,147271
64279,147272
64280,147273
64281,147274
64282,147275
64283,147276
64284,147277
64285,147278
64286,147279
64287,147280
64288,147281
64289,147282
64290,147283
64291,147284
64292,147286
64293,147287
64294,147288
64295,147289
64296,147290
64297,147291
64298,147292
64299,147293
64300,147294
64301,147295
64302,147296
64303,147297
64304,147298
64305,147299
64306,147300
64307,147301
64308,147302
64309,147303
64310,147304
64311,147305
64312,147306
64313,147307
64314,147992
64315,147993
64316,147311
64317,147312
64318,147313
64319,147998
64320,147999
64321,148000
64322,148001
64323,148002
64324,148003
64325,148004
64326,148005
64327,148006
64328,148007
64329,148008
64330,148009
64331,148010
64332,148011
64333,148012
64334,148013
64335,148014
64336,148015
64337,148016
64338,148017
64339,148019
64340,148020
64341,148021
64342,148022
64343,148023
64344,148024
64345,148025
64346,148026
64347,148027
64348,148028
64349,148029
64350,148030
64351,148031
64352,148032
64353,148033
64354,148034
64355,148035
64356,148036
64357,148037
64358,148038
64359,148039
64360,148040
64361,148041
64362,148043
64363,148044
64364,148045
64365,148046
64366,148047
64367,148048
64368,148049
64369,148050
64370,148051
64371,148052
64372,148053
64373,148054
64374,148055
64375,148056
64376,148057
64377,148058
64378,148059
64379,148060
64380,148061
64381,148062
64382,148063
64383,148064
64384,148066
64385,148067
64386,148068
64387,148069
64388,148070
64389,148071
64390,148072
64391,148073
64392,148074
64393,148075
64394,148076
64395,148077
64396,148078
64397,148079
64398,148080
64399,148081
64400,148082
64401,148083
64402,148084
64403,148085
64404,148086
64405,148087
64406,148089
64407,148090
64408,148091
64409,148092
64410,148093
64411,148094
64412,148095
64413,148096
64414,148097
64415,148098
64416,148099
64417,148100
64418,148101
64419,148102
64420,148103
64421,148104
64422,148105
64423,148106
64424,148107
64425,148108
64426,148109
64427,148110
64428,148112
64429,148113
64430,148114
64431,148115
64433,148117
64434,148118
64435,148119
64436,148120
64437,148121
64438,148122
64439,148123
64440,148124
64441,148125
64442,148126
64443,148127
64444,148128
64445,148129
64446,148130
64447,148131
64448,148132
64449,148133
64450,148134
64451,148136
64452,148137
64453,148138
64454,148139
64455,148140
64456,148141
64457,148142
64458,148143
64459,148144
64460,148145
64461,148146
64462,148147
64463,148148
64464,148149
64465,148150
64466,148151
64467,148152
64468,148153
64469,148154
64470,148155
64471,148156
64472,148157
64473,148159
64474,148160
64475,148161
64476,148162
64477,148163
64478,148164
64479,148165
64480,148166
64481,148167
64482,148168
64483,148169
64484,148170
64485,148171
64486,148172
64487,148173
64488,148174
64489,148175
64490,148176
64491,148177
64492,148178
64493,148179
64494,148180
64495,148181
64496,148183
64497,148184
64498,148185
64499,148186
64500,148187
64501,148188
64502,148189
64503,148190
64504,148191
64505,148192
64506,148193
64507,148194
64508,148195
64509,148196
64510,148197
64511,148198
64512,147515
64513,147516
64514,147517
64515,147518
64516,147519
64517,147520
64518,147521
64519,147523
64520,147524
64521,147525
64522,147526
64523,147527
64524,147528
64525,147529
64526,147530
64527,147531
64528,147532
64529,147533
64530,147534
64531,147535
64532,147536
64533,147537
64534,147538
64535,147539
64536,147540
64537,147541
64538,147542
64539,147543
64540,147544
64541,147545
64542,147546
64543,147548
64544,147549
64631,147927
64632,147928
64633,147929
64634,147930
64635,147931
64636,147932
64637,147933
64638,147934
64639,147935
64640,147936
64641,147937
64642,147938
64643,147939
64644,147940
64645,147941
64646,147942
64647,147943
64648,147945
64649,147946
64651,147948
64652,147949
64653,147950
64654,147951
64655,147952
64656,147953
64659,147956
64660,147957
64661,147958
64662,147959
64663,147960
64664,147961
64665,147962
64666,147963
64667,147964
64668,147965
64669,147966
64670,147967
64671,147968
64672,147970
64673,147971
64674,147972
64675,147973
64676,147974
64677,147975
64678,147976
64679,147977
64680,147978
64681,147979
64682,147980
64683,147981
64684,147982
64685,147983
64686,147984
64687,147985
64688,147986
64689,147987
64690,147988
64691,147989
64692,147990
64693,147991
64694,147992
64695,147994
64696,147995
64697,147996
64698,147997
64699,147998
64700,147999
64701,148000
64702,148685
64703,148686
64704,148687
64705,148688
64706,148689
64707,148690
64708,148691
64709,148692
64710,148693
64711,148694
64712,148695
64713,148696
64714,148697
64715,148698
64716,148699
64717,148700
64718,148701
64719,148703
64720,148704
64721,148705
64722,148706
64723,148707
64724,148708
64725,148709
64726,148710
64727,148711
64728,148712
64729,148713
64730,148714
64731,148715
64732,148716
64733,148717
64734,148718
64735,148719
64736,148720
64737,148721
64738,148722
64739,148723
64740,148724
64741,148725
64742,148727
64743,148728
64744,148729
64745,148730
64746,148731
64747,148732
64748,148733
64749,148734
64750,148735
64751,148736
64752,148737
64753,148738
64754,148739
64755,148740
64756,148741
64757,148742
64758,148743
64759,148744
64760,148745
64761,148746
64762,148747
64763,148748
64764,148750
64765,148751
64766,148752
64767,148753
64768,148754
64769,148755
64770,148756
64771,148757
64772,148758
64773,148759
64774,148760
64775,148761
64776,148762
64777,148763
64778,148764
64779,148765
64780,148766
64781,148767
64782,148768
64783,148769
64784,148770
64785,148771
64786,148773
64787,148774
64788,148775
64789,148776
64790,148777
64791,148778
64792,148779
64793,148780
64794,148781
64795,148782
64796,148783
64797,148784
64798,148785
64799,148786
64800,148787
64801,148788
64802,148789
64803,148790
64804,148791
64805,148792
64806,148793
64807,148794
64808,148796
64809,148797
64810,148798
64811,148799
64812,148800
64813,148801
64814,148802
64815,148803
64816,148804
64817,148805
64818,148806
64819,148807
64820,148808
64821,148809
64822,148810
64823,148811
64824,148812
64825,148813
64826,148814
64827,148815
64828,148816
64829,148817
64830,148818
64831,148820
64832,148821
64833,148822
64834,148823
64835,148824
64836,148825
64837,148826
64838,148827
64839,148828
64840,148829
64841,148830
64842,148831
64843,148832
64844,148833
64845,148834
64846,148835
64847,148836
64848,148837
64849,148838
64850,148839
64851,148840
64852,148841
64853,148843
64854,148844
64855,148845
64856,148846
64857,148847
64858,148848
64859,148849
64860,148850
64861,148851
64862,148852
64863,148853
64864,148854
64865,148855
64866,148856
64867,148857
64868,148858
64869,148859
64870,148860
64871,148861
64872,148862
64873,148863
64874,148864
64875,148865
64876,148867
64877,148868
64878,148869
64879,148870
64880,148871
64881,148872
64882,148873
64883,148874
64884,148875
64885,148876
64886,148877
64887,148878
64888,148879
64889,148196
64890,148197
64891,148198
64892,148199
64893,148200
64894,148201
64895,148202
64896,148203
64897,148204
64898,148205
64899,148206
64900,148208
64901,148209
64902,148210
64903,148211
64904,148212
64905,148213
64906,148214
64907,148215
64908,148216
64909,148217
64910,148218
64911,148219
64912,148220
64913,148221
64914,148222
64915,148223
64916,148224
64917,148225
64918,148226
64919,148227
64920,148228
64921,148229
64922,148230
64923,148232
65011,147927
65012,147928
65013,148613
65014,148614
65015,148615
65016,148616
65017,148617
65018,148618
65019,148619
65020,148620
65021,148621
65022,148622
65023,148623
65024,148624
65025,148625
65026,148626
65027,148628
65028,148629
65029,148630
65030,148631
65031,148632
65032,148633
65033,148634
65034,148635
65035,148636
65037,148638
65039,148640
65040,148641
65042,148643
65043,148644
65044,148645
65045,148646
65046,148647
65047,148648
65048,148649
65049,148650
65050,148651
65051,148653
65052,148654
65053,148655
65054,148656
65055,148657
65056,148658
65057,148659
65058,148660
65059,148661
65060,148662
65061,148663
65062,148664
65063,148665
65064,148666
65065,148667
65066,148668
65067,148669
65068,148670
65069,148671
65070,148672
65071,148673
65072,148674
65073,148675
65074,148676
65075,148678
65076,148679
65077,148680
65078,148681
65079,148682
65080,148683
65081,148684
65082,148685
65083,148686
65084,148687
65085,149372
65086,149373
65087,149374
65088,149375
65089,149376
65090,149377
65091,149378
65092,149379
65093,149380
65094,149381
65095,149382
65096,149383
65097,149384
65098,149385
65099,149387
65100,149388
65101,149389
65102,149390
65103,149391
65104,149392
65105,149393
65106,149394
65107,149395
65108,149396
65109,149397
65110,149398
65111,149399
65112,149400
65113,149401
65114,149402
65115,149403
65116,149404
65117,149405
65118,149406
65119,149407
65120,149408
65121,149409
65122,149411
65123,149412
65124,149413
65125,149414
65126,149415
65127,149416
65128,149417
65129,149418
65130,149419
65131,149420
65132,149421
65133,149422
65134,149423
65135,149424
