region,class,sc_point_gid,capacity,supply_curve_cost_per_mw,trans_cap_cost_per_mw,reinforcement_cost_per_mw,dist_km,reinforcement_dist_km,trans_adder_per_mw
p12,5,38434,950.339,1483586.922,323170.477,0,83.672,315.178,-837245.9680000001
p12,5,38435,899.368,1549644.09,389227.645,0,96.318,315.178,-771188.8
p12,5,38436,1860.055,1492169.233,331752.789,0,111.128,315.178,-828663.6560000001
p12,5,38792,1757.541,579529.471,122691.084,0,17.939,64.231,-334147.30299999996
p12,5,38793,1407.677,673458.544,216620.157,0,31.249,64.231,-240218.22999999998
p12,5,38798,834.818,1022094.263,124612.942,0,25.21,175.789,-772868.379
p12,5,38799,150.406,1168211.51,270730.189,0,37.142,175.789,-626751.132
p12,5,38800,38.046,1975915.976,989828.791,0,57.838,245.522,3741.6059999999125
p12,5,38801,174.417,1224216.166,238128.981,0,52.392,245.522,-747958.204
p12,5,38812,15.785,3968960.33,2808543.886,0,57.615,315.178,1648127.4409999999
p12,5,38813,283.101,1470674.805,310258.36,0,69.055,315.178,-850158.0850000001
p12,5,38814,319.278,1475170.098,314753.654,0,78.022,315.178,-845662.7910000001
p12,5,38815,959.125,1508572.461,348156.016,0,96.477,315.178,-812260.429
p12,5,38816,1630.73,1504208.734,343792.289,0,99.608,315.178,-816624.1560000001
p12,5,38817,1633.821,1539400.408,378983.963,0,109.41,315.178,-781432.4820000001
p12,5,38820,1377.794,924936.667,354294.91,0,99.731,472.967,-216346.847
p12,5,38829,1749.783,969049.729,437401.097,0,139.028,449.665,-94247.53400000004
p12,5,39171,1853.886,571505.915,114667.528,0,16.889,64.231,-342170.859
p12,5,39172,1435.116,614006.404,157168.017,0,22.213,64.231,-299670.37
p12,5,39173,1519.751,749371.965,149463.359,0,24.83,95.636,-450445.24799999996
p12,5,39178,1969.008,947764.851,69657.717,0,18.843,169.501,-808449.4180000001
p12,5,39180,397.72,1005783.27,156842.817,0,47.364,161.205,-692097.6359999999
p12,5,39181,986.263,1210878.298,224791.114,0,67.925,245.522,-761296.071
p12,5,39192,4.86,8940842.037,7780425.593,0,50.263,315.178,6620009.148
p12,5,39193,621.721,1388539.82,228123.375,0,58.515,315.178,-932293.0700000001
p12,5,39194,384.544,1382500.522,222084.077,0,70.004,315.178,-938332.368
p12,5,39195,549.658,1516159.317,355742.872,0,83.316,315.178,-804673.5730000001
p12,5,39196,1588.133,1422973.794,262557.349,0,92.991,315.178,-897859.0960000001
p12,5,39197,1758.418,1503396.172,342979.727,0,104.511,315.178,-817436.7180000001
p12,5,39200,497.34,991834.652,421192.895,0,87.69,472.967,-149448.86199999996
p12,5,39201,1892.344,822010.215,251368.458,0,81.96,472.967,-319273.299
p12,5,39209,1334.53,956866.107,425217.476,0,114.148,449.665,-106431.15500000003
p12,5,39550,1985.232,659739.91,202901.523,0,28.056,64.231,-253936.864
p12,5,39551,1689.086,746807.697,146899.09,0,20.207,95.636,-453009.517
p12,5,39552,1275.508,692814.479,92905.873,0,10.585,95.636,-507002.73399999994
p12,5,39553,1684.653,691362.895,91454.288,0,12.341,95.636,-508454.31899999996
p12,5,39558,1775.84,919928.524,70988.071,0,16.978,161.205,-777952.382
p12,5,39560,1212.849,1024285.333,175344.881,0,41.127,161.205,-673595.5719999999
p12,5,39561,1245.88,1077696.241,228755.788,0,52.871,161.205,-620184.665
p12,5,39562,255.476,1200467.792,351527.34,0,71.515,161.205,-497413.11299999995
p12,5,39567,1380.228,1277630.393,117213.948,0,26.724,315.178,-1043202.4970000001
p12,5,39573,326.797,1366272.103,205855.658,0,53.585,315.178,-954560.787
p12,5,39574,450.487,1497895.939,337479.494,0,65.179,315.178,-822936.9510000001
p12,5,39575,1678.964,1425430.436,265013.991,0,77.743,315.178,-895402.4540000001
p12,5,39576,1673.289,1460598.24,300181.795,0,89.338,315.178,-860234.6500000001
p12,5,39577,1819.361,891558.336,320916.579,0,93.731,472.967,-249725.17799999996
p12,5,39580,1707.107,844025.841,273384.084,0,78.173,472.967,-297257.673
p12,5,39589,1262.407,956286.295,424637.664,0,107.68,449.665,-107010.96700000006
p12,5,39928,1757.562,692313.341,34042.178,0,4.55,97.554,-624228.986
p12,5,39930,1913.405,848460.107,190188.943,0,25.138,97.554,-468082.221
p12,5,39931,1558.593,712776.466,112867.859,0,18.641,95.636,-487040.74799999996
p12,5,39932,1491.108,645048.766,45140.159,0,6.525,95.636,-554768.448
p12,5,39933,1842.163,651483.489,51574.883,0,7.754,95.636,-548333.7239999999
p12,5,39938,994.329,941881.182,92940.73,0,20.742,161.205,-755999.723
p12,5,39941,1353.353,1049428.663,200488.211,0,54.511,161.205,-648452.242
p12,5,39942,101.64,1350029.262,501088.809,0,66.18,161.205,-347851.644
p12,5,39947,1962.468,1270406.017,109989.572,0,26.882,315.178,-1050426.8730000001
p12,5,39954,1581.345,1352273.966,191857.521,0,65.219,315.178,-968558.9240000001
p12,5,39955,1214.747,1456562.784,296146.339,0,79.081,315.178,-864270.1060000001
p12,5,39956,1116.97,1444111.373,283694.928,0,91.198,315.178,-876721.517
p12,5,39957,1821.576,860083.56,289441.803,0,82.211,472.967,-281199.95399999997
p12,5,39969,1015.388,924245.679,392597.048,0,102.71,449.665,-139051.58300000004
p12,5,40308,1536.514,719489.691,61218.527,0,8.567,97.554,-597052.637
p12,5,40309,1971.417,767249.116,108977.952,0,13.745,97.554,-549293.2119999999
p12,5,40310,1818.508,870376.421,212105.257,0,25.532,97.554,-446165.907
p12,5,40311,1580.078,745394.827,145486.22,0,23.924,95.636,-454422.387
p12,5,40312,1682.393,704597.067,104688.461,0,17.416,95.636,-495220.14599999995
p12,5,40317,1969.284,951614.159,134518.04,0,18.919,152.88,-682578.0789999999
p12,5,40318,1503.919,973794.87,124854.418,0,32.209,161.205,-724086.0349999999
p12,5,40333,1911.712,1330542.327,170125.882,0,56.225,315.178,-990290.5630000001
p12,5,40334,1837.147,1395721.577,235305.132,0,67.798,315.178,-925111.3130000001
p12,5,40335,867.925,1504703.185,344286.74,0,86.131,315.178,-816129.7050000001
p12,5,40336,730.444,1468931.511,308515.066,0,94.878,315.178,-851901.3790000001
p12,5,40337,1706.823,854835.518,284193.761,0,70.116,472.967,-286447.996
p12,5,40689,1390.31,859953.298,201682.135,0,24.14,97.554,-456589.029
p12,5,40690,1464.034,912580.55,254309.386,0,31.091,97.554,-403961.778
p12,5,40691,1700.839,828911.33,229002.724,0,34.653,95.636,-370905.883
p12,5,40692,1921.623,755007.283,155098.677,0,29.607,95.636,-444809.92999999993
p12,5,40707,1919.298,1266142.785,105726.341,0,38.029,315.178,-1054690.104
p12,5,40708,1310.316,1263486.648,103070.203,0,31.601,315.178,-1057346.242
p12,5,40709,975.269,1270893.6,110477.155,0,29.588,315.178,-1049939.29
p12,5,40710,1139.867,1269045.196,108628.751,0,35.317,315.178,-1051787.6940000001
p12,5,40713,1751.185,1374589.401,214172.956,0,62.895,315.178,-946243.4890000001
p12,5,40714,1825.831,1412943.439,252526.994,0,73.351,315.178,-907889.4510000001
p12,5,40715,1560.148,1460516.763,300100.318,0,86.661,315.178,-860316.1270000001
p12,5,40716,1240.134,900438.238,329796.481,0,74.232,472.967,-240845.27599999995
p12,5,40717,1324.05,837881.74,267239.983,0,62.563,472.967,-303401.774
p12,5,40719,1135.973,750389.859,179748.102,0,47.066,472.967,-390893.65499999997
p12,5,40720,1717.243,731771.618,161129.861,0,40.249,472.967,-409511.89599999995
p12,5,41069,1492.827,937892.248,279621.084,0,38.729,97.554,-378650.08
p12,5,41070,1557.567,894527.827,294619.22,0,52.473,95.636,-305289.387
p12,5,41071,1263.132,909931.838,310023.232,0,45.969,95.636,-289885.37499999994
p12,5,41087,1257.372,1318808.164,158391.719,0,47.893,315.178,-1002024.726
p12,5,41088,1643.536,1307968.89,147552.445,0,44.687,315.178,-1012864.0
p12,5,41089,1558.229,1309158.819,148742.374,0,49.954,315.178,-1011674.071
p12,5,41090,1684.609,1313351.36,152934.915,0,45.836,315.178,-1007481.53
p12,5,41091,1823.478,1351588.344,191171.899,0,54.754,315.178,-969244.5460000001
p12,5,41092,1271.751,1415481.934,255065.489,0,63.893,315.178,-905350.956
p12,5,41093,1158.888,1385917.622,225501.177,0,74.208,315.178,-934915.268
p12,5,41094,1612.746,1479602.184,319185.739,0,86.752,315.178,-841230.706
p12,5,41095,1501.258,1463137.026,302720.581,0,98.272,315.178,-857695.8640000001
p12,5,41096,630.323,895556.779,324915.022,0,69.061,472.967,-245726.735
p12,5,41097,695.664,816895.383,246253.626,0,57.317,472.967,-324388.131
p12,5,41098,747.288,766986.919,196345.162,0,46.017,472.967,-374296.595
p12,5,41099,825.822,760871.656,190229.899,0,35.266,472.967,-380411.858
p12,5,41100,924.351,709618.737,138976.981,0,27.278,472.967,-431664.77599999995
p12,5,41108,1823.425,826620.465,294971.834,0,79.738,449.665,-236676.79700000008
p12,5,41450,1559.825,954839.794,354931.187,0,62.148,95.636,-244977.41999999998
p12,5,41451,1736.505,1023467.055,423558.448,0,57.173,95.636,-176350.15899999999
p12,5,41461,1758.544,1347916.11,297504.64,0,90.935,439.13,-752906.83
p12,5,41466,1168.57,1330831.34,170414.895,0,64.184,315.178,-990001.55
p12,5,41467,1728.508,1338250.082,177833.637,0,59.487,315.178,-982582.8080000001
p12,5,41468,1459.704,1353088.308,192671.863,0,58.645,315.178,-967744.582
p12,5,41469,960.853,1367325.714,206909.27,0,58.325,315.178,-953507.175
p12,5,41470,298.571,1386922.71,226506.265,0,57.43,315.178,-933910.18
p12,5,41471,1697.806,1404947.006,244530.561,0,64.416,315.178,-915885.8840000001
p12,5,41472,1569.182,1393978.637,233562.192,0,71.89,315.178,-926854.253
p12,5,41473,1362.133,1467301.891,306885.446,0,87.408,315.178,-853530.9990000001
p12,5,41474,1433.567,1457117.844,296701.399,0,90.285,315.178,-863715.0460000001
p12,5,41475,1463.944,1475251.552,314835.107,0,100.434,315.178,-845581.338
p12,5,41476,1264.034,886009.54,315367.784,0,71.903,472.967,-255273.973
p12,5,41477,958.097,850630.14,279988.383,0,59.37,472.967,-290653.374
p12,5,41478,1125.844,763218.745,192576.988,0,47.544,472.967,-378064.769
p12,5,41479,303.224,737620.806,166979.049,0,29.08,472.967,-403662.708
p12,5,41480,1030.29,665203.593,94561.836,0,17.56,472.967,-476079.921
p12,5,41487,1423.921,846204.799,314556.168,0,72.933,449.665,-217092.46300000005
p12,5,41488,1615.688,894642.915,362994.283,0,84.642,449.665,-168654.34800000006
p12,5,41830,1520.641,1142025.073,483753.909,0,65.079,97.554,-174517.255
p12,5,41831,1767.13,1126083.078,526174.472,0,71.37,95.636,-73734.13500000001
p12,5,41840,1817.519,1295974.544,245563.074,0,80.13,439.13,-804848.396
p12,5,41841,1691.949,1297165.991,246754.521,0,78.402,439.13,-803656.949
p12,5,41846,1241.527,1408663.106,248246.661,0,75.704,315.178,-912169.7840000001
p12,5,41847,1567.414,1361384.471,200968.026,0,71.38,315.178,-959448.419
p12,5,41848,1843.364,1396134.271,235717.826,0,72.789,315.178,-924698.6190000001
p12,5,41849,214.096,1537686.85,377270.405,0,70.652,315.178,-783146.04
p12,5,41850,631.786,1405990.782,245574.338,0,69.398,315.178,-914842.1070000001
p12,5,41851,1318.989,1443716.513,283300.068,0,75.905,315.178,-877116.3770000001
p12,5,41852,1316.13,1503950.851,343534.407,0,87.771,315.178,-816882.0380000001
p12,5,41853,367.161,1490018.717,329602.272,0,99.037,315.178,-830814.1730000001
p12,5,41855,1405.762,910653.791,340012.034,0,84.321,472.967,-230629.723
p12,5,41856,1402.051,864865.212,294223.455,0,72.63,472.967,-276418.30199999997
p12,5,41857,769.495,803453.17,232811.414,0,61.162,472.967,-337830.343
p12,5,41858,1114.077,756698.845,186057.088,0,48.322,472.967,-384584.669
p12,5,41859,670.704,709455.832,138814.076,0,34.477,472.967,-431827.681
p12,5,41860,1415.897,682257.127,111615.37,0,15.625,472.967,-459026.387
p12,5,41867,823.449,971047.282,439398.65,0,85.323,449.665,-92249.98100000003
p12,5,41868,1020.504,928302.618,396653.987,0,97.492,449.665,-134994.64400000003
p12,5,42211,1799.4,1203778.64,603870.033,0,85.448,95.636,3961.426000000094
p12,5,42219,1501.72,1313582.359,263170.889,0,79.834,439.13,-787240.581
p12,5,42220,1609.259,1283094.009,232682.539,0,69.19,439.13,-817728.931
p12,5,42221,1526.112,1226143.444,175731.974,0,64.254,439.13,-874679.496
p12,5,42222,1885.489,1246413.914,196002.444,0,61.763,439.13,-854409.026
p12,5,42225,277.707,1330512.155,280100.685,0,67.8,439.13,-770310.7849999999
p12,5,42226,1178.304,1238567.991,188156.521,0,69.15,439.13,-862254.949
p12,5,42227,990.113,1331596.519,281185.05,0,81.564,439.13,-769226.4199999999
p12,5,42228,973.436,1452075.576,291659.132,0,88.24,315.178,-868757.3130000001
p12,5,42229,247.739,1542406.046,381989.601,0,83.067,315.178,-778426.844
p12,5,42230,1080.47,1429409.599,268993.154,0,83.107,315.178,-891423.2910000001
p12,5,42231,318.848,1503552.103,343135.658,0,87.82,315.178,-817280.787
p12,5,42235,1411.041,903025.234,332383.477,0,87.707,472.967,-238258.27999999997
p12,5,42236,1615.366,895207.25,324565.493,0,76.398,472.967,-246076.26399999997
p12,5,42237,862.98,921169.275,350527.518,0,68.91,472.967,-220114.239
p12,5,42238,597.144,803676.326,233034.569,0,45.826,472.967,-337607.18799999997
p12,5,42239,901.315,742455.357,171813.6,0,33.311,472.967,-398828.157
p12,5,42246,1072.162,828656.785,297008.154,0,75.991,449.665,-234640.47700000007
p12,5,42247,74.91,1682731.236,1151082.604,0,93.952,449.665,619433.973
p12,5,42591,1820.929,1246956.21,647047.603,0,97.318,95.636,47138.99600000004
p12,5,42598,1959.289,1413486.935,363075.465,0,85.368,439.13,-687336.0049999999
p12,5,42599,1265.909,1369602.082,319190.612,0,73.624,439.13,-731220.858
p12,5,42600,1437.776,1238310.871,187899.401,0,60.464,439.13,-862512.0689999999
p12,5,42601,1561.429,1189440.932,139029.462,0,52.213,439.13,-911382.0079999999
p12,5,42602,1820.811,1207545.138,157133.668,0,47.677,439.13,-893277.8019999999
p12,5,42604,1009.308,1261985.225,211573.755,0,56.549,439.13,-838837.715
p12,5,42605,1543.621,1196957.506,146546.037,0,52.225,439.13,-903865.433
p12,5,42606,1658.95,1251812.818,201401.348,0,60.055,439.13,-849010.122
p12,5,42607,351.817,1335041.233,284629.763,0,73.959,439.13,-765781.7069999999
p12,5,42608,161.934,1499554.925,449143.455,0,83.955,439.13,-601268.0149999999
p12,5,42609,34.764,3241440.719,2081024.274,0,95.631,315.178,920607.8289999999
p12,5,42610,599.928,1560332.323,399915.878,0,98.693,315.178,-760500.567
p12,5,42615,1459.823,910726.372,340084.615,0,93.638,472.967,-230557.142
p12,5,42616,1626.884,931136.043,360494.286,0,86.252,472.967,-210147.47099999996
p12,5,42617,966.305,932752.724,362110.967,0,83.932,472.967,-208530.78999999998
p12,5,42618,1499.612,792135.622,221493.866,0,56.593,472.967,-349147.89099999995
p12,5,42626,1673.672,839743.155,308094.524,0,70.481,449.665,-223554.10700000008
p12,5,42627,1063.003,874655.726,343007.095,0,82.001,449.665,-188641.53600000008
p12,5,42978,1254.595,1497488.634,447077.164,0,71.215,439.13,-603334.306
p12,5,42979,1529.086,1315481.046,265069.576,0,62.822,439.13,-785341.894
p12,5,42980,1578.125,1219028.722,168617.253,0,51.078,439.13,-881794.217
p12,5,42981,1667.487,1192732.979,142321.509,0,42.854,439.13,-908089.961
p12,5,42982,1828.301,1157683.313,107271.843,0,35.763,439.13,-943139.627
p12,5,42983,1948.665,1158890.258,108478.789,0,33.675,439.13,-941932.681
p12,5,42984,1939.544,1162453.133,112041.663,0,36.008,439.13,-938369.807
p12,5,42985,1784.412,1180783.84,130372.37,0,41.971,439.13,-920039.1
p12,5,42986,1796.705,1242610.682,192199.212,0,53.305,439.13,-858212.2579999999
p12,5,42987,1262.212,1325581.015,275169.546,0,66.353,439.13,-775241.924
p12,5,42988,106.874,1653594.763,603183.293,0,72.699,439.13,-447228.177
p12,5,42989,362.13,1490063.542,439652.072,0,112.357,439.13,-610759.398
p12,5,42990,430.589,1771459.21,611042.766,0,111.353,315.178,-549373.6790000001
p12,5,42995,1532.862,921495.151,350853.394,0,105.0,472.967,-219788.363
p12,5,42996,1669.048,930980.347,360338.59,0,95.767,472.967,-210303.16699999996
p12,5,42997,832.848,997890.632,427248.875,0,88.858,472.967,-143392.88199999998
p12,5,43005,1150.625,762839.228,231190.597,0,65.48,449.665,-300458.03400000004
p12,5,43006,987.356,894629.547,362980.915,0,78.245,449.665,-168667.71600000007
p12,5,43007,1561.173,844053.686,312405.055,0,85.686,449.665,-219243.57600000006
p12,5,43358,1289.651,1486705.113,436293.643,0,66.622,439.13,-614117.827
p12,5,43359,1548.475,1300941.156,250529.686,0,55.027,439.13,-799881.784
p12,5,43360,1619.914,1235320.065,184908.595,0,42.538,439.13,-865502.875
p12,5,43361,1752.661,1155551.742,105140.272,0,31.967,439.13,-945271.198
p12,5,43362,1863.072,1120668.375,70256.905,0,24.19,439.13,-980154.565
p12,5,43364,1932.568,1124606.843,74195.373,0,24.466,439.13,-976216.097
p12,5,43365,1897.906,1168877.55,118466.08,0,31.738,439.13,-931945.39
p12,5,43366,1555.051,1208005.05,157593.58,0,46.723,439.13,-892817.89
p12,5,43367,1279.043,1264700.093,214288.623,0,56.354,439.13,-836122.847
p12,5,43368,1003.997,1298464.256,248052.786,0,67.592,439.13,-802358.684
p12,5,43369,1163.543,1366758.894,316347.424,0,82.702,439.13,-734064.046
p12,5,43370,352.841,1433917.215,383505.745,0,99.964,439.13,-666905.725
p12,5,43371,462.686,1789778.223,739366.753,0,129.489,439.13,-311044.71699999995
p12,5,43374,1430.66,1002312.68,431670.924,0,118.062,472.967,-138970.83299999998
p12,5,43375,1633.05,974203.938,403562.182,0,104.371,472.967,-167079.575
p12,5,43376,1704.913,907705.465,337063.708,0,92.478,472.967,-233578.049
p12,5,43377,1750.551,864090.939,293449.182,0,80.883,472.967,-277192.575
p12,5,43378,1778.768,817638.131,246996.375,0,68.649,472.967,-323645.382
p12,5,43379,1891.042,761096.12,190454.363,0,61.562,472.967,-380187.394
p12,5,43380,1893.057,734495.353,163853.596,0,54.682,472.967,-406788.16099999996
p12,5,43385,1016.383,818735.28,287086.649,0,71.219,449.665,-244561.98200000008
p12,5,43386,163.108,1213107.449,681458.818,0,92.353,449.665,149810.18699999992
p12,5,43387,1298.47,939587.501,407938.87,0,95.795,449.665,-123709.76100000006
p12,5,43738,1331.65,1433242.152,382830.682,0,61.753,439.13,-667580.788
p12,5,43739,1436.382,1308567.937,258156.468,0,50.106,439.13,-792255.002
p12,5,43740,1675.695,1242019.1,191607.63,0,38.875,439.13,-858803.84
p12,5,43741,1927.882,1128079.604,77668.134,0,26.088,439.13,-972743.336
p12,5,43748,1936.243,1308666.643,258255.173,0,68.672,439.13,-792156.297
p12,5,43749,1679.876,1367963.967,317552.497,0,82.933,439.13,-732858.973
p12,5,43750,1211.84,1459446.492,409035.022,0,95.071,439.13,-641376.448
p12,5,43751,604.136,1523829.833,473418.363,0,110.381,439.13,-576993.107
p12,5,43752,1401.608,1488104.599,437693.129,0,121.997,439.13,-612718.341
p12,5,43753,1389.965,1044333.23,473691.473,0,132.033,472.967,-96950.28399999999
p12,5,43754,1532.771,956160.217,385518.46,0,120.811,472.967,-185123.29699999996
p12,5,43755,1735.175,947209.806,376568.049,0,109.142,472.967,-194073.70799999998
p12,5,43756,1771.884,904363.468,333721.711,0,97.25,472.967,-236920.04599999997
p12,5,43757,978.05,936700.183,366058.426,0,94.389,472.967,-204583.331
p12,5,43758,1781.225,827030.653,256388.896,0,80.754,472.967,-314252.861
p12,5,43759,1701.335,799953.416,229311.66,0,70.974,472.967,-341330.09699999995
p12,5,43760,1021.03,790422.406,219780.649,0,66.276,472.967,-350861.108
p12,5,43761,287.4,850283.341,318634.709,0,74.38,449.665,-213013.92200000008
p12,5,43762,336.417,799850.832,268202.2,0,72.752,449.665,-263446.43100000004
p12,5,43763,1245.748,864894.392,333245.761,0,72.37,449.665,-198402.87000000005
p12,5,43764,1206.518,852250.624,320601.993,0,77.096,449.665,-211046.63800000004
p12,5,43765,562.984,916106.106,384457.475,0,81.746,449.665,-147191.15600000008
p12,5,43766,471.131,974638.248,686277.489,0,126.563,263.058,397916.7299999999
p12,5,43767,1413.776,691520.276,403159.518,0,122.536,263.058,114798.75899999996
p12,5,44118,1499.99,1390014.892,339603.422,0,61.021,439.13,-710808.048
p12,5,44119,1701.441,1317164.436,266752.967,0,48.382,439.13,-783658.503
p12,5,44120,1930.915,1208930.614,158519.144,0,36.639,439.13,-891892.326
p12,5,44129,1784.284,1342123.103,291711.633,0,81.322,439.13,-758699.837
p12,5,44130,959.234,1474579.699,424168.229,0,95.408,439.13,-626243.2409999999
p12,5,44131,1297.136,1490865.643,440454.173,0,111.447,439.13,-609957.297
p12,5,44132,1414.895,1494132.299,443720.83,0,123.809,439.13,-606690.6399999999
p12,5,44133,1469.286,1015961.785,445320.028,0,137.103,472.967,-125321.72899999999
